,Twenty Two Black,Aeroplane Ellie,Determination,Latham Bale,Islas Boy,Conor Pass,Kelseys Girl,Just Shout
09-01-2023 12:36:59.464642,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 11.572727272727272)"
09-01-2023 12:37:00.545837,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 11.572727272727272)"
09-01-2023 12:37:01.685204,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 11.572727272727272)"
09-01-2023 12:37:02.811685,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 11.572727272727272)"
09-01-2023 12:37:03.946641,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 11.572727272727272)"
09-01-2023 12:37:05.091765,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 11.572727272727272)"
09-01-2023 12:37:06.271647,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 11.572727272727272)"
09-01-2023 12:37:07.392603,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 11.572727272727272)"
09-01-2023 12:37:08.538166,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 11.572727272727272)"
09-01-2023 12:37:09.667053,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 11.572727272727272)"
09-01-2023 12:37:10.743341,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:11.888179,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:12.976337,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:14.067862,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:15.182643,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:16.205965,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:17.240152,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:18.287796,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:19.331052,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:20.595616,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:21.838820,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:23.031493,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:24.369895,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:25.736529,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:26.825738,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:28.165972,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:29.482934,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:30.729419,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:32.028332,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:33.241718,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:34.403816,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:35.547025,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:36.650031,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:37.777975,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:38.868157,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:40.005359,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 8.966666666666667)"
09-01-2023 12:37:41.109679,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 10.35)"
09-01-2023 12:37:42.188648,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 9.433333333333334)"
09-01-2023 12:37:43.247711,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 10.128571428571428)"
09-01-2023 12:37:44.292895,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 10.128571428571428)"
09-01-2023 12:37:45.336532,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 10.128571428571428)"
09-01-2023 12:37:46.412622,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 28.200000000000003)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 10.128571428571428)"
09-01-2023 12:37:47.507157,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 31.545454545454547)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 10.128571428571428)"
09-01-2023 12:37:48.555901,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 31.545454545454547)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 10.128571428571428)"
09-01-2023 12:37:49.631222,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 31.545454545454547)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 10.128571428571428)"
09-01-2023 12:37:50.738826,"(5.5, 9.2, 7.699999999999999)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 31.545454545454547)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 10.128571428571428)"
09-01-2023 12:37:51.819627,"(5.5, 9.2, 6.96)","(4.4, 7.0, 5.239130434782608)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 31.545454545454547)","(7.0, 11.5, 9.4)","(6.5, 11.5, 10.52)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 10.128571428571428)"
09-01-2023 12:37:52.859179,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 6.353846153846154)","(19.0, 65.0, 24.11111111111111)","(7.0, 11.5, 9.4)","(6.5, 11.5, 9.15)","(4.6, 9.6, 8.133333333333333)","(7.0, 13.5, 10.128571428571428)"
09-01-2023 12:37:53.922244,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 24.555555555555557)","(7.0, 11.5, 9.4)","(6.5, 11.5, 9.15)","(4.6, 9.6, 8.719999999999999)","(7.0, 13.5, 10.128571428571428)"
09-01-2023 12:37:54.992914,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 24.555555555555557)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 8.524999999999999)","(7.0, 13.5, 11.22)"
09-01-2023 12:37:56.085836,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 24.555555555555557)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 8.899999999999999)","(7.0, 13.5, 10.914285714285715)"
09-01-2023 12:37:57.193148,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 8.899999999999999)","(7.0, 12.0, 10.1875)"
09-01-2023 12:37:58.275000,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 8.681818181818182)"
09-01-2023 12:37:59.363948,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 8.681818181818182)"
09-01-2023 12:38:00.411750,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 8.681818181818182)"
09-01-2023 12:38:01.437311,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 8.681818181818182)"
09-01-2023 12:38:02.395698,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 8.681818181818182)"
09-01-2023 12:38:03.392922,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 8.681818181818182)"
09-01-2023 12:38:04.377292,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 8.681818181818182)"
09-01-2023 12:38:05.424690,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.772727272727273)"
09-01-2023 12:38:06.481369,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.772727272727273)"
09-01-2023 12:38:07.529786,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.772727272727273)"
09-01-2023 12:38:08.544779,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.772727272727273)"
09-01-2023 12:38:09.606082,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.772727272727273)"
09-01-2023 12:38:10.617175,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.772727272727273)"
09-01-2023 12:38:11.679057,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 10.76086956521739)"
09-01-2023 12:38:12.709322,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:13.778768,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:14.872004,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:15.895287,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.975)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:17.099223,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:18.295951,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:19.423657,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:20.747989,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:22.140540,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:23.302873,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:24.407394,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:25.526948,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:26.589791,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:27.614593,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:28.678408,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:29.763942,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:30.781487,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(19.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:31.818178,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(20.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
09-01-2023 12:38:32.849366,"(5.5, 9.2, 6.96)","(4.4, 7.0, 4.5625)","(4.8, 7.2, 5.449999999999999)","(20.0, 65.0, 23.0)","(7.0, 11.5, 7.74)","(6.5, 11.5, 9.15)","(4.6, 9.6, 7.6)","(7.0, 13.5, 7.954545454545455)"
