,Elviare,Enuff For Me,Lenny Rocket,Caddy,Chilena,Flying Carmen,Valentina Express
06-01-2023 12:55:44.385883,"(15.0, 32.0, 30.857142857142858)","(91.0, 440.0, 313.3333333333333)","(26.0, 75.0, 69.0)","(51.0, 340.0, 245.0)","(71.0, 230.0, 136.0)","(5.5, 7.2, 6.993969849246231)","(1.14, 1.25, 1.2454783393501805)"
06-01-2023 12:55:45.382195,"(15.0, 32.0, 30.285714285714285)","(91.0, 440.0, 313.3333333333333)","(26.0, 75.0, 69.16666666666667)","(51.0, 340.0, 245.0)","(71.0, 140.0, 136.0)","(5.5, 7.0, 7.091358024691358)","(1.14, 1.25, 1.2453954802259888)"
06-01-2023 12:55:46.481743,"(17.0, 34.0, 32.34615384615385)","(91.0, 440.0, 313.3333333333333)","(26.0, 75.0, 69.0)","(51.0, 340.0, 270.0)","(71.0, 140.0, 135.55555555555554)","(5.5, 7.2, 6.924691358024691)","(1.14, 1.25, 1.2467278531524342)"
06-01-2023 12:55:47.559594,"(17.0, 34.0, 32.34615384615385)","(91.0, 440.0, 350.0)","(26.0, 75.0, 68.0)","(51.0, 340.0, 270.0)","(71.0, 140.0, 135.55555555555554)","(5.5, 7.0, 6.923376623376623)","(1.14, 1.25, 1.2467017543859649)"
06-01-2023 12:55:48.602858,"(17.0, 34.0, 32.34615384615385)","(91.0, 440.0, 320.0)","(26.0, 75.0, 68.0)","(51.0, 340.0, 293.3333333333333)","(71.0, 140.0, 97.5)","(5.5, 7.0, 7.076404494382023)","(1.14, 1.25, 1.2499767981438514)"
06-01-2023 12:55:49.780112,"(17.0, 34.0, 32.888888888888886)","(91.0, 440.0, 355.0)","(26.0, 75.0, 70.86206896551724)","(51.0, 340.0, 255.0)","(71.0, 100.0, 97.5)","(5.5, 7.2, 7.049230769230769)","(1.14, 1.25, 1.2499767981438514)"
06-01-2023 12:55:50.906853,"(17.0, 34.0, 32.888888888888886)","(91.0, 440.0, 355.0)","(26.0, 75.0, 70.86206896551724)","(51.0, 340.0, 283.3333333333333)","(71.0, 100.0, 97.5)","(5.5, 7.2, 7.019753086419753)","(1.14, 1.25, 1.2530852713178295)"
06-01-2023 12:55:51.956180,"(17.0, 34.0, 33.0)","(91.0, 440.0, 355.0)","(26.0, 75.0, 70.86206896551724)","(51.0, 340.0, 283.3333333333333)","(71.0, 100.0, 97.27272727272727)","(5.5, 7.2, 6.976687116564417)","(1.14, 1.26, 1.2531254996003198)"
06-01-2023 12:55:53.034177,"(17.0, 34.0, 32.666666666666664)","(91.0, 440.0, 350.0)","(26.0, 75.0, 70.86206896551724)","(51.0, 340.0, 245.0)","(71.0, 100.0, 134.6153846153846)","(5.5, 7.0, 6.971851851851852)","(1.14, 1.26, 1.252278978388998)"
06-01-2023 12:55:54.086314,"(17.0, 34.0, 33.55555555555556)","(91.0, 440.0, 355.0)","(26.0, 80.0, 75.0)","(51.0, 340.0, 245.0)","(71.0, 140.0, 156.66666666666669)","(5.5, 7.0, 6.966666666666667)","(1.14, 1.26, 1.2518181818181817)"
06-01-2023 12:55:55.071734,"(17.0, 34.0, 33.55555555555556)","(91.0, 440.0, 414.2857142857143)","(26.0, 80.0, 75.17241379310344)","(51.0, 340.0, 245.0)","(71.0, 170.0, 155.71428571428572)","(5.5, 7.0, 6.966666666666667)","(1.14, 1.26, 1.2518181818181817)"
06-01-2023 12:55:56.125142,"(17.0, 34.0, 33.69230769230769)","(91.0, 440.0, 386.6666666666667)","(26.0, 80.0, 76.36363636363636)","(51.0, 340.0, 245.0)","(71.0, 170.0, 127.5)","(5.5, 7.0, 6.961240310077519)","(1.14, 1.26, 1.2459646302250804)"
06-01-2023 12:55:57.141777,"(17.0, 34.0, 33.333333333333336)","(91.0, 440.0, 365.0)","(26.0, 80.0, 76.36363636363636)","(51.0, 340.0, 255.0)","(71.0, 180.0, 148.33333333333334)","(5.5, 7.0, 6.966216216216216)","(1.14, 1.26, 1.2433007117437722)"
06-01-2023 12:55:58.170207,"(17.0, 34.0, 33.733333333333334)","(91.0, 440.0, 365.0)","(26.0, 80.0, 67.14285714285714)","(51.0, 340.0, 265.0)","(71.0, 180.0, 106.66666666666667)","(5.5, 7.0, 6.992349726775957)","(1.14, 1.25, 1.2416333333333334)"
06-01-2023 12:55:59.118452,"(17.0, 34.0, 33.0)","(91.0, 260.0, 253.33333333333334)","(26.0, 80.0, 67.14285714285714)","(51.0, 340.0, 265.0)","(61.0, 170.0, 106.66666666666667)","(5.5, 7.0, 7.0186335403726705)","(1.14, 1.25, 1.2417899761336515)"
06-01-2023 12:56:00.238899,"(17.0, 34.0, 33.0)","(91.0, 260.0, 250.0)","(26.0, 80.0, 72.5)","(51.0, 340.0, 245.0)","(61.0, 160.0, 141.25)","(5.5, 7.2, 7.001360544217687)","(1.14, 1.25, 1.242039627039627)"
06-01-2023 12:56:01.225647,"(17.0, 34.0, 33.714285714285715)","(91.0, 260.0, 250.0)","(26.0, 80.0, 72.5)","(51.0, 340.0, 195.0)","(61.0, 160.0, 125.0)","(5.5, 7.2, 7.0116129032258065)","(1.14, 1.25, 1.242039627039627)"
06-01-2023 12:56:02.265786,"(17.0, 34.0, 33.714285714285715)","(91.0, 260.0, 250.0)","(26.0, 80.0, 73.18181818181819)","(51.0, 300.0, 217.5)","(61.0, 160.0, 120.0)","(5.5, 7.2, 6.95672514619883)","(1.14, 1.25, 1.2488796680497924)"
06-01-2023 12:56:03.334352,"(17.0, 34.0, 33.55555555555556)","(91.0, 440.0, 340.0)","(26.0, 80.0, 75.9090909090909)","(51.0, 300.0, 202.5)","(61.0, 140.0, 130.0)","(5.5, 7.0, 6.964367816091954)","(1.14, 1.25, 1.2490732265446225)"
06-01-2023 12:56:04.347485,"(17.0, 36.0, 33.26315789473684)","(91.0, 440.0, 340.0)","(26.0, 80.0, 75.9090909090909)","(51.0, 240.0, 202.5)","(61.0, 160.0, 149.16666666666669)","(5.5, 7.0, 6.963953488372093)","(1.14, 1.25, 1.2491385767790262)"
06-01-2023 12:56:05.399650,"(17.0, 36.0, 33.26315789473684)","(91.0, 440.0, 370.0)","(26.0, 80.0, 75.9090909090909)","(51.0, 240.0, 202.5)","(61.0, 160.0, 140.0)","(5.5, 7.0, 6.9546875)","(1.14, 1.25, 1.2493163383545771)"
06-01-2023 12:56:06.513140,"(17.0, 36.0, 33.26315789473684)","(91.0, 440.0, 413.75)","(26.0, 80.0, 75.9090909090909)","(51.0, 240.0, 202.5)","(61.0, 160.0, 124.0)","(5.5, 7.0, 6.96441717791411)","(1.14, 1.25, 1.2474101382488478)"
06-01-2023 12:56:07.610477,"(17.0, 36.0, 33.26315789473684)","(91.0, 440.0, 413.75)","(26.0, 80.0, 77.1875)","(51.0, 240.0, 202.5)","(61.0, 160.0, 143.33333333333334)","(5.5, 7.0, 6.990188679245283)","(1.14, 1.25, 1.2450527426160338)"
06-01-2023 12:56:08.680301,"(17.0, 36.0, 33.189189189189186)","(91.0, 440.0, 370.0)","(26.0, 80.0, 77.1875)","(51.0, 240.0, 202.5)","(61.0, 160.0, 143.75)","(5.5, 7.2, 6.990188679245283)","(1.14, 1.25, 1.2450527426160338)"
06-01-2023 12:56:09.772750,"(17.0, 36.0, 32.5)","(91.0, 460.0, 328.57142857142856)","(26.0, 80.0, 77.1875)","(51.0, 240.0, 202.5)","(61.0, 160.0, 120.0)","(5.5, 7.2, 6.993308550185874)","(1.14, 1.25, 1.2455629139072848)"
06-01-2023 12:56:10.861191,"(17.0, 36.0, 32.5)","(91.0, 460.0, 328.57142857142856)","(26.0, 80.0, 77.1875)","(51.0, 240.0, 202.5)","(61.0, 140.0, 117.5)","(5.5, 7.2, 7.010884353741496)","(1.14, 1.25, 1.2445101663585951)"
06-01-2023 12:56:11.932792,"(17.0, 36.0, 32.34782608695652)","(91.0, 450.0, 406.0)","(26.0, 80.0, 77.1875)","(51.0, 240.0, 202.5)","(61.0, 140.0, 120.0)","(5.5, 7.2, 6.993308550185874)","(1.14, 1.25, 1.2418275862068966)"
06-01-2023 12:56:12.954242,"(17.0, 36.0, 32.266666666666666)","(91.0, 450.0, 406.0)","(26.0, 80.0, 76.38888888888889)","(51.0, 240.0, 202.5)","(61.0, 140.0, 125.0)","(5.5, 7.2, 6.9472)","(1.14, 1.25, 1.2662012320328542)"
06-01-2023 12:56:13.979519,"(17.0, 34.0, 32.0)","(91.0, 450.0, 401.1111111111111)","(26.0, 80.0, 75.66666666666667)","(51.0, 240.0, 202.5)","(61.0, 140.0, 128.75)","(5.5, 7.0, 6.960854092526691)","(1.14, 1.27, 1.2557333333333334)"
06-01-2023 12:56:14.982305,"(17.0, 32.0, 31.0)","(91.0, 450.0, 406.0)","(26.0, 80.0, 75.66666666666667)","(71.0, 240.0, 202.5)","(61.0, 140.0, 128.75)","(5.5, 7.2, 6.961428571428572)","(1.14, 1.26, 1.2538392857142857)"
06-01-2023 12:56:15.917257,"(17.0, 32.0, 31.608695652173914)","(91.0, 450.0, 406.0)","(26.0, 80.0, 75.66666666666667)","(71.0, 240.0, 202.5)","(61.0, 140.0, 113.0)","(5.5, 7.2, 6.961428571428572)","(1.14, 1.26, 1.2541346153846153)"
06-01-2023 12:56:16.945973,"(17.0, 32.0, 31.470588235294116)","(91.0, 450.0, 406.0)","(26.0, 80.0, 75.66666666666667)","(71.0, 240.0, 202.5)","(61.0, 140.0, 113.0)","(5.5, 7.2, 6.95475113122172)","(1.14, 1.26, 1.2573478260869566)"
06-01-2023 12:56:17.949498,"(17.0, 32.0, 31.470588235294116)","(91.0, 450.0, 362.0)","(26.0, 80.0, 75.66666666666667)","(71.0, 240.0, 202.5)","(61.0, 140.0, 113.0)","(5.5, 7.0, 6.964664310954063)","(1.14, 1.26, 1.2573478260869566)"
06-01-2023 12:56:19.004071,"(17.0, 32.0, 31.470588235294116)","(91.0, 450.0, 362.0)","(26.0, 80.0, 75.76923076923077)","(71.0, 240.0, 202.5)","(61.0, 140.0, 135.0)","(5.5, 7.0, 6.9688)","(1.14, 1.26, 1.248370986920333)"
06-01-2023 12:56:20.105337,"(17.0, 34.0, 32.5)","(91.0, 450.0, 395.0)","(26.0, 80.0, 75.83333333333333)","(71.0, 240.0, 202.5)","(61.0, 160.0, 135.0)","(5.5, 7.0, 6.9688)","(1.14, 1.25, 1.2470526315789474)"
06-01-2023 12:56:21.166589,"(17.0, 34.0, 32.5)","(91.0, 450.0, 395.0)","(26.0, 80.0, 75.83333333333333)","(71.0, 240.0, 202.5)","(61.0, 160.0, 120.0)","(5.5, 7.0, 7.029319371727749)","(1.14, 1.25, 1.2473035066505442)"
06-01-2023 12:56:22.204512,"(17.0, 34.0, 31.0)","(91.0, 450.0, 395.0)","(26.0, 80.0, 78.38709677419355)","(71.0, 240.0, 202.5)","(61.0, 140.0, 120.0)","(5.5, 7.2, 7.032608695652174)","(1.14, 1.25, 1.2468468468468468)"
06-01-2023 12:56:23.319253,"(17.0, 34.0, 31.0)","(91.0, 440.0, 387.5)","(31.0, 80.0, 78.38709677419355)","(61.0, 240.0, 202.5)","(61.0, 140.0, 120.0)","(5.5, 7.2, 7.072380952380953)","(1.14, 1.25, 1.2477564102564103)"
06-01-2023 12:56:24.373522,"(17.0, 34.0, 32.666666666666664)","(91.0, 440.0, 387.5)","(31.0, 80.0, 78.38709677419355)","(61.0, 240.0, 202.5)","(61.0, 140.0, 125.0)","(5.5, 7.2, 7.0834782608695654)","(1.14, 1.25, 1.2477908217716116)"
06-01-2023 12:56:25.352451,"(17.0, 34.0, 31.846153846153847)","(91.0, 440.0, 308.75)","(31.0, 80.0, 78.38709677419355)","(61.0, 240.0, 202.5)","(61.0, 150.0, 130.0)","(5.5, 7.2, 7.091935483870968)","(1.14, 1.25, 1.2480153403643337)"
06-01-2023 12:56:26.371588,"(17.0, 34.0, 30.5)","(91.0, 440.0, 308.75)","(31.0, 80.0, 78.4375)","(61.0, 240.0, 202.5)","(61.0, 150.0, 120.0)","(5.5, 7.2, 7.077358490566038)","(1.14, 1.25, 1.2655607476635513)"
06-01-2023 12:56:27.390837,"(17.0, 32.0, 29.6)","(91.0, 510.0, 323.3333333333333)","(31.0, 80.0, 78.48484848484848)","(61.0, 240.0, 186.0)","(61.0, 150.0, 112.5)","(5.5, 7.2, 7.029553264604811)","(1.14, 1.27, 1.260601941747573)"
06-01-2023 12:56:28.370485,"(17.0, 27.0, 26.857142857142858)","(91.0, 500.0, 432.5)","(31.0, 80.0, 78.0)","(61.0, 240.0, 172.5)","(61.0, 150.0, 112.5)","(5.5, 7.2, 7.070866141732283)","(1.14, 1.28, 1.2556287425149701)"
06-01-2023 12:56:29.414088,"(17.0, 30.0, 25.5)","(91.0, 500.0, 410.0)","(31.0, 80.0, 77.5)","(61.0, 240.0, 165.0)","(61.0, 150.0, 125.0)","(5.5, 7.2, 6.959060402684564)","(1.14, 1.29, 1.2613846153846153)"
06-01-2023 12:56:30.507847,"(19.0, 30.0, 26.19047619047619)","(101.0, 500.0, 284.0)","(31.0, 80.0, 77.5)","(61.0, 240.0, 165.0)","(61.0, 150.0, 125.0)","(5.5, 7.0, 6.918181818181818)","(1.14, 1.28, 1.2660919540229885)"
06-01-2023 12:56:31.563516,"(19.0, 30.0, 26.19047619047619)","(101.0, 490.0, 425.0)","(31.0, 80.0, 77.5)","(61.0, 240.0, 165.0)","(61.0, 150.0, 125.0)","(5.5, 7.0, 6.958974358974359)","(1.14, 1.28, 1.266989247311828)"
06-01-2023 12:56:32.653032,"(19.0, 29.0, 28.333333333333332)","(101.0, 480.0, 417.5)","(31.0, 80.0, 77.5)","(61.0, 240.0, 165.0)","(61.0, 150.0, 125.0)","(5.5, 7.0, 6.960330578512397)","(1.14, 1.28, 1.2716838487972508)"
06-01-2023 12:56:33.763758,"(19.0, 29.0, 25.96969696969697)","(101.0, 480.0, 417.5)","(31.0, 80.0, 77.5)","(61.0, 240.0, 165.0)","(61.0, 150.0, 125.0)","(5.5, 7.0, 6.960330578512397)","(1.14, 1.28, 1.2725958702064897)"
06-01-2023 12:56:34.817066,"(19.0, 28.0, 26.736842105263158)","(101.0, 480.0, 355.0)","(31.0, 80.0, 77.5)","(61.0, 240.0, 190.0)","(61.0, 150.0, 136.36363636363637)","(5.5, 7.0, 6.948979591836735)","(1.14, 1.28, 1.2780500000000001)"
06-01-2023 12:56:35.913408,"(18.0, 32.0, 27.85185185185185)","(101.0, 470.0, 430.0)","(31.0, 80.0, 76.66666666666667)","(51.0, 240.0, 190.0)","(61.0, 150.0, 136.36363636363637)","(5.5, 7.0, 6.786127167630058)","(1.16, 1.28, 1.2719859813084113)"
06-01-2023 12:56:37.062807,"(18.0, 32.0, 29.166666666666668)","(101.0, 470.0, 430.0)","(31.0, 80.0, 76.66666666666667)","(51.0, 240.0, 190.0)","(61.0, 150.0, 136.36363636363637)","(5.5, 6.8, 6.8515625)","(1.16, 1.28, 1.2645677233429395)"
06-01-2023 12:56:38.178496,"(18.0, 32.0, 27.142857142857142)","(101.0, 480.0, 355.0)","(31.0, 80.0, 76.92307692307692)","(51.0, 240.0, 190.0)","(61.0, 150.0, 136.36363636363637)","(5.5, 7.0, 6.8515625)","(1.16, 1.28, 1.2696952380952382)"
06-01-2023 12:56:39.186832,"(18.0, 30.0, 28.235294117647058)","(101.0, 470.0, 401.42857142857144)","(31.0, 80.0, 76.92307692307692)","(51.0, 230.0, 190.0)","(61.0, 150.0, 140.0)","(5.5, 7.0, 6.865098039215686)","(1.16, 1.27, 1.2693798449612403)"
06-01-2023 12:56:40.303041,"(18.0, 30.0, 27.81818181818182)","(101.0, 470.0, 339.09090909090907)","(31.0, 80.0, 76.92307692307692)","(51.0, 230.0, 198.0)","(61.0, 160.0, 191.0)","(5.5, 7.0, 6.8428571428571425)","(1.16, 1.27, 1.2626415094339623)"
06-01-2023 12:56:41.358035,"(18.0, 30.0, 28.58823529411765)","(101.0, 460.0, 394.2857142857143)","(31.0, 80.0, 76.92307692307692)","(51.0, 230.0, 198.0)","(61.0, 200.0, 176.66666666666666)","(5.5, 7.0, 6.8428571428571425)","(1.16, 1.27, 1.2626415094339623)"
06-01-2023 12:56:42.319732,"(19.0, 30.0, 27.517241379310345)","(101.0, 460.0, 394.2857142857143)","(31.0, 80.0, 76.92307692307692)","(61.0, 230.0, 190.0)","(61.0, 200.0, 176.66666666666666)","(5.5, 7.0, 6.921025641025641)","(1.14, 1.27, 1.2668632707774798)"
06-01-2023 12:56:43.293444,"(19.0, 30.0, 27.0)","(101.0, 450.0, 387.1428571428571)","(31.0, 80.0, 76.92307692307692)","(61.0, 230.0, 190.0)","(61.0, 200.0, 176.66666666666666)","(5.5, 7.0, 6.921025641025641)","(1.14, 1.27, 1.2683229813664596)"
06-01-2023 12:56:44.302093,"(19.0, 30.0, 28.285714285714285)","(101.0, 450.0, 387.1428571428571)","(31.0, 80.0, 76.92307692307692)","(61.0, 230.0, 212.22222222222223)","(61.0, 200.0, 182.5)","(5.5, 7.0, 6.817518248175182)","(1.14, 1.27, 1.2654621848739496)"
06-01-2023 12:56:45.327464,"(19.0, 30.0, 28.666666666666668)","(101.0, 450.0, 318.0)","(31.0, 80.0, 76.92307692307692)","(61.0, 230.0, 177.5)","(61.0, 200.0, 182.5)","(5.5, 7.0, 6.817518248175182)","(1.14, 1.27, 1.2654621848739496)"
06-01-2023 12:56:46.481143,"(19.0, 30.0, 28.666666666666668)","(101.0, 450.0, 318.0)","(31.0, 80.0, 76.13636363636364)","(61.0, 230.0, 177.5)","(61.0, 200.0, 182.5)","(5.5, 7.0, 6.802849002849003)","(1.14, 1.27, 1.2682857142857142)"
06-01-2023 12:56:47.555438,"(19.0, 29.0, 28.75)","(101.0, 450.0, 318.0)","(31.0, 80.0, 76.13636363636364)","(61.0, 230.0, 177.5)","(61.0, 200.0, 182.5)","(5.5, 7.0, 6.801149425287356)","(1.14, 1.27, 1.267814371257485)"
06-01-2023 12:56:48.679692,"(19.0, 29.0, 28.75)","(101.0, 340.0, 318.0)","(31.0, 80.0, 76.13636363636364)","(61.0, 230.0, 178.57142857142858)","(61.0, 200.0, 186.0)","(5.5, 7.0, 6.7956521739130435)","(1.14, 1.27, 1.2688196721311475)"
06-01-2023 12:56:49.777707,"(19.0, 29.0, 28.833333333333332)","(101.0, 340.0, 318.0)","(31.0, 80.0, 76.13636363636364)","(61.0, 230.0, 178.57142857142858)","(61.0, 200.0, 186.0)","(5.5, 6.8, 6.710655737704918)","(1.14, 1.27, 1.2661032863849766)"
06-01-2023 12:56:50.790179,"(19.0, 29.0, 28.866666666666667)","(101.0, 340.0, 312.5)","(31.0, 80.0, 76.13636363636364)","(61.0, 230.0, 178.57142857142858)","(61.0, 200.0, 186.0)","(5.5, 7.0, 6.7862068965517235)","(1.14, 1.27, 1.2663755458515285)"
06-01-2023 12:56:51.872351,"(19.0, 29.0, 28.9)","(101.0, 340.0, 312.5)","(31.0, 80.0, 76.13636363636364)","(61.0, 230.0, 190.0)","(61.0, 200.0, 186.0)","(5.5, 6.8, 6.7862068965517235)","(1.14, 1.27, 1.2616161616161616)"
06-01-2023 12:56:52.854567,"(19.0, 29.0, 28.88235294117647)","(101.0, 340.0, 312.5)","(31.0, 80.0, 76.13636363636364)","(61.0, 230.0, 190.0)","(61.0, 200.0, 198.57142857142856)","(5.5, 6.8, 6.795945945945946)","(1.14, 1.27, 1.2646103896103895)"
06-01-2023 12:56:53.807161,"(19.0, 27.0, 26.91304347826087)","(101.0, 330.0, 313.33333333333337)","(31.0, 80.0, 76.92307692307692)","(61.0, 230.0, 190.0)","(61.0, 210.0, 198.57142857142856)","(5.5, 6.8, 6.7610829103214884)","(1.14, 1.27, 1.2638518518518518)"
06-01-2023 12:56:54.907294,"(19.0, 27.0, 26.958333333333332)","(101.0, 330.0, 313.33333333333337)","(31.0, 85.0, 82.2)","(61.0, 230.0, 200.0)","(61.0, 210.0, 198.57142857142856)","(5.5, 7.0, 6.814854111405835)","(1.14, 1.27, 1.2676451612903226)"
06-01-2023 12:56:55.986797,"(19.0, 27.0, 26.92)","(101.0, 330.0, 313.33333333333337)","(31.0, 85.0, 82.2)","(61.0, 230.0, 190.0)","(61.0, 210.0, 190.0)","(5.5, 7.0, 6.814854111405835)","(1.14, 1.27, 1.2641145833333334)"
06-01-2023 12:56:57.049577,"(19.0, 27.0, 26.91304347826087)","(101.0, 330.0, 271.6666666666667)","(31.0, 85.0, 83.57142857142857)","(61.0, 230.0, 200.0)","(61.0, 200.0, 180.0)","(5.5, 7.0, 6.500578034682081)","(1.14, 1.27, 1.2744871794871795)"
06-01-2023 12:56:58.187649,"(19.0, 28.0, 27.789473684210527)","(101.0, 350.0, 236.25)","(31.0, 85.0, 83.57142857142857)","(61.0, 240.0, 205.0)","(61.0, 230.0, 170.0)","(5.5, 6.6, 6.502272727272727)","(1.14, 1.28, 1.2720422535211269)"
06-01-2023 12:56:59.283357,"(19.0, 29.0, 28.23076923076923)","(101.0, 350.0, 245.0)","(31.0, 85.0, 78.63636363636364)","(61.0, 240.0, 205.0)","(61.0, 230.0, 186.0)","(5.5, 6.6, 6.522222222222222)","(1.14, 1.28, 1.2712271540469975)"
06-01-2023 12:57:00.364651,"(19.0, 29.0, 28.285714285714285)","(101.0, 350.0, 260.9090909090909)","(31.0, 85.0, 78.63636363636364)","(61.0, 240.0, 205.0)","(61.0, 230.0, 193.33333333333331)","(5.5, 6.6, 6.4511627906976745)","(1.14, 1.28, 1.2729448491155047)"
06-01-2023 12:57:01.460498,"(19.0, 29.0, 28.285714285714285)","(101.0, 350.0, 287.77777777777777)","(31.0, 85.0, 80.71428571428571)","(61.0, 240.0, 212.0)","(71.0, 230.0, 200.0)","(5.5, 6.6, 6.452914798206278)","(1.14, 1.28, 1.2687732342007436)"
06-01-2023 12:57:02.546706,"(19.0, 30.0, 29.8)","(101.0, 350.0, 315.7142857142857)","(31.0, 85.0, 80.71428571428571)","(61.0, 240.0, 200.0)","(71.0, 240.0, 210.0)","(5.5, 6.6, 6.453571428571429)","(1.14, 1.27, 1.2725692695214106)"
06-01-2023 12:57:03.590592,"(19.0, 29.0, 28.333333333333332)","(101.0, 390.0, 340.0)","(31.0, 85.0, 82.0)","(61.0, 240.0, 200.0)","(71.0, 240.0, 175.0)","(5.5, 6.6, 6.483687943262411)","(1.14, 1.28, 1.273941368078176)"
06-01-2023 12:57:04.660771,"(19.0, 29.0, 27.857142857142858)","(101.0, 390.0, 340.0)","(31.0, 85.0, 81.66666666666667)","(61.0, 240.0, 200.0)","(61.0, 230.0, 192.0)","(5.5, 6.6, 6.500694444444444)","(1.14, 1.28, 1.2715454545454545)"
06-01-2023 12:57:05.691371,"(19.0, 32.0, 31.75)","(101.0, 390.0, 352.5)","(31.0, 85.0, 81.66666666666667)","(61.0, 240.0, 200.0)","(61.0, 240.0, 192.0)","(5.5, 6.6, 6.483739837398374)","(1.14, 1.28, 1.2721848739495798)"
06-01-2023 12:57:06.812952,"(19.0, 32.0, 31.636363636363637)","(101.0, 410.0, 358.2352941176471)","(31.0, 85.0, 83.75)","(61.0, 240.0, 230.0)","(61.0, 240.0, 166.66666666666666)","(5.5, 6.6, 6.504054054054054)","(1.14, 1.28, 1.2578873239436619)"
06-01-2023 12:57:07.943452,"(19.0, 32.0, 31.77777777777778)","(101.0, 410.0, 352.10526315789474)","(31.0, 85.0, 83.75)","(61.0, 240.0, 210.0)","(61.0, 240.0, 205.71428571428572)","(5.5, 6.6, 6.502142857142857)","(1.14, 1.26, 1.2542596991290578)"
06-01-2023 12:57:08.969098,"(19.0, 32.0, 31.6)","(101.0, 990.0, 779.4736842105264)","(31.0, 85.0, 83.75)","(61.0, 240.0, 192.0)","(61.0, 240.0, 210.0)","(5.5, 6.6, 6.5525581395348835)","(1.14, 1.26, 1.2540665236051503)"
06-01-2023 12:57:10.094715,"(19.0, 38.0, 35.6)","(101.0, 550.0, 512.1052631578947)","(31.0, 85.0, 84.0)","(61.0, 270.0, 236.66666666666666)","(61.0, 240.0, 210.0)","(5.5, 6.6, 6.5525581395348835)","(1.14, 1.26, 1.2541499472016895)"
06-01-2023 12:57:11.281337,"(18.0, 38.0, 34.0)","(101.0, 550.0, 481.42857142857144)","(31.0, 85.0, 78.75)","(61.0, 270.0, 245.0)","(61.0, 240.0, 180.0)","(5.5, 6.6, 6.536170212765957)","(1.14, 1.26, 1.2554181818181818)"
06-01-2023 12:57:12.285859,"(18.0, 38.0, 31.77777777777778)","(101.0, 580.0, 505.7142857142857)","(31.0, 90.0, 78.75)","(61.0, 280.0, 245.0)","(61.0, 240.0, 200.0)","(5.5, 6.6, 6.494)","(1.14, 1.26, 1.2540733772342427)"
06-01-2023 12:57:13.373389,"(18.0, 38.0, 32.74285714285714)","(101.0, 580.0, 495.2173913043478)","(31.0, 90.0, 79.83870967741936)","(61.0, 280.0, 227.5)","(61.0, 240.0, 208.0)","(5.5, 6.6, 6.479365079365079)","(1.14, 1.26, 1.2540695488721805)"
06-01-2023 12:57:14.362382,"(18.0, 38.0, 31.696969696969695)","(101.0, 610.0, 587.8947368421052)","(31.0, 90.0, 77.88461538461539)","(61.0, 280.0, 227.5)","(61.0, 230.0, 185.0)","(5.5, 6.6, 6.370684039087948)","(1.14, 1.26, 1.2557834566240753)"
06-01-2023 12:57:15.387481,"(18.0, 38.0, 36.074074074074076)","(101.0, 610.0, 410.0)","(31.0, 90.0, 77.14285714285714)","(61.0, 280.0, 228.57142857142858)","(61.0, 230.0, 160.0)","(5.5, 6.4, 6.516891891891891)","(1.14, 1.26, 1.2551182432432433)"
06-01-2023 12:57:16.541826,"(18.0, 38.0, 31.428571428571427)","(101.0, 990.0, 816.0869565217391)","(31.0, 90.0, 78.26086956521739)","(61.0, 280.0, 228.57142857142858)","(61.0, 240.0, 150.0)","(5.5, 6.6, 6.438157894736842)","(1.14, 1.26, 1.2552535760728218)"
06-01-2023 12:57:17.637242,"(18.0, 38.0, 32.24)","(101.0, 990.0, 816.0869565217391)","(31.0, 90.0, 78.26086956521739)","(61.0, 280.0, 228.57142857142858)","(61.0, 240.0, 150.0)","(5.5, 6.6, 6.438157894736842)","(1.14, 1.26, 1.2548419540229885)"
06-01-2023 12:57:18.783770,"(18.0, 36.0, 32.57142857142857)","(101.0, 990.0, 816.0869565217391)","(31.0, 90.0, 76.30434782608695)","(61.0, 280.0, 237.14285714285714)","(61.0, 240.0, 180.0)","(5.5, 6.6, 6.457803468208093)","(1.14, 1.26, 1.254979020979021)"
06-01-2023 12:57:19.926383,"(18.0, 36.0, 33.0)","(101.0, 990.0, 816.0869565217391)","(31.0, 90.0, 77.14285714285714)","(61.0, 280.0, 225.0)","(61.0, 240.0, 180.0)","(5.5, 6.6, 6.459428571428572)","(1.14, 1.26, 1.2565380493033227)"
06-01-2023 12:57:21.060520,"(18.0, 36.0, 34.3448275862069)","(101.0, 990.0, 779.4736842105264)","(31.0, 90.0, 81.17647058823529)","(81.0, 230.0, 225.0)","(61.0, 240.0, 180.0)","(5.5, 6.6, 6.444067796610169)","(1.14, 1.26, 1.2554134029590949)"
06-01-2023 12:57:22.165489,"(18.0, 36.0, 33.81818181818182)","(101.0, 990.0, 790.0)","(31.0, 90.0, 77.63636363636364)","(81.0, 230.0, 223.33333333333334)","(61.0, 240.0, 180.0)","(5.5, 6.6, 6.44297520661157)","(1.14, 1.26, 1.2556482246077623)"
06-01-2023 12:57:23.306140,"(18.0, 36.0, 31.764705882352942)","(101.0, 990.0, 790.0)","(31.0, 90.0, 78.62068965517241)","(81.0, 230.0, 223.33333333333334)","(61.0, 240.0, 195.0)","(5.5, 6.6, 6.4609665427509295)","(1.14, 1.26, 1.2556938603868797)"
