,Goldstar Spencer,Opawa Chrissy,Diamond Alex,Tiggerlong Panda,Iced Mocha,Goldstar Brooks,Ava Effort
05-01-2023 14:34:52.828673,"(7.5, 11.0, 10.0)","(2.05, 2.64, 2.576)","(2.7, 3.65, 3.55)","(14.0, 17.5, 16.826923076923077)","(15.0, 25.0, 24.65)","(18.0, 19.0, 17.25)","(18.0, 18.5, 16.75)"
05-01-2023 14:34:53.925077,"(7.5, 11.0, 9.628571428571428)","(2.05, 2.64, 2.6187500000000004)","(2.7, 3.75, 3.585)","(14.0, 17.5, 15.9375)","(15.0, 25.0, 24.65)","(18.0, 19.0, 17.25)","(18.0, 18.5, 16.75)"
05-01-2023 14:34:55.022314,"(7.5, 11.0, 9.848)","(2.05, 2.64, 2.608)","(2.7, 3.75, 3.585)","(14.0, 17.5, 15.9375)","(15.0, 25.0, 24.65)","(18.0, 19.0, 17.25)","(18.0, 18.5, 16.75)"
05-01-2023 14:34:56.149368,"(7.5, 11.0, 9.848)","(2.05, 2.64, 2.624)","(2.7, 3.75, 3.585)","(14.0, 17.5, 15.9375)","(15.0, 25.0, 24.65)","(18.0, 19.0, 17.25)","(18.0, 18.5, 16.75)"
05-01-2023 14:34:57.250988,"(7.5, 11.0, 9.848)","(2.05, 2.64, 2.624)","(2.7, 3.75, 3.573529411764706)","(14.0, 17.5, 16.071428571428573)","(15.0, 25.0, 24.65)","(18.0, 19.0, 17.189655172413794)","(18.0, 18.5, 16.75)"
05-01-2023 14:34:58.286669,"(7.5, 11.0, 9.848)","(2.05, 2.64, 2.624)","(2.7, 3.75, 3.573529411764706)","(14.0, 17.5, 15.88888888888889)","(15.0, 25.0, 23.09090909090909)","(18.0, 19.0, 17.875)","(18.0, 18.5, 17.25)"
05-01-2023 14:34:59.391371,"(7.5, 11.0, 9.786206896551725)","(2.05, 2.58, 2.5475)","(2.7, 3.75, 3.642)","(14.0, 17.0, 21.0)","(15.0, 25.0, 23.09090909090909)","(18.0, 18.0, 17.953125)","(18.0, 17.5, 17.357142857142858)"
05-01-2023 14:35:00.575435,"(7.5, 11.0, 9.786206896551725)","(2.05, 2.58, 2.5351724137931035)","(2.7, 3.75, 3.627272727272727)","(14.0, 23.0, 19.19047619047619)","(15.0, 25.0, 23.09090909090909)","(16.0, 18.0, 17.953125)","(16.0, 17.5, 17.25)"
05-01-2023 14:35:01.598144,"(7.5, 11.0, 9.786206896551725)","(2.05, 2.58, 2.5278260869565217)","(2.8, 3.75, 3.627272727272727)","(14.0, 23.0, 21.4)","(15.0, 25.0, 23.09090909090909)","(16.0, 18.0, 17.953125)","(16.0, 17.5, 17.25)"
05-01-2023 14:35:02.744892,"(7.5, 11.0, 10.175)","(2.05, 2.56, 2.440294117647059)","(2.8, 3.75, 3.5702702702702704)","(14.0, 23.0, 20.44)","(15.0, 25.0, 20.666666666666668)","(16.0, 18.0, 17.953125)","(16.0, 17.5, 17.25)"
05-01-2023 14:35:03.841337,"(7.5, 11.0, 9.916129032258064)","(2.05, 2.54, 2.464)","(2.8, 3.7, 3.603030303030303)","(14.0, 23.0, 16.75)","(15.0, 25.0, 21.1)","(16.0, 18.0, 17.916666666666668)","(16.0, 17.5, 17.25)"
05-01-2023 14:35:05.010900,"(7.5, 11.0, 9.905882352941177)","(2.05, 2.52, 2.433584905660377)","(2.8, 3.7, 3.603030303030303)","(14.0, 23.0, 16.75)","(15.0, 25.0, 21.1)","(16.0, 18.0, 18.045454545454547)","(16.0, 17.5, 17.25)"
05-01-2023 14:35:06.114551,"(7.5, 11.0, 9.916129032258064)","(2.05, 2.5, 2.433584905660377)","(2.8, 3.7, 3.603030303030303)","(14.0, 23.0, 16.181818181818183)","(15.0, 25.0, 21.1)","(16.0, 18.5, 17.78048780487805)","(16.0, 17.5, 17.357142857142858)"
05-01-2023 14:35:07.154847,"(7.5, 11.0, 9.916129032258064)","(2.05, 2.5, 2.433584905660377)","(2.8, 3.7, 3.639622641509434)","(14.0, 23.0, 16.75)","(15.0, 25.0, 23.05)","(16.0, 19.0, 17.78048780487805)","(16.0, 17.5, 17.357142857142858)"
05-01-2023 14:35:08.164016,"(7.5, 11.0, 10.16)","(2.05, 2.48, 2.457297297297297)","(2.8, 3.7, 3.639622641509434)","(14.0, 23.0, 16.75)","(15.0, 25.0, 23.05)","(16.0, 19.0, 17.78048780487805)","(16.0, 17.5, 17.357142857142858)"
05-01-2023 14:35:09.070016,"(7.5, 11.0, 10.16)","(2.05, 2.46, 2.4405405405405407)","(2.8, 3.7, 3.5384615384615388)","(14.0, 23.0, 18.8)","(15.0, 25.0, 20.43243243243243)","(16.0, 19.0, 17.153846153846153)","(16.0, 17.5, 16.852941176470587)"
05-01-2023 14:35:10.054985,"(7.5, 11.0, 10.16)","(2.05, 2.46, 2.4405405405405407)","(2.8, 3.7, 3.5384615384615388)","(14.0, 23.0, 18.8)","(15.0, 25.0, 20.43243243243243)","(16.0, 19.0, 17.153846153846153)","(16.0, 17.5, 16.607142857142858)"
05-01-2023 14:35:11.114587,"(7.5, 11.0, 10.16)","(2.05, 2.46, 2.4405405405405407)","(2.8, 3.7, 3.5875)","(14.0, 23.0, 18.8)","(15.0, 25.0, 20.41176470588235)","(16.0, 19.0, 17.153846153846153)","(16.0, 17.5, 16.607142857142858)"
05-01-2023 14:35:12.113169,"(7.5, 11.0, 10.16)","(2.05, 2.46, 2.4405405405405407)","(2.8, 3.7, 3.4692307692307693)","(14.0, 23.0, 18.8)","(15.0, 25.0, 20.41176470588235)","(16.0, 19.0, 17.153846153846153)","(16.0, 17.5, 16.21794871794872)"
05-01-2023 14:35:13.196200,"(7.5, 11.0, 10.16)","(2.05, 2.46, 2.4353846153846153)","(2.8, 3.7, 3.588888888888889)","(14.0, 23.0, 19.5)","(15.0, 25.0, 22.555555555555557)","(16.0, 19.0, 17.153846153846153)","(16.0, 17.5, 16.5)"
05-01-2023 14:35:14.294978,"(7.5, 11.0, 10.16)","(2.05, 2.44, 2.42)","(2.8, 3.7, 3.588888888888889)","(14.0, 23.0, 19.5)","(15.0, 23.0, 21.285714285714285)","(16.0, 19.0, 17.153846153846153)","(16.0, 17.5, 16.5)"
05-01-2023 14:35:15.375933,"(7.5, 11.0, 10.16)","(2.05, 2.44, 2.42)","(2.8, 3.7, 3.588888888888889)","(14.0, 23.0, 19.5)","(15.0, 23.0, 22.428571428571427)","(16.0, 19.0, 17.181818181818183)","(16.0, 17.5, 16.5)"
05-01-2023 14:35:16.449427,"(7.5, 11.0, 10.16)","(2.05, 2.44, 2.42)","(2.8, 3.7, 3.618918918918919)","(14.0, 23.0, 18.333333333333332)","(15.0, 23.0, 22.692307692307693)","(16.0, 19.0, 17.181818181818183)","(16.0, 17.5, 16.28048780487805)"
05-01-2023 14:35:17.516527,"(7.5, 11.0, 10.16)","(2.05, 2.44, 2.42)","(2.8, 3.7, 3.6361702127659576)","(14.0, 23.0, 18.545454545454547)","(15.0, 23.0, 22.82608695652174)","(16.0, 19.0, 17.181818181818183)","(16.0, 17.5, 16.28048780487805)"
05-01-2023 14:35:18.553656,"(7.5, 11.0, 10.16)","(2.05, 2.44, 2.42)","(2.8, 3.7, 3.6634146341463416)","(14.0, 23.0, 17.555555555555557)","(15.0, 23.0, 22.666666666666668)","(16.0, 19.0, 17.4)","(16.0, 17.5, 15.803030303030303)"
05-01-2023 14:35:19.799169,"(7.5, 11.0, 10.16)","(2.05, 2.44, 2.4246808510638296)","(2.8, 3.7, 3.6875)","(14.0, 23.0, 17.0)","(15.0, 23.0, 22.82608695652174)","(16.0, 19.0, 17.91891891891892)","(16.0, 17.5, 15.803030303030303)"
05-01-2023 14:35:20.899908,"(7.5, 11.0, 10.16)","(2.05, 2.44, 2.4246808510638296)","(2.8, 3.7, 3.6875)","(14.0, 23.0, 17.90909090909091)","(15.0, 23.0, 22.666666666666668)","(16.0, 19.0, 17.857142857142858)","(16.0, 17.5, 15.803030303030303)"
05-01-2023 14:35:21.970043,"(7.5, 11.0, 10.16)","(2.05, 2.5, 2.4886486486486485)","(2.8, 3.7, 3.630232558139535)","(14.0, 23.0, 21.4)","(15.0, 23.0, 22.82608695652174)","(16.0, 19.0, 17.857142857142858)","(16.0, 17.5, 15.803030303030303)"
05-01-2023 14:35:22.966890,"(7.5, 11.0, 10.134883720930233)","(2.05, 2.5, 2.493271028037383)","(2.8, 3.7, 3.6244444444444444)","(14.0, 22.0, 21.4)","(15.0, 23.0, 22.82608695652174)","(16.0, 19.0, 17.76923076923077)","(15.0, 17.5, 16.813725490196077)"
05-01-2023 14:35:24.083710,"(7.5, 11.0, 10.134883720930233)","(2.05, 2.5, 2.4921739130434784)","(2.8, 3.7, 3.6055555555555556)","(14.0, 22.0, 21.4)","(15.0, 23.0, 22.142857142857142)","(16.0, 19.0, 17.76923076923077)","(15.0, 17.5, 16.813725490196077)"
05-01-2023 14:35:25.136688,"(7.5, 11.0, 10.30232558139535)","(2.05, 2.5, 2.4921739130434784)","(2.8, 3.7, 3.625)","(14.0, 22.0, 21.4)","(15.0, 23.0, 22.142857142857142)","(16.0, 19.0, 17.76923076923077)","(15.0, 17.5, 16.01063829787234)"
05-01-2023 14:35:26.224797,"(7.5, 11.0, 10.34)","(2.05, 2.5, 2.489333333333333)","(2.8, 3.7, 3.657142857142857)","(14.0, 22.0, 21.4)","(15.0, 23.0, 22.17241379310345)","(16.0, 19.0, 17.857142857142858)","(15.0, 17.5, 16.01063829787234)"
05-01-2023 14:35:27.476781,"(7.5, 11.0, 10.34)","(2.05, 2.5, 2.489333333333333)","(2.8, 3.7, 3.66)","(14.0, 22.0, 21.4)","(15.0, 23.0, 21.90909090909091)","(16.0, 19.0, 17.857142857142858)","(15.0, 17.5, 16.01063829787234)"
05-01-2023 14:35:28.597646,"(7.5, 11.0, 10.148387096774194)","(2.05, 2.5, 2.489333333333333)","(2.8, 3.7, 3.6116279069767443)","(14.0, 22.0, 21.4)","(15.0, 23.0, 22.764705882352942)","(16.0, 19.0, 17.76923076923077)","(15.0, 17.5, 16.26923076923077)"
05-01-2023 14:35:29.638804,"(7.5, 11.0, 10.239024390243904)","(2.05, 2.52, 2.486086956521739)","(2.8, 3.7, 3.6116279069767443)","(14.0, 22.0, 21.4)","(15.0, 23.0, 21.8)","(16.0, 19.0, 18.323529411764707)","(15.0, 16.5, 15.6)"
05-01-2023 14:35:30.751778,"(7.5, 11.0, 10.274418604651164)","(2.05, 2.52, 2.5141935483870967)","(2.8, 3.65, 3.594736842105263)","(14.0, 22.0, 21.4)","(15.0, 23.0, 21.8)","(16.0, 18.5, 18.323529411764707)","(15.0, 16.5, 15.6)"
05-01-2023 14:35:31.852591,"(7.5, 11.0, 10.274418604651164)","(2.05, 2.56, 2.5044444444444443)","(2.8, 3.65, 3.594736842105263)","(14.0, 22.0, 21.4)","(15.0, 23.0, 21.8)","(16.0, 18.5, 18.323529411764707)","(15.0, 16.5, 15.6)"
05-01-2023 14:35:32.845445,"(7.5, 11.0, 10.275)","(2.05, 2.56, 2.5044444444444443)","(2.8, 3.65, 3.57)","(14.0, 22.0, 21.333333333333332)","(15.0, 23.0, 20.941176470588236)","(16.0, 18.5, 18.3125)","(15.0, 16.5, 15.5)"
05-01-2023 14:35:33.855735,"(7.5, 11.0, 10.367272727272727)","(2.05, 2.56, 2.5044444444444443)","(2.8, 3.6, 3.5625)","(14.0, 22.0, 21.333333333333332)","(15.0, 23.0, 20.666666666666668)","(16.0, 18.5, 18.105263157894736)","(15.0, 16.5, 15.790697674418604)"
05-01-2023 14:35:34.927760,"(7.5, 11.0, 10.412244897959184)","(2.05, 2.56, 2.5174468085106385)","(2.8, 3.6, 3.5625)","(14.0, 22.0, 21.45)","(15.0, 23.0, 20.772727272727273)","(16.0, 18.5, 18.105263157894736)","(15.0, 16.0, 15.921052631578947)"
05-01-2023 14:35:35.887917,"(7.5, 11.0, 10.435294117647059)","(2.05, 2.56, 2.5141666666666667)","(2.8, 3.6, 3.558823529411765)","(14.0, 22.0, 21.45)","(15.0, 23.0, 20.772727272727273)","(16.0, 18.5, 18.105263157894736)","(15.0, 16.0, 15.785714285714285)"
05-01-2023 14:35:36.838422,"(7.5, 11.0, 10.314285714285715)","(2.05, 2.56, 2.517777777777778)","(2.8, 3.6, 3.5363636363636366)","(14.0, 22.0, 21.633333333333333)","(15.0, 23.0, 20.958333333333332)","(16.0, 18.5, 17.970588235294116)","(15.0, 16.0, 15.921052631578947)"
05-01-2023 14:35:37.907178,"(7.5, 11.0, 10.42608695652174)","(2.05, 2.56, 2.530731707317073)","(2.8, 3.6, 3.5875)","(14.0, 22.0, 21.38888888888889)","(15.0, 23.0, 20.772727272727273)","(16.0, 18.5, 17.970588235294116)","(15.0, 16.0, 15.727272727272727)"
05-01-2023 14:35:38.976446,"(7.5, 11.0, 10.42608695652174)","(2.05, 2.56, 2.528421052631579)","(2.8, 3.6, 3.565)","(14.0, 22.0, 19.884615384615383)","(15.0, 23.0, 20.772727272727273)","(16.0, 18.5, 17.970588235294116)","(15.0, 16.0, 15.5)"
05-01-2023 14:35:40.207165,"(7.5, 11.0, 10.42608695652174)","(2.05, 2.56, 2.5247058823529414)","(2.8, 3.6, 3.565)","(14.0, 22.0, 19.03846153846154)","(15.0, 23.0, 20.772727272727273)","(16.0, 18.5, 17.970588235294116)","(15.0, 16.0, 15.391891891891891)"
05-01-2023 14:35:41.310188,"(7.5, 11.0, 10.148387096774194)","(2.05, 2.56, 2.534054054054054)","(2.8, 3.6, 3.426086956521739)","(14.0, 22.0, 18.5)","(15.0, 23.0, 20.666666666666668)","(16.0, 18.5, 17.916666666666668)","(15.0, 16.0, 14.814285714285715)"
05-01-2023 14:35:42.375712,"(7.5, 11.0, 9.9)","(2.05, 2.58, 2.538787878787879)","(2.8, 3.6, 3.426086956521739)","(14.0, 22.0, 18.5)","(15.0, 23.0, 21.384615384615383)","(16.0, 18.5, 17.916666666666668)","(15.0, 15.0, 14.827586206896552)"
05-01-2023 14:35:43.499297,"(7.5, 11.0, 10.089655172413794)","(2.05, 2.58, 2.5693333333333332)","(2.8, 3.6, 3.446153846153846)","(14.0, 22.0, 18.5)","(15.0, 23.0, 22.086956521739133)","(16.0, 18.5, 17.916666666666668)","(15.0, 15.0, 14.791666666666666)"
05-01-2023 14:35:44.673488,"(7.5, 11.0, 10.089655172413794)","(2.05, 2.58, 2.5723809523809527)","(2.8, 3.55, 3.464285714285714)","(14.0, 22.0, 16.573170731707318)","(15.0, 23.0, 21.6875)","(16.0, 18.5, 17.916666666666668)","(15.0, 15.0, 14.71875)"
05-01-2023 14:35:45.869653,"(7.5, 11.0, 10.371428571428572)","(2.05, 2.62, 2.5808695652173914)","(2.8, 3.55, 3.464285714285714)","(14.0, 17.5, 16.573170731707318)","(15.0, 23.0, 21.6875)","(16.0, 18.5, 17.970588235294116)","(15.0, 15.0, 14.833333333333334)"
05-01-2023 14:35:47.093825,"(7.5, 11.0, 10.52)","(2.05, 2.62, 2.5869565217391304)","(2.8, 3.55, 3.4499999999999997)","(14.0, 17.5, 15.744897959183673)","(15.0, 23.0, 21.6875)","(16.0, 18.5, 18.363636363636363)","(15.0, 15.0, 13.95)"
05-01-2023 14:35:48.263978,"(7.5, 11.0, 10.52)","(2.05, 2.62, 2.5869565217391304)","(2.8, 3.55, 3.4499999999999997)","(14.0, 17.5, 15.744897959183673)","(15.0, 23.0, 21.6875)","(16.0, 18.5, 18.363636363636363)","(15.0, 15.0, 13.909090909090908)"
05-01-2023 14:35:49.516107,"(7.5, 11.0, 10.584615384615384)","(2.05, 2.66, 2.601176470588235)","(2.8, 3.55, 3.4763157894736842)","(14.0, 17.5, 15.744897959183673)","(15.0, 23.0, 21.6875)","(16.0, 18.5, 18.333333333333332)","(15.0, 15.0, 13.857142857142858)"
05-01-2023 14:35:50.670746,"(7.5, 11.0, 10.584615384615384)","(2.05, 2.66, 2.5371428571428574)","(2.8, 3.55, 3.4990196078431373)","(14.0, 17.5, 15.74)","(15.0, 23.0, 21.6875)","(16.0, 18.5, 18.363636363636363)","(14.0, 15.0, 14.636363636363637)"
05-01-2023 14:35:51.808442,"(7.5, 11.0, 10.523809523809524)","(2.05, 2.54, 2.5371428571428574)","(2.8, 3.55, 3.4990196078431373)","(14.0, 17.5, 15.74)","(15.0, 23.0, 21.833333333333332)","(16.0, 18.5, 18.333333333333332)","(14.0, 16.0, 14.61111111111111)"
05-01-2023 14:35:52.963485,"(7.5, 11.0, 10.523809523809524)","(2.05, 2.64, 2.6)","(2.8, 3.55, 3.496938775510204)","(14.0, 17.5, 15.74)","(15.0, 23.0, 21.6875)","(16.0, 18.5, 18.333333333333332)","(14.0, 16.0, 15.0)"
05-01-2023 14:35:54.039480,"(8.0, 11.0, 10.462962962962964)","(2.1, 2.64, 2.605714285714286)","(2.9, 3.6, 3.5875)","(13.0, 17.5, 15.615384615384615)","(15.0, 23.0, 21.6875)","(15.0, 18.5, 18.333333333333332)","(14.0, 16.5, 15.166666666666666)"
05-01-2023 14:35:55.329249,"(8.0, 11.5, 10.875)","(2.1, 2.64, 2.570666666666667)","(2.9, 3.65, 3.655555555555556)","(13.0, 17.0, 16.192307692307693)","(15.0, 23.0, 22.192307692307693)","(15.0, 18.5, 18.166666666666668)","(14.0, 16.5, 14.941176470588236)"
05-01-2023 14:35:56.546847,"(8.0, 10.5, 10.456521739130435)","(2.1, 2.52, 2.4952380952380953)","(2.9, 3.7, 3.6272727272727274)","(13.0, 16.5, 16.04)","(15.0, 23.0, 22.192307692307693)","(15.0, 18.5, 18.25)","(14.0, 16.0, 15.5)"
05-01-2023 14:35:57.670038,"(8.0, 11.5, 10.818181818181818)","(2.1, 2.52, 2.491111111111111)","(2.9, 3.7, 3.630434782608696)","(13.0, 17.0, 16.04)","(15.0, 23.0, 22.192307692307693)","(15.0, 18.5, 18.0)","(14.0, 16.0, 15.727272727272727)"
05-01-2023 14:35:58.832882,"(8.0, 11.5, 10.818181818181818)","(2.1, 2.52, 2.503076923076923)","(2.9, 3.55, 3.505)","(13.0, 17.0, 16.61627906976744)","(15.0, 23.0, 22.3)","(15.0, 18.5, 18.0)","(14.0, 16.0, 15.1)"
05-01-2023 14:36:00.084987,"(8.0, 11.5, 10.954545454545455)","(2.1, 2.54, 2.492)","(2.9, 3.55, 3.5041666666666664)","(13.0, 17.0, 16.61627906976744)","(15.0, 23.0, 20.75)","(15.0, 18.5, 18.0)","(14.0, 16.0, 15.357142857142858)"
05-01-2023 14:36:01.350690,"(8.0, 11.5, 10.857142857142858)","(2.1, 2.54, 2.4929113924050634)","(2.9, 3.55, 3.4925925925925925)","(13.0, 17.0, 16.56578947368421)","(15.0, 23.0, 22.275862068965516)","(15.0, 18.5, 18.181818181818183)","(14.0, 16.0, 15.307692307692308)"
05-01-2023 14:36:02.523385,"(8.0, 11.5, 10.944444444444445)","(2.1, 2.54, 2.4636923076923076)","(2.9, 3.55, 3.4925925925925925)","(13.0, 17.0, 16.56578947368421)","(15.0, 23.0, 22.0)","(15.0, 19.0, 17.8125)","(14.0, 16.0, 15.307692307692308)"
05-01-2023 14:36:03.776906,"(8.0, 11.5, 11.31578947368421)","(2.1, 2.54, 2.4764102564102566)","(2.9, 3.7, 3.58)","(13.0, 17.0, 16.56578947368421)","(15.0, 23.0, 22.0)","(15.0, 19.0, 17.833333333333332)","(14.0, 16.0, 14.2)"
05-01-2023 14:36:05.013453,"(8.0, 11.5, 11.375)","(2.1, 2.52, 2.4878378378378376)","(2.9, 3.7, 3.64375)","(13.0, 17.0, 16.464285714285715)","(15.0, 23.0, 22.0)","(15.0, 18.5, 18.083333333333332)","(14.0, 16.0, 14.214285714285714)"
05-01-2023 14:36:06.300245,"(8.0, 11.5, 11.375)","(2.1, 2.5, 2.4878378378378376)","(2.9, 3.7, 3.64375)","(13.0, 17.0, 16.380434782608695)","(15.0, 23.0, 22.0)","(15.0, 18.5, 18.083333333333332)","(14.0, 15.5, 14.071428571428571)"
05-01-2023 14:36:07.559075,"(8.0, 11.5, 11.375)","(2.1, 2.5, 2.4884931506849317)","(2.9, 3.7, 3.64375)","(13.0, 17.0, 16.441176470588236)","(15.0, 23.0, 22.0625)","(15.0, 18.5, 18.1)","(14.0, 15.5, 14.35)"
05-01-2023 14:36:08.737165,"(8.0, 11.5, 11.379310344827585)","(2.1, 2.5, 2.4884931506849317)","(2.9, 3.7, 3.657142857142857)","(13.0, 17.0, 16.441176470588236)","(15.0, 23.0, 22.0625)","(15.0, 18.5, 18.1)","(14.0, 15.5, 14.267857142857142)"
05-01-2023 14:36:09.936590,"(8.0, 11.5, 11.390625)","(2.1, 2.46, 2.4477241379310346)","(2.9, 3.7, 3.6817073170731707)","(13.0, 17.0, 16.441176470588236)","(15.0, 23.0, 22.0625)","(15.0, 18.5, 18.1)","(14.0, 15.5, 14.267857142857142)"
05-01-2023 14:36:11.115540,"(8.0, 11.5, 11.457142857142857)","(2.1, 2.46, 2.4247524752475247)","(2.9, 3.75, 3.6272727272727274)","(13.0, 17.0, 16.441176470588236)","(15.0, 23.0, 22.0625)","(15.0, 18.5, 18.1)","(14.0, 15.5, 14.12)"
05-01-2023 14:36:12.258588,"(8.0, 11.5, 11.423913043478262)","(2.1, 2.44, 2.4233333333333333)","(2.9, 3.75, 3.6825)","(13.0, 17.0, 16.181818181818183)","(15.0, 23.0, 22.0625)","(15.0, 18.5, 18.1)","(13.0, 15.5, 14.12)"
05-01-2023 14:36:13.469453,"(8.0, 11.5, 11.422222222222222)","(2.1, 2.44, 2.420952380952381)","(2.9, 3.75, 3.675)","(13.0, 17.0, 16.181818181818183)","(15.0, 23.0, 22.0625)","(15.0, 18.5, 18.1)","(13.0, 15.5, 14.166666666666666)"
05-01-2023 14:36:14.668199,"(8.0, 11.5, 11.340909090909092)","(2.1, 2.44, 2.4251851851851853)","(2.9, 3.75, 3.6857142857142855)","(13.0, 17.0, 17.97826086956522)","(15.0, 23.0, 21.928571428571427)","(15.0, 18.5, 18.873015873015873)","(13.0, 15.5, 14.5)"
05-01-2023 14:36:15.786194,"(8.0, 11.5, 11.405405405405405)","(2.1, 2.46, 2.431023622047244)","(2.9, 3.75, 3.680357142857143)","(13.0, 18.0, 17.97826086956522)","(15.0, 23.0, 21.928571428571427)","(15.0, 19.0, 18.873015873015873)","(13.0, 15.5, 15.5)"
05-01-2023 14:36:16.919224,"(8.0, 11.5, 11.405405405405405)","(2.1, 2.46, 2.427433628318584)","(2.9, 3.7, 3.6)","(13.0, 18.0, 17.98148148148148)","(15.0, 23.0, 20.77777777777778)","(15.0, 19.0, 18.879032258064516)","(13.0, 16.0, 14.857142857142858)"
05-01-2023 14:36:17.981887,"(8.0, 11.5, 11.37037037037037)","(2.1, 2.46, 2.427719298245614)","(2.9, 3.6, 3.566176470588235)","(13.0, 18.0, 17.97674418604651)","(15.0, 21.0, 20.77777777777778)","(15.0, 19.0, 18.87704918032787)","(13.0, 16.0, 14.962962962962964)"
05-01-2023 14:36:19.134732,"(8.0, 11.5, 11.37037037037037)","(2.1, 2.46, 2.431764705882353)","(2.9, 3.6, 3.515)","(13.0, 18.0, 18.3125)","(15.0, 21.0, 21.166666666666668)","(15.0, 19.0, 18.872881355932204)","(13.0, 16.0, 14.916666666666666)"
05-01-2023 14:36:20.296279,"(8.0, 11.5, 11.40625)","(2.1, 2.48, 2.4623376623376623)","(2.9, 3.6, 3.515)","(13.0, 18.5, 18.285714285714285)","(15.0, 22.0, 21.666666666666668)","(15.0, 19.0, 18.891304347826086)","(13.0, 16.0, 15.113636363636363)"
05-01-2023 14:36:21.382392,"(8.0, 12.0, 11.59375)","(2.1, 2.48, 2.4623376623376623)","(2.9, 3.6, 3.51875)","(13.0, 18.5, 18.285714285714285)","(15.0, 22.0, 21.666666666666668)","(15.0, 19.0, 18.891304347826086)","(13.0, 16.0, 14.98)"
05-01-2023 14:36:22.570241,"(8.0, 12.0, 11.23076923076923)","(2.1, 2.48, 2.4737837837837837)","(2.9, 3.55, 3.512962962962963)","(13.0, 18.5, 18.26923076923077)","(15.0, 22.0, 21.818181818181817)","(15.0, 19.0, 18.90625)","(13.0, 16.0, 14.956521739130435)"
05-01-2023 14:36:23.844815,"(8.0, 11.5, 11.59375)","(2.1, 2.48, 2.475737704918033)","(2.9, 3.55, 3.5166666666666666)","(13.0, 18.5, 17.857142857142858)","(15.0, 22.0, 21.818181818181817)","(15.0, 19.0, 18.90625)","(13.0, 16.0, 14.956521739130435)"
05-01-2023 14:36:25.052711,"(8.0, 12.0, 11.64864864864865)","(2.1, 2.48, 2.475737704918033)","(2.9, 3.55, 3.5250000000000004)","(13.0, 18.5, 17.818181818181817)","(15.0, 22.0, 21.818181818181817)","(15.0, 19.0, 18.90625)","(13.0, 16.0, 14.956521739130435)"
05-01-2023 14:36:26.244840,"(8.0, 12.0, 11.64864864864865)","(2.1, 2.48, 2.475737704918033)","(2.9, 3.6, 3.465625)","(13.0, 18.5, 17.710526315789473)","(15.0, 22.0, 22.666666666666668)","(15.0, 19.0, 18.727272727272727)","(13.0, 16.0, 14.909090909090908)"
05-01-2023 14:36:27.638789,"(8.0, 12.0, 11.625)","(2.1, 2.48, 2.475737704918033)","(2.9, 3.6, 3.46530612244898)","(13.0, 18.5, 17.54)","(15.0, 24.0, 22.8)","(15.0, 19.0, 18.625)","(13.0, 16.0, 15.15625)"
05-01-2023 14:36:28.822697,"(8.0, 12.0, 11.625)","(2.1, 2.48, 2.475737704918033)","(3.0, 3.6, 3.46530612244898)","(13.0, 18.5, 17.54)","(15.0, 24.0, 22.666666666666668)","(15.0, 19.0, 18.625)","(13.0, 16.0, 15.15625)"
05-01-2023 14:36:30.085949,"(8.0, 12.0, 11.625)","(2.1, 2.48, 2.475737704918033)","(3.0, 3.6, 3.46530612244898)","(13.0, 18.5, 17.666666666666668)","(15.0, 24.0, 22.8)","(15.0, 19.0, 18.636363636363637)","(13.0, 16.0, 15.15625)"
05-01-2023 14:36:31.140726,"(8.0, 12.0, 11.625)","(2.1, 2.48, 2.475737704918033)","(3.0, 3.6, 3.46530612244898)","(13.0, 18.5, 17.666666666666668)","(15.0, 24.0, 22.8)","(15.0, 19.0, 18.636363636363637)","(13.0, 16.0, 15.15625)"
05-01-2023 14:36:32.293784,"(8.0, 12.0, 11.625)","(2.1, 2.48, 2.475737704918033)","(3.0, 3.6, 3.46530612244898)","(13.0, 18.5, 17.666666666666668)","(15.0, 24.0, 22.8)","(15.0, 19.0, 18.636363636363637)","(13.0, 16.0, 15.15625)"
05-01-2023 14:36:33.495641,"(8.0, 12.0, 11.625)","(2.1, 2.48, 2.476030534351145)","(3.0, 3.55, 3.408406304728546)","(13.0, 17.0, 16.589285714285715)","(15.0, 24.0, 22.8)","(15.0, 19.0, 18.636363636363637)","(13.0, 16.0, 15.375)"
05-01-2023 14:36:34.707159,"(8.0, 12.0, 11.625)","(2.1, 2.48, 2.4771199999999998)","(3.0, 3.55, 3.475)","(13.0, 17.0, 16.520833333333332)","(15.0, 24.0, 22.8)","(15.0, 19.0, 18.636363636363637)","(13.0, 16.0, 15.15625)"
05-01-2023 14:36:35.834008,"(8.0, 12.0, 11.625)","(2.1, 2.5, 2.4844444444444442)","(3.0, 3.55, 3.4714285714285715)","(13.0, 17.0, 16.555555555555557)","(15.0, 23.0, 22.41176470588235)","(15.0, 19.0, 18.636363636363637)","(13.0, 16.0, 15.15625)"
05-01-2023 14:36:37.026315,"(8.0, 12.0, 11.625)","(2.1, 2.5, 2.4975)","(3.0, 3.55, 9998.5)","(13.0, 17.0, 9998.5)","(15.0, 23.0, 9998.5)","(15.0, 19.0, 9998.5)","(13.0, 16.0, 9998.5)"
