,Flop Wedge,Arthur Chance,Canya Side Kick,Cyberpunk Wave,Foxy Foliaki,Jai Cool Guy,Always Dream,Bears Best
09-01-2023 16:03:58.469303,"(31.0, 270.0, 153.0)","(3.8, 5.9, 4.6000000000000005)","(9.0, 17.5, 13.75)","(2.9, 3.8, 3.155)","(14.0, 32.0, 17.5625)","(9.0, 12.5, 11.96)","(3.8, 5.5, 4.557142857142858)","(8.5, 21.0, 13.5)"
09-01-2023 16:03:59.552870,"(31.0, 270.0, 153.0)","(3.8, 5.9, 4.6000000000000005)","(9.0, 17.5, 13.75)","(2.9, 3.8, 3.155)","(14.0, 32.0, 17.5625)","(9.0, 12.5, 11.96)","(3.8, 5.5, 4.557142857142858)","(8.5, 21.0, 13.5)"
09-01-2023 16:04:00.662290,"(31.0, 270.0, 153.0)","(3.8, 5.9, 4.6000000000000005)","(9.0, 17.5, 13.75)","(2.9, 3.8, 3.155)","(14.0, 32.0, 17.5625)","(9.0, 12.5, 11.96)","(3.8, 5.5, 4.557142857142858)","(8.5, 21.0, 13.5)"
09-01-2023 16:04:01.856780,"(31.0, 270.0, 153.0)","(3.8, 5.9, 4.6000000000000005)","(9.0, 17.5, 13.75)","(2.9, 3.8, 3.155)","(14.0, 32.0, 17.5625)","(9.0, 12.5, 11.96)","(3.8, 5.5, 4.557142857142858)","(8.5, 21.0, 13.5)"
09-01-2023 16:04:03.064799,"(31.0, 270.0, 153.0)","(3.8, 5.9, 4.6000000000000005)","(9.0, 17.5, 13.75)","(2.9, 3.8, 3.1896774193548385)","(14.0, 32.0, 17.5625)","(9.0, 12.5, 11.96)","(3.8, 5.5, 4.557142857142858)","(8.5, 21.0, 13.5)"
09-01-2023 16:04:04.165937,"(31.0, 270.0, 153.0)","(3.8, 5.9, 4.6000000000000005)","(9.0, 17.5, 15.357142857142858)","(2.9, 3.8, 3.1896774193548385)","(14.0, 32.0, 17.5625)","(9.0, 12.5, 11.96)","(3.8, 5.5, 5.066666666666667)","(8.5, 21.0, 16.0)"
09-01-2023 16:04:05.175422,"(31.0, 260.0, 60.888888888888886)","(3.8, 5.9, 4.925000000000001)","(9.0, 17.5, 11.928571428571429)","(2.9, 3.65, 3.3049999999999997)","(14.0, 30.0, 22.75)","(9.0, 12.5, 12.142857142857142)","(3.8, 5.4, 5.066666666666667)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:06.159501,"(31.0, 240.0, 87.0)","(3.8, 5.8, 4.949999999999999)","(9.0, 17.5, 11.722222222222221)","(2.9, 3.65, 3.3049999999999997)","(14.0, 30.0, 22.75)","(9.0, 12.5, 12.25)","(3.8, 5.4, 5.3090909090909095)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:07.232843,"(31.0, 230.0, 133.0)","(3.8, 5.8, 5.05)","(9.0, 17.5, 11.722222222222221)","(2.9, 3.65, 3.075)","(14.0, 30.0, 22.75)","(9.0, 12.5, 12.1875)","(3.8, 5.4, 5.3090909090909095)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:08.421343,"(31.0, 230.0, 133.0)","(3.8, 5.9, 5.566666666666666)","(9.0, 17.5, 14.441176470588236)","(2.9, 3.65, 3.255)","(14.0, 30.0, 22.75)","(9.0, 12.5, 12.1875)","(3.8, 5.4, 5.347368421052632)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:09.564976,"(31.0, 230.0, 133.0)","(3.8, 5.9, 5.25)","(9.0, 17.5, 14.441176470588236)","(2.9, 3.55, 3.255)","(14.0, 30.0, 22.75)","(9.0, 12.5, 12.1875)","(3.8, 5.4, 5.1000000000000005)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:10.600530,"(31.0, 230.0, 133.0)","(3.8, 5.9, 5.1000000000000005)","(9.0, 17.5, 14.071428571428571)","(2.9, 3.55, 3.255)","(14.0, 30.0, 22.75)","(9.0, 12.5, 12.1875)","(3.8, 5.4, 5.1000000000000005)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:11.652611,"(31.0, 210.0, 94.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.071428571428571)","(2.9, 3.55, 3.255)","(14.0, 30.0, 22.75)","(9.0, 12.5, 12.1875)","(3.8, 5.4, 5.1000000000000005)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:12.742653,"(31.0, 200.0, 56.5)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.071428571428571)","(2.9, 3.55, 3.255)","(14.0, 30.0, 22.75)","(9.0, 12.5, 12.1875)","(3.8, 5.4, 5.1000000000000005)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:13.862491,"(31.0, 200.0, 52.4)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.071428571428571)","(2.9, 3.55, 3.255)","(14.0, 30.0, 22.75)","(9.0, 12.5, 12.1875)","(3.8, 5.4, 5.352631578947369)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:15.096569,"(31.0, 200.0, 52.4)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.071428571428571)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.0)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:16.266534,"(31.0, 200.0, 52.4)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.071428571428571)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.0)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:17.451737,"(31.0, 170.0, 69.5)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.071428571428571)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.0)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:18.531544,"(31.0, 160.0, 60.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.357142857142858)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.0)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:19.611519,"(31.0, 140.0, 56.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.807692307692308)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.0)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:20.662722,"(31.0, 140.0, 56.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.807692307692308)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.0)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:21.842190,"(31.0, 140.0, 56.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.807692307692308)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.0)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:22.985615,"(31.0, 140.0, 56.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.807692307692308)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.133333333333334)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:24.149790,"(31.0, 120.0, 52.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.807692307692308)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.32)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:25.342398,"(31.0, 120.0, 52.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 14.807692307692308)","(2.9, 3.55, 3.255)","(14.0, 30.0, 22.75)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.050000000000001)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:26.651930,"(31.0, 120.0, 52.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 13.61111111111111)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.050000000000001)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:27.872722,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 13.61111111111111)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.050000000000001)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:28.955470,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 15.166666666666666)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 12.2)","(3.8, 5.4, 5.050000000000001)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:30.097568,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 15.166666666666666)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.5, 11.4)","(3.8, 5.4, 5.050000000000001)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:31.171635,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 15.166666666666666)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.0, 11.4)","(3.8, 5.4, 5.050000000000001)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:32.266983,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 15.166666666666666)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.0, 11.4)","(3.8, 5.4, 5.050000000000001)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:33.335839,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 15.166666666666666)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.0, 11.4)","(3.8, 5.4, 5.050000000000001)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:34.532997,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 14.75)","(2.9, 3.55, 3.255)","(14.0, 30.0, 22.75)","(9.0, 12.0, 11.4)","(3.8, 5.4, 5.050000000000001)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:35.695469,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.0, 15.875)","(2.9, 3.55, 3.255)","(14.0, 30.0, 22.75)","(9.0, 12.0, 10.973333333333333)","(3.8, 5.4, 5.050000000000001)","(8.5, 20.0, 16.0)"
09-01-2023 16:04:36.832759,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.0, 15.875)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.0, 10.973333333333333)","(3.8, 5.4, 5.050000000000001)","(8.5, 20.0, 17.0)"
09-01-2023 16:04:37.919233,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.0, 15.875)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.0, 10.973333333333333)","(3.8, 5.4, 5.050000000000001)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:38.950957,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.0, 15.875)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.0, 10.973333333333333)","(3.8, 5.4, 5.050000000000001)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:39.957160,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.785714285714285)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.0, 10.973333333333333)","(3.8, 5.4, 5.050000000000001)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:40.997564,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.55, 3.255)","(14.0, 30.0, 25.166666666666664)","(9.0, 12.0, 10.973333333333333)","(3.8, 5.4, 5.050000000000001)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:42.208948,"(31.0, 100.0, 48.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.55, 3.255)","(14.0, 32.0, 25.75)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.050000000000001)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:43.301142,"(31.0, 95.0, 55.66666666666667)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.55, 3.255)","(14.0, 36.0, 25.75)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.050000000000001)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:44.355441,"(31.0, 90.0, 54.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 25.75)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:45.340889,"(31.0, 90.0, 54.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 29.333333333333336)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:46.498624,"(31.0, 90.0, 54.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 28.2)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:47.613435,"(31.0, 90.0, 54.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:48.764389,"(31.0, 90.0, 54.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:49.896217,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:50.968848,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:51.934463,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:53.044730,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:54.143108,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:55.287145,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:56.470646,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.25)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:04:57.563146,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.214285714285715)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 13.25)"
09-01-2023 16:04:58.542084,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.214285714285715)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 22.0, 15.0)"
09-01-2023 16:04:59.669617,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.214285714285715)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 21.0, 15.0)"
09-01-2023 16:05:00.767917,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.214285714285715)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 21.0, 17.0)"
09-01-2023 16:05:01.931070,"(31.0, 90.0, 78.8)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 16.214285714285715)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 31.125)","(9.0, 12.0, 12.1625)","(3.8, 5.4, 5.0)","(8.5, 22.0, 17.0)"
09-01-2023 16:05:03.177173,"(31.0, 90.0, 83.77777777777777)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 13.865384615384615)","(2.9, 3.45, 3.0416666666666665)","(14.0, 36.0, 28.6875)","(9.0, 12.5, 12.1625)","(3.8, 5.4, 5.0)","(8.5, 22.0, 12.714285714285714)"
09-01-2023 16:05:04.372890,"(31.0, 90.0, 83.77777777777777)","(3.8, 5.9, 4.957142857142857)","(9.0, 17.5, 15.916666666666668)","(2.9, 3.45, 3.205)","(14.0, 36.0, 27.4)","(9.0, 12.5, 12.1625)","(3.8, 5.4, 5.0)","(8.5, 22.0, 16.0)"
09-01-2023 16:05:05.498203,"(31.0, 90.0, 83.77777777777777)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 15.916666666666668)","(2.9, 3.45, 3.205)","(14.0, 34.0, 24.57142857142857)","(9.0, 12.5, 11.34)","(3.8, 5.4, 5.0)","(8.5, 20.0, 16.0)"
09-01-2023 16:05:06.577539,"(31.0, 90.0, 83.77777777777777)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 15.916666666666668)","(2.9, 3.45, 3.205)","(14.0, 34.0, 28.18181818181818)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 20.0, 16.0)"
09-01-2023 16:05:07.602158,"(31.0, 90.0, 83.77777777777777)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 15.916666666666668)","(2.9, 3.45, 3.205)","(14.0, 34.0, 28.88888888888889)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 20.0, 13.5)"
09-01-2023 16:05:08.647020,"(31.0, 90.0, 83.77777777777777)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 15.916666666666668)","(2.9, 3.45, 3.205)","(14.0, 32.0, 28.88888888888889)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 19.5, 15.5)"
09-01-2023 16:05:09.769388,"(31.0, 90.0, 72.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 15.916666666666668)","(2.9, 3.45, 3.205)","(14.0, 32.0, 28.88888888888889)","(9.0, 12.0, 11.34)","(3.8, 5.4, 5.0)","(8.5, 19.0, 15.5)"
09-01-2023 16:05:10.905263,"(31.0, 90.0, 72.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 15.916666666666668)","(2.9, 3.45, 3.137272727272727)","(14.0, 32.0, 29.142857142857142)","(9.0, 12.0, 10.266666666666667)","(3.8, 5.4, 5.0)","(8.5, 19.0, 14.166666666666666)"
09-01-2023 16:05:12.049876,"(31.0, 90.0, 79.6)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 14.0)","(2.9, 3.35, 3.0683333333333334)","(14.0, 30.0, 29.142857142857142)","(9.0, 12.0, 10.266666666666667)","(3.8, 5.4, 5.0)","(8.5, 18.5, 13.625)"
09-01-2023 16:05:13.161824,"(31.0, 90.0, 56.66666666666667)","(3.8, 5.9, 4.957142857142857)","(9.0, 16.5, 14.0)","(2.9, 3.35, 3.2016666666666667)","(14.0, 30.0, 28.5625)","(9.0, 12.0, 10.65)","(3.8, 5.4, 5.0)","(8.5, 18.5, 16.294117647058822)"
09-01-2023 16:05:14.221591,"(31.0, 90.0, 79.6)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.5, 14.666666666666666)","(2.9, 3.25, 3.2016666666666667)","(14.0, 30.0, 26.666666666666668)","(9.0, 11.5, 10.65)","(3.8, 5.4, 5.0)","(8.5, 18.5, 13.666666666666666)"
09-01-2023 16:05:15.285798,"(31.0, 90.0, 85.83333333333334)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.5, 14.666666666666666)","(2.9, 3.25, 3.2016666666666667)","(14.0, 29.0, 27.0)","(9.0, 11.5, 10.65)","(3.8, 5.4, 5.0)","(8.5, 18.0, 13.666666666666666)"
09-01-2023 16:05:16.352898,"(31.0, 90.0, 82.3076923076923)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.5, 14.666666666666666)","(2.9, 3.25, 3.121111111111111)","(14.0, 29.0, 23.210526315789473)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.0)","(8.5, 18.0, 11.86111111111111)"
09-01-2023 16:05:17.474173,"(31.0, 90.0, 78.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.5, 14.666666666666666)","(2.9, 3.25, 3.121111111111111)","(14.0, 29.0, 26.8125)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.0)","(8.5, 18.0, 12.357142857142858)"
09-01-2023 16:05:18.710669,"(31.0, 90.0, 78.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.5, 14.666666666666666)","(2.9, 3.25, 3.076)","(14.0, 28.0, 26.8125)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.0)","(8.5, 17.5, 12.5)"
09-01-2023 16:05:19.882106,"(31.0, 90.0, 78.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.5, 14.666666666666666)","(2.9, 3.25, 3.12)","(14.0, 28.0, 24.2)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.0)","(8.5, 17.5, 11.785714285714286)"
09-01-2023 16:05:21.073430,"(31.0, 90.0, 83.14285714285714)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 14.0)","(2.9, 3.2, 3.152)","(14.0, 28.0, 25.785714285714285)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.0)","(8.5, 17.5, 12.875)"
09-01-2023 16:05:22.263668,"(31.0, 90.0, 76.85714285714286)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 14.0)","(2.9, 3.2, 3.227692307692308)","(14.0, 27.0, 25.785714285714285)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.0)","(8.5, 17.0, 14.0)"
09-01-2023 16:05:23.371038,"(31.0, 90.0, 75.33333333333333)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 13.19047619047619)","(2.9, 3.25, 3.0625)","(14.0, 27.0, 25.785714285714285)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.0)","(8.5, 16.5, 14.0)"
09-01-2023 16:05:24.451340,"(31.0, 90.0, 75.33333333333333)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 13.19047619047619)","(2.9, 3.25, 3.0625)","(14.0, 27.0, 24.166666666666664)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.0)","(8.5, 16.5, 14.0)"
09-01-2023 16:05:25.488618,"(31.0, 90.0, 82.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 13.19047619047619)","(2.9, 3.25, 3.0625)","(14.0, 27.0, 24.166666666666664)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.260000000000001)","(8.5, 16.5, 12.5)"
09-01-2023 16:05:26.563954,"(31.0, 90.0, 82.66666666666666)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 13.19047619047619)","(2.9, 3.25, 3.0625)","(14.0, 26.0, 25.423076923076923)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.1)","(8.5, 16.5, 12.5)"
09-01-2023 16:05:27.735545,"(31.0, 90.0, 82.66666666666666)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 13.333333333333334)","(2.9, 3.25, 3.0625)","(14.0, 26.0, 23.794117647058822)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.1)","(8.5, 16.5, 11.794117647058824)"
09-01-2023 16:05:28.918847,"(31.0, 90.0, 74.0)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 13.333333333333334)","(2.9, 3.25, 3.0625)","(14.0, 26.0, 24.5)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.1)","(8.5, 16.5, 13.75)"
09-01-2023 16:05:30.118065,"(31.0, 90.0, 81.11111111111111)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 13.333333333333334)","(2.9, 3.25, 3.2333333333333334)","(14.0, 25.0, 24.27777777777778)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.1)","(8.5, 16.0, 13.75)"
09-01-2023 16:05:31.330619,"(31.0, 90.0, 81.11111111111111)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 13.333333333333334)","(2.9, 3.25, 3.234375)","(14.0, 25.0, 23.38888888888889)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.1)","(8.5, 16.0, 13.75)"
09-01-2023 16:05:32.485954,"(31.0, 90.0, 84.28571428571428)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 13.333333333333334)","(2.9, 3.25, 3.1547619047619047)","(14.0, 24.0, 23.38888888888889)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.300000000000001)","(8.5, 16.0, 13.75)"
09-01-2023 16:05:33.658413,"(31.0, 90.0, 84.28571428571428)","(3.8, 5.9, 4.957142857142857)","(9.0, 15.0, 13.333333333333334)","(2.9, 3.25, 3.1547619047619047)","(14.0, 24.0, 22.9)","(9.0, 11.5, 10.15)","(3.8, 5.4, 5.300000000000001)","(8.5, 16.0, 13.75)"
