,Emmas Portrait,Pyrenees Blazer,Cruising Loren,Philip Marlowe,Another Six,Ranger Ricksen,Jellybean Jam,Aston Zabbar
16-12-2022 13:23:31.049086,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.6, 5.316666666666666)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 22.4)","(11.0, 28.0, 25.0)","(5.5, 6.8, 6.17)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.625)"
16-12-2022 13:23:32.034942,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.6, 5.316666666666666)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 22.4)","(11.0, 28.0, 26.875)","(5.5, 6.8, 6.17)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.625)"
16-12-2022 13:23:33.004423,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.6, 5.316666666666666)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 22.4)","(11.0, 28.0, 26.875)","(5.5, 6.8, 6.17)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:34.007985,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.6, 5.316666666666666)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 22.4)","(11.0, 28.0, 26.875)","(5.5, 6.8, 6.17)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:35.056362,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.6, 5.316666666666666)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 26.875)","(5.5, 6.8, 6.17)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:36.057815,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.6, 5.316666666666666)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 26.875)","(5.5, 6.8, 6.17)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:37.052969,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.6, 5.316666666666666)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 26.9375)","(5.5, 6.8, 6.17)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:38.068653,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.4, 5.32)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 25.333333333333332)","(5.5, 6.8, 6.17)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:39.052295,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.4, 5.32)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 25.333333333333332)","(5.5, 6.8, 6.17)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:40.243163,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.4, 5.3)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 27.0)","(5.5, 6.8, 6.35)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:41.318195,"(3.5, 4.2, 4.1000000000000005)","(5.0, 5.8, 5.3)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 27.0)","(5.5, 6.8, 6.35)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:42.336474,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 27.0)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:43.539019,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 27.0)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:44.662213,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 27.0)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:45.709528,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 26.833333333333336)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:46.798003,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 26.833333333333336)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:47.809241,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.307692307692308)"
16-12-2022 13:23:48.792592,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 11.0, 9.4375)"
16-12-2022 13:23:49.801007,"(3.5, 4.2, 4.1000000000000005)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.5, 9.4375)"
16-12-2022 13:23:50.760370,"(3.5, 4.2, 4.125)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.5, 9.4375)"
16-12-2022 13:23:51.773866,"(3.5, 4.2, 4.125)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.5, 9.4375)"
16-12-2022 13:23:52.738599,"(3.5, 4.2, 4.125)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.5, 9.4375)"
16-12-2022 13:23:53.718653,"(3.5, 4.2, 4.125)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.5, 9.263636363636364)"
16-12-2022 13:23:54.886235,"(3.5, 4.2, 4.125)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.5, 9.11875)"
16-12-2022 13:23:55.923590,"(3.5, 4.2, 4.125)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.5, 9.11875)"
16-12-2022 13:23:56.943617,"(3.5, 4.2, 4.125)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.5, 9.11875)"
16-12-2022 13:23:57.979936,"(3.5, 4.2, 4.125)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.65)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.5, 9.11875)"
16-12-2022 13:23:59.043125,"(3.5, 4.2, 4.125)","(5.0, 6.4, 5.28)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.22222222222222)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.5, 9.5)"
16-12-2022 13:24:00.186020,"(3.5, 4.2, 4.15)","(5.0, 6.4, 5.2631578947368425)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.454545454545453)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.0, 9.5)"
16-12-2022 13:24:01.245473,"(3.5, 4.2, 4.15)","(5.0, 6.4, 5.2631578947368425)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.625)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.0, 9.416666666666666)"
16-12-2022 13:24:02.467374,"(3.5, 4.2, 4.15)","(5.0, 6.4, 5.2631578947368425)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.625)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.0, 8.775)"
16-12-2022 13:24:03.602397,"(3.5, 4.2, 4.15)","(5.0, 6.4, 5.2631578947368425)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.625)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.0, 8.727272727272727)"
16-12-2022 13:24:04.825074,"(3.5, 4.2, 4.15)","(5.0, 6.4, 5.342857142857143)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.625)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.2749999999999995)","(7.0, 10.0, 9.200000000000001)"
16-12-2022 13:24:05.872960,"(3.5, 4.2, 4.15)","(5.0, 6.2, 5.342857142857143)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.5)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.2555555555555555)","(7.0, 10.0, 9.200000000000001)"
16-12-2022 13:24:07.028356,"(3.5, 4.2, 4.15)","(5.0, 6.2, 5.290909090909091)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.5)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.2555555555555555)","(7.0, 10.0, 9.200000000000001)"
16-12-2022 13:24:08.083688,"(3.5, 4.2, 4.15)","(5.0, 6.2, 5.290909090909091)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 27.5)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.2555555555555555)","(7.0, 10.0, 8.727272727272727)"
16-12-2022 13:24:09.239009,"(3.5, 4.2, 4.15)","(5.0, 6.0, 5.266666666666667)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 24.363636363636363)","(11.0, 28.0, 30.363636363636363)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.2555555555555555)","(7.0, 10.0, 8.833333333333332)"
16-12-2022 13:24:10.458528,"(3.5, 4.3, 4.246666666666666)","(5.0, 6.0, 5.2444444444444445)","(51.0, 260.0, 142.22222222222223)","(11.0, 28.0, 24.363636363636363)","(11.0, 32.0, 28.5)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.25)","(7.0, 10.0, 9.2)"
16-12-2022 13:24:11.603949,"(3.5, 4.3, 4.246666666666666)","(5.0, 6.0, 5.234782608695652)","(51.0, 260.0, 142.22222222222223)","(11.0, 28.0, 24.363636363636363)","(11.0, 32.0, 30.25)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.25)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:12.643209,"(3.5, 4.3, 4.246666666666666)","(5.0, 6.0, 5.234782608695652)","(51.0, 260.0, 147.76470588235293)","(11.0, 28.0, 23.0)","(11.0, 32.0, 30.25)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.25)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:13.692578,"(3.5, 4.3, 4.246666666666666)","(5.0, 6.0, 5.234782608695652)","(51.0, 260.0, 167.82608695652175)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 30.923076923076923)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.25)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:14.744129,"(3.5, 4.3, 4.246666666666666)","(5.0, 6.0, 5.242105263157895)","(51.0, 260.0, 167.82608695652175)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.36842105263158)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.28)","(7.0, 9.8, 8.9)"
16-12-2022 13:24:15.812606,"(3.5, 4.3, 4.26)","(5.0, 5.9, 5.253846153846154)","(51.0, 260.0, 167.82608695652175)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.36842105263158)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.28)","(7.0, 9.8, 8.9)"
16-12-2022 13:24:16.873793,"(3.5, 4.3, 4.26)","(5.0, 5.9, 5.253846153846154)","(51.0, 260.0, 167.82608695652175)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.36842105263158)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.28)","(7.0, 9.8, 8.9)"
16-12-2022 13:24:17.947108,"(3.5, 4.3, 4.26)","(5.0, 5.9, 5.253846153846154)","(51.0, 260.0, 167.82608695652175)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.5)","(5.5, 6.8, 6.62)","(3.3, 4.3, 4.323076923076924)","(7.0, 9.8, 8.9)"
16-12-2022 13:24:18.980591,"(3.5, 4.3, 4.26)","(5.0, 5.9, 5.238888888888889)","(51.0, 260.0, 167.82608695652175)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.5)","(5.5, 6.8, 6.62)","(3.3, 4.4, 4.311111111111112)","(7.0, 9.8, 8.9)"
16-12-2022 13:24:20.027582,"(3.5, 4.3, 4.26)","(5.0, 5.9, 5.238888888888889)","(51.0, 260.0, 167.82608695652175)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.5)","(5.5, 6.8, 6.62)","(3.3, 4.4, 4.3500000000000005)","(7.0, 9.8, 8.9)"
16-12-2022 13:24:21.071212,"(3.5, 4.3, 4.287096774193548)","(5.0, 5.9, 5.238888888888889)","(51.0, 260.0, 173.27272727272728)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.5)","(5.5, 6.8, 6.62)","(3.3, 4.4, 4.3500000000000005)","(7.0, 9.8, 8.9)"
16-12-2022 13:24:22.128957,"(3.5, 4.3, 4.287096774193548)","(5.0, 5.9, 5.230434782608696)","(51.0, 260.0, 159.57894736842104)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.586206896551722)","(5.5, 6.8, 6.62)","(3.3, 4.4, 4.3500000000000005)","(7.0, 9.8, 8.9)"
16-12-2022 13:24:23.205183,"(3.5, 4.3, 4.287096774193548)","(5.0, 5.9, 5.230434782608696)","(51.0, 260.0, 159.57894736842104)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.586206896551722)","(5.5, 6.8, 6.62)","(3.3, 4.4, 4.3500000000000005)","(7.0, 9.8, 8.9)"
16-12-2022 13:24:24.199880,"(3.5, 4.3, 4.287096774193548)","(5.0, 5.9, 5.230434782608696)","(51.0, 260.0, 159.57894736842104)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.586206896551722)","(5.5, 6.8, 6.62)","(3.3, 4.4, 4.3500000000000005)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:25.148688,"(3.5, 4.3, 4.284)","(5.0, 5.9, 5.241176470588235)","(51.0, 260.0, 159.57894736842104)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.47826086956522)","(5.5, 6.8, 6.5)","(3.3, 4.4, 4.315789473684211)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:26.208531,"(3.5, 4.3, 4.284)","(5.0, 5.9, 5.241176470588235)","(51.0, 260.0, 159.57894736842104)","(11.0, 28.0, 22.823529411764707)","(11.0, 32.0, 31.47826086956522)","(5.5, 6.8, 6.5)","(3.3, 4.4, 4.315789473684211)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:27.238983,"(3.5, 4.3, 4.284)","(5.0, 5.9, 5.241176470588235)","(51.0, 260.0, 159.57894736842104)","(12.0, 28.0, 22.823529411764707)","(12.0, 32.0, 31.47826086956522)","(5.5, 6.8, 6.5)","(3.3, 4.4, 4.3375)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:28.270983,"(3.5, 4.3, 4.283333333333333)","(4.8, 5.9, 5.241176470588235)","(51.0, 260.0, 159.57894736842104)","(12.0, 28.0, 22.823529411764707)","(12.0, 32.0, 31.47826086956522)","(5.5, 6.8, 6.5)","(3.3, 4.4, 4.3375)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:29.476117,"(3.5, 4.3, 4.283333333333333)","(4.8, 5.9, 5.241176470588235)","(51.0, 260.0, 159.57894736842104)","(12.0, 28.0, 22.823529411764707)","(12.0, 32.0, 31.47826086956522)","(5.5, 6.8, 6.5)","(3.3, 4.4, 4.315789473684211)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:30.484022,"(3.5, 4.3, 4.283333333333333)","(4.8, 5.9, 5.241176470588235)","(51.0, 260.0, 159.57894736842104)","(12.0, 28.0, 22.823529411764707)","(12.0, 32.0, 31.47826086956522)","(5.5, 6.8, 6.5)","(3.3, 4.4, 4.3375)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:31.528384,"(3.5, 4.3, 4.283333333333333)","(4.8, 5.9, 5.241176470588235)","(51.0, 260.0, 159.57894736842104)","(12.0, 28.0, 22.823529411764707)","(12.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.3, 4.4, 4.3375)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:32.551793,"(3.5, 4.3, 4.2846153846153845)","(4.8, 5.9, 5.241176470588235)","(51.0, 260.0, 159.57894736842104)","(12.0, 28.0, 22.823529411764707)","(12.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.3, 4.4, 4.344444444444445)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:33.584544,"(3.5, 4.3, 4.2846153846153845)","(4.8, 5.9, 5.241176470588235)","(51.0, 260.0, 159.57894736842104)","(12.0, 28.0, 22.823529411764707)","(12.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.3, 4.4, 4.344444444444445)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:34.700638,"(3.5, 4.3, 4.2846153846153845)","(4.8, 5.9, 5.241176470588235)","(51.0, 260.0, 159.57894736842104)","(12.0, 28.0, 22.823529411764707)","(12.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.3, 4.4, 4.344444444444445)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:35.740227,"(3.5, 4.3, 4.2846153846153845)","(4.8, 5.9, 5.732835820895523)","(51.0, 260.0, 154.0)","(12.0, 28.0, 22.823529411764707)","(12.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.292307692307692)","(3.3, 4.4, 4.4714285714285715)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:36.834698,"(3.5, 4.6, 4.51)","(4.8, 5.9, 5.7444444444444445)","(41.0, 260.0, 159.57894736842104)","(12.0, 28.0, 22.823529411764707)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.6, 6.292307692307692)","(3.4, 4.5, 4.392307692307692)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:37.916802,"(3.5, 4.6, 4.535714285714286)","(4.8, 5.9, 5.7444444444444445)","(41.0, 260.0, 159.57894736842104)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.6, 6.292307692307692)","(3.4, 4.5, 4.392307692307692)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:39.011063,"(3.5, 4.6, 4.473684210526316)","(4.8, 5.9, 5.7444444444444445)","(41.0, 260.0, 159.57894736842104)","(12.0, 28.0, 22.823529411764707)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.6, 6.292307692307692)","(3.4, 4.5, 4.446666666666666)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:40.155657,"(3.5, 4.6, 4.4375)","(4.8, 5.9, 5.7444444444444445)","(41.0, 260.0, 159.57894736842104)","(12.0, 28.0, 22.823529411764707)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.6, 6.4)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.8, 9.0)"
16-12-2022 13:24:41.270244,"(3.5, 4.6, 4.3999999999999995)","(4.8, 5.9, 5.7444444444444445)","(41.0, 260.0, 159.57894736842104)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.8, 8.633333333333333)"
16-12-2022 13:24:42.384183,"(3.5, 4.6, 4.3999999999999995)","(4.8, 5.9, 5.7444444444444445)","(41.0, 260.0, 159.57894736842104)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.8, 8.88)"
16-12-2022 13:24:43.420105,"(3.5, 4.6, 4.433333333333333)","(4.8, 5.8, 5.716923076923077)","(41.0, 260.0, 159.57894736842104)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.7)"
16-12-2022 13:24:44.505060,"(3.5, 4.6, 4.433333333333333)","(4.8, 5.8, 5.741935483870968)","(41.0, 260.0, 159.57894736842104)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.7)"
16-12-2022 13:24:45.515055,"(3.5, 4.6, 4.433333333333333)","(4.8, 5.8, 5.741935483870968)","(41.0, 260.0, 159.57894736842104)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 9.0)"
16-12-2022 13:24:46.534578,"(3.5, 4.6, 4.3999999999999995)","(4.8, 5.8, 5.750819672131147)","(41.0, 260.0, 164.6)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.727272727272727)"
16-12-2022 13:24:47.803702,"(3.5, 4.6, 4.433333333333333)","(4.8, 5.8, 5.709090909090909)","(41.0, 260.0, 164.6)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.625)"
16-12-2022 13:24:48.854009,"(3.5, 4.6, 4.433333333333333)","(4.8, 5.8, 5.709090909090909)","(41.0, 260.0, 164.6)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.333333333333332)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.64)"
16-12-2022 13:24:49.836397,"(3.5, 4.6, 4.433333333333333)","(4.8, 5.8, 5.466666666666667)","(41.0, 260.0, 164.6)","(12.0, 28.0, 23.0)","(13.0, 32.0, 30.75)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.64)"
16-12-2022 13:24:50.921496,"(3.5, 4.6, 4.433333333333333)","(4.8, 5.8, 5.466666666666667)","(41.0, 260.0, 164.6)","(12.0, 28.0, 23.0)","(13.0, 32.0, 30.75)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.64)"
16-12-2022 13:24:51.990453,"(3.5, 4.6, 4.433333333333333)","(4.8, 5.8, 5.466666666666667)","(41.0, 260.0, 164.6)","(12.0, 28.0, 23.0)","(13.0, 32.0, 30.75)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.64)"
16-12-2022 13:24:53.041956,"(3.5, 4.6, 4.414285714285714)","(4.8, 5.8, 5.466666666666667)","(41.0, 260.0, 164.6)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.23076923076923)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.64)"
16-12-2022 13:24:54.083828,"(3.5, 4.6, 4.433333333333333)","(4.8, 5.8, 5.466666666666667)","(41.0, 260.0, 164.6)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.444444444444443)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.64)"
16-12-2022 13:24:55.149842,"(3.5, 4.6, 4.433333333333333)","(4.8, 5.8, 5.466666666666667)","(41.0, 260.0, 164.6)","(12.0, 28.0, 23.0)","(13.0, 32.0, 31.444444444444443)","(5.5, 6.8, 6.5)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.64)"
16-12-2022 13:24:56.142341,"(3.6, 4.6, 4.433333333333333)","(4.8, 5.8, 5.466666666666667)","(51.0, 260.0, 164.6)","(13.0, 28.0, 21.846153846153847)","(13.0, 34.0, 33.36363636363636)","(5.5, 6.8, 6.292307692307692)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.64)"
16-12-2022 13:24:57.143953,"(3.6, 4.6, 4.433333333333333)","(4.8, 5.8, 5.466666666666667)","(51.0, 260.0, 164.6)","(13.0, 28.0, 21.846153846153847)","(13.0, 34.0, 33.36363636363636)","(5.5, 6.6, 6.292307692307692)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.64)"
16-12-2022 13:24:58.141317,"(3.6, 4.6, 4.433333333333333)","(4.8, 5.8, 5.466666666666667)","(51.0, 260.0, 164.6)","(13.0, 28.0, 21.171875)","(13.0, 34.0, 33.36363636363636)","(5.5, 6.6, 6.292307692307692)","(3.4, 4.5, 4.442857142857143)","(7.0, 9.6, 8.64)"
