,Money Run,Mean Blake,Sly Dunbar,Pattaya Pete,Club Model,Royal Emgrand,Acting Foolish,Trip Hazard
11-01-2023 15:24:04.168748,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 2.876)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.657142857142857)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.4, 6.96875)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:05.431202,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 2.876)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.114285714285714)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.4, 6.96875)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:06.655175,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 2.876)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.114285714285714)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.4, 6.96875)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:08.089609,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.0)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.4, 6.96875)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:09.487071,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.733333333333333)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.4, 6.96875)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:10.755526,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.228571428571429)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.4, 6.64375)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:12.001207,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.228571428571429)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.0, 7.011764705882353)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:13.288755,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.0)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:14.625101,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.733333333333333)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:16.060217,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.2)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:17.341038,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.114285714285714)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:18.533730,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.114285714285714)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:19.831142,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.666666666666667)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:21.151398,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.0)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:22.408230,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.171428571428572)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:23.705235,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.171428571428572)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:24.988092,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.171428571428572)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:26.306036,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.171428571428572)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:27.607045,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.733333333333333)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:28.950215,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.733333333333333)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:30.333862,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.114285714285714)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:31.597825,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.114285714285714)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:32.798724,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.114285714285714)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:34.003337,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.733333333333333)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:35.259777,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.733333333333333)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:36.479464,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.657142857142857)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:37.662873,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.171428571428572)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:38.852845,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.171428571428572)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:40.221495,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 23.444444444444443)","(19.0, 55.0, 25.416666666666668)","(4.2, 6.2, 5.733333333333333)","(4.6, 9.4, 7.966666666666667)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:41.359532,"(31.0, 300.0, 153.33333333333331)","(2.6, 3.9, 3.27)","(14.0, 34.0, 28.6)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.733333333333333)","(4.6, 9.4, 5.84)","(5.0, 7.6, 6.810526315789473)","(9.0, 18.5, 15.0)"
11-01-2023 15:24:42.679618,"(31.0, 290.0, 197.63636363636363)","(2.6, 3.9, 3.27)","(14.0, 32.0, 28.6)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 4.8)","(4.6, 8.8, 5.84)","(5.0, 7.6, 5.7303030303030305)","(9.0, 19.5, 15.0)"
11-01-2023 15:24:44.007348,"(31.0, 290.0, 197.63636363636363)","(2.6, 3.9, 3.27)","(14.0, 32.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 5.7, 5.066666666666667)","(4.6, 8.8, 5.742857142857143)","(5.0, 5.9, 5.7303030303030305)","(9.0, 19.5, 13.166666666666666)"
11-01-2023 15:24:45.225972,"(31.0, 290.0, 197.63636363636363)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.4, 5.0)","(4.6, 9.6, 5.6)","(5.0, 5.9, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:46.590979,"(31.0, 290.0, 197.63636363636363)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.4, 5.0)","(4.6, 9.6, 5.6)","(5.0, 7.6, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:47.944063,"(31.0, 290.0, 197.63636363636363)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.4, 4.866666666666666)","(4.6, 9.6, 5.6)","(5.0, 7.6, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:49.125553,"(31.0, 290.0, 197.63636363636363)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.4, 5.2)","(4.6, 9.6, 5.6)","(5.0, 7.6, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:50.489846,"(31.0, 290.0, 197.63636363636363)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.4, 5.228571428571429)","(4.6, 9.6, 5.6)","(5.0, 7.6, 6.80625)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:51.880839,"(31.0, 290.0, 197.63636363636363)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.228571428571429)","(4.6, 9.6, 5.6)","(5.0, 7.2, 6.80625)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:53.056530,"(31.0, 270.0, 172.5)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.114285714285714)","(4.6, 9.6, 5.6)","(5.0, 7.2, 6.80625)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:54.308035,"(31.0, 270.0, 172.5)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.114285714285714)","(4.6, 9.6, 5.6)","(5.0, 7.2, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:55.568244,"(31.0, 270.0, 172.5)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.228571428571429)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.6, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:56.810959,"(31.0, 270.0, 172.5)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.228571428571429)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.6, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:58.037143,"(31.0, 270.0, 172.5)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.228571428571429)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.6, 7.093333333333334)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:24:59.602764,"(31.0, 260.0, 178.54545454545453)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.733333333333333)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.4, 6.80625)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:25:01.505166,"(31.0, 260.0, 178.54545454545453)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.733333333333333)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.2, 6.80625)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:25:03.102668,"(31.0, 260.0, 178.54545454545453)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.777777777777778)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.2, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:25:04.714307,"(31.0, 260.0, 178.54545454545453)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.777777777777778)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.6, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:25:06.139522,"(31.0, 260.0, 178.54545454545453)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.777777777777778)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.6, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:25:07.621223,"(31.0, 260.0, 178.54545454545453)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.777777777777778)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.6, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:25:09.050537,"(31.0, 270.0, 63.77777777777778)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 23.444444444444443)","(4.2, 6.2, 5.228571428571429)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.6, 7.13125)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:25:10.305474,"(31.0, 270.0, 61.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 27.444444444444443)","(19.0, 55.0, 26.6)","(4.2, 6.2, 5.228571428571429)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.6, 5.542857142857143)","(9.0, 18.5, 13.166666666666666)"
11-01-2023 15:25:11.527526,"(31.0, 270.0, 61.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 26.6)","(4.2, 6.2, 5.228571428571429)","(4.6, 9.6, 5.458823529411765)","(5.0, 7.6, 5.485714285714286)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:12.983771,"(31.0, 270.0, 61.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 30.9)","(4.2, 6.2, 4.760000000000001)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:14.264491,"(31.0, 270.0, 61.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 4.760000000000001)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:15.589167,"(31.0, 270.0, 61.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 4.760000000000001)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:17.011375,"(31.0, 270.0, 61.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 4.760000000000001)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:18.344338,"(31.0, 270.0, 61.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.114285714285714)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:19.669508,"(31.0, 270.0, 61.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.78)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:21.001661,"(31.0, 260.0, 149.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.2)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:22.301996,"(31.0, 260.0, 149.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.171428571428572)","(4.6, 9.6, 4.988235294117647)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:23.673522,"(31.0, 260.0, 205.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.25)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:25.001224,"(31.0, 260.0, 216.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.25)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:26.345278,"(31.0, 260.0, 216.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.25)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:27.653235,"(31.0, 260.0, 216.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.300000000000001)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:28.909235,"(31.0, 260.0, 150.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.35)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:30.257462,"(31.0, 260.0, 150.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.35)","(4.6, 9.6, 5.777777777777778)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:31.581900,"(31.0, 260.0, 150.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.35)","(4.6, 9.6, 5.364705882352941)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:32.900110,"(31.0, 260.0, 150.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.35)","(4.6, 9.6, 6.666666666666667)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:34.244232,"(31.0, 250.0, 61.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.666666666666667)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:35.727528,"(31.0, 250.0, 61.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 30.9)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.666666666666667)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:37.169049,"(31.0, 250.0, 61.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 48.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.666666666666667)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:38.602613,"(31.0, 250.0, 61.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.666666666666667)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:40.319111,"(31.0, 250.0, 61.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.666666666666667)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:41.971270,"(31.0, 250.0, 61.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.666666666666667)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:43.345973,"(31.0, 250.0, 61.0)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 5.96)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:44.687131,"(31.0, 250.0, 59.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 5.96)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:46.030877,"(31.0, 250.0, 59.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.733333333333333)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:47.282920,"(31.0, 250.0, 59.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.733333333333333)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:48.613812,"(31.0, 250.0, 59.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.733333333333333)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:49.880592,"(31.0, 250.0, 59.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.733333333333333)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:51.123914,"(31.0, 250.0, 59.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.733333333333333)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:52.479826,"(31.0, 250.0, 59.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.733333333333333)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:53.879842,"(31.0, 250.0, 59.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.733333333333333)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
11-01-2023 15:25:55.167361,"(31.0, 250.0, 59.2)","(2.6, 3.9, 3.27)","(14.0, 29.0, 24.5)","(19.0, 55.0, 29.642857142857142)","(4.2, 6.2, 5.35)","(4.6, 9.4, 6.733333333333333)","(5.0, 7.2, 5.366666666666667)","(9.0, 18.5, 14.5)"
