,Cosmic Nugget,Goddess Of War,Three Putt Par,Eyes On Gold,Mr Banner,Mothers Clone,Bad Habits,Paisan
04-01-2023 12:00:03.896404,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:04.898864,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:05.898604,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:06.919796,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:07.904629,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:08.948389,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:10.100621,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:11.262864,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:12.486788,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:13.515111,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:14.538677,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:15.644618,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:16.717649,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:17.768843,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:18.807752,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:19.869720,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:20.884934,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:21.934391,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:22.956227,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:23.999064,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:25.052515,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:26.079433,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:27.173180,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:28.230994,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:29.299291,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:30.317787,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:31.360073,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:32.389661,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:33.428234,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:34.458075,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:35.456404,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:36.459566,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:37.497287,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:38.623051,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:39.593360,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:40.566068,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:41.547644,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:42.525254,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:43.565292,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:44.618088,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:45.620326,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:46.610899,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:47.685229,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:48.712853,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:49.727539,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:50.842273,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:51.974742,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:53.037404,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:54.172347,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:55.393782,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:56.589717,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:57.658949,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.882142857142857)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:00:58.752438,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.96666666666667)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:00:59.817105,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:00.881573,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:01.893033,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:03.033302,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:04.129145,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:05.241199,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:06.281503,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:07.485265,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:08.610468,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:09.884197,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:11.013181,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:12.227260,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:13.384244,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:14.562744,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:15.770716,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:16.954208,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:18.208444,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:19.311841,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:20.504520,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:21.669707,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 12.5)"
04-01-2023 12:01:22.774215,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.371428571428572)"
04-01-2023 12:01:23.942385,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.371428571428572)"
04-01-2023 12:01:25.073270,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.371428571428572)"
04-01-2023 12:01:26.154206,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.371428571428572)"
04-01-2023 12:01:27.176905,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.371428571428572)"
04-01-2023 12:01:28.219719,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.371428571428572)"
04-01-2023 12:01:37.501777,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.371428571428572)"
04-01-2023 12:01:38.629103,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.371428571428572)"
04-01-2023 12:01:39.681672,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.371428571428572)"
04-01-2023 12:01:40.699029,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.371428571428572)"
04-01-2023 12:01:41.809334,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:01:42.879559,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:01:43.982626,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:01:45.184405,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:01:46.368507,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
04-01-2023 12:01:47.522766,"(4.6, 8.2, 5.575)","(6.5, 10.5, 9.915)","(11.0, 19.5, 16.53125)","(3.3, 5.3, 3.5270833333333336)","(3.8, 6.4, 4.734)","(15.0, 34.0, 32.5)","(12.0, 26.0, 22.75)","(6.5, 18.0, 13.2)"
