,Great Fantasy Nz,Winsome Ruby,Orlandos Gift,Meet Michaelangelo,Lovelorn,My Bad Habits,Scenic Sky,Muscletonian,Barhoon,Super Angus
12-01-2023 14:43:51.865158,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.15)","(26.0, 60.0, 45.6)","(5.0, 7.2, 5.933333333333334)","(8.5, 13.5, 11.733333333333333)","(11.0, 19.5, 13.5)","(101.0, 190.0, 165.0)","(3.2, 4.2, 3.85)","(6.0, 6.0, 5.7)"
12-01-2023 14:43:53.359057,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.1)","(26.0, 60.0, 45.6)","(5.0, 7.2, 6.7555555555555555)","(8.5, 13.5, 11.733333333333333)","(11.0, 19.5, 13.5)","(101.0, 190.0, 165.0)","(3.2, 4.2, 3.825)","(6.0, 5.9, 5.5625)"
12-01-2023 14:43:54.810265,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.1)","(26.0, 60.0, 45.6)","(5.0, 7.2, 6.7555555555555555)","(8.5, 13.5, 11.733333333333333)","(11.0, 19.5, 13.5)","(101.0, 190.0, 165.0)","(3.2, 4.2, 3.825)","(6.0, 6.0, 5.5625)"
12-01-2023 14:43:56.305038,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.1)","(26.0, 60.0, 45.6)","(5.0, 7.2, 6.7555555555555555)","(8.5, 13.5, 11.733333333333333)","(11.0, 19.5, 13.5)","(101.0, 190.0, 165.0)","(3.2, 4.2, 3.825)","(6.0, 6.0, 5.5625)"
12-01-2023 14:43:57.851065,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.585714285714285)","(26.0, 60.0, 45.6)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 19.5, 13.5)","(101.0, 190.0, 165.0)","(3.2, 4.2, 3.7750000000000004)","(6.0, 6.0, 5.95)"
12-01-2023 14:43:59.473185,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.585714285714285)","(26.0, 60.0, 45.6)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 19.5, 13.5)","(101.0, 190.0, 165.0)","(3.2, 4.2, 3.7750000000000004)","(6.0, 6.4, 5.95)"
12-01-2023 14:44:01.068982,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.585714285714285)","(26.0, 60.0, 45.6)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 19.5, 13.5)","(101.0, 190.0, 165.0)","(3.2, 4.2, 3.7750000000000004)","(6.0, 6.4, 5.95)"
12-01-2023 14:44:02.747667,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.585714285714285)","(26.0, 60.0, 45.6)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 19.5, 13.5)","(101.0, 190.0, 165.0)","(3.2, 4.2, 3.7750000000000004)","(6.0, 6.4, 5.95)"
12-01-2023 14:44:04.321478,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.585714285714285)","(26.0, 60.0, 45.6)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 19.5, 13.5)","(101.0, 190.0, 165.0)","(3.2, 4.2, 3.7750000000000004)","(6.0, 6.4, 5.95)"
12-01-2023 14:44:05.790061,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 45.6)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 19.5, 13.5)","(101.0, 190.0, 165.0)","(3.2, 4.2, 4.071428571428571)","(6.0, 8.6, 8.325)"
12-01-2023 14:44:07.413463,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 19.5, 13.5)","(101.0, 190.0, 165.0)","(3.2, 4.2, 4.071428571428571)","(6.0, 8.4, 7.955555555555556)"
12-01-2023 14:44:08.956069,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 16.5, 12.333333333333334)","(101.0, 190.0, 165.0)","(3.2, 4.2, 4.071428571428571)","(6.0, 8.4, 7.955555555555556)"
12-01-2023 14:44:10.490068,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 16.0, 12.333333333333334)","(101.0, 190.0, 165.0)","(3.2, 4.2, 4.071428571428571)","(6.0, 8.4, 7.955555555555556)"
12-01-2023 14:44:12.039724,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 16.0, 12.333333333333334)","(101.0, 190.0, 165.0)","(3.2, 4.2, 4.071428571428571)","(6.0, 8.4, 8.575000000000001)"
12-01-2023 14:44:13.572281,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 16.0, 12.333333333333334)","(101.0, 190.0, 145.55555555555554)","(3.2, 4.2, 4.071428571428571)","(6.0, 8.8, 8.575000000000001)"
12-01-2023 14:44:15.048055,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 16.0, 12.333333333333334)","(101.0, 190.0, 145.55555555555554)","(3.2, 4.2, 4.071428571428571)","(6.0, 8.8, 8.575000000000001)"
12-01-2023 14:44:16.607785,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 16.0, 12.333333333333334)","(101.0, 190.0, 145.55555555555554)","(3.2, 4.2, 4.071428571428571)","(6.0, 8.8, 8.625)"
12-01-2023 14:44:18.078370,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 16.0, 12.333333333333334)","(101.0, 190.0, 145.55555555555554)","(3.2, 4.2, 4.071428571428571)","(6.0, 8.8, 8.625)"
12-01-2023 14:44:19.559928,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 16.0, 12.333333333333334)","(101.0, 190.0, 145.55555555555554)","(3.2, 4.2, 4.071428571428571)","(6.0, 8.8, 8.625)"
12-01-2023 14:44:21.050799,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.109090909090909)","(8.5, 13.5, 11.733333333333333)","(11.0, 16.0, 12.166666666666666)","(101.0, 190.0, 165.0)","(3.2, 4.2, 4.135714285714286)","(6.0, 8.8, 8.625)"
12-01-2023 14:44:22.579813,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.109090909090909)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.5, 12.0)","(101.0, 180.0, 147.14285714285714)","(3.2, 4.2, 4.135714285714286)","(6.0, 8.8, 8.825)"
12-01-2023 14:44:24.114283,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.109090909090909)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)","(3.2, 4.2, 4.135714285714286)","(6.0, 9.0, 8.825)"
12-01-2023 14:44:25.616547,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.109090909090909)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)","(3.2, 4.2, 4.135714285714286)","(6.0, 9.0, 8.825)"
12-01-2023 14:44:27.200979,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.109090909090909)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)","(3.2, 4.2, 4.135714285714286)","(6.0, 9.0, 8.875)"
12-01-2023 14:44:28.699587,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)","(3.2, 4.2, 4.0875)","(6.0, 9.0, 8.875)"
12-01-2023 14:44:30.257577,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)","(3.2, 4.2, 4.0875)","(6.0, 9.0, 8.875)"
12-01-2023 14:44:31.765255,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)","(3.2, 4.2, 4.0875)","(6.0, 9.0, 8.925)"
12-01-2023 14:44:33.310428,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)","(3.2, 4.2, 4.0875)","(6.0, 9.0, 8.925)"
12-01-2023 14:44:34.807436,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)","(3.2, 4.2, 4.0875)","(6.0, 9.0, 9.833333333333334)"
12-01-2023 14:44:36.380445,"(10.0, 99999, 99990)","(21.0, 42.0, 28.0)","(4.2, 5.8, 5.55)","(26.0, 60.0, 42.0)","(5.0, 7.2, 6.628571428571428)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)","(3.2, 4.2, 4.0875)","(6.0, 10.5, 9.9375)"
12-01-2023 14:44:37.894670,"(10.0, 99999, 99990)","(21.0, 42.0, 26.75)","(4.2, 5.8, 5.55)","(26.0, 60.0, 37.0)","(5.0, 7.2, 5.866666666666667)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)","(3.2, 4.2, 4.0875)","(6.0, 10.5, 9.9375)"
12-01-2023 14:44:39.549932,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.55)","(26.0, 50.0, 36.0)","(5.0, 6.0, 5.8875)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)","(3.2, 4.2, 4.0875)","(6.0, 10.5, 9.9375)"
12-01-2023 14:44:41.940836,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.55)","(26.0, 48.0, 36.0)","(5.0, 6.0, 5.8875)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 120.0)","(3.2, 4.2, 4.115)","(6.0, 10.5, 10.23)"
12-01-2023 14:44:44.365803,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.55)","(26.0, 48.0, 36.0)","(5.0, 7.2, 6.57)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 13.75)","(101.0, 170.0, 120.0)","(3.2, 4.2, 4.122727272727273)","(6.0, 10.5, 10.23)"
12-01-2023 14:44:45.999681,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 36.0)","(5.0, 7.2, 6.45)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 120.0)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.290000000000001)"
12-01-2023 14:44:47.645579,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 36.0)","(5.0, 7.2, 6.45)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 120.0)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.290000000000001)"
12-01-2023 14:44:49.202260,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 36.0)","(5.0, 7.2, 6.45)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 120.0)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.290000000000001)"
12-01-2023 14:44:50.779154,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 36.0)","(5.0, 7.2, 6.45)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 120.0)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.35)"
12-01-2023 14:44:52.359553,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 38.4)","(5.0, 7.2, 6.45)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 145.0)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.35)"
12-01-2023 14:44:53.920414,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 38.4)","(5.0, 7.2, 6.45)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 148.57142857142856)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.35)"
12-01-2023 14:44:55.484845,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 38.4)","(5.0, 7.2, 6.45)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 123.33333333333333)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.416666666666666)"
12-01-2023 14:44:57.036663,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 38.4)","(5.0, 7.2, 6.45)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 148.57142857142856)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.416666666666666)"
12-01-2023 14:44:58.483918,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 38.4)","(5.0, 7.2, 6.45)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.0)","(101.0, 170.0, 148.57142857142856)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.416666666666666)"
12-01-2023 14:44:59.985497,"(10.0, 99999, 99990)","(21.0, 44.0, 25.2)","(4.2, 5.8, 5.45)","(26.0, 48.0, 38.4)","(5.0, 7.2, 5.9363636363636365)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.333333333333334)","(101.0, 170.0, 148.57142857142856)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.416666666666666)"
12-01-2023 14:45:01.703562,"(10.0, 99999, 99990)","(21.0, 42.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 43.2)","(5.0, 6.0, 5.88)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.333333333333334)","(101.0, 170.0, 148.57142857142856)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.416666666666666)"
12-01-2023 14:45:03.802397,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 32.666666666666664)","(5.0, 6.0, 5.88)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.333333333333334)","(101.0, 170.0, 148.57142857142856)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.416666666666666)"
12-01-2023 14:45:05.549235,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 32.666666666666664)","(5.0, 6.0, 6.428571428571429)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.333333333333334)","(101.0, 170.0, 148.57142857142856)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.416666666666666)"
12-01-2023 14:45:07.218084,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 32.666666666666664)","(5.0, 7.2, 6.428571428571429)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 11.8)","(101.0, 170.0, 150.0)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.416666666666666)"
12-01-2023 14:45:09.084017,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 42.25)","(5.0, 7.2, 5.775)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.333333333333334)","(101.0, 170.0, 150.0)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.416666666666666)"
12-01-2023 14:45:11.170940,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 42.888888888888886)","(5.0, 7.2, 5.775)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.333333333333334)","(101.0, 170.0, 150.0)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.290000000000001)"
12-01-2023 14:45:13.470099,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 42.888888888888886)","(5.0, 7.2, 5.775)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 11.8)","(101.0, 170.0, 150.0)","(3.2, 4.2, 4.066666666666666)","(6.0, 10.5, 10.290000000000001)"
12-01-2023 14:45:15.757158,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 42.888888888888886)","(5.0, 7.2, 5.775)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.333333333333334)","(101.0, 170.0, 150.0)","(3.2, 4.2, 4.125)","(6.0, 10.5, 10.290000000000001)"
12-01-2023 14:45:17.654241,"(10.0, 99999, 99990)","(21.0, 44.0, 26.75)","(4.2, 5.8, 5.45)","(26.0, 48.0, 42.888888888888886)","(5.0, 7.2, 5.5375)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.333333333333334)","(101.0, 170.0, 150.0)","(3.2, 4.2, 4.131818181818182)","(6.0, 10.5, 10.290000000000001)"
12-01-2023 14:45:19.354386,"(10.0, 99999, 99990)","(21.0, 44.0, 24.285714285714285)","(4.2, 5.8, 5.45)","(26.0, 48.0, 42.888888888888886)","(5.0, 7.2, 5.5375)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 11.8)","(101.0, 170.0, 150.0)","(3.2, 4.2, 4.131818181818182)","(6.0, 11.0, 10.38888888888889)"
12-01-2023 14:45:20.853359,"(10.0, 99999, 99990)","(21.0, 44.0, 24.285714285714285)","(4.2, 5.8, 5.45)","(26.0, 48.0, 42.888888888888886)","(5.0, 7.2, 5.5375)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.333333333333334)","(101.0, 170.0, 150.0)","(3.2, 4.2, 4.131818181818182)","(6.0, 11.0, 10.38888888888889)"
12-01-2023 14:45:22.463680,"(10.0, 99999, 99990)","(21.0, 44.0, 24.285714285714285)","(4.2, 5.8, 5.45)","(26.0, 48.0, 42.888888888888886)","(5.0, 7.2, 5.5375)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 11.8)","(101.0, 170.0, 152.5)","(3.2, 4.2, 4.13)","(6.0, 11.0, 10.38888888888889)"
12-01-2023 14:45:24.094295,"(10.0, 99999, 99990)","(21.0, 44.0, 24.285714285714285)","(4.2, 5.8, 5.45)","(26.0, 48.0, 43.4)","(5.0, 7.2, 5.5375)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 11.8)","(101.0, 170.0, 152.5)","(3.2, 4.2, 4.083333333333334)","(6.0, 11.0, 10.38888888888889)"
12-01-2023 14:45:25.858865,"(10.0, 99999, 99990)","(21.0, 44.0, 24.285714285714285)","(4.2, 5.8, 5.45)","(26.0, 48.0, 43.4)","(5.0, 7.2, 5.65)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.333333333333334)","(101.0, 170.0, 152.5)","(3.2, 4.2, 4.083333333333334)","(6.0, 11.0, 10.38888888888889)"
12-01-2023 14:45:27.482544,"(10.0, 99999, 99990)","(21.0, 44.0, 30.5)","(4.2, 5.8, 5.45)","(26.0, 48.0, 43.4)","(5.0, 6.0, 5.8875)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 11.5)","(101.0, 170.0, 152.5)","(3.2, 4.2, 4.083333333333334)","(6.0, 11.0, 11.4)"
12-01-2023 14:45:29.546998,"(10.0, 99999, 99990)","(21.0, 40.0, 26.666666666666668)","(4.2, 5.8, 5.45)","(26.0, 48.0, 45.411764705882355)","(5.0, 6.0, 5.8875)","(8.5, 13.5, 11.733333333333333)","(11.0, 15.0, 12.75)","(101.0, 170.0, 152.5)","(3.2, 4.0, 3.9166666666666665)","(6.0, 11.5, 11.166666666666666)"
12-01-2023 14:45:31.436083,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.2, 5.8, 5.45)","(26.0, 48.0, 37.5)","(5.0, 6.0, 6.55)","(8.5, 13.5, 11.733333333333333)","(11.0, 14.5, 12.0)","(101.0, 170.0, 152.5)","(3.2, 4.1, 3.9285714285714284)","(6.0, 11.5, 10.366666666666667)"
12-01-2023 14:45:33.488850,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.2, 5.8, 5.625)","(26.0, 48.0, 43.333333333333336)","(5.0, 7.0, 6.75)","(8.5, 13.5, 11.733333333333333)","(11.0, 14.0, 12.0)","(101.0, 170.0, 152.5)","(3.2, 4.1, 3.9285714285714284)","(5.5, 11.5, 10.366666666666667)"
12-01-2023 14:45:35.258381,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.4, 5.8, 5.625)","(31.0, 48.0, 43.333333333333336)","(5.0, 7.2, 6.75)","(8.5, 13.5, 11.733333333333333)","(11.0, 14.0, 12.0)","(101.0, 170.0, 152.5)","(3.2, 4.1, 3.9285714285714284)","(5.5, 11.0, 9.5)"
12-01-2023 14:45:36.916713,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.2, 5.8, 5.625)","(26.0, 48.0, 43.333333333333336)","(5.0, 7.2, 6.75)","(8.5, 13.5, 11.733333333333333)","(11.0, 14.0, 12.0)","(101.0, 170.0, 152.5)","(3.2, 4.1, 3.9285714285714284)","(6.0, 11.0, 9.0)"
12-01-2023 14:45:38.698491,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.2, 5.8, 5.625)","(26.0, 48.0, 43.333333333333336)","(5.0, 7.2, 6.75)","(8.5, 13.5, 11.733333333333333)","(11.0, 14.0, 12.0)","(101.0, 170.0, 152.5)","(3.2, 4.1, 3.8)","(5.5, 10.0, 9.371428571428572)"
12-01-2023 14:45:40.236266,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.4, 5.8, 5.625)","(31.0, 48.0, 43.333333333333336)","(5.0, 7.2, 6.75)","(8.5, 13.5, 11.733333333333333)","(11.0, 14.0, 12.0)","(101.0, 170.0, 152.5)","(3.2, 4.1, 3.888888888888889)","(5.5, 10.0, 8.4)"
12-01-2023 14:45:41.887269,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.4, 5.8, 5.45)","(31.0, 48.0, 43.333333333333336)","(5.0, 7.2, 6.75)","(8.5, 13.5, 11.733333333333333)","(11.0, 14.0, 11.375)","(101.0, 170.0, 152.5)","(3.2, 4.2, 4.091666666666667)","(5.5, 10.0, 8.4)"
12-01-2023 14:45:43.513812,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.4, 5.8, 5.45)","(31.0, 48.0, 43.333333333333336)","(5.0, 7.2, 6.75)","(8.5, 13.5, 11.733333333333333)","(11.0, 14.0, 12.0)","(101.0, 170.0, 152.5)","(3.2, 4.2, 4.016666666666667)","(5.5, 10.0, 8.4)"
12-01-2023 14:45:45.271366,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.4, 5.8, 5.45)","(31.0, 48.0, 43.8)","(5.0, 7.2, 6.066666666666666)","(8.5, 13.5, 11.733333333333333)","(11.0, 13.5, 12.0)","(101.0, 170.0, 152.5)","(3.2, 4.2, 4.016666666666667)","(5.5, 10.0, 8.4)"
12-01-2023 14:45:47.020723,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.4, 5.8, 5.45)","(31.0, 48.0, 40.0)","(5.0, 7.2, 6.066666666666666)","(8.5, 13.5, 11.733333333333333)","(11.0, 13.5, 12.0)","(101.0, 170.0, 157.27272727272725)","(3.2, 4.2, 4.075)","(5.5, 10.0, 8.4)"
12-01-2023 14:45:48.651803,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.4, 5.8, 5.45)","(31.0, 48.0, 40.0)","(5.0, 7.2, 6.066666666666666)","(8.5, 13.5, 11.733333333333333)","(11.0, 13.5, 12.0)","(101.0, 170.0, 157.27272727272725)","(3.2, 4.2, 3.93)","(5.5, 10.0, 9.120000000000001)"
12-01-2023 14:45:50.218228,"(10.0, 99999, 99990)","(21.0, 38.0, 26.666666666666668)","(4.4, 5.8, 5.45)","(31.0, 48.0, 40.0)","(5.0, 7.2, 6.066666666666666)","(8.5, 13.5, 11.733333333333333)","(11.0, 13.5, 12.0)","(101.0, 170.0, 157.27272727272725)","(3.2, 4.2, 3.93)","(5.5, 10.0, 9.120000000000001)"
