,Bogie Bandit,Rutland Fred,Johns Call,Turbo Worm,Cold Justice,White Ticket,Jimmy Joe
15-12-2022 15:19:08.260589,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.23157894736842)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 35.77777777777778)","(51.0, 290.0, 149.44444444444446)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:09.357506,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.23157894736842)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 39.230769230769226)","(51.0, 290.0, 149.44444444444446)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:10.403895,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.23157894736842)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 39.230769230769226)","(51.0, 290.0, 149.44444444444446)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:11.433533,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.23157894736842)","(1.55, 1.63, 1.5826315789473684)","(15.0, 46.0, 39.230769230769226)","(51.0, 290.0, 149.44444444444446)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:12.360592,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.23157894736842)","(1.55, 1.63, 1.5826315789473684)","(15.0, 46.0, 39.230769230769226)","(51.0, 290.0, 149.44444444444446)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:13.429094,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.23157894736842)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 39.230769230769226)","(51.0, 290.0, 149.44444444444446)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:14.480028,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.23157894736842)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 39.230769230769226)","(51.0, 290.0, 149.44444444444446)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:15.500308,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.23157894736842)","(1.55, 1.63, 1.592105263157895)","(15.0, 46.0, 39.230769230769226)","(51.0, 290.0, 149.44444444444446)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:16.460759,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.23157894736842)","(1.55, 1.63, 1.5826315789473684)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:17.448476,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.95)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:18.480907,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.95)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:19.519206,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.95)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:20.540952,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.95)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:21.484886,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.95)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:22.479266,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 13.95)","(1.55, 1.63, 1.5826315789473684)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:23.502115,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 12.312000000000001)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:24.550434,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 12.312000000000001)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:25.601671,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 12.312000000000001)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:26.657263,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 12.312000000000001)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:27.680972,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 12.312000000000001)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:28.658149,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 12.312000000000001)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 42.0)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:29.643650,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 15.0, 12.312000000000001)","(1.55, 1.63, 1.598695652173913)","(15.0, 46.0, 39.42857142857143)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:30.640213,"(14.0, 34.0, 26.0)","(6.5, 13.0, 11.428571428571429)","(7.0, 14.5, 12.557142857142857)","(1.55, 1.63, 1.5843396226415094)","(15.0, 48.0, 39.42857142857143)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:31.645473,"(14.0, 34.0, 23.2)","(6.5, 13.0, 11.428571428571429)","(7.0, 14.5, 11.107692307692307)","(1.55, 1.63, 1.5666666666666667)","(15.0, 48.0, 28.285714285714285)","(51.0, 280.0, 172.5)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:32.722729,"(14.0, 34.0, 23.2)","(6.5, 13.0, 11.428571428571429)","(7.0, 14.5, 12.011764705882353)","(1.55, 1.63, 1.5666666666666667)","(15.0, 48.0, 28.285714285714285)","(51.0, 280.0, 172.5)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:33.825235,"(14.0, 34.0, 23.2)","(6.5, 13.0, 11.428571428571429)","(7.0, 14.5, 12.011764705882353)","(1.55, 1.63, 1.5666666666666667)","(15.0, 48.0, 28.285714285714285)","(51.0, 280.0, 172.5)","(5.5, 8.6, 7.584615384615385)"
15-12-2022 15:19:34.906942,"(14.0, 34.0, 23.2)","(6.5, 13.0, 11.333333333333334)","(7.0, 14.5, 12.011764705882353)","(1.55, 1.63, 1.5623529411764705)","(15.0, 48.0, 30.75)","(51.0, 280.0, 172.5)","(5.5, 8.6, 7.581818181818182)"
15-12-2022 15:19:35.978871,"(14.0, 34.0, 26.285714285714285)","(6.5, 13.0, 11.333333333333334)","(7.0, 14.5, 12.382352941176471)","(1.55, 1.63, 1.5653125)","(15.0, 48.0, 30.75)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.581818181818182)"
15-12-2022 15:19:37.020697,"(14.0, 34.0, 26.285714285714285)","(6.5, 13.0, 11.333333333333334)","(7.0, 14.5, 12.076923076923077)","(1.55, 1.63, 1.5691176470588235)","(15.0, 48.0, 30.75)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.418181818181818)"
15-12-2022 15:19:38.038745,"(14.0, 34.0, 26.285714285714285)","(6.5, 13.0, 11.333333333333334)","(7.0, 14.5, 12.076923076923077)","(1.55, 1.63, 1.5691176470588235)","(15.0, 48.0, 30.75)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.36)"
15-12-2022 15:19:39.126116,"(14.0, 34.0, 26.285714285714285)","(6.5, 13.0, 11.1875)","(7.0, 14.5, 11.636363636363637)","(1.55, 1.62, 1.5682352941176472)","(15.0, 48.0, 30.75)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.466666666666667)"
15-12-2022 15:19:40.107095,"(14.0, 34.0, 26.928571428571427)","(6.5, 13.0, 11.1875)","(7.0, 14.5, 11.636363636363637)","(1.55, 1.62, 1.5682352941176472)","(15.0, 48.0, 30.75)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.753846153846154)"
15-12-2022 15:19:41.036181,"(14.0, 34.0, 26.928571428571427)","(6.5, 13.0, 11.1875)","(7.0, 14.5, 11.636363636363637)","(1.55, 1.62, 1.5718750000000001)","(15.0, 48.0, 30.75)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.753846153846154)"
15-12-2022 15:19:41.993290,"(14.0, 34.0, 26.928571428571427)","(6.5, 13.0, 11.1875)","(7.0, 14.5, 11.636363636363637)","(1.55, 1.61, 1.5875000000000001)","(15.0, 48.0, 36.5)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:43.068779,"(14.0, 34.0, 26.928571428571427)","(6.5, 13.0, 11.1875)","(7.0, 14.5, 12.166666666666666)","(1.55, 1.61, 1.5714285714285714)","(15.0, 48.0, 36.5)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:44.121627,"(14.0, 34.0, 26.928571428571427)","(6.5, 12.5, 11.75)","(7.0, 14.5, 12.166666666666666)","(1.55, 1.61, 1.568)","(15.0, 48.0, 36.5)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:45.184949,"(14.0, 34.0, 28.0)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 12.333333333333334)","(1.55, 1.61, 1.5714285714285714)","(15.0, 48.0, 34.25)","(51.0, 280.0, 160.625)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:46.229487,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 13.666666666666666)","(1.55, 1.61, 1.5714285714285714)","(15.0, 48.0, 34.25)","(51.0, 290.0, 167.33333333333334)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:47.279044,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 13.666666666666666)","(1.55, 1.61, 1.5714285714285714)","(15.0, 48.0, 33.333333333333336)","(51.0, 290.0, 252.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:48.371124,"(14.0, 34.0, 27.583333333333332)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 13.666666666666666)","(1.55, 1.61, 1.568)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:49.382835,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.2)","(1.55, 1.61, 1.568)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:50.402596,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.2)","(1.55, 1.61, 1.5750000000000002)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:51.417659,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.2)","(1.55, 1.61, 1.58125)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:52.469311,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.5625)","(1.55, 1.6, 1.58125)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:53.527345,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.5625)","(1.55, 1.6, 1.58125)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:54.613900,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.5625)","(1.55, 1.6, 1.58125)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:55.598425,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.5625)","(1.55, 1.6, 1.5727272727272728)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:56.530568,"(14.0, 34.0, 27.583333333333332)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.5625)","(1.55, 1.6, 1.5750000000000002)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:57.607458,"(14.0, 34.0, 27.583333333333332)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.5625)","(1.55, 1.6, 1.5750000000000002)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:58.718980,"(14.0, 34.0, 27.583333333333332)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.5625)","(1.55, 1.6, 1.5750000000000002)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:19:59.668670,"(14.0, 34.0, 27.583333333333332)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.5625)","(1.55, 1.6, 1.5750000000000002)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:20:00.664811,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.5625)","(1.55, 1.6, 1.5785714285714287)","(15.0, 48.0, 35.4)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:20:01.738673,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.5625)","(1.55, 1.6, 1.5785714285714287)","(15.0, 48.0, 32.25)","(51.0, 280.0, 172.5)","(5.5, 8.4, 7.98)"
15-12-2022 15:20:02.845868,"(14.0, 34.0, 28.5)","(6.5, 12.5, 11.5625)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.6, 1.5866666666666667)","(15.0, 48.0, 41.666666666666664)","(51.0, 280.0, 186.47058823529412)","(5.5, 8.4, 8.064)"
15-12-2022 15:20:03.942008,"(14.0, 36.0, 31.0)","(6.5, 11.5, 11.1)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.62, 1.5766666666666667)","(15.0, 48.0, 41.666666666666664)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.4, 8.064)"
15-12-2022 15:20:04.864260,"(14.0, 36.0, 31.0)","(6.5, 11.0, 10.2)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.62, 1.5766666666666667)","(15.0, 48.0, 41.666666666666664)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.4, 8.064)"
15-12-2022 15:20:05.866970,"(14.0, 36.0, 31.0)","(6.5, 11.0, 10.666666666666666)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.62, 1.5622222222222222)","(15.0, 48.0, 41.666666666666664)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.4, 8.275)"
15-12-2022 15:20:06.910796,"(14.0, 36.0, 31.0)","(6.5, 11.0, 10.428571428571429)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.62, 1.5607142857142857)","(15.0, 48.0, 41.666666666666664)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.4, 8.24)"
15-12-2022 15:20:08.043503,"(14.0, 36.0, 31.0)","(6.5, 11.0, 10.428571428571429)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.61, 1.566875)","(15.0, 48.0, 41.666666666666664)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.6, 8.163636363636364)"
15-12-2022 15:20:09.130818,"(14.0, 36.0, 31.0)","(6.5, 11.0, 10.666666666666666)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.61, 1.566875)","(15.0, 48.0, 41.666666666666664)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.6, 8.163636363636364)"
15-12-2022 15:20:10.186408,"(14.0, 36.0, 31.0)","(6.5, 11.0, 10.545454545454545)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.61, 1.5544827586206897)","(15.0, 48.0, 41.666666666666664)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.6, 8.3)"
15-12-2022 15:20:11.305045,"(14.0, 36.0, 31.0)","(6.5, 12.0, 10.705882352941176)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.61, 1.5607142857142857)","(15.0, 48.0, 41.666666666666664)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.6, 8.3)"
15-12-2022 15:20:12.423775,"(14.0, 36.0, 31.0)","(6.5, 12.0, 10.705882352941176)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.61, 1.5607142857142857)","(15.0, 48.0, 41.666666666666664)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.6, 8.3)"
15-12-2022 15:20:13.548556,"(14.0, 36.0, 32.666666666666664)","(6.5, 11.0, 10.352941176470589)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.61, 1.561904761904762)","(15.0, 48.0, 43.61538461538461)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.6, 8.3)"
15-12-2022 15:20:14.580894,"(14.0, 44.0, 32.0)","(6.5, 11.0, 10.352941176470589)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.6, 1.568)","(15.0, 48.0, 43.61538461538461)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.6, 8.3)"
15-12-2022 15:20:15.661039,"(14.0, 44.0, 32.0)","(6.5, 11.0, 10.352941176470589)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.6, 1.5442857142857143)","(15.0, 48.0, 43.61538461538461)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.6, 8.3)"
15-12-2022 15:20:16.767850,"(14.0, 44.0, 32.0)","(6.5, 11.0, 10.352941176470589)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.6, 1.5645454545454547)","(15.0, 48.0, 43.61538461538461)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.6, 8.3)"
15-12-2022 15:20:17.721182,"(14.0, 44.0, 32.0)","(6.5, 11.0, 10.352941176470589)","(7.0, 15.0, 14.73076923076923)","(1.55, 1.6, 1.5645454545454547)","(15.0, 48.0, 43.61538461538461)","(51.0, 290.0, 186.47058823529412)","(5.5, 8.6, 8.3)"
15-12-2022 15:20:18.721689,"(14.0, 42.0, 40.54545454545455)","(6.5, 11.5, 11.0)","(7.0, 15.0, 13.5)","(1.55, 1.6, 1.5566666666666666)","(15.0, 48.0, 40.8)","(51.0, 280.0, 177.5)","(5.5, 8.6, 8.3)"
15-12-2022 15:20:19.796651,"(14.0, 46.0, 34.57142857142857)","(6.5, 11.5, 11.0)","(7.0, 15.0, 14.625)","(1.55, 1.6, 1.549090909090909)","(15.0, 48.0, 41.25)","(51.0, 280.0, 177.5)","(5.5, 8.6, 8.933333333333334)"
15-12-2022 15:20:20.928594,"(14.0, 46.0, 37.42857142857143)","(6.5, 11.5, 11.0)","(7.0, 15.0, 14.625)","(1.55, 1.6, 1.5444)","(15.0, 48.0, 43.2)","(51.0, 280.0, 177.5)","(5.5, 9.6, 8.15)"
15-12-2022 15:20:22.092489,"(14.0, 46.0, 36.666666666666664)","(6.5, 11.5, 10.642857142857142)","(7.0, 15.0, 14.727272727272727)","(1.55, 1.59, 1.5463636363636364)","(15.0, 48.0, 43.2)","(51.0, 280.0, 102.85714285714286)","(5.5, 9.2, 8.83157894736842)"
15-12-2022 15:20:23.261075,"(14.0, 46.0, 32.0)","(6.5, 11.5, 10.642857142857142)","(7.0, 15.0, 16.615384615384617)","(1.55, 1.59, 1.545)","(15.0, 48.0, 43.2)","(51.0, 270.0, 112.0)","(5.5, 9.2, 8.956521739130434)"
15-12-2022 15:20:24.337852,"(14.0, 40.0, 30.2)","(6.5, 11.5, 10.473684210526315)","(7.0, 18.0, 16.615384615384617)","(1.55, 1.55, 1.5492857142857144)","(15.0, 48.0, 41.0)","(51.0, 260.0, 112.0)","(5.5, 9.2, 8.956521739130434)"
15-12-2022 15:20:25.355073,"(14.0, 40.0, 33.46666666666667)","(6.5, 11.5, 10.026666666666667)","(7.0, 18.0, 16.96875)","(1.55, 1.59, 1.5404347826086957)","(15.0, 46.0, 41.0)","(51.0, 260.0, 162.85714285714286)","(5.5, 9.2, 8.823076923076922)"
15-12-2022 15:20:26.447994,"(14.0, 40.0, 30.2)","(6.5, 11.5, 10.336842105263159)","(7.0, 18.0, 16.96875)","(1.55, 1.59, 1.5504166666666668)","(15.0, 46.0, 40.666666666666664)","(51.0, 260.0, 207.69230769230768)","(5.5, 9.2, 8.956521739130434)"
15-12-2022 15:20:27.550308,"(14.0, 40.0, 33.46666666666667)","(6.5, 11.5, 10.336842105263159)","(7.0, 18.5, 17.125)","(1.55, 1.59, 1.5504166666666668)","(15.0, 46.0, 40.666666666666664)","(51.0, 260.0, 207.69230769230768)","(5.5, 9.2, 8.945454545454545)"
15-12-2022 15:20:28.552296,"(14.0, 40.0, 33.46666666666667)","(6.5, 11.5, 10.336842105263159)","(7.0, 18.5, 17.125)","(1.55, 1.59, 1.5504166666666668)","(15.0, 46.0, 40.666666666666664)","(51.0, 260.0, 207.69230769230768)","(5.5, 9.2, 8.747368421052633)"
15-12-2022 15:20:29.600106,"(14.0, 40.0, 30.2)","(6.5, 10.5, 10.4)","(7.0, 18.5, 15.2)","(1.55, 1.59, 1.5560714285714285)","(15.0, 46.0, 40.666666666666664)","(51.0, 260.0, 207.69230769230768)","(5.5, 8.8, 8.747368421052633)"
15-12-2022 15:20:30.685244,"(14.0, 36.0, 33.5)","(6.5, 10.5, 10.4)","(7.0, 18.5, 15.2)","(1.55, 1.59, 1.5560714285714285)","(15.0, 46.0, 40.666666666666664)","(51.0, 260.0, 229.0909090909091)","(5.5, 8.8, 8.747368421052633)"
15-12-2022 15:20:31.809613,"(15.0, 36.0, 34.888888888888886)","(6.5, 10.5, 10.4)","(7.5, 18.5, 16.85)","(1.45, 1.59, 1.5533333333333335)","(16.0, 46.0, 40.666666666666664)","(51.0, 260.0, 229.0909090909091)","(5.5, 8.8, 8.72857142857143)"
15-12-2022 15:20:32.929707,"(15.0, 36.0, 29.333333333333332)","(6.5, 10.5, 10.4)","(7.5, 18.5, 15.2)","(1.45, 1.58, 1.5495238095238095)","(16.0, 46.0, 37.111111111111114)","(51.0, 260.0, 229.0909090909091)","(5.5, 8.8, 8.72857142857143)"
15-12-2022 15:20:33.995616,"(15.0, 36.0, 29.0)","(6.5, 10.5, 9.950000000000001)","(7.5, 18.5, 17.714285714285715)","(1.45, 1.58, 1.5571428571428572)","(16.0, 46.0, 40.285714285714285)","(51.0, 260.0, 229.0909090909091)","(5.5, 8.8, 8.716666666666667)"
15-12-2022 15:20:35.029851,"(15.0, 36.0, 27.25)","(6.5, 10.5, 9.950000000000001)","(7.5, 18.5, 17.714285714285715)","(1.45, 1.58, 1.5533333333333335)","(16.0, 46.0, 40.285714285714285)","(51.0, 260.0, 230.0)","(5.5, 8.8, 8.716666666666667)"
15-12-2022 15:20:36.014491,"(15.0, 36.0, 27.25)","(6.5, 10.5, 9.990909090909092)","(7.5, 18.5, 18.142857142857142)","(1.45, 1.58, 1.5421052631578949)","(16.0, 46.0, 37.111111111111114)","(51.0, 260.0, 232.72727272727275)","(5.5, 8.8, 8.716666666666667)"
15-12-2022 15:20:37.059729,"(15.0, 34.0, 30.363636363636363)","(6.5, 10.5, 9.93125)","(7.5, 19.0, 18.142857142857142)","(1.45, 1.58, 1.5421052631578949)","(16.0, 46.0, 37.111111111111114)","(51.0, 260.0, 232.72727272727275)","(5.5, 8.8, 8.133333333333333)"
15-12-2022 15:20:38.217675,"(15.0, 34.0, 28.285714285714285)","(6.5, 10.5, 9.93125)","(7.5, 19.0, 18.2)","(1.45, 1.58, 1.5716666666666668)","(16.0, 46.0, 37.111111111111114)","(51.0, 260.0, 232.72727272727275)","(5.5, 8.8, 8.175)"
15-12-2022 15:20:39.258096,"(15.0, 34.0, 30.363636363636363)","(6.5, 10.5, 9.93125)","(7.5, 19.5, 18.2)","(1.45, 1.58, 1.5716666666666668)","(16.0, 46.0, 37.111111111111114)","(51.0, 260.0, 232.72727272727275)","(5.5, 8.8, 8.175)"
15-12-2022 15:20:40.348304,"(15.0, 34.0, 30.363636363636363)","(6.5, 10.5, 9.93125)","(7.5, 19.5, 18.2)","(1.45, 1.58, 1.57)","(16.0, 46.0, 40.285714285714285)","(51.0, 260.0, 232.72727272727275)","(5.5, 8.8, 8.03076923076923)"
15-12-2022 15:20:41.361959,"(15.0, 34.0, 28.285714285714285)","(6.5, 10.5, 9.93125)","(7.5, 18.5, 17.714285714285715)","(1.45, 1.58, 1.57)","(16.0, 46.0, 40.285714285714285)","(51.0, 260.0, 232.72727272727275)","(5.5, 8.8, 8.175)"
15-12-2022 15:20:42.439766,"(15.0, 34.0, 30.363636363636363)","(6.5, 10.5, 9.93125)","(7.5, 18.5, 17.714285714285715)","(1.45, 1.58, 1.5765)","(16.0, 46.0, 37.111111111111114)","(51.0, 260.0, 230.0)","(5.5, 8.8, 7.942857142857143)"
15-12-2022 15:20:43.495514,"(15.0, 32.0, 28.4)","(6.5, 10.5, 9.93125)","(7.5, 18.5, 17.214285714285715)","(1.45, 1.58, 1.5716666666666668)","(16.0, 46.0, 40.285714285714285)","(51.0, 260.0, 230.0)","(5.5, 8.8, 7.9)"
15-12-2022 15:20:44.547246,"(15.0, 32.0, 26.75)","(6.5, 10.5, 9.93125)","(7.5, 18.5, 17.75)","(1.45, 1.58, 1.5786486486486486)","(16.0, 46.0, 37.111111111111114)","(51.0, 260.0, 230.0)","(5.5, 8.8, 7.9)"
15-12-2022 15:20:45.656628,"(15.0, 30.0, 28.857142857142858)","(6.5, 10.5, 9.93125)","(7.5, 18.5, 17.75)","(1.45, 1.58, 1.578529411764706)","(16.0, 46.0, 40.285714285714285)","(51.0, 260.0, 230.0)","(5.5, 8.8, 7.9)"
