,Heart Of The Arts,My Precious Mama,Caribbean Times,Sweet Suzi,Heart Of Sahara,Times Tickin,Torrevean Veloce,Mata Ole Le Afa,Goldngalaxy
1044,"[datetime.datetime(2022, 11, 28, 18, 46, 42, 900582), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 42, 900582), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 42, 900582), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 42, 900582), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 42, 900582), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 42, 900582), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 42, 900582), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 42, 900582), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 42, 900582), 10.0, 16.0]"
1045,"[datetime.datetime(2022, 11, 28, 18, 46, 44, 103769), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 44, 103769), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 44, 103769), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 44, 103769), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 44, 103769), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 44, 103769), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 44, 103769), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 44, 103769), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 44, 103769), 10.0, 16.0]"
1046,"[datetime.datetime(2022, 11, 28, 18, 46, 45, 338697), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 45, 338697), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 45, 338697), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 45, 338697), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 45, 338697), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 45, 338697), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 45, 338697), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 45, 338697), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 45, 338697), 10.0, 16.0]"
1047,"[datetime.datetime(2022, 11, 28, 18, 46, 46, 565595), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 46, 565595), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 46, 565595), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 46, 565595), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 46, 565595), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 46, 565595), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 46, 565595), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 46, 565595), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 46, 565595), 10.0, 16.0]"
1048,"[datetime.datetime(2022, 11, 28, 18, 46, 47, 786222), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 47, 786222), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 47, 786222), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 47, 786222), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 47, 786222), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 47, 786222), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 47, 786222), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 47, 786222), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 47, 786222), 10.0, 16.0]"
1049,"[datetime.datetime(2022, 11, 28, 18, 46, 48, 996974), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 48, 996974), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 48, 996974), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 48, 996974), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 48, 996974), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 48, 996974), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 48, 996974), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 48, 996974), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 48, 996974), 10.0, 16.0]"
1050,"[datetime.datetime(2022, 11, 28, 18, 46, 50, 229413), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 50, 229413), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 50, 229413), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 50, 229413), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 50, 229413), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 50, 229413), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 50, 229413), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 50, 229413), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 50, 229413), 10.0, 16.0]"
1051,"[datetime.datetime(2022, 11, 28, 18, 46, 51, 506993), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 51, 506993), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 51, 506993), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 51, 506993), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 51, 506993), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 51, 506993), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 51, 506993), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 51, 506993), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 51, 506993), 10.0, 16.0]"
1052,"[datetime.datetime(2022, 11, 28, 18, 46, 52, 732218), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 52, 732218), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 52, 732218), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 52, 732218), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 52, 732218), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 52, 732218), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 52, 732218), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 52, 732218), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 52, 732218), 10.0, 16.0]"
1053,"[datetime.datetime(2022, 11, 28, 18, 46, 54, 3073), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 54, 3073), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 54, 3073), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 54, 3073), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 54, 3073), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 54, 3073), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 54, 3073), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 54, 3073), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 54, 3073), 10.0, 16.0]"
1054,"[datetime.datetime(2022, 11, 28, 18, 46, 55, 215744), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 55, 215744), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 55, 215744), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 55, 215744), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 55, 215744), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 55, 215744), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 55, 215744), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 55, 215744), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 55, 215744), 10.0, 16.0]"
1055,"[datetime.datetime(2022, 11, 28, 18, 46, 56, 428307), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 56, 428307), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 56, 428307), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 56, 428307), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 56, 428307), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 56, 428307), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 56, 428307), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 56, 428307), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 56, 428307), 10.0, 16.0]"
1056,"[datetime.datetime(2022, 11, 28, 18, 46, 57, 646153), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 57, 646153), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 57, 646153), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 57, 646153), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 57, 646153), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 57, 646153), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 57, 646153), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 57, 646153), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 57, 646153), 10.0, 16.0]"
1057,"[datetime.datetime(2022, 11, 28, 18, 46, 58, 901687), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 46, 58, 901687), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 46, 58, 901687), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 46, 58, 901687), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 46, 58, 901687), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 46, 58, 901687), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 46, 58, 901687), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 46, 58, 901687), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 46, 58, 901687), 10.0, 16.0]"
1058,"[datetime.datetime(2022, 11, 28, 18, 47, 0, 144066), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 0, 144066), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 0, 144066), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 0, 144066), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 0, 144066), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 0, 144066), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 0, 144066), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 0, 144066), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 0, 144066), 10.0, 16.0]"
1059,"[datetime.datetime(2022, 11, 28, 18, 47, 1, 383525), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 1, 383525), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 1, 383525), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 1, 383525), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 1, 383525), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 1, 383525), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 1, 383525), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 1, 383525), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 1, 383525), 10.0, 16.0]"
1060,"[datetime.datetime(2022, 11, 28, 18, 47, 2, 677016), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 2, 677016), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 2, 677016), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 2, 677016), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 2, 677016), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 2, 677016), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 2, 677016), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 2, 677016), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 2, 677016), 10.0, 16.0]"
1061,"[datetime.datetime(2022, 11, 28, 18, 47, 3, 899790), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 3, 899790), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 3, 899790), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 3, 899790), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 3, 899790), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 3, 899790), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 3, 899790), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 3, 899790), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 3, 899790), 10.0, 16.0]"
1062,"[datetime.datetime(2022, 11, 28, 18, 47, 5, 154965), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 5, 154965), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 5, 154965), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 5, 154965), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 5, 154965), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 5, 154965), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 5, 154965), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 5, 154965), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 5, 154965), 10.0, 16.0]"
1063,"[datetime.datetime(2022, 11, 28, 18, 47, 6, 506014), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 6, 506014), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 6, 506014), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 6, 506014), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 6, 506014), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 6, 506014), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 6, 506014), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 6, 506014), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 6, 506014), 10.0, 16.0]"
1064,"[datetime.datetime(2022, 11, 28, 18, 47, 7, 883344), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 7, 883344), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 7, 883344), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 7, 883344), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 7, 883344), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 7, 883344), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 7, 883344), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 7, 883344), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 7, 883344), 10.0, 16.0]"
1065,"[datetime.datetime(2022, 11, 28, 18, 47, 9, 208558), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 9, 208558), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 9, 208558), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 9, 208558), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 9, 208558), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 9, 208558), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 9, 208558), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 9, 208558), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 9, 208558), 10.0, 16.0]"
1066,"[datetime.datetime(2022, 11, 28, 18, 47, 10, 521847), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 10, 521847), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 10, 521847), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 10, 521847), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 10, 521847), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 10, 521847), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 10, 521847), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 10, 521847), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 10, 521847), 10.0, 16.0]"
1067,"[datetime.datetime(2022, 11, 28, 18, 47, 11, 821904), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 11, 821904), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 11, 821904), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 11, 821904), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 11, 821904), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 11, 821904), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 11, 821904), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 11, 821904), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 11, 821904), 10.0, 16.0]"
1068,"[datetime.datetime(2022, 11, 28, 18, 47, 13, 203797), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 13, 203797), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 13, 203797), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 13, 203797), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 13, 203797), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 13, 203797), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 13, 203797), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 13, 203797), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 13, 203797), 10.0, 16.0]"
1069,"[datetime.datetime(2022, 11, 28, 18, 47, 14, 458847), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 14, 458847), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 14, 458847), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 14, 458847), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 14, 458847), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 14, 458847), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 14, 458847), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 14, 458847), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 14, 458847), 10.0, 16.0]"
1070,"[datetime.datetime(2022, 11, 28, 18, 47, 15, 698778), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 15, 698778), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 15, 698778), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 15, 698778), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 15, 698778), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 15, 698778), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 15, 698778), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 15, 698778), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 15, 698778), 10.0, 16.0]"
1071,"[datetime.datetime(2022, 11, 28, 18, 47, 16, 928919), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 16, 928919), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 16, 928919), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 16, 928919), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 16, 928919), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 16, 928919), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 16, 928919), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 16, 928919), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 16, 928919), 10.0, 16.0]"
1072,"[datetime.datetime(2022, 11, 28, 18, 47, 18, 310006), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 18, 310006), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 18, 310006), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 18, 310006), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 18, 310006), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 18, 310006), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 18, 310006), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 18, 310006), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 18, 310006), 10.0, 16.0]"
1073,"[datetime.datetime(2022, 11, 28, 18, 47, 19, 572438), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 19, 572438), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 19, 572438), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 19, 572438), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 19, 572438), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 19, 572438), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 19, 572438), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 19, 572438), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 19, 572438), 10.0, 16.0]"
1074,"[datetime.datetime(2022, 11, 28, 18, 47, 20, 849221), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 20, 849221), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 20, 849221), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 20, 849221), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 20, 849221), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 20, 849221), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 20, 849221), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 20, 849221), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 20, 849221), 10.0, 16.0]"
1075,"[datetime.datetime(2022, 11, 28, 18, 47, 22, 118808), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 22, 118808), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 22, 118808), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 22, 118808), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 22, 118808), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 22, 118808), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 22, 118808), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 22, 118808), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 22, 118808), 10.0, 16.0]"
1076,"[datetime.datetime(2022, 11, 28, 18, 47, 23, 507158), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 23, 507158), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 23, 507158), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 23, 507158), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 23, 507158), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 23, 507158), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 23, 507158), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 23, 507158), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 23, 507158), 10.0, 15.5]"
1077,"[datetime.datetime(2022, 11, 28, 18, 47, 24, 807649), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 24, 807649), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 24, 807649), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 24, 807649), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 24, 807649), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 24, 807649), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 24, 807649), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 24, 807649), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 24, 807649), 10.0, 15.5]"
1078,"[datetime.datetime(2022, 11, 28, 18, 47, 26, 53793), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 26, 53793), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 26, 53793), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 26, 53793), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 26, 53793), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 26, 53793), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 26, 53793), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 26, 53793), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 26, 53793), 10.0, 15.5]"
1079,"[datetime.datetime(2022, 11, 28, 18, 47, 27, 276153), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 18, 47, 27, 276153), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 47, 27, 276153), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 18, 47, 27, 276153), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 47, 27, 276153), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 18, 47, 27, 276153), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 47, 27, 276153), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 47, 27, 276153), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 47, 27, 276153), 10.0, 15.5]"
