,Master Copy,Portnoy,Winter Thorn,Oakfield Redgum,Isla,Allthehills,Thailand,My Naughty Boy,Every Effort
14-12-2022 13:09:41.284449,"(1.65, 1.8, 1.7918181818181818)","(7.0, 11.5, 11.46551724137931)","(18.0, 21.0, 20.62962962962963)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.710526315789474)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 10.065217391304348)","(51.0, 170.0, 162.30769230769232)","(41.0, 100.0, 87.14285714285714)"
14-12-2022 13:09:42.584055,"(1.65, 1.8, 1.7854838709677419)","(7.0, 11.5, 11.46551724137931)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.710526315789474)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 10.065217391304348)","(51.0, 170.0, 162.30769230769232)","(41.0, 100.0, 87.14285714285714)"
14-12-2022 13:09:43.753872,"(1.65, 1.8, 1.7854838709677419)","(7.0, 11.5, 11.46551724137931)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.710526315789474)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 10.065217391304348)","(51.0, 170.0, 162.30769230769232)","(41.0, 100.0, 87.14285714285714)"
14-12-2022 13:09:45.088949,"(1.65, 1.8, 1.7854838709677419)","(7.0, 11.5, 11.46551724137931)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.710526315789474)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 10.065217391304348)","(51.0, 170.0, 162.30769230769232)","(41.0, 100.0, 87.14285714285714)"
14-12-2022 13:09:46.363256,"(1.65, 1.8, 1.789090909090909)","(7.0, 11.5, 11.46551724137931)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.762589928057555)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 10.065217391304348)","(51.0, 170.0, 162.30769230769232)","(41.0, 100.0, 87.14285714285714)"
14-12-2022 13:09:47.551471,"(1.65, 1.8, 1.7842105263157895)","(7.0, 11.5, 11.46551724137931)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.890756302521009)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 9.955555555555556)","(51.0, 170.0, 155.71428571428572)","(41.0, 100.0, 87.14285714285714)"
14-12-2022 13:09:48.787968,"(1.65, 1.8, 1.7842105263157895)","(7.0, 11.5, 11.46551724137931)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.890756302521009)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 9.955555555555556)","(51.0, 170.0, 155.71428571428572)","(41.0, 100.0, 166.0)"
14-12-2022 13:09:50.334412,"(1.65, 1.8, 1.7842105263157895)","(7.0, 11.5, 11.46551724137931)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.890756302521009)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 9.955555555555556)","(51.0, 170.0, 155.71428571428572)","(41.0, 190.0, 132.85714285714286)"
14-12-2022 13:09:51.641248,"(1.65, 1.8, 1.7842105263157895)","(7.0, 11.5, 11.46551724137931)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.890756302521009)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 9.955555555555556)","(51.0, 170.0, 155.71428571428572)","(41.0, 180.0, 166.0)"
14-12-2022 13:09:52.931611,"(1.65, 1.8, 1.7908163265306123)","(7.0, 11.5, 11.46551724137931)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.890756302521009)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 9.955555555555556)","(51.0, 170.0, 155.71428571428572)","(41.0, 190.0, 166.0)"
14-12-2022 13:09:54.274389,"(1.65, 1.8, 1.7908163265306123)","(7.0, 11.5, 11.456521739130435)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.890756302521009)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 9.955555555555556)","(51.0, 170.0, 155.71428571428572)","(41.0, 190.0, 166.0)"
14-12-2022 13:09:55.570340,"(1.65, 1.8, 1.7908163265306123)","(7.0, 11.5, 11.456521739130435)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.890756302521009)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 9.955555555555556)","(51.0, 170.0, 155.71428571428572)","(41.0, 190.0, 166.0)"
14-12-2022 13:09:56.773559,"(1.65, 1.8, 1.7908163265306123)","(7.0, 11.5, 11.456521739130435)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.890756302521009)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 10.015384615384615)","(51.0, 170.0, 155.71428571428572)","(41.0, 190.0, 143.33333333333331)"
14-12-2022 13:09:57.968371,"(1.65, 1.8, 1.7908163265306123)","(7.0, 11.5, 11.456521739130435)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.890756302521009)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 10.015384615384615)","(51.0, 170.0, 155.71428571428572)","(41.0, 180.0, 143.33333333333331)"
14-12-2022 13:09:59.149151,"(1.65, 1.8, 1.7908163265306123)","(7.0, 11.5, 11.456521739130435)","(18.0, 21.0, 20.927272727272726)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.890756302521009)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 10.015384615384615)","(51.0, 170.0, 155.71428571428572)","(41.0, 180.0, 143.33333333333331)"
14-12-2022 13:10:00.300178,"(1.65, 1.8, 1.7908163265306123)","(7.0, 11.5, 11.433333333333334)","(18.0, 21.0, 20.92)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 9.9)","(51.0, 170.0, 155.71428571428572)","(41.0, 180.0, 143.33333333333331)"
14-12-2022 13:10:01.721472,"(1.65, 1.8, 1.7908163265306123)","(7.0, 11.5, 11.357142857142858)","(18.0, 21.0, 20.92)","(7.5, 10.0, 9.891891891891893)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.85714285714286)","(8.0, 10.5, 10.08)","(51.0, 170.0, 160.0)","(41.0, 180.0, 136.66666666666669)"
14-12-2022 13:10:03.210340,"(1.65, 1.79, 1.7887179487179488)","(7.0, 13.5, 12.1)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.5)","(8.0, 10.5, 10.015384615384615)","(51.0, 170.0, 160.0)","(41.0, 170.0, 123.33333333333334)"
14-12-2022 13:10:04.444679,"(1.65, 1.79, 1.7887179487179488)","(7.0, 13.5, 12.1)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.5)","(8.0, 10.5, 10.015384615384615)","(51.0, 170.0, 160.0)","(41.0, 150.0, 116.66666666666666)"
14-12-2022 13:10:05.745335,"(1.65, 1.79, 1.7887179487179488)","(7.0, 13.5, 12.1)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.5)","(8.0, 10.5, 10.015384615384615)","(51.0, 170.0, 160.0)","(41.0, 140.0, 113.63636363636363)"
14-12-2022 13:10:07.223612,"(1.65, 1.79, 1.7853684210526317)","(7.0, 13.5, 12.1)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.5)","(8.0, 10.5, 10.2)","(51.0, 170.0, 160.0)","(41.0, 130.0, 110.0)"
14-12-2022 13:10:08.515273,"(1.65, 1.79, 1.7853684210526317)","(7.0, 13.5, 12.1)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.5)","(8.0, 10.5, 10.2)","(51.0, 170.0, 160.0)","(41.0, 120.0, 99.0909090909091)"
14-12-2022 13:10:09.768157,"(1.65, 1.79, 1.7853684210526317)","(7.0, 13.5, 12.1)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.5)","(8.0, 10.5, 10.345714285714285)","(51.0, 170.0, 160.0)","(41.0, 110.0, 99.0909090909091)"
14-12-2022 13:10:11.120173,"(1.65, 1.79, 1.7853684210526317)","(7.0, 13.5, 11.75)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.5)","(8.0, 10.5, 10.122)","(51.0, 170.0, 160.0)","(41.0, 110.0, 99.0909090909091)"
14-12-2022 13:10:12.382925,"(1.65, 1.79, 1.7853684210526317)","(7.0, 13.5, 11.75)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.5)","(8.0, 10.5, 10.05)","(51.0, 170.0, 160.0)","(41.0, 110.0, 99.0909090909091)"
14-12-2022 13:10:13.722217,"(1.65, 1.8, 1.7923469387755102)","(7.0, 13.5, 11.555555555555555)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.5)","(8.0, 10.5, 10.05)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 100.0)"
14-12-2022 13:10:15.149891,"(1.65, 1.8, 1.7923469387755102)","(7.0, 13.0, 12.04)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.5)","(8.0, 10.5, 9.9925)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 100.0)"
14-12-2022 13:10:16.542776,"(1.65, 1.8, 1.7923469387755102)","(7.0, 13.0, 12.04)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 182.5)","(8.0, 10.5, 10.134782608695653)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 100.0)"
14-12-2022 13:10:17.940507,"(1.65, 1.8, 1.7861111111111112)","(7.0, 13.0, 12.04)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 184.44444444444446)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 89.0)"
14-12-2022 13:10:19.251368,"(1.65, 1.8, 1.7861111111111112)","(7.0, 13.0, 12.04)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 184.44444444444446)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 89.0)"
14-12-2022 13:10:20.492241,"(1.65, 1.8, 1.7861111111111112)","(7.0, 13.0, 12.04)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 184.44444444444446)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 89.0)"
14-12-2022 13:10:21.748822,"(1.65, 1.8, 1.7861111111111112)","(7.0, 13.0, 12.04)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 184.44444444444446)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 89.0)"
14-12-2022 13:10:22.968797,"(1.65, 1.8, 1.7861111111111112)","(7.0, 13.0, 12.04)","(18.0, 21.0, 20.93548387096774)","(7.5, 10.0, 9.890666666666666)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 184.44444444444446)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 89.0)"
14-12-2022 13:10:24.177053,"(1.65, 1.8, 1.7861111111111112)","(7.0, 13.0, 12.04)","(18.0, 21.0, 21.692307692307693)","(7.5, 10.0, 9.90967741935484)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 184.44444444444446)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 95.0)"
14-12-2022 13:10:25.361145,"(1.65, 1.8, 1.7861111111111112)","(7.0, 13.0, 12.04)","(18.0, 22.0, 21.692307692307693)","(7.5, 10.0, 9.90967741935484)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 184.44444444444446)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 95.0)"
14-12-2022 13:10:26.604859,"(1.65, 1.8, 1.7861111111111112)","(7.0, 13.0, 12.04)","(18.0, 22.0, 21.692307692307693)","(7.5, 10.0, 9.90967741935484)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 184.44444444444446)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 95.0)"
14-12-2022 13:10:27.823878,"(1.65, 1.8, 1.7861111111111112)","(7.0, 13.0, 12.04)","(18.0, 22.0, 21.859154929577464)","(7.5, 10.0, 9.90967741935484)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 184.44444444444446)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 95.0)"
14-12-2022 13:10:29.120769,"(1.65, 1.8, 1.7847457627118644)","(7.0, 13.0, 12.04)","(18.0, 22.0, 21.859154929577464)","(7.5, 10.0, 9.90967741935484)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 184.44444444444446)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 95.0)"
14-12-2022 13:10:30.497832,"(1.65, 1.8, 1.7847457627118644)","(7.0, 13.0, 12.04)","(18.0, 22.0, 21.859154929577464)","(7.5, 10.0, 9.90967741935484)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 184.44444444444446)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 95.0)"
14-12-2022 13:10:31.932811,"(1.65, 1.8, 1.7847457627118644)","(7.0, 13.0, 12.04)","(18.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.0, 13.864583333333334)","(101.0, 200.0, 160.0)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 162.0)","(41.0, 110.0, 103.8235294117647)"
14-12-2022 13:10:33.323736,"(1.65, 1.8, 1.7847457627118644)","(7.5, 13.0, 11.722222222222221)","(18.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.0, 13.864583333333334)","(91.0, 200.0, 160.0)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 162.0)","(41.0, 110.0, 103.8235294117647)"
14-12-2022 13:10:34.669948,"(1.65, 1.8, 1.7847457627118644)","(7.5, 13.0, 11.590909090909092)","(18.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.0, 13.864583333333334)","(91.0, 200.0, 160.0)","(8.0, 10.5, 10.376470588235295)","(51.0, 170.0, 162.0)","(41.0, 110.0, 103.8235294117647)"
14-12-2022 13:10:36.046438,"(1.65, 1.8, 1.7847457627118644)","(7.5, 13.0, 11.590909090909092)","(18.0, 22.0, 21.879518072289155)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.0, 13.380733944954128)","(91.0, 200.0, 160.0)","(8.0, 10.5, 9.875862068965517)","(51.0, 170.0, 162.0)","(41.0, 110.0, 103.8235294117647)"
14-12-2022 13:10:37.417327,"(1.65, 1.8, 1.7847457627118644)","(7.5, 13.0, 11.590909090909092)","(18.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 13.5, 14.257142857142856)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.875862068965517)","(51.0, 170.0, 162.0)","(41.0, 110.0, 104.16666666666667)"
14-12-2022 13:10:38.705334,"(1.65, 1.8, 1.7847457627118644)","(7.5, 13.0, 11.590909090909092)","(18.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.255102040816327)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.875862068965517)","(51.0, 170.0, 162.0)","(41.0, 110.0, 104.16666666666667)"
14-12-2022 13:10:39.954845,"(1.65, 1.8, 1.7847457627118644)","(7.5, 13.0, 11.590909090909092)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.255102040816327)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.875862068965517)","(51.0, 170.0, 162.0)","(41.0, 110.0, 104.16666666666667)"
14-12-2022 13:10:41.173567,"(1.65, 1.8, 1.7847457627118644)","(7.5, 13.0, 11.590909090909092)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.128865979381443)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.824390243902439)","(51.0, 170.0, 162.0)","(41.0, 110.0, 104.16666666666667)"
14-12-2022 13:10:42.392229,"(1.65, 1.8, 1.7847457627118644)","(7.5, 13.0, 12.3)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.255102040816327)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.824390243902439)","(51.0, 170.0, 162.0)","(41.0, 110.0, 104.16666666666667)"
14-12-2022 13:10:43.560523,"(1.65, 1.8, 1.7847457627118644)","(7.5, 13.0, 12.3)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.88395061728395)","(10.0, 14.5, 13.48235294117647)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.77037037037037)","(51.0, 170.0, 162.0)","(41.0, 110.0, 93.75)"
14-12-2022 13:10:44.859453,"(1.65, 1.81, 1.8067924528301886)","(7.5, 12.5, 12.115384615384615)","(17.0, 21.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 13.5, 14.128865979381443)","(91.0, 200.0, 160.0)","(8.0, 9.8, 9.824390243902439)","(51.0, 170.0, 156.66666666666666)","(41.0, 95.0, 105.22727272727272)"
14-12-2022 13:10:46.142949,"(1.65, 1.81, 1.7884126984126985)","(7.5, 13.0, 12.3)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 13.796296296296296)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.824390243902439)","(51.0, 170.0, 156.66666666666666)","(41.0, 110.0, 105.22727272727272)"
14-12-2022 13:10:47.431387,"(1.65, 1.81, 1.7831818181818182)","(7.5, 13.0, 12.25)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 13.735294117647058)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.824390243902439)","(51.0, 170.0, 156.66666666666666)","(41.0, 110.0, 104.75)"
14-12-2022 13:10:48.746325,"(1.65, 1.81, 1.7982926829268293)","(7.5, 13.0, 12.238095238095237)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 13.735294117647058)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.824390243902439)","(51.0, 170.0, 156.66666666666666)","(41.0, 110.0, 104.75)"
14-12-2022 13:10:49.975341,"(1.65, 1.81, 1.7982926829268293)","(7.5, 13.0, 12.333333333333334)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 13.797297297297296)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.824390243902439)","(51.0, 170.0, 154.0)","(41.0, 110.0, 104.75)"
14-12-2022 13:10:51.189977,"(1.65, 1.81, 1.7982926829268293)","(7.5, 13.0, 12.28)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 13.797297297297296)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.824390243902439)","(51.0, 170.0, 154.0)","(41.0, 110.0, 104.75)"
14-12-2022 13:10:52.450809,"(1.65, 1.81, 1.7936363636363637)","(7.5, 13.0, 12.28)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 13.797297297297296)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.906666666666666)","(51.0, 170.0, 154.0)","(41.0, 110.0, 104.75)"
14-12-2022 13:10:53.673063,"(1.65, 1.81, 1.7954545454545454)","(7.5, 12.5, 11.833333333333334)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 13.797297297297296)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.813333333333333)","(51.0, 170.0, 154.0)","(41.0, 110.0, 104.75)"
14-12-2022 13:10:54.965142,"(1.65, 1.81, 1.7855555555555556)","(7.5, 12.5, 11.657894736842104)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 13.797297297297296)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.852631578947369)","(51.0, 170.0, 154.0)","(41.0, 110.0, 104.75)"
14-12-2022 13:10:56.311101,"(1.65, 1.8, 1.7942307692307693)","(7.5, 12.5, 11.657894736842104)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 13.537037037037036)","(91.0, 200.0, 160.0)","(8.0, 10.0, 9.852631578947369)","(51.0, 170.0, 154.0)","(41.0, 110.0, 104.75)"
14-12-2022 13:10:57.627838,"(1.65, 1.8, 1.7942307692307693)","(7.5, 12.5, 11.657894736842104)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 13.757142857142856)","(91.0, 200.0, 160.0)","(8.0, 10.0, 10.329268292682928)","(51.0, 170.0, 154.0)","(41.0, 110.0, 104.75)"
14-12-2022 13:10:59.043244,"(1.65, 1.79, 1.78)","(7.5, 12.5, 11.657894736842104)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.106060606060606)","(91.0, 200.0, 160.0)","(8.0, 10.5, 10.771428571428572)","(51.0, 170.0, 154.0)","(41.0, 110.0, 104.75)"
14-12-2022 13:11:00.416914,"(1.65, 1.8, 1.7942307692307693)","(7.5, 12.5, 11.43421052631579)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.13888888888889)","(91.0, 200.0, 160.0)","(8.0, 11.0, 10.383333333333333)","(51.0, 170.0, 154.0)","(41.0, 110.0, 104.75)"
14-12-2022 13:11:01.760954,"(1.65, 1.8, 1.7942307692307693)","(7.5, 11.5, 11.43421052631579)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.13888888888889)","(91.0, 200.0, 160.0)","(8.0, 10.5, 10.383333333333333)","(51.0, 170.0, 161.11111111111111)","(41.0, 110.0, 104.75)"
14-12-2022 13:11:03.138969,"(1.65, 1.8, 1.797872340425532)","(7.5, 11.5, 11.43421052631579)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.13888888888889)","(91.0, 200.0, 160.0)","(8.0, 10.5, 10.383333333333333)","(51.0, 170.0, 162.0)","(41.0, 110.0, 104.75)"
14-12-2022 13:11:04.583191,"(1.65, 1.8, 1.797872340425532)","(7.5, 11.5, 11.443181818181818)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.13888888888889)","(91.0, 200.0, 160.0)","(8.0, 10.5, 10.383333333333333)","(51.0, 170.0, 162.0)","(41.0, 110.0, 104.75)"
14-12-2022 13:11:05.985149,"(1.65, 1.8, 1.7961538461538462)","(7.5, 11.5, 11.443181818181818)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.13888888888889)","(91.0, 200.0, 160.0)","(8.0, 10.5, 10.383333333333333)","(51.0, 170.0, 162.0)","(41.0, 110.0, 103.8235294117647)"
14-12-2022 13:11:07.434103,"(1.65, 1.8, 1.7952000000000001)","(7.5, 11.5, 11.443181818181818)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.13888888888889)","(91.0, 200.0, 160.0)","(8.0, 10.5, 10.383333333333333)","(51.0, 170.0, 162.0)","(41.0, 110.0, 103.8235294117647)"
14-12-2022 13:11:09.010835,"(1.65, 1.8, 1.7952000000000001)","(7.5, 11.5, 11.443181818181818)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 14.10204081632653)","(91.0, 200.0, 160.0)","(8.0, 10.5, 10.383333333333333)","(51.0, 170.0, 162.0)","(41.0, 110.0, 103.8235294117647)"
14-12-2022 13:11:10.455196,"(1.65, 1.8, 1.7952000000000001)","(7.5, 11.5, 11.453488372093023)","(17.0, 22.0, 21.875)","(7.5, 10.0, 9.888311688311688)","(10.0, 14.5, 13.352941176470589)","(91.0, 200.0, 160.0)","(8.0, 10.5, 10.724137931034482)","(51.0, 170.0, 144.54545454545453)","(41.0, 110.0, 104.75)"
14-12-2022 13:11:11.920948,"(1.65, 1.79, 1.775)","(7.5, 11.5, 11.182539682539682)","(17.0, 22.0, 21.895833333333332)","(7.5, 10.0, 9.873913043478261)","(10.0, 14.5, 14.09375)","(91.0, 200.0, 160.0)","(8.0, 11.0, 10.80952380952381)","(51.0, 170.0, 144.54545454545453)","(41.0, 110.0, 104.75)"
14-12-2022 13:11:13.334657,"(1.65, 1.8, 1.7762376237623763)","(7.5, 11.5, 11.182539682539682)","(17.0, 22.0, 21.895833333333332)","(7.5, 10.0, 9.873913043478261)","(10.0, 14.5, 13.735294117647058)","(91.0, 200.0, 160.0)","(8.0, 11.0, 10.80952380952381)","(51.0, 170.0, 144.54545454545453)","(41.0, 110.0, 104.75)"
14-12-2022 13:11:14.693978,"(1.65, 1.79, 1.7750602409638554)","(7.5, 11.5, 11.182539682539682)","(17.0, 22.0, 21.895833333333332)","(7.5, 10.0, 9.873913043478261)","(10.0, 14.5, 13.735294117647058)","(91.0, 200.0, 160.0)","(8.0, 11.0, 10.680555555555555)","(51.0, 170.0, 144.54545454545453)","(41.0, 110.0, 104.75)"
14-12-2022 13:11:16.121601,"(1.65, 1.79, 1.7750602409638554)","(7.5, 11.5, 11.182539682539682)","(17.0, 22.0, 21.895833333333332)","(7.5, 10.0, 9.873913043478261)","(10.0, 14.5, 13.735294117647058)","(91.0, 200.0, 160.0)","(8.0, 11.0, 10.647727272727273)","(51.0, 170.0, 144.54545454545453)","(41.0, 110.0, 104.75)"
