,Shes Our Cruze,Piazza Farnese,Urana Lot,Cry Wolf,Shanes Pick,Perfect Pacific,Tarantula
07-12-2022 20:10:23.310953,"(51.0, 170.0, 167.5)","(51.0, 150.0, 145.0)","(5.0, 7.0, 6.806451612903226)","(1.55, 1.68, 1.6706493506493505)","(31.0, 120.0, 105.83333333333334)","(3.8, 5.0, 4.942857142857143)","(12.0, 29.0, 26.0)"
07-12-2022 20:10:24.372599,"(61.0, 170.0, 167.5)","(51.0, 150.0, 145.0)","(5.5, 7.0, 6.705263157894737)","(1.55, 1.68, 1.6749999999999998)","(41.0, 110.0, 105.83333333333334)","(3.9, 5.0, 4.944827586206896)","(12.0, 29.0, 26.0)"
07-12-2022 20:10:25.355332,"(61.0, 170.0, 167.5)","(51.0, 150.0, 145.0)","(5.5, 7.0, 6.745454545454545)","(1.55, 1.68, 1.6735714285714285)","(41.0, 110.0, 105.83333333333334)","(3.9, 5.0, 4.957894736842105)","(12.0, 29.0, 26.5)"
07-12-2022 20:10:26.370423,"(61.0, 170.0, 167.5)","(51.0, 150.0, 145.0)","(5.5, 7.0, 6.733333333333333)","(1.55, 1.68, 1.6708333333333332)","(41.0, 110.0, 105.83333333333334)","(3.9, 5.0, 5.011111111111111)","(12.0, 29.0, 26.5)"
07-12-2022 20:10:27.361217,"(61.0, 170.0, 167.5)","(51.0, 150.0, 145.0)","(5.5, 7.0, 6.619999999999999)","(1.55, 1.68, 1.6709677419354838)","(41.0, 110.0, 105.83333333333334)","(3.9, 5.2, 5.075)","(12.0, 29.0, 25.5)"
07-12-2022 20:10:28.409479,"(61.0, 170.0, 167.5)","(51.0, 150.0, 145.0)","(5.5, 7.0, 6.618181818181818)","(1.55, 1.68, 1.671111111111111)","(41.0, 110.0, 107.33333333333333)","(3.9, 5.2, 5.133333333333334)","(12.0, 28.0, 24.25)"
07-12-2022 20:10:29.476619,"(61.0, 170.0, 167.5)","(51.0, 150.0, 145.0)","(5.5, 7.0, 6.618181818181818)","(1.55, 1.68, 1.6757142857142857)","(41.0, 110.0, 107.33333333333333)","(3.9, 5.2, 5.15)","(12.0, 28.0, 20.05952380952381)"
07-12-2022 20:10:30.546072,"(61.0, 170.0, 167.5)","(51.0, 150.0, 145.0)","(5.5, 7.0, 6.832)","(1.55, 1.68, 1.671875)","(41.0, 110.0, 107.33333333333333)","(3.9, 5.2, 5.305263157894737)","(12.0, 21.0, 22.25)"
07-12-2022 20:10:31.611845,"(61.0, 170.0, 167.5)","(51.0, 150.0, 145.0)","(5.5, 7.0, 6.696)","(1.55, 1.68, 1.676)","(41.0, 110.0, 107.5)","(3.9, 5.4, 5.305263157894737)","(12.0, 23.0, 21.4)"
07-12-2022 20:10:32.641589,"(61.0, 170.0, 167.27272727272728)","(51.0, 150.0, 145.0)","(5.5, 7.0, 6.664)","(1.55, 1.68, 1.6696774193548387)","(41.0, 110.0, 106.36363636363636)","(3.9, 5.4, 5.26)","(12.0, 23.0, 21.8)"
07-12-2022 20:10:33.530922,"(61.0, 170.0, 167.27272727272728)","(51.0, 150.0, 145.0)","(5.5, 7.0, 6.7555555555555555)","(1.55, 1.68, 1.6727272727272726)","(41.0, 110.0, 106.36363636363636)","(3.9, 5.4, 5.26)","(12.0, 23.0, 22.2)"
07-12-2022 20:10:34.516107,"(61.0, 170.0, 160.0)","(51.0, 150.0, 141.66666666666666)","(5.5, 7.0, 6.688888888888888)","(1.55, 1.68, 1.6573684210526316)","(41.0, 110.0, 102.85714285714286)","(3.9, 5.4, 5.283333333333333)","(12.0, 23.0, 21.0)"
07-12-2022 20:10:35.609475,"(61.0, 170.0, 160.0)","(51.0, 150.0, 141.66666666666666)","(5.5, 7.0, 6.72)","(1.55, 1.67, 1.6761467889908257)","(41.0, 110.0, 102.0)","(3.9, 5.4, 5.35)","(12.0, 23.0, 21.0)"
07-12-2022 20:10:36.627064,"(61.0, 170.0, 160.0)","(51.0, 150.0, 147.14285714285714)","(5.0, 7.0, 6.808)","(1.5, 1.68, 1.6761467889908257)","(41.0, 110.0, 102.0)","(4.0, 5.4, 5.385714285714286)","(12.0, 22.0, 21.03846153846154)"
07-12-2022 20:10:37.614514,"(71.0, 170.0, 160.0)","(61.0, 150.0, 148.33333333333334)","(5.5, 7.0, 6.68)","(1.55, 1.67, 1.666)","(51.0, 110.0, 102.0)","(4.0, 5.4, 5.26)","(12.0, 22.0, 20.5)"
07-12-2022 20:10:38.647450,"(71.0, 160.0, 156.92307692307693)","(61.0, 150.0, 147.14285714285714)","(5.5, 7.0, 6.644444444444444)","(1.55, 1.68, 1.668)","(51.0, 110.0, 102.0)","(4.0, 5.4, 5.33)","(12.0, 22.0, 21.23076923076923)"
07-12-2022 20:10:39.695063,"(71.0, 160.0, 153.33333333333334)","(61.0, 150.0, 147.14285714285714)","(5.5, 7.0, 6.644444444444444)","(1.55, 1.68, 1.668)","(51.0, 110.0, 102.0)","(4.0, 5.4, 5.33)","(12.0, 22.0, 21.0)"
07-12-2022 20:10:40.806107,"(61.0, 160.0, 156.36363636363637)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.709090909090909)","(1.5, 1.68, 1.668)","(41.0, 110.0, 102.0)","(4.0, 5.4, 5.26046511627907)","(12.0, 22.0, 21.11111111111111)"
07-12-2022 20:10:41.846971,"(61.0, 160.0, 156.36363636363637)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.709090909090909)","(1.5, 1.68, 1.668)","(41.0, 110.0, 102.0)","(4.0, 5.4, 5.263636363636364)","(12.0, 22.0, 21.428571428571427)"
07-12-2022 20:10:42.904329,"(61.0, 160.0, 153.33333333333334)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.726315789473684)","(1.5, 1.68, 1.6641176470588235)","(41.0, 110.0, 102.0)","(4.0, 5.4, 5.270967741935484)","(12.0, 22.0, 23.57142857142857)"
07-12-2022 20:10:44.010356,"(61.0, 160.0, 156.36363636363637)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.74)","(1.5, 1.67, 1.6641176470588235)","(41.0, 110.0, 102.0)","(4.0, 5.4, 5.288888888888889)","(12.0, 24.0, 23.727272727272727)"
07-12-2022 20:10:45.043909,"(61.0, 160.0, 153.33333333333334)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.699999999999999)","(1.5, 1.67, 1.6875)","(41.0, 110.0, 102.0)","(4.0, 5.4, 5.26)","(12.0, 24.0, 22.3)"
07-12-2022 20:10:46.019661,"(61.0, 160.0, 153.33333333333334)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.684210526315789)","(1.5, 1.69, 1.6875)","(41.0, 110.0, 102.0)","(4.0, 5.3, 5.170588235294117)","(12.0, 25.0, 22.666666666666668)"
07-12-2022 20:10:46.987723,"(61.0, 160.0, 156.36363636363637)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.684210526315789)","(1.5, 1.69, 1.6886666666666665)","(41.0, 110.0, 100.0)","(4.0, 5.3, 5.16)","(12.0, 24.0, 22.5)"
07-12-2022 20:10:47.963119,"(61.0, 170.0, 153.33333333333334)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.684210526315789)","(1.5, 1.69, 1.6885)","(41.0, 110.0, 103.07692307692308)","(4.0, 5.2, 5.16)","(12.0, 25.0, 23.0)"
07-12-2022 20:10:49.039086,"(61.0, 170.0, 159.28571428571428)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.705263157894737)","(1.5, 1.69, 1.6844117647058823)","(41.0, 110.0, 103.07692307692308)","(4.0, 5.2, 5.1090909090909085)","(12.0, 24.0, 22.5)"
07-12-2022 20:10:50.010101,"(61.0, 170.0, 153.33333333333334)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.705263157894737)","(1.5, 1.69, 1.6844117647058823)","(41.0, 110.0, 103.07692307692308)","(4.0, 5.2, 5.133333333333334)","(12.0, 24.0, 22.25)"
07-12-2022 20:10:51.021249,"(61.0, 170.0, 153.33333333333334)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.705263157894737)","(1.5, 1.69, 1.6843)","(41.0, 110.0, 105.0)","(4.0, 5.2, 5.133333333333334)","(12.0, 24.0, 22.181818181818183)"
07-12-2022 20:10:52.061235,"(61.0, 170.0, 159.28571428571428)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.705263157894737)","(1.5, 1.69, 1.6843)","(41.0, 110.0, 101.0)","(4.0, 5.2, 5.133333333333334)","(12.0, 24.0, 22.181818181818183)"
07-12-2022 20:10:53.185270,"(61.0, 170.0, 153.33333333333334)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.705263157894737)","(1.5, 1.69, 1.6844059405940595)","(41.0, 110.0, 101.0)","(4.0, 5.2, 5.096774193548387)","(12.0, 24.0, 21.25)"
07-12-2022 20:10:54.492240,"(61.0, 170.0, 158.46153846153845)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.756521739130434)","(1.5, 1.69, 1.6726923076923077)","(41.0, 110.0, 104.0)","(4.0, 5.2, 5.097297297297297)","(12.0, 24.0, 21.684210526315788)"
07-12-2022 20:10:55.629120,"(61.0, 170.0, 153.33333333333334)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.756521739130434)","(1.5, 1.68, 1.7073684210526316)","(41.0, 110.0, 105.45454545454545)","(4.0, 5.2, 5.1)","(12.0, 24.0, 22.76923076923077)"
07-12-2022 20:10:56.728831,"(61.0, 170.0, 153.33333333333334)","(51.0, 150.0, 148.75)","(5.0, 7.0, 6.778947368421052)","(1.5, 1.72, 1.7045454545454546)","(41.0, 110.0, 97.5)","(4.0, 5.2, 5.1)","(12.0, 23.0, 22.76923076923077)"
07-12-2022 20:10:57.761567,"(61.0, 170.0, 153.33333333333334)","(51.0, 150.0, 148.75)","(5.0, 7.0, 6.7846153846153845)","(1.5, 1.71, 1.7045454545454546)","(41.0, 110.0, 103.33333333333333)","(4.0, 5.2, 5.057142857142857)","(12.0, 23.0, 22.76923076923077)"
07-12-2022 20:10:58.700018,"(61.0, 170.0, 158.46153846153845)","(51.0, 150.0, 148.75)","(5.0, 7.0, 6.79)","(1.5, 1.71, 1.7045454545454546)","(41.0, 110.0, 102.5)","(4.0, 5.1, 5.014285714285714)","(12.0, 23.0, 22.76923076923077)"
07-12-2022 20:10:59.906523,"(61.0, 170.0, 153.33333333333334)","(51.0, 150.0, 148.75)","(5.0, 7.0, 6.688888888888888)","(1.5, 1.71, 1.708743961352657)","(41.0, 110.0, 102.5)","(4.0, 5.1, 5.051515151515152)","(12.0, 23.0, 22.76923076923077)"
07-12-2022 20:11:00.929103,"(61.0, 170.0, 158.46153846153845)","(51.0, 150.0, 148.75)","(5.0, 7.0, 6.688888888888888)","(1.5, 1.71, 1.6970479704797048)","(41.0, 110.0, 102.5)","(4.0, 5.1, 5.02258064516129)","(12.0, 23.0, 22.76923076923077)"
07-12-2022 20:11:01.975478,"(61.0, 170.0, 153.33333333333334)","(51.0, 150.0, 148.75)","(5.0, 7.0, 6.733333333333333)","(1.5, 1.7, 1.6966546762589927)","(41.0, 110.0, 102.94117647058823)","(4.0, 5.1, 5.03953488372093)","(12.0, 23.0, 22.161290322580644)"
07-12-2022 20:11:02.952983,"(61.0, 170.0, 153.33333333333334)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.7555555555555555)","(1.5, 1.7, 1.6966546762589927)","(41.0, 110.0, 102.94117647058823)","(4.0, 5.1, 5.03953488372093)","(12.0, 24.0, 22.161290322580644)"
07-12-2022 20:11:03.951649,"(61.0, 170.0, 161.1764705882353)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.7555555555555555)","(1.5, 1.7, 1.696810035842294)","(41.0, 110.0, 102.5)","(4.0, 5.1, 5.025714285714286)","(12.0, 24.0, 22.181818181818183)"
07-12-2022 20:11:04.997463,"(61.0, 170.0, 161.1764705882353)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.76)","(1.5, 1.7, 1.696810035842294)","(41.0, 110.0, 102.5)","(4.0, 5.1, 5.031578947368421)","(12.0, 24.0, 22.42105263157895)"
07-12-2022 20:11:06.084008,"(61.0, 170.0, 161.1764705882353)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.76)","(1.5, 1.7, 1.696810035842294)","(41.0, 110.0, 102.5)","(4.0, 5.1, 5.031578947368421)","(12.0, 24.0, 22.42105263157895)"
07-12-2022 20:11:07.124305,"(61.0, 170.0, 160.0)","(51.0, 150.0, 148.33333333333334)","(5.0, 7.0, 6.733333333333333)","(1.5, 1.7, 1.696810035842294)","(41.0, 110.0, 102.5)","(4.0, 5.1, 5.031578947368421)","(12.0, 24.0, 22.42105263157895)"
07-12-2022 20:11:08.201906,"(71.0, 170.0, 153.33333333333334)","(71.0, 150.0, 148.33333333333334)","(5.5, 7.0, 6.733333333333333)","(1.5, 1.7, 1.696810035842294)","(51.0, 110.0, 102.5)","(4.4, 5.1, 5.012)","(12.0, 24.0, 22.42105263157895)"
07-12-2022 20:11:09.291364,"(71.0, 170.0, 153.33333333333334)","(71.0, 150.0, 148.33333333333334)","(5.5, 7.0, 6.733333333333333)","(1.5, 1.7, 1.6991851851851851)","(51.0, 110.0, 102.5)","(4.4, 5.1, 5.032307692307692)","(12.0, 24.0, 22.42105263157895)"
07-12-2022 20:11:10.676115,"(71.0, 170.0, 161.1764705882353)","(71.0, 150.0, 148.33333333333334)","(5.5, 7.0, 6.733333333333333)","(1.5, 1.7, 1.6932203389830507)","(51.0, 110.0, 102.5)","(4.4, 5.1, 5.047540983606557)","(12.0, 24.0, 22.42105263157895)"
07-12-2022 20:11:11.926265,"(71.0, 170.0, 161.1764705882353)","(71.0, 150.0, 148.33333333333334)","(5.5, 7.0, 6.764705882352941)","(1.5, 1.7, 1.69625)","(51.0, 110.0, 102.5)","(4.4, 5.1, 5.047540983606557)","(12.0, 24.0, 22.42105263157895)"
07-12-2022 20:11:13.106078,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.33333333333334)","(5.5, 7.0, 6.764705882352941)","(1.5, 1.7, 1.696595744680851)","(51.0, 110.0, 102.5)","(4.4, 5.1, 5.023809523809524)","(12.0, 24.0, 22.42105263157895)"
07-12-2022 20:11:14.107243,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.0)","(5.5, 7.0, 6.764705882352941)","(1.5, 1.7, 1.6949999999999998)","(51.0, 110.0, 102.5)","(4.4, 5.1, 5.020833333333333)","(12.0, 24.0, 22.181818181818183)"
07-12-2022 20:11:15.098379,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.0)","(5.5, 7.0, 6.764705882352941)","(1.5, 1.7, 1.6949999999999998)","(51.0, 110.0, 102.5)","(4.4, 5.1, 5.024)","(12.0, 24.0, 22.181818181818183)"
07-12-2022 20:11:16.133623,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.0)","(5.5, 7.0, 6.751351351351351)","(1.5, 1.7, 1.6981818181818182)","(51.0, 110.0, 102.5)","(4.4, 5.1, 5.028301886792453)","(12.0, 24.0, 22.6)"
07-12-2022 20:11:17.293258,"(71.0, 170.0, 168.88888888888889)","(71.0, 150.0, 148.0)","(5.5, 7.0, 6.795121951219512)","(1.5, 1.7, 1.6995652173913043)","(51.0, 110.0, 102.5)","(4.4, 5.1, 5.016363636363637)","(12.0, 23.0, 22.344827586206897)"
07-12-2022 20:11:18.452492,"(71.0, 170.0, 168.88888888888889)","(71.0, 150.0, 148.5)","(5.5, 7.0, 6.795121951219512)","(1.5, 1.71, 1.703469387755102)","(51.0, 110.0, 102.5)","(4.4, 5.1, 4.975675675675676)","(12.0, 24.0, 22.5)"
07-12-2022 20:11:19.582565,"(71.0, 170.0, 168.88888888888889)","(71.0, 150.0, 148.5)","(5.5, 7.0, 6.795121951219512)","(1.5, 1.71, 1.703469387755102)","(51.0, 110.0, 102.5)","(4.4, 5.1, 4.975675675675676)","(12.0, 24.0, 22.323529411764707)"
07-12-2022 20:11:20.665398,"(71.0, 170.0, 168.57142857142858)","(71.0, 150.0, 148.125)","(5.5, 7.0, 6.795121951219512)","(1.5, 1.71, 1.703469387755102)","(51.0, 110.0, 102.5)","(4.4, 5.1, 4.975675675675676)","(12.0, 24.0, 22.22222222222222)"
07-12-2022 20:11:21.631782,"(71.0, 170.0, 168.46153846153845)","(71.0, 150.0, 148.125)","(5.5, 6.8, 6.764912280701754)","(1.5, 1.71, 1.7095375722543351)","(51.0, 110.0, 102.5)","(4.4, 5.1, 4.963636363636364)","(12.0, 24.0, 22.451612903225808)"
07-12-2022 20:11:22.648031,"(71.0, 170.0, 168.46153846153845)","(71.0, 150.0, 148.125)","(5.5, 7.0, 6.807407407407407)","(1.5, 1.72, 1.7096491228070174)","(51.0, 110.0, 102.5)","(4.4, 5.1, 4.953658536585366)","(12.0, 24.0, 22.323529411764707)"
07-12-2022 20:11:23.631698,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.125)","(5.5, 7.0, 6.763636363636364)","(1.5, 1.71, 1.707972972972973)","(51.0, 110.0, 102.5)","(4.4, 5.1, 5.067415730337078)","(12.0, 24.0, 22.5)"
07-12-2022 20:11:24.678601,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.125)","(5.5, 7.0, 6.8)","(1.5, 1.71, 1.6925)","(51.0, 110.0, 102.5)","(4.4, 5.1, 5.157575757575758)","(12.0, 24.0, 22.76923076923077)"
07-12-2022 20:11:25.726662,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.125)","(5.5, 7.0, 6.87)","(1.5, 1.7, 1.7084)","(51.0, 110.0, 102.5)","(4.4, 5.2, 5.154716981132076)","(12.0, 24.0, 22.76923076923077)"
07-12-2022 20:11:26.803153,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.5)","(5.5, 7.0, 6.87)","(1.5, 1.71, 1.7007142857142856)","(51.0, 110.0, 102.5)","(4.4, 5.2, 5.154716981132076)","(12.0, 24.0, 22.642857142857142)"
07-12-2022 20:11:27.858392,"(71.0, 170.0, 168.46153846153845)","(71.0, 150.0, 148.5)","(5.5, 7.0, 6.87)","(1.5, 1.71, 1.6886666666666665)","(51.0, 110.0, 102.5)","(4.4, 5.2, 5.141379310344828)","(12.0, 24.0, 22.76923076923077)"
07-12-2022 20:11:28.882020,"(71.0, 170.0, 168.46153846153845)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.0, 6.87)","(1.5, 1.7, 1.6886666666666665)","(51.0, 110.0, 102.5)","(4.4, 5.2, 5.191463414634146)","(12.0, 24.0, 22.76923076923077)"
07-12-2022 20:11:29.980508,"(71.0, 170.0, 168.57142857142858)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.0, 6.8341463414634145)","(1.5, 1.7, 1.6776923076923076)","(51.0, 110.0, 102.5)","(4.4, 5.2, 5.191463414634146)","(12.0, 24.0, 22.916666666666668)"
07-12-2022 20:11:31.106274,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.0, 6.85531914893617)","(1.5, 1.69, 1.683768115942029)","(51.0, 110.0, 102.5)","(4.4, 5.2, 5.196330275229358)","(12.0, 24.0, 23.029411764705884)"
07-12-2022 20:11:32.211123,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.0, 6.887179487179487)","(1.5, 1.69, 1.6735433070866141)","(51.0, 110.0, 102.5)","(4.4, 5.2, 5.196428571428571)","(12.0, 24.0, 22.923076923076923)"
07-12-2022 20:11:33.292522,"(71.0, 170.0, 168.57142857142858)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.0, 6.964705882352941)","(1.5, 1.68, 1.6696052631578946)","(51.0, 110.0, 102.5)","(4.4, 5.2, 5.252631578947368)","(12.0, 24.0, 22.923076923076923)"
07-12-2022 20:11:34.388164,"(71.0, 170.0, 168.33333333333334)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.0, 6.985714285714286)","(1.5, 1.68, 1.6696052631578946)","(51.0, 110.0, 102.5)","(4.4, 5.3, 5.248571428571428)","(12.0, 24.0, 22.923076923076923)"
07-12-2022 20:11:35.541993,"(71.0, 170.0, 168.33333333333334)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.0, 6.985714285714286)","(1.5, 1.68, 1.667258064516129)","(51.0, 110.0, 102.5)","(4.4, 5.3, 5.25)","(12.0, 24.0, 22.923076923076923)"
07-12-2022 20:11:36.685681,"(71.0, 170.0, 168.33333333333334)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.0, 6.9904761904761905)","(1.5, 1.68, 1.6653968253968254)","(51.0, 110.0, 102.5)","(4.4, 5.3, 5.2534246575342465)","(12.0, 24.0, 22.74418604651163)"
07-12-2022 20:11:37.817201,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.0, 6.9904761904761905)","(1.5, 1.68, 1.669)","(51.0, 110.0, 102.5)","(4.4, 5.3, 5.280952380952381)","(12.0, 24.0, 22.74418604651163)"
07-12-2022 20:11:39.097894,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.0, 6.915942028985508)","(1.5, 1.67, 1.6653968253968254)","(51.0, 110.0, 102.5)","(4.4, 5.3, 5.2696969696969695)","(12.0, 24.0, 23.289473684210527)"
07-12-2022 20:11:40.255372,"(71.0, 170.0, 168.66666666666666)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.2, 6.838461538461538)","(1.5, 1.68, 1.655135135135135)","(51.0, 110.0, 102.5)","(4.4, 5.3, 5.257746478873239)","(12.0, 24.0, 23.289473684210527)"
07-12-2022 20:11:41.396554,"(71.0, 170.0, 168.33333333333334)","(71.0, 150.0, 148.1818181818182)","(5.5, 7.2, 6.838461538461538)","(1.5, 1.68, 1.6526190476190474)","(51.0, 110.0, 102.5)","(4.4, 5.3, 5.346666666666667)","(12.0, 24.0, 23.47826086956522)"
07-12-2022 20:11:42.517229,"(71.0, 180.0, 166.36363636363637)","(71.0, 160.0, 136.42857142857142)","(5.5, 7.0, 6.913207547169812)","(1.5, 1.66, 1.6556756756756756)","(51.0, 110.0, 102.5)","(4.4, 5.4, 5.331250000000001)","(12.0, 24.0, 23.294117647058822)"
07-12-2022 20:11:43.676921,"(71.0, 180.0, 169.28571428571428)","(71.0, 160.0, 143.5)","(5.5, 7.2, 6.915384615384616)","(1.5, 1.66, 1.6556756756756756)","(51.0, 110.0, 98.0)","(4.4, 5.4, 5.355555555555556)","(12.0, 24.0, 23.263157894736842)"
07-12-2022 20:11:44.806170,"(81.0, 180.0, 165.71428571428572)","(71.0, 160.0, 142.85714285714286)","(5.5, 7.2, 6.82051282051282)","(1.5, 1.66, 1.650537634408602)","(51.0, 110.0, 98.0)","(4.4, 5.4, 5.355555555555556)","(12.0, 24.0, 23.263157894736842)"
07-12-2022 20:11:45.983664,"(81.0, 190.0, 183.33333333333334)","(71.0, 160.0, 143.63636363636363)","(5.5, 7.2, 6.82051282051282)","(1.5, 1.66, 1.650537634408602)","(51.0, 110.0, 98.75)","(4.4, 5.4, 5.314285714285714)","(12.0, 24.0, 23.263157894736842)"
07-12-2022 20:11:47.098661,"(81.0, 180.0, 168.0)","(71.0, 160.0, 143.63636363636363)","(5.5, 7.0, 6.936842105263158)","(1.5, 1.65, 1.6494186046511627)","(51.0, 110.0, 102.5)","(4.4, 5.4, 5.323076923076924)","(12.0, 24.0, 23.125)"
07-12-2022 20:11:48.174524,"(81.0, 180.0, 164.44444444444446)","(71.0, 150.0, 146.66666666666666)","(5.5, 7.2, 7.120833333333334)","(1.45, 1.66, 1.6523809523809523)","(51.0, 100.0, 94.0)","(4.4, 5.4, 5.335483870967742)","(12.0, 24.0, 23.125)"
07-12-2022 20:11:49.308635,"(81.0, 180.0, 164.44444444444446)","(71.0, 150.0, 145.0)","(5.5, 7.2, 7.057894736842106)","(1.45, 1.66, 1.64825)","(51.0, 100.0, 92.14285714285714)","(4.4, 5.4, 5.355555555555556)","(12.0, 24.0, 23.125)"
07-12-2022 20:11:50.349451,"(81.0, 180.0, 168.33333333333334)","(71.0, 150.0, 145.0)","(5.5, 7.2, 7.057894736842106)","(1.45, 1.66, 1.64825)","(51.0, 95.0, 92.14285714285714)","(4.4, 5.4, 5.32)","(12.0, 24.0, 23.363636363636363)"
07-12-2022 20:11:51.439838,"(81.0, 180.0, 173.0)","(71.0, 150.0, 145.0)","(5.5, 7.4, 7.3274509803921575)","(1.45, 1.65, 1.645)","(51.0, 95.0, 90.2)","(4.4, 5.4, 5.32)","(12.0, 24.0, 24.7)"
07-12-2022 20:11:52.550482,"(81.0, 180.0, 173.33333333333334)","(71.0, 150.0, 146.66666666666666)","(5.5, 7.2, 7.0)","(1.45, 1.64, 1.6310582010582009)","(51.0, 95.0, 91.25)","(4.4, 5.4, 5.448571428571428)","(12.0, 25.0, 22.363636363636363)"
07-12-2022 20:11:53.664617,"(81.0, 180.0, 173.33333333333334)","(71.0, 150.0, 147.5)","(5.5, 7.2, 7.0)","(1.45, 1.64, 1.6310582010582009)","(51.0, 95.0, 91.25)","(4.4, 5.5, 5.448571428571428)","(12.0, 24.0, 22.363636363636363)"
07-12-2022 20:11:54.846686,"(81.0, 180.0, 175.0)","(71.0, 150.0, 149.04761904761904)","(5.5, 7.2, 7.013333333333334)","(1.45, 1.64, 1.6432558139534883)","(51.0, 95.0, 96.5)","(4.4, 5.6, 5.4714285714285715)","(12.0, 24.0, 23.56)"
07-12-2022 20:11:55.996687,"(81.0, 180.0, 170.0)","(71.0, 150.0, 149.04761904761904)","(5.5, 7.2, 7.013333333333334)","(1.45, 1.65, 1.6432558139534883)","(51.0, 100.0, 96.66666666666667)","(4.4, 5.5, 5.4714285714285715)","(12.0, 24.0, 23.418181818181818)"
07-12-2022 20:11:57.082150,"(81.0, 180.0, 173.33333333333334)","(71.0, 150.0, 149.04761904761904)","(5.5, 7.2, 6.907692307692308)","(1.45, 1.65, 1.6483333333333332)","(51.0, 100.0, 96.875)","(4.4, 5.5, 5.472549019607843)","(12.0, 24.0, 21.73076923076923)"
07-12-2022 20:11:58.300088,"(81.0, 180.0, 173.33333333333334)","(71.0, 150.0, 149.04761904761904)","(5.5, 7.2, 6.9185185185185185)","(1.45, 1.65, 1.6482978723404254)","(51.0, 100.0, 97.14285714285714)","(4.4, 5.5, 5.445283018867925)","(12.0, 22.0, 21.862068965517242)"
07-12-2022 20:11:59.997910,"(81.0, 180.0, 173.33333333333334)","(71.0, 150.0, 149.04761904761904)","(5.5, 7.2, 7.095238095238095)","(1.45, 1.65, 1.6429824561403508)","(51.0, 100.0, 99.34782608695652)","(4.4, 5.6, 5.492307692307692)","(12.0, 22.0, 21.862068965517242)"
07-12-2022 20:12:01.228392,"(81.0, 180.0, 171.42857142857142)","(71.0, 150.0, 149.04761904761904)","(5.5, 7.2, 7.106451612903226)","(1.45, 1.65, 1.6452272727272725)","(51.0, 100.0, 99.79166666666667)","(4.4, 5.5, 5.4941176470588236)","(12.0, 22.0, 21.904761904761905)"
07-12-2022 20:12:02.424554,"(81.0, 180.0, 168.88888888888889)","(71.0, 170.0, 161.11111111111111)","(5.5, 7.2, 7.1466666666666665)","(1.45, 1.65, 1.6388281249999999)","(51.0, 100.0, 106.25)","(4.4, 5.5, 5.44494382022472)","(12.0, 22.0, 22.11111111111111)"
