,El Fernanda,Why Not Bryce,Rear View Mirror,Four Aces,Green Can Lad,Team Staffing,No Tax,Billy Bob Jordan
07-12-2022 20:07:04.595188,"(8.0, 11.5, 11.25)","(6.5, 8.8, 8.564285714285715)","(2.9, 3.05, 3.00982905982906)","(16.0, 26.0, 25.142857142857142)","(12.0, 16.0, 15.27027027027027)","(3.7, 4.7, 4.648571428571429)","(12.0, 17.5, 16.85)","(10.0, 12.5, 11.913793103448276)"
07-12-2022 20:07:06.121252,"(8.0, 11.0, 10.975)","(6.5, 8.8, 8.566153846153846)","(2.9, 3.05, 3.0129032258064514)","(16.0, 26.0, 25.724137931034484)","(12.0, 16.0, 15.40625)","(3.7, 4.7, 4.580952380952381)","(12.0, 17.5, 16.705882352941178)","(10.0, 12.5, 12.0)"
07-12-2022 20:07:07.495986,"(8.0, 11.0, 10.96875)","(6.5, 9.0, 8.528)","(2.9, 3.05, 3.014772727272727)","(16.0, 26.0, 25.724137931034484)","(12.0, 16.0, 15.80952380952381)","(3.7, 4.7, 4.5634146341463415)","(12.0, 17.0, 16.555555555555557)","(10.0, 12.5, 11.846153846153847)"
07-12-2022 20:07:08.957008,"(8.0, 11.0, 11.366666666666667)","(6.5, 9.0, 8.704761904761906)","(2.9, 3.05, 2.9816483516483516)","(16.0, 26.0, 25.724137931034484)","(12.0, 16.0, 15.846153846153847)","(3.7, 4.7, 4.580952380952381)","(12.0, 17.0, 16.555555555555557)","(10.0, 12.5, 11.951612903225806)"
07-12-2022 20:07:10.312126,"(8.0, 11.5, 11.448275862068966)","(6.5, 8.8, 8.551898734177215)","(2.9, 3.0, 2.981761658031088)","(17.0, 26.0, 27.25)","(12.0, 16.0, 15.666666666666666)","(3.7, 4.6, 4.53)","(12.0, 17.0, 16.476190476190474)","(10.0, 12.5, 11.951612903225806)"
07-12-2022 20:07:11.669412,"(8.0, 12.0, 11.857142857142858)","(6.5, 9.0, 8.551898734177215)","(2.9, 3.0, 2.9825)","(17.0, 28.0, 27.423076923076923)","(12.0, 16.0, 15.666666666666666)","(3.7, 4.6, 4.511475409836065)","(12.0, 17.0, 16.476190476190474)","(10.0, 12.5, 12.41)"
07-12-2022 20:07:13.008907,"(8.0, 11.5, 11.3125)","(6.5, 9.0, 8.575609756097561)","(2.9, 3.0, 3.008227848101266)","(17.0, 28.0, 27.423076923076923)","(12.0, 16.0, 15.71875)","(3.7, 4.6, 4.511475409836065)","(12.0, 17.0, 16.53846153846154)","(10.0, 12.5, 12.615384615384615)"
07-12-2022 20:07:14.387786,"(8.0, 11.5, 11.325)","(6.5, 8.8, 8.600000000000001)","(2.9, 3.05, 3.001)","(17.0, 28.0, 27.473684210526315)","(12.0, 16.0, 15.71875)","(3.7, 4.6, 4.50625)","(12.0, 17.0, 16.15625)","(10.0, 13.0, 12.774647887323944)"
07-12-2022 20:07:15.740957,"(8.0, 11.0, 10.875)","(6.5, 8.8, 8.600000000000001)","(2.9, 3.05, 3.0116666666666667)","(17.0, 28.0, 27.692307692307693)","(12.0, 16.0, 15.71875)","(3.7, 4.6, 4.51)","(12.0, 17.0, 16.15625)","(10.0, 13.0, 12.774647887323944)"
07-12-2022 20:07:17.078965,"(8.0, 11.0, 10.853658536585366)","(6.5, 8.8, 8.59047619047619)","(2.9, 3.05, 3.025961538461538)","(17.0, 28.0, 27.692307692307693)","(12.0, 16.0, 16.416666666666668)","(3.7, 4.6, 4.451851851851852)","(12.0, 17.0, 16.285714285714285)","(10.0, 13.0, 12.392857142857142)"
07-12-2022 20:07:18.462066,"(8.0, 11.0, 10.953125)","(6.5, 8.8, 8.595348837209302)","(2.9, 3.05, 3.025961538461538)","(17.0, 28.0, 27.375)","(12.0, 16.5, 16.46)","(3.7, 4.6, 4.458181818181818)","(12.0, 16.5, 16.25)","(10.0, 12.5, 12.392857142857142)"
07-12-2022 20:07:19.705629,"(8.0, 11.0, 10.953125)","(6.5, 8.8, 8.595348837209302)","(2.9, 3.05, 3.025961538461538)","(17.0, 28.0, 27.375)","(12.0, 16.5, 16.38888888888889)","(3.7, 4.6, 4.649107142857143)","(12.0, 16.5, 16.227272727272727)","(10.0, 12.5, 12.277777777777779)"
07-12-2022 20:07:21.013332,"(8.0, 11.0, 10.554054054054054)","(6.5, 8.8, 8.652941176470588)","(2.9, 3.05, 3.0184615384615383)","(17.0, 28.0, 25.958333333333332)","(12.0, 16.5, 16.357142857142858)","(3.7, 4.7, 4.658510638297872)","(12.0, 16.5, 16.115384615384617)","(10.0, 12.5, 12.0)"
07-12-2022 20:07:22.258432,"(8.0, 11.0, 10.554054054054054)","(6.5, 8.8, 8.648484848484848)","(2.7, 3.1, 3.015407854984894)","(18.0, 26.0, 26.925925925925927)","(12.0, 16.5, 16.38)","(3.7, 4.7, 4.661764705882353)","(12.0, 16.5, 16.058823529411764)","(10.0, 12.5, 12.125)"
07-12-2022 20:07:23.487618,"(8.0, 11.0, 10.807692307692308)","(6.5, 8.8, 8.648484848484848)","(2.7, 3.1, 3.0078947368421054)","(18.0, 27.0, 26.916666666666668)","(12.0, 16.5, 16.274193548387096)","(3.7, 4.7, 4.663551401869159)","(12.0, 16.5, 16.203703703703702)","(10.0, 12.5, 12.125)"
07-12-2022 20:07:24.814001,"(8.0, 11.0, 10.975)","(6.5, 8.8, 8.648484848484848)","(2.7, 3.05, 2.984877049180328)","(18.0, 27.0, 26.916666666666668)","(12.0, 16.5, 16.181818181818183)","(3.7, 4.7, 4.663551401869159)","(12.0, 16.5, 16.203703703703702)","(10.0, 12.5, 12.071428571428571)"
07-12-2022 20:07:26.116520,"(8.0, 11.0, 10.975)","(6.5, 8.8, 8.648484848484848)","(2.7, 3.05, 2.9681147540983606)","(18.0, 27.0, 26.916666666666668)","(12.0, 16.5, 16.289473684210527)","(3.7, 4.7, 4.682758620689655)","(12.0, 16.5, 16.203703703703702)","(10.0, 12.5, 12.071428571428571)"
07-12-2022 20:07:27.459788,"(8.0, 11.0, 10.975)","(6.5, 8.8, 8.648484848484848)","(2.7, 3.05, 2.9838075313807533)","(18.0, 27.0, 25.958333333333332)","(12.0, 16.5, 16.289473684210527)","(3.7, 4.7, 4.686813186813187)","(12.0, 16.5, 16.203703703703702)","(10.0, 12.5, 12.071428571428571)"
07-12-2022 20:07:28.755963,"(8.0, 11.5, 11.052631578947368)","(6.5, 8.8, 8.626666666666667)","(2.7, 3.05, 2.9793939393939395)","(18.0, 26.0, 25.96153846153846)","(12.0, 16.5, 16.333333333333332)","(3.8, 4.7, 4.7206106870229005)","(12.0, 16.5, 16.192307692307693)","(10.0, 12.5, 12.071428571428571)"
07-12-2022 20:07:30.017523,"(8.0, 11.5, 11.052631578947368)","(6.5, 8.8, 8.626666666666667)","(2.7, 3.0, 2.9793939393939395)","(18.0, 26.0, 25.96153846153846)","(12.0, 16.5, 16.24074074074074)","(3.8, 4.8, 4.719327731092437)","(12.0, 16.5, 16.192307692307693)","(10.0, 12.5, 11.957142857142857)"
07-12-2022 20:07:31.315128,"(8.0, 11.5, 11.052631578947368)","(7.0, 8.8, 8.626666666666667)","(2.7, 2.98, 2.9752380952380952)","(19.0, 27.0, 26.923076923076923)","(12.0, 16.5, 16.366666666666667)","(3.8, 4.8, 4.623333333333333)","(13.0, 16.5, 16.192307692307693)","(10.0, 12.5, 11.957142857142857)"
07-12-2022 20:07:32.581357,"(8.0, 11.5, 11.113636363636363)","(7.0, 8.8, 8.626666666666667)","(2.7, 2.98, 2.9752380952380952)","(19.0, 27.0, 26.923076923076923)","(12.0, 16.5, 16.346153846153847)","(3.8, 4.7, 4.624137931034483)","(13.0, 16.5, 16.192307692307693)","(10.0, 12.5, 12.0)"
07-12-2022 20:07:33.907250,"(8.0, 11.0, 10.806122448979592)","(7.0, 8.8, 8.669565217391304)","(2.7, 2.96, 2.966222222222222)","(19.0, 27.0, 25.925925925925927)","(12.0, 16.5, 16.38)","(3.8, 4.7, 4.618918918918919)","(13.0, 16.5, 16.1)","(10.0, 12.5, 11.970588235294118)"
07-12-2022 20:07:35.134048,"(8.0, 11.5, 11.112244897959183)","(7.0, 8.8, 8.669565217391304)","(2.7, 2.98, 2.9745323741007192)","(19.0, 26.0, 26.923076923076923)","(12.0, 16.5, 16.25862068965517)","(3.8, 4.7, 4.527083333333334)","(13.0, 16.5, 16.454545454545453)","(10.0, 12.5, 12.133333333333333)"
07-12-2022 20:07:36.474524,"(8.0, 11.5, 11.052631578947368)","(7.0, 8.8, 8.709090909090909)","(2.7, 2.98, 2.9747445255474454)","(19.0, 27.0, 26.916666666666668)","(12.0, 16.5, 16.274193548387096)","(3.8, 4.6, 4.519083969465648)","(13.0, 16.5, 16.25)","(10.0, 12.5, 12.181818181818182)"
07-12-2022 20:07:37.703738,"(8.0, 11.5, 11.104651162790697)","(7.0, 8.8, 8.709090909090909)","(2.7, 2.98, 2.9747445255474454)","(19.0, 27.0, 26.904761904761905)","(12.0, 16.5, 16.423076923076923)","(3.8, 4.6, 4.522463768115942)","(13.0, 17.0, 16.416666666666668)","(10.0, 12.5, 12.321428571428571)"
07-12-2022 20:07:38.886646,"(8.0, 11.5, 11.04054054054054)","(7.0, 8.8, 8.709090909090909)","(2.7, 2.98, 2.9743749999999998)","(19.0, 27.0, 26.9)","(12.0, 16.5, 16.423076923076923)","(3.8, 4.6, 4.526712328767124)","(13.0, 16.5, 16.566666666666666)","(10.0, 12.5, 12.222222222222221)"
07-12-2022 20:07:39.958366,"(8.0, 11.5, 10.984848484848484)","(7.0, 8.8, 8.733333333333334)","(2.7, 2.98, 2.974418604651163)","(19.0, 27.0, 26.9)","(12.0, 16.5, 16.32758620689655)","(3.8, 4.6, 4.537125748502993)","(13.0, 17.0, 16.566666666666666)","(10.0, 12.5, 12.380952380952381)"
07-12-2022 20:07:41.088455,"(8.0, 11.5, 11.113636363636363)","(7.0, 8.8, 8.72)","(2.7, 2.98, 2.973394495412844)","(19.0, 27.0, 26.9)","(12.0, 16.5, 16.357142857142858)","(3.8, 4.6, 4.53312101910828)","(13.0, 17.0, 16.555555555555557)","(10.0, 12.5, 12.380952380952381)"
07-12-2022 20:07:42.378161,"(8.0, 11.5, 11.105263157894736)","(7.0, 8.8, 8.795744680851064)","(2.7, 2.98, 2.9013223140495867)","(19.0, 27.0, 26.875)","(12.0, 16.5, 16.416666666666668)","(3.8, 4.6, 4.534074074074074)","(13.0, 17.0, 16.71875)","(10.0, 12.5, 12.279069767441861)"
07-12-2022 20:07:43.660754,"(8.0, 11.5, 11.105263157894736)","(7.0, 9.0, 8.795744680851064)","(2.7, 2.94, 2.900909090909091)","(18.0, 27.0, 26.875)","(12.0, 16.5, 16.479166666666668)","(3.8, 4.6, 4.532575757575757)","(13.0, 17.0, 16.791666666666668)","(10.0, 13.0, 12.285714285714286)"
07-12-2022 20:07:44.868811,"(8.0, 11.5, 11.115384615384615)","(7.0, 9.0, 8.88)","(2.7, 2.94, 2.900909090909091)","(18.0, 27.0, 26.875)","(12.0, 16.5, 17.166666666666668)","(3.8, 4.6, 4.532575757575757)","(13.0, 17.0, 16.772727272727273)","(10.0, 13.0, 12.292682926829269)"
07-12-2022 20:07:46.094829,"(8.0, 11.5, 11.05813953488372)","(7.0, 9.0, 8.88)","(2.7, 2.92, 2.915)","(18.0, 27.0, 26.875)","(12.0, 17.5, 17.416666666666668)","(3.8, 4.6, 4.552222222222222)","(13.0, 17.0, 16.75)","(10.0, 13.0, 12.194444444444445)"
07-12-2022 20:07:47.229368,"(8.0, 11.5, 11.25)","(7.0, 9.0, 8.88)","(2.7, 2.92, 2.91)","(18.0, 27.0, 26.875)","(12.0, 17.5, 17.416666666666668)","(3.8, 4.6, 4.643636363636364)","(13.0, 17.0, 16.75)","(10.0, 13.0, 12.18918918918919)"
07-12-2022 20:07:48.343507,"(8.0, 11.5, 11.2625)","(7.0, 9.0, 8.958730158730159)","(2.7, 2.92, 2.918222222222222)","(18.0, 27.0, 25.90909090909091)","(12.0, 17.5, 17.454545454545453)","(3.8, 4.7, 4.666666666666667)","(13.0, 17.0, 16.75)","(10.0, 13.0, 12.034883720930232)"
07-12-2022 20:07:49.571179,"(8.0, 11.5, 11.291666666666666)","(7.0, 9.0, 8.917460317460318)","(2.7, 2.92, 2.917333333333333)","(18.0, 26.0, 26.53846153846154)","(12.0, 18.0, 17.684210526315788)","(3.8, 4.7, 4.648717948717948)","(13.0, 17.0, 16.75)","(10.0, 12.5, 12.034883720930232)"
07-12-2022 20:07:50.781513,"(8.0, 11.5, 11.272727272727273)","(7.0, 9.0, 8.9)","(2.7, 2.92, 2.9045454545454543)","(18.0, 27.0, 25.923076923076923)","(12.0, 18.0, 17.666666666666668)","(3.8, 4.7, 4.667741935483871)","(13.0, 17.0, 16.75)","(10.0, 12.5, 11.964285714285714)"
07-12-2022 20:07:52.074294,"(8.0, 11.5, 11.277777777777779)","(7.0, 9.0, 8.9)","(2.7, 2.92, 2.9045454545454543)","(18.0, 26.0, 25.857142857142858)","(12.0, 18.0, 17.7)","(3.8, 4.7, 4.676)","(13.0, 17.0, 16.772727272727273)","(10.0, 12.0, 11.964285714285714)"
07-12-2022 20:07:53.243098,"(8.0, 11.5, 11.182926829268293)","(7.0, 9.0, 8.816666666666666)","(2.7, 2.92, 2.938222222222222)","(18.0, 26.0, 25.352941176470587)","(12.0, 18.0, 17.7)","(3.8, 4.7, 4.6360824742268045)","(13.0, 17.0, 16.772727272727273)","(10.0, 12.0, 12.261194029850746)"
07-12-2022 20:07:54.417214,"(8.0, 11.5, 11.18)","(7.0, 9.0, 8.82857142857143)","(2.7, 2.94, 2.949206349206349)","(18.0, 26.0, 25.032258064516128)","(12.0, 18.0, 17.384615384615383)","(3.8, 4.7, 4.653846153846154)","(13.0, 17.0, 16.75)","(10.0, 12.5, 12.220588235294118)"
07-12-2022 20:07:55.568932,"(8.0, 11.5, 11.206666666666667)","(7.0, 9.0, 8.82857142857143)","(2.6, 2.96, 2.9539622641509435)","(18.0, 26.0, 24.8125)","(13.0, 18.0, 17.384615384615383)","(3.8, 4.7, 4.655038759689923)","(13.0, 17.0, 16.516129032258064)","(10.0, 12.5, 12.128205128205128)"
07-12-2022 20:07:56.800579,"(8.0, 11.5, 11.206666666666667)","(7.0, 9.0, 8.865384615384615)","(2.6, 2.96, 2.9274999999999998)","(18.0, 25.0, 24.88888888888889)","(13.0, 18.0, 17.4375)","(3.8, 4.7, 4.624)","(13.0, 17.0, 16.568181818181817)","(10.0, 12.5, 12.136363636363637)"
07-12-2022 20:07:58.137439,"(8.0, 11.0, 10.853333333333333)","(7.0, 9.0, 8.865384615384615)","(2.6, 2.94, 2.9215)","(18.0, 25.0, 26.823529411764707)","(13.0, 17.5, 17.464285714285715)","(3.8, 4.7, 4.671052631578948)","(13.0, 17.0, 16.366666666666667)","(10.0, 12.5, 12.180555555555555)"
07-12-2022 20:07:59.390419,"(8.0, 11.0, 10.905172413793103)","(7.0, 9.0, 8.811320754716983)","(2.6, 2.94, 2.9783870967741937)","(18.0, 28.0, 26.8)","(13.0, 18.0, 17.482758620689655)","(3.8, 4.7, 4.66)","(13.0, 17.0, 16.441176470588236)","(10.0, 12.5, 12.108108108108109)"
07-12-2022 20:08:00.616161,"(8.0, 11.0, 10.944444444444445)","(7.0, 9.0, 8.841269841269842)","(2.6, 2.98, 2.975968992248062)","(18.0, 27.0, 26.8)","(13.0, 18.0, 17.35)","(3.8, 4.7, 4.5653061224489795)","(13.0, 17.0, 16.17391304347826)","(10.0, 12.5, 12.064102564102564)"
07-12-2022 20:08:01.832981,"(8.0, 11.0, 10.935185185185185)","(7.0, 9.0, 8.795555555555556)","(2.6, 2.98, 2.975968992248062)","(18.0, 27.0, 26.2)","(13.0, 18.0, 16.973684210526315)","(3.8, 4.6, 4.558064516129032)","(13.0, 17.0, 16.266666666666666)","(10.0, 12.5, 12.056962025316455)"
07-12-2022 20:08:03.222762,"(8.0, 11.0, 10.7)","(7.0, 9.0, 8.767088607594937)","(2.6, 3.05, 3.007142857142857)","(18.0, 26.0, 25.157894736842106)","(13.0, 17.5, 16.846153846153847)","(3.8, 4.6, 4.524)","(13.0, 17.0, 16.120689655172413)","(10.0, 12.5, 11.860655737704919)"
07-12-2022 20:08:04.642247,"(8.0, 11.0, 10.696808510638299)","(7.0, 9.0, 8.767088607594937)","(2.6, 3.05, 3.007142857142857)","(19.0, 26.0, 25.03030303030303)","(13.0, 17.0, 16.428571428571427)","(3.8, 4.6, 4.529032258064516)","(13.0, 17.0, 16.120689655172413)","(10.0, 12.5, 11.860655737704919)"
07-12-2022 20:08:06.035611,"(8.0, 11.0, 10.728395061728396)","(7.0, 9.0, 8.812244897959184)","(2.6, 3.05, 2.978529411764706)","(19.0, 26.0, 25.085714285714285)","(13.0, 17.0, 16.5)","(3.8, 4.6, 4.556097560975609)","(13.0, 17.0, 16.055555555555557)","(10.0, 12.5, 11.868852459016393)"
07-12-2022 20:08:07.411783,"(8.0, 11.0, 10.744186046511627)","(7.0, 9.0, 8.80215053763441)","(2.6, 3.05, 2.9806896551724136)","(19.0, 26.0, 25.085714285714285)","(13.0, 17.0, 16.5)","(3.8, 4.6, 4.588888888888889)","(13.0, 17.0, 16.00602409638554)","(10.0, 12.5, 11.868852459016393)"
07-12-2022 20:08:08.795484,"(8.0, 11.0, 10.73125)","(7.0, 9.0, 8.802222222222223)","(2.6, 3.05, 2.993846153846154)","(19.0, 26.0, 25.085714285714285)","(13.0, 17.0, 16.7)","(3.8, 4.6, 4.594444444444444)","(13.0, 17.0, 16.323529411764707)","(10.0, 12.5, 11.868852459016393)"
07-12-2022 20:08:10.090499,"(8.0, 11.0, 10.73125)","(7.0, 9.0, 8.802222222222223)","(2.6, 3.0, 2.989333333333333)","(19.0, 26.0, 24.974358974358974)","(13.0, 17.0, 16.7)","(3.8, 4.6, 4.561538461538461)","(13.0, 16.5, 16.236842105263158)","(10.0, 12.5, 12.020408163265307)"
07-12-2022 20:08:11.339823,"(8.0, 11.0, 10.672897196261681)","(7.0, 9.0, 8.824)","(2.6, 2.98, 2.9707801418439717)","(19.0, 26.0, 25.032258064516128)","(13.0, 17.0, 16.35)","(3.8, 4.6, 4.59)","(13.0, 16.5, 15.868421052631579)","(10.0, 12.5, 12.064814814814815)"
07-12-2022 20:08:12.587176,"(8.0, 11.0, 10.672897196261681)","(7.0, 9.0, 8.824)","(2.6, 3.0, 2.9743589743589745)","(19.0, 26.0, 25.46153846153846)","(13.0, 17.0, 16.5625)","(3.8, 4.6, 4.588888888888889)","(13.0, 16.0, 15.706896551724139)","(10.0, 12.5, 12.045454545454545)"
07-12-2022 20:08:13.892612,"(8.0, 11.0, 10.734177215189874)","(7.0, 9.0, 8.92)","(2.6, 3.0, 3.046969696969697)","(19.0, 26.0, 26.384615384615383)","(13.0, 17.0, 17.166666666666668)","(3.8, 4.6, 4.233333333333333)","(13.0, 16.0, 15.846153846153847)","(10.0, 12.5, 12.909090909090908)"
07-12-2022 20:08:15.227655,"(8.0, 11.0, 10.92361111111111)","(7.0, 9.0, 9.059259259259258)","(2.6, 3.05, 3.046788990825688)","(19.0, 27.0, 26.571428571428573)","(13.0, 17.5, 17.2)","(3.8, 4.3, 4.26140350877193)","(13.0, 16.0, 16.147058823529413)","(10.0, 13.0, 13.00920245398773)"
07-12-2022 20:08:16.592368,"(8.0, 11.0, 10.922535211267606)","(7.0, 9.2, 9.059259259259258)","(2.6, 3.05, 3.0608695652173914)","(19.0, 27.0, 26.166666666666668)","(13.0, 17.5, 17.323529411764707)","(3.8, 4.3, 4.158227848101266)","(13.0, 16.5, 16.375)","(10.0, 13.5, 13.022292993630574)"
07-12-2022 20:08:17.955300,"(8.0, 11.0, 11.25)","(7.0, 9.2, 8.976470588235294)","(2.6, 3.1, 3.061349693251534)","(19.0, 28.0, 26.166666666666668)","(13.0, 17.5, 16.2027027027027)","(3.7, 4.2, 4.104395604395604)","(13.0, 16.5, 16.333333333333332)","(10.0, 13.5, 13.022292993630574)"
07-12-2022 20:08:19.409159,"(8.0, 11.5, 11.363636363636363)","(7.0, 9.2, 8.976470588235294)","(2.6, 3.1, 3.0685185185185184)","(19.0, 28.0, 26.216216216216218)","(13.0, 16.5, 16.19736842105263)","(3.7, 4.2, 4.116216216216216)","(13.0, 16.5, 16.3125)","(10.0, 13.5, 12.993975903614459)"
07-12-2022 20:08:20.680963,"(8.0, 11.5, 11.363636363636363)","(7.0, 9.2, 8.96969696969697)","(2.6, 3.1, 3.0716666666666668)","(19.0, 28.0, 26.166666666666668)","(13.0, 16.5, 16.180555555555557)","(3.7, 4.2, 4.11578947368421)","(13.0, 16.5, 16.3125)","(10.0, 13.5, 13.005882352941176)"
07-12-2022 20:08:21.961646,"(8.0, 11.5, 11.363636363636363)","(7.0, 9.2, 8.96969696969697)","(2.6, 3.1, 3.0741573033707863)","(19.0, 28.0, 26.114285714285714)","(13.0, 16.5, 16.180555555555557)","(3.7, 4.2, 4.184615384615385)","(13.0, 16.5, 16.3125)","(10.0, 13.5, 13.005882352941176)"
07-12-2022 20:08:23.258675,"(8.0, 11.5, 11.384615384615385)","(7.0, 9.2, 8.96969696969697)","(2.6, 3.1, 3.0314606741573034)","(19.0, 28.0, 26.166666666666668)","(13.0, 16.5, 16.464285714285715)","(3.7, 4.2, 4.191891891891892)","(13.0, 16.5, 16.35)","(10.0, 13.5, 13.005882352941176)"
07-12-2022 20:08:24.555888,"(8.0, 11.5, 11.318181818181818)","(7.0, 9.2, 9.094736842105263)","(2.6, 3.05, 3.020940170940171)","(19.0, 28.0, 26.307692307692307)","(13.0, 16.5, 16.625)","(3.7, 4.2, 4.180851063829787)","(13.0, 16.5, 16.205882352941178)","(10.0, 13.5, 13.030864197530864)"
07-12-2022 20:08:25.915003,"(8.0, 11.5, 11.357142857142858)","(7.0, 9.2, 9.094736842105263)","(2.6, 3.05, 3.021304347826087)","(19.0, 28.0, 26.24)","(13.0, 17.0, 16.842105263157894)","(3.7, 4.2, 4.184444444444445)","(13.0, 17.0, 16.205882352941178)","(10.0, 13.5, 13.027950310559007)"
07-12-2022 20:08:27.175608,"(8.0, 11.5, 11.357142857142858)","(7.0, 9.2, 9.036363636363637)","(2.6, 3.05, 3.0228260869565218)","(19.0, 28.0, 26.75)","(13.0, 17.0, 16.727272727272727)","(3.7, 4.2, 4.231034482758621)","(13.0, 17.0, 16.181818181818183)","(10.0, 13.5, 12.988372093023255)"
07-12-2022 20:08:28.492715,"(8.0, 11.5, 11.294117647058824)","(7.0, 9.2, 9.036363636363637)","(2.6, 3.05, 3.0266949152542373)","(19.0, 27.0, 26.75)","(13.0, 17.0, 16.76)","(3.7, 4.3, 4.236)","(13.0, 17.0, 16.15625)","(10.0, 13.5, 12.628712871287128)"
07-12-2022 20:08:29.709644,"(8.0, 11.5, 11.333333333333334)","(7.0, 9.2, 8.915555555555557)","(2.6, 3.05, 3.0266949152542373)","(19.0, 27.0, 26.5)","(13.0, 17.0, 16.714285714285715)","(3.7, 4.3, 4.2225)","(13.0, 17.0, 16.15625)","(10.0, 13.5, 12.60483870967742)"
07-12-2022 20:08:30.892960,"(8.0, 11.5, 11.333333333333334)","(7.0, 9.2, 8.915555555555557)","(2.6, 3.05, 3.026086956521739)","(19.0, 27.0, 26.866666666666667)","(13.0, 17.0, 16.853658536585368)","(3.7, 4.3, 4.235416666666667)","(13.0, 17.0, 16.15625)","(10.0, 13.5, 12.559322033898304)"
07-12-2022 20:08:32.120929,"(8.0, 11.5, 11.416666666666666)","(7.0, 9.2, 8.923809523809524)","(2.6, 3.05, 3.024774774774775)","(19.0, 27.0, 26.866666666666667)","(13.0, 17.0, 17.0)","(3.7, 4.3, 4.110762331838565)","(13.0, 17.0, 16.15625)","(10.0, 13.5, 13.14)"
07-12-2022 20:08:33.304394,"(8.0, 11.5, 11.068181818181818)","(7.0, 9.2, 9.03076923076923)","(2.6, 3.05, 3.039705882352941)","(19.0, 27.0, 26.866666666666667)","(13.0, 17.5, 16.944444444444443)","(3.7, 4.2, 4.109565217391304)","(13.0, 17.0, 16.15625)","(10.0, 13.5, 13.14)"
07-12-2022 20:08:34.605993,"(8.0, 11.5, 11.321428571428571)","(7.0, 9.2, 8.985714285714286)","(2.6, 3.05, 3.090104166666667)","(19.0, 27.0, 26.866666666666667)","(13.0, 17.5, 16.944444444444443)","(3.7, 4.2, 4.106756756756757)","(13.0, 17.0, 16.15625)","(10.0, 13.5, 13.127450980392156)"
07-12-2022 20:08:35.871562,"(8.0, 11.5, 11.25)","(7.0, 9.2, 8.985714285714286)","(2.6, 3.1, 3.091203703703704)","(19.0, 27.0, 26.866666666666667)","(13.0, 17.5, 16.73076923076923)","(3.6, 4.2, 4.106334841628959)","(13.0, 17.0, 16.15625)","(10.0, 13.5, 13.127450980392156)"
07-12-2022 20:08:37.139962,"(8.0, 11.5, 11.089285714285714)","(7.0, 9.2, 8.985714285714286)","(2.6, 3.1, 3.07710843373494)","(19.0, 27.0, 26.866666666666667)","(13.0, 17.5, 16.73076923076923)","(3.6, 4.2, 4.179365079365079)","(13.0, 17.0, 16.15625)","(10.0, 13.5, 13.127450980392156)"
07-12-2022 20:08:38.426958,"(8.0, 11.5, 11.089285714285714)","(7.0, 9.2, 9.09)","(2.6, 3.1, 3.065432098765432)","(19.0, 27.0, 26.88888888888889)","(13.0, 17.5, 16.91176470588235)","(3.6, 4.3, 4.167924528301887)","(13.0, 17.0, 16.228571428571428)","(10.0, 13.5, 13.154545454545454)"
07-12-2022 20:08:39.645746,"(8.0, 11.5, 11.020833333333334)","(7.0, 9.2, 9.003508771929825)","(2.6, 3.1, 3.055555555555556)","(19.0, 27.0, 26.88888888888889)","(13.0, 17.5, 16.91176470588235)","(3.6, 4.2, 4.162222222222222)","(13.0, 17.0, 16.228571428571428)","(10.0, 13.5, 13.154545454545454)"
07-12-2022 20:08:40.816583,"(8.0, 11.5, 11.423728813559322)","(7.0, 9.2, 8.926829268292684)","(2.6, 3.1, 3.077777777777778)","(19.0, 27.0, 26.666666666666668)","(13.0, 17.5, 16.27777777777778)","(3.6, 4.2, 4.242424242424242)","(13.0, 17.0, 15.882352941176471)","(10.0, 13.5, 13.212121212121213)"
07-12-2022 20:08:41.985991,"(8.0, 12.0, 11.617647058823529)","(7.0, 8.8, 8.775)","(2.6, 3.15, 3.0864000000000003)","(19.0, 27.0, 25.75)","(13.0, 16.5, 16.56756756756757)","(3.6, 4.3, 4.191176470588235)","(13.0, 16.0, 16.035714285714285)","(10.0, 13.5, 13.431818181818182)"
07-12-2022 20:08:43.261470,"(8.0, 12.0, 11.407407407407407)","(7.0, 9.2, 8.906666666666666)","(2.6, 3.1, 3.0661764705882355)","(19.0, 26.0, 25.375)","(13.0, 17.5, 16.7)","(3.6, 4.3, 4.184931506849315)","(13.0, 17.0, 16.035714285714285)","(10.0, 13.5, 13.431818181818182)"
07-12-2022 20:08:44.547469,"(8.0, 12.0, 11.6875)","(7.0, 9.2, 8.906666666666666)","(2.6, 3.1, 3.067605633802817)","(19.0, 26.0, 25.375)","(13.0, 17.0, 16.7)","(3.6, 4.3, 4.184931506849315)","(13.0, 17.0, 16.035714285714285)","(10.0, 13.5, 13.431818181818182)"
07-12-2022 20:08:45.844716,"(8.0, 12.0, 11.323529411764707)","(7.0, 9.2, 8.823529411764707)","(2.6, 3.1, 3.101063829787234)","(19.0, 26.0, 25.285714285714285)","(13.0, 17.0, 16.6)","(3.6, 4.3, 4.166666666666667)","(13.0, 17.0, 16.055555555555557)","(10.0, 13.5, 13.426829268292684)"
