,Snowy Rose,Udella Bale,Never Sweet,Julipa Bale,Zipping Newman
09-01-2023 15:33:35.872758,"(5.0, 9.8, 6.666666666666667)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.7, 4.803125)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:36.927692,"(5.0, 9.8, 5.857142857142858)","(5.5, 9.6, 8.338461538461537)","(3.6, 5.7, 4.803125)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:37.834420,"(5.0, 9.8, 5.857142857142858)","(5.5, 9.6, 7.066666666666666)","(3.6, 5.7, 4.803125)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:38.759242,"(5.0, 9.8, 5.857142857142858)","(5.5, 9.6, 7.066666666666666)","(3.6, 5.7, 4.803125)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:39.786256,"(5.0, 9.8, 5.857142857142858)","(5.5, 9.6, 7.066666666666666)","(3.6, 5.7, 4.803125)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:40.815210,"(5.0, 9.8, 5.857142857142858)","(5.5, 9.6, 7.066666666666666)","(3.6, 5.7, 4.803125)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:41.785735,"(5.0, 9.8, 5.857142857142858)","(5.5, 9.6, 7.066666666666666)","(3.6, 5.7, 4.803125)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:42.666567,"(5.0, 9.8, 5.857142857142858)","(5.5, 9.6, 7.066666666666666)","(3.6, 5.7, 4.803125)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:43.715538,"(5.0, 9.8, 5.857142857142858)","(5.5, 10.0, 7.48)","(3.6, 5.6, 4.746874999999999)","(2.8, 3.9, 3.09)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:44.701763,"(5.0, 9.8, 5.857142857142858)","(5.5, 10.0, 7.48)","(3.6, 5.6, 4.746874999999999)","(2.8, 3.9, 3.09)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:45.580272,"(5.0, 11.0, 7.52)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.6, 4.746874999999999)","(2.8, 3.85, 3.2319999999999998)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:46.513776,"(5.0, 10.5, 5.957142857142857)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.6, 4.746874999999999)","(2.8, 3.85, 3.2319999999999998)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:47.545325,"(5.0, 10.5, 5.957142857142857)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.6, 4.746874999999999)","(2.8, 3.85, 3.2319999999999998)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:48.499478,"(5.0, 10.5, 5.957142857142857)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.6, 4.746874999999999)","(2.8, 3.85, 3.2319999999999998)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:49.440288,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.4, 4.634375)","(2.8, 3.85, 3.2319999999999998)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:50.340091,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.4, 4.634375)","(2.8, 3.85, 3.644)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:51.227081,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.4, 4.634375)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:52.219909,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.4, 4.634375)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:53.251884,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.4, 4.634375)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:54.268864,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.4, 4.523529411764706)","(2.8, 3.9, 3.09)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:55.123240,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.3, 4.523529411764706)","(2.8, 3.9, 3.09)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:56.126919,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.3, 4.523529411764706)","(2.8, 3.9, 3.09)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:57.156021,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.3, 4.523529411764706)","(2.8, 3.9, 3.09)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:58.035176,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.3, 4.523529411764706)","(2.8, 3.9, 3.09)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:58.924699,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.3, 4.523529411764706)","(2.8, 3.9, 3.0774999999999997)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:33:59.950894,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.3, 4.523529411764706)","(2.8, 3.85, 3.0774999999999997)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:00.928575,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.3, 4.523529411764706)","(2.8, 3.85, 3.0774999999999997)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:01.865126,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.3, 4.523529411764706)","(2.8, 3.85, 3.0774999999999997)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:02.827621,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 5.3, 4.42)","(2.8, 3.85, 3.0774999999999997)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:03.756764,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 4.9, 4.42)","(2.8, 3.85, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:04.648622,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 4.9, 4.42)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:05.634878,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 4.9, 3.7888888888888888)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:06.607165,"(5.0, 10.0, 7.12)","(5.5, 9.6, 6.933333333333333)","(3.6, 4.9, 3.7888888888888888)","(2.8, 3.9, 3.684)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:07.461028,"(5.0, 9.8, 9.033333333333333)","(5.5, 9.4, 8.766666666666666)","(3.6, 4.8, 4.57)","(2.8, 3.9, 3.66)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:08.393169,"(5.0, 9.8, 9.066666666666666)","(5.5, 9.4, 8.475000000000001)","(3.6, 4.9, 4.0636363636363635)","(2.8, 3.9, 3.7649999999999997)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:09.439221,"(5.0, 9.8, 9.2125)","(5.5, 9.4, 8.475000000000001)","(3.6, 4.8, 4.225)","(2.8, 3.9, 3.7649999999999997)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:10.366608,"(5.0, 9.4, 6.876923076923077)","(5.5, 9.4, 8.475000000000001)","(3.6, 4.8, 4.57)","(2.8, 3.9, 3.7649999999999997)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:11.244790,"(5.0, 9.4, 6.876923076923077)","(5.5, 9.4, 8.475000000000001)","(3.6, 4.8, 4.225)","(2.8, 3.9, 3.7649999999999997)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:12.243564,"(5.0, 9.2, 7.8999999999999995)","(5.5, 8.2, 6.666666666666667)","(3.6, 4.8, 4.225)","(2.8, 3.9, 3.7649999999999997)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:13.221389,"(5.0, 9.2, 7.8999999999999995)","(5.5, 8.0, 7.65)","(3.6, 4.8, 4.225)","(2.8, 3.85, 3.335)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:14.245707,"(5.0, 9.2, 7.8999999999999995)","(5.5, 8.0, 7.65)","(3.6, 4.8, 4.225)","(2.8, 3.8, 3.66)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:15.148894,"(5.0, 9.2, 8.225)","(5.5, 8.2, 6.945454545454545)","(3.6, 4.8, 4.225)","(2.8, 3.9, 3.66)","(3.9, 7.0, 4.777777777777778)"
09-01-2023 15:34:16.064011,"(5.0, 9.6, 8.524999999999999)","(5.5, 8.2, 6.314285714285714)","(3.6, 5.1, 4.616666666666666)","(2.8, 3.9, 3.66)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:16.997664,"(5.0, 9.6, 8.524999999999999)","(5.5, 8.2, 6.314285714285714)","(3.6, 5.1, 4.616666666666666)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:18.003777,"(5.0, 9.6, 8.76)","(5.5, 8.2, 6.314285714285714)","(3.6, 5.1, 4.918749999999999)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:18.977094,"(5.0, 9.6, 9.144444444444444)","(5.5, 9.6, 8.4)","(3.6, 5.1, 4.992307692307692)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:19.851466,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.6, 8.553846153846154)","(3.6, 5.1, 4.992307692307692)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:20.755208,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.6, 8.48)","(3.6, 5.1, 4.425)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:21.800089,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.6, 8.114285714285714)","(3.6, 5.1, 4.425)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:22.820184,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.6, 8.0)","(3.6, 5.1, 4.425)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:23.765682,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.6, 7.52)","(3.6, 5.1, 4.425)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:24.641111,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.6, 7.52)","(3.6, 4.8, 3.9)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:25.656593,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.6, 7.52)","(3.6, 4.8, 4.4)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:26.643859,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.8, 8.96)","(3.6, 5.1, 4.4)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:27.547430,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.8, 8.866666666666667)","(3.6, 5.1, 4.4)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:28.459798,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.4)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:29.449355,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.4)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:30.433927,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.4)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:31.366295,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.4)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:32.259528,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.4)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:33.190355,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.4)","(2.8, 3.9, 3.1933333333333334)","(3.9, 7.0, 4.238095238095238)"
09-01-2023 15:34:34.135119,"(5.0, 9.6, 9.284615384615385)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.4)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.363636363636363)"
09-01-2023 15:34:35.097117,"(5.0, 9.2, 8.03157894736842)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.565217391304348)"
09-01-2023 15:34:36.047641,"(5.0, 9.0, 8.75)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.846153846153847)"
09-01-2023 15:34:36.938063,"(5.0, 9.0, 8.75)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:38.068266,"(5.0, 9.0, 8.75)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:39.226750,"(5.0, 9.0, 8.75)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:40.173798,"(5.0, 9.0, 8.75)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:41.154293,"(5.0, 9.6, 8.635294117647058)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:42.244963,"(5.0, 9.6, 8.635294117647058)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:43.338563,"(5.0, 9.6, 8.635294117647058)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.846153846153847)"
09-01-2023 15:34:44.299812,"(5.0, 9.6, 8.635294117647058)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:45.272467,"(5.0, 9.6, 8.635294117647058)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:46.252683,"(5.0, 9.6, 8.635294117647058)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:47.243212,"(5.0, 9.6, 8.635294117647058)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:48.195912,"(5.0, 9.6, 8.635294117647058)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:49.063145,"(5.0, 9.6, 8.635294117647058)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:50.018262,"(5.0, 9.6, 8.635294117647058)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.633333333333333)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:51.063037,"(5.0, 9.8, 8.99375)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:52.101319,"(5.0, 9.6, 9.307142857142857)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:52.952921,"(5.0, 9.6, 9.307142857142857)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:53.883880,"(5.0, 9.6, 9.307142857142857)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:54.912505,"(5.0, 9.6, 9.307142857142857)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.428571428571429)"
09-01-2023 15:34:55.854808,"(5.0, 9.6, 9.307142857142857)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:34:56.781315,"(5.0, 9.6, 9.307142857142857)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:34:57.798392,"(5.0, 9.6, 9.307142857142857)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:34:59.049102,"(5.0, 9.6, 9.307142857142857)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.9, 3.37)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:00.244798,"(5.0, 9.2, 7.142857142857142)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.9, 3.0083333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:01.259557,"(5.0, 9.2, 8.123076923076923)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.85, 2.9470588235294115)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:02.186236,"(5.0, 9.6, 8.966666666666667)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.75, 3.012)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:03.203539,"(5.0, 9.6, 9.057142857142857)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.7, 2.9557142857142855)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:04.296123,"(5.0, 9.6, 9.149999999999999)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.65, 2.9557142857142855)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:05.248813,"(5.0, 9.6, 7.9)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.65, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:06.161557,"(5.0, 9.6, 7.9)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:07.140300,"(5.0, 9.8, 9.4)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:08.169846,"(5.0, 9.8, 8.950000000000001)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:09.181899,"(5.0, 9.8, 9.5)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:10.283756,"(5.0, 9.8, 9.5)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:11.278204,"(5.0, 9.8, 9.120000000000001)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:12.239744,"(5.0, 9.8, 9.4)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:13.317173,"(5.0, 9.8, 9.4)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:14.326945,"(5.0, 9.8, 9.4)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:15.245639,"(5.0, 9.8, 9.4)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:16.258958,"(5.0, 9.8, 9.4)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:17.309663,"(5.0, 9.8, 8.323076923076924)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:18.339272,"(5.0, 9.8, 8.323076923076924)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.545454545454545)"
09-01-2023 15:35:19.336613,"(5.0, 9.8, 8.323076923076924)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.2555555555555555)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.0, 4.5636363636363635)"
09-01-2023 15:35:20.327322,"(5.0, 9.8, 8.323076923076924)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.0625)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:21.271891,"(5.0, 9.8, 8.323076923076924)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.154545454545454)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:22.330214,"(5.0, 9.8, 8.323076923076924)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.154545454545454)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:23.372818,"(5.0, 9.8, 8.323076923076924)","(5.5, 9.8, 7.8500000000000005)","(3.6, 4.7, 4.866666666666666)","(2.8, 3.55, 3.313333333333333)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:24.350991,"(5.0, 9.8, 8.323076923076924)","(5.5, 10.0, 7.9)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.55, 2.9977777777777774)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:25.296562,"(5.0, 9.8, 8.323076923076924)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.55, 2.9977777777777774)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:26.288277,"(5.0, 9.4, 8.0)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.55, 2.9977777777777774)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:27.291677,"(5.0, 9.4, 8.233333333333334)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.55, 2.9977777777777774)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:28.193401,"(5.0, 9.4, 8.233333333333334)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.55, 2.9977777777777774)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:29.160910,"(5.0, 9.4, 8.233333333333334)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.55, 2.9977777777777774)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:30.370167,"(5.0, 9.4, 8.233333333333334)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.55, 2.9977777777777774)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:31.476741,"(5.0, 9.4, 8.233333333333334)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.55, 2.9977777777777774)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:32.448839,"(5.0, 9.4, 8.233333333333334)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.55, 3.0285714285714285)","(3.9, 7.2, 4.5636363636363635)"
09-01-2023 15:35:33.543793,"(5.0, 9.4, 8.233333333333334)","(5.5, 9.8, 7.8500000000000005)","(3.6, 5.1, 4.866666666666666)","(2.8, 3.5, 3.0285714285714285)","(3.9, 7.2, 4.5636363636363635)"
