,Filly Thirteen,Back To Betoota,Gwyneth P Nz,Reds Star Deal,Hurrikane King,Swooping Eagle,Blue Bloodz,Moonan Nina,Nineteenthirtyfour,Sarasun
06-01-2023 12:24:53.593483,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:24:54.913429,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:24:56.120264,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:24:57.350780,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:24:58.815305,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:00.032857,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:01.501538,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:02.646207,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:04.065223,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:05.537494,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:06.888233,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:08.273344,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.1100000000000003)","(1.9, 99999, 99990)","(18.0, 30.0, 25.333333333333336)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:09.748962,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.0250000000000004)","(1.9, 99999, 99990)","(18.0, 30.0, 24.0)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:11.022879,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.0250000000000004)","(1.9, 99999, 99990)","(18.0, 30.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:12.356149,"(10.0, 18.5, 15.7)","(2.45, 3.5, 3.0250000000000004)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 60.13333333333333)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:13.962084,"(10.0, 18.5, 15.7)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 64.70588235294117)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:15.659242,"(10.0, 18.5, 15.7)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 64.70588235294117)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:17.142462,"(10.0, 18.5, 15.7)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 64.70588235294117)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:18.372911,"(10.0, 18.5, 15.7)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 64.70588235294117)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:19.573273,"(10.0, 18.5, 15.7)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 64.70588235294117)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:20.912441,"(10.0, 18.5, 15.7)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 58.66666666666667)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:22.262216,"(10.0, 18.5, 15.7)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 58.66666666666667)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:23.555810,"(10.0, 18.5, 15.7)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 58.66666666666667)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:24.935709,"(10.0, 18.5, 15.7)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 32.0)","(31.0, 110.0, 58.66666666666667)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:26.315946,"(10.0, 18.5, 15.7)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.333333333333336)","(31.0, 110.0, 58.66666666666667)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:27.639005,"(10.0, 18.5, 15.7)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.333333333333336)","(31.0, 110.0, 58.66666666666667)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:28.946991,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.333333333333336)","(31.0, 110.0, 58.66666666666667)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:30.312094,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.333333333333336)","(31.0, 110.0, 58.66666666666667)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:31.721980,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 26.4)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.333333333333336)","(31.0, 110.0, 58.66666666666667)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:33.077627,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 3.0442857142857145)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:34.421437,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:35.798917,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:37.159465,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:38.551928,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:40.006451,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:41.411114,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:42.854751,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:44.244747,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:45.496587,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:46.871226,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:48.191032,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:49.482452,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:50.852356,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:52.259241,"(10.0, 18.5, 16.333333333333332)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:53.629475,"(10.0, 18.5, 17.2)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 47.666666666666664)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:55.074365,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:56.578508,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:58.029274,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 40.285714285714285)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:25:59.432105,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:00.857320,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:02.204091,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:03.525811,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:04.862234,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:06.312901,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.9530000000000003)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.333333333333332)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:08.190561,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:09.829375,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:11.464467,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:13.114952,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:14.609884,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:16.109858,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:17.574702,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:19.130571,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:20.478692,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:21.885566,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:23.380659,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:24.767678,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:26.193723,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
06-01-2023 12:26:27.617639,"(10.0, 18.0, 16.8)","(2.45, 3.45, 2.84625)","(1.9, 99999, 99990)","(18.0, 29.0, 25.875)","(81.0, 200.0, 164.28571428571428)","(21.0, 46.0, 41.0)","(31.0, 110.0, 66.0)","(71.0, 220.0, 168.21428571428572)","(15.0, 25.0, 17.666666666666668)","(20.0, 36.0, 25.333333333333332)"
