,Why Not Pearl,Aston Floyd,Mahogany Flame,Dark Label,Ultra Bale,Silver Taquisha,Sunny Love,Pretty With It
10-01-2023 16:07:49.571425,"(8.5, 16.0, 12.5)","(5.0, 7.6, 6.68)","(91.0, 650.0, 380.0)","(2.45, 3.95, 3.21)","(4.8, 7.8, 6.018181818181818)","(3.7, 6.4, 5.516666666666667)","(20.0, 60.0, 32.30769230769231)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:07:50.951392,"(8.5, 16.0, 10.166666666666666)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 380.0)","(2.45, 3.95, 3.21)","(4.8, 7.8, 6.018181818181818)","(3.7, 6.4, 5.516666666666667)","(20.0, 60.0, 32.30769230769231)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:07:52.055189,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 380.0)","(2.45, 3.95, 3.21)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 24.9)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:07:53.278259,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 380.0)","(2.45, 3.95, 3.21)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 24.9)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:07:54.603949,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 380.0)","(2.45, 3.95, 3.21)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 24.9)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:07:55.968575,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 380.0)","(2.45, 3.95, 3.5733333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 24.9)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:07:57.449634,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 380.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 24.9)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:07:59.120232,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 24.9)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:00.695792,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 24.9)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:01.992326,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 24.9)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:03.333769,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 24.9)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:04.675593,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 24.9)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:05.976191,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 24.9)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:07.238912,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.516666666666667)","(20.0, 60.0, 33.0)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:09.031052,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 26.7)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:10.466076,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 37.2)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:11.928604,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.516666666666667)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:13.354659,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:14.638822,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 385.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:15.894056,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:17.148899,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:18.683653,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:19.904655,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:21.196438,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:22.623729,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:23.942023,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:25.177879,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:26.557243,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.223333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:27.853066,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:29.033617,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:30.262177,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:31.485104,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:32.760061,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 390.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:34.004223,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 395.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:35.131657,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 395.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:36.309986,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 395.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:37.487224,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 395.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.6571428571428575)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:38.800043,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 395.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 38.625)","(16.0, 42.0, 19.90909090909091)"
10-01-2023 16:08:40.445751,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 395.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 4.666666666666667)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 17.7)"
10-01-2023 16:08:41.774663,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 400.0)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.483333333333333)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:43.193703,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 400.0)","(2.45, 3.95, 3.5220000000000002)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.85)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:44.939628,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 400.0)","(2.45, 3.95, 3.5220000000000002)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.85)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:46.397710,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 400.0)","(2.45, 3.95, 3.5220000000000002)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:47.768317,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 400.0)","(2.45, 3.95, 3.5220000000000002)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:49.068491,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 372.5)","(2.45, 3.95, 3.5220000000000002)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:50.419198,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 372.5)","(2.45, 3.95, 3.5220000000000002)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:51.664194,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 372.5)","(2.45, 3.95, 3.5220000000000002)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:53.023296,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 372.5)","(2.45, 3.95, 3.5220000000000002)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:54.376069,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 372.5)","(2.45, 3.95, 3.5220000000000002)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:55.693980,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 372.5)","(2.45, 3.95, 3.5220000000000002)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:57.039986,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 372.5)","(2.45, 3.95, 3.5220000000000002)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:58.369518,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 372.5)","(2.45, 3.95, 3.236666666666667)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:08:59.716826,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 372.5)","(2.45, 3.95, 3.6133333333333333)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:09:01.001112,"(8.5, 16.0, 11.0)","(5.0, 7.6, 6.133333333333334)","(91.0, 650.0, 372.5)","(2.45, 3.95, 3.57125)","(4.8, 7.8, 5.4375)","(3.7, 6.4, 5.95)","(20.0, 60.0, 39.88235294117647)","(16.0, 42.0, 18.15)"
10-01-2023 16:09:02.368196,"(8.5, 16.0, 13.0)","(5.0, 7.6, 5.95)","(91.0, 650.0, 372.5)","(2.45, 3.95, 3.6875)","(4.8, 7.8, 6.35)","(3.7, 6.4, 5.776923076923078)","(20.0, 60.0, 48.4)","(16.0, 42.0, 31.833333333333332)"
10-01-2023 16:09:04.312350,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 372.5)","(2.45, 3.9, 3.8529411764705883)","(4.8, 7.6, 6.35)","(3.7, 6.4, 5.783333333333333)","(20.0, 55.0, 48.4)","(16.0, 40.0, 24.0)"
10-01-2023 16:09:05.799231,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 372.5)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 5.783333333333333)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:07.305031,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 372.5)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 5.485714285714286)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:08.731102,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 372.5)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 5.485714285714286)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:10.150845,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 372.5)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 4.533333333333333)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:11.552865,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 558.3333333333334)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 4.533333333333333)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:12.922208,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 558.3333333333334)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 4.533333333333333)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:14.248971,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 558.3333333333334)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 4.533333333333333)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:15.559480,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 5.16)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:16.847327,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 542.0)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 5.16)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:18.430225,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 560.0)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 5.16)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:21.093787,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 560.0)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:22.701563,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:24.195626,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:25.652039,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.65)","(4.8, 7.6, 6.35)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 40.0, 33.14285714285714)"
10-01-2023 16:09:27.135520,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.65)","(4.8, 7.6, 5.725)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 40.0, 26.0)"
10-01-2023 16:09:28.832155,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.65)","(4.8, 7.6, 5.725)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 36.0, 28.857142857142858)"
10-01-2023 16:09:30.381492,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.725)","(4.8, 7.6, 5.725)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 34.0, 28.857142857142858)"
10-01-2023 16:09:31.862868,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.725)","(4.8, 7.6, 5.725)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 34.0, 28.857142857142858)"
10-01-2023 16:09:33.264890,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.725)","(4.8, 7.6, 5.725)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 34.0, 28.857142857142858)"
10-01-2023 16:09:34.688842,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.725)","(4.8, 7.6, 5.725)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 34.0, 28.857142857142858)"
10-01-2023 16:09:36.169236,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.725)","(4.8, 7.6, 5.725)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 34.0, 28.857142857142858)"
10-01-2023 16:09:37.509403,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.725)","(4.8, 7.6, 5.725)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 34.0, 28.857142857142858)"
10-01-2023 16:09:38.909768,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.725)","(4.8, 7.6, 5.725)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 34.0, 28.857142857142858)"
10-01-2023 16:09:40.329742,"(8.5, 15.5, 12.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.725)","(4.8, 7.6, 5.725)","(3.7, 6.2, 5.333333333333334)","(20.0, 55.0, 48.4)","(16.0, 34.0, 28.857142857142858)"
10-01-2023 16:09:41.797776,"(8.5, 15.5, 10.8)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.725)","(4.8, 7.6, 5.824999999999999)","(3.7, 6.2, 4.109090909090909)","(20.0, 55.0, 48.4)","(16.0, 34.0, 28.857142857142858)"
10-01-2023 16:09:43.124714,"(8.5, 14.0, 11.75)","(5.0, 7.6, 5.95)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.725)","(4.8, 8.0, 5.583333333333333)","(3.7, 5.0, 4.65)","(20.0, 55.0, 48.4)","(16.0, 34.0, 28.166666666666664)"
10-01-2023 16:09:44.527454,"(8.5, 13.5, 11.75)","(5.0, 7.6, 6.163636363636364)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.8625)","(4.8, 8.0, 6.333333333333333)","(3.7, 4.9, 4.65)","(20.0, 55.0, 48.4)","(16.0, 34.0, 28.166666666666664)"
10-01-2023 16:09:45.917318,"(8.5, 15.5, 12.75)","(5.0, 7.4, 6.185714285714286)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.65)","(4.8, 8.0, 6.333333333333333)","(3.7, 5.4, 4.65)","(20.0, 55.0, 48.4)","(16.0, 34.0, 22.666666666666668)"
10-01-2023 16:09:47.230414,"(8.5, 15.5, 12.75)","(5.0, 7.4, 6.185714285714286)","(91.0, 650.0, 380.0)","(2.45, 3.9, 3.9000000000000004)","(4.8, 8.0, 5.583333333333333)","(3.7, 5.4, 4.65)","(20.0, 55.0, 48.4)","(16.0, 34.0, 22.666666666666668)"
10-01-2023 16:09:48.637968,"(8.5, 15.5, 12.75)","(5.0, 7.4, 6.185714285714286)","(91.0, 650.0, 380.0)","(2.45, 4.4, 3.9000000000000004)","(4.8, 8.0, 5.583333333333333)","(3.7, 5.4, 4.65)","(20.0, 55.0, 48.4)","(16.0, 34.0, 22.666666666666668)"
10-01-2023 16:09:50.008308,"(8.5, 15.5, 12.75)","(5.0, 7.4, 6.6)","(91.0, 650.0, 380.0)","(2.45, 4.4, 3.9000000000000004)","(4.8, 8.0, 5.583333333333333)","(3.7, 5.4, 4.65)","(20.0, 55.0, 48.4)","(16.0, 34.0, 22.666666666666668)"
