,Barry Bowler,Big Time Audi,Goldstar Phoenix,Big Time Girly,Phantom Pixie,Shaun The Chaser,Elite Bubble
11-01-2023 13:17:42.280506,"(2.5, 3.1, 3.0553191489361704)","(3.8, 5.2, 4.96)","(20.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.6, 8.96)","(4.8, 5.7, 5.543137254901961)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:43.294003,"(2.5, 3.1, 3.0553191489361704)","(3.8, 5.2, 4.96)","(20.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.4, 8.96)","(4.8, 5.7, 5.485714285714286)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:44.273901,"(2.5, 3.1, 3.0553191489361704)","(3.8, 5.2, 4.913043478260869)","(20.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.4, 8.927272727272728)","(4.8, 5.7, 5.439130434782609)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:45.291158,"(2.5, 3.1, 3.0553191489361704)","(3.8, 5.2, 4.913043478260869)","(20.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.4, 8.927272727272728)","(4.8, 5.7, 5.46)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:46.381614,"(2.5, 3.1, 3.0543478260869565)","(3.8, 5.2, 4.913043478260869)","(21.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.4, 8.927272727272728)","(4.8, 5.7, 5.433333333333334)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:47.358700,"(2.5, 3.1, 3.0543478260869565)","(3.8, 5.2, 4.913043478260869)","(21.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.4, 8.927272727272728)","(4.8, 5.7, 5.489473684210527)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:48.308662,"(2.5, 3.1, 3.0543478260869565)","(3.8, 5.2, 4.913043478260869)","(21.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.4, 8.927272727272728)","(4.8, 5.7, 5.489473684210527)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:49.299732,"(2.5, 3.1, 3.0543478260869565)","(3.8, 5.2, 4.913043478260869)","(21.0, 110.0, 58.57142857142857)","(6.0, 7.6, 7.15)","(8.0, 9.4, 8.927272727272728)","(4.8, 5.7, 5.439130434782609)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:50.338133,"(2.5, 3.1, 3.0543478260869565)","(3.9, 5.2, 4.913043478260869)","(21.0, 110.0, 58.57142857142857)","(5.5, 7.6, 7.1125)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.485714285714286)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:51.381964,"(2.5, 3.1, 3.0543478260869565)","(3.9, 5.2, 4.890322580645162)","(21.0, 110.0, 58.57142857142857)","(5.5, 7.6, 7.214285714285714)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.4037037037037035)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:52.395093,"(2.5, 3.1, 3.0543478260869565)","(3.9, 5.2, 4.890322580645162)","(21.0, 110.0, 58.57142857142857)","(5.5, 7.6, 7.15)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.4037037037037035)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:53.416718,"(2.5, 3.1, 3.0543478260869565)","(3.9, 5.2, 4.9037037037037035)","(21.0, 110.0, 58.57142857142857)","(5.5, 7.6, 7.15)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.5095238095238095)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:54.439277,"(2.5, 3.1, 3.0543478260869565)","(3.9, 5.0, 4.98)","(21.0, 110.0, 58.57142857142857)","(5.5, 7.6, 7.15)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.5095238095238095)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:55.498739,"(2.5, 3.1, 3.0543478260869565)","(3.9, 5.2, 4.98125)","(21.0, 110.0, 58.57142857142857)","(5.5, 7.6, 7.042857142857143)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.5095238095238095)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:56.476610,"(2.5, 3.1, 3.0543478260869565)","(3.9, 5.2, 4.958620689655173)","(21.0, 110.0, 58.57142857142857)","(5.5, 7.6, 7.042857142857143)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.5095238095238095)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:57.494593,"(2.5, 3.1, 3.0543478260869565)","(3.9, 5.2, 5.010810810810811)","(21.0, 110.0, 58.57142857142857)","(5.5, 7.6, 7.042857142857143)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.485714285714286)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:58.507706,"(2.5, 3.1, 3.0543478260869565)","(3.9, 5.2, 4.95)","(21.0, 110.0, 58.57142857142857)","(5.5, 7.6, 7.042857142857143)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.439130434782609)","(31.0, 170.0, 94.625)"
11-01-2023 13:17:59.418126,"(2.5, 3.1, 3.0543478260869565)","(3.9, 5.2, 4.95)","(21.0, 110.0, 58.57142857142857)","(5.5, 7.6, 7.042857142857143)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.485714285714286)","(31.0, 170.0, 94.625)"
11-01-2023 13:18:00.336823,"(2.5, 3.1, 3.0543478260869565)","(3.9, 5.2, 4.95)","(21.0, 110.0, 58.57142857142857)","(5.5, 7.6, 7.1125)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.38)","(31.0, 170.0, 94.625)"
11-01-2023 13:18:01.333419,"(2.5, 3.1, 3.0757575757575757)","(3.9, 5.2, 4.95)","(21.0, 110.0, 47.391304347826086)","(5.5, 7.6, 7.251612903225806)","(8.0, 9.4, 9.0)","(4.8, 5.7, 5.414285714285715)","(31.0, 170.0, 94.625)"
11-01-2023 13:18:02.347078,"(2.5, 3.1, 3.0851063829787235)","(3.9, 5.2, 5.003030303030303)","(21.0, 110.0, 47.391304347826086)","(5.5, 7.6, 7.04390243902439)","(8.0, 9.4, 9.075)","(4.8, 5.7, 5.494871794871795)","(31.0, 170.0, 94.625)"
11-01-2023 13:18:03.358783,"(2.5, 3.1, 3.0851063829787235)","(3.9, 5.2, 4.971739130434782)","(21.0, 110.0, 39.75609756097561)","(5.5, 7.6, 7.04390243902439)","(8.0, 9.4, 9.075)","(4.8, 5.7, 5.485714285714286)","(31.0, 170.0, 101.8)"
11-01-2023 13:18:04.340111,"(2.5, 3.1, 3.0707317073170732)","(3.9, 5.2, 4.971739130434782)","(21.0, 110.0, 39.75609756097561)","(5.5, 7.6, 7.04390243902439)","(8.0, 9.4, 9.075)","(4.8, 5.7, 5.506451612903226)","(31.0, 130.0, 101.8)"
11-01-2023 13:18:05.309536,"(2.5, 3.1, 3.0707317073170732)","(3.9, 5.2, 4.971739130434782)","(21.0, 110.0, 39.75609756097561)","(5.5, 7.6, 6.966666666666667)","(8.0, 9.4, 9.058823529411764)","(4.8, 5.7, 5.533333333333333)","(31.0, 130.0, 101.8)"
11-01-2023 13:18:06.242005,"(2.5, 3.1, 3.076923076923077)","(3.9, 5.2, 4.971739130434782)","(21.0, 110.0, 39.75609756097561)","(5.5, 7.6, 6.966666666666667)","(8.0, 9.2, 8.971428571428572)","(4.8, 5.7, 5.533333333333333)","(31.0, 130.0, 101.8)"
11-01-2023 13:18:07.228317,"(2.5, 3.1, 3.076923076923077)","(3.9, 5.2, 4.971739130434782)","(21.0, 110.0, 39.75609756097561)","(5.5, 7.4, 6.9862068965517246)","(8.0, 9.2, 8.99)","(4.8, 5.7, 5.546153846153846)","(31.0, 130.0, 101.8)"
11-01-2023 13:18:08.264739,"(2.5, 3.1, 3.076923076923077)","(3.9, 5.0, 4.9678571428571425)","(21.0, 110.0, 39.75609756097561)","(5.5, 7.4, 7.148387096774194)","(8.0, 9.2, 8.738461538461538)","(4.8, 5.7, 5.546153846153846)","(31.0, 130.0, 98.66666666666667)"
11-01-2023 13:18:09.351345,"(2.5, 3.1, 3.076923076923077)","(3.9, 5.0, 4.9678571428571425)","(21.0, 110.0, 39.75609756097561)","(5.5, 7.2, 7.148387096774194)","(8.0, 9.2, 8.738461538461538)","(4.8, 5.7, 5.546153846153846)","(31.0, 130.0, 98.66666666666667)"
11-01-2023 13:18:10.376091,"(2.5, 3.1, 3.076923076923077)","(3.9, 5.0, 4.907692307692308)","(21.0, 100.0, 73.75)","(5.5, 7.2, 7.20952380952381)","(8.0, 9.2, 8.738461538461538)","(4.8, 5.7, 5.546153846153846)","(31.0, 130.0, 98.66666666666667)"
11-01-2023 13:18:11.361835,"(2.5, 3.1, 3.076923076923077)","(3.9, 5.0, 4.96)","(21.0, 100.0, 73.75)","(5.5, 7.4, 7.20952380952381)","(8.0, 9.2, 8.738461538461538)","(4.8, 5.7, 5.546153846153846)","(31.0, 130.0, 98.66666666666667)"
11-01-2023 13:18:12.322837,"(2.5, 3.1, 3.076923076923077)","(3.9, 5.0, 4.96)","(21.0, 100.0, 68.88888888888889)","(5.5, 7.4, 7.22608695652174)","(8.0, 9.2, 8.738461538461538)","(4.8, 5.7, 5.546153846153846)","(31.0, 130.0, 98.66666666666667)"
11-01-2023 13:18:13.350640,"(2.5, 3.1, 3.075)","(3.9, 5.0, 4.933333333333334)","(21.0, 100.0, 62.5)","(5.5, 7.4, 7.285714285714286)","(8.0, 9.2, 8.738461538461538)","(4.8, 5.7, 5.457575757575757)","(31.0, 130.0, 112.92682926829268)"
11-01-2023 13:18:14.354281,"(2.5, 3.1, 3.075)","(3.9, 5.0, 4.955555555555556)","(21.0, 95.0, 40.4)","(5.5, 7.4, 7.285714285714286)","(8.0, 9.2, 8.738461538461538)","(4.8, 5.7, 5.457575757575757)","(31.0, 130.0, 106.0)"
11-01-2023 13:18:15.287468,"(2.5, 3.1, 3.075)","(3.9, 5.0, 4.955555555555556)","(21.0, 90.0, 40.92307692307692)","(5.5, 7.4, 7.285714285714286)","(8.0, 9.2, 8.98181818181818)","(4.8, 5.7, 5.530434782608696)","(31.0, 130.0, 84.76923076923077)"
11-01-2023 13:18:16.248093,"(2.5, 3.2, 3.1136363636363638)","(3.9, 5.2, 5.0777777777777775)","(21.0, 85.0, 50.625)","(5.5, 7.6, 7.358620689655172)","(8.0, 9.2, 8.98181818181818)","(4.8, 5.6, 5.3875)","(31.0, 130.0, 60.82352941176471)"
11-01-2023 13:18:17.200780,"(2.5, 3.2, 3.1730769230769234)","(3.9, 5.2, 5.00909090909091)","(21.0, 85.0, 40.3125)","(5.5, 7.6, 7.324137931034483)","(8.0, 9.2, 8.857142857142856)","(4.8, 5.6, 5.295121951219512)","(31.0, 130.0, 76.0)"
11-01-2023 13:18:18.178013,"(2.5, 3.2, 3.180555555555556)","(3.9, 5.4, 5.095238095238095)","(21.0, 80.0, 34.411764705882355)","(5.5, 7.6, 7.306666666666667)","(8.0, 9.2, 8.857142857142856)","(4.8, 5.6, 5.295121951219512)","(31.0, 120.0, 87.0)"
11-01-2023 13:18:19.212298,"(2.5, 3.2, 3.1612903225806455)","(3.9, 5.4, 5.171428571428572)","(21.0, 75.0, 49.285714285714285)","(5.5, 7.6, 7.105882352941176)","(8.0, 9.2, 8.857142857142856)","(4.8, 5.6, 5.22)","(31.0, 120.0, 87.0)"
11-01-2023 13:18:20.209708,"(2.5, 3.2, 3.1612903225806455)","(3.9, 5.4, 5.2625)","(21.0, 75.0, 39.0)","(5.5, 7.8, 7.228571428571429)","(8.0, 9.2, 9.133333333333333)","(4.8, 5.6, 5.450617283950617)","(31.0, 110.0, 58.45454545454545)"
11-01-2023 13:18:21.437653,"(2.6, 3.2, 3.1612903225806455)","(3.9, 5.4, 5.2625)","(21.0, 75.0, 40.90909090909091)","(5.5, 7.8, 7.521428571428571)","(8.0, 9.4, 9.021052631578947)","(4.8, 5.5, 5.429411764705883)","(31.0, 110.0, 69.57142857142857)"
11-01-2023 13:18:22.496375,"(2.6, 3.2, 3.1612903225806455)","(3.9, 5.4, 5.2625)","(21.0, 70.0, 38.57142857142857)","(5.5, 7.8, 7.56)","(8.0, 9.4, 9.021052631578947)","(4.8, 5.5, 5.429411764705883)","(31.0, 100.0, 54.81818181818181)"
11-01-2023 13:18:23.496458,"(2.6, 3.2, 3.1707317073170733)","(3.9, 5.4, 5.230769230769231)","(21.0, 70.0, 38.57142857142857)","(5.5, 7.8, 7.56)","(8.0, 9.4, 9.021052631578947)","(4.8, 5.5, 5.3594202898550725)","(31.0, 100.0, 54.81818181818181)"
11-01-2023 13:18:24.596486,"(2.6, 3.2, 3.1707317073170733)","(4.0, 5.4, 5.28)","(21.0, 70.0, 38.57142857142857)","(5.5, 7.8, 7.552380952380952)","(8.0, 9.4, 9.021052631578947)","(4.6, 5.4, 5.3594202898550725)","(26.0, 100.0, 54.81818181818181)"
11-01-2023 13:18:25.702406,"(2.6, 3.2, 3.1707317073170733)","(4.0, 5.6, 5.270588235294118)","(21.0, 70.0, 40.5)","(5.5, 7.8, 7.6)","(8.0, 9.4, 8.92)","(4.6, 5.4, 5.3594202898550725)","(26.0, 100.0, 55.4)"
11-01-2023 13:18:26.746618,"(2.6, 3.3, 3.2083333333333335)","(4.0, 5.6, 5.270588235294118)","(21.0, 65.0, 52.5)","(5.5, 7.8, 7.6)","(8.0, 9.4, 8.92)","(4.6, 5.4, 5.177777777777778)","(26.0, 95.0, 44.25)"
11-01-2023 13:18:27.874972,"(2.6, 3.3, 3.218918918918919)","(4.0, 5.6, 5.242857142857143)","(21.0, 60.0, 52.5)","(5.5, 7.8, 7.6)","(8.0, 9.4, 8.92)","(4.6, 5.4, 5.177777777777778)","(26.0, 90.0, 41.8421052631579)"
11-01-2023 13:18:28.889259,"(2.6, 3.3, 3.221212121212121)","(4.0, 5.6, 5.242857142857143)","(21.0, 60.0, 52.5)","(5.5, 7.8, 7.6)","(8.0, 9.4, 8.92)","(4.6, 5.4, 5.177777777777778)","(26.0, 90.0, 41.8421052631579)"
11-01-2023 13:18:29.819586,"(2.6, 3.3, 3.221212121212121)","(4.0, 5.6, 5.242857142857143)","(21.0, 60.0, 52.5)","(5.5, 7.8, 7.6)","(8.0, 9.4, 8.92)","(4.6, 5.4, 5.177777777777778)","(26.0, 90.0, 41.8421052631579)"
11-01-2023 13:18:30.770165,"(2.6, 3.3, 3.221212121212121)","(4.0, 5.6, 5.242857142857143)","(21.0, 60.0, 54.0)","(5.5, 7.8, 7.6)","(8.0, 9.4, 8.92)","(4.6, 5.4, 5.322077922077923)","(26.0, 90.0, 46.230769230769226)"
11-01-2023 13:18:31.725173,"(2.6, 3.3, 3.221212121212121)","(4.0, 5.6, 5.242857142857143)","(21.0, 60.0, 54.0)","(5.5, 7.8, 7.6)","(8.0, 9.4, 8.92)","(4.6, 5.4, 5.322077922077923)","(26.0, 85.0, 45.0)"
11-01-2023 13:18:32.677725,"(2.6, 3.3, 3.221212121212121)","(4.0, 5.6, 5.242857142857143)","(21.0, 60.0, 54.0)","(5.5, 7.8, 7.6)","(8.0, 9.4, 8.885714285714284)","(4.6, 5.4, 5.322077922077923)","(26.0, 85.0, 35.0)"
11-01-2023 13:18:33.632738,"(2.6, 3.3, 3.221212121212121)","(4.0, 5.5, 5.29)","(21.0, 60.0, 43.75)","(5.5, 7.8, 7.573333333333333)","(8.0, 9.2, 8.852631578947367)","(4.6, 5.4, 5.273972602739726)","(26.0, 85.0, 59.54545454545455)"
11-01-2023 13:18:34.619217,"(2.6, 3.3, 3.2439024390243905)","(4.0, 5.5, 5.21875)","(21.0, 60.0, 43.04347826086956)","(5.5, 7.8, 7.46)","(8.0, 9.2, 8.8)","(4.6, 5.4, 5.273972602739726)","(26.0, 85.0, 65.0)"
11-01-2023 13:18:35.583948,"(2.6, 3.3, 3.26)","(4.0, 5.5, 5.21875)","(21.0, 55.0, 45.625)","(5.5, 7.8, 7.429411764705883)","(8.0, 9.0, 8.666666666666666)","(4.6, 5.4, 5.273972602739726)","(26.0, 80.0, 58.14285714285714)"
11-01-2023 13:18:36.568121,"(2.6, 3.3, 3.2857142857142856)","(4.0, 5.5, 5.21875)","(21.0, 55.0, 47.85714285714286)","(5.5, 7.8, 7.46)","(8.0, 9.0, 8.666666666666666)","(4.6, 5.4, 5.273972602739726)","(26.0, 80.0, 63.5)"
11-01-2023 13:18:37.523149,"(2.6, 3.35, 3.2870967741935484)","(4.0, 5.5, 5.21875)","(21.0, 55.0, 43.888888888888886)","(5.5, 7.8, 7.46)","(8.0, 9.0, 8.666666666666666)","(4.6, 5.4, 5.273972602739726)","(26.0, 75.0, 63.5)"
11-01-2023 13:18:38.522965,"(2.6, 3.35, 3.269230769230769)","(4.0, 5.5, 5.21875)","(21.0, 55.0, 39.61538461538461)","(5.5, 7.8, 7.46)","(8.0, 9.0, 8.666666666666666)","(4.6, 5.4, 5.273972602739726)","(26.0, 75.0, 63.5)"
11-01-2023 13:18:39.577345,"(2.6, 3.35, 3.2573529411764706)","(4.0, 5.5, 5.21875)","(21.0, 55.0, 46.66666666666667)","(5.5, 7.8, 7.46)","(8.0, 9.0, 8.666666666666666)","(4.6, 5.4, 5.273972602739726)","(26.0, 75.0, 63.5)"
11-01-2023 13:18:40.575055,"(2.6, 3.35, 3.2592105263157896)","(4.0, 5.5, 5.21875)","(21.0, 50.0, 46.66666666666667)","(5.5, 7.8, 7.429411764705883)","(8.0, 9.0, 8.602453987730062)","(4.6, 5.4, 5.25974025974026)","(26.0, 75.0, 63.5)"
11-01-2023 13:18:41.749910,"(2.6, 3.35, 3.3071428571428574)","(4.0, 5.5, 5.233333333333333)","(21.0, 50.0, 46.66666666666667)","(5.5, 7.8, 7.46)","(8.0, 9.0, 8.602453987730062)","(4.6, 5.4, 5.25974025974026)","(26.0, 75.0, 63.5)"
11-01-2023 13:18:42.818852,"(2.6, 3.35, 3.3071428571428574)","(4.0, 5.5, 5.233333333333333)","(21.0, 50.0, 46.66666666666667)","(5.5, 7.8, 7.46)","(8.0, 9.0, 8.602453987730062)","(4.6, 5.4, 5.25974025974026)","(26.0, 75.0, 55.28571428571429)"
11-01-2023 13:18:43.776361,"(2.6, 3.35, 3.3071428571428574)","(4.0, 5.5, 5.233333333333333)","(21.0, 50.0, 46.66666666666667)","(5.5, 7.8, 7.46)","(8.0, 9.0, 8.602453987730062)","(4.6, 5.4, 5.25974025974026)","(26.0, 75.0, 55.28571428571429)"
11-01-2023 13:18:44.731189,"(2.6, 3.35, 3.3071428571428574)","(4.0, 5.5, 5.233333333333333)","(21.0, 50.0, 46.66666666666667)","(5.5, 7.8, 7.46)","(8.0, 9.0, 8.602453987730062)","(4.6, 5.4, 5.257894736842106)","(26.0, 75.0, 55.28571428571429)"
11-01-2023 13:18:45.667255,"(2.6, 3.35, 3.3071428571428574)","(4.0, 5.5, 5.2176470588235295)","(21.0, 50.0, 46.66666666666667)","(5.5, 7.8, 7.46)","(8.0, 9.0, 8.602453987730062)","(4.6, 5.4, 5.257894736842106)","(26.0, 75.0, 55.28571428571429)"
11-01-2023 13:18:46.721743,"(2.6, 3.35, 3.3071428571428574)","(4.0, 5.5, 5.311764705882353)","(21.0, 50.0, 37.05882352941177)","(5.5, 7.8, 7.5058823529411764)","(8.0, 9.0, 8.602453987730062)","(4.6, 5.4, 5.156603773584905)","(26.0, 75.0, 55.28571428571429)"
11-01-2023 13:18:47.792695,"(2.6, 3.35, 3.3071428571428574)","(4.0, 5.5, 5.311764705882353)","(21.0, 48.0, 35.4)","(5.5, 7.6, 7.46)","(8.0, 9.0, 8.602453987730062)","(4.6, 5.4, 5.156603773584905)","(26.0, 75.0, 55.28571428571429)"
11-01-2023 13:18:48.880980,"(2.6, 3.35, 3.3071428571428574)","(4.0, 5.5, 5.311764705882353)","(21.0, 48.0, 43.33333333333333)","(5.5, 7.6, 7.294117647058823)","(8.0, 9.0, 8.424705882352942)","(4.6, 5.4, 5.237096774193549)","(26.0, 75.0, 54.09090909090909)"
11-01-2023 13:18:49.940125,"(2.6, 3.35, 3.32)","(4.0, 5.5, 5.311764705882353)","(21.0, 46.0, 35.714285714285715)","(5.5, 7.6, 7.345454545454546)","(8.0, 9.0, 8.416091954022988)","(4.6, 5.3, 5.1571428571428575)","(26.0, 75.0, 34.5)"
11-01-2023 13:18:50.953378,"(2.6, 3.35, 3.338)","(4.0, 5.5, 5.311764705882353)","(21.0, 46.0, 35.714285714285715)","(5.5, 7.6, 7.345454545454546)","(8.0, 8.8, 8.416091954022988)","(4.6, 5.2, 5.022222222222222)","(26.0, 75.0, 33.75)"
11-01-2023 13:18:51.913715,"(2.6, 3.35, 3.338)","(4.0, 5.5, 5.311764705882353)","(21.0, 46.0, 35.714285714285715)","(5.5, 7.6, 7.444444444444445)","(8.0, 8.8, 8.416091954022988)","(4.6, 5.2, 4.994736842105263)","(26.0, 75.0, 33.75)"
11-01-2023 13:18:52.921819,"(2.6, 3.35, 3.338)","(4.0, 5.5, 5.311764705882353)","(21.0, 42.0, 37.5)","(5.5, 7.6, 7.444444444444445)","(8.0, 8.8, 8.416091954022988)","(4.6, 5.2, 4.946153846153846)","(26.0, 75.0, 33.75)"
11-01-2023 13:18:53.908500,"(2.6, 3.35, 3.338)","(4.0, 5.5, 5.381481481481481)","(21.0, 42.0, 35.333333333333336)","(5.5, 7.6, 7.444444444444445)","(8.0, 8.8, 8.416091954022988)","(4.6, 5.2, 4.98)","(26.0, 75.0, 50.0)"
11-01-2023 13:18:54.956655,"(2.6, 3.35, 3.338)","(4.0, 5.5, 5.46)","(21.0, 40.0, 38.888888888888886)","(5.5, 7.6, 7.392)","(8.0, 8.8, 8.509677419354839)","(4.6, 5.1, 4.934782608695652)","(26.0, 70.0, 50.0)"
11-01-2023 13:18:56.040742,"(2.6, 3.4, 3.382608695652174)","(4.0, 5.5, 5.439130434782609)","(21.0, 40.0, 34.44444444444444)","(5.5, 7.6, 7.355555555555556)","(8.0, 8.6, 8.496296296296297)","(4.6, 5.1, 4.923076923076923)","(26.0, 70.0, 63.166666666666664)"
11-01-2023 13:18:57.007714,"(2.6, 3.45, 3.396875)","(4.0, 5.6, 5.532258064516129)","(21.0, 40.0, 34.5)","(5.5, 7.4, 7.355555555555556)","(8.0, 8.6, 8.496296296296297)","(4.6, 5.1, 4.923076923076923)","(26.0, 70.0, 63.166666666666664)"
11-01-2023 13:18:58.044210,"(2.6, 3.45, 3.390983606557377)","(4.0, 5.6, 5.472727272727273)","(21.0, 40.0, 32.30769230769231)","(5.5, 7.4, 7.1454545454545455)","(8.0, 9.0, 8.745454545454546)","(4.6, 5.1, 4.993333333333333)","(26.0, 70.0, 63.166666666666664)"
11-01-2023 13:18:59.098515,"(2.6, 3.45, 3.389516129032258)","(4.0, 5.5, 5.465217391304348)","(21.0, 38.0, 36.0)","(5.5, 7.2, 7.16)","(8.0, 9.0, 8.745454545454546)","(4.6, 5.1, 4.98)","(26.0, 70.0, 63.166666666666664)"
11-01-2023 13:19:00.030484,"(2.6, 3.45, 3.389516129032258)","(4.0, 5.5, 5.465217391304348)","(21.0, 38.0, 36.0)","(5.5, 7.2, 7.1571428571428575)","(8.0, 9.0, 8.745454545454546)","(4.6, 5.1, 4.98)","(26.0, 70.0, 63.166666666666664)"
11-01-2023 13:19:00.956649,"(2.6, 3.45, 3.390983606557377)","(4.0, 5.6, 5.489999999999999)","(21.0, 38.0, 36.0)","(5.5, 7.2, 7.1571428571428575)","(8.0, 9.0, 8.745454545454546)","(4.6, 5.1, 4.947272727272727)","(26.0, 70.0, 63.166666666666664)"
11-01-2023 13:19:02.028527,"(2.7, 3.45, 3.4287878787878787)","(4.2, 5.6, 5.559090909090909)","(21.0, 38.0, 31.2)","(6.0, 7.2, 7.085714285714285)","(7.5, 9.0, 8.929411764705883)","(4.6, 5.1, 4.975)","(21.0, 75.0, 35.76470588235294)"
11-01-2023 13:19:03.080320,"(2.7, 3.45, 3.416666666666667)","(4.2, 5.6, 5.517647058823529)","(21.0, 38.0, 31.5)","(6.0, 7.2, 6.7749999999999995)","(7.5, 9.0, 8.929411764705883)","(4.6, 5.0, 4.975)","(21.0, 75.0, 35.76470588235294)"
11-01-2023 13:19:04.155436,"(2.7, 3.5, 3.4808823529411765)","(4.2, 5.6, 5.5625)","(21.0, 38.0, 31.263157894736842)","(6.0, 7.2, 6.629032258064516)","(7.5, 9.0, 8.89090909090909)","(4.6, 5.0, 4.916129032258064)","(21.0, 75.0, 29.967741935483872)"
11-01-2023 13:19:05.196152,"(2.7, 3.55, 3.5462962962962963)","(4.2, 5.5, 5.220496894409938)","(21.0, 36.0, 32.8)","(6.0, 7.2, 7.110280373831776)","(7.5, 9.4, 8.98181818181818)","(4.6, 5.0, 4.862222222222222)","(21.0, 34.0, 29.729166666666668)"
11-01-2023 13:19:06.236135,"(2.7, 3.6, 3.59765625)","(4.2, 5.4, 5.290909090909091)","(21.0, 36.0, 32.42307692307692)","(6.0, 7.2, 7.087058823529412)","(7.5, 9.2, 8.866666666666667)","(4.6, 5.0, 4.862222222222222)","(21.0, 34.0, 29.729166666666668)"
11-01-2023 13:19:07.253869,"(2.7, 3.6, 3.5886524822695036)","(4.2, 5.4, 5.22)","(21.0, 36.0, 32.1)","(6.0, 7.2, 7.065853658536586)","(7.5, 9.0, 8.866666666666667)","(4.6, 5.0, 4.868085106382979)","(21.0, 34.0, 29.729166666666668)"
11-01-2023 13:19:08.230151,"(2.7, 3.6, 3.5886524822695036)","(4.2, 5.4, 5.188235294117647)","(21.0, 36.0, 32.1)","(6.0, 7.2, 7.065853658536586)","(7.5, 9.0, 8.866666666666667)","(4.6, 5.0, 4.9655172413793105)","(21.0, 34.0, 29.729166666666668)"
11-01-2023 13:19:09.330425,"(2.7, 3.6, 3.5925925925925926)","(4.2, 5.4, 5.188235294117647)","(21.0, 36.0, 31.1)","(6.0, 7.2, 7.088524590163934)","(7.5, 9.0, 8.733333333333334)","(4.6, 5.1, 4.933333333333333)","(21.0, 34.0, 29.603448275862068)"
11-01-2023 13:19:10.418409,"(2.7, 3.6, 3.5905797101449277)","(4.2, 5.4, 5.175)","(21.0, 36.0, 31.1)","(6.0, 7.2, 7.088524590163934)","(7.5, 8.8, 8.733333333333334)","(4.6, 5.1, 4.8999999999999995)","(21.0, 34.0, 29.514705882352942)"
11-01-2023 13:19:11.431500,"(2.7, 3.6, 3.5905797101449277)","(4.2, 5.4, 5.185714285714286)","(21.0, 36.0, 30.942857142857143)","(6.0, 7.2, 7.088524590163934)","(7.5, 9.2, 8.933333333333334)","(4.6, 5.1, 4.8999999999999995)","(21.0, 34.0, 29.514705882352942)"
11-01-2023 13:19:12.435712,"(2.7, 3.6, 3.5905797101449277)","(4.2, 5.4, 5.185714285714286)","(21.0, 36.0, 30.942857142857143)","(6.0, 7.2, 7.093103448275862)","(7.5, 9.2, 9.0)","(4.6, 5.0, 4.906666666666666)","(21.0, 34.0, 29.514705882352942)"
11-01-2023 13:19:13.440072,"(2.7, 3.6, 3.5905797101449277)","(4.2, 5.2, 5.168)","(21.0, 36.0, 30.942857142857143)","(6.0, 7.2, 7.046808510638298)","(7.5, 9.0, 9.739568345323741)","(4.6, 5.0, 4.906666666666666)","(21.0, 34.0, 29.514705882352942)"
11-01-2023 13:19:14.508975,"(2.7, 3.5, 3.4047745358090187)","(4.2, 5.2, 5.15625)","(21.0, 36.0, 32.89473684210526)","(6.0, 7.2, 7.055)","(7.5, 9.8, 9.751470588235295)","(4.6, 5.0, 4.906666666666666)","(21.0, 34.0, 29.514705882352942)"
