,Good Chat Sam,Kouta Marjen,Hearts Denied,Echo Chamber,Sun Ace,Golden Coast
09-01-2023 14:43:43.793392,"(12.0, 26.0, 14.75)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.466666666666667)"
09-01-2023 14:43:44.953164,"(12.0, 26.0, 14.75)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.466666666666667)"
09-01-2023 14:43:46.227454,"(12.0, 26.0, 14.75)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.466666666666667)"
09-01-2023 14:43:47.350946,"(12.0, 26.0, 14.75)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.466666666666667)"
09-01-2023 14:43:48.494540,"(12.0, 26.0, 14.75)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.466666666666667)"
09-01-2023 14:43:49.629091,"(12.0, 26.0, 19.75)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.466666666666667)"
09-01-2023 14:43:50.618782,"(12.0, 26.0, 13.916666666666666)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.466666666666667)"
09-01-2023 14:43:51.697737,"(12.0, 26.0, 13.916666666666666)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.466666666666667)"
09-01-2023 14:43:52.824281,"(12.0, 26.0, 13.916666666666666)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.466666666666667)"
09-01-2023 14:43:53.932555,"(12.0, 26.0, 13.916666666666666)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.466666666666667)"
09-01-2023 14:43:55.009617,"(12.0, 26.0, 13.916666666666666)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.466666666666667)"
09-01-2023 14:43:56.087314,"(12.0, 26.0, 13.916666666666666)","(1.9, 2.68, 1.92)","(6.0, 10.5, 9.825)","(19.0, 65.0, 21.705882352941178)","(3.1, 4.8, 3.4666666666666663)","(8.0, 16.0, 11.024999999999999)"
09-01-2023 14:43:57.067086,"(12.0, 26.0, 13.916666666666666)","(1.9, 2.68, 1.92)","(6.0, 11.0, 8.257142857142856)","(19.0, 65.0, 21.705882352941178)","(3.1, 5.1, 4.342105263157895)","(8.0, 16.5, 15.04)"
09-01-2023 14:43:58.119559,"(12.0, 26.0, 18.75)","(1.9, 2.68, 1.92)","(6.0, 11.0, 9.8)","(19.0, 65.0, 21.705882352941178)","(3.1, 5.1, 4.342105263157895)","(8.0, 16.5, 15.04)"
09-01-2023 14:43:59.179600,"(12.0, 26.0, 20.166666666666668)","(1.9, 2.68, 1.92)","(6.0, 11.0, 7.32)","(19.0, 65.0, 28.0)","(3.1, 5.1, 4.43)","(8.0, 16.5, 14.563636363636363)"
09-01-2023 14:44:00.284152,"(12.0, 26.0, 20.166666666666668)","(1.9, 2.68, 1.9096296296296296)","(6.0, 11.0, 7.32)","(19.0, 55.0, 28.0)","(3.1, 4.7, 3.5625)","(8.0, 16.5, 14.68)"
09-01-2023 14:44:01.361404,"(12.0, 26.0, 20.090909090909093)","(1.9, 2.68, 1.9096296296296296)","(6.0, 10.5, 10.169230769230769)","(19.0, 55.0, 28.0)","(3.1, 4.7, 3.5625)","(8.0, 16.0, 14.4)"
09-01-2023 14:44:02.387214,"(12.0, 26.0, 20.583333333333332)","(1.9, 2.68, 1.9096296296296296)","(6.0, 10.5, 7.425000000000001)","(19.0, 55.0, 37.0)","(3.1, 4.7, 3.5625)","(8.0, 16.0, 14.672727272727272)"
09-01-2023 14:44:03.341705,"(12.0, 26.0, 20.583333333333332)","(1.9, 2.66, 1.9189999999999998)","(6.0, 11.0, 7.32)","(19.0, 50.0, 42.25)","(3.1, 4.7, 4.417741935483871)","(8.0, 16.5, 14.672727272727272)"
09-01-2023 14:44:04.367845,"(12.0, 26.0, 20.583333333333332)","(1.9, 2.66, 1.9189999999999998)","(6.0, 11.0, 7.32)","(19.0, 50.0, 42.25)","(3.1, 4.7, 4.417741935483871)","(8.0, 16.5, 14.672727272727272)"
09-01-2023 14:44:05.402856,"(12.0, 26.0, 18.1875)","(1.9, 2.64, 2.5133333333333336)","(6.0, 11.0, 9.768)","(19.0, 50.0, 43.8)","(3.1, 4.7, 4.437142857142858)","(8.0, 16.0, 15.142857142857142)"
09-01-2023 14:44:06.334435,"(12.0, 26.0, 18.1875)","(1.9, 2.64, 2.4977586206896554)","(6.0, 11.0, 9.6)","(19.0, 50.0, 43.8)","(3.1, 4.7, 3.7588235294117647)","(8.0, 16.0, 13.8)"
09-01-2023 14:44:07.366565,"(12.0, 26.0, 18.5)","(1.9, 2.64, 2.4977586206896554)","(6.0, 11.0, 9.6)","(19.0, 50.0, 43.8)","(3.1, 4.7, 3.7588235294117647)","(8.0, 16.0, 13.8)"
09-01-2023 14:44:08.619385,"(12.0, 26.0, 19.333333333333332)","(1.9, 2.62, 2.2800000000000002)","(6.0, 11.0, 8.911764705882353)","(19.0, 50.0, 30.272727272727273)","(3.1, 4.7, 3.894736842105263)","(8.0, 16.0, 14.571428571428571)"
09-01-2023 14:44:09.757684,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.56, 2.5214285714285714)","(6.0, 10.5, 9.59090909090909)","(19.0, 50.0, 30.272727272727273)","(3.1, 4.7, 3.9714285714285715)","(8.0, 16.0, 14.4375)"
09-01-2023 14:44:10.763767,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.4020689655172416)","(6.0, 10.5, 9.59090909090909)","(19.0, 50.0, 30.272727272727273)","(3.1, 4.7, 3.894736842105263)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:12.059135,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 34.75)","(3.1, 4.7, 3.894736842105263)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:13.101777,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 34.75)","(3.1, 4.7, 3.894736842105263)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:14.247815,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 34.75)","(3.1, 4.7, 3.894736842105263)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:15.287131,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 34.75)","(3.1, 4.7, 3.894736842105263)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:16.309781,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 34.75)","(3.1, 4.7, 3.894736842105263)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:17.303734,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 39.325)","(3.1, 4.7, 3.894736842105263)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:18.253672,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 39.325)","(3.1, 4.7, 3.894736842105263)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:19.210175,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 39.325)","(3.1, 4.7, 3.894736842105263)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:20.221574,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 39.325)","(3.1, 4.7, 3.894736842105263)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:21.244321,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 39.325)","(3.1, 4.7, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:22.243958,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 39.325)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:23.311238,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 38.38095238095238)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:24.393650,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 38.38095238095238)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:25.448014,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.34)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 38.38095238095238)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:26.378910,"(12.0, 27.0, 18.333333333333332)","(1.9, 1.98, 1.9733333333333334)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 38.38095238095238)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:27.368589,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.3754545454545455)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 38.38095238095238)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:28.355143,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.4316666666666666)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 38.38095238095238)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:29.452128,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.4316666666666666)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 38.38095238095238)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:30.517593,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.4316666666666666)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 38.38095238095238)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:31.494844,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.4316666666666666)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 38.38095238095238)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:32.514169,"(12.0, 27.0, 18.333333333333332)","(1.9, 2.52, 2.4316666666666666)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 34.53333333333333)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:33.446898,"(12.0, 27.0, 16.6)","(1.9, 2.5, 2.415)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 34.53333333333333)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:34.417469,"(12.0, 27.0, 16.6)","(1.9, 2.48, 2.3983333333333334)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 32.76923076923077)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:35.422036,"(12.0, 27.0, 16.6)","(1.9, 2.48, 2.3983333333333334)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 32.76923076923077)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:36.467689,"(12.0, 27.0, 19.57142857142857)","(1.9, 2.48, 2.3983333333333334)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 32.76923076923077)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:37.468556,"(12.0, 27.0, 19.57142857142857)","(1.9, 2.48, 2.3983333333333334)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 35.6)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:38.419747,"(12.0, 27.0, 19.57142857142857)","(1.9, 2.48, 2.3983333333333334)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 30.363636363636363)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:39.411162,"(12.0, 27.0, 19.57142857142857)","(1.9, 2.46, 2.381666666666667)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 31.81818181818182)","(3.1, 4.5, 4.08)","(8.0, 16.5, 12.71875)"
09-01-2023 14:44:40.325449,"(12.0, 27.0, 19.57142857142857)","(1.9, 2.44, 2.3649999999999998)","(6.0, 10.5, 9.666666666666666)","(19.0, 50.0, 35.23076923076923)","(3.1, 4.5, 4.08)","(8.0, 16.5, 12.617647058823529)"
09-01-2023 14:44:41.263749,"(12.0, 27.0, 19.57142857142857)","(1.9, 2.44, 2.3649999999999998)","(6.0, 10.5, 9.25)","(19.0, 50.0, 35.23076923076923)","(3.1, 4.5, 4.08)","(8.0, 16.5, 12.617647058823529)"
09-01-2023 14:44:42.217896,"(12.0, 27.0, 19.57142857142857)","(1.9, 2.44, 2.3649999999999998)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 33.27272727272727)","(3.1, 4.5, 4.08)","(8.0, 16.5, 12.617647058823529)"
09-01-2023 14:44:43.240102,"(12.0, 27.0, 21.8)","(1.9, 2.44, 2.305)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 16.5, 12.617647058823529)"
09-01-2023 14:44:44.242795,"(12.0, 27.0, 22.666666666666664)","(1.9, 2.42, 2.291)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 16.5, 13.5)"
09-01-2023 14:44:45.227170,"(12.0, 27.0, 20.5)","(1.9, 2.42, 2.291)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 16.0, 13.5)"
09-01-2023 14:44:46.208106,"(12.0, 27.0, 20.5)","(1.9, 2.42, 2.291)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 16.0, 13.5)"
09-01-2023 14:44:47.149834,"(12.0, 27.0, 20.5)","(1.9, 2.42, 2.291)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 16.0, 14.392857142857142)"
09-01-2023 14:44:48.165242,"(12.0, 27.0, 20.5)","(1.9, 2.4, 2.277)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 16.0, 12.555555555555555)"
09-01-2023 14:44:49.155598,"(12.0, 27.0, 20.5)","(1.9, 2.38, 2.263)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 14.5, 12.75)"
09-01-2023 14:44:50.079897,"(12.0, 27.0, 20.5)","(1.9, 2.42, 2.291)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 14.5, 12.75)"
09-01-2023 14:44:51.013493,"(12.0, 26.0, 19.333333333333332)","(1.9, 2.42, 2.291)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 14.5, 12.75)"
09-01-2023 14:44:51.987130,"(12.0, 26.0, 19.333333333333332)","(1.9, 2.42, 2.291)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 14.5, 12.75)"
09-01-2023 14:44:53.010381,"(12.0, 26.0, 19.333333333333332)","(1.9, 2.42, 2.037777777777778)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 14.5, 12.75)"
09-01-2023 14:44:54.037566,"(12.0, 26.0, 19.333333333333332)","(1.9, 2.38, 2.0780645161290323)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 14.5, 12.75)"
09-01-2023 14:44:55.046161,"(12.0, 26.0, 19.333333333333332)","(1.9, 2.38, 1.9864)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 14.5, 12.75)"
09-01-2023 14:44:56.059154,"(12.0, 26.0, 19.333333333333332)","(1.9, 2.36, 2.165)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 14.5, 12.75)"
09-01-2023 14:44:56.995093,"(12.0, 26.0, 19.333333333333332)","(1.9, 2.36, 2.165)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 14.5, 12.75)"
09-01-2023 14:44:57.959166,"(12.0, 26.0, 19.333333333333332)","(1.9, 2.36, 2.165)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.08)","(8.0, 14.5, 12.75)"
09-01-2023 14:44:58.843118,"(12.0, 27.0, 20.5)","(1.9, 2.36, 2.165)","(6.0, 10.5, 9.176470588235293)","(19.0, 50.0, 37.733333333333334)","(3.1, 4.5, 4.266666666666667)","(8.0, 14.5, 12.615384615384615)"
09-01-2023 14:44:59.764854,"(12.0, 27.0, 20.5)","(1.9, 2.36, 1.9849999999999999)","(6.0, 10.5, 9.09375)","(19.0, 50.0, 32.55172413793103)","(3.1, 4.5, 4.266666666666667)","(8.0, 14.5, 12.615384615384615)"
09-01-2023 14:45:00.765975,"(12.0, 27.0, 20.5)","(1.9, 2.34, 1.9786046511627906)","(6.0, 10.5, 9.09375)","(19.0, 48.0, 45.66666666666667)","(3.1, 4.5, 5.16)","(8.0, 14.5, 12.615384615384615)"
09-01-2023 14:45:01.715256,"(12.0, 27.0, 20.5)","(1.9, 2.32, 1.9905882352941175)","(6.0, 10.5, 9.09375)","(19.0, 48.0, 45.66666666666667)","(3.1, 5.5, 4.464705882352941)","(8.0, 14.5, 12.615384615384615)"
09-01-2023 14:45:02.743474,"(12.0, 27.0, 20.5)","(1.9, 2.3, 1.97825)","(6.0, 10.5, 9.09375)","(19.0, 48.0, 45.66666666666667)","(3.1, 5.5, 4.464705882352941)","(8.0, 14.5, 12.615384615384615)"
09-01-2023 14:45:03.737772,"(12.0, 27.0, 20.5)","(1.9, 2.3, 1.97825)","(6.0, 10.5, 9.09375)","(19.0, 48.0, 43.8)","(3.1, 5.5, 4.583333333333333)","(8.0, 14.5, 14.333333333333334)"
09-01-2023 14:45:04.634368,"(12.0, 27.0, 20.5)","(1.9, 2.3, 2.034090909090909)","(6.0, 10.5, 9.09375)","(19.0, 48.0, 43.8)","(3.1, 5.5, 4.583333333333333)","(8.0, 16.0, 14.333333333333334)"
09-01-2023 14:45:05.600139,"(12.0, 27.0, 25.96)","(1.9, 2.28, 2.0823529411764703)","(6.0, 10.5, 8.546875)","(19.0, 48.0, 46.599999999999994)","(3.1, 5.3, 4.6066666666666665)","(8.0, 16.0, 15.5)"
09-01-2023 14:45:06.555995,"(12.0, 27.0, 21.0)","(1.9, 2.24, 2.029268292682927)","(6.0, 10.0, 9.272727272727273)","(19.0, 48.0, 44.66666666666667)","(3.1, 5.3, 4.395652173913043)","(8.0, 16.0, 14.5)"
09-01-2023 14:45:07.561409,"(12.0, 27.0, 22.2)","(1.9, 2.2, 2.0384615384615383)","(6.0, 10.0, 9.0)","(19.0, 48.0, 45.14285714285714)","(3.1, 5.3, 5.050000000000001)","(8.0, 16.0, 13.6)"
09-01-2023 14:45:08.554431,"(12.0, 27.0, 22.2)","(1.9, 2.2, 2.025)","(6.0, 10.0, 9.0)","(19.0, 48.0, 45.14285714285714)","(3.1, 5.2, 4.4941176470588236)","(8.0, 16.0, 13.153846153846153)"
09-01-2023 14:45:09.392109,"(12.0, 27.0, 25.857142857142854)","(1.9, 2.18, 2.0529411764705885)","(6.0, 10.0, 8.5)","(19.0, 48.0, 46.57142857142857)","(3.1, 5.2, 4.4941176470588236)","(8.0, 15.0, 13.153846153846153)"
09-01-2023 14:45:10.373549,"(12.0, 27.0, 24.125)","(1.9, 2.18, 2.0529411764705885)","(6.0, 10.0, 8.5)","(19.0, 48.0, 45.285714285714285)","(3.1, 5.2, 4.442105263157895)","(8.0, 15.0, 13.153846153846153)"
09-01-2023 14:45:11.401665,"(12.0, 27.0, 24.7)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.4)","(19.0, 48.0, 46.8125)","(3.1, 5.2, 4.144827586206897)","(8.0, 15.0, 14.172413793103448)"
09-01-2023 14:45:12.429589,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.2, 4.9624999999999995)","(8.0, 15.0, 14.11111111111111)"
09-01-2023 14:45:13.369934,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.1, 4.9624999999999995)","(8.0, 15.0, 14.11111111111111)"
09-01-2023 14:45:14.322449,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.1, 4.9624999999999995)","(8.0, 15.0, 14.11111111111111)"
09-01-2023 14:45:15.253250,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.1, 4.191304347826087)","(8.0, 15.0, 14.11111111111111)"
09-01-2023 14:45:16.238494,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.1, 4.8)","(8.0, 15.0, 14.11111111111111)"
09-01-2023 14:45:17.143306,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.0, 4.8)","(8.0, 15.0, 14.11111111111111)"
09-01-2023 14:45:18.061296,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.0, 4.8)","(8.0, 15.0, 14.11111111111111)"
09-01-2023 14:45:18.975715,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.0, 4.8)","(8.0, 15.0, 14.11111111111111)"
09-01-2023 14:45:19.936351,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.0, 4.8)","(8.0, 15.0, 14.11111111111111)"
09-01-2023 14:45:20.834484,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.0, 4.8)","(8.0, 15.0, 14.11111111111111)"
09-01-2023 14:45:21.785478,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.0529411764705885)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.0, 4.8)","(8.0, 15.0, 13.181818181818182)"
09-01-2023 14:45:22.751154,"(12.0, 27.0, 26.08)","(1.9, 2.18, 1.9861538461538462)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.0, 4.8)","(8.0, 15.0, 13.181818181818182)"
09-01-2023 14:45:23.769444,"(12.0, 27.0, 26.08)","(1.9, 2.18, 1.9861538461538462)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.0, 4.2)","(8.0, 15.0, 13.181818181818182)"
09-01-2023 14:45:24.792458,"(12.0, 27.0, 26.08)","(1.9, 2.18, 1.9861538461538462)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 5.0, 4.720000000000001)","(8.0, 15.0, 14.2)"
09-01-2023 14:45:25.664441,"(12.0, 27.0, 26.08)","(1.9, 2.18, 1.9861538461538462)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 4.9, 4.720000000000001)","(8.0, 15.0, 14.2)"
09-01-2023 14:45:26.528128,"(12.0, 27.0, 26.08)","(1.9, 2.18, 1.9861538461538462)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 4.9, 4.720000000000001)","(8.0, 15.0, 14.2)"
09-01-2023 14:45:27.542967,"(12.0, 27.0, 26.08)","(1.9, 2.18, 1.9861538461538462)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 4.9, 4.720000000000001)","(8.0, 15.0, 14.2)"
09-01-2023 14:45:28.533418,"(12.0, 27.0, 26.08)","(1.9, 2.18, 1.9861538461538462)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 4.9, 4.720000000000001)","(8.0, 15.0, 14.2)"
09-01-2023 14:45:29.436349,"(12.0, 27.0, 26.08)","(1.9, 2.18, 1.9676923076923076)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 4.9, 4.720000000000001)","(8.0, 15.0, 14.2)"
09-01-2023 14:45:30.364428,"(12.0, 27.0, 26.08)","(1.9, 2.18, 1.9676923076923076)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 4.9, 4.720000000000001)","(8.0, 15.0, 14.2)"
09-01-2023 14:45:31.301651,"(12.0, 27.0, 26.08)","(1.9, 2.18, 2.06)","(6.0, 9.4, 8.381818181818183)","(19.0, 48.0, 46.8125)","(3.1, 4.9, 4.720000000000001)","(8.0, 15.0, 14.2)"
