,Lincoln River,Midfrew Lucre,Ohoka Creed,Malaka Miss,Neptune,Tugawar,Acushla Machree
16-12-2022 15:50:19.528504,"(2.9, 3.9, 3.725)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.5321428571428575)","(12.0, 17.5, 16.5)","(5.0, 5.9, 5.644680851063829)","(18.0, 36.0, 31.625)","(20.0, 85.0, 47.0)"
16-12-2022 15:50:20.440697,"(2.9, 3.9, 3.725)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.9, 4.517391304347826)","(12.0, 17.5, 16.5)","(5.0, 5.8, 5.63125)","(18.0, 36.0, 31.625)","(20.0, 85.0, 47.0)"
16-12-2022 15:50:21.386330,"(2.9, 3.9, 3.725)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.9, 4.517391304347826)","(12.0, 17.5, 16.5)","(5.0, 5.8, 5.63125)","(18.0, 36.0, 31.625)","(20.0, 85.0, 47.0)"
16-12-2022 15:50:22.341562,"(2.9, 3.9, 3.725)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.9, 4.517391304347826)","(12.0, 17.5, 16.5)","(5.0, 5.8, 5.63125)","(18.0, 36.0, 31.625)","(20.0, 85.0, 47.0)"
16-12-2022 15:50:23.228958,"(2.9, 3.9, 3.725)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.9, 4.517391304347826)","(12.0, 17.5, 16.5)","(5.0, 5.8, 5.63125)","(18.0, 36.0, 31.625)","(20.0, 85.0, 69.0)"
16-12-2022 15:50:24.152529,"(2.9, 4.0, 3.823529411764706)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.5321428571428575)","(12.0, 19.5, 16.6875)","(5.0, 5.8, 5.63125)","(18.0, 36.0, 27.8)","(20.0, 85.0, 65.42857142857143)"
16-12-2022 15:50:25.103817,"(2.9, 3.95, 3.7785714285714285)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.5321428571428575)","(12.0, 19.0, 16.2)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 27.8)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:26.059901,"(2.9, 3.95, 3.7785714285714285)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.529032258064516)","(12.0, 19.0, 15.923076923076923)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 27.8)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:26.970058,"(2.9, 4.1, 3.895833333333333)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.5321428571428575)","(12.0, 18.5, 15.875)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 27.8)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:27.899488,"(2.9, 4.1, 3.895833333333333)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.5321428571428575)","(12.0, 18.5, 17.1)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 26.25)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:28.835947,"(2.9, 4.0, 3.7857142857142856)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.5321428571428575)","(12.0, 18.5, 17.642857142857142)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 26.25)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:29.812120,"(2.9, 4.1, 3.8666666666666667)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.5321428571428575)","(12.0, 18.0, 16.636363636363637)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 26.25)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:30.766762,"(2.9, 3.95, 3.7785714285714285)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.529032258064516)","(12.0, 18.5, 17.642857142857142)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 22.375)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:31.676773,"(2.9, 4.1, 3.8666666666666667)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.5321428571428575)","(12.0, 18.0, 16.636363636363637)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 22.375)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:32.637683,"(2.9, 4.1, 3.8666666666666667)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.5321428571428575)","(12.0, 18.0, 16.636363636363637)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 22.375)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:33.599919,"(2.9, 4.1, 3.8472222222222223)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.524324324324325)","(12.0, 18.0, 16.636363636363637)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 22.375)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:34.544155,"(2.9, 3.95, 3.861111111111111)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.524324324324325)","(12.0, 18.0, 16.636363636363637)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 22.375)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:35.441943,"(2.9, 4.0, 3.888888888888889)","(3.0, 5.1, 5.07391304347826)","(4.4, 4.8, 4.521951219512195)","(12.0, 18.5, 17.642857142857142)","(5.0, 5.8, 5.63125)","(18.0, 34.0, 22.375)","(20.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:36.382600,"(2.9, 4.0, 3.888888888888889)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.55625)","(11.0, 18.5, 17.642857142857142)","(5.0, 5.8, 5.610526315789474)","(20.0, 34.0, 22.375)","(21.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:37.295344,"(2.9, 4.0, 3.888888888888889)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.55625)","(11.0, 18.5, 17.642857142857142)","(5.0, 5.8, 5.610526315789474)","(20.0, 34.0, 22.375)","(21.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:38.219101,"(2.9, 4.0, 3.8333333333333335)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.55625)","(11.0, 18.5, 17.642857142857142)","(5.0, 5.8, 5.610526315789474)","(20.0, 34.0, 22.375)","(21.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:39.149867,"(2.9, 3.95, 3.7785714285714285)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.55625)","(11.0, 19.5, 17.5)","(5.0, 5.8, 5.610526315789474)","(20.0, 34.0, 22.375)","(21.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:40.062068,"(2.9, 4.0, 3.8333333333333335)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.55625)","(11.0, 19.5, 17.5)","(5.0, 5.8, 5.610526315789474)","(20.0, 34.0, 22.375)","(21.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:41.008824,"(2.9, 4.0, 3.8333333333333335)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.55625)","(11.0, 19.0, 15.9375)","(5.0, 5.8, 5.610526315789474)","(20.0, 34.0, 22.375)","(21.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:41.947026,"(2.9, 3.95, 3.7785714285714285)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.5473684210526315)","(11.0, 19.5, 17.5)","(5.0, 5.8, 5.610526315789474)","(20.0, 34.0, 22.375)","(21.0, 80.0, 65.42857142857143)"
16-12-2022 15:50:42.904107,"(2.9, 4.0, 3.8157894736842106)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.5473684210526315)","(11.0, 19.0, 15.909090909090908)","(5.0, 5.8, 5.610526315789474)","(20.0, 34.0, 23.666666666666668)","(21.0, 80.0, 45.33333333333333)"
16-12-2022 15:50:43.800939,"(2.9, 3.95, 3.7192307692307693)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(11.0, 20.0, 16.333333333333332)","(5.0, 5.8, 5.610526315789474)","(20.0, 34.0, 23.666666666666668)","(21.0, 80.0, 45.33333333333333)"
16-12-2022 15:50:44.773850,"(2.9, 3.95, 3.7192307692307693)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.5, 19.0)","(5.0, 5.7, 5.494736842105263)","(20.0, 34.0, 23.666666666666668)","(21.0, 80.0, 54.5)"
16-12-2022 15:50:45.778557,"(2.9, 3.95, 3.7192307692307693)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.5, 18.59090909090909)","(5.0, 5.7, 5.494736842105263)","(20.0, 34.0, 26.25)","(21.0, 80.0, 49.4)"
16-12-2022 15:50:46.698300,"(2.9, 4.0, 3.71304347826087)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(11.0, 19.5, 16.5)","(5.0, 5.7, 5.494736842105263)","(20.0, 34.0, 26.25)","(21.0, 80.0, 52.0)"
16-12-2022 15:50:47.601752,"(2.9, 4.0, 3.71304347826087)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.5, 18.214285714285715)","(5.0, 5.7, 5.494736842105263)","(20.0, 34.0, 26.25)","(21.0, 75.0, 52.0)"
16-12-2022 15:50:48.581456,"(2.9, 4.0, 3.71304347826087)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.5, 18.214285714285715)","(5.0, 5.7, 5.481818181818182)","(20.0, 34.0, 26.25)","(21.0, 75.0, 52.0)"
16-12-2022 15:50:49.479069,"(2.9, 4.0, 3.71304347826087)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.5, 18.214285714285715)","(5.0, 5.7, 5.481818181818182)","(20.0, 34.0, 26.25)","(21.0, 75.0, 52.0)"
16-12-2022 15:50:50.380613,"(2.9, 4.0, 3.71304347826087)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.5, 18.214285714285715)","(5.0, 5.7, 5.481818181818182)","(20.0, 34.0, 26.25)","(21.0, 75.0, 51.5)"
16-12-2022 15:50:51.286476,"(2.9, 4.0, 3.71304347826087)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.5, 18.214285714285715)","(5.0, 5.7, 5.481818181818182)","(20.0, 34.0, 26.25)","(21.0, 75.0, 51.5)"
16-12-2022 15:50:52.242647,"(2.9, 4.0, 3.71304347826087)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.5, 18.214285714285715)","(5.0, 5.7, 5.481818181818182)","(20.0, 34.0, 26.25)","(21.0, 75.0, 65.6)"
16-12-2022 15:50:53.156436,"(2.9, 4.0, 3.71304347826087)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.5, 18.214285714285715)","(5.0, 5.7, 5.481818181818182)","(20.0, 34.0, 26.25)","(21.0, 75.0, 65.6)"
16-12-2022 15:50:54.066063,"(2.9, 4.0, 3.71304347826087)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.5, 18.214285714285715)","(5.0, 5.7, 5.481818181818182)","(20.0, 34.0, 26.25)","(21.0, 75.0, 65.6)"
16-12-2022 15:50:54.996395,"(2.9, 4.0, 3.7176470588235295)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.5, 18.214285714285715)","(5.0, 5.7, 5.481818181818182)","(20.0, 34.0, 26.25)","(21.0, 75.0, 65.6)"
16-12-2022 15:50:55.948210,"(2.9, 3.95, 3.75)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(11.0, 19.5, 18.681818181818183)","(5.0, 5.7, 5.481818181818182)","(20.0, 34.0, 26.25)","(21.0, 75.0, 65.6)"
16-12-2022 15:50:56.896630,"(2.9, 3.95, 3.75)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(11.0, 19.5, 17.53125)","(5.0, 5.7, 5.469230769230769)","(20.0, 34.0, 26.25)","(21.0, 75.0, 65.6)"
16-12-2022 15:50:57.828510,"(2.9, 3.95, 3.75)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.0, 16.772727272727273)","(5.0, 5.7, 5.469230769230769)","(20.0, 34.0, 26.25)","(21.0, 75.0, 65.6)"
16-12-2022 15:50:58.745267,"(2.9, 3.95, 3.75)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.0, 16.772727272727273)","(5.0, 5.7, 5.469230769230769)","(20.0, 34.0, 26.25)","(21.0, 75.0, 53.06666666666666)"
16-12-2022 15:50:59.688233,"(2.9, 3.95, 3.75)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.0, 16.772727272727273)","(5.0, 5.7, 5.469230769230769)","(20.0, 34.0, 26.25)","(21.0, 75.0, 53.06666666666666)"
16-12-2022 15:51:00.613967,"(2.9, 3.95, 3.75)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 19.0, 16.772727272727273)","(5.0, 5.7, 5.469230769230769)","(20.0, 34.0, 23.666666666666668)","(21.0, 75.0, 49.69230769230769)"
16-12-2022 15:51:01.546713,"(2.9, 3.95, 3.75)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 20.0, 19.15625)","(5.0, 5.7, 5.469230769230769)","(20.0, 34.0, 23.666666666666668)","(21.0, 75.0, 49.69230769230769)"
16-12-2022 15:51:02.474951,"(2.9, 3.95, 3.75)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 20.0, 19.15625)","(5.0, 5.7, 5.469230769230769)","(20.0, 34.0, 23.666666666666668)","(21.0, 75.0, 49.69230769230769)"
16-12-2022 15:51:03.399217,"(2.9, 3.95, 3.75)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.65)","(11.0, 20.0, 18.57894736842105)","(5.0, 5.7, 5.469230769230769)","(20.0, 34.0, 23.666666666666668)","(21.0, 75.0, 63.25)"
16-12-2022 15:51:04.341511,"(2.9, 3.95, 3.75)","(3.1, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(11.0, 24.0, 22.866666666666667)","(5.0, 5.7, 5.58)","(20.0, 34.0, 23.666666666666668)","(21.0, 75.0, 72.57142857142857)"
16-12-2022 15:51:05.322601,"(2.9, 3.95, 3.75)","(3.2, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(11.0, 24.0, 22.866666666666667)","(4.8, 5.6, 5.49090909090909)","(20.0, 34.0, 23.666666666666668)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:06.244858,"(2.9, 3.95, 3.75)","(3.2, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(11.0, 24.0, 22.866666666666667)","(4.8, 5.6, 5.49090909090909)","(20.0, 34.0, 23.666666666666668)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:07.194634,"(2.9, 3.95, 3.75)","(3.2, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(11.0, 23.0, 20.63157894736842)","(4.8, 5.6, 5.49090909090909)","(20.0, 34.0, 23.666666666666668)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:08.132337,"(2.9, 3.95, 3.75)","(3.2, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(11.0, 23.0, 20.63157894736842)","(4.8, 5.6, 5.4399999999999995)","(20.0, 34.0, 23.666666666666668)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:09.071849,"(2.9, 3.95, 3.75)","(3.2, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(11.0, 23.0, 20.63157894736842)","(4.8, 5.6, 5.51)","(20.0, 34.0, 23.666666666666668)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:10.006534,"(2.9, 3.95, 3.75)","(3.2, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(11.0, 23.0, 20.63157894736842)","(4.8, 5.6, 5.51)","(20.0, 34.0, 23.666666666666668)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:10.908955,"(3.0, 3.95, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 23.0, 20.2)","(4.8, 5.6, 5.51)","(19.0, 34.0, 23.666666666666668)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:11.811661,"(3.0, 3.95, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 23.0, 19.1)","(4.8, 5.6, 5.51)","(19.0, 34.0, 23.666666666666668)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:12.706241,"(3.0, 3.95, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 20.166666666666668)","(4.8, 5.6, 5.51)","(19.0, 34.0, 23.666666666666668)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:13.599272,"(3.0, 3.95, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 21.0, 19.5)","(4.8, 5.6, 5.51)","(19.0, 34.0, 23.666666666666668)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:14.519617,"(3.0, 3.95, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 24.0, 21.5)","(4.8, 5.6, 5.51)","(19.0, 34.0, 23.666666666666668)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:15.434258,"(3.0, 3.95, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 24.0, 21.5)","(4.8, 5.6, 5.51)","(19.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:16.379433,"(3.0, 3.95, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 24.0, 19.333333333333332)","(4.8, 5.6, 5.51)","(18.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:17.356048,"(3.0, 3.9, 3.716666666666667)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 23.0, 19.0)","(4.8, 5.6, 5.51)","(18.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:18.279339,"(3.0, 3.9, 3.716666666666667)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 23.0, 19.0)","(4.8, 5.6, 5.51)","(18.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:19.247253,"(3.0, 3.9, 3.716666666666667)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 23.0, 17.857142857142858)","(4.8, 5.6, 5.51)","(18.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:20.238410,"(3.0, 3.95, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 18.666666666666668)","(4.8, 5.6, 5.51)","(18.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:21.216870,"(3.0, 3.9, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 18.666666666666668)","(4.8, 5.6, 5.51)","(18.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:22.214509,"(3.0, 3.9, 3.716666666666667)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 18.666666666666668)","(4.8, 5.6, 5.51)","(18.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:23.119244,"(3.0, 3.9, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 20.571428571428573)","(4.8, 5.6, 5.51)","(18.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:24.093473,"(3.0, 3.95, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 20.571428571428573)","(4.8, 5.6, 5.51)","(18.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:25.083002,"(3.0, 3.9, 3.716666666666667)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 20.571428571428573)","(4.8, 5.6, 5.51)","(18.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:26.050435,"(3.0, 3.9, 3.716666666666667)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 20.571428571428573)","(4.8, 5.6, 5.51)","(18.0, 34.0, 26.25)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:26.976794,"(3.0, 4.2, 3.725)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 20.571428571428573)","(4.8, 5.6, 5.51)","(18.0, 34.0, 24.285714285714285)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:27.908458,"(3.0, 4.1, 3.7333333333333334)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 18.666666666666668)","(4.8, 5.6, 5.51)","(18.0, 32.0, 22.18181818181818)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:28.836466,"(3.0, 4.1, 3.726666666666667)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 20.571428571428573)","(4.8, 5.6, 5.51)","(18.0, 32.0, 22.18181818181818)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:29.761104,"(3.0, 4.1, 3.726666666666667)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 20.571428571428573)","(4.8, 5.6, 5.51)","(18.0, 32.0, 22.18181818181818)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:30.686067,"(3.0, 4.1, 3.726666666666667)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 20.571428571428573)","(4.8, 5.6, 5.51)","(18.0, 32.0, 21.2)","(21.0, 80.0, 75.27272727272728)"
16-12-2022 15:51:31.568330,"(3.0, 4.1, 3.726666666666667)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 20.0)","(4.8, 5.6, 5.51)","(18.0, 32.0, 21.2)","(21.0, 80.0, 75.27272727272728)"
16-12-2022 15:51:32.518564,"(3.0, 4.1, 3.726666666666667)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.59)","(12.0, 22.0, 20.0)","(4.8, 5.6, 5.51)","(18.0, 32.0, 21.2)","(21.0, 80.0, 75.27272727272728)"
16-12-2022 15:51:33.472104,"(3.0, 4.1, 3.8)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.5200000000000005)","(12.0, 21.0, 18.333333333333332)","(4.8, 5.6, 5.51)","(18.0, 32.0, 21.2)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:34.362100,"(3.0, 4.1, 3.8)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.5200000000000005)","(12.0, 21.0, 19.4)","(4.8, 5.6, 5.51)","(18.0, 32.0, 21.2)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:35.270053,"(3.0, 4.1, 3.8)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.5200000000000005)","(12.0, 20.0, 18.8)","(4.8, 5.6, 5.51)","(18.0, 32.0, 21.2)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:36.219179,"(3.0, 4.1, 3.8)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.8, 4.48)","(12.0, 21.0, 19.4)","(4.8, 5.7, 5.4399999999999995)","(18.0, 32.0, 21.2)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:51:37.177962,"(3.0, 4.2, 3.7625)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.456250000000001)","(12.0, 21.0, 19.4)","(4.8, 5.6, 5.4399999999999995)","(18.0, 32.0, 21.2)","(21.0, 80.0, 74.22222222222223)"
16-12-2022 15:51:38.101482,"(3.0, 4.1, 3.7333333333333334)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.456250000000001)","(12.0, 20.0, 18.8)","(4.8, 5.6, 5.4399999999999995)","(18.0, 32.0, 21.2)","(21.0, 80.0, 75.66666666666666)"
16-12-2022 15:51:39.030095,"(3.0, 4.1, 3.7333333333333334)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.456250000000001)","(12.0, 20.0, 18.285714285714285)","(4.8, 5.6, 5.4399999999999995)","(18.0, 32.0, 21.2)","(21.0, 80.0, 74.80000000000001)"
16-12-2022 15:51:39.971719,"(3.0, 4.0, 3.7600000000000002)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.431034482758621)","(12.0, 20.0, 18.0)","(4.8, 5.6, 5.4399999999999995)","(18.0, 32.0, 21.2)","(21.0, 80.0, 74.80000000000001)"
16-12-2022 15:51:40.922104,"(3.0, 4.1, 3.7800000000000002)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 20.0, 18.0)","(4.8, 5.7, 5.4399999999999995)","(18.0, 32.0, 21.2)","(21.0, 80.0, 74.80000000000001)"
16-12-2022 15:51:41.880935,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 20.0, 18.0)","(4.8, 5.7, 5.4)","(18.0, 32.0, 21.2)","(21.0, 80.0, 74.80000000000001)"
16-12-2022 15:51:42.792726,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 20.0, 18.0)","(4.8, 5.7, 5.4)","(18.0, 32.0, 21.2)","(21.0, 80.0, 74.80000000000001)"
16-12-2022 15:51:43.741231,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 20.0, 18.0)","(4.8, 5.7, 5.410526315789474)","(18.0, 32.0, 21.2)","(21.0, 80.0, 74.80000000000001)"
16-12-2022 15:51:44.716137,"(3.0, 4.0, 3.725)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 25.0, 21.8)","(4.8, 5.6, 5.410526315789474)","(18.0, 32.0, 21.2)","(21.0, 80.0, 74.80000000000001)"
16-12-2022 15:51:45.670844,"(3.0, 4.0, 3.725)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 25.0, 21.8)","(4.8, 5.6, 5.410526315789474)","(18.0, 32.0, 21.2)","(21.0, 80.0, 62.666666666666664)"
16-12-2022 15:51:46.625887,"(3.0, 4.1, 3.7800000000000002)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 24.0, 19.125)","(4.8, 5.6, 5.410526315789474)","(18.0, 30.0, 27.125)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:47.537332,"(3.0, 4.0, 3.725)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 23.0, 21.428571428571427)","(4.8, 5.6, 5.4399999999999995)","(18.0, 30.0, 27.0)","(21.0, 80.0, 63.0)"
