,Meteorite,Thunder Park,True Nobility,Wanaroo,Sir Domigo,Tillotson,Bull Dust,Gold Logie,Carry On Camping,Anges
06-01-2023 15:59:22.333789,"(14.0, 17.5, 17.217391304347824)","(4.4, 5.5, 5.41522842639594)","(8.5, 11.5, 11.25287356321839)","(13.0, 16.5, 16.394736842105264)","(3.3, 3.6, 3.5792263610315187)","(4.0, 4.8, 4.750314465408805)","(12.0, 14.5, 13.881578947368421)","(20.0, 25.0, 23.833333333333332)","(101.0, 380.0, 346.0)","(101.0, 970.0, 740.0)"
06-01-2023 15:59:24.020440,"(15.0, 17.5, 17.192307692307693)","(4.4, 5.5, 5.394674556213018)","(8.5, 11.5, 11.238589211618256)","(13.0, 16.5, 16.394736842105264)","(3.2, 3.6, 3.613934426229508)","(4.0, 4.8, 4.748543689320388)","(12.0, 14.0, 13.76605504587156)","(20.0, 24.0, 23.571428571428573)","(101.0, 370.0, 436.0)","(101.0, 970.0, 816.6666666666667)"
06-01-2023 15:59:25.667618,"(15.0, 17.5, 17.262376237623762)","(4.4, 5.4, 5.392934782608696)","(8.5, 11.5, 11.211009174311927)","(13.0, 16.5, 16.394736842105264)","(3.2, 3.65, 3.635357142857143)","(4.0, 4.8, 4.757243816254417)","(12.0, 14.0, 13.720338983050848)","(20.0, 24.0, 22.986301369863014)","(101.0, 450.0, 436.0)","(101.0, 970.0, 714.4444444444445)"
06-01-2023 15:59:27.341167,"(15.0, 17.5, 17.262376237623762)","(4.4, 5.4, 5.401183431952663)","(8.5, 11.5, 11.264925373134329)","(13.0, 16.5, 16.46875)","(3.2, 3.65, 3.6860946745562133)","(4.0, 4.8, 4.673154362416107)","(12.0, 14.0, 13.447368421052632)","(20.0, 24.0, 22.872340425531913)","(101.0, 450.0, 436.0)","(101.0, 970.0, 838.5714285714286)"
06-01-2023 15:59:28.970661,"(15.0, 17.5, 17.07017543859649)","(4.4, 5.5, 5.450961538461539)","(8.5, 11.5, 11.251028806584362)","(13.0, 16.5, 16.672727272727272)","(3.2, 3.7, 3.6095541401273885)","(4.0, 4.7, 4.668544600938967)","(12.0, 13.5, 13.647321428571429)","(20.0, 23.0, 23.264150943396228)","(101.0, 450.0, 405.29411764705884)","(101.0, 970.0, 765.5555555555555)"
06-01-2023 15:59:30.618097,"(15.0, 17.5, 17.123076923076923)","(4.4, 5.5, 5.449112426035503)","(8.5, 11.5, 11.221198156682028)","(13.0, 17.0, 16.672727272727272)","(3.3, 3.65, 3.5976470588235294)","(4.0, 4.7, 4.6717299578059075)","(12.0, 14.0, 13.588652482269504)","(20.0, 24.0, 23.2)","(101.0, 450.0, 436.0)","(101.0, 970.0, 838.5714285714286)"
06-01-2023 15:59:32.333467,"(15.0, 17.5, 16.903846153846153)","(4.4, 5.5, 5.448850574712644)","(8.5, 11.5, 11.236956521739131)","(13.0, 17.0, 16.672727272727272)","(3.3, 3.6, 3.5958490566037735)","(3.9, 4.7, 4.679936305732484)","(12.0, 14.0, 13.588652482269504)","(20.0, 24.0, 23.24)","(101.0, 450.0, 420.0)","(101.0, 970.0, 740.0)"
06-01-2023 15:59:34.262871,"(15.0, 17.0, 17.27777777777778)","(4.4, 5.5, 5.465700483091788)","(8.5, 11.5, 10.926136363636363)","(13.0, 17.0, 16.76)","(3.3, 3.6, 3.6107954545454546)","(3.9, 4.7, 4.692213114754098)","(12.0, 14.0, 13.33)","(20.0, 24.0, 23.47222222222222)","(101.0, 310.0, 308.0)","(101.0, 970.0, 760.909090909091)"
06-01-2023 15:59:36.753547,"(15.0, 17.5, 17.27777777777778)","(4.4, 5.5, 5.485714285714286)","(8.5, 11.0, 10.333333333333334)","(13.0, 17.0, 17.2625)","(3.3, 3.65, 3.614071856287425)","(3.9, 4.7, 4.740677966101695)","(12.0, 13.5, 13.357142857142858)","(20.0, 24.0, 23.675324675324674)","(101.0, 310.0, 377.77777777777777)","(101.0, 970.0, 786.0)"
06-01-2023 15:59:38.988053,"(15.0, 18.0, 17.987179487179485)","(4.4, 5.6, 5.481065088757396)","(8.5, 11.0, 9.899683544303798)","(13.0, 17.5, 17.328125)","(3.3, 3.65, 3.6544025157232705)","(3.9, 4.8, 4.7523489932885905)","(12.0, 13.5, 13.351674641148325)","(20.0, 24.0, 23.840425531914892)","(101.0, 420.0, 360.0)","(101.0, 970.0, 610.0)"
06-01-2023 15:59:41.716670,"(14.0, 18.0, 17.988372093023255)","(4.4, 5.5, 5.484507042253521)","(8.5, 10.5, 9.906766917293233)","(13.0, 17.5, 17.58695652173913)","(3.2, 3.7, 3.6403558052434457)","(3.9, 4.8, 4.755194805194805)","(12.0, 13.5, 13.38993710691824)","(20.0, 24.0, 24.63768115942029)","(101.0, 410.0, 345.8333333333333)","(101.0, 960.0, 740.0)"
06-01-2023 15:59:43.646337,"(14.0, 18.0, 17.988372093023255)","(4.4, 5.5, 5.484507042253521)","(8.5, 10.0, 9.906766917293233)","(13.0, 18.0, 17.58695652173913)","(3.2, 3.65, 3.6403558052434457)","(3.9, 4.8, 4.755194805194805)","(12.0, 13.5, 13.38993710691824)","(20.0, 25.0, 24.63768115942029)","(101.0, 410.0, 345.8333333333333)","(101.0, 960.0, 740.0)"
06-01-2023 15:59:45.336382,"(14.0, 19.0, 18.338028169014084)","(4.4, 5.6, 5.5384415584415585)","(8.5, 10.0, 9.992660550458716)","(13.0, 18.0, 17.983870967741936)","(3.2, 3.7, 3.7021885521885523)","(3.9, 4.6, 4.592318634423897)","(12.0, 13.0, 12.722222222222221)","(20.0, 25.0, 24.96938775510204)","(101.0, 390.0, 345.7142857142857)","(101.0, 960.0, 666.6666666666666)"
06-01-2023 15:59:46.877820,"(14.0, 19.0, 18.666666666666668)","(4.4, 5.6, 5.483009708737864)","(8.5, 10.0, 9.99304347826087)","(13.0, 18.0, 17.985714285714284)","(3.2, 3.75, 3.7072000000000003)","(3.9, 4.6, 4.592541436464088)","(12.0, 13.0, 12.728434504792332)","(20.0, 25.0, 24.950819672131146)","(101.0, 380.0, 336.3636363636364)","(101.0, 960.0, 847.5)"
06-01-2023 15:59:48.597087,"(14.0, 19.0, 18.555555555555557)","(4.4, 5.5, 5.46733870967742)","(8.5, 10.0, 9.97829457364341)","(13.0, 18.0, 17.914634146341463)","(3.2, 3.75, 3.7121875)","(3.9, 4.6, 4.592059219380888)","(12.0, 13.0, 12.722560975609756)","(20.0, 25.0, 24.88235294117647)","(101.0, 380.0, 343.75)","(101.0, 960.0, 798.0)"
06-01-2023 15:59:50.190903,"(14.0, 19.0, 18.5)","(4.4, 5.5, 5.466791044776119)","(8.5, 10.0, 9.978787878787879)","(13.0, 18.0, 17.840425531914892)","(3.2, 3.75, 3.7364935064935065)","(3.9, 4.6, 4.628048780487805)","(12.0, 13.0, 12.725)","(20.0, 25.0, 24.76)","(101.0, 370.0, 356.6666666666667)","(101.0, 990.0, 798.0)"
06-01-2023 15:59:52.006244,"(14.0, 18.5, 18.267123287671232)","(4.4, 5.5, 5.474349442379182)","(8.5, 10.0, 9.994690265486726)","(13.0, 18.0, 17.291666666666668)","(3.2, 3.75, 3.744906166219839)","(3.9, 4.7, 4.645201238390093)","(12.0, 13.0, 12.725)","(20.0, 25.0, 24.88235294117647)","(101.0, 380.0, 364.44444444444446)","(101.0, 980.0, 912.8571428571429)"
06-01-2023 15:59:53.557368,"(14.0, 18.5, 18.203703703703702)","(4.4, 5.5, 5.463546798029557)","(8.5, 10.0, 9.994915254237288)","(13.0, 17.5, 17.307692307692307)","(3.2, 3.75, 3.7453543307086616)","(3.9, 4.7, 4.634718100890208)","(12.0, 13.0, 12.728197674418604)","(20.0, 25.0, 24.788235294117648)","(101.0, 380.0, 364.44444444444446)","(101.0, 980.0, 941.6666666666667)"
06-01-2023 15:59:55.204028,"(14.0, 18.5, 18.21764705882353)","(4.4, 5.5, 5.378853046594982)","(8.5, 10.0, 10.035353535353535)","(13.0, 17.5, 17.183333333333334)","(3.2, 3.75, 3.7451013513513516)","(3.9, 4.7, 4.637163814180929)","(12.0, 13.0, 12.723880597014926)","(20.0, 25.0, 25.54022988505747)","(101.0, 380.0, 345.0)","(101.0, 980.0, 906.6666666666666)"
06-01-2023 15:59:56.819373,"(14.0, 18.5, 18.21764705882353)","(4.4, 5.4, 5.378853046594982)","(8.5, 10.5, 10.035353535353535)","(13.0, 17.5, 17.183333333333334)","(3.2, 3.75, 3.7454700854700853)","(3.9, 4.7, 4.638888888888888)","(12.0, 13.0, 12.723880597014926)","(20.0, 26.0, 25.35483870967742)","(101.0, 400.0, 345.0)","(101.0, 980.0, 852.0)"
06-01-2023 15:59:58.415664,"(14.0, 18.5, 18.210843373493976)","(4.4, 5.4, 5.3728873239436625)","(8.5, 10.5, 10.046511627906977)","(13.0, 17.5, 17.1953125)","(3.2, 3.75, 3.759)","(3.9, 4.7, 4.6409638554216865)","(12.0, 13.0, 12.734328358208955)","(20.0, 26.0, 25.11111111111111)","(101.0, 400.0, 363.3333333333333)","(101.0, 990.0, 820.0)"
06-01-2023 16:00:00.032321,"(14.0, 18.5, 17.888157894736842)","(4.4, 5.4, 5.21865671641791)","(8.5, 10.5, 10.097667638483966)","(13.0, 17.5, 17.306930693069308)","(3.2, 3.8, 3.7735905044510383)","(3.9, 4.7, 4.655769230769231)","(12.0, 13.0, 13.246835443037975)","(20.0, 26.0, 25.64864864864865)","(101.0, 390.0, 367.5)","(101.0, 1000.0, 825.0)"
06-01-2023 16:00:01.548768,"(14.0, 18.0, 17.897590361445783)","(4.4, 5.3, 5.228082191780822)","(8.5, 10.5, 10.107142857142858)","(13.0, 17.5, 17.32075471698113)","(3.2, 3.8, 3.765018315018315)","(3.9, 4.7, 4.65)","(12.0, 13.5, 13.32089552238806)","(20.0, 26.0, 25.444444444444443)","(101.0, 390.0, 380.0)","(101.0, 990.0, 849.0)"
06-01-2023 16:00:03.021763,"(14.0, 18.0, 17.90449438202247)","(4.4, 5.3, 5.228082191780822)","(8.5, 10.5, 10.107142857142858)","(13.0, 17.5, 17.36868686868687)","(3.2, 3.8, 3.7438925081433223)","(3.9, 4.7, 4.643418467583497)","(12.0, 13.5, 13.402912621359222)","(20.0, 26.0, 25.37735849056604)","(101.0, 390.0, 380.0)","(101.0, 990.0, 760.0)"
06-01-2023 16:00:04.415425,"(14.0, 18.0, 17.815068493150687)","(4.4, 5.2, 5.177348066298342)","(8.5, 10.5, 10.116331096196868)","(13.0, 17.5, 17.37)","(3.2, 3.75, 3.743961352657005)","(3.9, 4.7, 4.639254385964912)","(12.0, 13.5, 13.403846153846153)","(20.0, 26.0, 25.38888888888889)","(101.0, 390.0, 381.42857142857144)","(101.0, 990.0, 765.0)"
06-01-2023 16:00:05.977349,"(14.0, 18.0, 17.81756756756757)","(4.4, 5.2, 5.164477611940298)","(8.5, 10.5, 10.156036446469248)","(13.0, 17.5, 17.391752577319586)","(3.2, 3.75, 3.768561872909699)","(3.9, 4.7, 4.639285714285714)","(12.0, 13.5, 13.688622754491018)","(20.0, 26.0, 25.58730158730159)","(101.0, 390.0, 385.7142857142857)","(101.0, 990.0, 660.0)"
06-01-2023 16:00:07.548788,"(14.0, 18.0, 17.9375)","(4.4, 5.2, 5.164477611940298)","(8.5, 10.5, 10.156036446469248)","(13.0, 17.5, 17.391752577319586)","(3.2, 3.8, 3.768561872909699)","(3.9, 4.7, 4.639285714285714)","(12.0, 14.0, 13.728125)","(20.0, 26.0, 25.606060606060606)","(101.0, 390.0, 386.25)","(101.0, 990.0, 693.3333333333334)"
06-01-2023 16:00:09.416625,"(14.0, 18.0, 17.935897435897434)","(4.4, 5.3, 5.242040816326531)","(8.5, 10.5, 10.188818565400844)","(13.0, 18.5, 18.609756097560975)","(3.2, 3.8, 3.74031007751938)","(3.9, 4.5, 4.477489177489177)","(12.0, 14.0, 13.77247191011236)","(20.0, 26.0, 25.67088607594937)","(101.0, 400.0, 386.6666666666667)","(101.0, 1000.0, 700.0)"
06-01-2023 16:00:11.039855,"(14.0, 18.0, 17.953333333333333)","(4.4, 5.3, 5.250253807106599)","(8.5, 10.5, 10.19712525667351)","(13.0, 19.0, 18.05)","(3.2, 3.75, 3.734709480122324)","(3.9, 4.5, 4.4697154471544716)","(12.0, 14.0, 13.773255813953488)","(20.0, 26.0, 25.67088607594937)","(101.0, 400.0, 390.8333333333333)","(101.0, 1000.0, 662.5)"
06-01-2023 16:00:12.557061,"(14.0, 18.0, 17.953333333333333)","(4.4, 5.3, 5.294888178913738)","(8.5, 10.5, 10.20558882235529)","(13.0, 18.5, 18.55)","(3.2, 3.75, 3.7428)","(3.9, 4.5, 4.416477272727273)","(12.0, 14.0, 13.806547619047619)","(20.0, 26.0, 25.99056603773585)","(101.0, 400.0, 390.8333333333333)","(101.0, 1000.0, 640.0)"
06-01-2023 16:00:14.223247,"(14.0, 18.0, 18.075342465753426)","(4.4, 5.5, 5.426599326599327)","(8.5, 10.5, 10.25)","(13.0, 19.0, 18.704545454545453)","(3.2, 3.75, 3.7388358778625954)","(3.9, 4.4, 4.35983379501385)","(12.0, 14.0, 13.829842931937172)","(20.0, 27.0, 26.098039215686274)","(101.0, 400.0, 390.8333333333333)","(101.0, 1000.0, 670.0)"
06-01-2023 16:00:15.804617,"(14.0, 18.5, 18.075342465753426)","(4.4, 5.5, 5.429874213836478)","(8.5, 10.5, 10.25413223140496)","(13.0, 19.0, 18.675)","(3.2, 3.75, 3.74384765625)","(3.9, 4.4, 4.350563909774436)","(12.0, 14.0, 13.88219895287958)","(20.0, 27.0, 25.902912621359224)","(101.0, 400.0, 390.8333333333333)","(101.0, 1000.0, 648.1818181818182)"
06-01-2023 16:00:17.267214,"(15.0, 18.5, 18.03030303030303)","(4.4, 5.5, 5.4451282051282055)","(8.5, 10.5, 10.248945147679326)","(14.0, 19.0, 18.675)","(3.3, 3.75, 3.7389081455805893)","(4.0, 4.4, 4.357849462365592)","(12.0, 14.0, 13.921965317919074)","(21.0, 26.0, 25.88095238095238)","(101.0, 400.0, 390.8333333333333)","(101.0, 1000.0, 648.1818181818182)"
06-01-2023 16:00:18.707588,"(15.0, 18.5, 18.1125)","(4.4, 5.5, 5.363444108761329)","(8.5, 10.5, 10.229580573951434)","(14.0, 19.0, 18.717391304347824)","(3.3, 3.75, 3.744022770398482)","(4.0, 4.4, 4.339746835443038)","(12.0, 14.0, 13.918429003021147)","(21.0, 26.0, 25.88372093023256)","(101.0, 400.0, 390.8333333333333)","(101.0, 1000.0, 648.1818181818182)"
06-01-2023 16:00:20.180679,"(15.0, 18.5, 18.1125)","(4.4, 5.4, 5.37381974248927)","(8.5, 10.5, 10.262582056892779)","(14.0, 19.0, 19.102564102564102)","(3.3, 3.75, 3.773270440251572)","(4.0, 4.4, 4.361506276150628)","(12.0, 14.0, 13.838709677419354)","(21.0, 26.0, 26.058823529411764)","(101.0, 400.0, 387.77777777777777)","(101.0, 1000.0, 677.5)"
06-01-2023 16:00:21.605714,"(15.0, 18.5, 18.1968085106383)","(4.4, 5.4, 5.345454545454546)","(8.5, 10.5, 10.211026615969581)","(14.0, 19.5, 19.114285714285714)","(3.3, 3.8, 3.7769021739130433)","(4.0, 4.4, 4.319047619047619)","(12.0, 14.0, 13.797169811320755)","(21.0, 27.0, 25.860759493670887)","(101.0, 400.0, 388.8888888888889)","(101.0, 1000.0, 656.3636363636364)"
06-01-2023 16:00:23.075268,"(15.0, 18.5, 18.1968085106383)","(4.4, 5.4, 5.345454545454546)","(8.5, 10.5, 10.211026615969581)","(14.0, 19.5, 19.114285714285714)","(3.3, 3.8, 3.784829721362229)","(4.0, 4.4, 4.304371584699453)","(12.0, 14.0, 13.836363636363636)","(21.0, 26.0, 25.867469879518072)","(101.0, 400.0, 389.4736842105263)","(101.0, 1000.0, 755.7142857142858)"
06-01-2023 16:00:24.601172,"(15.0, 18.5, 18.34090909090909)","(4.4, 5.4, 5.315511551155116)","(8.5, 10.5, 10.205882352941176)","(14.0, 19.5, 19.114285714285714)","(3.3, 3.8, 3.7791450777202074)","(4.0, 4.4, 4.365151515151515)","(12.0, 14.0, 13.76923076923077)","(21.0, 26.0, 25.833333333333332)","(101.0, 400.0, 389.4736842105263)","(101.0, 1000.0, 766.1538461538462)"
06-01-2023 16:00:26.163253,"(15.0, 18.5, 18.34090909090909)","(4.4, 5.4, 5.315511551155116)","(8.5, 10.5, 10.211693548387096)","(14.0, 19.5, 19.114285714285714)","(3.3, 3.8, 3.770242914979757)","(4.0, 4.4, 4.355603448275862)","(12.0, 14.0, 13.617021276595745)","(21.0, 26.0, 25.833333333333332)","(101.0, 400.0, 389.4736842105263)","(101.0, 1000.0, 753.3333333333334)"
06-01-2023 16:00:27.554976,"(15.0, 18.5, 18.338461538461537)","(4.4, 5.3, 5.278823529411764)","(8.5, 10.5, 10.258037225042301)","(14.0, 19.5, 19.23)","(3.3, 3.8, 3.774285714285714)","(4.0, 4.4, 4.384727272727273)","(12.0, 14.0, 13.682432432432432)","(21.0, 26.0, 26.304347826086957)","(101.0, 400.0, 389.4736842105263)","(101.0, 1000.0, 704.0)"
06-01-2023 16:00:28.948127,"(15.0, 18.5, 18.359154929577464)","(4.4, 5.3, 5.278823529411764)","(8.5, 10.5, 10.258037225042301)","(14.0, 19.5, 19.1875)","(3.3, 3.8, 3.7729323308270675)","(4.0, 4.4, 4.419327731092437)","(12.0, 14.0, 13.467625899280575)","(21.0, 27.0, 26.189873417721518)","(101.0, 400.0, 389.4736842105263)","(101.0, 1000.0, 680.0)"
06-01-2023 16:00:30.570117,"(15.0, 18.5, 18.566666666666666)","(4.4, 5.3, 5.260091743119266)","(8.5, 10.5, 10.279320987654321)","(14.0, 19.5, 19.337209302325583)","(3.3, 3.8, 3.7805555555555554)","(4.0, 4.5, 4.442857142857143)","(12.0, 13.5, 13.447033898305085)","(21.0, 27.0, 25.65625)","(101.0, 400.0, 391.0)","(101.0, 1000.0, 680.0)"
06-01-2023 16:00:32.123330,"(15.0, 19.0, 18.5625)","(4.4, 5.3, 5.185338345864662)","(8.5, 10.5, 10.279320987654321)","(14.0, 19.5, 19.46031746031746)","(3.3, 3.8, 3.7830864197530865)","(4.0, 4.5, 4.450127226463104)","(12.0, 13.5, 13.451923076923077)","(21.0, 26.0, 24.607142857142858)","(101.0, 400.0, 391.0)","(101.0, 1000.0, 680.0)"
06-01-2023 16:00:33.864210,"(15.0, 19.0, 18.468354430379748)","(4.4, 5.2, 5.183582089552239)","(8.5, 10.5, 10.281055900621118)","(14.0, 19.5, 19.359375)","(3.3, 3.85, 3.783658536585366)","(4.0, 4.5, 4.437777777777778)","(12.0, 13.5, 13.30859375)","(21.0, 25.0, 25.043478260869566)","(101.0, 400.0, 387.6923076923077)","(101.0, 1000.0, 747.6923076923077)"
06-01-2023 16:00:35.398803,"(15.0, 19.0, 18.43243243243243)","(4.4, 5.2, 5.183582089552239)","(8.5, 10.5, 10.290715372907155)","(14.0, 19.5, 19.54022988505747)","(3.3, 3.85, 3.7965618860510806)","(4.0, 4.5, 4.3915178571428575)","(12.0, 13.5, 13.289473684210526)","(21.0, 26.0, 25.785714285714285)","(101.0, 400.0, 388.57142857142856)","(101.0, 1000.0, 603.3333333333334)"
06-01-2023 16:00:36.856138,"(15.0, 19.0, 18.68103448275862)","(4.6, 5.2, 5.210924369747899)","(8.5, 10.5, 10.56281407035176)","(14.0, 20.0, 19.7125)","(3.3, 3.85, 3.79)","(4.0, 4.4, 4.391235059760956)","(12.0, 13.5, 12.986486486486486)","(21.0, 26.0, 25.896551724137932)","(101.0, 400.0, 388.57142857142856)","(101.0, 630.0, 606.0)"
06-01-2023 16:00:38.563811,"(15.0, 19.0, 18.701923076923077)","(4.6, 5.3, 5.176300578034682)","(8.5, 11.0, 10.589449541284404)","(14.0, 20.0, 19.779411764705884)","(3.3, 3.8, 3.7842245989304812)","(4.0, 4.4, 4.383955223880597)","(12.0, 13.0, 13.390710382513662)","(21.0, 26.0, 25.363636363636363)","(101.0, 400.0, 388.57142857142856)","(101.0, 630.0, 606.0)"
06-01-2023 16:00:40.239147,"(15.0, 19.0, 18.723684210526315)","(4.6, 5.2, 5.160828025477707)","(8.5, 11.0, 10.551282051282051)","(14.0, 20.0, 20.100719424460433)","(3.3, 3.8, 3.7813291139240506)","(4.0, 4.4, 4.368103448275862)","(12.0, 13.5, 13.390710382513662)","(21.0, 26.0, 25.2)","(101.0, 400.0, 388.57142857142856)","(101.0, 630.0, 606.0)"
06-01-2023 16:00:41.857778,"(15.0, 19.0, 18.723684210526315)","(4.6, 5.2, 5.158305084745763)","(8.5, 11.0, 10.596774193548388)","(14.0, 21.0, 20.097902097902097)","(3.3, 3.8, 3.7781249999999997)","(4.0, 4.4, 4.373488372093023)","(12.0, 13.5, 13.384718498659517)","(21.0, 26.0, 25.25)","(101.0, 400.0, 388.57142857142856)","(101.0, 630.0, 606.0)"
06-01-2023 16:00:43.353107,"(15.0, 19.0, 18.723684210526315)","(4.6, 5.2, 5.154444444444445)","(8.5, 11.0, 10.579326923076923)","(14.0, 21.0, 20.097902097902097)","(3.3, 3.8, 3.7784482758620688)","(3.9, 4.4, 4.398750000000001)","(12.0, 13.5, 13.057377049180328)","(21.0, 26.0, 24.166666666666668)","(101.0, 400.0, 365.7142857142857)","(101.0, 590.0, 576.0)"
06-01-2023 16:00:44.745560,"(15.0, 19.0, 18.71818181818182)","(4.6, 5.2, 5.161801242236025)","(8.5, 11.0, 10.604072398190045)","(14.0, 21.0, 19.751612903225805)","(3.3, 3.8, 3.812135922330097)","(3.9, 4.4, 4.3792531120331954)","(12.0, 13.5, 13.268817204301076)","(21.0, 25.0, 24.46153846153846)","(101.0, 380.0, 367.5)","(101.0, 590.0, 576.0)"
06-01-2023 16:00:46.234981,"(15.0, 19.0, 18.71818181818182)","(4.6, 5.2, 5.1612307692307695)","(8.5, 11.0, 10.629237288135593)","(14.0, 21.0, 19.79813664596273)","(3.3, 3.85, 3.815384615384615)","(3.9, 4.4, 4.380223880597015)","(12.0, 13.5, 13.25438596491228)","(21.0, 25.0, 24.53125)","(101.0, 380.0, 367.5)","(101.0, 590.0, 576.0)"
06-01-2023 16:00:47.775854,"(15.0, 19.0, 18.7578125)","(4.6, 5.2, 5.164804469273743)","(8.5, 11.0, 10.636929460580912)","(14.0, 21.0, 19.820121951219512)","(3.3, 3.85, 3.8169999999999997)","(3.9, 4.4, 4.380935251798562)","(12.0, 13.5, 13.24074074074074)","(21.0, 25.0, 24.633333333333333)","(101.0, 380.0, 367.5)","(101.0, 590.0, 576.0)"
06-01-2023 16:00:49.169449,"(15.0, 19.0, 18.712962962962962)","(4.6, 5.2, 5.162162162162162)","(8.5, 11.0, 10.636929460580912)","(14.0, 21.0, 19.78688524590164)","(3.3, 3.85, 3.773542600896861)","(3.9, 4.4, 4.429803921568627)","(12.0, 13.5, 13.234126984126984)","(21.0, 25.0, 24.52777777777778)","(101.0, 380.0, 367.5)","(101.0, 590.0, 576.0)"
06-01-2023 16:00:50.522528,"(15.0, 19.0, 18.712962962962962)","(4.6, 5.2, 5.162162162162162)","(8.5, 11.0, 10.636929460580912)","(14.0, 21.0, 19.78688524590164)","(3.3, 3.8, 3.7733333333333334)","(3.9, 4.5, 4.431020408163265)","(12.0, 13.5, 13.234126984126984)","(21.0, 25.0, 24.545454545454547)","(101.0, 380.0, 393.22033898305085)","(101.0, 590.0, 615.8823529411765)"
06-01-2023 16:00:52.093353,"(15.0, 19.0, 18.712962962962962)","(4.6, 5.2, 5.164086687306502)","(8.5, 11.0, 10.636929460580912)","(14.0, 21.0, 19.78688524590164)","(3.3, 3.8, 3.744255319148936)","(3.9, 4.5, 4.418141592920354)","(12.0, 13.5, 13.258426966292134)","(21.0, 25.0, 24.96)","(101.0, 400.0, 393.22033898305085)","(101.0, 630.0, 615.8823529411765)"
06-01-2023 16:00:53.546683,"(15.0, 19.0, 18.712962962962962)","(4.6, 5.2, 5.165982404692082)","(8.5, 11.0, 10.647177419354838)","(14.0, 21.0, 19.806451612903224)","(3.3, 3.75, 3.752684563758389)","(3.9, 4.5, 4.421940928270042)","(12.0, 13.5, 13.227848101265822)","(21.0, 25.0, 24.962962962962962)","(101.0, 400.0, 393.22033898305085)","(101.0, 630.0, 615.8823529411765)"
06-01-2023 16:00:55.068399,"(15.0, 19.0, 18.732758620689655)","(4.6, 5.2, 5.164331210191083)","(8.5, 11.0, 10.647177419354838)","(14.0, 21.0, 19.806451612903224)","(3.3, 3.8, 3.743201754385965)","(3.9, 4.5, 4.437931034482759)","(12.0, 13.5, 13.174757281553399)","(21.0, 25.0, 24.962962962962962)","(101.0, 400.0, 393.9655172413793)","(101.0, 630.0, 615.8823529411765)"
06-01-2023 16:00:56.392402,"(15.0, 19.0, 18.732758620689655)","(4.6, 5.2, 5.165568862275449)","(8.5, 11.0, 10.440315315315315)","(14.0, 21.0, 19.83157894736842)","(3.3, 3.75, 3.7786476868327403)","(3.9, 4.5, 4.4479338842975205)","(12.0, 13.5, 13.043478260869565)","(21.0, 25.0, 25.03448275862069)","(101.0, 400.0, 393.9655172413793)","(101.0, 630.0, 616.6666666666666)"
06-01-2023 16:00:57.693550,"(15.0, 19.0, 18.74590163934426)","(4.6, 5.2, 5.174489795918367)","(8.5, 10.5, 10.436754176610979)","(14.0, 21.0, 19.83157894736842)","(3.3, 3.8, 3.78207171314741)","(3.9, 4.5, 4.4485355648535565)","(12.0, 13.5, 13.007352941176471)","(21.0, 26.0, 25.18840579710145)","(101.0, 400.0, 393.9655172413793)","(101.0, 630.0, 616.6666666666666)"
06-01-2023 16:00:59.031150,"(15.0, 19.0, 18.66304347826087)","(4.4, 5.2, 5.174489795918367)","(8.5, 10.5, 10.4765625)","(14.0, 21.0, 20.063291139240505)","(3.3, 3.8, 3.7786821705426354)","(3.9, 4.5, 4.459872611464968)","(12.0, 13.5, 13.131868131868131)","(21.0, 26.0, 25.3)","(101.0, 400.0, 393.51851851851853)","(101.0, 630.0, 616.6666666666666)"
06-01-2023 16:01:00.367597,"(15.0, 19.0, 18.753968253968253)","(4.4, 5.2, 5.164375)","(8.5, 10.5, 10.4765625)","(14.0, 21.0, 20.063291139240505)","(3.3, 3.8, 3.7786821705426354)","(3.9, 4.5, 4.460450160771704)","(12.0, 13.5, 13.127777777777778)","(21.0, 26.0, 25.28205128205128)","(101.0, 400.0, 393.51851851851853)","(101.0, 630.0, 616.6666666666666)"
06-01-2023 16:01:01.791112,"(15.0, 19.0, 18.753968253968253)","(4.4, 5.2, 5.165454545454545)","(8.5, 11.0, 10.666015625)","(14.0, 21.0, 20.058441558441558)","(3.3, 3.8, 3.75)","(3.9, 4.5, 4.46030534351145)","(12.0, 13.5, 13.154639175257731)","(21.0, 26.0, 25.263157894736842)","(101.0, 400.0, 393.51851851851853)","(101.0, 630.0, 616.6666666666666)"
06-01-2023 16:01:03.071374,"(15.0, 19.0, 18.766666666666666)","(4.4, 5.2, 5.170588235294118)","(8.5, 11.0, 10.665369649805447)","(14.0, 21.0, 20.057692307692307)","(3.3, 3.75, 3.740508806262231)","(3.9, 4.5, 4.46030534351145)","(12.0, 13.5, 13.154639175257731)","(21.0, 26.0, 25.176470588235293)","(101.0, 400.0, 393.51851851851853)","(101.0, 630.0, 616.6666666666666)"
06-01-2023 16:01:04.338702,"(15.0, 19.0, 18.766666666666666)","(4.4, 5.2, 5.17248322147651)","(8.5, 11.0, 10.644628099173554)","(14.0, 21.0, 19.82608695652174)","(3.3, 3.75, 3.7405458089668615)","(3.8, 4.5, 4.458088235294118)","(12.0, 13.5, 13.154639175257731)","(21.0, 26.0, 25.194444444444443)","(101.0, 400.0, 393.51851851851853)","(101.0, 630.0, 616.6666666666666)"
