,Reliant,Lingering Promise,Palacein,Super Empire,Tiffany Twist,Tacha Gold,Taiga,Peek Factor
15-12-2022 14:38:09.013044,"(4.6, 4.2, 4.0125)","(9.0, 23.0, 20.333333333333332)","(3.3, 4.4, 4.1647058823529415)","(9.0, 26.0, 19.666666666666668)","(4.6, 6.2, 5.800000000000001)","(15.0, 38.0, 31.5)","(10.0, 25.0, 20.8)","(8.5, 10.0, 9.714285714285714)"
15-12-2022 14:38:10.087804,"(4.6, 4.2, 4.0125)","(9.0, 23.0, 20.333333333333332)","(3.3, 4.4, 4.1647058823529415)","(9.0, 26.0, 19.666666666666668)","(4.6, 6.2, 5.800000000000001)","(15.0, 38.0, 31.5)","(10.0, 25.0, 20.8)","(8.5, 10.0, 9.714285714285714)"
15-12-2022 14:38:11.213169,"(4.6, 4.2, 4.0125)","(9.0, 23.0, 20.333333333333332)","(3.3, 4.4, 4.1647058823529415)","(9.0, 26.0, 19.666666666666668)","(4.6, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.5, 10.0, 9.714285714285714)"
15-12-2022 14:38:12.265820,"(4.6, 4.2, 4.0125)","(9.0, 23.0, 20.333333333333332)","(3.3, 4.4, 4.1647058823529415)","(9.0, 26.0, 19.666666666666668)","(4.6, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.5, 10.0, 9.714285714285714)"
15-12-2022 14:38:13.361698,"(4.6, 4.2, 4.0125)","(9.0, 23.0, 20.333333333333332)","(3.3, 4.4, 4.1647058823529415)","(9.0, 26.0, 19.666666666666668)","(4.6, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.5, 10.0, 9.714285714285714)"
15-12-2022 14:38:14.409489,"(4.6, 4.2, 4.0125)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(9.0, 26.0, 19.666666666666668)","(4.6, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.5, 10.0, 9.714285714285714)"
15-12-2022 14:38:15.460077,"(4.6, 4.2, 4.0125)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(9.0, 26.0, 19.666666666666668)","(4.6, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.5, 10.0, 9.714285714285714)"
15-12-2022 14:38:16.494550,"(4.6, 4.2, 4.0125)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(9.0, 26.0, 19.666666666666668)","(4.6, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.5, 10.0, 9.714285714285714)"
15-12-2022 14:38:17.526574,"(4.6, 4.2, 4.0125)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(9.0, 26.0, 19.666666666666668)","(4.6, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.5, 10.0, 9.714285714285714)"
15-12-2022 14:38:18.607571,"(4.6, 4.2, 4.057142857142857)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(9.0, 26.0, 19.666666666666668)","(4.6, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.5, 10.0, 9.714285714285714)"
15-12-2022 14:38:19.689018,"(4.6, 4.2, 4.057142857142857)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(9.0, 26.0, 19.666666666666668)","(4.6, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.5, 10.0, 9.714285714285714)"
15-12-2022 14:38:20.800964,"(4.0, 4.2, 4.057142857142857)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.0, 10.0, 9.714285714285714)"
15-12-2022 14:38:21.871495,"(4.0, 4.2, 4.057142857142857)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.0, 10.0, 9.714285714285714)"
15-12-2022 14:38:22.959086,"(4.0, 4.1, 3.9857142857142853)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.0, 11.0, 9.714285714285714)"
15-12-2022 14:38:24.103528,"(4.0, 4.1, 3.9857142857142853)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.0, 11.0, 9.714285714285714)"
15-12-2022 14:38:25.186321,"(4.0, 4.1, 3.9857142857142853)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.0, 11.0, 9.714285714285714)"
15-12-2022 14:38:26.283032,"(4.0, 4.0, 3.95)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.0, 11.0, 10.25)"
15-12-2022 14:38:27.440492,"(4.0, 4.0, 3.9375)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.0, 11.0, 10.25)"
15-12-2022 14:38:28.555459,"(4.0, 4.0, 3.789473684210526)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.0, 11.0, 10.071428571428571)"
15-12-2022 14:38:29.695933,"(4.0, 4.0, 3.789473684210526)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 30.4)","(10.0, 25.0, 20.8)","(8.0, 10.5, 10.071428571428571)"
15-12-2022 14:38:30.853994,"(4.0, 4.0, 3.789473684210526)","(9.0, 22.0, 19.666666666666668)","(3.3, 4.4, 4.1647058823529415)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 31.666666666666664)","(10.0, 25.0, 20.8)","(8.0, 10.5, 10.071428571428571)"
15-12-2022 14:38:32.027310,"(4.0, 4.0, 3.831578947368421)","(9.0, 22.0, 17.666666666666668)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 31.666666666666664)","(10.0, 25.0, 20.8)","(8.0, 10.5, 10.071428571428571)"
15-12-2022 14:38:33.229503,"(4.0, 3.9, 3.82)","(9.0, 22.0, 17.666666666666668)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 31.666666666666664)","(10.0, 25.0, 20.8)","(8.0, 10.5, 10.071428571428571)"
15-12-2022 14:38:34.356295,"(4.0, 3.9, 3.82)","(9.0, 22.0, 17.666666666666668)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 19.666666666666668)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 31.666666666666664)","(10.0, 25.0, 20.8)","(8.0, 10.5, 10.071428571428571)"
15-12-2022 14:38:35.426529,"(4.0, 3.9, 3.82)","(9.0, 22.0, 17.666666666666668)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.833333333333336)","(5.0, 6.2, 5.800000000000001)","(15.0, 38.0, 21.333333333333332)","(10.0, 25.0, 15.8125)","(8.0, 10.5, 9.441176470588236)"
15-12-2022 14:38:36.460536,"(4.0, 3.9, 3.82)","(9.0, 22.0, 17.666666666666668)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.833333333333336)","(5.0, 6.2, 5.800000000000001)","(15.0, 24.0, 23.2)","(10.0, 18.0, 15.8125)","(8.0, 10.5, 9.441176470588236)"
15-12-2022 14:38:37.634895,"(4.0, 3.9, 3.82)","(9.0, 22.0, 17.666666666666668)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.833333333333336)","(5.0, 6.2, 5.800000000000001)","(15.0, 24.0, 23.2)","(10.0, 18.0, 15.8125)","(8.0, 10.5, 9.441176470588236)"
15-12-2022 14:38:38.951490,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 21.27777777777778)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.833333333333336)","(5.0, 6.2, 5.800000000000001)","(15.0, 24.0, 23.2)","(10.0, 18.0, 15.8125)","(8.0, 10.5, 9.441176470588236)"
15-12-2022 14:38:40.198865,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 21.27777777777778)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.833333333333336)","(5.0, 6.2, 5.800000000000001)","(15.0, 24.0, 23.2)","(10.0, 18.0, 15.8125)","(8.0, 10.5, 9.441176470588236)"
15-12-2022 14:38:41.263178,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 21.27777777777778)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.923076923076923)","(5.0, 6.2, 5.800000000000001)","(15.0, 24.0, 23.238095238095237)","(10.0, 18.0, 15.8125)","(8.0, 10.5, 9.441176470588236)"
15-12-2022 14:38:42.312931,"(4.0, 3.9, 3.8024999999999998)","(9.0, 22.0, 19.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.923076923076923)","(5.0, 6.2, 5.64)","(15.0, 24.0, 22.0)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:43.403671,"(4.0, 3.9, 3.8024999999999998)","(9.0, 22.0, 19.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.923076923076923)","(5.0, 6.2, 5.64)","(15.0, 24.0, 22.0)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:44.623772,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 19.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.923076923076923)","(5.0, 6.2, 5.64)","(15.0, 24.0, 22.0)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:45.858787,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 19.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.923076923076923)","(5.0, 6.2, 5.64)","(15.0, 24.0, 22.0)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:47.033685,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 19.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.923076923076923)","(5.0, 6.2, 5.64)","(15.0, 24.0, 22.0)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:48.218427,"(4.0, 3.9, 3.8024999999999998)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.923076923076923)","(5.0, 6.2, 5.64)","(15.0, 24.0, 22.0)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:49.551072,"(4.0, 3.9, 3.791176470588235)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.923076923076923)","(5.0, 6.2, 5.64)","(15.0, 24.0, 22.0)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:50.684639,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.923076923076923)","(5.0, 6.2, 5.64)","(15.0, 24.0, 22.0)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:51.837162,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 24.923076923076923)","(5.0, 6.2, 5.64)","(15.0, 24.0, 22.0)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:52.963424,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.2, 5.7)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:54.016996,"(4.0, 3.9, 3.8024999999999998)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.0, 5.7)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:55.074246,"(4.0, 3.9, 3.8024999999999998)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.0, 5.7)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:56.075258,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.0, 5.7)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:57.128898,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.0, 5.7)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:58.439367,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.0, 5.7)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:38:59.451449,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.0, 5.7)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:39:00.500219,"(4.0, 3.85, 3.791176470588235)","(9.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.0, 5.7)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:39:01.511406,"(3.9, 3.85, 3.791176470588235)","(10.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.0, 5.7)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:39:02.519177,"(3.9, 3.85, 3.791176470588235)","(10.0, 22.0, 20.0)","(3.3, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.4, 5.65)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:39:03.522571,"(3.9, 3.85, 3.791176470588235)","(10.0, 22.0, 18.333333333333332)","(3.4, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.4, 5.65)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:39:04.579558,"(3.9, 3.85, 3.791176470588235)","(10.0, 22.0, 18.333333333333332)","(3.4, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.4, 5.65)","(15.0, 24.0, 22.666666666666668)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:39:05.690848,"(3.9, 3.85, 3.791176470588235)","(10.0, 22.0, 18.333333333333332)","(3.4, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.2, 5.953846153846154)","(15.0, 24.0, 22.285714285714285)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:39:06.777801,"(3.9, 3.85, 3.791176470588235)","(10.0, 22.0, 18.333333333333332)","(3.4, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.2, 5.953846153846154)","(15.0, 24.0, 22.285714285714285)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:39:07.764424,"(3.9, 3.85, 3.791176470588235)","(10.0, 22.0, 18.333333333333332)","(3.4, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.2, 5.953846153846154)","(15.0, 24.0, 22.285714285714285)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
15-12-2022 14:39:09.017810,"(3.9, 3.85, 3.791176470588235)","(10.0, 22.0, 18.333333333333332)","(3.4, 4.4, 4.218181818181819)","(11.0, 26.0, 23.833333333333332)","(5.0, 6.2, 5.92)","(15.0, 24.0, 22.285714285714285)","(10.0, 18.0, 15.8125)","(8.0, 10.0, 9.5)"
