,Double Thunder,Goldstar Charm,Goldstar Justice,Homebush Shadow,Opawa Andrew,Lonely Guy,Replica Rosco
06-01-2023 11:33:22.935967,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 14.783333333333335)","(13.0, 27.0, 23.375)","(9.0, 17.5, 15.845454545454546)","(5.0, 7.8, 5.953846153846154)","(15.0, 40.0, 29.6)","(8.5, 14.5, 9.770588235294117)"
06-01-2023 11:33:23.919705,"(1.8, 2.92, 1.8905555555555555)","(6.5, 16.5, 14.783333333333335)","(13.0, 27.0, 23.375)","(9.0, 17.5, 15.845454545454546)","(5.0, 7.8, 5.953846153846154)","(15.0, 40.0, 29.6)","(8.5, 14.5, 9.770588235294117)"
06-01-2023 11:33:24.828244,"(1.8, 2.92, 2.2582142857142857)","(6.5, 16.5, 9.41875)","(13.0, 27.0, 23.375)","(9.0, 17.5, 15.845454545454546)","(5.0, 7.8, 5.953846153846154)","(15.0, 40.0, 29.6)","(8.5, 14.5, 9.770588235294117)"
06-01-2023 11:33:25.756278,"(1.8, 2.92, 2.2582142857142857)","(6.5, 16.5, 9.41875)","(13.0, 27.0, 25.964285714285715)","(9.0, 17.5, 15.845454545454546)","(5.0, 7.8, 5.953846153846154)","(15.0, 40.0, 29.6)","(8.5, 14.5, 9.770588235294117)"
06-01-2023 11:33:26.736085,"(1.8, 2.92, 2.2582142857142857)","(6.5, 16.5, 9.41875)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.5, 14.850000000000001)","(5.0, 7.8, 6.330612244897959)","(15.0, 40.0, 29.6)","(8.5, 14.5, 9.770588235294117)"
06-01-2023 11:33:27.707671,"(1.8, 2.92, 2.2582142857142857)","(6.5, 16.5, 9.41875)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 14.850000000000001)","(5.0, 7.8, 6.330612244897959)","(15.0, 40.0, 34.8)","(8.5, 14.5, 9.040740740740741)"
06-01-2023 11:33:28.766616,"(1.8, 2.92, 2.2582142857142857)","(6.5, 16.5, 9.41875)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 14.850000000000001)","(5.0, 7.8, 6.330612244897959)","(15.0, 40.0, 35.04761904761905)","(8.5, 14.5, 12.966666666666667)"
06-01-2023 11:33:29.710184,"(1.8, 2.92, 2.2582142857142857)","(6.5, 16.5, 9.41875)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 14.850000000000001)","(5.0, 7.8, 6.330612244897959)","(15.0, 40.0, 19.6)","(8.5, 14.0, 13.655555555555555)"
06-01-2023 11:33:30.643667,"(1.8, 2.92, 2.2582142857142857)","(6.5, 16.5, 9.41875)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 14.850000000000001)","(5.0, 7.8, 6.330612244897959)","(15.0, 40.0, 19.6)","(8.5, 14.0, 13.655555555555555)"
06-01-2023 11:33:31.790204,"(1.8, 2.92, 2.2582142857142857)","(6.5, 16.5, 9.41875)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 14.850000000000001)","(5.0, 7.8, 6.330612244897959)","(15.0, 40.0, 19.6)","(8.5, 14.0, 13.655555555555555)"
06-01-2023 11:33:32.817824,"(1.8, 2.92, 2.2582142857142857)","(6.5, 16.5, 9.41875)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 14.850000000000001)","(5.0, 7.8, 6.330612244897959)","(15.0, 40.0, 19.75)","(8.5, 14.0, 13.655555555555555)"
06-01-2023 11:33:33.799945,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.870833333333334)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 14.850000000000001)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 19.75)","(8.5, 14.0, 13.655555555555555)"
06-01-2023 11:33:34.818342,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.870833333333334)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 14.850000000000001)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 19.75)","(8.5, 14.0, 13.655555555555555)"
06-01-2023 11:33:35.882111,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.870833333333334)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 11.918181818181818)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 19.75)","(8.5, 14.0, 13.655555555555555)"
06-01-2023 11:33:36.888946,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.870833333333334)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 11.918181818181818)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 26.625)","(8.5, 14.0, 13.655555555555555)"
06-01-2023 11:33:37.968985,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.870833333333334)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 11.918181818181818)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 38.25)","(8.5, 14.0, 13.655555555555555)"
06-01-2023 11:33:38.968177,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.870833333333334)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 11.918181818181818)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 38.25)","(8.5, 14.0, 11.8375)"
06-01-2023 11:33:39.971732,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.870833333333334)","(13.0, 27.0, 26.03333333333333)","(9.0, 17.0, 11.918181818181818)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 38.25)","(8.5, 13.5, 11.676)"
06-01-2023 11:33:40.915242,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.870833333333334)","(13.0, 28.0, 23.35)","(9.0, 17.0, 11.918181818181818)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 38.25)","(8.5, 13.5, 12.414285714285715)"
06-01-2023 11:33:41.880934,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.652000000000001)","(13.0, 29.0, 27.96875)","(9.0, 17.0, 11.918181818181818)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 38.25)","(8.5, 13.5, 12.414285714285715)"
06-01-2023 11:33:42.822107,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.652000000000001)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 38.25)","(8.5, 13.5, 12.414285714285715)"
06-01-2023 11:33:43.811685,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.652000000000001)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 38.25)","(8.5, 13.5, 12.414285714285715)"
06-01-2023 11:33:44.831632,"(1.8, 2.92, 2.400952380952381)","(6.5, 16.5, 11.652000000000001)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(5.0, 7.8, 6.330612244897959)","(15.0, 46.0, 38.25)","(8.5, 13.5, 12.414285714285715)"
06-01-2023 11:33:45.883273,"(1.85, 2.92, 2.400952380952381)","(6.5, 16.5, 11.652000000000001)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.330612244897959)","(16.0, 46.0, 38.375)","(8.5, 13.5, 12.414285714285715)"
06-01-2023 11:33:46.889498,"(1.85, 2.92, 2.400952380952381)","(6.5, 16.0, 13.741176470588236)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.330612244897959)","(16.0, 46.0, 38.375)","(8.5, 13.5, 10.925806451612903)"
06-01-2023 11:33:47.847757,"(1.85, 2.92, 2.400952380952381)","(6.5, 16.0, 13.741176470588236)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.330612244897959)","(16.0, 46.0, 38.375)","(8.5, 13.5, 10.925806451612903)"
06-01-2023 11:33:48.806663,"(1.85, 2.92, 2.400952380952381)","(6.5, 16.0, 13.741176470588236)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.330612244897959)","(16.0, 46.0, 38.375)","(8.5, 13.5, 10.925806451612903)"
06-01-2023 11:33:49.773418,"(1.85, 2.92, 2.400952380952381)","(6.5, 16.0, 13.741176470588236)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.330612244897959)","(16.0, 46.0, 38.375)","(8.5, 13.5, 10.925806451612903)"
06-01-2023 11:33:50.719563,"(1.85, 2.92, 2.400952380952381)","(6.5, 16.0, 13.866666666666667)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.330612244897959)","(16.0, 46.0, 38.375)","(8.5, 13.5, 10.925806451612903)"
06-01-2023 11:33:51.674971,"(1.85, 2.92, 2.611428571428571)","(6.5, 16.0, 13.866666666666667)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.330612244897959)","(16.0, 46.0, 38.375)","(8.5, 13.5, 10.925806451612903)"
06-01-2023 11:33:52.671730,"(1.85, 2.92, 2.611428571428571)","(6.5, 16.0, 13.866666666666667)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.330612244897959)","(16.0, 46.0, 38.375)","(8.5, 13.5, 10.925806451612903)"
06-01-2023 11:33:53.723407,"(1.85, 2.92, 2.611428571428571)","(6.5, 16.0, 13.866666666666667)","(13.0, 30.0, 28.90625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.330612244897959)","(16.0, 46.0, 38.375)","(8.5, 13.5, 10.568571428571428)"
06-01-2023 11:33:54.816704,"(1.85, 2.92, 2.611428571428571)","(6.5, 16.0, 10.938461538461539)","(13.0, 29.0, 27.96875)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.330612244897959)","(16.0, 46.0, 38.375)","(8.5, 13.5, 10.568571428571428)"
06-01-2023 11:33:55.866690,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 10.938461538461539)","(13.0, 29.0, 27.96875)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.441509433962264)","(16.0, 46.0, 38.375)","(8.5, 13.5, 10.568571428571428)"
06-01-2023 11:33:56.845869,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 9.052173913043479)","(13.0, 29.0, 27.96875)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.441509433962264)","(16.0, 46.0, 38.375)","(8.5, 13.5, 10.568571428571428)"
06-01-2023 11:33:57.795566,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 9.052173913043479)","(13.0, 29.0, 25.125)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.659016393442623)","(16.0, 46.0, 38.5)","(8.5, 13.5, 10.568571428571428)"
06-01-2023 11:33:58.749027,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 9.052173913043479)","(13.0, 29.0, 25.125)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.659016393442623)","(16.0, 46.0, 38.5)","(8.5, 13.5, 10.568571428571428)"
06-01-2023 11:33:59.720388,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 9.052173913043479)","(13.0, 29.0, 25.125)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.632258064516129)","(16.0, 46.0, 38.5)","(8.5, 13.5, 10.568571428571428)"
06-01-2023 11:34:00.666274,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 9.052173913043479)","(13.0, 29.0, 25.125)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.632258064516129)","(16.0, 46.0, 38.5)","(8.5, 13.5, 10.568571428571428)"
06-01-2023 11:34:01.652058,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 9.052173913043479)","(13.0, 29.0, 25.125)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.632258064516129)","(16.0, 46.0, 38.5)","(8.5, 13.5, 10.649999999999999)"
06-01-2023 11:34:02.567381,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 8.581818181818182)","(13.0, 29.0, 27.0625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.632258064516129)","(16.0, 46.0, 38.5)","(8.5, 13.5, 8.289473684210526)"
06-01-2023 11:34:03.596459,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 8.18)","(13.0, 29.0, 27.0625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.632258064516129)","(16.0, 46.0, 38.5)","(8.5, 13.5, 8.366666666666667)"
06-01-2023 11:34:04.626325,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 8.18)","(13.0, 29.0, 27.0625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.632258064516129)","(16.0, 46.0, 38.5)","(8.5, 13.5, 8.366666666666667)"
06-01-2023 11:34:05.722129,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 8.18)","(13.0, 29.0, 27.0625)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.632258064516129)","(16.0, 46.0, 38.5)","(8.5, 13.5, 8.366666666666667)"
06-01-2023 11:34:06.839683,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 8.18)","(13.0, 29.0, 28.13888888888889)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.836363636363636)","(16.0, 46.0, 38.5)","(8.5, 13.5, 9.25)"
06-01-2023 11:34:07.884993,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 8.18)","(13.0, 29.0, 21.5)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.836363636363636)","(16.0, 46.0, 38.5)","(8.5, 13.0, 9.25)"
06-01-2023 11:34:08.868000,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 7.410526315789474)","(13.0, 29.0, 26.0)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.836363636363636)","(16.0, 46.0, 38.5)","(8.5, 13.0, 9.25)"
06-01-2023 11:34:09.849042,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 8.756521739130434)","(13.0, 29.0, 26.0)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.836363636363636)","(16.0, 46.0, 38.5)","(8.5, 13.0, 9.25)"
06-01-2023 11:34:10.850589,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 8.756521739130434)","(13.0, 29.0, 26.0)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 5.836363636363636)","(16.0, 46.0, 43.272727272727266)","(8.5, 13.0, 9.25)"
06-01-2023 11:34:11.869048,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 8.756521739130434)","(13.0, 30.0, 26.8)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.8, 6.578571428571429)","(16.0, 46.0, 43.272727272727266)","(8.5, 13.0, 8.458333333333334)"
06-01-2023 11:34:12.898079,"(1.85, 2.92, 2.6799999999999997)","(6.5, 16.0, 8.756521739130434)","(13.0, 32.0, 26.0)","(9.0, 17.0, 11.918181818181818)","(4.4, 7.4, 6.578571428571429)","(16.0, 46.0, 43.272727272727266)","(8.5, 13.5, 8.366666666666667)"
06-01-2023 11:34:13.864445,"(1.85, 2.92, 2.336666666666667)","(6.5, 16.0, 8.756521739130434)","(14.0, 32.0, 28.4)","(9.0, 17.0, 11.918181818181818)","(4.2, 7.4, 6.578571428571429)","(16.0, 46.0, 43.272727272727266)","(8.5, 13.5, 9.1)"
06-01-2023 11:34:14.786693,"(1.85, 2.9, 2.8457894736842104)","(6.5, 16.0, 8.756521739130434)","(14.0, 32.0, 28.4)","(9.0, 17.0, 11.918181818181818)","(4.2, 7.4, 6.578571428571429)","(16.0, 46.0, 43.272727272727266)","(8.5, 13.5, 10.619047619047619)"
06-01-2023 11:34:15.772365,"(1.85, 2.9, 2.8457894736842104)","(6.5, 16.0, 7.981818181818182)","(14.0, 32.0, 28.4)","(9.0, 17.0, 11.918181818181818)","(4.2, 7.4, 6.578571428571429)","(16.0, 46.0, 38.625)","(8.5, 13.0, 10.619047619047619)"
06-01-2023 11:34:16.801825,"(1.85, 2.9, 2.3899999999999997)","(6.5, 15.5, 11.780000000000001)","(14.0, 29.0, 26.0)","(9.0, 17.0, 15.436363636363636)","(4.2, 7.4, 6.578571428571429)","(16.0, 46.0, 38.625)","(8.5, 13.0, 10.619047619047619)"
06-01-2023 11:34:17.982770,"(1.85, 2.9, 2.3899999999999997)","(6.5, 15.5, 11.780000000000001)","(14.0, 29.0, 25.375)","(9.0, 16.5, 14.475)","(4.2, 7.4, 6.25)","(16.0, 46.0, 38.625)","(8.5, 13.0, 10.619047619047619)"
06-01-2023 11:34:19.098490,"(1.85, 2.9, 2.3899999999999997)","(6.5, 15.0, 12.066666666666666)","(14.0, 29.0, 25.375)","(9.0, 16.5, 15.69)","(4.2, 7.4, 6.140476190476191)","(16.0, 46.0, 38.625)","(8.5, 13.0, 10.619047619047619)"
06-01-2023 11:34:20.068829,"(1.85, 2.9, 2.3899999999999997)","(6.5, 15.5, 10.185714285714287)","(14.0, 29.0, 25.375)","(9.0, 16.5, 15.69)","(4.2, 7.4, 6.140476190476191)","(16.0, 46.0, 40.1)","(8.5, 13.0, 9.774193548387096)"
06-01-2023 11:34:21.028238,"(1.85, 2.9, 2.3899999999999997)","(6.5, 15.5, 10.185714285714287)","(14.0, 29.0, 25.375)","(9.0, 16.5, 15.69)","(4.2, 7.4, 6.140476190476191)","(16.0, 46.0, 40.1)","(8.5, 13.0, 8.428571428571427)"
06-01-2023 11:34:22.051186,"(1.85, 2.9, 2.3899999999999997)","(6.5, 15.5, 10.185714285714287)","(14.0, 29.0, 25.375)","(9.0, 16.5, 15.69)","(4.2, 7.4, 6.140476190476191)","(16.0, 46.0, 40.1)","(8.5, 13.0, 9.307692307692307)"
06-01-2023 11:34:23.126273,"(1.85, 2.9, 2.3899999999999997)","(6.5, 15.5, 10.185714285714287)","(14.0, 29.0, 27.625)","(9.0, 16.5, 15.69)","(4.2, 7.4, 6.281081081081081)","(16.0, 46.0, 40.1)","(8.5, 13.0, 9.307692307692307)"
06-01-2023 11:34:24.211401,"(1.85, 2.9, 2.3899999999999997)","(6.5, 15.5, 9.6875)","(14.0, 32.0, 27.625)","(9.0, 16.5, 15.69)","(4.2, 7.4, 6.544)","(16.0, 46.0, 40.1)","(8.5, 13.0, 9.307692307692307)"
06-01-2023 11:34:25.200747,"(1.85, 2.9, 1.9649999999999999)","(6.5, 15.5, 9.6875)","(14.0, 32.0, 27.625)","(9.0, 16.5, 15.69)","(4.2, 7.0, 6.544)","(16.0, 46.0, 40.1)","(8.5, 13.0, 11.885714285714286)"
06-01-2023 11:34:26.161150,"(1.85, 2.88, 2.491111111111111)","(6.5, 15.5, 9.6875)","(14.0, 32.0, 27.625)","(9.0, 16.5, 15.69)","(4.2, 7.0, 6.544)","(16.0, 46.0, 40.1)","(8.5, 12.5, 11.885714285714286)"
06-01-2023 11:34:27.246557,"(1.85, 2.88, 2.4589473684210525)","(6.5, 15.5, 7.75)","(14.0, 32.0, 27.625)","(9.0, 16.5, 15.69)","(4.2, 7.0, 6.696)","(16.0, 46.0, 40.1)","(8.5, 12.5, 11.885714285714286)"
06-01-2023 11:34:28.286916,"(1.85, 2.88, 2.4589473684210525)","(6.5, 15.5, 7.75)","(14.0, 32.0, 27.625)","(9.0, 16.5, 15.69)","(4.2, 7.2, 6.696)","(16.0, 46.0, 40.1)","(8.5, 12.5, 11.885714285714286)"
06-01-2023 11:34:29.352275,"(1.85, 2.88, 2.259310344827586)","(6.5, 15.5, 9.295454545454547)","(14.0, 32.0, 28.892857142857146)","(9.0, 16.5, 15.69)","(4.2, 7.2, 6.696)","(16.0, 46.0, 40.1)","(8.5, 12.5, 11.885714285714286)"
06-01-2023 11:34:30.397966,"(1.85, 2.88, 2.418461538461538)","(6.5, 15.5, 9.295454545454547)","(14.0, 30.0, 28.892857142857146)","(9.0, 16.5, 15.69)","(4.2, 7.2, 6.696)","(16.0, 46.0, 40.1)","(8.5, 12.5, 11.885714285714286)"
06-01-2023 11:34:31.488033,"(1.85, 2.88, 2.418461538461538)","(6.5, 15.5, 8.390625)","(14.0, 30.0, 28.892857142857146)","(9.0, 16.5, 15.69)","(4.2, 7.2, 6.696)","(16.0, 46.0, 40.1)","(8.5, 12.5, 11.885714285714286)"
06-01-2023 11:34:32.461085,"(1.85, 2.88, 2.418461538461538)","(6.5, 15.5, 8.390625)","(14.0, 30.0, 28.892857142857146)","(9.0, 16.5, 15.69)","(4.2, 7.2, 7.005714285714286)","(16.0, 46.0, 40.1)","(8.5, 12.5, 11.885714285714286)"
06-01-2023 11:34:33.425108,"(1.85, 2.88, 2.418461538461538)","(6.5, 15.5, 8.390625)","(14.0, 30.0, 29.354166666666668)","(9.0, 16.5, 12.045)","(4.2, 7.4, 7.005714285714286)","(16.0, 46.0, 40.1)","(8.5, 12.5, 10.78)"
06-01-2023 11:34:34.395413,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 30.0, 29.354166666666668)","(9.0, 16.5, 12.045)","(4.2, 7.4, 7.005714285714286)","(16.0, 46.0, 40.1)","(8.5, 12.5, 10.78)"
06-01-2023 11:34:35.370844,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 32.0, 31.270833333333332)","(9.0, 16.5, 12.045)","(4.2, 7.4, 7.005714285714286)","(16.0, 46.0, 40.1)","(8.5, 12.5, 10.78)"
06-01-2023 11:34:36.323758,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 32.0, 31.270833333333332)","(9.0, 16.5, 12.045)","(4.2, 7.4, 7.005714285714286)","(16.0, 46.0, 44.82)","(8.5, 12.5, 10.78)"
06-01-2023 11:34:37.292685,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 32.0, 31.270833333333332)","(9.0, 16.5, 10.83)","(4.2, 7.4, 7.005714285714286)","(16.0, 46.0, 44.82)","(8.5, 12.5, 10.78)"
06-01-2023 11:34:38.235540,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 32.0, 31.270833333333332)","(9.0, 16.5, 10.83)","(4.2, 7.4, 7.005714285714286)","(16.0, 46.0, 44.82)","(8.5, 12.5, 10.78)"
06-01-2023 11:34:39.231408,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 32.0, 31.270833333333332)","(9.0, 16.0, 14.1)","(4.2, 7.4, 7.005714285714286)","(16.0, 46.0, 31.5)","(8.5, 12.5, 10.78)"
06-01-2023 11:34:40.241642,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 32.0, 31.270833333333332)","(9.0, 16.0, 14.1)","(4.2, 7.4, 7.005714285714286)","(16.0, 46.0, 31.5)","(8.5, 12.5, 10.493333333333332)"
06-01-2023 11:34:41.206893,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 32.0, 31.270833333333332)","(9.0, 16.0, 14.1)","(4.4, 7.4, 7.005714285714286)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:42.132461,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 32.0, 31.270833333333332)","(9.0, 16.0, 14.1)","(4.4, 7.4, 7.005714285714286)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:43.053672,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 32.0, 31.270833333333332)","(9.0, 16.0, 14.1)","(4.4, 7.4, 7.005714285714286)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:44.062452,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 32.0, 31.270833333333332)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.3127272727272725)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:45.056586,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.513157894736842)","(14.0, 32.0, 31.299999999999997)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.3127272727272725)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:46.025801,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.666666666666668)","(14.0, 32.0, 31.299999999999997)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.3127272727272725)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:47.011779,"(1.85, 2.86, 2.7375)","(6.5, 15.5, 9.666666666666668)","(14.0, 32.0, 31.299999999999997)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.3127272727272725)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:48.010445,"(1.85, 2.84, 2.8192508143322472)","(6.5, 15.5, 9.666666666666668)","(14.0, 32.0, 31.299999999999997)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.3127272727272725)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:49.025557,"(1.85, 2.84, 2.04)","(6.5, 15.5, 9.666666666666668)","(14.0, 32.0, 31.299999999999997)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.434)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:50.108999,"(1.85, 2.84, 2.04)","(6.5, 15.5, 9.666666666666668)","(14.0, 32.0, 23.5)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.434)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:51.140245,"(1.85, 2.84, 2.04)","(6.5, 15.5, 9.666666666666668)","(14.0, 32.0, 23.5)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.434)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:52.126803,"(1.85, 2.84, 2.193846153846154)","(6.5, 15.5, 9.666666666666668)","(14.0, 32.0, 23.5)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.434)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:53.065330,"(1.85, 2.84, 2.3257142857142856)","(7.0, 15.5, 9.666666666666668)","(14.0, 32.0, 23.5)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.434)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:54.012625,"(1.85, 2.82, 2.029090909090909)","(7.0, 15.5, 9.666666666666668)","(14.0, 32.0, 23.5)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.434)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:55.029140,"(1.85, 2.82, 2.0225)","(7.0, 15.5, 9.666666666666668)","(14.0, 32.0, 27.875)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.952777777777778)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
06-01-2023 11:34:55.945830,"(1.85, 2.82, 2.7899356913183277)","(7.0, 15.5, 9.666666666666668)","(14.0, 32.0, 27.875)","(9.0, 16.0, 14.1)","(4.4, 7.4, 6.952777777777778)","(17.0, 46.0, 31.5)","(8.5, 12.5, 10.476470588235294)"
