,Electric Heidi,Claretown Ann,Aston Jasper,Smiling Quartile,Mythical Queen,Stopped Short,Aston Esme,Caesars Palace
16-12-2022 14:57:05.356484,"(5.0, 6.6, 6.421739130434783)","(2.7, 3.3, 3.2994999999999997)","(18.0, 26.0, 25.75)","(51.0, 85.0, 80.0)","(3.4, 4.0, 3.9892655367231638)","(9.0, 11.0, 10.159459459459459)","(51.0, 90.0, 85.9375)","(6.5, 7.8, 6.8136752136752134)"
16-12-2022 14:57:06.344047,"(5.0, 5.9, 5.830456852791878)","(2.7, 3.45, 3.4224137931034484)","(18.0, 29.0, 26.555555555555557)","(51.0, 95.0, 83.33333333333333)","(3.4, 4.3, 4.1792592592592595)","(9.0, 9.6, 9.445454545454545)","(51.0, 100.0, 90.86956521739131)","(6.5, 7.0, 6.823799582463465)"
16-12-2022 14:57:07.285861,"(5.0, 5.9, 5.833962264150943)","(2.7, 3.45, 3.4397260273972603)","(18.0, 29.0, 28.03448275862069)","(51.0, 95.0, 91.25)","(3.4, 4.2, 4.1792592592592595)","(9.0, 9.6, 9.373333333333333)","(51.0, 100.0, 95.6)","(6.5, 7.0, 6.829429429429429)"
16-12-2022 14:57:08.266007,"(5.0, 5.9, 5.848809523809524)","(2.7, 3.5, 3.4514851485148514)","(18.0, 29.0, 27.482758620689655)","(51.0, 95.0, 90.26315789473685)","(3.4, 4.2, 4.163025210084034)","(9.0, 9.6, 9.362499999999999)","(51.0, 100.0, 95.6)","(6.5, 7.0, 6.830716723549488)"
16-12-2022 14:57:09.234003,"(5.0, 6.2, 6.088888888888889)","(2.7, 3.45, 3.435714285714286)","(18.0, 29.0, 27.31578947368421)","(51.0, 95.0, 91.47058823529412)","(3.4, 4.2, 4.163025210084034)","(9.0, 9.6, 9.488888888888889)","(51.0, 100.0, 95.38461538461539)","(6.5, 7.0, 6.830716723549488)"
16-12-2022 14:57:10.218751,"(5.0, 6.2, 6.055172413793104)","(2.7, 3.5, 3.4574074074074077)","(18.0, 29.0, 27.307692307692307)","(61.0, 95.0, 88.86363636363636)","(3.2, 4.2, 4.135338345864661)","(10.0, 9.4, 9.266666666666666)","(61.0, 100.0, 95.55555555555556)","(6.5, 7.0, 6.838311688311689)"
16-12-2022 14:57:11.186214,"(5.0, 6.2, 6.083720930232558)","(2.7, 3.45, 3.442537313432836)","(18.0, 29.0, 27.166666666666668)","(61.0, 95.0, 86.42857142857143)","(3.2, 4.2, 4.102628918099089)","(10.0, 9.4, 9.532075471698112)","(61.0, 100.0, 95.5)","(6.5, 7.0, 6.863436123348017)"
16-12-2022 14:57:12.137455,"(5.0, 6.4, 6.247619047619048)","(2.7, 3.55, 3.5105042016806722)","(18.0, 29.0, 28.05)","(61.0, 95.0, 88.33333333333333)","(3.2, 3.9, 3.8501552795031055)","(10.0, 9.6, 9.476923076923077)","(61.0, 100.0, 95.5)","(6.5, 7.0, 6.8628318584070795)"
16-12-2022 14:57:13.141408,"(5.0, 6.4, 6.264935064935065)","(2.7, 3.55, 3.5324999999999998)","(18.0, 29.0, 28.05)","(61.0, 95.0, 88.33333333333333)","(3.2, 3.9, 3.8676470588235294)","(10.0, 9.6, 9.538461538461538)","(61.0, 100.0, 95.5)","(6.5, 7.0, 6.868103448275862)"
16-12-2022 14:57:14.134241,"(5.0, 6.4, 6.279069767441861)","(2.7, 3.6, 3.5415094339622644)","(18.0, 29.0, 28.387096774193548)","(61.0, 95.0, 88.33333333333333)","(3.2, 3.95, 3.8676470588235294)","(10.0, 9.6, 9.204796163069544)","(61.0, 100.0, 95.5)","(6.5, 7.0, 6.809523809523809)"
16-12-2022 14:57:15.156953,"(5.0, 6.4, 6.274725274725275)","(2.7, 3.6, 3.5407407407407407)","(18.0, 30.0, 29.692307692307693)","(61.0, 95.0, 88.33333333333333)","(3.2, 3.95, 3.8712500000000003)","(10.0, 9.4, 9.204796163069544)","(61.0, 100.0, 95.5)","(6.5, 7.0, 6.8315789473684205)"
16-12-2022 14:57:16.165905,"(5.0, 6.4, 6.287179487179487)","(2.7, 3.6, 3.5272727272727273)","(18.0, 32.0, 30.8)","(61.0, 95.0, 88.33333333333333)","(3.2, 3.95, 3.8926315789473684)","(10.0, 9.4, 9.204796163069544)","(61.0, 100.0, 95.5)","(6.5, 7.0, 6.846153846153846)"
16-12-2022 14:57:17.135163,"(5.0, 6.4, 6.297674418604651)","(2.7, 3.6, 3.52)","(18.0, 32.0, 30.714285714285715)","(61.0, 95.0, 88.33333333333333)","(3.2, 3.9, 3.8476190476190477)","(10.0, 9.4, 9.204773269689737)","(61.0, 100.0, 98.57142857142857)","(6.5, 7.0, 6.84516129032258)"
16-12-2022 14:57:18.094785,"(5.0, 6.4, 6.23921568627451)","(2.7, 3.6, 3.5348837209302326)","(18.0, 32.0, 30.714285714285715)","(61.0, 95.0, 88.33333333333333)","(3.2, 3.85, 3.8476190476190477)","(10.0, 9.4, 9.218587360594794)","(61.0, 120.0, 98.57142857142857)","(6.5, 7.0, 6.8478260869565215)"
16-12-2022 14:57:19.062369,"(5.0, 6.6, 6.428571428571429)","(2.7, 3.55, 3.5234939759036146)","(18.0, 32.0, 30.76923076923077)","(61.0, 95.0, 86.42857142857143)","(3.2, 3.9, 3.8363636363636364)","(10.0, 9.4, 9.223107569721115)","(61.0, 120.0, 111.07142857142857)","(6.5, 7.0, 6.914893617021277)"
16-12-2022 14:57:20.019662,"(5.0, 6.2, 6.130434782608695)","(2.7, 3.55, 3.5304347826086957)","(18.0, 32.0, 31.2)","(61.0, 95.0, 87.0)","(3.2, 3.9, 3.868181818181818)","(10.0, 9.4, 9.223107569721115)","(61.0, 120.0, 111.07142857142857)","(6.5, 7.0, 6.994736842105263)"
16-12-2022 14:57:21.040397,"(5.0, 6.2, 6.158620689655173)","(2.7, 3.5, 3.4782407407407407)","(18.0, 34.0, 32.666666666666664)","(61.0, 95.0, 87.0)","(3.2, 3.9, 3.882456140350877)","(10.0, 9.6, 9.666666666666666)","(61.0, 120.0, 113.42105263157895)","(6.5, 7.2, 6.985)"
16-12-2022 14:57:22.039878,"(5.0, 6.2, 6.094444444444444)","(2.7, 3.5, 3.4835164835164836)","(18.0, 34.0, 32.857142857142854)","(61.0, 95.0, 87.5)","(3.2, 3.9, 3.864)","(10.0, 9.8, 9.666666666666666)","(61.0, 120.0, 114.44444444444444)","(6.5, 7.2, 6.820689655172414)"
16-12-2022 14:57:23.074240,"(5.0, 6.2, 6.109677419354838)","(2.7, 3.55, 3.537142857142857)","(18.0, 34.0, 32.5)","(61.0, 95.0, 87.5)","(3.2, 3.9, 3.8851851851851853)","(10.0, 10.0, 9.780000000000001)","(61.0, 120.0, 114.44444444444444)","(6.5, 7.0, 6.771428571428571)"
16-12-2022 14:57:24.043380,"(5.0, 6.2, 6.024817518248176)","(2.7, 3.6, 3.561818181818182)","(18.0, 34.0, 33.07692307692308)","(61.0, 95.0, 87.5)","(3.2, 3.9, 3.8851851851851853)","(10.0, 9.8, 9.780000000000001)","(61.0, 120.0, 114.73684210526315)","(6.5, 7.0, 6.747945205479452)"
16-12-2022 14:57:25.005560,"(5.0, 6.2, 6.015384615384615)","(2.7, 3.6, 3.536)","(18.0, 34.0, 33.333333333333336)","(61.0, 95.0, 91.53846153846153)","(3.2, 3.9, 3.8766666666666665)","(10.0, 9.8, 9.475)","(61.0, 120.0, 104.0)","(6.5, 7.0, 6.747945205479452)"
16-12-2022 14:57:25.980659,"(5.0, 6.2, 6.033986928104575)","(2.7, 3.6, 3.5486486486486486)","(18.0, 34.0, 32.666666666666664)","(61.0, 95.0, 91.53846153846153)","(3.2, 3.9, 3.875)","(10.0, 10.0, 9.693333333333333)","(61.0, 120.0, 104.0)","(6.5, 7.0, 6.747945205479452)"
16-12-2022 14:57:26.996275,"(5.0, 6.2, 6.0272108843537415)","(2.7, 3.6, 3.572857142857143)","(18.0, 34.0, 33.46666666666667)","(61.0, 95.0, 91.53846153846153)","(3.2, 3.9, 3.875)","(10.0, 9.8, 9.714285714285715)","(61.0, 120.0, 104.0)","(6.5, 7.0, 6.7444444444444445)"
16-12-2022 14:57:27.979929,"(5.0, 6.2, 6.02112676056338)","(2.7, 3.6, 3.525)","(18.0, 34.0, 33.46666666666667)","(61.0, 95.0, 91.53846153846153)","(3.2, 3.9, 3.875)","(10.0, 9.8, 9.714285714285715)","(61.0, 120.0, 104.0)","(6.5, 7.0, 6.7444444444444445)"
16-12-2022 14:57:28.978557,"(5.0, 6.2, 6.0248275862068965)","(2.7, 3.6, 3.5294117647058822)","(18.0, 34.0, 33.46666666666667)","(61.0, 95.0, 91.53846153846153)","(3.2, 3.9, 3.8166666666666664)","(10.0, 9.8, 9.560975609756097)","(61.0, 120.0, 104.0)","(6.5, 7.0, 6.7846153846153845)"
16-12-2022 14:57:29.988601,"(5.0, 6.2, 6.020408163265306)","(2.7, 3.6, 3.510344827586207)","(18.0, 34.0, 33.55555555555556)","(61.0, 95.0, 91.53846153846153)","(3.2, 3.9, 3.8696969696969696)","(10.0, 10.0, 9.675)","(61.0, 120.0, 105.0)","(6.5, 7.0, 6.79047619047619)"
16-12-2022 14:57:31.084283,"(5.0, 6.2, 6.02112676056338)","(2.7, 3.65, 3.515644171779141)","(18.0, 36.0, 31.555555555555557)","(61.0, 95.0, 92.5)","(3.2, 3.85, 3.8125)","(10.0, 9.8, 9.83)","(61.0, 120.0, 105.0)","(6.5, 7.0, 6.9206896551724135)"
16-12-2022 14:57:32.079308,"(5.0, 6.2, 6.027272727272727)","(2.7, 3.6, 3.5434782608695654)","(18.0, 34.0, 33.111111111111114)","(61.0, 95.0, 92.5)","(3.2, 3.85, 3.7684931506849315)","(10.0, 10.0, 9.853658536585366)","(61.0, 120.0, 103.33333333333333)","(6.5, 7.0, 6.947540983606557)"
16-12-2022 14:57:33.114324,"(5.0, 6.2, 6.028378378378378)","(2.7, 3.6, 3.5613333333333332)","(18.0, 34.0, 32.333333333333336)","(61.0, 95.0, 92.5)","(3.2, 3.8, 3.7533333333333334)","(10.0, 10.0, 9.853658536585366)","(61.0, 110.0, 108.125)","(6.5, 7.0, 6.847058823529411)"
16-12-2022 14:57:34.086717,"(5.0, 6.2, 6.151515151515151)","(2.7, 3.6, 3.5654545454545454)","(18.0, 34.0, 32.4)","(61.0, 95.0, 92.5)","(3.2, 3.8, 3.7705882352941176)","(10.0, 10.0, 9.79622641509434)","(61.0, 110.0, 108.125)","(6.5, 7.0, 6.814285714285714)"
16-12-2022 14:57:35.049029,"(5.0, 6.2, 6.1923076923076925)","(2.9, 3.65, 3.6043269230769233)","(19.0, 34.0, 32.4)","(61.0, 95.0, 93.42105263157895)","(3.0, 3.8, 3.7736842105263158)","(9.0, 10.0, 9.79622641509434)","(61.0, 110.0, 108.125)","(6.5, 7.0, 6.81010101010101)"
16-12-2022 14:57:36.021378,"(5.0, 6.4, 6.058741258741259)","(2.9, 3.65, 3.5591743119266055)","(19.0, 34.0, 33.0)","(61.0, 95.0, 93.42105263157895)","(3.0, 3.85, 3.8153846153846156)","(9.0, 10.0, 9.77037037037037)","(61.0, 110.0, 98.33333333333333)","(6.5, 7.0, 6.862068965517241)"
16-12-2022 14:57:37.004534,"(5.0, 6.4, 6.121142857142857)","(2.9, 3.6, 3.5685185185185184)","(19.0, 34.0, 33.42857142857143)","(61.0, 100.0, 95.45454545454545)","(3.0, 3.85, 3.797727272727273)","(9.0, 9.8, 9.789090909090909)","(61.0, 100.0, 98.88888888888889)","(6.5, 7.0, 6.84516129032258)"
16-12-2022 14:57:37.963676,"(5.0, 6.4, 6.106024096385542)","(2.9, 3.6, 3.548780487804878)","(19.0, 34.0, 33.53846153846154)","(61.0, 100.0, 98.4375)","(3.0, 3.85, 3.7884615384615383)","(9.0, 10.0, 9.789090909090909)","(61.0, 100.0, 98.88888888888889)","(6.5, 7.0, 6.851428571428571)"
16-12-2022 14:57:38.955597,"(5.0, 6.4, 6.111242603550296)","(2.9, 3.6, 3.548780487804878)","(19.0, 34.0, 33.53846153846154)","(61.0, 100.0, 99.23076923076923)","(3.0, 3.85, 3.7884615384615383)","(9.0, 10.0, 9.789090909090909)","(61.0, 100.0, 98.88888888888889)","(6.5, 7.0, 6.851428571428571)"
16-12-2022 14:57:39.981709,"(5.0, 6.4, 6.111904761904762)","(2.9, 3.6, 3.5661290322580643)","(19.0, 34.0, 33.53846153846154)","(61.0, 100.0, 99.23076923076923)","(3.0, 3.85, 3.7884615384615383)","(9.0, 10.0, 9.789090909090909)","(61.0, 100.0, 98.88888888888889)","(6.5, 7.0, 6.851428571428571)"
16-12-2022 14:57:40.926728,"(5.0, 6.4, 6.1228758169934645)","(2.9, 3.6, 3.5661290322580643)","(19.0, 34.0, 33.53846153846154)","(61.0, 100.0, 99.23076923076923)","(3.0, 3.85, 3.7884615384615383)","(9.0, 10.0, 9.789090909090909)","(61.0, 100.0, 98.88888888888889)","(6.5, 7.0, 6.851428571428571)"
16-12-2022 14:57:41.900296,"(5.0, 6.4, 6.1220779220779225)","(2.9, 3.6, 3.5661290322580643)","(19.0, 34.0, 33.5)","(61.0, 100.0, 99.23076923076923)","(3.0, 3.85, 3.8)","(9.0, 10.0, 9.789090909090909)","(61.0, 100.0, 98.88888888888889)","(6.5, 7.0, 6.875)"
16-12-2022 14:57:42.855489,"(5.0, 6.4, 6.1228758169934645)","(2.9, 3.6, 3.5661290322580643)","(19.0, 34.0, 33.5)","(61.0, 100.0, 99.23076923076923)","(3.0, 3.8, 3.7781249999999997)","(9.0, 10.0, 9.789090909090909)","(61.0, 100.0, 98.88888888888889)","(6.5, 7.0, 6.888888888888888)"
16-12-2022 14:57:43.826677,"(5.0, 6.4, 6.1228758169934645)","(2.9, 3.6, 3.569230769230769)","(19.0, 36.0, 32.8780487804878)","(61.0, 110.0, 105.5)","(3.0, 3.8, 3.7824999999999998)","(9.0, 10.0, 9.826086956521738)","(61.0, 100.0, 98.88888888888889)","(6.5, 7.0, 6.954545454545454)"
16-12-2022 14:57:44.816386,"(5.0, 6.4, 6.1228758169934645)","(2.9, 3.6, 3.5609756097560976)","(19.0, 36.0, 32.8780487804878)","(61.0, 110.0, 106.875)","(3.0, 3.8, 3.781578947368421)","(9.0, 10.0, 9.927272727272728)","(61.0, 100.0, 151.875)","(6.5, 7.0, 7.073913043478261)"
16-12-2022 14:57:45.826593,"(5.0, 6.4, 6.179047619047619)","(2.9, 3.65, 3.5551470588235294)","(19.0, 36.0, 32.8780487804878)","(61.0, 110.0, 5039.5)","(3.0, 3.8, 9998.5)","(9.0, 10.0, 9998.5)","(61.0, 160.0, 9998.5)","(6.5, 7.4, 9998.5)"
16-12-2022 14:57:46.819275,"(5.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(19.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
16-12-2022 14:57:47.819889,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 14:57:48.789541,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 14:57:49.770834,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 14:57:50.719734,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 14:57:51.686479,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 14:57:52.698378,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 14:57:53.679781,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 14:57:54.614442,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 14:57:55.552095,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 14:57:56.501062,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 14:57:57.417724,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 14:57:58.339566,"(5.5, 99998, 9998.5)","(3.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(71.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
