,Apollo Dreamz,Miki Magic,Jilliby Typhoon,Bronski Delight,Isntthatright,Captain Braveheart,Turbo Bromac Nz,Lancelot Bromac Nz,Jay Tee Tyron Nz,English Dance
10-01-2023 16:46:18.813284,"(1.85, 1.86, 1.8257142857142858)","(9.0, 16.5, 13.375)","(7.5, 20.0, 16.142857142857142)","(10.0, 12.0, 11.375)","(4.2, 9.4, 8.98)","(31.0, 48.0, 46.8)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 18.0, 15.5)"
10-01-2023 16:46:20.413145,"(1.85, 1.86, 1.831764705882353)","(9.0, 16.0, 13.375)","(7.5, 20.0, 16.142857142857142)","(10.0, 12.0, 11.375)","(4.2, 9.4, 8.98)","(31.0, 48.0, 46.8)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 17.0, 15.333333333333334)"
10-01-2023 16:46:22.050995,"(1.85, 1.86, 1.831764705882353)","(9.0, 16.0, 13.375)","(7.5, 20.0, 16.142857142857142)","(10.0, 12.0, 11.545454545454545)","(4.2, 9.4, 8.98)","(31.0, 48.0, 46.8)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 17.0, 15.333333333333334)"
10-01-2023 16:46:23.639774,"(1.85, 1.86, 1.8216)","(9.0, 16.0, 14.666666666666666)","(7.5, 20.0, 16.142857142857142)","(10.0, 12.0, 11.545454545454545)","(4.2, 9.4, 9.0625)","(31.0, 48.0, 46.8)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 17.0, 15.333333333333334)"
10-01-2023 16:46:25.239378,"(1.85, 1.86, 1.8216)","(9.0, 16.0, 17.0)","(7.5, 20.0, 16.142857142857142)","(10.0, 12.0, 11.5)","(4.2, 9.4, 9.0625)","(31.0, 48.0, 46.8)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 17.0, 15.125)"
10-01-2023 16:46:26.822971,"(1.85, 1.86, 1.8163636363636364)","(9.0, 17.5, 17.0)","(7.5, 20.0, 16.142857142857142)","(10.0, 12.0, 11.464285714285714)","(4.2, 9.4, 9.0625)","(31.0, 48.0, 46.8)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 17.0, 15.375)"
10-01-2023 16:46:28.673202,"(1.85, 1.86, 1.8163636363636364)","(9.0, 17.5, 15.666666666666666)","(7.5, 20.0, 16.142857142857142)","(10.0, 12.0, 11.464285714285714)","(4.2, 9.4, 9.0625)","(31.0, 48.0, 46.8)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 17.5, 15.5)"
10-01-2023 16:46:30.276093,"(1.85, 1.86, 1.8210000000000002)","(9.0, 17.0, 16.2)","(7.5, 20.0, 16.142857142857142)","(10.0, 12.0, 11.464285714285714)","(4.2, 9.4, 9.0625)","(31.0, 48.0, 46.8)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 17.0, 15.333333333333334)"
10-01-2023 16:46:31.878485,"(1.85, 1.87, 1.8210000000000002)","(9.0, 17.0, 16.2)","(7.5, 20.0, 19.25)","(10.0, 12.0, 11.464285714285714)","(4.2, 9.4, 9.0625)","(31.0, 48.0, 46.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 17.0, 14.75)"
10-01-2023 16:46:33.488714,"(1.85, 1.86, 1.8225)","(9.0, 17.0, 16.2)","(7.5, 23.0, 19.25)","(10.0, 12.0, 11.464285714285714)","(4.2, 9.4, 9.0625)","(31.0, 48.0, 46.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 17.0, 14.0)"
10-01-2023 16:46:35.081663,"(1.85, 1.86, 1.8225)","(9.0, 17.0, 16.2)","(7.5, 22.0, 18.75)","(10.0, 12.0, 11.464285714285714)","(4.2, 9.4, 9.0625)","(31.0, 48.0, 46.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 14.0)"
10-01-2023 16:46:36.815265,"(1.85, 1.86, 1.8234782608695652)","(9.0, 17.0, 15.333333333333334)","(7.5, 22.0, 18.75)","(10.0, 12.0, 11.464285714285714)","(4.2, 9.4, 9.0625)","(31.0, 48.0, 46.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 14.0)"
10-01-2023 16:46:38.531721,"(1.85, 1.86, 1.8385714285714287)","(9.0, 16.5, 15.333333333333334)","(7.5, 22.0, 13.23076923076923)","(10.0, 12.0, 11.464285714285714)","(4.2, 9.4, 8.950000000000001)","(31.0, 48.0, 46.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 13.583333333333334)"
10-01-2023 16:46:40.334748,"(1.85, 1.86, 1.8372727272727274)","(9.0, 16.5, 14.647058823529411)","(7.5, 15.0, 13.62)","(10.0, 12.0, 11.464285714285714)","(4.2, 9.4, 8.542857142857143)","(31.0, 48.0, 46.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 13.583333333333334)"
10-01-2023 16:46:41.921111,"(1.85, 1.86, 1.8372727272727274)","(9.0, 16.5, 14.647058823529411)","(7.5, 15.0, 13.62)","(10.0, 12.0, 11.464285714285714)","(4.2, 9.4, 8.063157894736841)","(31.0, 48.0, 45.714285714285715)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 13.583333333333334)"
10-01-2023 16:46:43.480192,"(1.85, 1.86, 1.8587500000000001)","(9.0, 16.5, 16.0)","(7.5, 15.0, 14.115384615384615)","(10.0, 12.0, 11.642857142857142)","(4.2, 8.2, 7.653333333333333)","(31.0, 55.0, 47.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 14.0)"
10-01-2023 16:46:45.051531,"(1.85, 1.86, 1.8587500000000001)","(9.0, 18.0, 16.285714285714285)","(7.5, 15.0, 14.115384615384615)","(10.0, 12.0, 11.642857142857142)","(4.2, 8.0, 7.8)","(31.0, 55.0, 49.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 14.0)"
10-01-2023 16:46:46.617026,"(1.85, 1.86, 1.8586206896551725)","(9.0, 18.0, 16.857142857142858)","(7.5, 15.0, 14.115384615384615)","(10.0, 12.0, 13.25)","(4.2, 8.0, 7.48)","(31.0, 55.0, 49.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 14.0)"
10-01-2023 16:46:48.200245,"(1.85, 1.86, 1.858888888888889)","(9.0, 18.0, 16.833333333333332)","(7.5, 15.0, 14.115384615384615)","(10.0, 14.0, 12.409090909090908)","(4.4, 7.8, 7.008)","(31.0, 55.0, 47.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 14.0)"
10-01-2023 16:46:49.798375,"(1.85, 1.87, 1.8682758620689657)","(9.0, 19.5, 16.38888888888889)","(7.5, 15.0, 14.115384615384615)","(10.0, 14.0, 12.444444444444445)","(4.4, 7.2, 6.92)","(31.0, 55.0, 47.142857142857146)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 14.0)"
10-01-2023 16:46:51.452485,"(1.85, 1.87, 1.8682758620689657)","(9.0, 19.5, 17.166666666666668)","(7.5, 15.0, 14.115384615384615)","(10.0, 14.0, 12.444444444444445)","(4.4, 7.0, 6.92)","(31.0, 55.0, 49.09090909090909)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.681818181818182)"
10-01-2023 16:46:53.325834,"(1.85, 1.87, 1.8682758620689657)","(9.0, 19.5, 17.05)","(7.5, 15.0, 14.115384615384615)","(10.0, 14.0, 12.444444444444445)","(4.4, 7.0, 6.6)","(31.0, 55.0, 48.888888888888886)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.0)"
10-01-2023 16:46:54.953399,"(1.85, 1.87, 1.8682758620689657)","(9.0, 19.5, 17.05)","(7.5, 15.0, 14.115384615384615)","(10.0, 14.0, 12.444444444444445)","(4.4, 7.0, 6.6000000000000005)","(31.0, 55.0, 48.57142857142857)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.0)"
10-01-2023 16:46:56.602376,"(1.85, 1.87, 1.8682758620689657)","(9.0, 19.5, 16.38888888888889)","(7.5, 15.0, 14.115384615384615)","(10.0, 14.0, 12.444444444444445)","(4.4, 7.0, 6.7)","(31.0, 55.0, 48.57142857142857)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.0)"
10-01-2023 16:46:58.239066,"(1.85, 1.87, 1.8682758620689657)","(9.0, 19.5, 17.166666666666668)","(7.5, 15.0, 14.115384615384615)","(10.0, 14.0, 12.444444444444445)","(4.4, 7.0, 6.7)","(31.0, 55.0, 48.57142857142857)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.0)"
10-01-2023 16:46:59.850540,"(1.85, 1.87, 1.8682758620689657)","(9.0, 19.5, 17.4)","(7.5, 15.0, 14.115384615384615)","(10.0, 14.0, 12.444444444444445)","(4.4, 7.0, 6.7)","(31.0, 55.0, 50.35714285714286)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.3)"
10-01-2023 16:47:01.406879,"(1.75, 1.87, 1.8682758620689657)","(9.0, 19.5, 17.944444444444443)","(7.5, 15.0, 14.115384615384615)","(10.0, 14.0, 12.444444444444445)","(4.4, 7.0, 6.7)","(31.0, 55.0, 50.35714285714286)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.3)"
10-01-2023 16:47:02.950754,"(1.75, 1.87, 1.8682758620689657)","(9.0, 19.5, 17.75)","(8.0, 15.0, 14.115384615384615)","(10.0, 14.0, 12.444444444444445)","(4.6, 7.0, 6.844444444444445)","(31.0, 55.0, 47.142857142857146)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.3)"
10-01-2023 16:47:04.416468,"(1.75, 1.87, 1.8682758620689657)","(9.0, 19.5, 17.31818181818182)","(8.0, 15.0, 14.115384615384615)","(10.0, 14.0, 12.923076923076923)","(4.6, 7.2, 6.72)","(31.0, 55.0, 48.57142857142857)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.3)"
10-01-2023 16:47:05.880070,"(1.75, 1.87, 1.86)","(9.0, 19.5, 17.25)","(8.0, 15.0, 14.115384615384615)","(10.0, 14.0, 12.923076923076923)","(4.6, 7.2, 6.9)","(31.0, 55.0, 48.57142857142857)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.3)"
10-01-2023 16:47:07.377853,"(1.75, 1.87, 1.86)","(9.0, 19.5, 17.5)","(8.0, 15.0, 14.115384615384615)","(10.0, 14.0, 12.833333333333334)","(4.6, 7.2, 6.942857142857143)","(31.0, 55.0, 48.57142857142857)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.3)"
10-01-2023 16:47:08.996765,"(1.75, 1.87, 1.86)","(9.0, 19.5, 17.59090909090909)","(8.0, 15.0, 14.115384615384615)","(10.0, 14.0, 12.833333333333334)","(4.6, 7.4, 6.8)","(31.0, 55.0, 47.142857142857146)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.3)"
10-01-2023 16:47:10.546510,"(1.75, 1.87, 1.86)","(9.0, 19.5, 17.59090909090909)","(8.0, 15.0, 14.115384615384615)","(10.0, 14.0, 12.833333333333334)","(4.6, 7.4, 6.8)","(31.0, 55.0, 48.888888888888886)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.3)"
10-01-2023 16:47:12.061987,"(1.75, 1.87, 1.8657142857142859)","(9.0, 19.5, 19.596153846153847)","(8.0, 15.0, 14.12)","(10.0, 14.0, 12.5)","(4.8, 7.4, 6.52)","(31.0, 55.0, 50.5)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 16.5, 15.9)"
10-01-2023 16:47:13.529212,"(1.75, 1.87, 1.862857142857143)","(9.0, 22.0, 17.945945945945947)","(8.0, 15.0, 14.1875)","(10.0, 14.0, 12.61111111111111)","(4.8, 6.6, 6.5)","(31.0, 55.0, 60.77777777777778)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 18.5, 17.5)"
10-01-2023 16:47:14.961330,"(1.75, 1.87, 1.864)","(9.0, 22.0, 19.529411764705884)","(8.0, 15.0, 14.1875)","(10.0, 14.0, 12.61111111111111)","(4.8, 6.6, 6.64)","(31.0, 65.0, 60.77777777777778)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 18.5, 17.071428571428573)"
10-01-2023 16:47:16.506575,"(1.75, 1.87, 1.8614285714285714)","(9.0, 21.0, 18.8)","(8.0, 15.0, 14.1875)","(10.0, 14.0, 12.571428571428571)","(4.8, 6.8, 6.34)","(31.0, 65.0, 59.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 18.5, 18.1875)"
10-01-2023 16:47:18.062073,"(1.75, 1.87, 1.8614285714285714)","(9.0, 20.0, 19.4)","(8.0, 15.0, 14.1875)","(10.0, 14.0, 12.571428571428571)","(4.8, 6.6, 6.247619047619048)","(31.0, 65.0, 62.16666666666667)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 18.5, 16.857142857142858)"
10-01-2023 16:47:19.655766,"(1.75, 1.87, 1.8653846153846154)","(9.0, 20.0, 19.4)","(8.0, 15.0, 14.1875)","(10.0, 14.0, 13.136363636363637)","(4.8, 6.4, 5.9818181818181815)","(31.0, 65.0, 62.16666666666667)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 19.0, 17.166666666666668)"
10-01-2023 16:47:21.374922,"(1.75, 1.87, 1.8633333333333335)","(9.0, 20.0, 19.666666666666668)","(8.0, 15.0, 14.1875)","(10.0, 13.5, 12.911764705882353)","(4.8, 6.0, 5.924137931034482)","(31.0, 65.0, 62.16666666666667)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 18.5, 18.2)"
10-01-2023 16:47:23.135642,"(1.75, 1.87, 1.7830259365994237)","(9.0, 20.0, 18.71875)","(8.0, 15.0, 14.38888888888889)","(10.0, 13.5, 12.75)","(4.8, 6.4, 6.060714285714286)","(31.0, 65.0, 60.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 19.0, 20.5)"
10-01-2023 16:47:24.768762,"(1.75, 1.81, 1.7830259365994237)","(9.0, 22.0, 18.71875)","(8.0, 15.0, 14.214285714285714)","(10.0, 14.0, 13.192307692307692)","(4.8, 6.2, 6.129166666666666)","(31.0, 65.0, 62.5)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 21.0, 20.5)"
10-01-2023 16:47:26.301753,"(1.75, 1.81, 1.7830259365994237)","(9.0, 22.0, 18.71875)","(8.0, 15.0, 14.214285714285714)","(10.0, 14.0, 13.25)","(4.8, 6.2, 6.206451612903226)","(31.0, 65.0, 63.63636363636363)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 21.0, 20.5)"
10-01-2023 16:47:27.844139,"(1.75, 1.81, 1.7830259365994237)","(9.0, 22.0, 18.52777777777778)","(8.0, 15.0, 14.214285714285714)","(10.0, 13.5, 15.0)","(4.8, 6.4, 6.206451612903226)","(31.0, 65.0, 63.63636363636363)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 21.0, 20.5)"
10-01-2023 16:47:29.358804,"(1.75, 1.81, 1.7830259365994237)","(9.0, 22.0, 18.296296296296298)","(8.0, 15.0, 14.214285714285714)","(10.0, 16.0, 15.0)","(4.8, 6.4, 6.012903225806451)","(31.0, 65.0, 63.63636363636363)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 21.0, 20.5)"
10-01-2023 16:47:30.943319,"(1.7, 1.81, 1.7830259365994237)","(10.0, 22.0, 19.103448275862068)","(8.5, 15.0, 14.214285714285714)","(10.0, 16.0, 15.0)","(4.8, 6.4, 6.2)","(31.0, 65.0, 63.63636363636363)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 20.5)"
10-01-2023 16:47:32.485391,"(1.7, 1.81, 1.7830259365994237)","(10.0, 22.0, 19.103448275862068)","(8.5, 15.0, 14.214285714285714)","(10.0, 16.0, 15.0)","(4.8, 6.4, 6.2)","(31.0, 65.0, 63.63636363636363)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 20.18181818181818)"
10-01-2023 16:47:34.004597,"(1.7, 1.81, 1.7830259365994237)","(10.0, 22.0, 19.103448275862068)","(8.5, 15.0, 14.214285714285714)","(10.0, 16.0, 15.0)","(4.8, 6.4, 5.92)","(31.0, 65.0, 62.5)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 22.0, 20.18181818181818)"
10-01-2023 16:47:35.335146,"(1.7, 1.81, 1.7632934131736526)","(10.0, 22.0, 19.103448275862068)","(8.5, 15.0, 14.521739130434783)","(10.0, 16.0, 15.0)","(4.8, 6.2, 5.92)","(31.0, 65.0, 62.5)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 22.0, 20.18181818181818)"
10-01-2023 16:47:36.758237,"(1.7, 1.81, 1.7618518518518518)","(10.0, 22.0, 19.103448275862068)","(8.5, 15.0, 14.5)","(10.0, 16.0, 15.0)","(4.8, 6.4, 6.256410256410256)","(31.0, 65.0, 62.5)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 22.0, 20.18181818181818)"
10-01-2023 16:47:38.180879,"(1.7, 1.81, 1.7618518518518518)","(10.0, 22.0, 19.103448275862068)","(8.5, 15.0, 14.5)","(10.0, 16.0, 15.0)","(4.8, 6.4, 6.252631578947368)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 22.0, 20.18181818181818)"
10-01-2023 16:47:39.735419,"(1.7, 1.81, 1.7610971786833856)","(10.0, 22.0, 19.103448275862068)","(8.5, 15.0, 14.5)","(10.0, 16.0, 15.0)","(4.8, 6.4, 6.15483870967742)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 22.0, 20.18181818181818)"
10-01-2023 16:47:41.284119,"(1.7, 1.81, 1.7525766871165644)","(10.0, 22.0, 19.375)","(8.5, 15.0, 14.5)","(10.0, 16.0, 15.0625)","(4.8, 6.2, 6.097142857142857)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 22.0, 20.22222222222222)"
10-01-2023 16:47:42.868990,"(1.7, 1.81, 1.7526415094339622)","(10.0, 22.0, 19.48)","(8.5, 15.0, 14.5)","(10.0, 16.0, 14.823529411764707)","(4.8, 6.2, 6.066666666666666)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 22.0, 20.76923076923077)"
10-01-2023 16:47:44.322193,"(1.7, 1.81, 1.7526415094339622)","(10.0, 22.0, 23.444444444444443)","(8.5, 15.0, 14.5)","(10.0, 16.0, 14.823529411764707)","(4.8, 6.2, 5.913157894736843)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 22.0, 20.545454545454547)"
10-01-2023 16:47:45.740377,"(1.7, 1.81, 1.79375)","(10.0, 24.0, 20.6)","(8.5, 15.0, 14.5)","(10.0, 16.0, 14.823529411764707)","(4.8, 6.4, 5.896969696969697)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 22.0, 20.545454545454547)"
10-01-2023 16:47:47.111488,"(1.7, 1.8, 1.786842105263158)","(10.0, 25.0, 20.6)","(8.5, 15.0, 14.5)","(10.0, 16.0, 14.333333333333334)","(4.8, 5.9, 5.8968750000000005)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 22.0, 19.333333333333332)"
10-01-2023 16:47:48.472583,"(1.7, 1.8, 1.786842105263158)","(10.0, 25.0, 20.6)","(8.5, 15.0, 17.529411764705884)","(10.0, 16.0, 14.833333333333334)","(4.8, 5.9, 6.1000000000000005)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 22.0, 20.0)"
10-01-2023 16:47:49.937422,"(1.7, 1.8, 1.7804347826086957)","(10.0, 24.0, 21.857142857142858)","(8.5, 19.0, 17.666666666666668)","(10.0, 15.5, 14.666666666666666)","(4.8, 6.4, 6.193548387096774)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 20.0)"
10-01-2023 16:47:51.445123,"(1.7, 1.8, 1.7804347826086957)","(10.0, 24.0, 21.666666666666668)","(8.5, 19.0, 17.2)","(10.0, 15.5, 14.38888888888889)","(4.8, 6.2, 6.1)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 17.785714285714285)"
10-01-2023 16:47:52.883108,"(1.7, 1.8, 1.7685)","(10.0, 23.0, 21.25)","(8.5, 19.0, 17.2)","(10.0, 15.5, 14.38888888888889)","(4.8, 6.2, 6.1)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 18.3)"
10-01-2023 16:47:54.257373,"(1.7, 1.8, 1.7333333333333334)","(10.0, 23.0, 21.8)","(8.5, 19.0, 17.2)","(10.0, 15.5, 14.38888888888889)","(4.8, 6.2, 6.1923076923076925)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 18.3)"
10-01-2023 16:47:55.625034,"(1.7, 1.75, 1.7333333333333334)","(10.0, 23.0, 20.833333333333332)","(8.5, 19.0, 17.2)","(10.0, 15.5, 14.642857142857142)","(4.8, 6.2, 6.1923076923076925)","(31.0, 65.0, 61.25)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 18.3)"
10-01-2023 16:47:57.359879,"(1.7, 1.75, 1.7325581395348837)","(10.0, 25.0, 22.0)","(8.5, 19.0, 17.2)","(10.0, 15.5, 14.642857142857142)","(4.8, 6.2, 6.1923076923076925)","(31.0, 65.0, 61.25)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 18.3)"
10-01-2023 16:47:58.858193,"(1.7, 1.75, 1.7325581395348837)","(10.0, 25.0, 22.0)","(8.5, 19.0, 17.2)","(10.0, 15.5, 14.954545454545455)","(4.8, 6.2, 5.955737704918033)","(31.0, 65.0, 61.25)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 18.75)"
10-01-2023 16:48:00.457744,"(1.7, 1.75, 1.7325581395348837)","(10.0, 25.0, 22.0)","(8.5, 19.0, 17.2)","(10.0, 15.5, 14.954545454545455)","(4.8, 6.0, 5.948333333333333)","(31.0, 65.0, 61.25)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 18.75)"
10-01-2023 16:48:01.898165,"(1.7, 1.75, 1.7325581395348837)","(10.0, 25.0, 22.0)","(8.5, 19.0, 17.2)","(10.0, 15.5, 14.954545454545455)","(4.8, 6.0, 5.880000000000001)","(31.0, 65.0, 61.25)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 18.75)"
10-01-2023 16:48:03.337957,"(1.7, 1.75, 1.7325581395348837)","(10.0, 25.0, 22.0)","(8.5, 19.0, 16.75)","(10.0, 15.5, 15.923076923076923)","(4.8, 5.9, 5.723076923076923)","(31.0, 65.0, 54.285714285714285)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 17.444444444444443)"
10-01-2023 16:48:04.797656,"(1.7, 1.77, 1.759090909090909)","(10.0, 25.0, 21.8)","(8.5, 19.0, 17.125)","(10.0, 16.5, 14.944444444444445)","(4.8, 5.8, 5.781132075471698)","(31.0, 65.0, 49.5)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 19.4)"
10-01-2023 16:48:06.266274,"(1.7, 1.77, 1.759090909090909)","(10.0, 25.0, 21.8)","(8.5, 19.0, 17.8)","(10.0, 16.5, 14.944444444444445)","(4.8, 5.8, 5.64)","(31.0, 60.0, 50.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 18.818181818181817)"
10-01-2023 16:48:07.825789,"(1.7, 1.77, 1.7214114114114114)","(10.0, 25.0, 23.0)","(8.5, 19.0, 17.8)","(10.0, 16.5, 15.1)","(4.8, 5.8, 5.723076923076923)","(31.0, 60.0, 51.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 19.0)"
10-01-2023 16:48:09.432471,"(1.7, 1.73, 1.6848979591836735)","(10.0, 25.0, 21.394736842105264)","(8.5, 19.0, 18.4375)","(10.0, 16.5, 15.833333333333334)","(4.8, 5.8, 5.728571428571429)","(31.0, 60.0, 55.63636363636364)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 18.846153846153847)"
10-01-2023 16:48:11.143088,"(1.7, 1.71, 1.7025)","(10.0, 26.0, 21.25)","(8.5, 19.0, 17.5)","(10.0, 18.5, 16.4)","(4.8, 5.9, 6.033333333333333)","(31.0, 60.0, 52.8)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 21.0, 19.333333333333332)"
