,Frosty Helen,Frostbite Hux,Blue Mystique,Thornbird,Emmeline Vance,Monza,Rosdue Swagman,Frankies Vision
353,"[datetime.datetime(2022, 11, 28, 13, 32, 42, 126487), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 42, 126487), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 42, 126487), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 42, 126487), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 42, 126487), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 42, 126487), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 42, 126487), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 42, 126487), 9.0, 17.0]"
354,"[datetime.datetime(2022, 11, 28, 13, 32, 43, 252161), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 43, 252161), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 43, 252161), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 43, 252161), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 43, 252161), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 43, 252161), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 43, 252161), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 43, 252161), 9.0, 17.0]"
355,"[datetime.datetime(2022, 11, 28, 13, 32, 44, 371877), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 44, 371877), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 44, 371877), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 44, 371877), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 44, 371877), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 44, 371877), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 44, 371877), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 44, 371877), 9.0, 17.0]"
356,"[datetime.datetime(2022, 11, 28, 13, 32, 45, 496438), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 45, 496438), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 45, 496438), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 45, 496438), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 45, 496438), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 45, 496438), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 45, 496438), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 45, 496438), 9.0, 17.0]"
357,"[datetime.datetime(2022, 11, 28, 13, 32, 46, 617002), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 46, 617002), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 46, 617002), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 46, 617002), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 46, 617002), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 46, 617002), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 46, 617002), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 46, 617002), 9.0, 17.0]"
358,"[datetime.datetime(2022, 11, 28, 13, 32, 47, 740805), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 47, 740805), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 47, 740805), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 47, 740805), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 47, 740805), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 47, 740805), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 47, 740805), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 47, 740805), 9.0, 17.0]"
359,"[datetime.datetime(2022, 11, 28, 13, 32, 48, 875874), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 48, 875874), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 48, 875874), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 48, 875874), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 48, 875874), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 48, 875874), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 48, 875874), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 48, 875874), 9.0, 17.0]"
360,"[datetime.datetime(2022, 11, 28, 13, 32, 49, 997026), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 49, 997026), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 49, 997026), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 49, 997026), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 49, 997026), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 49, 997026), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 49, 997026), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 49, 997026), 9.0, 17.0]"
361,"[datetime.datetime(2022, 11, 28, 13, 32, 51, 125094), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 51, 125094), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 51, 125094), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 51, 125094), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 51, 125094), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 51, 125094), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 51, 125094), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 51, 125094), 9.0, 17.0]"
362,"[datetime.datetime(2022, 11, 28, 13, 32, 52, 250762), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 52, 250762), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 52, 250762), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 52, 250762), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 52, 250762), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 52, 250762), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 52, 250762), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 52, 250762), 9.0, 17.0]"
363,"[datetime.datetime(2022, 11, 28, 13, 32, 53, 388376), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 53, 388376), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 53, 388376), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 53, 388376), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 53, 388376), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 53, 388376), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 53, 388376), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 53, 388376), 9.0, 17.0]"
364,"[datetime.datetime(2022, 11, 28, 13, 32, 54, 517379), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 54, 517379), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 54, 517379), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 54, 517379), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 54, 517379), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 54, 517379), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 54, 517379), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 54, 517379), 9.0, 17.0]"
365,"[datetime.datetime(2022, 11, 28, 13, 32, 55, 654742), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 55, 654742), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 55, 654742), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 55, 654742), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 55, 654742), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 55, 654742), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 55, 654742), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 55, 654742), 9.0, 17.0]"
366,"[datetime.datetime(2022, 11, 28, 13, 32, 56, 796136), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 56, 796136), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 56, 796136), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 56, 796136), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 56, 796136), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 56, 796136), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 56, 796136), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 56, 796136), 9.0, 17.0]"
367,"[datetime.datetime(2022, 11, 28, 13, 32, 57, 956994), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 57, 956994), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 57, 956994), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 57, 956994), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 57, 956994), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 57, 956994), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 57, 956994), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 57, 956994), 9.0, 17.0]"
368,"[datetime.datetime(2022, 11, 28, 13, 32, 59, 80758), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 59, 80758), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 32, 59, 80758), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 32, 59, 80758), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 32, 59, 80758), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 32, 59, 80758), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 32, 59, 80758), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 32, 59, 80758), 9.0, 17.0]"
369,"[datetime.datetime(2022, 11, 28, 13, 33, 0, 209153), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 0, 209153), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 0, 209153), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 0, 209153), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 33, 0, 209153), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 0, 209153), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 0, 209153), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 0, 209153), 9.0, 17.0]"
370,"[datetime.datetime(2022, 11, 28, 13, 33, 1, 334055), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 1, 334055), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 1, 334055), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 1, 334055), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 33, 1, 334055), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 1, 334055), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 1, 334055), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 1, 334055), 9.0, 17.0]"
371,"[datetime.datetime(2022, 11, 28, 13, 33, 2, 459813), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 2, 459813), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 2, 459813), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 2, 459813), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 33, 2, 459813), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 2, 459813), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 2, 459813), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 2, 459813), 9.0, 18.0]"
372,"[datetime.datetime(2022, 11, 28, 13, 33, 3, 595850), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 3, 595850), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 3, 595850), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 3, 595850), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 33, 3, 595850), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 3, 595850), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 3, 595850), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 3, 595850), 9.0, 17.0]"
373,"[datetime.datetime(2022, 11, 28, 13, 33, 4, 717231), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 4, 717231), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 4, 717231), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 4, 717231), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 33, 4, 717231), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 4, 717231), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 4, 717231), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 4, 717231), 9.0, 17.0]"
374,"[datetime.datetime(2022, 11, 28, 13, 33, 5, 847760), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 5, 847760), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 5, 847760), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 5, 847760), 3.3, 5.8]","[datetime.datetime(2022, 11, 28, 13, 33, 5, 847760), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 5, 847760), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 5, 847760), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 5, 847760), 9.0, 17.0]"
375,"[datetime.datetime(2022, 11, 28, 13, 33, 6, 993202), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 6, 993202), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 6, 993202), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 6, 993202), 3.4, 5.8]","[datetime.datetime(2022, 11, 28, 13, 33, 6, 993202), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 6, 993202), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 6, 993202), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 6, 993202), 9.0, 17.0]"
376,"[datetime.datetime(2022, 11, 28, 13, 33, 8, 129487), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 8, 129487), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 8, 129487), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 8, 129487), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 8, 129487), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 8, 129487), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 8, 129487), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 8, 129487), 9.0, 17.0]"
377,"[datetime.datetime(2022, 11, 28, 13, 33, 9, 257898), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 9, 257898), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 9, 257898), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 9, 257898), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 9, 257898), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 9, 257898), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 9, 257898), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 9, 257898), 9.0, 17.0]"
378,"[datetime.datetime(2022, 11, 28, 13, 33, 10, 384282), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 10, 384282), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 10, 384282), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 10, 384282), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 10, 384282), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 10, 384282), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 10, 384282), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 10, 384282), 9.0, 17.0]"
379,"[datetime.datetime(2022, 11, 28, 13, 33, 11, 512917), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 11, 512917), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 11, 512917), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 11, 512917), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 11, 512917), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 11, 512917), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 11, 512917), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 11, 512917), 9.0, 17.0]"
380,"[datetime.datetime(2022, 11, 28, 13, 33, 12, 647570), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 12, 647570), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 12, 647570), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 12, 647570), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 12, 647570), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 12, 647570), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 12, 647570), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 12, 647570), 9.0, 17.0]"
381,"[datetime.datetime(2022, 11, 28, 13, 33, 13, 782065), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 13, 782065), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 13, 782065), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 13, 782065), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 13, 782065), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 13, 782065), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 13, 782065), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 13, 782065), 9.0, 17.0]"
382,"[datetime.datetime(2022, 11, 28, 13, 33, 14, 918484), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 14, 918484), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 14, 918484), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 14, 918484), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 14, 918484), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 14, 918484), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 14, 918484), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 14, 918484), 9.0, 17.0]"
383,"[datetime.datetime(2022, 11, 28, 13, 33, 16, 45734), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 16, 45734), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 16, 45734), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 16, 45734), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 16, 45734), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 16, 45734), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 16, 45734), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 16, 45734), 9.0, 17.0]"
384,"[datetime.datetime(2022, 11, 28, 13, 33, 17, 183318), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 17, 183318), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 17, 183318), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 17, 183318), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 17, 183318), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 17, 183318), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 17, 183318), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 17, 183318), 9.0, 17.0]"
385,"[datetime.datetime(2022, 11, 28, 13, 33, 18, 327725), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 18, 327725), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 18, 327725), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 18, 327725), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 18, 327725), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 18, 327725), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 18, 327725), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 18, 327725), 9.0, 17.0]"
386,"[datetime.datetime(2022, 11, 28, 13, 33, 19, 463716), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 19, 463716), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 19, 463716), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 19, 463716), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 19, 463716), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 19, 463716), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 19, 463716), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 19, 463716), 9.0, 17.0]"
387,"[datetime.datetime(2022, 11, 28, 13, 33, 20, 609395), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 20, 609395), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 20, 609395), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 20, 609395), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 20, 609395), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 20, 609395), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 20, 609395), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 20, 609395), 9.0, 17.0]"
388,"[datetime.datetime(2022, 11, 28, 13, 33, 21, 749982), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 21, 749982), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 21, 749982), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 21, 749982), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 21, 749982), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 21, 749982), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 21, 749982), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 21, 749982), 9.0, 17.0]"
389,"[datetime.datetime(2022, 11, 28, 13, 33, 22, 870135), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 22, 870135), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 22, 870135), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 22, 870135), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 22, 870135), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 22, 870135), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 22, 870135), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 22, 870135), 9.0, 17.0]"
390,"[datetime.datetime(2022, 11, 28, 13, 33, 23, 998994), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 23, 998994), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 23, 998994), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 23, 998994), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 23, 998994), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 23, 998994), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 23, 998994), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 23, 998994), 9.0, 17.0]"
391,"[datetime.datetime(2022, 11, 28, 13, 33, 25, 120567), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 25, 120567), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 25, 120567), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 25, 120567), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 25, 120567), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 25, 120567), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 25, 120567), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 25, 120567), 9.0, 17.0]"
392,"[datetime.datetime(2022, 11, 28, 13, 33, 26, 281571), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 26, 281571), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 26, 281571), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 33, 26, 281571), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 33, 26, 281571), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 33, 26, 281571), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 33, 26, 281571), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 33, 26, 281571), 9.0, 17.0]"
