,Miss Scallywag,Rather,Spring Phoebe,Queen Of Scotch,Two Hands George,Cosmic Kid,Lot Of Poise
46,"[datetime.datetime(2022, 11, 28, 20, 2, 10, 519871), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 519871), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 519871), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 519871), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 519871), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 519871), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 519871), 21.0, 75.0]"
47,"[datetime.datetime(2022, 11, 28, 20, 2, 11, 669736), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 11, 669736), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 11, 669736), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 11, 669736), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 11, 669736), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 11, 669736), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 11, 669736), 21.0, 75.0]"
48,"[datetime.datetime(2022, 11, 28, 20, 2, 12, 811845), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 811845), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 811845), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 811845), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 811845), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 811845), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 811845), 21.0, 75.0]"
49,"[datetime.datetime(2022, 11, 28, 20, 2, 13, 973735), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 973735), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 973735), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 973735), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 973735), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 973735), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 973735), 21.0, 75.0]"
50,"[datetime.datetime(2022, 11, 28, 20, 2, 15, 109339), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 109339), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 109339), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 109339), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 109339), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 109339), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 109339), 21.0, 75.0]"
51,"[datetime.datetime(2022, 11, 28, 20, 2, 16, 228376), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 228376), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 228376), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 228376), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 228376), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 228376), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 228376), 21.0, 75.0]"
52,"[datetime.datetime(2022, 11, 28, 20, 2, 17, 341212), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 341212), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 341212), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 341212), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 341212), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 341212), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 341212), 21.0, 75.0]"
53,"[datetime.datetime(2022, 11, 28, 20, 2, 18, 460439), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 460439), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 460439), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 460439), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 460439), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 460439), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 460439), 21.0, 75.0]"
54,"[datetime.datetime(2022, 11, 28, 20, 2, 19, 577909), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 19, 577909), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 19, 577909), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 19, 577909), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 19, 577909), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 19, 577909), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 19, 577909), 21.0, 75.0]"
55,"[datetime.datetime(2022, 11, 28, 20, 2, 20, 695185), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 695185), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 695185), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 695185), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 695185), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 695185), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 695185), 21.0, 75.0]"
56,"[datetime.datetime(2022, 11, 28, 20, 2, 21, 806367), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 806367), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 806367), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 806367), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 806367), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 806367), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 806367), 21.0, 75.0]"
57,"[datetime.datetime(2022, 11, 28, 20, 2, 22, 925546), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 925546), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 925546), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 925546), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 925546), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 925546), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 925546), 21.0, 75.0]"
58,"[datetime.datetime(2022, 11, 28, 20, 2, 24, 39346), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 39346), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 39346), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 39346), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 39346), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 39346), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 39346), 21.0, 75.0]"
59,"[datetime.datetime(2022, 11, 28, 20, 2, 25, 163200), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 163200), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 163200), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 163200), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 163200), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 163200), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 163200), 21.0, 75.0]"
60,"[datetime.datetime(2022, 11, 28, 20, 2, 26, 276359), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 276359), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 276359), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 276359), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 276359), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 276359), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 276359), 21.0, 75.0]"
61,"[datetime.datetime(2022, 11, 28, 20, 2, 27, 404763), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 404763), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 404763), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 404763), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 404763), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 404763), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 404763), 21.0, 75.0]"
62,"[datetime.datetime(2022, 11, 28, 20, 2, 28, 518100), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 28, 518100), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 28, 518100), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 28, 518100), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 28, 518100), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 28, 518100), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 28, 518100), 21.0, 75.0]"
63,"[datetime.datetime(2022, 11, 28, 20, 2, 29, 639833), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 639833), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 639833), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 639833), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 639833), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 639833), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 639833), 21.0, 75.0]"
64,"[datetime.datetime(2022, 11, 28, 20, 2, 30, 750778), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 750778), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 750778), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 750778), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 750778), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 750778), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 750778), 21.0, 75.0]"
65,"[datetime.datetime(2022, 11, 28, 20, 2, 31, 870203), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 870203), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 870203), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 870203), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 870203), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 870203), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 870203), 21.0, 75.0]"
66,"[datetime.datetime(2022, 11, 28, 20, 2, 32, 984391), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 984391), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 984391), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 984391), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 984391), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 984391), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 984391), 21.0, 75.0]"
67,"[datetime.datetime(2022, 11, 28, 20, 2, 34, 118551), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 118551), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 118551), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 118551), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 118551), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 118551), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 118551), 21.0, 75.0]"
68,"[datetime.datetime(2022, 11, 28, 20, 2, 35, 233372), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 233372), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 233372), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 233372), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 233372), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 233372), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 233372), 21.0, 75.0]"
69,"[datetime.datetime(2022, 11, 28, 20, 2, 36, 353365), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 36, 353365), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 36, 353365), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 36, 353365), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 36, 353365), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 36, 353365), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 36, 353365), 21.0, 75.0]"
70,"[datetime.datetime(2022, 11, 28, 20, 2, 37, 466488), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 466488), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 466488), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 466488), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 466488), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 466488), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 466488), 21.0, 75.0]"
71,"[datetime.datetime(2022, 11, 28, 20, 2, 38, 586344), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 586344), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 586344), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 586344), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 586344), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 586344), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 586344), 21.0, 75.0]"
72,"[datetime.datetime(2022, 11, 28, 20, 2, 39, 697818), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 697818), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 697818), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 697818), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 697818), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 697818), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 697818), 21.0, 75.0]"
73,"[datetime.datetime(2022, 11, 28, 20, 2, 40, 816121), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 816121), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 816121), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 816121), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 816121), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 816121), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 816121), 21.0, 75.0]"
74,"[datetime.datetime(2022, 11, 28, 20, 2, 41, 927792), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 927792), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 927792), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 927792), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 927792), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 927792), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 927792), 21.0, 75.0]"
75,"[datetime.datetime(2022, 11, 28, 20, 2, 43, 43713), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 43713), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 43713), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 43713), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 43713), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 43713), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 43713), 21.0, 75.0]"
76,"[datetime.datetime(2022, 11, 28, 20, 2, 44, 157099), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 2, 44, 157099), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 44, 157099), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 44, 157099), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 44, 157099), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 44, 157099), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 44, 157099), 21.0, 75.0]"
77,"[datetime.datetime(2022, 11, 28, 20, 2, 45, 275152), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 275152), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 275152), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 275152), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 275152), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 275152), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 275152), 21.0, 75.0]"
78,"[datetime.datetime(2022, 11, 28, 20, 2, 46, 385257), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 385257), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 385257), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 385257), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 385257), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 385257), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 385257), 21.0, 75.0]"
79,"[datetime.datetime(2022, 11, 28, 20, 2, 47, 507790), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 507790), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 507790), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 507790), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 507790), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 507790), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 507790), 21.0, 75.0]"
80,"[datetime.datetime(2022, 11, 28, 20, 2, 48, 623860), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 623860), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 623860), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 623860), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 623860), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 623860), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 623860), 21.0, 75.0]"
81,"[datetime.datetime(2022, 11, 28, 20, 2, 49, 741884), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 49, 741884), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 49, 741884), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 49, 741884), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 49, 741884), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 49, 741884), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 49, 741884), 21.0, 75.0]"
82,"[datetime.datetime(2022, 11, 28, 20, 2, 50, 861475), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 50, 861475), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 50, 861475), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 2, 50, 861475), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 50, 861475), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 50, 861475), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 50, 861475), 21.0, 75.0]"
83,"[datetime.datetime(2022, 11, 28, 20, 2, 51, 989087), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 51, 989087), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 51, 989087), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 2, 51, 989087), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 51, 989087), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 51, 989087), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 51, 989087), 21.0, 75.0]"
84,"[datetime.datetime(2022, 11, 28, 20, 2, 53, 117853), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 53, 117853), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 53, 117853), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 2, 53, 117853), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 53, 117853), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 53, 117853), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 53, 117853), 21.0, 75.0]"
85,"[datetime.datetime(2022, 11, 28, 20, 2, 54, 236216), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 54, 236216), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 54, 236216), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 2, 54, 236216), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 54, 236216), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 54, 236216), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 54, 236216), 21.0, 75.0]"
86,"[datetime.datetime(2022, 11, 28, 20, 2, 55, 382782), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 55, 382782), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 55, 382782), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 2, 55, 382782), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 55, 382782), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 55, 382782), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 55, 382782), 21.0, 75.0]"
87,"[datetime.datetime(2022, 11, 28, 20, 2, 56, 514840), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 56, 514840), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 56, 514840), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 2, 56, 514840), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 56, 514840), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 56, 514840), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 56, 514840), 21.0, 75.0]"
88,"[datetime.datetime(2022, 11, 28, 20, 2, 57, 644938), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 57, 644938), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 57, 644938), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 2, 57, 644938), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 57, 644938), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 57, 644938), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 57, 644938), 21.0, 75.0]"
89,"[datetime.datetime(2022, 11, 28, 20, 2, 58, 770701), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 58, 770701), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 58, 770701), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 2, 58, 770701), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 58, 770701), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 58, 770701), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 58, 770701), 21.0, 75.0]"
90,"[datetime.datetime(2022, 11, 28, 20, 2, 59, 925410), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 2, 59, 925410), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 2, 59, 925410), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 2, 59, 925410), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 2, 59, 925410), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 2, 59, 925410), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 2, 59, 925410), 21.0, 75.0]"
91,"[datetime.datetime(2022, 11, 28, 20, 3, 1, 50992), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 3, 1, 50992), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 3, 1, 50992), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 3, 1, 50992), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 20, 3, 1, 50992), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 3, 1, 50992), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 3, 1, 50992), 21.0, 75.0]"
