,Aha Reaction Nz,Young Rooster,Aqua Sancta Nz,Mighty Flying Art Nz,Franco Hampton Nz,Hes Ideal,Cullenburn Nz,Diamonds N Cash Nz,Sunny Sanz,Like A Wildfire Nz,Ryley Major,The Shallows
08-01-2023 19:25:24.355697,"(41.0, 99999, 99990)","(91.0, 180.0, 141.42857142857144)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.0)"
08-01-2023 19:25:25.881543,"(41.0, 99999, 99990)","(91.0, 180.0, 141.42857142857144)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.0)"
08-01-2023 19:25:27.506490,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.0)"
08-01-2023 19:25:29.179226,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.0)"
08-01-2023 19:25:30.755039,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.0)"
08-01-2023 19:25:32.246431,"(41.0, 99999, 99990)","(91.0, 170.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:34.002863,"(41.0, 99999, 99990)","(91.0, 170.0, 116.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:35.695553,"(41.0, 99999, 99990)","(91.0, 160.0, 116.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:37.242049,"(41.0, 99999, 99990)","(91.0, 160.0, 116.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:38.809188,"(41.0, 99999, 99990)","(91.0, 160.0, 116.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:40.669191,"(41.0, 99999, 99990)","(91.0, 160.0, 116.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:42.240385,"(41.0, 99999, 99990)","(91.0, 160.0, 116.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.857142857142858)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:43.826861,"(41.0, 99999, 99990)","(91.0, 160.0, 116.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:45.318467,"(41.0, 99999, 99990)","(91.0, 160.0, 116.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:46.835170,"(41.0, 99999, 99990)","(91.0, 160.0, 116.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:48.320773,"(41.0, 99999, 99990)","(91.0, 160.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:49.960676,"(41.0, 99999, 99990)","(91.0, 200.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:51.533249,"(41.0, 99999, 99990)","(91.0, 200.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:52.898614,"(41.0, 99999, 99990)","(91.0, 200.0, 142.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:54.546471,"(41.0, 99999, 99990)","(91.0, 200.0, 142.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:56.044958,"(41.0, 99999, 99990)","(91.0, 200.0, 142.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:57.965063,"(41.0, 99999, 99990)","(91.0, 200.0, 142.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8676470588235294)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:25:59.557222,"(41.0, 99999, 99990)","(91.0, 200.0, 142.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8630434782608696)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:26:01.639443,"(41.0, 99999, 99990)","(91.0, 200.0, 142.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 27.625)"
08-01-2023 19:26:03.631522,"(41.0, 99999, 99990)","(91.0, 200.0, 178.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 14.545454545454545)","(17.0, 32.0, 26.666666666666668)"
08-01-2023 19:26:05.823029,"(41.0, 99999, 99990)","(91.0, 200.0, 156.66666666666669)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.5, 15.0)","(17.0, 32.0, 26.666666666666668)"
08-01-2023 19:26:07.661254,"(41.0, 99999, 99990)","(91.0, 190.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 32.0, 26.666666666666668)"
08-01-2023 19:26:09.567600,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 32.0, 26.0)"
08-01-2023 19:26:11.303716,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 32.0, 25.8)"
08-01-2023 19:26:13.328611,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 30.0, 26.5)"
08-01-2023 19:26:15.700119,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 30.0, 26.5)"
08-01-2023 19:26:17.624878,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 30.0, 27.2)"
08-01-2023 19:26:19.318515,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 30.0, 27.2)"
08-01-2023 19:26:21.098918,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 30.0, 29.333333333333332)"
08-01-2023 19:26:22.935490,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 36.0, 30.666666666666668)"
08-01-2023 19:26:24.804063,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 34.0, 30.666666666666668)"
08-01-2023 19:26:26.517163,"(41.0, 99999, 99990)","(91.0, 180.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 34.0, 30.666666666666668)"
08-01-2023 19:26:28.159803,"(41.0, 99999, 99990)","(91.0, 180.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8625)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 34.0, 30.666666666666668)"
08-01-2023 19:26:30.049894,"(41.0, 99999, 99990)","(91.0, 180.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.9, 1.8718181818181818)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 34.0, 30.666666666666668)"
08-01-2023 19:26:31.722461,"(41.0, 99999, 99990)","(91.0, 180.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8718181818181818)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 34.0, 30.666666666666668)"
08-01-2023 19:26:33.353747,"(41.0, 99999, 99990)","(91.0, 180.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8718181818181818)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 14.875)","(17.0, 34.0, 29.5)"
08-01-2023 19:26:35.087569,"(41.0, 99999, 99990)","(91.0, 180.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8718181818181818)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 15.0, 16.5)","(17.0, 34.0, 29.5)"
08-01-2023 19:26:36.693203,"(41.0, 99999, 99990)","(91.0, 180.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8718181818181818)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.5)","(17.0, 34.0, 29.5)"
08-01-2023 19:26:38.304916,"(41.0, 99999, 99990)","(91.0, 180.0, 123.33333333333333)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8718181818181818)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.5)","(17.0, 34.0, 28.5)"
08-01-2023 19:26:40.012138,"(41.0, 99999, 99990)","(91.0, 170.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8641176470588237)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.5)","(17.0, 32.0, 28.5)"
08-01-2023 19:26:41.683672,"(41.0, 99999, 99990)","(91.0, 160.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8641176470588237)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.5)","(17.0, 32.0, 28.5)"
08-01-2023 19:26:43.273961,"(41.0, 99999, 99990)","(91.0, 160.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8641176470588237)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.5)","(17.0, 32.0, 28.5)"
08-01-2023 19:26:44.792512,"(41.0, 99999, 99990)","(91.0, 160.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8641176470588237)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.5)","(17.0, 32.0, 23.666666666666668)"
08-01-2023 19:26:46.378835,"(41.0, 99999, 99990)","(91.0, 160.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8641176470588237)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.75)","(17.0, 32.0, 26.285714285714285)"
08-01-2023 19:26:48.093872,"(41.0, 99999, 99990)","(91.0, 160.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8641176470588237)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.75)","(17.0, 32.0, 26.285714285714285)"
08-01-2023 19:26:49.945371,"(41.0, 99999, 99990)","(91.0, 160.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8641176470588237)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.75)","(17.0, 32.0, 26.285714285714285)"
08-01-2023 19:26:51.647772,"(41.0, 99999, 99990)","(91.0, 160.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8641176470588237)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.75)","(17.0, 32.0, 26.285714285714285)"
08-01-2023 19:26:53.474761,"(41.0, 99999, 99990)","(91.0, 160.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8641176470588237)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.75)","(17.0, 32.0, 26.285714285714285)"
08-01-2023 19:26:55.165249,"(41.0, 99999, 99990)","(91.0, 160.0, 142.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8641176470588237)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 16.75)","(17.0, 32.0, 26.285714285714285)"
08-01-2023 19:26:56.990376,"(41.0, 99999, 99990)","(91.0, 200.0, 142.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.873846153846154)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 17.0, 14.2)","(17.0, 32.0, 26.285714285714285)"
08-01-2023 19:26:58.983410,"(41.0, 99999, 99990)","(91.0, 200.0, 181.66666666666666)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.873846153846154)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.5, 15.166666666666666)","(17.0, 32.0, 28.11111111111111)"
08-01-2023 19:27:01.203397,"(41.0, 99999, 99990)","(91.0, 200.0, 181.66666666666666)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.873846153846154)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 15.25)","(17.0, 32.0, 28.11111111111111)"
08-01-2023 19:27:03.097312,"(41.0, 99999, 99990)","(91.0, 200.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8684615384615384)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 15.571428571428571)","(17.0, 32.0, 28.11111111111111)"
08-01-2023 19:27:05.200482,"(41.0, 99999, 99990)","(91.0, 200.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8684615384615384)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 15.571428571428571)","(17.0, 32.0, 28.11111111111111)"
08-01-2023 19:27:06.975669,"(41.0, 99999, 99990)","(91.0, 200.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8684615384615384)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.0, 15.7)","(17.0, 32.0, 28.11111111111111)"
08-01-2023 19:27:08.768404,"(41.0, 99999, 99990)","(91.0, 200.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8288)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.5, 15.833333333333334)","(17.0, 32.0, 28.11111111111111)"
08-01-2023 19:27:10.725038,"(41.0, 99999, 99990)","(91.0, 200.0, 126.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.89, 1.8442857142857143)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.5, 15.642857142857142)","(17.0, 30.0, 27.0)"
08-01-2023 19:27:12.476292,"(41.0, 99999, 99990)","(91.0, 190.0, 129.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.87, 1.8523529411764705)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.5, 15.409090909090908)","(17.0, 30.0, 26.0)"
08-01-2023 19:27:14.182864,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.91, 1.8587500000000001)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.5, 15.8)","(17.0, 30.0, 24.4)"
08-01-2023 19:27:15.905320,"(41.0, 99999, 99990)","(91.0, 180.0, 116.25)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.94, 1.8557894736842107)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.5, 15.916666666666666)","(17.0, 30.0, 23.0)"
08-01-2023 19:27:17.640069,"(41.0, 99999, 99990)","(91.0, 180.0, 112.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.94, 1.8557894736842107)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 36.0, 30.866666666666667)","(2.6, 99999, 99990)","(10.0, 16.5, 15.916666666666666)","(17.0, 30.0, 23.875)"
