,Luskin Hero,King Of The Desert,Buying Time,Lilli Lights Out,Single Memo
11-01-2023 14:44:24.534114,"(6.5, 8.6, 8.554054054054054)","(16.0, 16.0, 15.621794871794872)","(1.7, 1.79, 1.777939393939394)","(26.0, 36.0, 35.42857142857143)","(3.4, 4.4, 4.362258064516129)"
11-01-2023 14:44:25.613232,"(6.5, 8.6, 8.549253731343283)","(16.0, 16.0, 15.624183006535947)","(1.7, 1.78, 1.777939393939394)","(26.0, 36.0, 35.42857142857143)","(3.4, 4.4, 4.36497005988024)"
11-01-2023 14:44:26.577447,"(6.5, 8.6, 8.549253731343283)","(16.0, 16.0, 15.624183006535947)","(1.7, 1.78, 1.777190082644628)","(26.0, 36.0, 35.411764705882355)","(3.4, 4.4, 4.3636904761904765)"
11-01-2023 14:44:27.570449,"(6.5, 8.6, 8.548872180451127)","(16.0, 16.0, 15.624183006535947)","(1.7, 1.78, 1.7774436090225565)","(26.0, 36.0, 35.411764705882355)","(3.4, 4.4, 4.362111801242236)"
11-01-2023 14:44:28.530023,"(6.5, 8.6, 8.548872180451127)","(16.0, 16.0, 15.624183006535947)","(1.7, 1.79, 1.7805172413793104)","(26.0, 36.0, 35.411764705882355)","(3.4, 4.4, 4.362111801242236)"
11-01-2023 14:44:29.472665,"(6.5, 8.6, 8.56078431372549)","(15.0, 16.0, 15.642045454545455)","(1.7, 1.79, 1.7768852459016393)","(26.0, 38.0, 36.0)","(3.4, 4.4, 4.38716577540107)"
11-01-2023 14:44:30.467305,"(6.5, 8.6, 8.56078431372549)","(15.0, 16.0, 15.642045454545455)","(1.7, 1.79, 1.7762068965517241)","(26.0, 36.0, 35.09090909090909)","(3.4, 4.4, 4.38716577540107)"
11-01-2023 14:44:31.464639,"(6.5, 8.6, 8.522330097087378)","(15.0, 15.5, 15.398148148148149)","(1.7, 1.78, 1.7793491124260354)","(26.0, 36.0, 35.09090909090909)","(3.4, 4.4, 4.387434554973822)"
11-01-2023 14:44:32.293664,"(6.5, 8.6, 8.510798122065728)","(15.0, 16.0, 15.615384615384615)","(1.7, 1.79, 1.7840652818991098)","(26.0, 36.0, 35.09090909090909)","(3.4, 4.4, 4.382089552238806)"
11-01-2023 14:44:33.186407,"(6.5, 8.6, 8.489166666666666)","(15.0, 16.0, 15.627659574468085)","(1.7, 1.79, 1.789494382022472)","(26.0, 36.0, 34.8235294117647)","(3.4, 4.4, 4.352631578947369)"
11-01-2023 14:44:34.231622,"(6.5, 8.4, 8.331428571428571)","(15.0, 16.5, 16.49137931034483)","(1.7, 1.8, 1.7961038961038962)","(26.0, 36.0, 32.8235294117647)","(3.4, 4.4, 4.3437125748503)"
11-01-2023 14:44:35.241956,"(6.5, 8.4, 8.323684210526316)","(15.0, 17.0, 16.441860465116278)","(1.7, 1.8, 1.7961038961038962)","(26.0, 34.0, 32.8235294117647)","(3.4, 4.4, 4.3437125748503)"
11-01-2023 14:44:36.139220,"(6.5, 8.4, 8.323684210526316)","(15.0, 17.0, 16.476363636363637)","(1.7, 1.8, 1.7961038961038962)","(26.0, 34.0, 32.8235294117647)","(3.4, 4.4, 4.3437125748503)"
11-01-2023 14:44:37.073416,"(6.5, 8.4, 8.330120481927711)","(15.0, 17.0, 16.483870967741936)","(1.7, 1.81, 1.7977248677248678)","(26.0, 34.0, 32.94736842105263)","(3.4, 4.4, 4.345977011494253)"
11-01-2023 14:44:38.047092,"(6.5, 8.4, 8.336263736263737)","(15.0, 17.0, 16.48936170212766)","(1.7, 1.81, 1.799688888888889)","(26.0, 34.0, 32.84615384615385)","(3.4, 4.4, 4.36897689768977)"
11-01-2023 14:44:39.052519,"(6.5, 8.4, 8.333333333333334)","(15.0, 17.0, 16.54140127388535)","(1.7, 1.79, 1.7823229461756374)","(26.0, 34.0, 32.888888888888886)","(3.4, 4.4, 4.354807692307692)"
11-01-2023 14:44:39.998310,"(6.5, 8.4, 8.333333333333334)","(15.0, 17.0, 16.541666666666668)","(1.7, 1.79, 1.76450213371266)","(26.0, 34.0, 35.05263157894737)","(3.4, 4.4, 4.359999999999999)"
11-01-2023 14:44:40.936679,"(6.5, 8.6, 8.43804347826087)","(15.0, 17.0, 16.5531914893617)","(1.7, 1.78, 1.7643835616438357)","(26.0, 36.0, 35.05263157894737)","(3.4, 4.5, 4.421276595744681)"
11-01-2023 14:44:41.820389,"(6.5, 8.6, 8.482213438735178)","(16.0, 17.0, 16.5531914893617)","(1.7, 1.78, 1.772936507936508)","(26.0, 36.0, 34.0)","(3.4, 4.4, 4.355952380952381)"
11-01-2023 14:44:42.767933,"(6.5, 8.6, 8.47531380753138)","(16.0, 17.0, 16.5531914893617)","(1.7, 1.78, 1.7659649122807017)","(26.0, 36.0, 34.0)","(3.4, 4.4, 4.35952380952381)"
11-01-2023 14:44:43.757066,"(6.5, 8.6, 8.478367346938775)","(16.0, 17.0, 16.58823529411765)","(1.7, 1.78, 1.7685441527446302)","(26.0, 36.0, 34.0)","(3.4, 4.4, 4.366197183098592)"
11-01-2023 14:44:44.694107,"(6.5, 8.6, 8.478861788617886)","(16.0, 17.0, 16.58823529411765)","(1.7, 1.78, 1.7707507507507507)","(26.0, 36.0, 34.0)","(3.4, 4.4, 4.366197183098592)"
11-01-2023 14:44:45.575225,"(6.5, 8.6, 8.48641975308642)","(16.0, 17.0, 16.58823529411765)","(1.7, 1.78, 1.7707507507507507)","(26.0, 36.0, 34.0)","(3.4, 4.4, 4.372262773722628)"
11-01-2023 14:44:46.459322,"(6.5, 8.6, 8.315999999999999)","(16.0, 17.0, 16.58823529411765)","(1.7, 1.78, 1.7702531645569621)","(26.0, 36.0, 34.0)","(3.4, 4.4, 4.372262773722628)"
11-01-2023 14:44:47.441466,"(6.5, 8.6, 8.34095238095238)","(16.0, 17.0, 16.61214953271028)","(1.7, 1.78, 1.7722222222222221)","(26.0, 36.0, 35.0)","(3.4, 4.4, 4.375882352941177)"
11-01-2023 14:44:48.348502,"(6.5, 8.6, 8.34095238095238)","(16.0, 17.0, 16.61214953271028)","(1.7, 1.78, 1.7722222222222221)","(26.0, 36.0, 35.0)","(3.4, 4.4, 4.375882352941177)"
11-01-2023 14:44:49.208198,"(6.5, 8.6, 8.47239263803681)","(16.0, 17.0, 16.8)","(1.7, 1.79, 1.7819227674979887)","(26.0, 38.0, 36.470588235294116)","(3.4, 4.3, 4.242335766423357)"
11-01-2023 14:44:50.187817,"(6.5, 8.6, 8.47906976744186)","(16.0, 17.5, 17.121794871794872)","(1.7, 1.79, 1.7830785562632696)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.247590361445783)"
11-01-2023 14:44:51.182829,"(6.5, 8.6, 8.47906976744186)","(15.0, 17.5, 17.135714285714286)","(1.7, 1.79, 1.7831317494600432)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.243169398907104)"
11-01-2023 14:44:52.045386,"(6.5, 8.6, 8.465806451612904)","(15.0, 18.0, 17.684782608695652)","(1.7, 1.79, 1.7831317494600432)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.251655629139073)"
11-01-2023 14:44:53.000111,"(6.5, 8.6, 8.447058823529412)","(15.0, 18.0, 17.674157303370787)","(1.7, 1.79, 1.7831317494600432)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.258045977011494)"
11-01-2023 14:44:54.039121,"(6.5, 8.6, 8.447058823529412)","(15.0, 18.0, 17.472727272727273)","(1.7, 1.79, 1.7837858220211162)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.255151515151515)"
11-01-2023 14:44:54.956305,"(6.5, 8.6, 8.442953020134228)","(15.0, 18.0, 17.472727272727273)","(1.7, 1.79, 1.7837858220211162)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.258709677419355)"
11-01-2023 14:44:55.777902,"(6.5, 8.6, 8.442953020134228)","(15.0, 18.0, 17.472727272727273)","(1.7, 1.79, 1.7837858220211162)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.258709677419355)"
11-01-2023 14:44:56.744900,"(6.5, 8.6, 8.442953020134228)","(15.0, 18.0, 17.472727272727273)","(1.7, 1.79, 1.7858920187793428)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.252592592592593)"
11-01-2023 14:44:57.783061,"(6.5, 8.6, 8.442953020134228)","(15.0, 18.0, 17.472727272727273)","(1.7, 1.79, 1.7868206521739132)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.23453237410072)"
11-01-2023 14:44:58.703563,"(6.5, 8.6, 8.442953020134228)","(15.0, 18.0, 17.472727272727273)","(1.7, 1.79, 1.7868206521739132)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.23453237410072)"
11-01-2023 14:44:59.635446,"(6.5, 8.6, 8.442953020134228)","(15.0, 18.0, 17.472727272727273)","(1.7, 1.79, 1.785634328358209)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.23453237410072)"
11-01-2023 14:45:00.538805,"(6.5, 8.6, 8.460377358490566)","(15.0, 18.0, 17.472727272727273)","(1.7, 1.79, 1.7854826254826255)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.220175438596491)"
11-01-2023 14:45:01.484182,"(6.5, 8.6, 8.465753424657535)","(15.0, 18.5, 18.065217391304348)","(1.7, 1.79, 1.7850354609929078)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.212380952380952)"
11-01-2023 14:45:02.471066,"(6.5, 8.6, 8.465753424657535)","(15.0, 18.0, 17.75)","(1.7, 1.79, 1.7859915611814345)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.212380952380952)"
11-01-2023 14:45:03.351829,"(6.5, 8.6, 8.465753424657535)","(15.0, 18.0, 17.75)","(1.7, 1.8, 1.7919148936170213)","(26.0, 36.0, 35.69230769230769)","(3.4, 4.3, 4.212380952380952)"
11-01-2023 14:45:04.346268,"(6.5, 8.6, 8.465753424657535)","(15.0, 17.0, 16.893333333333334)","(1.7, 1.8, 1.7964545454545455)","(26.0, 36.0, 33.53846153846154)","(3.4, 4.3, 4.212380952380952)"
11-01-2023 14:45:05.348019,"(6.5, 8.6, 8.465753424657535)","(15.0, 17.0, 16.942028985507246)","(1.7, 1.8, 1.79)","(26.0, 36.0, 35.5)","(3.4, 4.3, 4.270103092783505)"
11-01-2023 14:45:06.289106,"(6.5, 8.6, 8.511711711711712)","(15.0, 17.5, 17.431372549019606)","(1.7, 1.79, 1.7871532846715328)","(26.0, 36.0, 35.5)","(3.4, 4.3, 4.270103092783505)"
11-01-2023 14:45:07.220740,"(6.5, 8.6, 8.507109004739336)","(15.0, 17.5, 17.431372549019606)","(1.7, 1.79, 1.7861442006269592)","(26.0, 36.0, 35.714285714285715)","(3.4, 4.3, 4.268620689655172)"
11-01-2023 14:45:08.167770,"(6.5, 8.6, 8.507109004739336)","(15.0, 17.5, 17.431372549019606)","(1.7, 1.79, 1.7861442006269592)","(26.0, 36.0, 35.714285714285715)","(3.4, 4.3, 4.268620689655172)"
11-01-2023 14:45:09.165635,"(6.5, 8.6, 8.51356783919598)","(15.0, 17.5, 17.365384615384617)","(1.7, 1.79, 1.7862820512820514)","(26.0, 36.0, 35.714285714285715)","(3.4, 4.3, 4.2677304964539005)"
11-01-2023 14:45:10.035377,"(6.5, 8.6, 8.500444444444444)","(15.0, 17.5, 17.32758620689655)","(1.7, 1.8, 1.7913953488372094)","(26.0, 36.0, 35.714285714285715)","(3.4, 4.3, 4.2)"
11-01-2023 14:45:10.998757,"(6.5, 8.6, 8.508571428571429)","(15.0, 17.5, 17.379310344827587)","(1.7, 1.8, 1.7995652173913044)","(26.0, 36.0, 35.142857142857146)","(3.4, 4.2, 4.151803278688525)"
11-01-2023 14:45:12.063029,"(6.5, 8.6, 8.508571428571429)","(15.0, 17.5, 17.379310344827587)","(1.7, 1.8, 1.8008333333333333)","(26.0, 36.0, 35.142857142857146)","(3.4, 4.2, 4.151162790697675)"
11-01-2023 14:45:13.057300,"(6.5, 8.6, 8.496216216216217)","(14.0, 17.5, 17.305555555555557)","(1.7, 1.81, 1.8008333333333333)","(26.0, 36.0, 35.142857142857146)","(3.4, 4.2, 4.145029239766082)"
11-01-2023 14:45:13.966990,"(6.5, 8.6, 8.496216216216217)","(14.0, 17.5, 17.305555555555557)","(1.7, 1.81, 1.7949425287356322)","(26.0, 36.0, 35.142857142857146)","(3.4, 4.2, 4.145029239766082)"
11-01-2023 14:45:14.836328,"(6.5, 8.6, 8.499476439790575)","(14.0, 17.5, 17.181818181818183)","(1.7, 1.81, 1.8009411764705883)","(26.0, 36.0, 35.18181818181818)","(3.4, 4.2, 4.145833333333333)"
11-01-2023 14:45:15.813205,"(6.5, 8.6, 8.493922651933701)","(14.0, 17.5, 17.181818181818183)","(1.7, 1.81, 1.8064705882352943)","(26.0, 36.0, 35.142857142857146)","(3.4, 4.2, 4.143478260869565)"
11-01-2023 14:45:16.853843,"(6.5, 8.6, 8.493922651933701)","(14.0, 17.5, 17.181818181818183)","(1.7, 1.81, 1.805744680851064)","(26.0, 36.0, 35.142857142857146)","(3.4, 4.2, 4.127490039840637)"
11-01-2023 14:45:17.860263,"(6.5, 8.6, 8.476129032258065)","(14.0, 17.5, 17.181818181818183)","(1.7, 1.81, 1.805744680851064)","(26.0, 36.0, 35.142857142857146)","(3.4, 4.2, 4.1354609929078014)"
11-01-2023 14:45:18.657599,"(6.5, 8.6, 8.480745341614908)","(14.0, 17.5, 17.34375)","(1.7, 1.81, 1.8043718592964824)","(26.0, 36.0, 35.142857142857146)","(3.4, 4.2, 4.1354609929078014)"
11-01-2023 14:45:19.505577,"(6.5, 8.6, 8.517241379310345)","(14.0, 17.5, 17.405405405405407)","(1.7, 1.81, 1.8038461538461539)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.156224066390042)"
11-01-2023 14:45:20.527237,"(6.5, 8.4, 8.359139784946237)","(14.0, 17.5, 17.34090909090909)","(1.7, 1.81, 1.8084121621621623)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.155857740585774)"
11-01-2023 14:45:21.536958,"(6.5, 8.4, 8.354761904761904)","(14.0, 17.5, 17.34090909090909)","(1.7, 1.81, 1.8084121621621623)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.159428571428571)"
11-01-2023 14:45:22.350125,"(6.5, 8.4, 8.33235294117647)","(14.0, 17.5, 17.23076923076923)","(1.7, 1.81, 1.8084013605442177)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.159428571428571)"
11-01-2023 14:45:23.205169,"(6.5, 8.4, 8.33235294117647)","(14.0, 17.5, 17.181818181818183)","(1.7, 1.81, 1.8084013605442177)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.159428571428571)"
11-01-2023 14:45:24.183337,"(6.5, 8.4, 8.396774193548387)","(14.0, 17.5, 17.181818181818183)","(1.7, 1.81, 1.8073731343283583)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.156838905775076)"
11-01-2023 14:45:25.105360,"(6.5, 8.4, 8.354430379746836)","(14.0, 17.5, 17.181818181818183)","(1.7, 1.82, 1.8147462686567164)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.156838905775076)"
11-01-2023 14:45:26.046036,"(6.5, 8.4, 8.354430379746836)","(14.0, 17.5, 17.181818181818183)","(1.7, 1.82, 1.812542372881356)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.156838905775076)"
11-01-2023 14:45:26.964578,"(6.5, 8.4, 8.354430379746836)","(14.0, 17.5, 17.22222222222222)","(1.7, 1.82, 1.8182584269662923)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.156838905775076)"
11-01-2023 14:45:27.924160,"(6.5, 8.4, 8.354430379746836)","(14.0, 17.5, 17.22222222222222)","(1.7, 1.82, 1.8171707317073171)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.156838905775076)"
11-01-2023 14:45:28.812637,"(6.5, 8.4, 8.376811594202898)","(14.0, 17.5, 17.22222222222222)","(1.7, 1.82, 1.816027397260274)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.156838905775076)"
11-01-2023 14:45:29.741724,"(6.5, 8.4, 8.376811594202898)","(14.0, 17.5, 17.22222222222222)","(1.7, 1.82, 1.8167955801104974)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.156838905775076)"
11-01-2023 14:45:30.716042,"(6.5, 8.4, 8.376811594202898)","(14.0, 17.5, 17.22222222222222)","(1.7, 1.82, 1.8034594594594595)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.158840579710145)"
11-01-2023 14:45:31.643136,"(6.5, 8.4, 8.380246913580248)","(14.0, 17.5, 17.22222222222222)","(1.7, 1.8, 1.7977543859649123)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.1561128526645765)"
11-01-2023 14:45:32.551943,"(6.5, 8.6, 8.350617283950617)","(14.0, 18.0, 17.19047619047619)","(1.7, 1.81, 1.8045833333333334)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.1561128526645765)"
11-01-2023 14:45:33.485918,"(6.5, 8.6, 8.350617283950617)","(14.0, 18.0, 17.19047619047619)","(1.7, 1.81, 1.8093423271500844)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.159468438538206)"
11-01-2023 14:45:34.487667,"(6.5, 8.6, 8.364864864864865)","(14.0, 18.0, 17.19047619047619)","(1.7, 1.81, 1.7888839285714286)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.162229102167182)"
11-01-2023 14:45:35.490547,"(6.5, 8.6, 8.381132075471697)","(14.0, 18.0, 17.19047619047619)","(1.7, 1.79, 1.7891705069124424)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.159468438538206)"
11-01-2023 14:45:36.478314,"(6.5, 8.6, 8.447368421052632)","(14.0, 18.0, 17.235294117647058)","(1.7, 1.8, 1.797313432835821)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.159468438538206)"
11-01-2023 14:45:37.518723,"(6.5, 8.6, 8.432692307692308)","(14.0, 18.0, 17.235294117647058)","(1.7, 1.81, 1.7963829787234042)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.159468438538206)"
11-01-2023 14:45:38.493670,"(6.5, 8.6, 8.384848484848485)","(14.0, 18.0, 17.235294117647058)","(1.7, 1.81, 1.7963829787234042)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.1637010676156585)"
11-01-2023 14:45:39.547016,"(6.5, 8.6, 8.503401360544217)","(14.0, 18.0, 17.235294117647058)","(1.7, 1.8, 1.7958951965065502)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.160269360269361)"
11-01-2023 14:45:40.473635,"(6.5, 8.6, 8.503401360544217)","(14.0, 18.0, 17.235294117647058)","(1.7, 1.8, 1.7948066298342542)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.159450171821306)"
11-01-2023 14:45:41.626394,"(6.5, 8.6, 8.503401360544217)","(14.0, 18.0, 17.4)","(1.7, 1.8, 1.7947802197802198)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.1588850174216025)"
11-01-2023 14:45:42.654549,"(6.5, 8.6, 8.503401360544217)","(14.0, 18.0, 17.4)","(1.7, 1.8, 1.7870944741532977)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.168021680216802)"
11-01-2023 14:45:43.726840,"(6.5, 8.6, 8.503401360544217)","(14.0, 18.0, 17.4)","(1.7, 1.79, 1.7884463894967177)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.166447368421053)"
11-01-2023 14:45:44.748337,"(6.5, 8.6, 8.581395348837209)","(14.0, 18.0, 17.454545454545453)","(1.7, 1.79, 1.7882618025751074)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.164335664335664)"
11-01-2023 14:45:45.737375,"(6.5, 8.8, 8.58682634730539)","(14.0, 18.0, 17.59090909090909)","(1.7, 1.79, 1.7882618025751074)","(26.0, 36.0, 35.47826086956522)","(3.4, 4.2, 4.164335664335664)"
11-01-2023 14:45:46.709494,"(6.5, 8.6, 8.572222222222223)","(14.0, 17.5, 17.357142857142858)","(1.7, 1.8, 1.7969745222929936)","(26.0, 36.0, 35.52)","(3.4, 4.2, 4.169642857142857)"
11-01-2023 14:45:47.732011,"(6.5, 8.6, 8.572222222222223)","(14.0, 17.5, 17.357142857142858)","(1.7, 1.8, 1.786619718309859)","(26.0, 36.0, 35.52)","(3.4, 4.2, 4.167202572347267)"
11-01-2023 14:45:48.623601,"(6.5, 8.8, 8.611627906976745)","(14.0, 17.5, 17.3)","(1.7, 1.81, 1.7976422764227642)","(26.0, 36.0, 35.52)","(3.4, 4.2, 4.167202572347267)"
11-01-2023 14:45:49.658468,"(6.5, 8.8, 8.611627906976745)","(14.0, 18.5, 18.014285714285716)","(1.7, 1.81, 1.7976422764227642)","(26.0, 36.0, 35.5)","(3.4, 4.2, 4.167202572347267)"
11-01-2023 14:45:50.713607,"(6.5, 8.8, 8.611627906976745)","(14.0, 18.0, 17.44)","(1.7, 1.81, 1.7976422764227642)","(26.0, 36.0, 35.5)","(3.4, 4.2, 4.167202572347267)"
11-01-2023 14:45:51.766669,"(6.5, 8.8, 8.611627906976745)","(14.0, 17.5, 17.25)","(1.7, 1.81, 1.7995384615384615)","(26.0, 36.0, 35.529411764705884)","(3.4, 4.2, 4.166043613707165)"
11-01-2023 14:45:52.604879,"(6.5, 8.6, 8.581999999999999)","(14.0, 17.0, 16.852941176470587)","(1.7, 1.8, 1.796909090909091)","(26.0, 36.0, 35.529411764705884)","(3.4, 4.2, 4.166043613707165)"
11-01-2023 14:45:53.645736,"(6.5, 8.8, 8.613793103448277)","(14.0, 17.0, 16.94054054054054)","(1.7, 1.81, 1.8048088531187123)","(26.0, 36.0, 35.51020408163265)","(3.4, 4.2, 4.166043613707165)"
11-01-2023 14:45:54.753860,"(6.5, 8.8, 8.618994413407822)","(14.0, 17.0, 16.607142857142858)","(1.7, 1.81, 1.8074111675126905)","(26.0, 36.0, 35.51020408163265)","(3.4, 4.2, 4.192576419213974)"
11-01-2023 14:45:55.730898,"(6.5, 8.8, 8.62857142857143)","(14.0, 17.0, 16.873563218390803)","(1.7, 1.81, 1.8074111675126905)","(26.0, 36.0, 35.8974358974359)","(3.4, 4.2, 4.192576419213974)"
11-01-2023 14:45:56.636110,"(6.5, 8.8, 8.622680412371135)","(14.0, 17.0, 16.845070422535212)","(1.7, 1.81, 1.804848484848485)","(26.0, 36.0, 35.8974358974359)","(3.4, 4.2, 4.188702928870293)"
11-01-2023 14:45:57.653147,"(6.5, 8.8, 8.622680412371135)","(14.0, 17.0, 16.845070422535212)","(1.7, 1.81, 1.804848484848485)","(26.0, 36.0, 35.8974358974359)","(3.4, 4.2, 4.188655462184874)"
11-01-2023 14:45:58.770988,"(6.5, 8.8, 8.622680412371135)","(14.0, 17.0, 16.845070422535212)","(1.7, 1.81, 1.8056470588235294)","(26.0, 36.0, 35.8974358974359)","(3.4, 4.2, 4.174822695035461)"
11-01-2023 14:45:59.762721,"(6.5, 8.8, 8.622680412371135)","(14.0, 17.0, 16.845070422535212)","(1.7, 1.81, 1.8015909090909092)","(26.0, 36.0, 35.8974358974359)","(3.4, 4.2, 4.174822695035461)"
11-01-2023 14:46:00.715852,"(6.5, 8.8, 8.622680412371135)","(14.0, 17.0, 16.845070422535212)","(1.7, 1.81, 1.8062886597938146)","(26.0, 36.0, 36.79245283018868)","(3.4, 4.2, 4.176)"
11-01-2023 14:46:01.654189,"(6.5, 8.8, 8.61304347826087)","(14.0, 16.5, 16.36111111111111)","(1.7, 1.81, 1.8077358490566038)","(26.0, 38.0, 36.79245283018868)","(3.4, 4.2, 4.179166666666667)"
11-01-2023 14:46:02.654550,"(6.5, 8.8, 8.61304347826087)","(14.0, 16.5, 16.25)","(1.7, 1.81, 1.8077358490566038)","(26.0, 38.0, 36.79245283018868)","(3.4, 4.2, 4.171969696969697)"
11-01-2023 14:46:03.705853,"(6.5, 8.8, 8.61304347826087)","(14.0, 16.0, 15.883333333333333)","(1.7, 1.82, 1.8159036144578313)","(26.0, 38.0, 36.79245283018868)","(3.4, 4.2, 4.171969696969697)"
11-01-2023 14:46:04.641641,"(6.5, 8.8, 8.61304347826087)","(14.0, 16.0, 15.766666666666667)","(1.7, 1.82, 1.8159036144578313)","(26.0, 38.0, 36.79245283018868)","(3.4, 4.2, 4.171969696969697)"
11-01-2023 14:46:05.586032,"(6.5, 8.8, 8.61304347826087)","(14.0, 16.0, 15.766666666666667)","(1.7, 1.82, 1.8159036144578313)","(26.0, 38.0, 36.79245283018868)","(3.4, 4.2, 4.171969696969697)"
11-01-2023 14:46:06.590429,"(6.5, 8.8, 8.61304347826087)","(14.0, 16.0, 15.708333333333334)","(1.7, 1.82, 1.8159036144578313)","(26.0, 38.0, 36.79245283018868)","(3.4, 4.2, 4.171969696969697)"
11-01-2023 14:46:07.578846,"(6.5, 8.8, 8.61304347826087)","(14.0, 16.0, 15.708333333333334)","(1.7, 1.82, 1.8158536585365854)","(26.0, 38.0, 36.79245283018868)","(3.4, 4.2, 4.1748031496063)"
11-01-2023 14:46:08.535589,"(6.5, 8.8, 8.61304347826087)","(14.0, 16.0, 15.708333333333334)","(1.7, 1.82, 1.8158536585365854)","(26.0, 38.0, 36.79245283018868)","(3.4, 4.2, 4.171969696969697)"
11-01-2023 14:46:09.510887,"(6.5, 8.8, 8.61304347826087)","(14.0, 16.0, 15.708333333333334)","(1.7, 1.82, 1.8158536585365854)","(26.0, 38.0, 36.79245283018868)","(3.4, 4.2, 4.1748031496063)"
11-01-2023 14:46:10.514368,"(6.5, 8.8, 8.61304347826087)","(14.0, 16.0, 15.78125)","(1.7, 1.82, 1.8131333333333335)","(26.0, 38.0, 36.74074074074074)","(3.4, 4.2, 4.175193798449612)"
11-01-2023 14:46:11.431892,"(6.5, 8.8, 8.611640211640212)","(14.0, 15.5, 15.44186046511628)","(1.7, 1.83, 1.8163576158940398)","(26.0, 38.0, 36.9)","(3.4, 4.2, 4.219753086419753)"
11-01-2023 14:46:12.493884,"(6.5, 8.8, 8.611640211640212)","(14.0, 16.0, 15.6)","(1.7, 1.82, 1.804909090909091)","(26.0, 38.0, 37.083333333333336)","(3.4, 4.3, 4.230597014925373)"
11-01-2023 14:46:13.568165,"(6.5, 8.8, 8.611640211640212)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.81, 1.8102752293577982)","(26.0, 38.0, 37.083333333333336)","(3.4, 4.3, 4.261083743842365)"
11-01-2023 14:46:14.464914,"(7.0, 8.8, 8.611640211640212)","(14.0, 16.0, 15.793103448275861)","(1.7, 1.82, 1.8102752293577982)","(26.0, 38.0, 37.083333333333336)","(3.5, 4.3, 4.261083743842365)"
11-01-2023 14:46:15.330399,"(7.0, 8.8, 8.611640211640212)","(14.0, 15.5, 15.39622641509434)","(1.7, 1.81, 1.8073684210526317)","(26.0, 38.0, 37.083333333333336)","(3.5, 4.3, 4.269140625)"
11-01-2023 14:46:16.295883,"(7.0, 8.8, 8.611640211640212)","(14.0, 15.5, 15.39622641509434)","(1.7, 1.81, 1.8049122807017544)","(26.0, 38.0, 37.083333333333336)","(3.5, 4.3, 4.267219917012448)"
11-01-2023 14:46:17.284640,"(7.0, 8.8, 8.611640211640212)","(14.0, 15.5, 15.39622641509434)","(1.7, 1.81, 1.8049122807017544)","(26.0, 38.0, 37.083333333333336)","(3.5, 4.3, 4.267219917012448)"
