,Collays Spirit,My Snow Queen,Paperclip,Bandit,Chilliwack,Gulf Of Saros,He Knows,Tranquil Bay,Neds Gully,Sacca,Michigan,Cracking Thunder
08-01-2023 15:53:50.348425,"(12.0, 14.0, 13.566037735849056)","(16.0, 21.0, 20.625)","(10.0, 12.0, 11.790123456790123)","(81.0, 140.0, 136.66666666666669)","(11.0, 17.5, 16.458333333333332)","(14.0, 21.0, 20.375)","(31.0, 75.0, 73.33333333333333)","(4.2, 4.6, 4.527083333333334)","(5.0, 6.6, 6.444444444444445)","(4.6, 5.8, 5.692857142857143)","(8.0, 11.0, 10.7)","(41.0, 80.0, 76.84210526315789)"
08-01-2023 15:53:51.679252,"(12.0, 14.0, 13.566037735849056)","(16.0, 21.0, 20.625)","(10.0, 12.0, 11.790123456790123)","(81.0, 140.0, 136.66666666666669)","(11.0, 17.5, 16.458333333333332)","(14.0, 21.0, 20.375)","(31.0, 75.0, 73.33333333333333)","(4.2, 4.6, 4.527083333333334)","(5.0, 6.6, 6.444444444444445)","(4.6, 5.8, 5.692857142857143)","(8.0, 11.0, 10.7)","(41.0, 80.0, 76.84210526315789)"
08-01-2023 15:53:53.032914,"(12.0, 13.5, 13.333333333333334)","(16.0, 21.0, 20.625)","(10.0, 12.0, 12.18)","(81.0, 140.0, 135.55555555555554)","(11.0, 17.5, 16.458333333333332)","(14.0, 21.0, 19.75)","(31.0, 75.0, 73.33333333333333)","(4.2, 4.6, 4.616666666666667)","(5.0, 6.6, 6.506666666666667)","(4.6, 5.8, 5.585714285714285)","(8.0, 11.0, 10.7)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:53:54.316467,"(12.0, 13.5, 13.272727272727273)","(16.0, 21.0, 20.625)","(10.0, 12.5, 12.18)","(81.0, 140.0, 135.55555555555554)","(11.0, 17.5, 16.458333333333332)","(14.0, 21.0, 19.75)","(31.0, 75.0, 73.33333333333333)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.508196721311475)","(4.6, 5.8, 5.585714285714285)","(8.0, 11.0, 10.7)","(41.0, 80.0, 73.57142857142857)"
08-01-2023 15:53:55.629449,"(12.0, 13.5, 13.272727272727273)","(16.0, 21.0, 20.625)","(10.0, 12.5, 12.18)","(81.0, 140.0, 125.0)","(11.0, 17.5, 16.458333333333332)","(14.0, 21.0, 20.25)","(31.0, 75.0, 71.25)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.508196721311475)","(4.6, 5.8, 5.585714285714285)","(8.0, 11.0, 10.7)","(41.0, 80.0, 73.57142857142857)"
08-01-2023 15:53:56.931741,"(12.0, 13.5, 13.205882352941176)","(16.0, 21.0, 20.625)","(10.0, 12.5, 12.18)","(81.0, 140.0, 125.0)","(11.0, 17.5, 16.458333333333332)","(14.0, 21.0, 20.107142857142858)","(31.0, 75.0, 71.25)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.351612903225806)","(4.6, 5.8, 5.585714285714285)","(8.0, 11.0, 10.689655172413794)","(41.0, 80.0, 73.57142857142857)"
08-01-2023 15:53:58.206991,"(12.0, 13.5, 13.205882352941176)","(16.0, 21.0, 20.625)","(10.0, 12.5, 12.214285714285714)","(81.0, 140.0, 125.0)","(11.0, 17.5, 16.458333333333332)","(14.0, 21.0, 20.107142857142858)","(31.0, 75.0, 71.25)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.4, 6.348275862068966)","(4.6, 5.8, 5.585714285714285)","(8.0, 11.0, 10.689655172413794)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:53:59.513607,"(12.0, 13.5, 13.205882352941176)","(16.0, 21.0, 20.625)","(10.0, 12.5, 12.214285714285714)","(81.0, 140.0, 125.0)","(11.0, 17.5, 16.029411764705884)","(14.0, 21.0, 19.61111111111111)","(31.0, 75.0, 71.25)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.4, 6.348275862068966)","(4.6, 5.8, 5.585714285714285)","(8.0, 11.0, 10.689655172413794)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:54:00.808738,"(12.0, 13.5, 13.205882352941176)","(16.0, 21.0, 20.625)","(10.0, 12.5, 12.214285714285714)","(81.0, 140.0, 125.0)","(11.0, 17.5, 16.029411764705884)","(14.0, 21.0, 19.61111111111111)","(31.0, 75.0, 71.25)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.4, 6.334782608695653)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.689655172413794)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:54:02.087628,"(12.0, 13.5, 13.205882352941176)","(16.0, 21.0, 20.625)","(10.0, 12.5, 12.214285714285714)","(81.0, 140.0, 125.0)","(11.0, 17.5, 16.333333333333332)","(14.0, 21.0, 19.5)","(31.0, 75.0, 71.25)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.4, 6.334782608695653)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.689655172413794)","(41.0, 80.0, 71.0)"
08-01-2023 15:54:03.383451,"(12.0, 13.5, 13.205882352941176)","(16.0, 21.0, 20.625)","(10.0, 12.5, 12.214285714285714)","(81.0, 140.0, 125.0)","(11.0, 17.5, 16.75)","(14.0, 20.0, 19.5)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.4, 6.334782608695653)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.689655172413794)","(41.0, 80.0, 71.0)"
08-01-2023 15:54:04.684014,"(12.0, 13.5, 13.205882352941176)","(16.0, 21.0, 20.625)","(10.0, 12.5, 12.214285714285714)","(81.0, 140.0, 125.0)","(11.0, 17.5, 16.75)","(14.0, 20.0, 19.5)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.4, 6.478260869565217)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.689655172413794)","(41.0, 80.0, 71.0)"
08-01-2023 15:54:06.001714,"(12.0, 13.5, 13.205882352941176)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(81.0, 140.0, 135.55555555555554)","(11.0, 17.5, 16.75)","(14.0, 20.0, 19.5)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.563157894736842)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.689655172413794)","(41.0, 80.0, 71.0)"
08-01-2023 15:54:07.319973,"(12.0, 13.5, 13.36111111111111)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(81.0, 140.0, 135.55555555555554)","(11.0, 17.5, 16.571428571428573)","(14.0, 20.0, 20.166666666666668)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.563157894736842)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.689655172413794)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:54:08.706287,"(12.0, 13.5, 13.36111111111111)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(81.0, 140.0, 135.55555555555554)","(11.0, 18.0, 16.958333333333332)","(14.0, 21.0, 19.5)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.563157894736842)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.689655172413794)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:54:10.024758,"(12.0, 13.5, 13.36111111111111)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(81.0, 140.0, 135.55555555555554)","(11.0, 18.0, 16.333333333333332)","(14.0, 20.0, 19.5)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.563157894736842)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.608695652173914)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:54:11.377429,"(12.0, 13.5, 13.36111111111111)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(91.0, 140.0, 135.55555555555554)","(11.0, 18.0, 16.333333333333332)","(14.0, 20.0, 19.5)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.563157894736842)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.608695652173914)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:54:12.731666,"(12.0, 13.5, 13.36111111111111)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(91.0, 140.0, 135.55555555555554)","(11.0, 18.0, 16.333333333333332)","(14.0, 20.0, 19.5)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.563157894736842)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.608695652173914)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:54:14.041845,"(12.0, 13.5, 13.36111111111111)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(91.0, 140.0, 137.5)","(11.0, 18.0, 16.333333333333332)","(14.0, 20.0, 20.166666666666668)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.564556962025316)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.608695652173914)","(41.0, 80.0, 71.0)"
08-01-2023 15:54:15.355798,"(12.0, 13.5, 13.131578947368421)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(91.0, 140.0, 137.5)","(11.0, 18.0, 16.333333333333332)","(14.0, 21.0, 20.166666666666668)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.564556962025316)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.518518518518519)","(41.0, 80.0, 71.0)"
08-01-2023 15:54:16.606176,"(12.0, 13.0, 12.833333333333334)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(91.0, 140.0, 137.5)","(11.0, 18.0, 16.333333333333332)","(14.0, 21.0, 20.166666666666668)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.616666666666667)","(5.0, 6.6, 6.564556962025316)","(4.6, 5.8, 5.5777777777777775)","(8.0, 11.0, 10.323529411764707)","(41.0, 80.0, 71.0)"
08-01-2023 15:54:17.921226,"(12.0, 13.0, 12.833333333333334)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(91.0, 140.0, 137.5)","(11.0, 18.0, 16.333333333333332)","(14.0, 21.0, 20.166666666666668)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.6312500000000005)","(5.0, 6.6, 6.564556962025316)","(4.6, 5.8, 5.5777777777777775)","(8.0, 10.5, 10.261904761904763)","(41.0, 80.0, 71.0)"
08-01-2023 15:54:19.244645,"(12.0, 13.0, 12.833333333333334)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(91.0, 140.0, 137.5)","(11.0, 18.0, 16.25)","(14.0, 21.0, 20.166666666666668)","(31.0, 75.0, 67.5)","(4.2, 4.7, 4.718918918918918)","(5.0, 6.6, 6.565853658536585)","(4.6, 5.8, 5.5777777777777775)","(8.0, 10.5, 10.261904761904763)","(41.0, 80.0, 71.0)"
08-01-2023 15:54:20.502822,"(12.0, 13.0, 12.96774193548387)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(91.0, 140.0, 137.5)","(11.0, 18.0, 16.25)","(14.0, 21.0, 19.5)","(31.0, 75.0, 72.85714285714286)","(4.2, 4.8, 4.718918918918918)","(5.0, 6.6, 6.565853658536585)","(4.6, 5.8, 5.5777777777777775)","(8.0, 10.5, 10.261904761904763)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:54:21.742866,"(12.0, 13.5, 13.397058823529411)","(16.0, 21.0, 20.2)","(10.0, 12.5, 12.179012345679013)","(91.0, 140.0, 137.5)","(11.0, 18.0, 16.25)","(14.0, 20.0, 19.5)","(31.0, 75.0, 72.85714285714286)","(4.2, 4.8, 4.78)","(5.0, 6.6, 6.565853658536585)","(4.6, 5.8, 5.693333333333333)","(8.0, 10.5, 10.261904761904763)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:54:23.020424,"(12.0, 13.5, 13.419354838709678)","(16.0, 20.0, 19.333333333333332)","(10.0, 12.0, 11.887323943661972)","(91.0, 140.0, 137.5)","(11.0, 18.0, 16.25)","(14.0, 20.0, 19.5)","(31.0, 75.0, 72.85714285714286)","(4.2, 4.8, 4.9363636363636365)","(5.0, 6.6, 6.565853658536585)","(4.6, 5.8, 5.693333333333333)","(8.0, 10.5, 10.261904761904763)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:54:24.383867,"(12.0, 13.5, 13.419354838709678)","(16.0, 19.0, 18.615384615384617)","(10.0, 12.0, 11.887323943661972)","(91.0, 140.0, 137.5)","(11.0, 18.0, 16.25)","(14.0, 20.0, 19.5)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.9363636363636365)","(5.0, 6.6, 6.565853658536585)","(4.6, 5.8, 5.766666666666667)","(8.0, 10.5, 10.261904761904763)","(41.0, 80.0, 75.71428571428572)"
08-01-2023 15:54:25.658896,"(12.0, 13.5, 13.419354838709678)","(16.0, 19.0, 18.615384615384617)","(10.0, 12.0, 11.82638888888889)","(91.0, 140.0, 137.33333333333331)","(11.0, 18.0, 16.25)","(14.0, 20.0, 19.5)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.9363636363636365)","(5.0, 6.6, 6.67843137254902)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 10.261904761904763)","(41.0, 80.0, 65.0)"
08-01-2023 15:54:26.924774,"(12.0, 13.5, 13.419354838709678)","(16.0, 18.5, 18.333333333333332)","(10.0, 12.0, 11.82638888888889)","(91.0, 140.0, 137.33333333333331)","(11.0, 18.0, 16.25)","(14.0, 20.0, 19.5)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.9363636363636365)","(5.0, 6.8, 6.683018867924528)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 10.261904761904763)","(41.0, 80.0, 65.0)"
08-01-2023 15:54:28.181084,"(12.0, 13.5, 13.419354838709678)","(16.0, 18.5, 18.333333333333332)","(10.0, 12.0, 11.813432835820896)","(91.0, 140.0, 137.33333333333331)","(11.0, 18.0, 16.25)","(14.0, 20.0, 19.5)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.9363636363636365)","(5.0, 6.8, 6.683018867924528)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 10.275)","(41.0, 80.0, 69.28571428571429)"
08-01-2023 15:54:29.473843,"(12.0, 13.5, 13.419354838709678)","(16.0, 18.5, 18.428571428571427)","(10.0, 12.0, 11.813432835820896)","(91.0, 140.0, 137.33333333333331)","(11.0, 18.0, 16.25)","(14.0, 20.0, 19.5)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.9363636363636365)","(5.0, 6.8, 6.683018867924528)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 10.275)","(41.0, 80.0, 69.28571428571429)"
08-01-2023 15:54:30.812596,"(12.0, 13.5, 13.419354838709678)","(16.0, 18.5, 18.357142857142858)","(10.0, 12.0, 11.813432835820896)","(91.0, 140.0, 137.33333333333331)","(11.0, 18.0, 16.25)","(14.0, 20.0, 20.166666666666668)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.9363636363636365)","(5.0, 6.8, 6.683018867924528)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.97872340425532)","(41.0, 80.0, 69.28571428571429)"
08-01-2023 15:54:32.130814,"(12.0, 13.5, 13.419354838709678)","(16.0, 18.5, 18.357142857142858)","(10.0, 12.0, 11.813432835820896)","(91.0, 140.0, 137.33333333333331)","(11.0, 18.0, 16.25)","(14.0, 21.0, 19.25)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.9363636363636365)","(5.0, 6.8, 6.683018867924528)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.97872340425532)","(41.0, 80.0, 69.28571428571429)"
08-01-2023 15:54:33.425250,"(12.0, 13.5, 13.419354838709678)","(16.0, 18.5, 18.357142857142858)","(10.0, 12.0, 11.813432835820896)","(81.0, 140.0, 136.92307692307693)","(11.0, 18.0, 16.25)","(14.0, 20.0, 19.25)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.9363636363636365)","(5.0, 6.8, 6.683018867924528)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.984615384615385)","(41.0, 80.0, 69.28571428571429)"
08-01-2023 15:54:34.724716,"(12.0, 13.5, 13.419354838709678)","(16.0, 18.5, 18.357142857142858)","(10.0, 12.0, 11.813432835820896)","(81.0, 140.0, 137.33333333333331)","(11.0, 18.0, 16.25)","(14.0, 20.0, 19.25)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.948148148148148)","(5.0, 6.8, 6.69126213592233)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.0, 9.964705882352941)","(41.0, 80.0, 69.28571428571429)"
08-01-2023 15:54:36.036470,"(12.0, 13.5, 13.419354838709678)","(16.0, 18.5, 18.397959183673468)","(10.0, 12.0, 11.813432835820896)","(81.0, 140.0, 137.33333333333331)","(11.0, 18.0, 16.25)","(14.0, 20.0, 19.25)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.948148148148148)","(5.0, 6.8, 6.69126213592233)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.964705882352941)","(41.0, 80.0, 65.0)"
08-01-2023 15:54:37.377064,"(12.0, 13.5, 13.419354838709678)","(16.0, 18.5, 18.397959183673468)","(10.0, 12.0, 11.813432835820896)","(81.0, 140.0, 137.33333333333331)","(11.0, 18.0, 16.25)","(14.0, 20.0, 19.25)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.948148148148148)","(5.0, 6.8, 6.69126213592233)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.964705882352941)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:38.692894,"(12.0, 13.5, 13.419354838709678)","(16.0, 18.5, 18.397959183673468)","(10.0, 12.0, 11.813432835820896)","(81.0, 140.0, 137.33333333333331)","(11.0, 18.0, 16.25)","(14.0, 20.0, 20.166666666666668)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.948148148148148)","(5.0, 6.8, 6.69126213592233)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.964705882352941)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:40.026323,"(12.0, 13.5, 13.424242424242424)","(16.0, 18.5, 18.397959183673468)","(10.0, 12.0, 11.813432835820896)","(81.0, 140.0, 137.33333333333331)","(11.0, 18.0, 15.9)","(14.0, 21.0, 20.166666666666668)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.948148148148148)","(5.0, 6.8, 6.69126213592233)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.964705882352941)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:41.360821,"(12.0, 13.5, 13.424242424242424)","(16.0, 18.5, 18.397959183673468)","(10.0, 12.0, 11.813432835820896)","(81.0, 140.0, 137.33333333333331)","(11.0, 17.5, 15.9)","(14.0, 21.0, 20.166666666666668)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.948148148148148)","(5.0, 6.8, 6.69126213592233)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.964705882352941)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:42.654032,"(12.0, 13.5, 13.424242424242424)","(16.0, 18.5, 18.397959183673468)","(10.0, 12.0, 11.813432835820896)","(81.0, 140.0, 137.33333333333331)","(11.0, 17.5, 15.9)","(14.0, 21.0, 20.166666666666668)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.948148148148148)","(5.0, 6.8, 6.672727272727273)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.964705882352941)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:43.957828,"(12.0, 13.5, 13.424242424242424)","(16.0, 18.5, 18.38)","(10.0, 12.0, 11.414893617021276)","(81.0, 140.0, 137.33333333333331)","(11.0, 17.5, 16.576923076923077)","(14.0, 21.0, 20.166666666666668)","(31.0, 75.0, 70.0)","(4.2, 5.0, 4.948148148148148)","(5.0, 6.8, 6.672727272727273)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 10.056818181818182)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:45.263505,"(12.0, 13.5, 13.424242424242424)","(16.0, 18.5, 18.38)","(10.0, 11.5, 11.414893617021276)","(81.0, 140.0, 135.0)","(11.0, 17.5, 15.833333333333334)","(14.0, 21.0, 20.0)","(31.0, 75.0, 70.0)","(4.2, 5.0, 5.0125)","(5.0, 6.8, 6.672727272727273)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 10.056818181818182)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:46.580983,"(12.0, 13.5, 13.424242424242424)","(16.0, 18.5, 18.333333333333332)","(10.0, 11.5, 11.414893617021276)","(81.0, 140.0, 135.0)","(11.0, 17.5, 15.833333333333334)","(14.0, 21.0, 20.0)","(31.0, 75.0, 70.0)","(4.2, 5.1, 5.0125)","(5.0, 6.8, 6.672727272727273)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 10.056818181818182)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:47.901122,"(12.0, 13.5, 13.439759036144578)","(16.0, 18.5, 18.333333333333332)","(10.0, 11.5, 11.414893617021276)","(81.0, 140.0, 132.5)","(11.0, 17.5, 15.833333333333334)","(14.0, 21.0, 20.0)","(31.0, 75.0, 70.0)","(4.2, 5.1, 5.0125)","(5.0, 6.8, 6.635294117647059)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 10.046511627906977)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:49.171298,"(12.0, 13.5, 13.439759036144578)","(16.0, 18.5, 18.266666666666666)","(10.0, 11.5, 11.414893617021276)","(81.0, 140.0, 132.5)","(11.0, 17.5, 15.833333333333334)","(14.0, 21.0, 20.454545454545453)","(31.0, 75.0, 70.0)","(4.2, 5.1, 5.0562499999999995)","(5.0, 6.8, 6.635294117647059)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 10.024390243902438)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:50.435313,"(12.0, 13.5, 13.439759036144578)","(16.0, 18.5, 18.11111111111111)","(10.0, 11.5, 11.414893617021276)","(81.0, 140.0, 132.5)","(11.0, 17.5, 15.833333333333334)","(14.0, 21.0, 19.636363636363637)","(31.0, 75.0, 70.0)","(4.2, 5.1, 5.0562499999999995)","(5.0, 6.8, 6.635294117647059)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 10.024390243902438)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:51.715946,"(12.0, 13.5, 13.433333333333334)","(16.0, 19.0, 18.77777777777778)","(10.0, 11.5, 11.414893617021276)","(81.0, 140.0, 125.0)","(11.0, 17.5, 15.833333333333334)","(14.0, 20.0, 19.636363636363637)","(31.0, 75.0, 70.0)","(4.2, 5.1, 5.0562499999999995)","(5.0, 6.8, 6.635294117647059)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.975000000000001)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:53.037838,"(12.0, 13.5, 13.44047619047619)","(16.0, 19.0, 18.77777777777778)","(10.0, 11.5, 11.414893617021276)","(81.0, 140.0, 125.0)","(11.0, 17.5, 15.833333333333334)","(14.0, 20.0, 19.333333333333332)","(31.0, 75.0, 70.0)","(4.2, 5.1, 5.102083333333333)","(5.0, 6.8, 6.635294117647059)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.975000000000001)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:54.329913,"(12.0, 13.5, 13.463636363636363)","(16.0, 19.0, 18.678571428571427)","(10.0, 11.5, 11.882352941176471)","(81.0, 140.0, 125.0)","(11.0, 17.5, 15.833333333333334)","(14.0, 20.0, 19.333333333333332)","(31.0, 75.0, 70.0)","(4.2, 5.2, 5.102083333333333)","(5.0, 6.8, 6.614925373134328)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.964705882352941)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:55.648513,"(12.0, 13.5, 13.463636363636363)","(16.0, 19.0, 18.678571428571427)","(10.0, 12.5, 12.10377358490566)","(81.0, 140.0, 125.0)","(11.0, 17.5, 15.833333333333334)","(14.0, 20.0, 19.333333333333332)","(31.0, 75.0, 71.25)","(4.2, 5.2, 5.102083333333333)","(5.0, 6.8, 6.614925373134328)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.964705882352941)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:56.994668,"(12.0, 14.0, 13.662337662337663)","(16.0, 19.0, 18.678571428571427)","(10.0, 12.5, 12.10377358490566)","(81.0, 140.0, 130.0)","(11.0, 17.5, 15.833333333333334)","(14.0, 20.0, 17.72222222222222)","(31.0, 75.0, 66.66666666666667)","(4.2, 5.2, 5.104166666666666)","(5.0, 6.8, 6.614925373134328)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.964705882352941)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:58.315899,"(12.0, 14.0, 13.662337662337663)","(16.0, 19.0, 18.678571428571427)","(10.0, 12.5, 12.10377358490566)","(81.0, 140.0, 130.0)","(11.0, 17.5, 15.833333333333334)","(14.0, 18.0, 17.615384615384617)","(31.0, 75.0, 66.66666666666667)","(4.2, 5.2, 5.106249999999999)","(5.0, 6.8, 6.614925373134328)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.964705882352941)","(41.0, 75.0, 65.0)"
08-01-2023 15:54:59.653937,"(12.0, 14.0, 13.662337662337663)","(16.0, 19.5, 19.1)","(10.0, 12.5, 12.10377358490566)","(81.0, 140.0, 130.0)","(11.0, 17.5, 15.833333333333334)","(14.0, 19.0, 17.714285714285715)","(31.0, 75.0, 69.6)","(4.2, 5.2, 5.114285714285714)","(5.0, 6.8, 6.614925373134328)","(4.6, 5.9, 5.766666666666667)","(8.0, 10.5, 9.964705882352941)","(41.0, 75.0, 65.0)"
08-01-2023 15:55:00.968314,"(12.0, 14.0, 13.662337662337663)","(16.0, 19.5, 19.1)","(10.0, 12.5, 12.10377358490566)","(81.0, 140.0, 130.0)","(11.0, 17.5, 15.833333333333334)","(14.0, 19.0, 17.714285714285715)","(31.0, 75.0, 69.6)","(4.2, 5.2, 5.199999999999999)","(5.0, 6.8, 6.614925373134328)","(4.6, 5.9, 5.718181818181819)","(8.0, 10.5, 9.76)","(41.0, 75.0, 65.0)"
08-01-2023 15:55:02.322012,"(12.0, 14.0, 13.662337662337663)","(16.0, 19.5, 19.1)","(10.0, 12.5, 12.10377358490566)","(81.0, 140.0, 130.0)","(11.0, 17.5, 15.6)","(14.0, 19.0, 18.136363636363637)","(31.0, 75.0, 69.6)","(4.2, 5.3, 5.2176470588235295)","(5.0, 6.8, 6.614925373134328)","(4.6, 5.9, 5.718181818181819)","(8.0, 10.0, 9.76)","(41.0, 75.0, 65.0)"
08-01-2023 15:55:03.668463,"(12.0, 14.0, 13.662337662337663)","(16.0, 19.5, 19.1)","(10.0, 12.5, 12.10377358490566)","(81.0, 140.0, 130.0)","(11.0, 18.0, 15.545454545454545)","(14.0, 19.5, 18.0)","(31.0, 75.0, 69.6)","(4.2, 5.3, 5.2176470588235295)","(5.0, 6.8, 6.56551724137931)","(4.6, 5.9, 5.718181818181819)","(8.0, 10.0, 9.76)","(41.0, 75.0, 61.666666666666664)"
