,Marrying,Banjo Black,Pretty Reef,Our Ruby,Tingle,Disorder,Prince Of Melton,Ramstein Bale
04-01-2023 15:47:44.271167,"(21.0, 85.0, 32.5)","(21.0, 85.0, 32.5)","(2.9, 3.9, 3.59)","(7.0, 11.0, 10.466666666666667)","(3.1, 4.8, 4.025)","(21.0, 85.0, 53.230769230769226)","(13.0, 29.0, 21.75)","(3.2, 4.5, 4.175)"
04-01-2023 15:47:49.779853,"(21.0, 85.0, 53.230769230769226)","(21.0, 85.0, 55.0)","(2.9, 3.95, 3.63)","(7.0, 11.0, 10.5)","(3.1, 4.1, 3.9916666666666667)","(21.0, 85.0, 56.0)","(13.0, 29.0, 27.0)","(3.2, 4.5, 4.175)"
04-01-2023 15:47:51.250233,"(21.0, 85.0, 57.5)","(21.0, 85.0, 61.94117647058823)","(2.9, 3.95, 3.63)","(7.0, 11.0, 9.05)","(3.1, 4.2, 4.325)","(21.0, 85.0, 56.0)","(13.0, 29.0, 27.142857142857142)","(3.2, 4.5, 4.4)"
04-01-2023 15:47:52.433808,"(21.0, 85.0, 57.5)","(21.0, 85.0, 61.94117647058823)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.7, 4.325)","(21.0, 85.0, 56.0)","(13.0, 29.0, 27.142857142857142)","(3.2, 4.5, 4.4)"
04-01-2023 15:47:53.577968,"(21.0, 85.0, 57.5)","(21.0, 85.0, 61.94117647058823)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.7, 4.325)","(21.0, 85.0, 56.0)","(13.0, 29.0, 27.142857142857142)","(3.2, 4.5, 4.4)"
04-01-2023 15:47:54.748416,"(21.0, 85.0, 57.5)","(21.0, 85.0, 61.94117647058823)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.7, 4.325)","(21.0, 85.0, 56.0)","(13.0, 29.0, 27.142857142857142)","(3.2, 4.5, 4.4)"
04-01-2023 15:47:55.833212,"(21.0, 85.0, 57.5)","(21.0, 85.0, 61.94117647058823)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.7, 4.325)","(21.0, 85.0, 56.0)","(13.0, 29.0, 27.142857142857142)","(3.2, 4.5, 4.4)"
04-01-2023 15:47:57.024030,"(21.0, 75.0, 60.57142857142857)","(21.0, 70.0, 60.625)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.7, 4.225)","(21.0, 75.0, 63.25)","(13.0, 29.0, 27.357142857142858)","(3.2, 4.5, 4.225)"
04-01-2023 15:47:58.236804,"(21.0, 65.0, 60.57142857142857)","(21.0, 65.0, 60.57142857142857)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.5, 4.225)","(21.0, 75.0, 63.5)","(13.0, 29.0, 27.357142857142858)","(3.2, 4.5, 4.183333333333333)"
04-01-2023 15:47:59.437589,"(21.0, 65.0, 60.57142857142857)","(21.0, 65.0, 60.57142857142857)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.5, 4.011111111111111)","(21.0, 75.0, 68.42857142857143)","(13.0, 29.0, 27.357142857142858)","(3.2, 4.6, 4.183333333333333)"
04-01-2023 15:48:00.594243,"(21.0, 65.0, 60.57142857142857)","(21.0, 65.0, 60.57142857142857)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.5, 4.011111111111111)","(21.0, 75.0, 68.42857142857143)","(13.0, 29.0, 27.357142857142858)","(3.2, 4.6, 4.183333333333333)"
04-01-2023 15:48:01.720628,"(21.0, 65.0, 60.57142857142857)","(21.0, 65.0, 60.57142857142857)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.5, 4.011111111111111)","(21.0, 75.0, 68.42857142857143)","(13.0, 29.0, 27.357142857142858)","(3.2, 4.6, 4.183333333333333)"
04-01-2023 15:48:02.920109,"(21.0, 65.0, 60.57142857142857)","(21.0, 65.0, 60.57142857142857)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.5, 4.025)","(21.0, 75.0, 68.42857142857143)","(13.0, 29.0, 27.357142857142858)","(3.2, 4.6, 4.183333333333333)"
04-01-2023 15:48:04.047357,"(21.0, 65.0, 60.57142857142857)","(21.0, 65.0, 46.400000000000006)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.4, 4.125)","(21.0, 75.0, 56.33333333333333)","(13.0, 29.0, 26.386363636363637)","(3.2, 4.6, 4.4)"
04-01-2023 15:48:05.214698,"(21.0, 65.0, 62.93333333333334)","(21.0, 65.0, 53.5)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.3, 4.125)","(21.0, 70.0, 59.85714285714286)","(13.0, 29.0, 26.425)","(3.2, 4.6, 4.4)"
04-01-2023 15:48:06.414967,"(21.0, 65.0, 62.93333333333334)","(21.0, 60.0, 53.5)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.3, 4.125)","(21.0, 65.0, 59.85714285714286)","(13.0, 28.0, 26.425)","(3.2, 4.6, 4.4)"
04-01-2023 15:48:07.547065,"(21.0, 65.0, 62.93333333333334)","(21.0, 60.0, 47.0)","(2.9, 3.95, 3.63)","(7.0, 9.8, 9.05)","(3.1, 4.3, 4.125)","(21.0, 65.0, 47.0)","(13.0, 28.0, 25.613636363636363)","(3.2, 4.6, 4.4)"
