,Capital Reign,Miss Fox,Not Another Reiby,Goofy Mick,Zains Girl,Command Approved,Suprina,Esteemed Lady,Vegas Raider,Boomsong
11-01-2023 16:01:09.741466,"(7.0, 8.6, 8.428436018957346)","(10.0, 13.0, 12.059701492537313)","(11.0, 18.5, 15.8)","(9.0, 13.0, 12.568965517241379)","(7.5, 11.5, 10.428571428571429)","(3.4, 3.95, 3.715)","(8.5, 11.0, 10.305263157894737)","(21.0, 50.0, 45.33333333333333)","(9.0, 15.5, 14.833333333333334)","(8.5, 11.5, 11.38888888888889)"
11-01-2023 16:01:11.445725,"(7.0, 8.6, 8.428436018957346)","(10.0, 13.0, 12.04225352112676)","(11.0, 18.5, 14.0)","(9.0, 13.0, 12.568965517241379)","(7.5, 11.5, 10.428571428571429)","(3.4, 3.9, 3.715)","(8.5, 11.0, 10.305263157894737)","(21.0, 48.0, 42.0)","(9.0, 15.5, 14.833333333333334)","(8.5, 11.5, 11.38888888888889)"
11-01-2023 16:01:13.285983,"(7.0, 8.6, 8.412435233160622)","(10.0, 13.0, 12.458167330677291)","(11.0, 18.5, 14.0)","(9.0, 13.0, 12.568965517241379)","(7.5, 11.5, 10.428571428571429)","(3.4, 3.9, 3.715)","(8.5, 11.0, 10.305263157894737)","(21.0, 46.0, 47.0)","(9.0, 15.5, 14.833333333333334)","(8.5, 11.5, 11.38888888888889)"
11-01-2023 16:01:15.272629,"(7.0, 8.6, 8.410471204188482)","(10.0, 13.0, 12.187250996015937)","(11.0, 18.5, 16.0)","(9.0, 13.0, 12.579831932773109)","(7.5, 11.5, 10.607142857142858)","(3.4, 3.9, 3.7072916666666664)","(8.5, 11.0, 10.305263157894737)","(21.0, 50.0, 43.42857142857143)","(9.0, 15.5, 14.833333333333334)","(8.5, 11.5, 11.38888888888889)"
11-01-2023 16:01:17.116724,"(7.0, 8.6, 8.410471204188482)","(10.0, 13.0, 12.42)","(11.0, 18.0, 15.25)","(9.0, 13.0, 12.579831932773109)","(7.5, 11.5, 10.607142857142858)","(3.4, 3.9, 3.645)","(8.5, 11.0, 10.305263157894737)","(21.0, 48.0, 42.0)","(9.0, 15.5, 14.166666666666666)","(8.5, 11.5, 11.38888888888889)"
11-01-2023 16:01:18.896524,"(7.0, 8.6, 8.410471204188482)","(10.0, 12.5, 12.371794871794872)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.579831932773109)","(7.5, 11.5, 10.529126213592233)","(3.4, 3.65, 3.645)","(8.5, 11.0, 10.159235668789808)","(26.0, 46.0, 42.0)","(9.0, 15.5, 14.166666666666666)","(8.5, 11.5, 11.368421052631579)"
11-01-2023 16:01:20.762365,"(7.0, 8.6, 8.411627906976744)","(10.0, 12.5, 12.371794871794872)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.583333333333334)","(7.5, 11.5, 10.565420560747663)","(3.4, 3.65, 3.645)","(8.5, 11.0, 10.159235668789808)","(26.0, 46.0, 42.0)","(9.0, 15.5, 14.61111111111111)","(8.5, 11.5, 11.368421052631579)"
11-01-2023 16:01:22.854245,"(7.0, 8.6, 8.411627906976744)","(10.0, 12.5, 12.371794871794872)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.583333333333334)","(7.5, 11.5, 10.565420560747663)","(3.4, 3.65, 3.612162162162162)","(8.5, 11.0, 10.159235668789808)","(26.0, 46.0, 42.0)","(9.0, 15.5, 14.61111111111111)","(8.5, 11.5, 11.368421052631579)"
11-01-2023 16:01:24.649792,"(7.0, 8.6, 8.311688311688311)","(10.0, 12.5, 12.391304347826086)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.583333333333334)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.65, 3.6205263157894736)","(8.5, 11.0, 10.2707182320442)","(26.0, 46.0, 42.0)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.383720930232558)"
11-01-2023 16:01:26.538351,"(7.0, 8.6, 8.445070422535212)","(10.0, 12.5, 12.391304347826086)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.583333333333334)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.65, 3.6144230769230767)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 42.0)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.383720930232558)"
11-01-2023 16:01:28.527385,"(7.0, 8.6, 8.445070422535212)","(10.0, 12.5, 12.391304347826086)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.583333333333334)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.65, 3.6488636363636364)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 42.0)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.383720930232558)"
11-01-2023 16:01:30.492637,"(7.0, 8.6, 8.445070422535212)","(10.0, 12.5, 12.391304347826086)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.667832167832168)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.65, 3.649468085106383)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 42.0)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.383720930232558)"
11-01-2023 16:01:32.376554,"(7.0, 8.6, 8.451612903225806)","(10.0, 12.5, 12.391304347826086)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.667832167832168)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.65, 3.7552631578947366)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 42.0)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.383720930232558)"
11-01-2023 16:01:34.202758,"(7.0, 8.6, 8.451612903225806)","(10.0, 12.5, 12.391304347826086)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.667832167832168)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.776865671641791)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 40.4)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.383720930232558)"
11-01-2023 16:01:36.004727,"(7.0, 8.6, 8.451612903225806)","(10.0, 12.5, 12.391304347826086)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.667832167832168)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.8152777777777778)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 40.4)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.383720930232558)"
11-01-2023 16:01:38.105335,"(7.0, 8.6, 8.451612903225806)","(10.0, 12.5, 12.391304347826086)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.667832167832168)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.8152777777777778)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 40.4)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.383720930232558)"
11-01-2023 16:01:40.602711,"(7.0, 8.6, 8.451612903225806)","(10.0, 12.5, 12.391304347826086)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.667832167832168)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.8152777777777778)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 40.4)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.383720930232558)"
11-01-2023 16:01:42.438082,"(7.0, 8.6, 8.451612903225806)","(10.0, 12.5, 12.391304347826086)","(11.0, 17.5, 15.25)","(9.0, 13.0, 12.483333333333333)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7367346938775508)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 40.4)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.383720930232558)"
11-01-2023 16:01:44.330004,"(7.0, 8.6, 8.451612903225806)","(10.0, 12.5, 12.391304347826086)","(11.0, 17.5, 16.2)","(9.0, 12.5, 12.488095238095237)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7367346938775508)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 40.4)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.383720930232558)"
11-01-2023 16:01:46.227386,"(7.0, 8.6, 8.451612903225806)","(10.0, 12.5, 12.391304347826086)","(11.0, 18.0, 16.2)","(9.0, 12.5, 12.49090909090909)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7367346938775508)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 34.333333333333336)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.5, 10.88)"
11-01-2023 16:01:48.750751,"(7.0, 8.6, 8.404255319148936)","(10.0, 12.5, 12.391304347826086)","(11.0, 18.0, 16.2)","(9.0, 12.5, 12.49090909090909)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7367346938775508)","(8.5, 11.0, 10.32994923857868)","(26.0, 46.0, 36.8)","(9.0, 15.5, 15.166666666666666)","(8.5, 11.0, 10.88)"
11-01-2023 16:01:51.108631,"(7.0, 8.6, 8.404255319148936)","(10.0, 12.5, 12.391304347826086)","(11.0, 18.0, 16.2)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.88)"
11-01-2023 16:01:53.109638,"(7.0, 8.6, 8.404255319148936)","(10.0, 12.5, 12.391304347826086)","(11.0, 18.0, 16.4)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.88)"
11-01-2023 16:01:54.793696,"(7.0, 8.6, 8.404255319148936)","(10.0, 12.5, 12.391304347826086)","(11.0, 18.0, 16.4)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.88)"
11-01-2023 16:01:56.787199,"(7.0, 8.6, 8.404255319148936)","(10.0, 12.5, 12.391304347826086)","(11.0, 18.0, 16.4)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.88)"
11-01-2023 16:01:58.722830,"(7.0, 8.6, 8.404255319148936)","(10.0, 12.5, 12.391304347826086)","(11.0, 18.0, 16.4)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.88)"
11-01-2023 16:02:00.635543,"(7.0, 8.6, 8.404255319148936)","(10.0, 12.5, 12.391304347826086)","(11.0, 18.0, 16.4)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.88)"
11-01-2023 16:02:02.665483,"(7.0, 8.6, 8.404255319148936)","(10.0, 12.5, 11.855491329479769)","(11.0, 18.0, 16.4)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.88)"
11-01-2023 16:02:04.611492,"(7.0, 8.6, 8.404255319148936)","(10.0, 12.0, 11.855491329479769)","(11.0, 18.0, 16.4)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.88)"
11-01-2023 16:02:06.675284,"(7.0, 8.6, 8.404255319148936)","(10.0, 12.0, 11.853801169590643)","(11.0, 18.0, 16.4)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.88)"
11-01-2023 16:02:08.456848,"(7.0, 8.6, 8.24952380952381)","(10.0, 12.0, 11.853801169590643)","(11.0, 18.0, 16.4)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.88)"
11-01-2023 16:02:10.268875,"(7.0, 8.6, 8.24952380952381)","(10.0, 12.0, 11.853801169590643)","(11.0, 18.0, 16.4)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.88)"
11-01-2023 16:02:12.189856,"(7.0, 8.6, 8.24952380952381)","(10.0, 12.0, 11.853801169590643)","(11.0, 18.0, 16.4)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.866666666666667)"
11-01-2023 16:02:13.993710,"(7.0, 8.6, 8.857142857142858)","(10.0, 12.0, 11.853801169590643)","(11.0, 18.0, 16.1)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.945945945945946)"
11-01-2023 16:02:15.752176,"(7.0, 9.0, 8.785714285714286)","(10.0, 12.0, 11.853801169590643)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.945945945945946)"
11-01-2023 16:02:17.538126,"(7.0, 9.0, 8.785714285714286)","(10.0, 12.0, 11.853801169590643)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.945945945945946)"
11-01-2023 16:02:19.416136,"(7.0, 9.0, 8.733333333333333)","(10.0, 12.0, 11.853801169590643)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 10.630434782608695)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 15.0)","(8.5, 11.0, 10.945945945945946)"
11-01-2023 16:02:21.169404,"(7.0, 9.0, 8.733333333333333)","(10.0, 12.0, 11.891540130151844)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.48076923076923)","(7.5, 11.5, 12.0)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 14.75)","(8.5, 11.0, 10.945945945945946)"
11-01-2023 16:02:22.997463,"(7.0, 9.0, 8.823529411764707)","(10.0, 12.0, 11.285714285714286)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.48076923076923)","(7.5, 15.5, 14.045454545454545)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 14.75)","(8.5, 11.0, 10.945945945945946)"
11-01-2023 16:02:24.696225,"(7.0, 9.0, 8.823529411764707)","(10.0, 12.0, 11.719101123595506)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.48076923076923)","(7.5, 15.0, 13.833333333333334)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 14.75)","(8.5, 11.0, 10.945945945945946)"
11-01-2023 16:02:26.333121,"(7.0, 9.0, 8.823529411764707)","(10.0, 12.0, 11.719101123595506)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.464285714285714)","(7.5, 15.0, 13.833333333333334)","(3.4, 3.9, 3.7545454545454544)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 14.75)","(8.5, 11.0, 10.945945945945946)"
11-01-2023 16:02:28.089012,"(7.0, 9.0, 8.823529411764707)","(10.0, 12.0, 11.719101123595506)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.464285714285714)","(7.5, 15.0, 13.833333333333334)","(3.4, 3.9, 3.8269230769230766)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 14.75)","(8.5, 11.0, 10.945945945945946)"
11-01-2023 16:02:29.908690,"(7.0, 9.0, 8.823529411764707)","(10.0, 12.0, 11.719101123595506)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.464285714285714)","(7.5, 15.0, 11.951612903225806)","(3.4, 3.9, 3.8269230769230766)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 14.75)","(8.5, 11.0, 10.666666666666666)"
11-01-2023 16:02:31.596254,"(7.0, 9.0, 8.823529411764707)","(10.0, 12.0, 11.719101123595506)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.464285714285714)","(7.5, 15.0, 13.681818181818182)","(3.4, 3.9, 3.8269230769230766)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 14.75)","(8.5, 11.0, 10.666666666666666)"
11-01-2023 16:02:33.361415,"(7.0, 9.0, 8.823529411764707)","(10.0, 12.0, 11.719101123595506)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.464285714285714)","(7.5, 14.5, 13.681818181818182)","(3.4, 3.9, 3.8269230769230766)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 36.0)","(9.0, 15.5, 14.75)","(8.5, 11.0, 10.666666666666666)"
11-01-2023 16:02:35.330530,"(7.0, 9.0, 8.823529411764707)","(10.0, 12.0, 11.035714285714286)","(11.0, 17.5, 16.1)","(9.0, 12.5, 12.493333333333334)","(7.5, 14.5, 13.928571428571429)","(3.4, 3.9, 3.8269230769230766)","(8.5, 11.0, 10.32994923857868)","(26.0, 40.0, 32.63157894736842)","(9.0, 15.5, 14.75)","(8.5, 11.0, 10.348837209302326)"
11-01-2023 16:02:37.186242,"(7.0, 9.0, 8.857142857142858)","(10.0, 11.5, 11.056818181818182)","(11.0, 17.5, 16.166666666666668)","(9.0, 12.5, 12.493333333333334)","(7.5, 14.0, 13.45)","(3.4, 3.9, 3.753846153846154)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 14.75)","(8.5, 10.5, 10.361702127659575)"
11-01-2023 16:02:39.318904,"(7.0, 9.0, 8.857142857142858)","(10.0, 11.5, 11.352272727272727)","(11.0, 17.0, 16.166666666666668)","(9.0, 12.5, 12.493333333333334)","(7.5, 13.5, 13.45)","(3.4, 3.9, 3.753846153846154)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 14.75)","(8.5, 10.5, 10.361702127659575)"
11-01-2023 16:02:41.090874,"(7.0, 9.0, 8.857142857142858)","(10.0, 11.5, 11.352272727272727)","(11.0, 17.0, 16.25)","(9.0, 12.5, 12.493333333333334)","(7.5, 13.5, 13.0)","(3.4, 3.9, 3.8375)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 14.75)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:02:43.040773,"(7.0, 9.0, 8.857142857142858)","(10.0, 11.5, 11.352272727272727)","(11.0, 17.0, 16.25)","(9.0, 12.5, 12.493333333333334)","(7.5, 13.5, 13.0)","(3.4, 3.9, 3.8375)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 14.75)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:02:44.964206,"(7.0, 9.0, 8.857142857142858)","(10.0, 11.5, 11.352272727272727)","(11.0, 17.0, 16.25)","(9.0, 12.5, 12.437869822485208)","(7.5, 13.5, 13.0)","(3.4, 3.9, 3.8375)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 14.75)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:02:46.693567,"(7.0, 9.0, 8.857142857142858)","(10.0, 11.5, 11.352272727272727)","(11.0, 17.0, 16.25)","(9.0, 13.0, 12.437869822485208)","(7.5, 13.5, 13.0)","(3.4, 3.9, 3.8375)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 14.75)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:02:48.555894,"(7.0, 9.0, 8.857142857142858)","(10.0, 11.5, 11.385964912280702)","(11.0, 17.0, 16.25)","(9.0, 13.0, 12.437869822485208)","(7.5, 13.5, 13.0)","(3.4, 3.9, 3.851530612244898)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 14.75)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:02:50.151132,"(7.0, 9.0, 8.727272727272727)","(10.0, 11.5, 11.385964912280702)","(11.0, 17.0, 16.25)","(9.0, 13.0, 12.437869822485208)","(7.5, 13.5, 13.0)","(3.4, 3.9, 3.851530612244898)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 14.75)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:02:51.718590,"(7.0, 9.0, 8.727272727272727)","(10.0, 11.5, 11.385964912280702)","(11.0, 17.0, 16.25)","(9.0, 13.0, 12.437869822485208)","(7.5, 13.5, 13.0)","(3.4, 3.9, 3.851530612244898)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 15.25)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:02:53.758165,"(7.0, 9.0, 8.727272727272727)","(10.0, 11.5, 11.385964912280702)","(11.0, 17.0, 16.25)","(9.0, 13.0, 12.437869822485208)","(7.5, 13.5, 13.442307692307692)","(3.4, 3.9, 3.851530612244898)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 15.2)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:02:55.778629,"(7.0, 9.0, 8.727272727272727)","(10.0, 11.5, 11.653465346534654)","(11.0, 17.0, 16.25)","(9.0, 13.0, 12.437869822485208)","(7.5, 13.5, 13.4375)","(3.4, 3.9, 3.851530612244898)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 15.2)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:02:57.660959,"(7.0, 9.0, 8.727272727272727)","(10.0, 12.0, 11.653465346534654)","(11.0, 17.0, 16.25)","(9.0, 13.0, 12.437869822485208)","(7.5, 13.5, 13.436170212765957)","(3.4, 3.9, 3.851530612244898)","(8.5, 11.0, 10.32994923857868)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 15.2)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:02:59.618542,"(7.0, 9.0, 8.727272727272727)","(10.0, 12.0, 11.653465346534654)","(11.0, 17.0, 16.25)","(9.0, 13.0, 12.437869822485208)","(7.5, 13.5, 13.436170212765957)","(3.4, 3.9, 3.851530612244898)","(8.5, 11.0, 10.594059405940595)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 15.2)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:03:01.621918,"(7.0, 9.0, 8.727272727272727)","(10.0, 12.0, 11.653465346534654)","(11.0, 17.0, 15.875)","(9.0, 13.0, 12.437869822485208)","(7.5, 13.5, 12.629310344827585)","(3.4, 3.9, 3.808)","(8.5, 11.0, 10.594059405940595)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 15.2)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:03:03.513887,"(7.0, 9.0, 8.727272727272727)","(10.0, 12.0, 11.653465346534654)","(11.0, 16.5, 15.875)","(9.0, 13.0, 12.437869822485208)","(7.5, 15.0, 12.961538461538462)","(3.4, 3.9, 3.7883495145631065)","(8.5, 11.0, 10.594059405940595)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 15.2)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:03:05.265577,"(7.0, 9.0, 8.727272727272727)","(10.0, 12.0, 11.653465346534654)","(11.0, 16.5, 15.875)","(9.0, 13.0, 12.437869822485208)","(7.5, 14.5, 13.25)","(3.4, 3.9, 3.7857142857142856)","(8.5, 11.0, 10.597938144329897)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 15.125)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:03:07.081233,"(7.0, 9.0, 8.727272727272727)","(10.0, 12.0, 11.653465346534654)","(11.0, 16.5, 15.875)","(9.0, 13.0, 12.437869822485208)","(7.5, 14.5, 13.25)","(3.4, 3.9, 3.7857142857142856)","(8.5, 11.0, 10.597938144329897)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 15.125)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:03:08.719574,"(7.0, 9.0, 8.571428571428571)","(10.0, 12.0, 11.653465346534654)","(11.0, 16.5, 15.875)","(9.0, 13.0, 12.437869822485208)","(7.5, 14.5, 13.25)","(3.4, 3.9, 3.795408163265306)","(8.5, 11.0, 10.597938144329897)","(26.0, 36.0, 32.63157894736842)","(9.0, 15.5, 15.333333333333334)","(8.5, 10.5, 10.348837209302326)"
11-01-2023 16:03:10.516305,"(7.0, 9.0, 8.75)","(10.0, 12.0, 11.653465346534654)","(11.0, 16.5, 15.875)","(9.0, 13.0, 12.347517730496454)","(7.5, 14.5, 13.25)","(3.4, 3.9, 3.8065934065934064)","(8.5, 11.0, 10.434782608695652)","(26.0, 36.0, 29.142857142857142)","(9.0, 15.5, 15.333333333333334)","(8.5, 11.0, 10.944444444444445)"
11-01-2023 16:03:12.201622,"(7.0, 9.0, 8.75)","(10.0, 12.0, 11.653465346534654)","(11.0, 16.5, 15.166666666666666)","(9.0, 13.0, 12.347517730496454)","(7.5, 14.5, 13.25)","(3.4, 3.9, 3.8065934065934064)","(8.5, 11.0, 10.434782608695652)","(21.0, 36.0, 29.142857142857142)","(9.0, 15.5, 15.333333333333334)","(8.5, 11.0, 10.935483870967742)"
11-01-2023 16:03:13.849598,"(7.0, 9.0, 8.75)","(10.0, 12.0, 11.658536585365853)","(11.0, 16.5, 15.166666666666666)","(9.0, 13.0, 12.347517730496454)","(7.5, 14.5, 13.25)","(3.4, 3.9, 3.8065934065934064)","(8.5, 11.0, 10.434782608695652)","(21.0, 36.0, 29.142857142857142)","(9.0, 15.5, 15.333333333333334)","(8.5, 11.0, 10.935483870967742)"
