,Jemeldi,Billionair Baby,Hard To Say,Roll Up,Busting,Cripps Tonite,Corfe Castle,Junqueira,Shaquila,Wowits Willywonka,Alert State,Mishani Persuasion
07-01-2023 15:00:49.303402,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.244565217391305)","(14.0, 17.0, 16.54901960784314)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.845942857142857)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 83.0)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:00:50.686362,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.244565217391305)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.8464)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 83.0)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:00:52.112912,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.244565217391305)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.8464)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 83.0)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:00:53.598384,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.244565217391305)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.841290322580645)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 83.0)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:00:54.994822,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.1838235294117645)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 83.0)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:00:56.425527,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.2, 4.1838235294117645)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.67485380116959)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 83.0)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:00:57.907179,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.2, 4.183663366336634)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.671084337349397)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 83.0)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:00:59.356371,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.2, 4.253636363636363)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.671084337349397)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 83.0)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:00.783413,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.253636363636363)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.671084337349397)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 82.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:02.212739,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.253636363636363)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.671084337349397)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 82.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:03.664498,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.253636363636363)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.671084337349397)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 82.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:05.091496,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.253636363636363)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.671084337349397)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 82.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:06.694793,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.253636363636363)","(14.0, 17.0, 16.54901960784314)","(8.0, 8.8, 8.671084337349397)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 82.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:08.756856,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.253636363636363)","(14.0, 17.0, 16.54901960784314)","(8.0, 8.8, 8.693650793650793)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 82.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:10.735947,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.253636363636363)","(14.0, 17.0, 16.54901960784314)","(8.0, 8.8, 8.681379310344827)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 82.5)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:12.536592,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.252558139534884)","(14.0, 17.0, 16.54901960784314)","(8.0, 8.8, 8.677142857142858)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 76.8)","(51.0, 85.0, 82.5)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:14.070374,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.25603448275862)","(14.0, 17.0, 16.54901960784314)","(8.0, 8.8, 8.677142857142858)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 77.1830985915493)","(51.0, 85.0, 82.5)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:15.704468,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.5)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.25603448275862)","(14.0, 17.0, 16.54901960784314)","(8.0, 8.8, 8.672592592592594)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 77.1830985915493)","(51.0, 85.0, 82.5)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:17.230043,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.272727272727273)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 36.4)","(3.8, 4.3, 4.25603448275862)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.672592592592594)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 77.1830985915493)","(51.0, 85.0, 81.66666666666667)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:18.839537,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.272727272727273)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 37.1578947368421)","(3.8, 4.3, 4.25603448275862)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.672592592592594)","(2.35, 2.86, 2.8424537815126047)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 77.1830985915493)","(51.0, 85.0, 73.33333333333333)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:20.369305,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.272727272727273)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 37.1578947368421)","(3.8, 4.3, 4.25603448275862)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.672592592592594)","(2.35, 2.86, 2.8408440366972476)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 77.1830985915493)","(51.0, 75.0, 73.33333333333333)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:21.916709,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.272727272727273)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 37.1578947368421)","(3.8, 4.3, 4.248684210526315)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.672592592592594)","(2.35, 2.86, 2.8230442477876103)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 77.1830985915493)","(51.0, 75.0, 73.33333333333333)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:23.392242,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.272727272727273)","(10.0, 12.0, 11.507462686567164)","(21.0, 38.0, 37.1578947368421)","(3.8, 4.3, 4.248684210526315)","(14.0, 17.0, 16.5)","(8.0, 8.8, 8.672592592592594)","(2.35, 2.86, 2.8233684210526313)","(17.0, 24.0, 23.17391304347826)","(61.0, 80.0, 77.1830985915493)","(51.0, 75.0, 73.33333333333333)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:24.811550,"(31.0, 55.0, 54.5)","(19.0, 32.0, 31.428571428571427)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 37.186440677966104)","(3.8, 4.3, 4.259375)","(14.0, 17.0, 16.557692307692307)","(8.0, 8.8, 8.681379310344827)","(2.35, 2.86, 2.8318181818181816)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 77.22222222222223)","(51.0, 75.0, 73.46153846153847)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:26.244015,"(31.0, 55.0, 54.54545454545455)","(19.0, 32.0, 31.428571428571427)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 37.186440677966104)","(3.8, 4.3, 4.257142857142857)","(14.0, 17.0, 16.557692307692307)","(8.0, 8.8, 8.677142857142858)","(2.35, 2.84, 2.8314960629921258)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.34883720930233)","(51.0, 75.0, 73.46153846153847)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:27.763237,"(31.0, 55.0, 54.54545454545455)","(19.0, 32.0, 31.428571428571427)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 37.186440677966104)","(3.8, 4.3, 4.257142857142857)","(14.0, 17.0, 16.557692307692307)","(8.0, 8.8, 8.677142857142858)","(2.35, 2.84, 2.8314960629921258)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.34883720930233)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:29.201019,"(31.0, 55.0, 54.54545454545455)","(19.0, 32.0, 31.428571428571427)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 37.186440677966104)","(3.8, 4.3, 4.254651162790697)","(14.0, 17.0, 16.51063829787234)","(8.0, 8.8, 8.69)","(2.35, 2.84, 2.8314960629921258)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.34883720930233)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:30.696472,"(31.0, 55.0, 54.54545454545455)","(19.0, 32.0, 31.428571428571427)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 37.186440677966104)","(3.8, 4.3, 4.254651162790697)","(14.0, 17.0, 16.51063829787234)","(8.0, 8.8, 8.69)","(2.35, 2.84, 2.8314960629921258)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.34883720930233)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:32.168730,"(31.0, 55.0, 54.54545454545455)","(19.0, 32.0, 31.428571428571427)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 36.3448275862069)","(3.8, 4.3, 4.2746031746031745)","(14.0, 17.0, 16.51063829787234)","(8.0, 8.8, 8.69)","(2.35, 2.84, 2.8276041666666667)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.34883720930233)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:33.658528,"(31.0, 55.0, 54.54545454545455)","(19.0, 32.0, 31.428571428571427)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 36.666666666666664)","(3.8, 4.3, 4.2746031746031745)","(14.0, 17.0, 16.51063829787234)","(8.0, 8.8, 8.69)","(2.35, 2.84, 2.8276041666666667)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.34883720930233)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:35.131258,"(31.0, 55.0, 54.54545454545455)","(19.0, 32.0, 31.428571428571427)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 36.666666666666664)","(3.8, 4.3, 4.245631067961165)","(14.0, 17.0, 16.51063829787234)","(8.0, 8.8, 8.496638655462185)","(2.35, 2.84, 2.8276041666666667)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.34883720930233)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:36.528517,"(31.0, 55.0, 54.54545454545455)","(19.0, 32.0, 31.428571428571427)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 36.666666666666664)","(3.8, 4.3, 4.245631067961165)","(14.0, 17.0, 16.51063829787234)","(8.0, 8.6, 8.496638655462185)","(2.35, 2.84, 2.8276041666666667)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.34883720930233)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:38.054946,"(31.0, 55.0, 54.54545454545455)","(19.0, 32.0, 31.428571428571427)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 36.666666666666664)","(3.8, 4.3, 4.245631067961165)","(14.0, 17.0, 16.51063829787234)","(8.0, 8.6, 8.491063829787235)","(2.35, 2.84, 2.8279781420765024)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.34883720930233)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:39.468355,"(31.0, 55.0, 54.54545454545455)","(19.0, 32.0, 31.428571428571427)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 36.666666666666664)","(3.8, 4.3, 4.245631067961165)","(14.0, 17.0, 16.51063829787234)","(8.0, 8.6, 8.491063829787235)","(2.35, 2.84, 2.8279781420765024)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.34883720930233)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:40.927049,"(31.0, 55.0, 54.375)","(19.0, 32.0, 30.8)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 36.666666666666664)","(3.8, 4.3, 4.242857142857143)","(14.0, 17.0, 16.51063829787234)","(8.0, 8.6, 8.491063829787235)","(2.35, 2.84, 2.8279781420765024)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.0)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:42.418677,"(31.0, 55.0, 54.375)","(19.0, 32.0, 31.0)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 36.666666666666664)","(3.8, 4.3, 4.259420289855073)","(14.0, 17.0, 16.51063829787234)","(8.0, 8.6, 8.488695652173913)","(2.35, 2.84, 2.8279781420765024)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.0)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:43.957601,"(31.0, 55.0, 54.54545454545455)","(19.0, 32.0, 31.0)","(10.0, 12.0, 11.547945205479452)","(21.0, 38.0, 36.666666666666664)","(3.8, 4.3, 4.257894736842105)","(14.0, 17.0, 16.557692307692307)","(8.0, 8.6, 8.488695652173913)","(2.35, 2.84, 2.8279781420765024)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.0)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:45.432135,"(31.0, 55.0, 54.375)","(19.0, 32.0, 31.0)","(10.0, 12.0, 11.552238805970148)","(21.0, 38.0, 36.666666666666664)","(3.8, 4.3, 4.257894736842105)","(14.0, 17.0, 16.557692307692307)","(8.0, 8.6, 8.488181818181818)","(2.35, 2.84, 2.8279781420765024)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.0)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:47.090520,"(31.0, 55.0, 54.375)","(19.0, 32.0, 31.0)","(10.0, 12.0, 11.552238805970148)","(21.0, 38.0, 36.666666666666664)","(3.8, 4.3, 4.263870967741935)","(14.0, 17.0, 16.557692307692307)","(8.0, 8.6, 8.488181818181818)","(2.35, 2.84, 2.8279781420765024)","(17.0, 24.0, 23.26923076923077)","(61.0, 80.0, 75.0)","(51.0, 75.0, 72.85714285714286)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:48.861256,"(31.0, 55.0, 54.375)","(19.0, 32.0, 31.0625)","(10.0, 12.0, 11.565217391304348)","(21.0, 38.0, 36.7027027027027)","(3.8, 4.3, 4.265432098765432)","(14.0, 17.0, 16.566037735849058)","(8.0, 8.6, 8.489686098654708)","(2.35, 2.84, 2.82860103626943)","(17.0, 24.0, 23.296296296296298)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 73.0)","(91.0, 240.0, 190.76923076923077)"
07-01-2023 15:01:50.844124,"(31.0, 55.0, 54.375)","(19.0, 32.0, 31.0625)","(10.0, 12.0, 11.565217391304348)","(21.0, 38.0, 36.7027027027027)","(3.8, 4.3, 4.266863905325444)","(14.0, 17.0, 16.732558139534884)","(8.0, 8.6, 8.489686098654708)","(2.35, 2.84, 2.82860103626943)","(17.0, 24.0, 23.296296296296298)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 73.0)","(91.0, 280.0, 206.15384615384613)"
07-01-2023 15:01:52.953751,"(31.0, 55.0, 54.375)","(19.0, 32.0, 30.941176470588236)","(10.0, 12.0, 11.565217391304348)","(21.0, 38.0, 36.7027027027027)","(3.8, 4.3, 4.265432098765432)","(14.0, 17.0, 16.732558139534884)","(8.0, 8.6, 8.489686098654708)","(2.35, 2.84, 2.82860103626943)","(17.0, 24.0, 23.296296296296298)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 73.0)","(91.0, 280.0, 206.15384615384613)"
07-01-2023 15:01:54.881767,"(31.0, 55.0, 54.375)","(19.0, 32.0, 30.941176470588236)","(10.0, 12.0, 11.565217391304348)","(21.0, 38.0, 36.7027027027027)","(3.8, 4.3, 4.265432098765432)","(14.0, 17.0, 16.732558139534884)","(8.0, 8.6, 8.489686098654708)","(2.35, 2.84, 2.82860103626943)","(17.0, 24.0, 23.296296296296298)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 73.0)","(91.0, 280.0, 206.15384615384613)"
07-01-2023 15:01:56.441926,"(31.0, 55.0, 54.375)","(19.0, 32.0, 30.941176470588236)","(10.0, 12.0, 11.565217391304348)","(21.0, 38.0, 36.7027027027027)","(3.8, 4.3, 4.291596638655462)","(14.0, 17.0, 16.732558139534884)","(8.0, 8.6, 8.487155963302753)","(2.35, 2.84, 2.8282978723404253)","(17.0, 24.0, 23.296296296296298)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 73.0)","(91.0, 280.0, 206.15384615384613)"
07-01-2023 15:01:57.930429,"(31.0, 55.0, 54.375)","(19.0, 32.0, 30.941176470588236)","(10.0, 12.0, 11.565217391304348)","(21.0, 38.0, 36.7027027027027)","(3.8, 4.4, 4.294693877551021)","(14.0, 17.0, 16.801724137931036)","(8.0, 8.6, 8.507344632768362)","(2.35, 2.84, 2.8282978723404253)","(17.0, 24.0, 23.296296296296298)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 73.0)","(91.0, 280.0, 206.15384615384613)"
07-01-2023 15:01:59.424770,"(31.0, 55.0, 54.375)","(19.0, 32.0, 30.615384615384617)","(10.0, 12.0, 11.56)","(21.0, 38.0, 36.7027027027027)","(3.8, 4.4, 4.341025641025641)","(14.0, 17.0, 16.778846153846153)","(8.0, 8.6, 8.507344632768362)","(2.35, 2.84, 2.8135260115606933)","(17.0, 24.0, 23.296296296296298)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 73.0)","(91.0, 280.0, 206.15384615384613)"
07-01-2023 15:02:00.956851,"(31.0, 55.0, 54.61538461538461)","(19.0, 32.0, 30.941176470588236)","(10.0, 12.0, 11.720338983050848)","(21.0, 38.0, 37.02040816326531)","(3.8, 4.4, 4.341025641025641)","(14.0, 17.0, 16.49532710280374)","(8.0, 8.6, 8.568067226890756)","(2.35, 2.84, 2.814534161490683)","(17.0, 24.0, 23.296296296296298)","(61.0, 80.0, 75.57692307692308)","(51.0, 75.0, 73.0)","(91.0, 280.0, 206.15384615384613)"
07-01-2023 15:02:02.437845,"(31.0, 55.0, 54.61538461538461)","(19.0, 32.0, 30.941176470588236)","(10.0, 12.0, 11.720338983050848)","(21.0, 38.0, 36.96)","(3.8, 4.4, 4.33235294117647)","(14.0, 16.5, 16.65)","(8.0, 8.6, 8.529770992366412)","(2.35, 2.82, 2.801639344262295)","(17.0, 24.0, 23.296296296296298)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 73.42105263157895)","(91.0, 280.0, 251.66666666666666)"
07-01-2023 15:02:03.903525,"(31.0, 55.0, 54.642857142857146)","(19.0, 32.0, 31.0)","(10.0, 12.0, 11.727272727272727)","(21.0, 38.0, 37.15384615384615)","(3.8, 4.4, 4.335664335664336)","(14.0, 17.0, 16.671875)","(8.0, 8.6, 8.395121951219512)","(2.35, 2.82, 2.8095238095238093)","(17.0, 24.0, 23.344827586206897)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 71.5)","(91.0, 270.0, 251.66666666666666)"
07-01-2023 15:02:05.389781,"(31.0, 55.0, 54.642857142857146)","(19.0, 32.0, 31.0)","(10.0, 12.0, 11.73913043478261)","(21.0, 38.0, 37.15384615384615)","(3.8, 4.4, 4.336690647482015)","(14.0, 17.0, 16.671875)","(8.0, 8.4, 8.395121951219512)","(2.35, 2.82, 2.8095238095238093)","(17.0, 24.0, 23.344827586206897)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 72.22222222222223)","(91.0, 270.0, 251.66666666666666)"
07-01-2023 15:02:06.899693,"(31.0, 55.0, 54.0625)","(19.0, 32.0, 30.894736842105264)","(10.0, 12.0, 11.73913043478261)","(21.0, 38.0, 37.15384615384615)","(3.8, 4.4, 4.336690647482015)","(14.0, 17.0, 16.671875)","(8.0, 8.4, 8.558803986710963)","(2.35, 2.82, 2.8095238095238093)","(17.0, 24.0, 23.344827586206897)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 71.19047619047619)","(91.0, 270.0, 238.57142857142856)"
07-01-2023 15:02:08.352779,"(31.0, 55.0, 54.0)","(19.0, 32.0, 30.894736842105264)","(10.0, 12.0, 11.73913043478261)","(26.0, 38.0, 37.15384615384615)","(3.8, 4.4, 4.336690647482015)","(14.0, 17.0, 16.671875)","(8.0, 8.6, 8.557679180887371)","(2.4, 2.82, 2.8095238095238093)","(17.0, 24.0, 23.344827586206897)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 71.19047619047619)","(101.0, 270.0, 238.57142857142856)"
07-01-2023 15:02:09.752477,"(31.0, 55.0, 54.285714285714285)","(20.0, 32.0, 30.894736842105264)","(10.0, 12.0, 11.73913043478261)","(26.0, 38.0, 37.15384615384615)","(3.8, 4.4, 4.322033898305085)","(14.0, 17.0, 17.257575757575758)","(8.0, 8.6, 8.356521739130434)","(2.4, 2.82, 2.8095238095238093)","(17.0, 24.0, 23.344827586206897)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 71.25)","(101.0, 270.0, 238.57142857142856)"
07-01-2023 15:02:11.109781,"(31.0, 55.0, 54.285714285714285)","(20.0, 32.0, 30.894736842105264)","(10.0, 12.0, 11.73913043478261)","(26.0, 38.0, 37.15384615384615)","(3.8, 4.4, 4.31858407079646)","(14.0, 17.5, 17.257575757575758)","(8.0, 8.4, 8.35959595959596)","(2.4, 2.82, 2.8095238095238093)","(17.0, 24.0, 23.344827586206897)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 71.25)","(101.0, 270.0, 238.57142857142856)"
07-01-2023 15:02:12.494333,"(31.0, 55.0, 54.285714285714285)","(20.0, 32.0, 30.894736842105264)","(10.0, 12.0, 11.73913043478261)","(26.0, 38.0, 37.15384615384615)","(3.8, 4.4, 4.31858407079646)","(14.0, 17.5, 17.116666666666667)","(8.0, 8.4, 8.36652719665272)","(2.4, 2.82, 2.8192567567567566)","(17.0, 24.0, 23.344827586206897)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 71.25)","(101.0, 270.0, 238.57142857142856)"
07-01-2023 15:02:13.886273,"(31.0, 55.0, 54.285714285714285)","(20.0, 32.0, 30.894736842105264)","(10.0, 12.0, 11.73913043478261)","(26.0, 38.0, 37.15384615384615)","(3.8, 4.4, 4.3428571428571425)","(14.0, 17.5, 17.227272727272727)","(8.0, 8.4, 7.634408602150537)","(2.4, 2.82, 2.823269961977186)","(17.0, 24.0, 23.344827586206897)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 71.25)","(101.0, 270.0, 238.57142857142856)"
