,Influencer,Kanga Lights,Helmet Giblet,Spring Bonnie,Escape Inn,Crazy Dream,Entice,Pyrotechnic
07-12-2022 13:26:11.790737,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.5, 9.044444444444444)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:12.904232,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.5, 9.044444444444444)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:13.980139,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.5, 9.428571428571429)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:14.975804,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.0, 8.5)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:16.028558,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.0, 8.5)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:17.253510,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.0, 9.428571428571429)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:18.442440,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.0, 9.044444444444444)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:19.659811,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.5, 9.044444444444444)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:20.789567,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.5, 9.044444444444444)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:21.855446,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.5, 9.044444444444444)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:23.070892,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.5, 9.044444444444444)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:24.124745,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 11.1)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.5, 9.044444444444444)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:25.223495,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 7.82)","(6.5, 15.5, 9.044444444444444)","(7.0, 15.0, 8.0)"
07-12-2022 13:26:26.251404,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 11.0, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 15.0, 10.75)"
07-12-2022 13:26:27.281372,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:28.314713,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:29.442247,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:30.581409,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:31.664481,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:32.744412,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:34.016672,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:35.262649,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:36.490431,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:37.616378,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:38.824680,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:40.018105,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:41.181796,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:42.582157,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:43.652290,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:44.644172,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:45.636142,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:46.705028,"(3.8, 6.0, 5.04)","(16.0, 55.0, 28.346153846153847)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:47.939585,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:49.137518,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:50.354057,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:51.574133,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:52.947108,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:53.994557,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:55.045943,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:56.204778,"(3.8, 6.0, 5.04)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:57.381345,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:58.525873,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:26:59.612487,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:00.639071,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:01.621248,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:02.626125,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:03.588382,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:04.668611,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:05.705885,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:06.852851,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:07.899312,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:09.033919,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:10.373921,"(3.8, 6.0, 5.08)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:11.607116,"(3.8, 6.0, 5.08)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:12.956130,"(3.8, 6.0, 5.08)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:14.403491,"(3.8, 6.0, 5.08)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:15.776622,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:17.127328,"(3.8, 6.0, 5.12)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:18.369267,"(3.8, 6.0, 5.12)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:19.477184,"(3.8, 6.0, 5.08)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:20.575851,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:21.694727,"(3.8, 6.0, 5.04)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:23.044864,"(3.8, 6.0, 5.08)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:24.180878,"(3.8, 6.0, 5.08)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:25.270947,"(3.8, 6.0, 5.08)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:26.467855,"(3.8, 6.0, 5.08)","(16.0, 55.0, 40.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:27.556635,"(3.8, 6.0, 5.04)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.86)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:28.751485,"(3.8, 6.0, 5.12)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 10.75)"
07-12-2022 13:27:29.817330,"(3.8, 6.0, 5.12)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 9.044444444444444)","(7.0, 14.5, 8.0)"
07-12-2022 13:27:30.942180,"(3.8, 6.0, 5.12)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:32.115893,"(3.8, 6.0, 5.04)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:33.307591,"(3.8, 6.0, 5.04)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:34.385587,"(3.8, 6.0, 5.04)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:35.444084,"(3.8, 6.0, 5.04)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:36.647426,"(3.8, 6.0, 5.04)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:37.849167,"(3.8, 6.0, 5.04)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:39.077798,"(3.8, 6.0, 5.04)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:40.287097,"(3.8, 6.0, 5.04)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.061)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:41.412857,"(3.8, 6.0, 5.04)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 2.9716666666666667)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:42.541915,"(3.8, 6.0, 5.466666666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:43.684477,"(3.8, 6.0, 5.466666666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:44.763349,"(3.8, 6.0, 5.466666666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:45.942078,"(3.8, 6.0, 5.466666666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:47.090504,"(3.8, 6.0, 5.466666666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:48.413642,"(3.8, 6.0, 5.466666666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:49.625389,"(3.8, 6.0, 5.466666666666667)","(16.0, 55.0, 38.75)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:50.957764,"(3.8, 6.0, 5.466666666666667)","(16.0, 55.0, 42.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:52.281522,"(3.8, 6.0, 5.572727272727272)","(16.0, 55.0, 42.0)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:53.485664,"(3.8, 6.0, 5.572727272727272)","(16.0, 55.0, 44.30555555555556)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:54.647639,"(3.8, 6.0, 5.488888888888889)","(16.0, 55.0, 44.30555555555556)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:55.844437,"(3.8, 6.0, 5.488888888888889)","(16.0, 55.0, 40.19230769230769)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.27875)","(21.0, 100.0, 60.5)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.0)"
07-12-2022 13:27:56.973163,"(3.8, 6.0, 5.488888888888889)","(16.0, 55.0, 30.9375)","(9.0, 16.5, 10.425)","(3.0, 4.2, 3.3385714285714285)","(21.0, 100.0, 51.38461538461539)","(5.0, 10.5, 8.9)","(6.5, 15.5, 8.4125)","(7.0, 15.0, 8.175)"
