,Knights Cross,Urana Fernando,Mcivor Jack,Cookie Delight,Lala Santa,Prussian Spirit,Birdbrook,Red Hot Lady
11-01-2023 14:32:23.761151,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:24.863099,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:25.863038,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:26.901712,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:27.952783,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:29.104581,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:30.216733,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:31.301535,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:32.419384,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:33.522558,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:34.624025,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:35.731378,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:36.854691,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:37.950428,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.4)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.35)"
11-01-2023 14:32:39.117932,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.133333333333333)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 11.085714285714285)","(6.0, 10.5, 8.15)","(5.5, 11.0, 9.266666666666666)"
11-01-2023 14:32:40.153343,"(9.0, 22.0, 15.61111111111111)","(9.0, 18.0, 12.266666666666667)","(18.0, 65.0, 26.666666666666668)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 20.0, 12.075)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.45)"
11-01-2023 14:32:41.222776,"(9.0, 22.0, 17.576923076923077)","(9.0, 18.0, 12.533333333333333)","(18.0, 65.0, 42.0)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.075)","(6.0, 10.5, 8.15)","(5.5, 11.0, 9.75)"
11-01-2023 14:32:42.252453,"(9.0, 22.0, 17.576923076923077)","(9.0, 18.0, 12.533333333333333)","(18.0, 65.0, 42.0)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.075)","(6.0, 10.5, 8.15)","(5.5, 11.0, 8.6)"
11-01-2023 14:32:43.261803,"(9.0, 22.0, 17.576923076923077)","(9.0, 18.0, 12.533333333333333)","(18.0, 65.0, 42.0)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.075)","(6.0, 10.5, 8.15)","(5.5, 11.0, 6.92)"
11-01-2023 14:32:44.376159,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.075)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:45.466473,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.075)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:46.558325,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.075)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:47.663477,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 17.16923076923077)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:48.729136,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:49.720808,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:50.716217,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:51.801056,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:52.786659,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:53.874749,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:55.064040,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:56.130633,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:57.214459,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.9)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:58.248377,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.826923076923077)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:32:59.310059,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.826923076923077)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 7.68)","(5.5, 9.8, 6.92)"
11-01-2023 14:33:00.423339,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 44.625)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.147368421052631)","(10.0, 19.5, 12.225000000000001)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:33:01.488054,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 60.0, 55.666666666666664)","(2.9, 4.1, 3.7249999999999996)","(4.0, 6.8, 4.3)","(10.0, 19.5, 15.9)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:33:02.567565,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 85.0, 55.666666666666664)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.6, 4.3)","(10.0, 22.0, 15.9)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:33:03.565050,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 85.0, 55.666666666666664)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.6, 4.3)","(10.0, 22.0, 15.9)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:33:04.606055,"(9.0, 18.0, 16.5)","(9.0, 18.0, 12.533333333333333)","(18.0, 85.0, 55.666666666666664)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.6, 4.3)","(10.0, 22.0, 15.9)","(6.0, 10.5, 8.15)","(5.5, 9.8, 6.92)"
11-01-2023 14:33:05.649517,"(9.0, 18.0, 15.4)","(9.0, 17.5, 11.34)","(18.0, 85.0, 67.23076923076923)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.6, 6.5)","(10.0, 23.0, 10.680000000000001)","(6.0, 10.5, 7.266666666666667)","(5.5, 9.8, 6.92)"
11-01-2023 14:33:06.865010,"(9.0, 18.0, 16.555555555555557)","(9.0, 17.5, 11.083333333333334)","(18.0, 85.0, 39.5)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.6, 4.391666666666667)","(10.0, 23.0, 10.680000000000001)","(6.0, 9.8, 7.628571428571429)","(5.5, 9.8, 6.92)"
11-01-2023 14:33:08.071207,"(9.0, 18.0, 15.6)","(9.0, 17.5, 11.083333333333334)","(18.0, 85.0, 47.666666666666664)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.6, 4.391666666666667)","(10.0, 23.0, 10.742857142857144)","(6.0, 9.8, 6.325714285714286)","(5.5, 9.8, 6.92)"
11-01-2023 14:33:09.539614,"(9.0, 18.0, 14.333333333333334)","(9.0, 17.5, 11.02)","(18.0, 85.0, 30.75)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 6.888)","(10.0, 23.0, 10.680000000000001)","(6.0, 9.8, 8.7)","(5.5, 9.8, 6.88)"
11-01-2023 14:33:11.181021,"(9.0, 18.0, 17.56)","(9.0, 17.0, 13.5)","(18.0, 85.0, 61.9)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 7.206060606060606)","(10.0, 23.0, 12.24)","(6.0, 9.6, 8.7)","(5.5, 9.6, 6.88)"
11-01-2023 14:33:12.436095,"(9.0, 18.0, 17.56)","(9.0, 17.0, 13.5)","(18.0, 85.0, 61.9)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 7.206060606060606)","(10.0, 22.0, 12.24)","(6.0, 9.6, 7.457142857142857)","(5.5, 9.6, 6.88)"
11-01-2023 14:33:13.643515,"(9.0, 18.0, 17.56)","(9.0, 17.0, 13.5)","(18.0, 85.0, 29.083333333333332)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 7.206060606060606)","(10.0, 22.0, 10.354545454545455)","(6.0, 9.4, 6.291428571428572)","(5.5, 9.6, 6.88)"
11-01-2023 14:33:14.762063,"(9.0, 18.0, 17.56)","(9.0, 17.0, 15.6)","(18.0, 85.0, 29.083333333333332)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 7.206060606060606)","(10.0, 22.0, 15.4)","(6.0, 9.4, 8.399999999999999)","(5.5, 9.6, 7.542857142857143)"
11-01-2023 14:33:15.874809,"(9.0, 18.0, 17.56)","(9.0, 17.0, 15.6)","(18.0, 85.0, 29.083333333333332)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 7.206060606060606)","(10.0, 21.0, 15.4)","(6.0, 9.2, 8.399999999999999)","(5.5, 9.6, 6.88)"
11-01-2023 14:33:16.976644,"(9.0, 18.0, 17.56)","(9.0, 17.0, 15.6)","(18.0, 85.0, 29.083333333333332)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 6.272727272727273)","(10.0, 21.0, 15.4)","(6.0, 9.2, 6.8)","(5.5, 9.6, 8.92)"
11-01-2023 14:33:18.017169,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(18.0, 85.0, 29.083333333333332)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 6.4)","(10.0, 21.0, 15.4)","(6.0, 9.2, 7.0)","(5.5, 9.6, 7.199999999999999)"
11-01-2023 14:33:19.173048,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(18.0, 85.0, 32.0)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 6.977464788732394)","(10.0, 21.0, 15.844444444444445)","(6.0, 9.0, 6.243243243243243)","(5.5, 9.6, 7.199999999999999)"
11-01-2023 14:33:20.199149,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(18.0, 80.0, 32.0)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 6.977464788732394)","(10.0, 21.0, 11.222222222222221)","(6.0, 9.0, 6.243243243243243)","(5.5, 9.6, 8.085714285714285)"
11-01-2023 14:33:21.304548,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(18.0, 75.0, 31.285714285714285)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 6.977464788732394)","(10.0, 21.0, 11.222222222222221)","(6.0, 9.0, 6.243243243243243)","(5.5, 9.8, 7.5600000000000005)"
11-01-2023 14:33:22.397033,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(18.0, 75.0, 31.285714285714285)","(2.9, 4.1, 3.7249999999999996)","(4.0, 7.4, 6.977464788732394)","(10.0, 21.0, 13.333333333333334)","(6.0, 9.0, 6.243243243243243)","(5.5, 9.8, 7.311111111111111)"
11-01-2023 14:33:23.619026,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(18.0, 75.0, 29.666666666666668)","(2.9, 4.1, 4.0249999999999995)","(4.0, 7.4, 6.977464788732394)","(10.0, 20.0, 12.5)","(6.0, 9.0, 6.975)","(5.5, 9.8, 7.311111111111111)"
11-01-2023 14:33:24.693232,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(19.0, 75.0, 29.666666666666668)","(2.9, 4.1, 4.0249999999999995)","(4.0, 7.4, 6.977464788732394)","(10.0, 20.0, 12.375)","(6.0, 8.6, 6.2785714285714285)","(5.5, 9.8, 7.1866666666666665)"
11-01-2023 14:33:25.674917,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(19.0, 75.0, 29.666666666666668)","(2.9, 4.1, 4.0249999999999995)","(4.0, 7.4, 6.977464788732394)","(10.0, 19.5, 13.0)","(6.0, 8.6, 6.24375)","(5.5, 9.8, 7.1866666666666665)"
11-01-2023 14:33:26.757919,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(19.0, 75.0, 29.666666666666668)","(2.9, 4.1, 4.0249999999999995)","(4.0, 7.4, 6.428571428571429)","(10.0, 19.0, 13.0)","(6.0, 8.6, 6.24375)","(5.5, 9.8, 7.1866666666666665)"
11-01-2023 14:33:27.805338,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(19.0, 70.0, 31.666666666666668)","(2.9, 4.1, 3.9937499999999995)","(4.0, 7.2, 6.622222222222222)","(10.0, 19.0, 10.45)","(6.0, 8.6, 6.24375)","(5.5, 9.8, 7.1866666666666665)"
11-01-2023 14:33:28.952111,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(19.0, 65.0, 32.2)","(2.9, 4.1, 3.5666666666666664)","(4.0, 7.2, 5.16)","(10.0, 19.0, 14.25)","(6.0, 8.6, 6.720000000000001)","(5.5, 9.8, 7.1866666666666665)"
11-01-2023 14:33:30.063221,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.46153846153846)","(19.0, 65.0, 32.2)","(2.9, 4.1, 4.027272727272727)","(4.0, 7.0, 5.16)","(10.0, 18.5, 11.7)","(6.0, 8.4, 6.824999999999999)","(5.5, 9.8, 7.1866666666666665)"
11-01-2023 14:33:31.381502,"(9.0, 18.0, 17.56)","(9.0, 17.0, 12.625)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 4.027272727272727)","(4.0, 7.0, 5.16)","(10.0, 18.5, 11.7)","(6.0, 8.2, 6.824999999999999)","(5.5, 9.8, 7.1866666666666665)"
11-01-2023 14:33:32.854110,"(9.0, 18.0, 17.56)","(9.0, 17.0, 12.625)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 4.027272727272727)","(4.0, 7.0, 5.16)","(10.0, 18.5, 11.7)","(6.0, 8.2, 6.824999999999999)","(5.5, 9.8, 7.1866666666666665)"
11-01-2023 14:33:33.981515,"(9.0, 18.0, 17.56)","(9.0, 17.0, 12.625)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 4.027272727272727)","(4.0, 7.0, 5.16)","(10.0, 18.5, 12.0)","(6.0, 8.2, 6.264)","(5.5, 9.8, 7.1866666666666665)"
11-01-2023 14:33:35.307074,"(9.0, 18.0, 17.56)","(9.0, 17.0, 12.625)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 4.027272727272727)","(4.0, 7.0, 6.561904761904762)","(10.0, 18.0, 11.6)","(6.0, 8.2, 7.5)","(5.5, 9.8, 7.1866666666666665)"
11-01-2023 14:33:36.730573,"(9.0, 18.0, 17.56)","(9.0, 17.0, 16.0)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 6.266666666666667)","(10.0, 18.0, 12.5)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.525)"
11-01-2023 14:33:38.089668,"(9.0, 18.0, 17.56)","(9.0, 16.5, 15.571428571428571)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.11)","(10.0, 17.5, 10.9375)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.525)"
11-01-2023 14:33:39.396517,"(9.0, 18.0, 17.56)","(9.0, 16.5, 12.0)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.11)","(10.0, 17.5, 11.328125)","(6.0, 8.0, 7.5)","(5.5, 9.8, 8.961290322580645)"
11-01-2023 14:33:40.519603,"(9.0, 18.0, 17.56)","(9.0, 16.5, 12.0)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.11)","(10.0, 17.5, 16.075)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:41.785853,"(9.0, 18.0, 17.56)","(9.0, 16.0, 15.214285714285715)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 6.273076923076923)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:42.919778,"(9.0, 18.0, 17.56)","(9.0, 16.0, 15.214285714285715)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 6.3076923076923075)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:44.063384,"(9.0, 18.0, 17.56)","(9.0, 16.0, 15.576923076923077)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 6.3076923076923075)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:45.199316,"(9.0, 18.0, 17.56)","(9.0, 16.0, 15.576923076923077)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 6.3076923076923075)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:46.299233,"(9.0, 18.5, 17.25)","(9.0, 16.0, 15.576923076923077)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:47.525307,"(9.0, 18.0, 16.875)","(9.0, 16.0, 15.444444444444445)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:48.726229,"(9.0, 18.0, 16.875)","(9.0, 16.0, 15.5)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:49.931556,"(9.0, 18.0, 17.55)","(9.0, 16.0, 15.5)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:51.144944,"(9.0, 18.0, 17.55)","(9.0, 16.0, 15.5)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:52.271118,"(9.0, 18.0, 17.55)","(9.0, 16.0, 15.5)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:53.458132,"(9.0, 18.0, 17.55)","(9.0, 16.0, 15.5)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:54.563213,"(9.0, 18.0, 17.55)","(9.0, 16.0, 15.5)","(19.0, 65.0, 28.555555555555557)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:55.673575,"(9.0, 18.0, 17.55)","(9.0, 16.0, 15.5)","(19.0, 65.0, 26.928571428571427)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:56.800341,"(9.0, 18.0, 17.55)","(9.0, 16.0, 15.5)","(19.0, 65.0, 26.733333333333334)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:58.037800,"(9.0, 18.0, 17.55)","(9.0, 16.0, 15.5)","(19.0, 65.0, 26.928571428571427)","(2.9, 4.1, 3.9666666666666663)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
11-01-2023 14:33:59.265244,"(9.0, 18.0, 17.55)","(9.0, 16.0, 15.5)","(19.0, 65.0, 26.928571428571427)","(2.9, 4.1, 3.9967741935483865)","(4.0, 7.0, 5.29)","(10.0, 17.0, 15.15)","(6.0, 8.0, 7.5)","(5.5, 9.8, 7.618181818181818)"
