,River Rouge,Goldstar Randal,Adobe Kid,Lets Party,Know Expense,Opawa Warrior,Opawa Hugo,Goldstar Kenzie
06-01-2023 10:32:39.981406,"(10.0, 25.0, 14.466666666666665)","(13.0, 30.0, 18.0)","(8.5, 16.0, 10.149999999999999)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 10.866666666666667)","(3.0, 4.1, 3.626153846153846)","(2.35, 5.5, 5.1175)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:40.979972,"(10.0, 25.0, 14.466666666666665)","(13.0, 30.0, 18.0)","(8.5, 16.0, 10.149999999999999)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 10.866666666666667)","(3.0, 4.1, 3.626153846153846)","(2.35, 5.5, 5.1175)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:41.963744,"(10.0, 25.0, 14.466666666666665)","(13.0, 30.0, 18.0)","(8.5, 16.0, 10.149999999999999)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 10.866666666666667)","(3.0, 4.1, 3.626153846153846)","(2.35, 5.5, 5.1175)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:42.982575,"(10.0, 25.0, 11.174999999999999)","(13.0, 30.0, 18.0)","(8.5, 16.0, 10.149999999999999)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 10.866666666666667)","(3.0, 4.1, 3.626153846153846)","(2.35, 5.5, 5.1175)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:43.996252,"(10.0, 25.0, 11.174999999999999)","(13.0, 30.0, 18.0)","(8.5, 16.0, 10.149999999999999)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.602222222222222)","(2.35, 5.5, 5.1175)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:45.088195,"(10.0, 25.0, 11.174999999999999)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.440000000000001)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.602222222222222)","(2.35, 5.5, 5.456363636363636)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:46.179514,"(10.0, 25.0, 11.174999999999999)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.440000000000001)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.602222222222222)","(2.35, 5.6, 5.205)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:47.254139,"(10.0, 25.0, 11.174999999999999)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.440000000000001)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.602222222222222)","(2.35, 5.6, 5.205)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:48.342779,"(10.0, 25.0, 11.174999999999999)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.440000000000001)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.602222222222222)","(2.35, 5.6, 5.205)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:49.426907,"(10.0, 25.0, 11.174999999999999)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.440000000000001)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.602222222222222)","(2.35, 5.6, 5.205)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:50.492216,"(10.0, 25.0, 11.174999999999999)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.440000000000001)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.602222222222222)","(2.35, 5.6, 5.205)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:51.548234,"(10.0, 25.0, 11.174999999999999)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.440000000000001)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.602222222222222)","(2.35, 5.6, 5.205)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:52.636299,"(10.0, 25.0, 11.174999999999999)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.440000000000001)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.602222222222222)","(2.35, 5.6, 5.205)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:53.697529,"(10.0, 25.0, 11.174999999999999)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.440000000000001)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.602222222222222)","(2.35, 5.6, 5.205)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:54.694494,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 14.51764705882353)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.602222222222222)","(2.35, 5.6, 5.205)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:55.703254,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.6, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:56.681765,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:57.695707,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:58.700771,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:32:59.726456,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.644444444444444)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:00.741564,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:01.759896,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:02.755055,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:03.772359,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:04.775142,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:05.789680,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:06.837975,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:07.853792,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:08.900860,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:09.946415,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:11.002401,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:12.059813,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:13.086769,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:14.138610,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.3926315789473684)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:15.197535,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:16.187197,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 13.733333333333334)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:17.212506,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 13.266666666666666)","(10.0, 22.0, 20.03076923076923)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:18.237748,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 14.32)","(10.0, 22.0, 13.466666666666665)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:19.314498,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 9.85)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:20.368578,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 9.85)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:21.409612,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 9.85)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:22.523448,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 9.85)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:23.575268,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 9.85)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:24.606388,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:25.641399,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:26.626044,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:27.566437,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:28.537286,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:29.538344,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:30.520083,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:31.510841,"(10.0, 25.0, 19.47)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:32.491302,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:33.454238,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:34.423565,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:35.372106,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:36.323830,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:37.304391,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:38.305533,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:39.355859,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:40.356915,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:41.401720,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:42.382909,"(10.0, 24.0, 22.026666666666664)","(13.0, 32.0, 18.666666666666668)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:43.327461,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:44.278932,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:45.253200,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:46.213651,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 13.866666666666667)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.372)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:47.230905,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 20.03076923076923)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.025333333333333)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:48.269889,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.025333333333333)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:49.291351,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:50.281803,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:51.271863,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:52.232911,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:53.183612,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:54.184255,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:55.213161,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:56.216150,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:57.227269,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:58.269430,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:33:59.299835,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:34:00.313944,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:34:01.356170,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:34:02.315147,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:34:03.298786,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:34:04.304723,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
06-01-2023 10:34:05.286734,"(10.0, 24.0, 22.026666666666664)","(13.0, 30.0, 18.0)","(8.5, 16.0, 11.2)","(10.0, 22.0, 14.0)","(7.5, 13.0, 12.114285714285714)","(3.0, 4.1, 3.367272727272727)","(2.35, 5.7, 5.551818181818183)","(31.0, 330.0, 182.0)"
