,Somebodys Girl,Wongalea Meg,Glenrock,Jilliby Jive,Sarah Jo,Ideal Heaven,Full Of Wisdom,Freskos Art,Miss Hermes,Zoshady
09-01-2023 12:59:50.256898,"(8.5, 20.0, 15.36)","(14.0, 30.0, 21.5)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 13.0)","(21.0, 65.0, 56.2)","(6.0, 7.6, 7.173333333333333)","(21.0, 99999, 99990)","(1.75, 2.2, 2.109375)","(5.5, 9.6, 8.925)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 12:59:51.656733,"(8.5, 20.0, 15.36)","(14.0, 30.0, 25.142857142857142)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 13.0)","(21.0, 65.0, 56.2)","(6.0, 7.6, 7.266666666666667)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.925)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 12:59:52.958129,"(8.5, 20.0, 15.36)","(14.0, 30.0, 25.142857142857142)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 13.0)","(21.0, 65.0, 56.2)","(6.0, 7.4, 7.266666666666667)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.925)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 12:59:54.276441,"(8.5, 20.0, 15.36)","(14.0, 30.0, 25.142857142857142)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 13.0)","(21.0, 65.0, 56.2)","(6.0, 7.4, 7.266666666666667)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.899999999999999)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 12:59:55.489769,"(8.5, 20.0, 15.36)","(14.0, 30.0, 25.142857142857142)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 13.0)","(21.0, 65.0, 56.2)","(6.0, 7.4, 7.266666666666667)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.88)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 12:59:56.683758,"(8.5, 20.0, 15.600000000000001)","(14.0, 30.0, 25.142857142857142)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 13.0)","(21.0, 65.0, 56.2)","(6.0, 7.4, 7.173333333333333)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.88)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 12:59:57.939501,"(8.5, 20.0, 14.6)","(14.0, 30.0, 25.142857142857142)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 13.0)","(21.0, 65.0, 56.2)","(6.0, 7.6, 7.173333333333333)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.88)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 12:59:59.237989,"(8.5, 20.0, 14.6)","(14.0, 30.0, 25.142857142857142)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 13.0)","(21.0, 65.0, 56.2)","(6.0, 7.6, 7.173333333333333)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.88)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:00.590428,"(8.5, 20.0, 14.6)","(14.0, 30.0, 23.6)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 13.0)","(21.0, 65.0, 56.2)","(6.0, 7.6, 7.173333333333333)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.899999999999999)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:01.958581,"(8.5, 20.0, 14.7)","(14.0, 30.0, 26.0)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 13.0)","(21.0, 65.0, 54.75)","(6.0, 7.6, 7.173333333333333)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.899999999999999)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:03.405656,"(8.5, 20.0, 14.7)","(14.0, 30.0, 22.25)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 13.0)","(21.0, 65.0, 60.25)","(6.0, 7.6, 7.266666666666667)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.88)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:04.776929,"(8.5, 20.0, 17.35)","(14.0, 30.0, 28.421052631578945)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 12.142857142857142)","(21.0, 65.0, 60.25)","(6.0, 7.4, 7.266666666666667)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.88)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:06.072744,"(8.5, 20.0, 17.35)","(14.0, 30.0, 28.421052631578945)","(51.0, 200.0, 98.66666666666666)","(10.0, 15.0, 12.4)","(21.0, 65.0, 60.25)","(6.0, 7.4, 7.2)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 8.88)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:07.356666,"(8.5, 20.0, 19.32142857142857)","(14.0, 30.0, 27.76923076923077)","(51.0, 200.0, 98.66666666666666)","(10.0, 14.5, 12.4)","(21.0, 65.0, 125.875)","(6.0, 7.4, 7.2)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.0)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:08.623137,"(8.5, 20.0, 19.32142857142857)","(14.0, 30.0, 27.76923076923077)","(51.0, 200.0, 98.66666666666666)","(10.0, 14.5, 12.4)","(21.0, 140.0, 107.11111111111111)","(6.0, 7.4, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.0)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:09.843211,"(8.5, 20.0, 15.5)","(14.0, 30.0, 27.76923076923077)","(51.0, 200.0, 98.66666666666666)","(10.0, 14.5, 12.4)","(21.0, 130.0, 107.11111111111111)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.0)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:11.133932,"(8.5, 20.0, 15.5)","(14.0, 30.0, 27.76923076923077)","(51.0, 200.0, 98.66666666666666)","(10.0, 21.0, 13.222222222222221)","(21.0, 120.0, 103.58823529411765)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:12.515821,"(8.5, 20.0, 15.5)","(14.0, 30.0, 27.76923076923077)","(51.0, 200.0, 98.66666666666666)","(10.0, 19.5, 14.4)","(21.0, 110.0, 99.625)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:13.827012,"(8.5, 20.0, 15.5)","(14.0, 30.0, 27.76923076923077)","(51.0, 200.0, 98.66666666666666)","(10.0, 19.0, 14.0)","(21.0, 110.0, 88.15789473684211)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:15.142952,"(8.5, 20.0, 15.5)","(14.0, 30.0, 23.0)","(51.0, 200.0, 98.66666666666666)","(10.0, 18.5, 12.875)","(21.0, 110.0, 95.3529411764706)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:16.463913,"(8.5, 20.0, 15.5)","(14.0, 30.0, 26.0)","(51.0, 200.0, 98.66666666666666)","(10.0, 18.5, 13.5)","(21.0, 110.0, 95.3529411764706)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:17.760630,"(8.5, 20.0, 17.42857142857143)","(14.0, 30.0, 26.0)","(51.0, 200.0, 98.66666666666666)","(10.0, 18.5, 13.5)","(21.0, 110.0, 95.3529411764706)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:19.134094,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 98.66666666666666)","(10.0, 18.5, 13.5)","(21.0, 110.0, 122.66666666666666)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:20.530853,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 98.66666666666666)","(10.0, 18.5, 16.0)","(21.0, 150.0, 102.89473684210527)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:21.846339,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 98.66666666666666)","(10.0, 21.0, 14.4)","(21.0, 130.0, 102.89473684210527)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:23.186939,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 98.66666666666666)","(10.0, 19.5, 14.4)","(21.0, 130.0, 102.89473684210527)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:24.549848,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 98.66666666666666)","(10.0, 19.5, 12.777777777777779)","(21.0, 130.0, 104.46666666666667)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:25.848772,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 98.66666666666666)","(10.0, 19.0, 12.777777777777779)","(21.0, 110.0, 104.46666666666667)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 113.33333333333334)"
09-01-2023 13:00:27.181003,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 162.0)","(10.0, 18.0, 13.6)","(21.0, 100.0, 90.875)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:28.531903,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 162.0)","(10.0, 17.5, 13.4)","(21.0, 100.0, 90.875)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:29.897484,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 162.0)","(10.0, 17.0, 13.5)","(21.0, 100.0, 80.78947368421052)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:31.282919,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 162.0)","(10.0, 16.0, 13.5)","(21.0, 100.0, 87.11764705882354)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:32.673163,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 140.0)","(10.0, 16.0, 13.5)","(21.0, 100.0, 87.11764705882354)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:33.953018,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 140.0)","(10.0, 16.0, 13.5)","(21.0, 100.0, 87.11764705882354)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:35.285712,"(8.5, 20.0, 15.75)","(14.0, 30.0, 26.0)","(51.0, 200.0, 140.0)","(10.0, 16.0, 13.5)","(21.0, 100.0, 87.11764705882354)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.112)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:36.593280,"(8.5, 20.0, 16.6)","(14.0, 30.0, 26.0)","(51.0, 200.0, 140.0)","(10.0, 15.5, 12.285714285714286)","(21.0, 130.0, 111.8235294117647)","(6.0, 7.6, 7.12)","(21.0, 99999, 99990)","(1.75, 2.18, 2.1100000000000003)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:37.855400,"(8.5, 19.5, 16.3)","(14.0, 30.0, 23.0)","(51.0, 200.0, 140.0)","(10.0, 15.5, 12.0)","(21.0, 120.0, 113.8)","(6.0, 7.6, 7.085714285714285)","(21.0, 99999, 99990)","(1.75, 2.18, 2.1100000000000003)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:39.170378,"(8.5, 19.5, 15.5)","(14.0, 30.0, 23.0)","(51.0, 200.0, 140.0)","(10.0, 15.0, 11.666666666666666)","(21.0, 110.0, 99.625)","(6.0, 7.6, 7.085714285714285)","(21.0, 99999, 99990)","(1.75, 2.18, 2.1100000000000003)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:40.505441,"(8.5, 19.0, 16.0)","(14.0, 30.0, 23.0)","(51.0, 200.0, 140.0)","(10.0, 15.0, 11.8)","(21.0, 110.0, 99.625)","(6.0, 7.6, 7.085714285714285)","(21.0, 99999, 99990)","(1.75, 2.18, 2.1100000000000003)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:41.912321,"(8.5, 19.0, 15.25)","(14.0, 30.0, 26.0)","(51.0, 200.0, 140.0)","(10.0, 15.0, 11.8)","(21.0, 110.0, 99.625)","(6.0, 7.6, 7.085714285714285)","(21.0, 99999, 99990)","(1.75, 2.18, 2.1100000000000003)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:43.327502,"(8.5, 19.0, 15.25)","(14.0, 30.0, 26.0)","(51.0, 200.0, 140.0)","(10.0, 15.0, 11.8)","(21.0, 110.0, 99.625)","(6.0, 7.6, 7.085714285714285)","(21.0, 99999, 99990)","(1.75, 2.18, 2.1100000000000003)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:44.652004,"(8.5, 19.0, 15.25)","(14.0, 30.0, 26.0)","(51.0, 200.0, 140.0)","(10.0, 15.0, 11.8)","(21.0, 110.0, 99.625)","(6.0, 7.6, 7.085714285714285)","(21.0, 99999, 99990)","(1.75, 2.18, 2.1100000000000003)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:45.909054,"(8.5, 19.0, 15.25)","(14.0, 30.0, 26.0)","(51.0, 200.0, 140.0)","(10.0, 15.0, 11.8)","(21.0, 110.0, 99.625)","(6.0, 7.6, 7.085714285714285)","(21.0, 99999, 99990)","(1.75, 2.18, 2.1100000000000003)","(5.5, 9.6, 9.458823529411765)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:47.200404,"(8.5, 19.0, 15.25)","(14.0, 30.0, 26.0)","(51.0, 200.0, 140.0)","(10.0, 15.0, 11.8)","(21.0, 110.0, 99.625)","(6.0, 7.6, 7.085714285714285)","(21.0, 99999, 99990)","(1.75, 2.18, 2.1100000000000003)","(5.5, 9.6, 9.309090909090909)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:48.456797,"(8.5, 19.0, 15.25)","(14.0, 30.0, 26.0)","(51.0, 200.0, 140.0)","(10.0, 15.0, 11.8)","(21.0, 110.0, 99.625)","(6.0, 7.6, 7.085714285714285)","(21.0, 99999, 99990)","(1.75, 2.18, 2.1100000000000003)","(5.5, 9.6, 9.309090909090909)","(61.0, 220.0, 158.0)"
09-01-2023 13:00:49.890358,"(8.5, 19.0, 15.25)","(14.0, 30.0, 26.142857142857142)","(51.0, 200.0, 140.0)","(10.0, 15.0, 12.866666666666667)","(21.0, 110.0, 99.625)","(6.0, 7.6, 7.1454545454545455)","(21.0, 99999, 99990)","(1.75, 2.18, 2.130588235294118)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 190.9090909090909)"
09-01-2023 13:00:51.345732,"(8.5, 19.0, 16.954545454545453)","(14.0, 30.0, 27.3)","(51.0, 200.0, 140.0)","(10.0, 15.0, 13.285714285714285)","(21.0, 110.0, 99.625)","(6.0, 7.4, 7.1454545454545455)","(21.0, 99999, 99990)","(1.75, 2.18, 2.130588235294118)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 190.9090909090909)"
09-01-2023 13:00:52.703402,"(8.5, 22.0, 19.136363636363637)","(14.0, 30.0, 27.3)","(51.0, 200.0, 140.0)","(10.0, 15.0, 13.285714285714285)","(21.0, 110.0, 99.625)","(6.0, 7.4, 6.699999999999999)","(21.0, 99999, 99990)","(1.75, 2.18, 2.130588235294118)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 190.9090909090909)"
09-01-2023 13:00:53.998766,"(8.5, 22.0, 17.454545454545453)","(14.0, 30.0, 27.3)","(51.0, 200.0, 140.0)","(10.0, 15.0, 13.285714285714285)","(21.0, 110.0, 99.625)","(6.0, 7.4, 6.699999999999999)","(21.0, 99999, 99990)","(1.75, 2.18, 2.130588235294118)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 190.9090909090909)"
09-01-2023 13:00:55.323182,"(8.5, 22.0, 18.666666666666668)","(14.0, 30.0, 27.3)","(51.0, 200.0, 158.57142857142858)","(10.0, 15.0, 13.285714285714285)","(21.0, 110.0, 88.15789473684211)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.18, 2.130588235294118)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 190.9090909090909)"
09-01-2023 13:00:56.668701,"(8.5, 22.0, 16.615384615384617)","(14.0, 30.0, 27.3)","(51.0, 200.0, 158.57142857142858)","(10.0, 15.0, 13.285714285714285)","(21.0, 110.0, 88.15789473684211)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.18, 2.132)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 190.9090909090909)"
09-01-2023 13:00:57.995754,"(8.5, 22.0, 15.529411764705882)","(14.0, 30.0, 27.3)","(51.0, 200.0, 158.57142857142858)","(10.0, 15.0, 13.285714285714285)","(21.0, 110.0, 95.3529411764706)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.18, 2.150909090909091)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 190.9090909090909)"
09-01-2023 13:00:59.317347,"(8.5, 22.0, 16.615384615384617)","(14.0, 30.0, 27.3)","(51.0, 200.0, 158.57142857142858)","(10.0, 15.0, 13.285714285714285)","(21.0, 110.0, 95.3529411764706)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.18, 2.16)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 190.9090909090909)"
09-01-2023 13:01:00.716431,"(8.5, 22.0, 16.615384615384617)","(14.0, 30.0, 27.3)","(51.0, 200.0, 149.33333333333331)","(10.0, 15.0, 13.285714285714285)","(21.0, 110.0, 104.46666666666667)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.18, 2.128)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 190.9090909090909)"
09-01-2023 13:01:02.067424,"(8.5, 22.0, 16.615384615384617)","(14.0, 30.0, 27.3)","(51.0, 200.0, 149.33333333333331)","(10.0, 15.0, 13.285714285714285)","(21.0, 110.0, 95.3529411764706)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.16, 2.128)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 190.9090909090909)"
09-01-2023 13:01:03.470590,"(8.5, 22.0, 16.615384615384617)","(14.0, 30.0, 27.3)","(51.0, 200.0, 149.33333333333331)","(10.0, 15.0, 13.285714285714285)","(21.0, 110.0, 95.3529411764706)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.16, 2.1500000000000004)","(5.5, 9.6, 9.333333333333334)","(61.0, 220.0, 190.9090909090909)"
09-01-2023 13:01:04.832642,"(8.5, 22.0, 14.222222222222221)","(14.0, 30.0, 27.3)","(51.0, 200.0, 142.66666666666669)","(10.0, 15.0, 13.8)","(21.0, 110.0, 79.88888888888889)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.16, 2.155294117647059)","(5.5, 9.6, 9.066666666666666)","(61.0, 220.0, 182.72727272727275)"
09-01-2023 13:01:06.133693,"(8.5, 22.0, 14.61111111111111)","(14.0, 30.0, 27.545454545454547)","(51.0, 190.0, 136.0)","(10.0, 15.0, 13.153846153846153)","(21.0, 95.0, 73.42105263157895)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.18, 2.1405128205128205)","(5.5, 9.6, 9.066666666666666)","(61.0, 210.0, 174.54545454545453)"
09-01-2023 13:01:07.388966,"(8.5, 22.0, 14.61111111111111)","(14.0, 30.0, 27.545454545454547)","(51.0, 180.0, 136.0)","(10.0, 15.0, 13.153846153846153)","(21.0, 90.0, 73.375)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.2, 2.1224242424242425)","(5.5, 9.6, 9.066666666666666)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:08.694530,"(8.5, 22.0, 14.61111111111111)","(14.0, 30.0, 27.545454545454547)","(51.0, 180.0, 136.0)","(10.0, 14.5, 13.45)","(21.0, 80.0, 68.22222222222223)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.2, 2.1275)","(5.5, 9.6, 9.066666666666666)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:09.961517,"(8.5, 22.0, 14.61111111111111)","(14.0, 30.0, 27.545454545454547)","(51.0, 180.0, 136.0)","(10.0, 14.5, 13.45)","(21.0, 80.0, 73.375)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.18, 2.121081081081081)","(5.5, 9.6, 9.066666666666666)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:11.312225,"(8.5, 22.0, 13.961538461538462)","(14.0, 30.0, 27.545454545454547)","(51.0, 180.0, 136.0)","(10.0, 14.5, 13.45)","(21.0, 80.0, 73.375)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.16, 2.121081081081081)","(5.5, 9.6, 9.066666666666666)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:12.713309,"(8.5, 22.0, 13.961538461538462)","(14.0, 30.0, 27.545454545454547)","(51.0, 180.0, 136.0)","(10.0, 14.5, 13.45)","(21.0, 80.0, 73.375)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.16, 2.14)","(5.5, 9.6, 9.066666666666666)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:14.073609,"(8.5, 22.0, 13.961538461538462)","(14.0, 30.0, 27.545454545454547)","(51.0, 180.0, 136.0)","(10.0, 14.5, 13.45)","(21.0, 80.0, 73.375)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.16, 2.14)","(5.5, 9.6, 9.066666666666666)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:15.381596,"(8.5, 22.0, 13.961538461538462)","(14.0, 30.0, 23.5)","(51.0, 180.0, 136.0)","(10.0, 14.5, 12.7)","(21.0, 80.0, 73.375)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.16, 2.1420000000000003)","(5.5, 9.6, 9.163636363636364)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:16.821369,"(8.5, 22.0, 14.535714285714285)","(14.0, 30.0, 20.25)","(51.0, 180.0, 136.0)","(10.0, 14.5, 13.0)","(21.0, 80.0, 73.375)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.2, 2.1404651162790698)","(5.5, 9.6, 9.128571428571428)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:18.145377,"(8.5, 22.0, 14.535714285714285)","(14.0, 30.0, 20.25)","(51.0, 180.0, 136.0)","(10.0, 14.5, 13.0)","(21.0, 80.0, 68.44444444444444)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.2, 2.1420000000000003)","(5.5, 9.6, 9.128571428571428)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:19.457143,"(8.5, 22.0, 14.535714285714285)","(14.0, 30.0, 20.25)","(51.0, 180.0, 136.0)","(10.0, 14.5, 13.0)","(21.0, 80.0, 71.33333333333333)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.18, 2.16)","(5.5, 9.6, 9.163636363636364)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:20.935079,"(8.5, 22.0, 14.535714285714285)","(14.0, 30.0, 20.25)","(51.0, 180.0, 136.0)","(10.0, 14.5, 13.0)","(21.0, 80.0, 71.33333333333333)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.18, 2.16)","(5.5, 9.6, 9.163636363636364)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:22.249444,"(8.5, 22.0, 14.535714285714285)","(14.0, 30.0, 20.25)","(51.0, 180.0, 136.0)","(10.0, 14.5, 13.0)","(21.0, 80.0, 71.33333333333333)","(6.0, 7.2, 7.0)","(21.0, 99999, 99990)","(1.75, 2.18, 2.18)","(5.5, 9.6, 9.128571428571428)","(61.0, 200.0, 174.54545454545453)"
09-01-2023 13:01:23.600611,"(8.5, 22.0, 14.535714285714285)","(14.0, 30.0, 20.25)","(51.0, 180.0, 123.42857142857143)","(10.0, 14.5, 13.0)","(21.0, 80.0, 37.5)","(6.0, 7.2, 6.433333333333334)","(21.0, 99999, 99990)","(1.75, 2.3, 2.1666666666666665)","(5.5, 9.6, 9.128571428571428)","(61.0, 200.0, 119.0)"
