,Hayley Shian,Waikarie Peg,Zihuatanejo,Henry Delatt,Lonely Tuna,Our Girl Siara,Long Way Out,Our Turn
08-01-2023 17:29:00.122442,"(4.2, 4.7, 4.613333333333333)","(5.5, 6.4, 6.08)","(10.0, 15.5, 15.045454545454545)","(31.0, 36.0, 32.76923076923077)","(21.0, 38.0, 34.44444444444444)","(5.5, 7.8, 7.488888888888889)","(17.0, 36.0, 35.84)","(2.45, 3.05, 3.0012820512820513)"
08-01-2023 17:29:01.239459,"(4.2, 4.7, 4.613333333333333)","(5.5, 6.4, 6.15)","(10.0, 15.5, 15.045454545454545)","(31.0, 36.0, 32.76923076923077)","(21.0, 38.0, 34.44444444444444)","(5.5, 7.6, 7.488888888888889)","(17.0, 36.0, 35.84)","(2.45, 3.05, 3.0008620689655174)"
08-01-2023 17:29:02.401128,"(4.2, 4.7, 4.613333333333333)","(5.5, 6.4, 6.127272727272727)","(10.0, 15.5, 15.071428571428571)","(31.0, 36.0, 32.76923076923077)","(21.0, 38.0, 34.44444444444444)","(5.5, 7.6, 7.463414634146341)","(17.0, 36.0, 35.84)","(2.45, 3.05, 3.067073170731707)"
08-01-2023 17:29:03.550629,"(4.2, 4.7, 4.635)","(5.5, 6.2, 6.1000000000000005)","(10.0, 15.5, 14.928571428571429)","(31.0, 36.0, 32.76923076923077)","(21.0, 38.0, 34.44444444444444)","(5.5, 7.6, 7.463414634146341)","(17.0, 36.0, 35.84)","(2.45, 3.1, 3.069178082191781)"
08-01-2023 17:29:04.646906,"(4.2, 4.7, 4.625581395348838)","(5.5, 6.2, 6.052631578947368)","(10.0, 16.0, 15.192307692307692)","(31.0, 34.0, 33.0)","(21.0, 36.0, 34.285714285714285)","(5.5, 7.6, 7.4511627906976745)","(17.0, 36.0, 35.84)","(2.45, 3.1, 3.069178082191781)"
08-01-2023 17:29:05.801618,"(4.2, 4.7, 4.60188679245283)","(5.5, 6.2, 6.0962962962962965)","(10.0, 16.0, 15.294117647058824)","(31.0, 34.0, 32.18181818181818)","(21.0, 34.0, 32.0)","(5.5, 7.6, 7.453846153846154)","(17.0, 38.0, 36.5)","(2.45, 3.1, 3.108433734939759)"
08-01-2023 17:29:06.928574,"(4.2, 4.7, 4.547058823529412)","(5.5, 6.2, 6.0962962962962965)","(10.0, 16.0, 15.0)","(31.0, 34.0, 32.18181818181818)","(21.0, 34.0, 32.0)","(5.5, 7.6, 7.431111111111111)","(17.0, 38.0, 36.5)","(2.45, 3.15, 3.1447506561679788)"
08-01-2023 17:29:08.106921,"(4.2, 4.6, 4.532)","(5.5, 6.2, 6.037037037037037)","(10.0, 15.5, 15.065217391304348)","(31.0, 34.0, 32.18181818181818)","(21.0, 34.0, 32.0)","(5.5, 7.6, 7.427272727272727)","(17.0, 38.0, 36.5)","(2.45, 3.15, 3.146286472148541)"
08-01-2023 17:29:09.252190,"(4.2, 4.5, 4.4743589743589745)","(5.5, 6.2, 6.074285714285715)","(10.0, 15.5, 15.1)","(31.0, 34.0, 32.888888888888886)","(21.0, 34.0, 31.333333333333332)","(5.5, 7.6, 7.427272727272727)","(17.0, 38.0, 36.5)","(2.45, 3.15, 3.180769230769231)"
08-01-2023 17:29:10.374834,"(4.2, 4.5, 4.475903614457831)","(5.5, 6.2, 6.074285714285715)","(10.0, 15.5, 15.1)","(31.0, 34.0, 32.888888888888886)","(21.0, 34.0, 31.066666666666666)","(5.5, 7.6, 7.376470588235294)","(17.0, 38.0, 34.8)","(2.45, 3.2, 3.2670454545454546)"
08-01-2023 17:29:11.455590,"(4.2, 4.5, 4.465116279069767)","(5.5, 6.2, 6.037037037037037)","(10.0, 15.5, 15.0)","(31.0, 34.0, 33.111111111111114)","(21.0, 34.0, 32.0)","(5.5, 7.6, 7.16)","(17.0, 38.0, 35.333333333333336)","(2.45, 3.3, 3.278494623655914)"
08-01-2023 17:29:12.553186,"(4.2, 4.5, 4.441025641025641)","(5.5, 6.2, 6.037037037037037)","(10.0, 15.0, 14.714285714285714)","(31.0, 34.0, 32.857142857142854)","(21.0, 34.0, 32.0)","(5.5, 7.2, 7.158333333333333)","(17.0, 38.0, 35.714285714285715)","(2.45, 3.3, 3.2488839285714284)"
08-01-2023 17:29:13.676235,"(4.2, 4.5, 4.458333333333334)","(5.5, 6.2, 6.037037037037037)","(10.0, 14.5, 14.375)","(31.0, 36.0, 33.63636363636363)","(21.0, 34.0, 32.0)","(5.5, 7.2, 7.158333333333333)","(17.0, 36.0, 35.714285714285715)","(2.45, 3.25, 3.2835820895522385)"
08-01-2023 17:29:14.770180,"(4.2, 4.5, 4.441025641025641)","(5.5, 6.2, 6.037037037037037)","(10.0, 14.0, 13.962686567164178)","(31.0, 36.0, 33.63636363636363)","(21.0, 34.0, 35.666666666666664)","(5.5, 7.2, 7.158333333333333)","(17.0, 36.0, 35.5)","(2.45, 3.3, 3.2835820895522385)"
08-01-2023 17:29:15.869678,"(4.2, 4.5, 4.436986301369863)","(5.5, 6.2, 6.037037037037037)","(10.0, 14.0, 13.938461538461539)","(31.0, 36.0, 32.75)","(21.0, 38.0, 33.368421052631575)","(5.5, 7.2, 7.126666666666667)","(17.0, 36.0, 35.5)","(2.45, 3.3, 3.292372881355932)"
08-01-2023 17:29:16.944836,"(3.9, 4.5, 4.436)","(5.5, 6.2, 6.0344827586206895)","(11.0, 14.0, 13.91304347826087)","(26.0, 36.0, 32.75)","(21.0, 34.0, 33.368421052631575)","(6.0, 7.2, 7.126666666666667)","(18.0, 36.0, 35.5)","(2.5, 3.35, 3.292372881355932)"
08-01-2023 17:29:18.070343,"(3.9, 4.5, 4.428358208955224)","(5.5, 6.2, 6.0344827586206895)","(11.0, 14.0, 13.91304347826087)","(26.0, 36.0, 32.75)","(21.0, 32.0, 31.2)","(6.0, 7.2, 7.276470588235294)","(18.0, 36.0, 35.666666666666664)","(2.5, 3.35, 3.3186131386861315)"
08-01-2023 17:29:19.190682,"(3.9, 4.5, 4.428358208955224)","(5.5, 6.2, 6.0344827586206895)","(11.0, 14.0, 13.943548387096774)","(26.0, 36.0, 33.63636363636363)","(21.0, 32.0, 30.8)","(6.0, 7.4, 7.333333333333334)","(18.0, 36.0, 35.666666666666664)","(2.5, 3.35, 3.327049180327869)"
08-01-2023 17:29:20.306079,"(3.9, 4.4, 4.3533333333333335)","(5.5, 6.2, 6.106493506493507)","(11.0, 14.0, 13.950819672131148)","(26.0, 36.0, 33.63636363636363)","(21.0, 32.0, 30.8)","(6.0, 7.4, 7.333333333333334)","(18.0, 36.0, 35.666666666666664)","(2.5, 3.35, 3.327049180327869)"
08-01-2023 17:29:21.393109,"(3.9, 4.4, 4.3533333333333335)","(5.5, 6.2, 6.097142857142857)","(11.0, 14.0, 13.982456140350877)","(26.0, 36.0, 33.63636363636363)","(21.0, 32.0, 30.666666666666668)","(6.0, 7.4, 7.333333333333334)","(18.0, 36.0, 35.666666666666664)","(2.5, 3.35, 3.329710144927536)"
08-01-2023 17:29:22.499668,"(3.9, 4.4, 4.333333333333333)","(5.5, 6.2, 6.053061224489796)","(11.0, 14.0, 13.982456140350877)","(26.0, 36.0, 33.523809523809526)","(21.0, 32.0, 30.666666666666668)","(6.0, 7.4, 7.3500000000000005)","(18.0, 36.0, 35.666666666666664)","(2.5, 3.35, 3.3387096774193545)"
08-01-2023 17:29:23.593688,"(3.9, 4.4, 4.34920634920635)","(5.5, 6.0, 5.98)","(11.0, 14.5, 14.25294117647059)","(26.0, 36.0, 33.523809523809526)","(21.0, 32.0, 30.666666666666668)","(6.0, 7.4, 7.325714285714286)","(18.0, 36.0, 35.666666666666664)","(2.5, 3.4, 3.356470588235294)"
08-01-2023 17:29:24.667195,"(3.9, 4.4, 4.34920634920635)","(5.5, 6.0, 5.973214285714286)","(11.0, 13.5, 13.0)","(26.0, 36.0, 33.63636363636363)","(21.0, 32.0, 30.05)","(6.0, 7.6, 7.412765957446808)","(18.0, 36.0, 35.666666666666664)","(2.5, 3.4, 3.3678899082568807)"
08-01-2023 17:29:25.755402,"(3.9, 4.4, 4.327272727272727)","(5.5, 6.0, 5.98252427184466)","(11.0, 13.0, 12.8125)","(26.0, 36.0, 33.89473684210526)","(21.0, 32.0, 25.3)","(6.0, 7.6, 7.46)","(18.0, 36.0, 36.25)","(2.5, 3.4, 3.3513513513513513)"
08-01-2023 17:29:26.881613,"(3.9, 4.4, 4.342424242424243)","(5.5, 6.2, 6.035135135135135)","(11.0, 13.0, 12.8125)","(26.0, 36.0, 33.89473684210526)","(21.0, 28.0, 25.857142857142858)","(6.0, 7.6, 7.5)","(18.0, 38.0, 35.666666666666664)","(2.5, 3.4, 3.3625)"
08-01-2023 17:29:27.960132,"(3.9, 4.4, 4.342424242424243)","(5.5, 6.2, 6.009375)","(11.0, 13.0, 12.7)","(26.0, 36.0, 34.333333333333336)","(21.0, 26.0, 25.857142857142858)","(6.0, 7.6, 7.5)","(18.0, 36.0, 35.666666666666664)","(2.5, 3.4, 3.3625)"
08-01-2023 17:29:29.076355,"(3.9, 4.4, 4.308510638297872)","(5.0, 6.2, 6.009375)","(11.0, 13.0, 12.7)","(26.0, 36.0, 34.333333333333336)","(21.0, 26.0, 25.857142857142858)","(6.0, 7.6, 7.553191489361702)","(18.0, 36.0, 35.666666666666664)","(2.5, 3.4, 3.3704918032786884)"
08-01-2023 17:29:30.215747,"(3.9, 4.4, 4.330081300813008)","(5.0, 6.2, 6.009375)","(11.0, 13.0, 12.7)","(26.0, 36.0, 34.333333333333336)","(21.0, 26.0, 24.0)","(6.0, 7.8, 7.58)","(18.0, 36.0, 34.5)","(2.5, 3.4, 3.378823529411765)"
08-01-2023 17:29:31.307110,"(3.9, 4.4, 4.323893805309734)","(5.0, 6.2, 6.009375)","(11.0, 13.0, 12.61111111111111)","(26.0, 36.0, 34.333333333333336)","(21.0, 25.0, 23.6)","(6.0, 7.8, 7.7)","(18.0, 38.0, 35.84615384615385)","(2.5, 3.4, 3.396153846153846)"
08-01-2023 17:29:32.398553,"(3.9, 4.4, 4.31965811965812)","(5.0, 6.4, 6.249557522123894)","(11.0, 13.0, 12.61111111111111)","(26.0, 36.0, 34.26086956521739)","(21.0, 24.0, 22.875)","(6.0, 7.8, 7.625)","(18.0, 36.0, 35.84615384615385)","(2.5, 3.4, 3.3799019607843137)"
08-01-2023 17:29:33.501027,"(3.9, 4.4, 4.31965811965812)","(5.0, 6.4, 6.223008849557522)","(11.0, 13.0, 12.61111111111111)","(26.0, 36.0, 34.36363636363637)","(21.0, 23.0, 22.875)","(6.0, 7.8, 7.536842105263158)","(18.0, 36.0, 35.84615384615385)","(2.5, 3.4, 3.381443298969072)"
08-01-2023 17:29:34.547402,"(3.9, 4.4, 4.31896551724138)","(5.0, 6.4, 6.254545454545455)","(11.0, 13.0, 12.65)","(26.0, 36.0, 34.36363636363637)","(21.0, 23.0, 22.875)","(6.0, 7.6, 7.536842105263158)","(18.0, 36.0, 35.84615384615385)","(2.5, 3.4, 3.3817708333333334)"
08-01-2023 17:29:35.566300,"(3.9, 4.4, 4.31896551724138)","(5.0, 6.4, 6.276923076923077)","(11.0, 13.0, 12.763440860215054)","(26.0, 36.0, 34.36363636363637)","(21.0, 23.0, 22.875)","(6.0, 7.6, 7.723076923076923)","(18.0, 36.0, 35.833333333333336)","(2.5, 3.4, 3.37877358490566)"
08-01-2023 17:29:36.597697,"(3.9, 4.4, 4.32037037037037)","(5.0, 6.4, 6.2655737704918035)","(11.0, 13.0, 12.673076923076923)","(26.0, 36.0, 33.42857142857143)","(21.0, 23.0, 22.875)","(6.0, 7.8, 7.765217391304348)","(18.0, 36.0, 35.04)","(2.5, 3.4, 3.37877358490566)"
08-01-2023 17:29:37.617632,"(3.9, 4.4, 4.330645161290323)","(5.0, 6.4, 6.220000000000001)","(11.0, 13.0, 12.673076923076923)","(26.0, 36.0, 33.42857142857143)","(21.0, 23.0, 22.875)","(6.0, 7.8, 7.7)","(18.0, 36.0, 33.89473684210526)","(2.5, 3.4, 3.49375)"
08-01-2023 17:29:38.657757,"(3.9, 4.4, 4.2920454545454545)","(5.0, 6.2, 6.178378378378379)","(11.0, 12.5, 12.397435897435898)","(26.0, 34.0, 32.8)","(21.0, 23.0, 22.875)","(6.0, 7.8, 7.586666666666667)","(18.0, 34.0, 33.89473684210526)","(2.5, 3.5, 3.495610687022901)"
08-01-2023 17:29:39.720186,"(3.9, 4.4, 4.305882352941177)","(5.0, 6.2, 6.178378378378379)","(11.0, 12.5, 12.3625)","(26.0, 34.0, 32.8)","(21.0, 23.0, 22.875)","(6.0, 7.8, 7.586666666666667)","(18.0, 34.0, 33.89473684210526)","(2.5, 3.5, 3.4957854406130267)"
08-01-2023 17:29:40.766913,"(3.9, 4.4, 4.305882352941177)","(5.0, 6.2, 6.178378378378379)","(11.0, 12.5, 12.3625)","(26.0, 34.0, 32.8)","(21.0, 23.0, 23.157894736842106)","(6.0, 7.8, 7.331764705882353)","(18.0, 34.0, 33.89473684210526)","(2.6, 3.5, 3.495132743362832)"
08-01-2023 17:29:41.849500,"(3.8, 4.4, 4.304597701149426)","(5.5, 6.2, 6.178378378378379)","(10.0, 12.5, 12.3625)","(26.0, 34.0, 33.6)","(21.0, 24.0, 23.157894736842106)","(6.0, 7.4, 7.45)","(18.0, 34.0, 33.916666666666664)","(2.6, 3.5, 3.5233333333333334)"
08-01-2023 17:29:42.882858,"(3.8, 4.3, 4.291780821917808)","(5.5, 6.2, 6.03)","(10.0, 12.5, 12.355263157894736)","(26.0, 34.0, 33.6)","(21.0, 24.0, 23.157894736842106)","(6.0, 7.6, 7.45)","(18.0, 34.0, 33.916666666666664)","(2.6, 3.55, 3.5989864864864867)"
08-01-2023 17:29:43.951065,"(3.8, 4.3, 4.271296296296296)","(5.5, 6.2, 5.992553191489362)","(10.0, 12.5, 12.329268292682928)","(26.0, 34.0, 33.69230769230769)","(21.0, 24.0, 23.1)","(6.0, 7.6, 7.486567164179104)","(18.0, 34.0, 33.916666666666664)","(2.6, 3.6, 3.6311224489795917)"
08-01-2023 17:29:45.063550,"(3.8, 4.3, 4.271296296296296)","(5.5, 6.2, 5.992553191489362)","(10.0, 12.5, 12.313333333333333)","(26.0, 34.0, 32.666666666666664)","(21.0, 24.0, 23.076923076923077)","(6.0, 7.6, 7.486567164179104)","(18.0, 34.0, 35.172413793103445)","(2.6, 3.65, 3.6311224489795917)"
08-01-2023 17:29:46.176002,"(3.8, 4.3, 4.267708333333333)","(5.5, 6.2, 5.992553191489362)","(10.0, 12.5, 12.330985915492958)","(26.0, 34.0, 32.8)","(21.0, 24.0, 23.2)","(6.0, 7.6, 7.59047619047619)","(18.0, 36.0, 35.225806451612904)","(2.6, 3.65, 3.6436363636363636)"
08-01-2023 17:29:47.262841,"(3.8, 4.4, 4.279187817258883)","(5.5, 5.8, 5.663492063492063)","(10.0, 12.5, 12.34)","(26.0, 34.0, 32.8)","(21.0, 24.0, 23.38095238095238)","(6.0, 7.6, 7.6)","(18.0, 36.0, 35.27272727272727)","(2.6, 3.65, 3.596354166666667)"
08-01-2023 17:29:48.330498,"(3.8, 4.4, 4.29872340425532)","(5.5, 5.7, 5.612903225806452)","(10.0, 12.5, 12.543307086614174)","(26.0, 34.0, 33.111111111111114)","(21.0, 24.0, 23.38095238095238)","(6.0, 7.8, 7.819047619047619)","(18.0, 36.0, 35.75)","(2.6, 3.6, 3.6500000000000004)"
08-01-2023 17:29:49.373661,"(3.8, 4.4, 4.312621359223301)","(5.5, 5.5, 5.174418604651162)","(10.0, 13.0, 12.543307086614174)","(26.0, 34.0, 32.8)","(21.0, 24.0, 23.490196078431374)","(6.0, 8.0, 7.883636363636364)","(18.0, 36.0, 35.6)","(2.6, 3.7, 3.694827586206897)"
08-01-2023 17:29:50.405685,"(3.8, 4.4, 4.318348623853211)","(5.5, 5.3, 5.126666666666666)","(10.0, 13.0, 12.543307086614174)","(26.0, 34.0, 32.8)","(21.0, 24.0, 23.551020408163264)","(6.0, 8.0, 7.868965517241379)","(18.0, 36.0, 35.333333333333336)","(2.6, 3.7, 3.670526315789474)"
08-01-2023 17:29:51.410659,"(3.8, 4.6, 4.564)","(5.5, 5.2, 5.107142857142858)","(10.0, 13.0, 12.543307086614174)","(26.0, 34.0, 32.8)","(21.0, 24.0, 23.52)","(6.0, 8.0, 7.8808510638297875)","(18.0, 36.0, 35.333333333333336)","(2.6, 3.7, 3.6420289855072463)"
08-01-2023 17:29:52.411380,"(3.8, 4.7, 4.621153846153846)","(5.5, 5.2, 5.047826086956522)","(10.0, 13.0, 12.553846153846154)","(26.0, 34.0, 32.8)","(21.0, 24.0, 23.551020408163264)","(6.0, 8.0, 7.95625)","(18.0, 36.0, 35.6)","(2.6, 3.7, 3.628)"
08-01-2023 17:29:53.393745,"(3.8, 4.4, 4.383695652173913)","(5.5, 5.1, 5.096666666666667)","(10.0, 13.0, 12.544642857142858)","(26.0, 34.0, 32.4)","(21.0, 24.0, 23.627118644067796)","(6.0, 8.0, 8.06031746031746)","(18.0, 36.0, 36.0)","(2.6, 3.65, 3.7310526315789474)"
08-01-2023 17:29:54.391515,"(3.8, 4.5, 4.419161676646707)","(5.5, 5.2, 5.151020408163266)","(10.0, 13.0, 12.540816326530612)","(26.0, 36.0, 33.04347826086956)","(21.0, 24.0, 23.25)","(6.0, 8.2, 7.898181818181818)","(18.0, 38.0, 36.0)","(2.6, 3.75, 3.6907407407407407)"
08-01-2023 17:29:55.438626,"(3.8, 4.5, 4.4089430894308945)","(5.5, 5.0, 4.957777777777778)","(10.0, 13.0, 12.6)","(26.0, 36.0, 35.368421052631575)","(21.0, 24.0, 23.90909090909091)","(6.0, 8.0, 7.95)","(18.0, 38.0, 37.6)","(2.6, 3.75, 3.586666666666667)"
08-01-2023 17:29:56.515482,"(3.8, 4.5, 4.418018018018018)","(5.5, 5.2, 5.088888888888889)","(10.0, 13.0, 12.636363636363637)","(26.0, 36.0, 35.23076923076923)","(21.0, 24.0, 24.05263157894737)","(6.0, 8.0, 7.936842105263158)","(18.0, 38.0, 31.91304347826087)","(2.6, 3.6, 3.649671052631579)"
08-01-2023 17:29:57.551803,"(3.8, 4.5, 4.416666666666667)","(5.5, 5.1, 5.044654088050314)","(10.0, 13.0, 12.636363636363637)","(26.0, 36.0, 35.23076923076923)","(21.0, 25.0, 24.05263157894737)","(6.0, 8.0, 7.928571428571429)","(18.0, 32.0, 33.84)","(2.6, 3.7, 3.625)"
08-01-2023 17:29:58.574906,"(3.8, 4.5, 4.440425531914894)","(5.5, 5.1, 5.0115384615384615)","(10.0, 13.0, 12.657407407407407)","(26.0, 36.0, 35.23076923076923)","(21.0, 24.0, 23.22222222222222)","(6.0, 8.0, 7.925925925925926)","(18.0, 34.0, 33.81818181818182)","(2.6, 3.65, 3.6219512195121952)"
08-01-2023 17:29:59.571517,"(3.8, 4.6, 4.5058823529411764)","(5.5, 5.1, 5.048863636363636)","(10.0, 12.5, 12.4438202247191)","(26.0, 36.0, 35.23076923076923)","(21.0, 24.0, 23.22222222222222)","(6.0, 8.0, 7.834615384615384)","(18.0, 34.0, 33.73913043478261)","(2.6, 3.65, 3.6238636363636365)"
08-01-2023 17:30:00.548375,"(3.8, 4.6, 4.549397590361446)","(5.5, 5.1, 5.048275862068965)","(10.0, 12.5, 12.4438202247191)","(26.0, 36.0, 34.55172413793103)","(21.0, 24.0, 23.235294117647058)","(6.0, 8.0, 7.7749999999999995)","(18.0, 36.0, 33.63636363636363)","(2.6, 3.65, 3.615873015873016)"
08-01-2023 17:30:01.621143,"(3.8, 4.6, 4.556521739130434)","(5.5, 5.1, 5.04)","(10.0, 12.5, 12.44375)","(26.0, 36.0, 34.55172413793103)","(21.0, 24.0, 23.235294117647058)","(6.0, 8.0, 7.7749999999999995)","(18.0, 36.0, 33.63636363636363)","(2.6, 3.65, 3.619047619047619)"
08-01-2023 17:30:02.629697,"(3.8, 4.6, 4.556521739130434)","(5.5, 5.1, 5.038888888888889)","(10.0, 12.5, 12.449367088607595)","(26.0, 36.0, 34.592592592592595)","(21.0, 24.0, 23.2)","(6.0, 8.0, 7.7749999999999995)","(18.0, 36.0, 33.91304347826087)","(2.6, 3.65, 3.706617647058824)"
08-01-2023 17:30:03.722840,"(3.8, 4.6, 4.548148148148148)","(5.5, 5.0, 4.989285714285714)","(10.0, 13.0, 12.555555555555555)","(26.0, 36.0, 32.8)","(21.0, 24.0, 23.157894736842106)","(6.0, 7.8, 7.774358974358974)","(18.0, 36.0, 33.91304347826087)","(2.6, 3.75, 3.7065573770491804)"
08-01-2023 17:30:04.832556,"(3.8, 4.6, 4.551764705882353)","(5.5, 5.1, 5.047857142857143)","(10.0, 13.0, 12.577235772357724)","(26.0, 36.0, 32.8)","(21.0, 24.0, 23.238095238095237)","(6.0, 7.8, 7.741176470588235)","(18.0, 36.0, 33.91304347826087)","(2.6, 3.75, 3.704761904761905)"
08-01-2023 17:30:05.935630,"(3.8, 4.6, 4.536923076923077)","(5.5, 5.1, 5.047857142857143)","(10.0, 13.0, 12.533834586466165)","(26.0, 36.0, 32.8)","(21.0, 24.0, 23.238095238095237)","(6.0, 7.8, 7.657142857142857)","(18.0, 36.0, 33.91304347826087)","(2.6, 3.75, 3.6982394366197187)"
08-01-2023 17:30:07.113318,"(3.8, 4.6, 4.526373626373626)","(5.5, 5.1, 5.0)","(10.0, 13.0, 12.530303030303031)","(26.0, 36.0, 31.0)","(21.0, 24.0, 23.208333333333332)","(6.0, 7.8, 7.7155555555555555)","(18.0, 36.0, 33.91304347826087)","(2.6, 3.7, 3.703191489361702)"
08-01-2023 17:30:08.210047,"(3.8, 4.6, 4.553389830508475)","(5.5, 5.0, 4.981428571428571)","(10.0, 13.0, 12.530303030303031)","(26.0, 32.0, 31.0)","(21.0, 24.0, 23.208333333333332)","(6.0, 7.8, 7.7155555555555555)","(18.0, 36.0, 34.75)","(2.6, 3.75, 3.6142857142857143)"
08-01-2023 17:30:09.273193,"(3.8, 4.7, 4.652083333333334)","(5.5, 5.0, 4.99718309859155)","(10.0, 13.0, 12.726190476190476)","(26.0, 32.0, 31.545454545454547)","(21.0, 25.0, 23.62857142857143)","(6.0, 8.0, 7.747169811320754)","(18.0, 36.0, 34.8235294117647)","(2.6, 3.65, 3.5682926829268293)"
08-01-2023 17:30:10.306939,"(3.8, 4.7, 4.628125)","(5.5, 5.1, 5.024137931034483)","(10.0, 13.0, 12.768115942028986)","(26.0, 32.0, 31.545454545454547)","(21.0, 25.0, 23.733333333333334)","(6.0, 8.0, 7.783529411764706)","(18.0, 36.0, 34.333333333333336)","(2.6, 3.6, 3.592857142857143)"
08-01-2023 17:30:11.353462,"(3.8, 4.7, 4.633333333333333)","(5.5, 5.0, 4.916666666666667)","(10.0, 13.0, 12.669491525423728)","(26.0, 34.0, 31.266666666666666)","(21.0, 25.0, 24.5)","(6.0, 8.0, 7.913043478260869)","(18.0, 36.0, 34.76923076923077)","(2.6, 3.6, 3.641139240506329)"
08-01-2023 17:30:12.470419,"(3.8, 4.7, 4.671428571428572)","(5.5, 5.0, 4.905172413793103)","(10.0, 13.0, 12.669491525423728)","(26.0, 34.0, 31.4)","(21.0, 25.0, 24.5)","(6.0, 8.0, 7.913043478260869)","(18.0, 36.0, 34.857142857142854)","(2.6, 3.65, 3.638709677419355)"
08-01-2023 17:30:13.508469,"(3.8, 4.7, 4.665217391304348)","(5.5, 4.9, 4.889705882352941)","(10.0, 13.0, 12.675)","(26.0, 32.0, 31.4)","(21.0, 25.0, 24.5)","(6.0, 8.0, 7.913043478260869)","(18.0, 36.0, 34.857142857142854)","(2.6, 3.65, 3.638709677419355)"
08-01-2023 17:30:14.501894,"(3.8, 4.7, 4.623595505617978)","(5.5, 4.9, 4.898387096774194)","(10.0, 13.0, 12.57843137254902)","(26.0, 32.0, 31.4)","(21.0, 25.0, 25.375)","(6.0, 8.0, 7.913043478260869)","(18.0, 36.0, 34.857142857142854)","(2.6, 3.65, 3.6305555555555555)"
08-01-2023 17:30:15.491829,"(3.8, 4.7, 4.632089552238806)","(5.5, 5.0, 4.899186991869919)","(10.0, 13.0, 12.632075471698114)","(26.0, 32.0, 31.4)","(21.0, 26.0, 25.714285714285715)","(6.0, 8.0, 7.913043478260869)","(18.0, 36.0, 35.23809523809524)","(2.6, 3.65, 3.6094771241830066)"
08-01-2023 17:30:16.470627,"(3.8, 4.7, 4.634767025089606)","(5.5, 5.0, 4.94413407821229)","(10.0, 13.0, 12.6953125)","(26.0, 32.0, 31.454545454545453)","(21.0, 26.0, 25.727272727272727)","(6.0, 8.2, 8.075)","(18.0, 36.0, 35.27272727272727)","(2.6, 3.65, 3.6324)"
08-01-2023 17:30:17.463674,"(3.8, 4.6, 4.569354838709677)","(5.5, 5.0, 4.94413407821229)","(10.0, 13.0, 12.678571428571429)","(26.0, 32.0, 31.454545454545453)","(21.0, 26.0, 25.6)","(6.0, 8.2, 8.112)","(18.0, 36.0, 34.666666666666664)","(2.6, 3.65, 3.6285714285714286)"
08-01-2023 17:30:18.520488,"(3.8, 4.6, 4.529411764705882)","(4.8, 5.0, 4.949732620320855)","(10.0, 13.0, 12.713235294117647)","(26.0, 32.0, 31.5)","(20.0, 27.0, 25.734939759036145)","(6.5, 8.2, 8.124137931034483)","(18.0, 36.0, 35.2)","(2.6, 3.7, 3.6285714285714286)"
08-01-2023 17:30:19.628627,"(3.8, 4.6, 4.529411764705882)","(4.8, 5.0, 4.949732620320855)","(10.0, 13.0, 12.729166666666666)","(26.0, 32.0, 31.5)","(20.0, 27.0, 25.29268292682927)","(6.5, 8.2, 8.142105263157895)","(18.0, 36.0, 34.93333333333333)","(2.6, 3.7, 3.632142857142857)"
08-01-2023 17:30:20.665478,"(3.8, 4.6, 4.529411764705882)","(4.8, 5.0, 4.949732620320855)","(10.0, 13.0, 12.729166666666666)","(26.0, 32.0, 31.5)","(20.0, 27.0, 25.29268292682927)","(6.5, 8.2, 8.142105263157895)","(18.0, 36.0, 34.76923076923077)","(2.6, 3.65, 3.6204545454545456)"
08-01-2023 17:30:21.772964,"(3.8, 4.6, 4.582068965517241)","(4.6, 5.0, 4.935828877005347)","(10.0, 13.0, 12.729166666666666)","(26.0, 34.0, 31.311475409836067)","(20.0, 27.0, 26.066666666666666)","(6.5, 8.0, 7.9559999999999995)","(18.0, 36.0, 34.76923076923077)","(2.6, 3.65, 3.6109375)"
08-01-2023 17:30:22.837619,"(3.8, 4.6, 4.58169014084507)","(4.6, 5.0, 4.935828877005347)","(10.0, 13.0, 12.729166666666666)","(26.0, 34.0, 31.311475409836067)","(20.0, 26.0, 25.5)","(6.5, 8.0, 7.9559999999999995)","(18.0, 36.0, 34.76923076923077)","(2.6, 3.65, 3.6109375)"
08-01-2023 17:30:23.904331,"(3.8, 4.6, 4.589230769230769)","(4.6, 5.0, 4.935828877005347)","(10.0, 13.0, 12.729166666666666)","(26.0, 34.0, 31.311475409836067)","(21.0, 26.0, 25.5)","(6.5, 8.0, 7.985714285714286)","(19.0, 36.0, 34.76923076923077)","(2.6, 3.65, 3.619879518072289)"
08-01-2023 17:30:24.991664,"(3.9, 4.6, 4.589230769230769)","(4.6, 5.0, 4.930927835051547)","(10.0, 13.0, 12.743421052631579)","(26.0, 34.0, 31.311475409836067)","(21.0, 26.0, 25.5)","(6.5, 8.0, 7.985714285714286)","(19.0, 36.0, 34.76923076923077)","(2.6, 3.65, 3.619879518072289)"
08-01-2023 17:30:26.129640,"(3.9, 4.7, 4.651648351648352)","(4.6, 5.0, 4.930927835051547)","(10.0, 13.0, 12.729166666666666)","(26.0, 34.0, 31.311475409836067)","(21.0, 26.0, 25.375)","(6.5, 8.2, 8.073684210526315)","(19.0, 36.0, 34.76923076923077)","(2.6, 3.65, 3.6308219178082193)"
