,Rothwell Boy,My Bro Jill,Wild Jewel,Pyrenees Chateau,Wild Storms,Cruisy Magic,Bourne Supremacy,Skipper Jack
16-12-2022 14:10:40.190576,"(2.5, 4.5, 4.209090909090909)","(2.7, 2.84, 2.7763636363636364)","(18.0, 95.0, 43.36363636363636)","(31.0, 260.0, 122.15384615384615)","(41.0, 260.0, 188.0)","(31.0, 290.0, 166.0)","(3.7, 7.0, 5.15)","(7.0, 17.0, 15.5)"
16-12-2022 14:10:41.320860,"(2.5, 4.5, 4.209090909090909)","(2.7, 2.84, 2.7763636363636364)","(18.0, 95.0, 43.36363636363636)","(31.0, 260.0, 140.53333333333333)","(41.0, 260.0, 188.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.711111111111111)","(7.0, 17.0, 17.5)"
16-12-2022 14:10:42.480960,"(2.5, 4.5, 4.209090909090909)","(2.7, 2.82, 2.8053061224489793)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 140.53333333333333)","(41.0, 260.0, 188.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.711111111111111)","(7.0, 19.0, 17.5)"
16-12-2022 14:10:43.556179,"(2.5, 4.5, 4.2)","(2.7, 2.82, 2.8053061224489793)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 131.6)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.711111111111111)","(7.0, 19.0, 17.5)"
16-12-2022 14:10:44.674106,"(2.5, 4.5, 4.03125)","(2.7, 2.82, 2.8053061224489793)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 210.61538461538458)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.24)","(7.0, 19.0, 17.5)"
16-12-2022 14:10:45.725752,"(2.5, 4.5, 4.2)","(2.7, 2.82, 2.8053061224489793)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 210.61538461538458)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.24)","(7.0, 19.0, 17.5)"
16-12-2022 14:10:46.802989,"(2.5, 4.5, 4.2)","(2.7, 2.82, 2.79)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 210.61538461538458)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.24)","(7.0, 19.0, 17.5)"
16-12-2022 14:10:47.914123,"(2.5, 4.5, 4.2)","(2.7, 2.82, 2.79)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 210.61538461538458)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.711111111111111)","(7.0, 19.0, 18.11764705882353)"
16-12-2022 14:10:49.083921,"(2.5, 4.5, 4.029411764705882)","(2.7, 2.82, 2.79)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 210.61538461538458)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.711111111111111)","(7.0, 19.0, 16.2)"
16-12-2022 14:10:50.249489,"(2.5, 4.5, 3.9947368421052634)","(2.7, 2.82, 2.55625)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.711111111111111)","(7.0, 19.0, 16.833333333333332)"
16-12-2022 14:10:51.415208,"(2.5, 4.5, 4.209090909090909)","(2.7, 2.8, 2.55625)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.933333333333334)","(7.0, 19.0, 16.833333333333332)"
16-12-2022 14:10:52.553446,"(2.5, 4.5, 4.209090909090909)","(2.7, 2.8, 2.690909090909091)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.44375)","(7.0, 19.0, 16.833333333333332)"
16-12-2022 14:10:53.690797,"(2.5, 4.5, 4.209090909090909)","(2.7, 2.8, 2.690909090909091)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.44375)","(7.0, 19.0, 16.833333333333332)"
16-12-2022 14:10:54.831703,"(2.5, 4.5, 4.209090909090909)","(2.7, 2.8, 2.690909090909091)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.44375)","(7.0, 19.0, 18.133333333333333)"
16-12-2022 14:10:55.905299,"(2.5, 4.5, 4.209090909090909)","(2.7, 2.8, 2.690909090909091)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.672000000000001)","(7.0, 19.0, 18.133333333333333)"
16-12-2022 14:10:56.912685,"(2.5, 4.5, 4.209090909090909)","(2.7, 2.8, 2.690909090909091)","(18.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.672000000000001)","(7.0, 19.0, 18.133333333333333)"
16-12-2022 14:10:57.909682,"(2.5, 4.5, 4.209090909090909)","(2.7, 2.8, 2.690909090909091)","(16.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.44375)","(7.0, 19.0, 18.133333333333333)"
16-12-2022 14:10:58.886322,"(2.5, 4.5, 4.209090909090909)","(2.7, 2.8, 2.6834285714285713)","(16.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.405555555555555)","(7.0, 19.0, 18.133333333333333)"
16-12-2022 14:10:59.899281,"(2.5, 4.3, 4.166666666666666)","(2.7, 2.8, 2.681)","(16.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.405555555555555)","(7.0, 19.0, 18.133333333333333)"
16-12-2022 14:11:01.058260,"(2.5, 4.3, 4.128571428571428)","(2.7, 2.8, 2.681)","(16.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.271875)","(7.0, 19.0, 18.133333333333333)"
16-12-2022 14:11:02.145169,"(2.5, 4.3, 4.128571428571428)","(2.7, 2.8, 2.681)","(16.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.2, 5.875)","(7.0, 19.0, 18.133333333333333)"
16-12-2022 14:11:03.366769,"(2.5, 4.3, 4.0)","(2.7, 2.8, 2.7346153846153847)","(16.0, 95.0, 54.42857142857143)","(31.0, 260.0, 80.8)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.0, 5.6625)","(7.0, 19.0, 18.133333333333333)"
16-12-2022 14:11:04.537112,"(2.5, 4.2, 4.057142857142857)","(2.7, 2.8, 2.719047619047619)","(16.0, 95.0, 54.42857142857143)","(31.0, 260.0, 123.38461538461539)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.0, 5.6625)","(7.0, 19.0, 18.133333333333333)"
16-12-2022 14:11:05.592390,"(2.5, 4.2, 4.057142857142857)","(2.7, 2.8, 2.719047619047619)","(16.0, 95.0, 52.4)","(31.0, 260.0, 123.38461538461539)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 6.0, 5.683333333333334)","(7.0, 19.0, 17.77777777777778)"
16-12-2022 14:11:06.650642,"(2.5, 4.1, 3.9857142857142853)","(2.7, 2.78, 2.722857142857143)","(16.0, 95.0, 54.42857142857143)","(31.0, 260.0, 123.38461538461539)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 5.8, 5.7153846153846155)","(7.0, 19.0, 19.07142857142857)"
16-12-2022 14:11:07.830607,"(2.5, 4.4, 4.2)","(2.7, 2.78, 2.722857142857143)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 155.52941176470588)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.8, 5.089473684210526)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:08.928467,"(2.5, 4.4, 4.0888888888888895)","(2.7, 2.78, 2.7094117647058824)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 155.52941176470588)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.230434782608696)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:09.953135,"(2.5, 4.4, 4.0888888888888895)","(2.7, 2.78, 2.7094117647058824)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 112.0)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.230434782608696)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:10.969963,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.78, 2.68)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 62.66666666666667)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.230434782608696)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:12.022794,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.78, 2.68)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.253846153846154)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:13.018192,"(2.5, 4.5, 4.1)","(2.7, 2.76, 2.6733333333333333)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.253846153846154)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:13.976413,"(2.5, 4.5, 4.1)","(2.7, 2.76, 2.6733333333333333)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.089473684210526)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:14.930440,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.6733333333333333)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.089473684210526)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:15.936951,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.6733333333333333)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.089473684210526)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:16.931266,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.6733333333333333)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.089473684210526)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:17.937713,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.6733333333333333)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.253846153846154)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:19.018742,"(2.5, 4.5, 4.1)","(2.7, 2.76, 2.6733333333333333)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 154.0)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.253846153846154)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:20.153688,"(2.5, 4.5, 4.1)","(2.7, 2.76, 2.6733333333333333)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.061904761904762)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:21.183783,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.7245454545454546)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.061904761904762)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:22.465000,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.7245454545454546)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.061904761904762)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:23.468351,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.7245454545454546)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.196551724137931)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:24.506694,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.7245454545454546)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.233333333333333)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:25.495917,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.075)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:26.738325,"(2.5, 4.3, 4.2)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 60.888888888888886)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.075)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:27.846634,"(2.5, 4.3, 4.2)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 132.0)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.075)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:28.870250,"(2.5, 4.3, 4.2)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 132.0)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.075)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:30.007009,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 132.0)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.233333333333333)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:31.108533,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 132.0)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.233333333333333)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:32.141331,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 132.0)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.233333333333333)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:33.150847,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 132.0)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.075)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:34.175678,"(2.5, 4.3, 4.2)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 132.0)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.075)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:35.222477,"(2.5, 4.3, 4.2)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 132.0)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.075)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:36.290274,"(2.5, 4.3, 4.2)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 132.0)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.233333333333333)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:37.310839,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 260.0, 132.0)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.233333333333333)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:38.324239,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 44.57142857142857)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.2125)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:39.344877,"(2.5, 4.3, 4.2)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 44.57142857142857)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.2125)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:40.462336,"(2.5, 4.3, 4.2)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 44.57142857142857)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 250.52631578947367)","(3.7, 5.9, 5.329411764705882)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:41.482790,"(2.5, 4.3, 4.2)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 44.57142857142857)","(41.0, 260.0, 195.20000000000002)","(31.0, 290.0, 240.0)","(3.7, 5.8, 5.133333333333333)","(7.0, 20.0, 18.81818181818182)"
16-12-2022 14:11:42.523365,"(2.5, 4.3, 4.2)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 46.5)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 5.8, 5.324999999999999)","(7.0, 20.0, 17.8)"
16-12-2022 14:11:43.511764,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 46.5)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 5.6, 5.433333333333333)","(7.0, 20.0, 18.625)"
16-12-2022 14:11:44.521245,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 46.5)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 5.6, 5.433333333333333)","(7.0, 20.0, 18.4)"
16-12-2022 14:11:45.615710,"(2.5, 4.4, 4.283333333333333)","(2.7, 2.76, 2.708)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 46.5)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 5.6, 5.314285714285714)","(7.0, 21.0, 18.4)"
16-12-2022 14:11:46.708606,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.7443999999999997)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 46.5)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 5.6, 5.16)","(7.0, 21.0, 18.4)"
16-12-2022 14:11:47.707384,"(2.5, 4.4, 4.1375)","(2.7, 2.76, 2.7443999999999997)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 46.5)","(41.0, 260.0, 189.33333333333334)","(31.0, 290.0, 166.0)","(3.7, 5.6, 5.16)","(7.0, 21.0, 18.4)"
16-12-2022 14:11:48.816569,"(2.5, 4.5, 4.007692307692308)","(2.7, 2.76, 2.7443999999999997)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 46.5)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 5.6, 5.314285714285714)","(7.0, 21.0, 18.4)"
16-12-2022 14:11:49.846121,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.7443999999999997)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 46.5)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 5.6, 5.314285714285714)","(7.0, 21.0, 18.4)"
16-12-2022 14:11:50.948050,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.7363636363636363)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 46.5)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 5.6, 5.314285714285714)","(7.0, 21.0, 18.4)"
16-12-2022 14:11:51.975080,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.7363636363636363)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 46.5)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 5.6, 5.16)","(7.0, 21.0, 18.4)"
16-12-2022 14:11:53.072933,"(2.5, 4.4, 4.1375)","(2.7, 2.76, 2.7363636363636363)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 46.5)","(41.0, 260.0, 154.0)","(31.0, 290.0, 166.0)","(3.7, 5.6, 5.16)","(7.0, 21.0, 18.4)"
16-12-2022 14:11:54.136599,"(2.5, 4.4, 4.1375)","(2.7, 2.76, 2.7363636363636363)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 45.375)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.6, 5.385714285714286)","(7.0, 21.0, 19.375)"
16-12-2022 14:11:55.128980,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.7363636363636363)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 45.375)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.7, 5.385714285714286)","(7.0, 21.0, 19.375)"
16-12-2022 14:11:56.141596,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.73)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 45.375)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.7, 5.385714285714286)","(7.0, 21.0, 19.375)"
16-12-2022 14:11:57.144626,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.73)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 45.375)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.7, 5.220000000000001)","(7.0, 21.0, 19.375)"
16-12-2022 14:11:58.121976,"(2.5, 4.5, 4.007692307692308)","(2.7, 2.76, 2.73)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 45.375)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.7, 5.220000000000001)","(7.0, 21.0, 19.375)"
16-12-2022 14:11:59.113577,"(2.5, 4.5, 4.007692307692308)","(2.7, 2.76, 2.73)","(16.0, 95.0, 47.66666666666667)","(31.0, 60.0, 43.578947368421055)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.7, 5.385714285714286)","(7.0, 21.0, 19.375)"
16-12-2022 14:12:00.065791,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.73)","(16.0, 95.0, 41.75)","(31.0, 60.0, 43.578947368421055)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.7, 5.385714285714286)","(7.0, 21.0, 19.375)"
16-12-2022 14:12:01.048344,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.73)","(16.0, 90.0, 57.0)","(31.0, 60.0, 43.578947368421055)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.7, 5.385714285714286)","(7.0, 21.0, 19.375)"
16-12-2022 14:12:02.071776,"(2.5, 4.4, 4.050000000000001)","(2.7, 2.76, 2.73)","(16.0, 90.0, 57.0)","(31.0, 60.0, 43.578947368421055)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.7, 5.1)","(7.0, 21.0, 19.375)"
16-12-2022 14:12:03.160400,"(2.5, 4.4, 4.2)","(2.7, 2.76, 2.7275675675675677)","(16.0, 90.0, 57.0)","(31.0, 60.0, 43.578947368421055)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.8, 4.89)","(7.0, 21.0, 19.375)"
16-12-2022 14:12:04.160722,"(2.5, 4.5, 4.0636363636363635)","(2.7, 2.76, 2.7275675675675677)","(16.0, 90.0, 57.0)","(31.0, 60.0, 43.578947368421055)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.8, 5.1)","(7.0, 21.0, 19.375)"
16-12-2022 14:12:05.144929,"(2.5, 4.4, 4.2)","(2.7, 2.76, 2.7275675675675677)","(16.0, 90.0, 57.0)","(31.0, 60.0, 43.578947368421055)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.8, 5.1)","(7.0, 21.0, 19.375)"
16-12-2022 14:12:06.160647,"(2.5, 4.4, 4.2)","(2.7, 2.76, 2.7275675675675677)","(16.0, 90.0, 57.0)","(31.0, 60.0, 43.578947368421055)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.8, 5.1)","(7.0, 21.0, 19.375)"
16-12-2022 14:12:07.210184,"(2.5, 4.4, 4.2)","(2.7, 2.76, 2.7275675675675677)","(16.0, 90.0, 57.0)","(31.0, 60.0, 43.578947368421055)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.8, 5.1)","(7.0, 21.0, 19.375)"
16-12-2022 14:12:08.184913,"(2.5, 4.4, 4.2)","(2.7, 2.76, 2.7275675675675677)","(16.0, 90.0, 57.0)","(31.0, 60.0, 43.578947368421055)","(41.0, 260.0, 101.0)","(31.0, 290.0, 240.0)","(3.7, 5.8, 4.96)","(7.0, 21.0, 19.375)"
