,Vidris Bale,Scarlett Express,Malibu Bale,She Devil,Riverdale Bud,Judys Redeemer,Tiggerlong Egg
10-01-2023 14:32:54.723636,"(4.6, 6.2, 6.092307692307692)","(11.0, 18.5, 17.456521739130434)","(14.0, 21.0, 20.181818181818183)","(4.0, 4.4, 4.2555555555555555)","(21.0, 34.0, 32.2)","(2.6, 2.88, 2.8755555555555556)","(6.0, 9.0, 8.285714285714285)"
10-01-2023 14:32:55.770586,"(4.6, 6.2, 6.092307692307692)","(11.0, 18.5, 17.456521739130434)","(14.0, 21.0, 20.181818181818183)","(4.0, 4.4, 4.2555555555555555)","(21.0, 34.0, 32.2)","(2.6, 2.88, 2.8755555555555556)","(6.0, 8.8, 8.285714285714285)"
10-01-2023 14:32:56.776049,"(4.6, 6.2, 6.015384615384615)","(11.0, 18.5, 17.456521739130434)","(14.0, 21.0, 20.181818181818183)","(4.0, 4.4, 4.2555555555555555)","(21.0, 34.0, 30.823529411764707)","(2.6, 2.88, 2.8755555555555556)","(6.0, 8.8, 8.533333333333333)"
10-01-2023 14:32:57.682995,"(4.6, 6.2, 6.025)","(11.0, 18.5, 17.456521739130434)","(14.0, 21.0, 20.181818181818183)","(4.0, 4.3, 4.241666666666667)","(21.0, 34.0, 31.23076923076923)","(2.6, 2.86, 2.8499999999999996)","(6.0, 8.8, 8.64)"
10-01-2023 14:32:58.859346,"(4.6, 6.2, 6.025)","(11.0, 18.5, 17.456521739130434)","(14.0, 21.0, 20.181818181818183)","(4.0, 4.3, 4.229411764705882)","(21.0, 34.0, 32.13793103448276)","(2.6, 2.86, 2.854285714285714)","(6.0, 8.8, 8.700000000000001)"
10-01-2023 14:33:00.005668,"(4.6, 6.2, 6.1)","(11.0, 18.5, 17.456521739130434)","(14.0, 21.0, 20.035714285714285)","(3.9, 4.3, 4.223809523809524)","(21.0, 34.0, 32.2)","(2.6, 2.86, 2.854285714285714)","(6.0, 8.8, 8.600000000000001)"
10-01-2023 14:33:01.225489,"(4.6, 6.2, 6.1)","(11.0, 18.0, 17.375)","(14.0, 21.0, 20.181818181818183)","(3.9, 4.3, 4.272222222222222)","(21.0, 34.0, 32.2)","(2.6, 2.86, 2.8559183673469386)","(6.0, 8.8, 8.625)"
10-01-2023 14:33:02.277996,"(4.6, 6.2, 6.1125)","(11.0, 18.0, 17.375)","(14.0, 21.0, 20.181818181818183)","(3.9, 4.3, 4.259090909090909)","(21.0, 34.0, 32.529411764705884)","(2.6, 2.86, 2.837647058823529)","(6.0, 8.8, 8.866666666666667)"
10-01-2023 14:33:03.288408,"(4.6, 6.2, 6.137142857142857)","(11.0, 18.0, 17.5)","(14.0, 21.0, 20.181818181818183)","(3.9, 4.3, 4.259090909090909)","(21.0, 34.0, 32.529411764705884)","(2.6, 2.84, 2.8337499999999998)","(6.0, 9.4, 9.105882352941176)"
10-01-2023 14:33:04.430942,"(4.6, 6.2, 6.15483870967742)","(11.0, 18.0, 17.642857142857142)","(14.0, 21.0, 20.289473684210527)","(3.9, 4.3, 4.261904761904762)","(21.0, 34.0, 32.529411764705884)","(2.6, 2.84, 2.8301075268817204)","(6.0, 9.2, 9.04)"
10-01-2023 14:33:05.652761,"(4.6, 6.2, 6.133333333333334)","(11.0, 18.0, 17.642857142857142)","(14.0, 21.0, 20.289473684210527)","(3.9, 4.3, 4.265217391304348)","(21.0, 34.0, 32.214285714285715)","(2.6, 2.84, 2.8345945945945945)","(6.0, 9.2, 9.02608695652174)"
10-01-2023 14:33:06.899895,"(4.6, 6.2, 6.090909090909091)","(11.0, 18.0, 17.45)","(14.0, 21.0, 20.289473684210527)","(3.9, 4.3, 4.266666666666667)","(21.0, 34.0, 32.214285714285715)","(2.6, 2.84, 2.8355555555555556)","(6.0, 9.2, 9.0)"
10-01-2023 14:33:07.972198,"(4.6, 6.2, 6.104)","(11.0, 18.0, 17.333333333333332)","(14.0, 21.0, 20.289473684210527)","(3.9, 4.3, 4.266666666666667)","(21.0, 34.0, 32.214285714285715)","(2.6, 2.84, 2.8355555555555556)","(6.0, 9.2, 9.046153846153846)"
10-01-2023 14:33:09.014474,"(4.6, 6.2, 6.095652173913043)","(11.0, 18.0, 17.333333333333332)","(14.0, 21.0, 20.289473684210527)","(3.9, 4.3, 4.263414634146342)","(21.0, 34.0, 32.214285714285715)","(2.6, 2.84, 2.8251162790697673)","(6.0, 9.2, 8.988235294117647)"
10-01-2023 14:33:10.347773,"(4.6, 6.2, 6.144186046511628)","(11.0, 18.0, 17.333333333333332)","(14.0, 21.0, 20.289473684210527)","(3.9, 4.3, 4.25)","(21.0, 34.0, 32.529411764705884)","(2.6, 2.84, 2.8322448979591837)","(6.0, 9.2, 8.988235294117647)"
10-01-2023 14:33:11.970935,"(4.6, 6.2, 6.140000000000001)","(11.0, 18.0, 17.692307692307693)","(14.0, 21.0, 20.289473684210527)","(3.8, 4.3, 4.25)","(21.0, 34.0, 32.529411764705884)","(2.5, 2.84, 2.832307692307692)","(6.5, 9.2, 8.933333333333334)"
10-01-2023 14:33:13.038199,"(4.6, 6.2, 6.144186046511628)","(11.0, 18.0, 17.692307692307693)","(14.0, 21.0, 20.289473684210527)","(3.8, 4.3, 4.25)","(21.0, 34.0, 32.529411764705884)","(2.5, 2.84, 2.845945945945946)","(6.5, 9.2, 8.9625)"
10-01-2023 14:33:14.004179,"(4.6, 6.2, 6.125)","(11.0, 18.0, 17.45)","(14.0, 21.0, 20.181818181818183)","(3.8, 4.3, 4.256603773584906)","(21.0, 34.0, 32.214285714285715)","(2.5, 2.86, 2.845945945945946)","(6.5, 9.2, 8.9625)"
10-01-2023 14:33:15.077702,"(4.6, 6.2, 6.117241379310345)","(11.0, 18.0, 17.45)","(14.0, 21.0, 20.289473684210527)","(3.8, 4.3, 4.293333333333334)","(21.0, 34.0, 32.529411764705884)","(2.5, 2.84, 2.8268354430379747)","(6.5, 9.2, 8.976470588235294)"
10-01-2023 14:33:16.237226,"(4.6, 6.2, 6.140000000000001)","(11.0, 18.0, 17.45)","(14.0, 21.0, 20.289473684210527)","(3.8, 4.4, 4.293333333333334)","(21.0, 34.0, 32.529411764705884)","(2.5, 2.84, 2.8268354430379747)","(6.5, 9.2, 8.976470588235294)"
10-01-2023 14:33:17.371397,"(4.6, 6.2, 6.144186046511628)","(11.0, 18.0, 17.692307692307693)","(14.0, 21.0, 20.289473684210527)","(3.8, 4.4, 4.2904109589041095)","(21.0, 34.0, 32.529411764705884)","(2.5, 2.82, 2.8170212765957445)","(6.5, 9.2, 8.82)"
10-01-2023 14:33:18.428763,"(4.6, 6.4, 6.217391304347826)","(11.0, 18.0, 17.5)","(14.0, 21.0, 20.289473684210527)","(3.8, 4.4, 4.2904109589041095)","(21.0, 34.0, 32.642857142857146)","(2.5, 2.82, 2.813333333333333)","(6.5, 9.2, 8.818181818181818)"
10-01-2023 14:33:19.465856,"(4.6, 6.4, 6.213793103448276)","(11.0, 18.0, 17.36)","(14.0, 21.0, 20.289473684210527)","(3.8, 4.4, 4.277777777777778)","(21.0, 34.0, 32.27272727272727)","(2.5, 2.82, 2.809333333333333)","(6.5, 9.2, 8.896)"
10-01-2023 14:33:20.544337,"(4.6, 6.4, 6.2)","(11.0, 18.0, 17.36)","(14.0, 21.0, 20.289473684210527)","(3.8, 4.4, 4.268656716417911)","(21.0, 34.0, 32.27272727272727)","(2.5, 2.82, 2.81)","(6.5, 9.2, 8.854545454545455)"
10-01-2023 14:33:21.686078,"(4.6, 6.4, 6.20625)","(11.0, 18.0, 17.36)","(14.0, 21.0, 20.289473684210527)","(3.8, 4.4, 4.268656716417911)","(21.0, 34.0, 32.642857142857146)","(2.5, 2.82, 2.8055319148936166)","(6.5, 9.2, 8.91851851851852)"
10-01-2023 14:33:22.854605,"(4.6, 6.4, 6.234666666666667)","(11.0, 18.0, 17.36)","(14.0, 21.0, 20.205882352941178)","(3.8, 4.4, 4.2558823529411764)","(21.0, 34.0, 32.642857142857146)","(2.5, 2.82, 2.7977777777777777)","(6.5, 9.2, 8.866666666666667)"
10-01-2023 14:33:23.950951,"(4.8, 6.4, 6.233846153846154)","(11.0, 18.0, 17.11111111111111)","(14.0, 21.0, 20.205882352941178)","(3.7, 4.4, 4.254794520547946)","(21.0, 34.0, 32.642857142857146)","(2.5, 2.82, 2.8023529411764705)","(6.5, 9.2, 9.02608695652174)"
10-01-2023 14:33:24.982300,"(4.8, 6.4, 6.3127272727272725)","(11.0, 18.0, 17.384615384615383)","(14.0, 21.0, 20.289473684210527)","(3.7, 4.4, 4.254794520547946)","(21.0, 34.0, 32.27272727272727)","(2.5, 2.82, 2.8130434782608695)","(6.5, 9.2, 8.92)"
10-01-2023 14:33:26.035051,"(4.8, 6.4, 6.2926829268292686)","(11.0, 18.0, 17.142857142857142)","(14.0, 21.0, 20.289473684210527)","(3.7, 4.4, 4.251282051282051)","(21.0, 34.0, 32.27272727272727)","(2.5, 2.82, 2.8233333333333333)","(6.5, 9.2, 8.936842105263159)"
10-01-2023 14:33:27.113684,"(4.8, 6.4, 6.256603773584906)","(11.0, 18.0, 17.454545454545453)","(14.0, 21.0, 20.289473684210527)","(3.7, 4.4, 4.2295454545454545)","(21.0, 34.0, 32.27272727272727)","(2.5, 2.84, 2.8367999999999998)","(6.5, 9.2, 8.783333333333333)"
10-01-2023 14:33:28.222632,"(4.8, 6.4, 6.242857142857143)","(11.0, 18.0, 17.454545454545453)","(14.0, 21.0, 20.205882352941178)","(3.7, 4.3, 4.25047619047619)","(21.0, 34.0, 32.642857142857146)","(2.5, 2.84, 2.8193103448275862)","(6.5, 9.2, 8.834146341463414)"
10-01-2023 14:33:29.200717,"(4.8, 6.4, 6.264615384615385)","(11.0, 18.0, 17.454545454545453)","(14.0, 21.0, 20.205882352941178)","(3.7, 4.3, 4.25047619047619)","(21.0, 34.0, 32.642857142857146)","(2.5, 2.84, 2.8175)","(6.5, 9.2, 8.834146341463414)"
10-01-2023 14:33:30.241317,"(4.8, 6.4, 6.270588235294118)","(11.0, 18.0, 17.454545454545453)","(14.0, 21.0, 20.205882352941178)","(3.7, 4.3, 4.251401869158879)","(21.0, 34.0, 32.642857142857146)","(2.5, 2.82, 2.8175)","(6.5, 9.2, 8.834146341463414)"
10-01-2023 14:33:31.368118,"(4.8, 6.4, 6.32280701754386)","(11.0, 18.0, 17.454545454545453)","(14.0, 21.0, 20.307692307692307)","(3.7, 4.3, 4.225714285714286)","(21.0, 34.0, 32.642857142857146)","(2.5, 2.82, 2.798787878787879)","(6.5, 9.2, 8.808695652173913)"
10-01-2023 14:33:32.589613,"(4.8, 6.4, 6.391666666666667)","(11.0, 18.0, 17.142857142857142)","(14.0, 21.0, 20.228571428571428)","(3.7, 4.3, 4.238095238095238)","(21.0, 34.0, 32.27272727272727)","(2.45, 2.8, 2.7970588235294116)","(6.5, 9.2, 8.76923076923077)"
10-01-2023 14:33:33.638239,"(4.8, 6.6, 6.309677419354839)","(12.0, 18.0, 17.142857142857142)","(14.0, 21.0, 20.228571428571428)","(3.7, 4.3, 4.223529411764706)","(21.0, 34.0, 32.27272727272727)","(2.45, 2.82, 2.8093877551020405)","(6.5, 9.0, 8.725925925925926)"
10-01-2023 14:33:34.598462,"(4.8, 6.6, 6.322033898305085)","(12.0, 18.0, 17.142857142857142)","(14.0, 21.0, 20.289473684210527)","(3.7, 4.3, 4.210344827586207)","(21.0, 34.0, 32.642857142857146)","(2.45, 2.82, 2.804)","(6.5, 8.8, 8.703448275862069)"
10-01-2023 14:33:35.713181,"(4.8, 6.6, 6.386666666666667)","(12.0, 18.0, 17.58823529411765)","(14.0, 21.0, 20.181818181818183)","(3.7, 4.3, 4.25)","(21.0, 34.0, 32.642857142857146)","(2.45, 2.82, 2.8025454545454545)","(6.5, 8.8, 8.703448275862069)"
10-01-2023 14:33:36.886160,"(4.8, 6.6, 6.406666666666666)","(12.0, 18.0, 17.833333333333332)","(14.0, 21.0, 20.27027027027027)","(3.7, 4.3, 4.213333333333334)","(21.0, 34.0, 32.642857142857146)","(2.45, 2.82, 2.801904761904762)","(6.5, 8.8, 8.65263157894737)"
10-01-2023 14:33:38.064308,"(4.8, 6.6, 6.396721311475409)","(12.0, 18.0, 17.833333333333332)","(14.0, 21.0, 20.27027027027027)","(3.7, 4.3, 4.213333333333334)","(21.0, 34.0, 32.27272727272727)","(2.45, 2.82, 2.8144444444444443)","(6.5, 8.8, 8.643478260869566)"
10-01-2023 14:33:39.245178,"(4.8, 6.6, 6.438961038961039)","(12.0, 18.0, 17.58823529411765)","(14.0, 21.0, 20.27027027027027)","(3.7, 4.3, 4.195294117647059)","(21.0, 34.0, 32.27272727272727)","(2.45, 2.82, 2.8124324324324323)","(6.5, 8.8, 8.56)"
10-01-2023 14:33:40.270586,"(4.8, 6.6, 6.448780487804878)","(12.0, 18.0, 17.58823529411765)","(14.0, 21.0, 20.27027027027027)","(3.7, 4.2, 4.195294117647059)","(21.0, 34.0, 32.27272727272727)","(2.45, 2.82, 2.8115151515151515)","(6.5, 8.8, 8.528571428571428)"
10-01-2023 14:33:41.350162,"(4.8, 6.6, 6.473684210526316)","(12.0, 18.0, 17.58823529411765)","(14.0, 21.0, 20.27027027027027)","(3.7, 4.2, 4.1930555555555555)","(21.0, 34.0, 32.44444444444444)","(2.45, 2.82, 2.816923076923077)","(6.5, 8.8, 8.645454545454545)"
10-01-2023 14:33:42.370835,"(4.8, 6.6, 6.497142857142856)","(12.0, 18.0, 17.857142857142858)","(15.0, 21.0, 20.214285714285715)","(3.7, 4.2, 4.253271028037383)","(21.0, 34.0, 31.333333333333332)","(2.45, 2.82, 2.8093877551020405)","(6.5, 8.8, 8.657142857142857)"
10-01-2023 14:33:43.462712,"(4.8, 6.6, 6.466666666666667)","(12.0, 18.0, 17.857142857142858)","(15.0, 21.0, 19.96875)","(3.7, 4.3, 4.247747747747748)","(21.0, 34.0, 30.869565217391305)","(2.45, 2.84, 2.8092682926829267)","(6.5, 9.0, 8.690909090909091)"
10-01-2023 14:33:44.483954,"(4.8, 6.6, 6.460240963855422)","(12.0, 18.0, 17.875)","(15.0, 21.0, 20.214285714285715)","(3.7, 4.3, 4.247747747747748)","(21.0, 34.0, 30.869565217391305)","(2.45, 2.84, 2.8092682926829267)","(6.5, 9.0, 8.690909090909091)"
10-01-2023 14:33:45.486840,"(4.8, 6.6, 6.438888888888889)","(12.0, 18.0, 17.916666666666668)","(15.0, 21.0, 20.214285714285715)","(3.7, 4.3, 4.2301204819277105)","(21.0, 34.0, 31.333333333333332)","(2.45, 2.84, 2.816923076923077)","(6.5, 9.0, 8.69032258064516)"
10-01-2023 14:33:46.674362,"(4.8, 6.6, 6.431884057971015)","(12.0, 18.0, 17.142857142857142)","(15.0, 21.0, 20.214285714285715)","(3.7, 4.3, 4.203030303030303)","(21.0, 34.0, 32.36363636363637)","(2.45, 2.84, 2.8195454545454544)","(6.5, 9.0, 8.657142857142857)"
10-01-2023 14:33:47.831516,"(4.8, 6.6, 6.431884057971015)","(12.0, 18.0, 17.142857142857142)","(15.0, 21.0, 20.175)","(3.7, 4.3, 4.167441860465116)","(21.0, 34.0, 32.36363636363637)","(2.45, 2.84, 2.8351020408163263)","(6.5, 9.0, 8.488888888888889)"
10-01-2023 14:33:48.957624,"(4.8, 6.6, 6.488888888888889)","(12.0, 18.0, 17.142857142857142)","(15.0, 21.0, 20.727272727272727)","(3.7, 4.2, 4.166666666666667)","(21.0, 34.0, 32.36363636363637)","(2.45, 2.84, 2.832777777777778)","(6.5, 9.0, 8.683333333333334)"
10-01-2023 14:33:49.981667,"(4.8, 6.6, 6.591304347826086)","(12.0, 18.0, 17.0625)","(15.0, 21.0, 20.727272727272727)","(3.7, 4.2, 4.17)","(21.0, 34.0, 32.36363636363637)","(2.45, 2.84, 2.816470588235294)","(6.5, 9.0, 8.683333333333334)"
10-01-2023 14:33:51.080450,"(4.8, 6.8, 6.642857142857142)","(12.0, 18.0, 17.0625)","(15.0, 21.0, 20.928571428571427)","(3.7, 4.2, 4.166666666666667)","(21.0, 34.0, 32.36363636363637)","(2.45, 2.82, 2.8725)","(6.5, 9.0, 8.668965517241379)"
10-01-2023 14:33:52.233523,"(4.8, 6.8, 6.6976744186046515)","(12.0, 18.0, 16.5)","(15.0, 22.0, 19.9)","(3.7, 4.2, 4.116216216216216)","(21.0, 34.0, 31.6)","(2.45, 2.88, 2.8764285714285713)","(6.5, 9.0, 8.2188679245283)"
10-01-2023 14:33:53.409518,"(4.8, 6.8, 6.7214285714285715)","(12.0, 17.5, 16.666666666666668)","(15.0, 22.0, 19.636363636363637)","(3.7, 4.2, 4.105263157894737)","(21.0, 34.0, 31.88235294117647)","(2.45, 2.9, 2.8652631578947365)","(6.5, 8.4, 8.228)"
10-01-2023 14:33:54.564523,"(4.8, 6.8, 6.735714285714286)","(12.0, 17.0, 16.875)","(15.0, 21.0, 19.074074074074073)","(3.7, 4.2, 4.126984126984127)","(21.0, 34.0, 31.6)","(2.45, 2.9, 2.8659999999999997)","(6.5, 8.4, 8.066666666666666)"
10-01-2023 14:33:55.599619,"(4.8, 6.8, 6.727868852459016)","(12.0, 17.0, 16.875)","(15.0, 21.0, 19.074074074074073)","(3.7, 4.2, 4.126984126984127)","(21.0, 34.0, 31.6)","(2.45, 2.88, 2.8784905660377356)","(6.5, 8.4, 8.23030303030303)"
10-01-2023 14:33:56.653907,"(4.8, 6.8, 6.777777777777778)","(12.0, 17.5, 16.583333333333332)","(15.0, 21.0, 19.344827586206897)","(3.7, 4.2, 4.068421052631579)","(21.0, 34.0, 31.6)","(2.45, 2.88, 2.8685714285714283)","(6.5, 8.4, 8.23030303030303)"
10-01-2023 14:33:57.724411,"(4.8, 6.8, 6.784)","(12.0, 17.5, 17.03333333333333)","(15.0, 19.5, 19.171875)","(3.7, 4.2, 4.0608)","(21.0, 34.0, 31.6)","(2.45, 2.88, 2.866190476190476)","(6.5, 8.4, 8.217241379310344)"
10-01-2023 14:33:58.837973,"(4.8, 7.0, 6.75)","(12.0, 17.5, 16.875)","(15.0, 21.0, 19.344827586206897)","(3.7, 4.2, 4.05891472868217)","(21.0, 34.0, 30.869565217391305)","(2.45, 2.88, 2.889655172413793)","(6.5, 8.4, 8.03448275862069)"
10-01-2023 14:33:59.946703,"(4.8, 7.0, 6.75)","(12.0, 17.5, 17.03846153846154)","(15.0, 21.0, 19.344827586206897)","(3.7, 4.2, 4.108433734939759)","(21.0, 34.0, 30.571428571428573)","(2.45, 2.92, 2.875)","(6.5, 8.4, 8.068965517241379)"
10-01-2023 14:34:00.932546,"(4.8, 7.0, 6.703703703703703)","(12.0, 17.5, 17.08139534883721)","(15.0, 21.0, 19.344827586206897)","(3.7, 4.2, 4.108433734939759)","(21.0, 34.0, 30.571428571428573)","(2.45, 2.88, 2.837142857142857)","(6.5, 8.4, 8.068965517241379)"
10-01-2023 14:34:01.924845,"(4.8, 7.0, 6.757575757575758)","(12.0, 17.5, 16.576923076923077)","(15.0, 21.0, 19.344827586206897)","(3.7, 4.2, 4.109333333333333)","(21.0, 34.0, 31.5)","(2.45, 2.84, 2.8457142857142856)","(6.5, 8.4, 8.141666666666667)"
10-01-2023 14:34:03.020528,"(4.8, 7.0, 6.746031746031746)","(12.0, 17.5, 16.583333333333332)","(15.0, 21.0, 20.0)","(3.7, 4.2, 4.109333333333333)","(21.0, 32.0, 31.5)","(2.45, 2.86, 2.841176470588235)","(6.5, 8.4, 8.136170212765958)"
10-01-2023 14:34:04.266268,"(4.8, 7.0, 6.715254237288136)","(12.0, 17.5, 16.583333333333332)","(15.0, 21.0, 20.0)","(3.7, 4.2, 4.123595505617978)","(21.0, 32.0, 31.5)","(2.45, 2.86, 2.841176470588235)","(6.5, 8.4, 8.136170212765958)"
10-01-2023 14:34:05.409482,"(4.8, 7.0, 6.636363636363636)","(12.0, 17.5, 16.583333333333332)","(15.0, 21.0, 20.121951219512194)","(3.7, 4.2, 4.123595505617978)","(21.0, 32.0, 31.5)","(2.45, 2.86, 2.841176470588235)","(6.5, 8.4, 8.165853658536586)"
10-01-2023 14:34:06.512014,"(4.8, 7.0, 6.625)","(12.0, 17.5, 16.583333333333332)","(15.0, 21.0, 20.121951219512194)","(3.7, 4.2, 4.124137931034483)","(21.0, 32.0, 31.5)","(2.45, 2.86, 2.841176470588235)","(6.5, 8.4, 8.165853658536586)"
10-01-2023 14:34:07.493764,"(4.8, 7.0, 6.620253164556962)","(12.0, 17.5, 17.236842105263158)","(15.0, 21.0, 20.121951219512194)","(3.7, 4.2, 4.124137931034483)","(21.0, 32.0, 31.5)","(2.45, 2.86, 2.841176470588235)","(6.5, 8.4, 8.165853658536586)"
10-01-2023 14:34:08.582947,"(4.8, 7.0, 6.680851063829787)","(12.0, 17.5, 17.333333333333332)","(15.0, 21.0, 19.57894736842105)","(3.7, 4.2, 4.109210526315789)","(21.0, 32.0, 31.5)","(2.45, 2.86, 2.8173684210526315)","(6.5, 8.4, 8.215384615384615)"
10-01-2023 14:34:09.739069,"(4.8, 7.0, 6.680851063829787)","(12.0, 18.0, 17.0625)","(15.0, 21.0, 19.57894736842105)","(3.7, 4.2, 4.109210526315789)","(21.0, 32.0, 31.5)","(2.45, 2.86, 2.8266666666666667)","(6.5, 8.4, 8.215384615384615)"
10-01-2023 14:34:10.916581,"(4.8, 7.0, 6.690721649484535)","(12.0, 18.0, 17.571428571428573)","(15.0, 21.0, 19.90909090909091)","(3.7, 4.2, 4.127906976744186)","(21.0, 34.0, 31.5)","(2.45, 2.84, 2.848)","(6.5, 8.4, 8.215384615384615)"
10-01-2023 14:34:12.108743,"(4.8, 7.0, 6.75)","(12.0, 18.0, 17.558823529411764)","(15.0, 21.0, 19.90909090909091)","(3.7, 4.2, 4.109523809523809)","(21.0, 32.0, 31.4)","(2.45, 2.86, 2.84)","(6.5, 8.4, 8.503703703703703)"
10-01-2023 14:34:13.278690,"(4.8, 7.0, 6.824561403508771)","(12.0, 18.0, 17.558823529411764)","(15.0, 21.0, 19.90909090909091)","(3.7, 4.2, 4.1006535947712415)","(21.0, 32.0, 31.4)","(2.45, 2.86, 2.82)","(6.5, 8.6, 8.526530612244898)"
10-01-2023 14:34:14.434226,"(4.8, 7.0, 6.846153846153846)","(12.0, 18.0, 17.558823529411764)","(15.0, 21.0, 20.625)","(3.7, 4.2, 4.281578947368421)","(21.0, 32.0, 35.333333333333336)","(2.45, 2.84, 2.818181818181818)","(6.5, 8.6, 8.17222222222222)"
10-01-2023 14:34:15.750963,"(4.8, 7.0, 6.926121372031663)","(12.0, 18.0, 17.4)","(15.0, 21.0, 19.57894736842105)","(3.7, 4.3, 4.287)","(21.0, 38.0, 35.25)","(2.45, 2.84, 2.8339999999999996)","(6.5, 8.2, 7.9399999999999995)"
10-01-2023 14:34:17.146150,"(4.8, 7.0, 6.92020725388601)","(12.0, 18.0, 17.53125)","(15.0, 21.0, 19.575)","(3.7, 4.3, 4.280307692307693)","(21.0, 36.0, 31.904761904761905)","(2.45, 2.84, 2.833333333333333)","(6.5, 8.2, 7.9399999999999995)"
10-01-2023 14:34:18.248912,"(4.8, 7.0, 6.92020725388601)","(12.0, 18.0, 17.53125)","(15.0, 21.0, 19.575)","(3.7, 4.3, 4.278666666666666)","(21.0, 34.0, 30.571428571428573)","(2.45, 2.84, 2.829411764705882)","(6.5, 8.2, 7.863636363636363)"
10-01-2023 14:34:19.245390,"(4.8, 7.0, 6.91536231884058)","(12.0, 18.0, 17.53125)","(15.0, 21.0, 20.428571428571427)","(3.6, 4.3, 4.280546075085324)","(21.0, 34.0, 30.545454545454547)","(2.45, 2.84, 2.7945454545454544)","(6.5, 8.0, 7.863636363636363)"
10-01-2023 14:34:20.301584,"(4.8, 7.0, 6.809523809523809)","(12.0, 18.0, 17.53125)","(15.0, 21.0, 20.428571428571427)","(3.6, 4.3, 4.280546075085324)","(21.0, 32.0, 30.545454545454547)","(2.45, 2.82, 2.804444444444444)","(6.5, 8.0, 7.892857142857142)"
10-01-2023 14:34:21.488314,"(4.8, 7.0, 6.872972972972973)","(12.0, 18.0, 17.53125)","(15.0, 21.0, 20.28)","(3.6, 4.3, 4.279298245614035)","(21.0, 32.0, 30.75)","(2.45, 2.82, 2.788)","(6.5, 8.0, 7.892857142857142)"
10-01-2023 14:34:22.684677,"(4.8, 7.0, 6.878260869565217)","(12.0, 18.0, 17.285714285714285)","(15.0, 21.0, 19.2)","(3.6, 4.3, 4.290298507462686)","(21.0, 32.0, 31.23076923076923)","(2.45, 2.8, 2.7925)","(6.5, 8.0, 7.857142857142857)"
10-01-2023 14:34:23.791454,"(4.8, 7.0, 6.878260869565217)","(12.0, 18.0, 17.285714285714285)","(15.0, 21.0, 20.300847457627118)","(3.6, 4.3, 4.29063670411985)","(21.0, 32.0, 31.23076923076923)","(2.45, 2.8, 2.833333333333333)","(6.5, 8.0, 7.8933333333333335)"
10-01-2023 14:34:24.806388,"(4.8, 7.0, 6.8352941176470585)","(12.0, 18.0, 17.285714285714285)","(15.0, 21.0, 20.06779661016949)","(3.6, 4.3, 4.319354838709677)","(21.0, 32.0, 31.23076923076923)","(2.45, 2.84, 2.8096296296296295)","(6.5, 8.0, 7.613333333333333)"
10-01-2023 14:34:25.871199,"(4.8, 7.0, 6.896296296296296)","(12.0, 18.0, 17.285714285714285)","(15.0, 21.0, 20.1869918699187)","(3.6, 4.4, 4.319354838709677)","(21.0, 34.0, 31.23076923076923)","(2.45, 2.82, 2.8096296296296295)","(6.5, 7.8, 7.613333333333333)"
10-01-2023 14:34:26.999027,"(4.8, 7.0, 6.896296296296296)","(12.0, 18.0, 17.285714285714285)","(15.0, 21.0, 9998.5)","(3.6, 4.4, 9998.5)","(21.0, 34.0, 9998.5)","(2.45, 2.82, 9998.5)","(6.5, 7.8, 9998.5)"
10-01-2023 14:34:28.104103,"(4.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(6.5, 99998, 9998.5)"
10-01-2023 14:34:29.202184,"(4.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(6.5, 99998, 9998.5)"
10-01-2023 14:34:30.286977,"(4.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(6.5, 99998, 9998.5)"
10-01-2023 14:34:31.385137,"(4.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(6.5, 99998, 9998.5)"
10-01-2023 14:34:32.435407,"(4.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(6.5, 99998, 9998.5)"
10-01-2023 14:34:33.457540,"(4.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(6.5, 99998, 9998.5)"
10-01-2023 14:34:34.482419,"(4.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(6.5, 99998, 9998.5)"
