,On The Fence,Just Too Fancy,Kiah Beach,Iron Lad,More Sensation,Malis Gonzales,Saint Bluey
16-12-2022 13:14:07.345842,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 21.769230769230766)","(8.0, 15.0, 14.2)","(5.5, 10.0, 8.36)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:08.507790,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 21.769230769230766)","(8.0, 15.0, 13.285714285714285)","(5.5, 10.0, 8.36)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:09.695579,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 21.769230769230766)","(8.0, 15.0, 13.285714285714285)","(5.5, 10.0, 8.36)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:10.904235,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 21.769230769230766)","(8.0, 15.0, 13.285714285714285)","(5.5, 10.0, 8.36)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:12.203272,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 21.769230769230766)","(8.0, 15.0, 13.285714285714285)","(5.5, 10.0, 8.36)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:13.449194,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 22.75)","(8.0, 15.0, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:14.647439,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 22.75)","(8.0, 14.5, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:15.946619,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 22.75)","(8.0, 14.5, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:17.403468,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 22.75)","(8.0, 14.5, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:18.766317,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 22.75)","(8.0, 14.5, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:20.344866,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 22.75)","(8.0, 14.5, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:21.769044,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 22.75)","(8.0, 14.5, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:22.961727,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 17.0)","(8.0, 14.5, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:24.063504,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 17.0)","(8.0, 14.5, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:25.212991,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 17.0)","(8.0, 14.5, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:26.338590,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 17.0)","(8.0, 14.5, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:27.344300,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 17.0)","(8.0, 14.5, 13.95)","(5.5, 10.0, 7.6571428571428575)","(20.0, 70.0, 37.8125)"
16-12-2022 13:14:28.404664,"(6.0, 12.5, 8.375)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.62, 2.1825)","(14.0, 32.0, 17.0)","(8.0, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:29.445706,"(6.0, 12.5, 9.2)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:30.404210,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:31.567337,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:32.664767,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:33.985259,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:35.127042,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:36.203205,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:37.385478,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:38.452187,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:39.459189,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:40.542709,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:41.556542,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.273684210526316)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:42.525134,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 7.866666666666667)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:43.610423,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 7.866666666666667)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:44.763030,"(6.0, 12.5, 9.85)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 7.866666666666667)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:45.937506,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 7.866666666666667)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:47.083171,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 7.866666666666667)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:48.173073,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 7.866666666666667)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:49.228210,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 7.866666666666667)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:50.239907,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.608695652173914)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:51.197948,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.608695652173914)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:52.185854,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.608695652173914)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:53.096283,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.608695652173914)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:54.022284,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.608695652173914)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:55.056090,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(7.5, 14.5, 14.176470588235293)","(5.5, 10.0, 8.608695652173914)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:56.135579,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(8.0, 14.5, 14.176470588235293)","(5.5, 10.0, 8.608695652173914)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:57.077035,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(8.0, 14.5, 14.176470588235293)","(5.5, 10.0, 8.608695652173914)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:58.080711,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(8.0, 14.5, 14.176470588235293)","(5.5, 10.0, 8.608695652173914)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:14:59.130322,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(8.0, 14.5, 14.176470588235293)","(5.5, 10.0, 8.608695652173914)","(20.0, 70.0, 48.54166666666667)"
16-12-2022 13:15:00.113060,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(8.0, 14.5, 14.176470588235293)","(5.5, 10.0, 7.9393939393939394)","(20.0, 70.0, 55.0)"
16-12-2022 13:15:01.179503,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(8.0, 14.5, 14.176470588235293)","(5.5, 10.0, 7.9393939393939394)","(20.0, 70.0, 55.0)"
16-12-2022 13:15:02.231047,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(8.0, 14.5, 14.176470588235293)","(5.5, 10.0, 7.9393939393939394)","(20.0, 70.0, 55.0)"
16-12-2022 13:15:03.278213,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.22625)","(14.0, 32.0, 17.0)","(8.0, 14.5, 14.176470588235293)","(5.5, 10.0, 7.9393939393939394)","(20.0, 70.0, 55.0)"
16-12-2022 13:15:04.242831,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.328333333333333)","(14.0, 32.0, 17.0)","(8.0, 14.5, 14.176470588235293)","(5.5, 10.0, 7.9393939393939394)","(20.0, 70.0, 55.0)"
16-12-2022 13:15:05.251008,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.328333333333333)","(14.0, 32.0, 17.0)","(8.0, 14.5, 14.176470588235293)","(5.5, 10.0, 7.9393939393939394)","(20.0, 70.0, 55.0)"
16-12-2022 13:15:06.203905,"(6.0, 12.5, 10.733333333333334)","(5.5, 9.0, 7.654545454545454)","(1.9, 2.62, 2.328333333333333)","(14.0, 32.0, 17.0)","(8.0, 14.5, 13.5)","(5.5, 10.0, 7.607407407407408)","(20.0, 70.0, 48.95833333333333)"
16-12-2022 13:15:07.130319,"(6.0, 12.5, 9.440000000000001)","(5.5, 9.0, 7.892307692307693)","(1.9, 2.62, 2.3735714285714287)","(14.0, 32.0, 25.571428571428573)","(8.0, 14.5, 13.536363636363635)","(5.5, 10.0, 7.98125)","(20.0, 70.0, 48.95833333333333)"
16-12-2022 13:15:08.132866,"(6.0, 12.5, 10.46)","(5.5, 8.8, 6.737500000000001)","(1.9, 2.62, 2.438421052631579)","(14.0, 32.0, 25.571428571428573)","(8.0, 14.5, 13.572727272727274)","(5.5, 10.0, 8.65)","(20.0, 70.0, 48.95833333333333)"
16-12-2022 13:15:09.095238,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.425000000000001)","(1.9, 2.62, 2.336666666666667)","(14.0, 32.0, 25.571428571428573)","(8.0, 14.5, 13.572727272727274)","(5.5, 10.0, 8.65)","(20.0, 70.0, 48.95833333333333)"
16-12-2022 13:15:10.034052,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.3771428571428572)","(14.0, 32.0, 25.571428571428573)","(8.0, 14.5, 13.572727272727274)","(5.5, 10.0, 8.65)","(20.0, 70.0, 81.1875)"
16-12-2022 13:15:10.986854,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.3771428571428572)","(14.0, 32.0, 25.571428571428573)","(8.0, 14.5, 13.572727272727274)","(5.5, 10.0, 8.65)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:12.009234,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.3771428571428572)","(14.0, 32.0, 22.526315789473685)","(8.0, 14.5, 13.572727272727274)","(5.5, 10.0, 8.65)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:13.024078,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.3771428571428572)","(14.0, 32.0, 21.714285714285715)","(8.0, 14.5, 13.98181818181818)","(5.5, 10.0, 8.9375)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:13.971664,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.410625)","(14.0, 32.0, 21.714285714285715)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.9375)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:14.968530,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.2075)","(14.0, 32.0, 21.714285714285715)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.9375)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:15.978942,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.345)","(14.0, 32.0, 21.714285714285715)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.454545454545455)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:16.948713,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.345)","(14.0, 32.0, 21.714285714285715)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.454545454545455)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:17.931809,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.345)","(14.0, 32.0, 21.714285714285715)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.933333333333334)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:18.903330,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.22)","(14.0, 32.0, 21.714285714285715)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.933333333333334)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:19.847820,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.3533333333333335)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.933333333333334)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:20.889485,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.3533333333333335)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.933333333333334)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:21.946470,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.3533333333333335)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.4)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:22.997853,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.3533333333333335)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 9.0)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:23.973551,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.3680000000000003)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 9.117647058823529)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:24.965195,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.2066666666666666)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 9.117647058823529)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:25.984977,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.333846153846154)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 9.117647058823529)","(20.0, 90.0, 81.1875)"
16-12-2022 13:15:26.918044,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.333846153846154)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.75)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:27.878480,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.333846153846154)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.75)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:28.819713,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.333846153846154)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.75)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:29.825189,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.333846153846154)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.727272727272727)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:30.831533,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.38)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.727272727272727)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:31.874119,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.352307692307692)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.727272727272727)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:32.940131,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.352307692307692)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 7.666666666666667)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:34.067512,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.352307692307692)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 7.666666666666667)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:35.109197,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.352307692307692)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 7.666666666666667)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:36.153808,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.352307692307692)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 7.666666666666667)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:37.212246,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.352307692307692)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 7.666666666666667)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:38.139300,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.352307692307692)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.727272727272727)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:39.086022,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.35)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.818181818181818)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:40.046211,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.35)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 9.133333333333333)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:40.991797,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.35)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 9.133333333333333)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:41.988058,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.35)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 9.133333333333333)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:43.042322,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.35)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 8.7)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:44.072205,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.35)","(14.0, 32.0, 24.125)","(8.0, 15.0, 13.98181818181818)","(5.5, 10.0, 9.142857142857142)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:45.073607,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.412)","(14.0, 32.0, 25.571428571428573)","(8.0, 15.0, 13.572727272727274)","(5.5, 10.0, 8.8)","(20.0, 90.0, 84.61538461538461)"
16-12-2022 13:15:46.185082,"(6.0, 12.5, 10.46)","(5.5, 8.8, 7.621428571428572)","(1.9, 2.62, 2.37)","(14.0, 32.0, 25.571428571428573)","(8.0, 14.5, 13.572727272727274)","(5.5, 10.0, 8.8)","(20.0, 90.0, 84.61538461538461)"
