,Conumdrum,Creek Lodge,Gee Gees Fifthtest,High Plain Drifta,Rohzhae,Swingapinga,Im Keefe,Muscle Up,Zulu Angel,Weallstuckathome,Barmaid Girl,Ding Ding,Kings On Queens,Millas Ready,Soulita
06-01-2023 13:46:51.548827,"(8.5, 14.5, 12.4)","(91.0, 170.0, 145.0)","(101.0, 190.0, 167.5)","(101.0, 190.0, 152.5)","(8.0, 14.5, 13.8)","(21.0, 42.0, 38.666666666666664)","(18.0, 32.0, 30.0)","(2.0, 2.08, 2.0672727272727274)","(8.0, 12.5, 12.014705882352942)","(21.0, 50.0, 46.12903225806452)","(31.0, 48.0, 44.58536585365854)","(6.5, 8.8, 8.5)","(31.0, 65.0, 50.483870967741936)","(21.0, 46.0, 41.5)","(101.0, 230.0, 205.0)"
06-01-2023 13:46:53.197176,"(8.5, 14.5, 12.4)","(91.0, 170.0, 145.0)","(101.0, 190.0, 167.5)","(101.0, 190.0, 152.5)","(8.0, 14.5, 13.8)","(21.0, 42.0, 38.666666666666664)","(18.0, 32.0, 30.0)","(2.0, 2.08, 2.0672727272727274)","(8.0, 12.5, 12.014705882352942)","(21.0, 50.0, 46.12903225806452)","(31.0, 48.0, 44.58536585365854)","(6.5, 8.8, 8.5)","(31.0, 65.0, 50.483870967741936)","(21.0, 46.0, 41.5)","(101.0, 230.0, 205.0)"
06-01-2023 13:46:54.758529,"(9.0, 14.5, 12.4)","(101.0, 170.0, 145.0)","(101.0, 190.0, 167.5)","(101.0, 190.0, 152.5)","(8.5, 14.5, 13.8)","(21.0, 42.0, 38.666666666666664)","(19.0, 32.0, 30.0)","(2.0, 2.08, 2.0252173913043476)","(8.5, 12.5, 12.014705882352942)","(21.0, 50.0, 46.12903225806452)","(31.0, 48.0, 44.58536585365854)","(7.0, 8.8, 8.707692307692309)","(31.0, 65.0, 50.483870967741936)","(21.0, 46.0, 41.5)","(101.0, 230.0, 205.0)"
06-01-2023 13:46:56.411976,"(9.0, 14.5, 12.4)","(101.0, 170.0, 145.0)","(101.0, 190.0, 167.5)","(101.0, 190.0, 152.5)","(8.5, 14.5, 13.8)","(21.0, 42.0, 38.666666666666664)","(19.0, 32.0, 30.0)","(2.0, 2.08, 2.0315384615384615)","(8.5, 12.5, 12.014705882352942)","(21.0, 50.0, 46.12903225806452)","(31.0, 48.0, 44.58536585365854)","(7.0, 8.8, 8.717241379310344)","(31.0, 65.0, 50.483870967741936)","(21.0, 46.0, 41.5)","(101.0, 230.0, 205.0)"
06-01-2023 13:46:58.171333,"(9.0, 14.5, 12.4)","(101.0, 170.0, 145.0)","(101.0, 190.0, 167.5)","(101.0, 190.0, 152.5)","(8.5, 14.5, 13.8)","(21.0, 42.0, 38.666666666666664)","(19.0, 32.0, 29.5)","(2.0, 2.08, 2.0315384615384615)","(8.5, 12.5, 12.014705882352942)","(21.0, 50.0, 46.12903225806452)","(31.0, 48.0, 44.58536585365854)","(7.0, 8.8, 8.717241379310344)","(31.0, 65.0, 50.483870967741936)","(21.0, 46.0, 41.5)","(101.0, 230.0, 205.0)"
06-01-2023 13:46:59.848889,"(9.0, 14.5, 12.4)","(101.0, 170.0, 145.0)","(101.0, 190.0, 167.5)","(101.0, 190.0, 152.5)","(8.5, 14.5, 13.8)","(21.0, 42.0, 38.666666666666664)","(19.0, 32.0, 29.5)","(2.0, 2.08, 2.0315384615384615)","(8.5, 12.5, 12.014705882352942)","(21.0, 50.0, 46.12903225806452)","(31.0, 48.0, 44.58536585365854)","(7.0, 8.8, 8.727272727272728)","(31.0, 65.0, 50.483870967741936)","(21.0, 46.0, 41.5)","(101.0, 230.0, 205.0)"
06-01-2023 13:47:01.730933,"(9.0, 14.5, 12.4)","(101.0, 170.0, 145.0)","(101.0, 190.0, 167.5)","(101.0, 190.0, 152.5)","(8.5, 14.5, 14.27659574468085)","(21.0, 42.0, 39.5)","(19.0, 32.0, 29.857142857142858)","(2.0, 2.08, 2.046842105263158)","(8.5, 12.5, 11.214285714285714)","(21.0, 50.0, 43.142857142857146)","(31.0, 48.0, 44.58536585365854)","(7.0, 8.8, 8.727272727272728)","(31.0, 65.0, 50.483870967741936)","(21.0, 46.0, 41.5)","(101.0, 230.0, 205.0)"
06-01-2023 13:47:03.523477,"(9.0, 14.5, 12.4)","(101.0, 170.0, 136.66666666666666)","(101.0, 190.0, 170.0)","(101.0, 190.0, 160.0)","(8.5, 14.5, 14.27659574468085)","(21.0, 42.0, 39.5)","(19.0, 32.0, 28.428571428571427)","(2.0, 2.08, 2.046842105263158)","(8.5, 12.0, 11.214285714285714)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.58536585365854)","(7.0, 8.8, 8.727272727272728)","(31.0, 65.0, 53.333333333333336)","(21.0, 46.0, 41.5)","(101.0, 230.0, 205.0)"
06-01-2023 13:47:05.231013,"(9.0, 14.5, 12.4)","(101.0, 170.0, 136.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 180.0, 150.0)","(8.5, 14.5, 14.27659574468085)","(21.0, 42.0, 39.5)","(19.0, 32.0, 28.428571428571427)","(2.0, 2.08, 2.046842105263158)","(8.5, 12.0, 11.214285714285714)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.72727272727273)","(7.0, 8.8, 8.727272727272728)","(31.0, 60.0, 50.258620689655174)","(21.0, 46.0, 41.5)","(101.0, 230.0, 205.0)"
06-01-2023 13:47:06.838410,"(9.0, 14.5, 12.1)","(101.0, 170.0, 136.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 170.0, 150.0)","(8.5, 14.5, 14.28125)","(21.0, 42.0, 39.5)","(19.0, 32.0, 27.666666666666668)","(2.0, 2.08, 2.0455)","(8.5, 12.0, 11.166666666666666)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 43.0)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:08.572195,"(9.0, 14.5, 12.1)","(101.0, 170.0, 136.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 170.0, 147.5)","(8.5, 14.5, 14.28125)","(21.0, 42.0, 39.5)","(19.0, 32.0, 27.666666666666668)","(2.0, 2.08, 2.0432)","(8.5, 12.0, 11.166666666666666)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 43.0)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:10.223214,"(9.0, 14.5, 12.1)","(101.0, 170.0, 136.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 170.0, 150.0)","(8.5, 14.5, 14.28125)","(21.0, 42.0, 39.5)","(19.0, 32.0, 28.470588235294116)","(2.0, 2.08, 2.0394117647058825)","(8.5, 12.0, 11.166666666666666)","(21.0, 50.0, 43.142857142857146)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 43.0)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:11.986746,"(9.0, 14.5, 12.1)","(101.0, 170.0, 136.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 160.0, 165.0)","(8.5, 14.5, 14.28125)","(21.0, 42.0, 39.5)","(19.0, 32.0, 28.470588235294116)","(2.0, 2.08, 2.0394117647058825)","(8.5, 12.0, 11.166666666666666)","(21.0, 50.0, 43.142857142857146)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 43.0)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:13.651667,"(9.0, 14.5, 12.1)","(101.0, 170.0, 136.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 14.5, 14.28125)","(21.0, 42.0, 39.5)","(19.0, 32.0, 28.470588235294116)","(2.0, 2.08, 2.0394117647058825)","(8.5, 12.0, 11.166666666666666)","(21.0, 50.0, 43.142857142857146)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 43.0)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:15.314049,"(9.0, 14.5, 12.1)","(101.0, 170.0, 136.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 14.5, 14.28125)","(21.0, 42.0, 39.5)","(19.0, 32.0, 27.833333333333332)","(2.0, 2.08, 2.0394117647058825)","(8.5, 12.0, 11.166666666666666)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 43.0)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:16.971412,"(9.0, 14.5, 12.1)","(101.0, 170.0, 114.0)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 14.5, 14.28125)","(21.0, 42.0, 39.5)","(19.0, 32.0, 27.833333333333332)","(2.0, 2.08, 2.0394117647058825)","(8.5, 12.0, 11.166666666666666)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 44.36363636363636)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:18.578165,"(9.0, 14.5, 12.1)","(101.0, 170.0, 111.66666666666667)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 14.5, 14.28125)","(21.0, 42.0, 39.5)","(19.0, 32.0, 27.833333333333332)","(2.0, 2.08, 2.0394117647058825)","(8.5, 12.0, 11.166666666666666)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 44.36363636363636)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:20.174147,"(9.0, 14.5, 12.1)","(101.0, 170.0, 130.0)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 14.5, 14.28125)","(21.0, 42.0, 39.5)","(19.0, 32.0, 27.833333333333332)","(2.0, 2.08, 2.0394117647058825)","(8.5, 12.0, 11.166666666666666)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 44.36363636363636)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:21.808718,"(9.0, 14.5, 12.1)","(101.0, 160.0, 146.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 14.5, 13.558441558441558)","(21.0, 42.0, 39.5)","(19.0, 32.0, 27.833333333333332)","(2.0, 2.08, 2.068)","(8.5, 12.0, 10.81578947368421)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 44.36363636363636)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:23.450040,"(9.0, 14.5, 12.1)","(101.0, 160.0, 133.33333333333334)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 13.558441558441558)","(21.0, 42.0, 39.5)","(19.0, 32.0, 27.833333333333332)","(2.0, 2.1, 2.068)","(8.5, 12.0, 10.565217391304348)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 44.36363636363636)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:25.025238,"(9.0, 14.5, 12.1)","(101.0, 140.0, 146.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 13.558441558441558)","(21.0, 42.0, 39.5)","(19.0, 32.0, 28.666666666666668)","(2.0, 2.1, 2.0895652173913044)","(8.5, 12.0, 10.565217391304348)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 44.36363636363636)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:26.666003,"(9.0, 14.5, 12.1)","(101.0, 160.0, 146.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 13.558441558441558)","(21.0, 42.0, 39.5)","(19.0, 32.0, 28.666666666666668)","(2.0, 2.1, 2.0895652173913044)","(8.5, 12.0, 10.565217391304348)","(21.0, 50.0, 44.375)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 44.36363636363636)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:28.274353,"(9.0, 14.5, 12.1)","(101.0, 160.0, 146.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 13.558441558441558)","(21.0, 42.0, 39.5)","(19.0, 32.0, 28.666666666666668)","(2.0, 2.1, 2.0895652173913044)","(8.5, 12.0, 10.235294117647058)","(21.0, 50.0, 43.142857142857146)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 44.36363636363636)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:29.894007,"(9.0, 14.5, 12.1)","(101.0, 160.0, 146.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 13.558441558441558)","(21.0, 42.0, 39.5)","(19.0, 32.0, 28.666666666666668)","(2.0, 2.1, 2.0895652173913044)","(8.5, 12.0, 10.235294117647058)","(21.0, 50.0, 43.142857142857146)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 44.36363636363636)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:31.496755,"(9.0, 14.5, 12.1)","(101.0, 160.0, 146.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 13.558441558441558)","(21.0, 42.0, 39.5)","(19.0, 32.0, 28.666666666666668)","(2.0, 2.1, 2.0895652173913044)","(8.5, 12.0, 10.235294117647058)","(21.0, 50.0, 43.142857142857146)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 44.36363636363636)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:33.195599,"(9.0, 14.5, 12.1)","(101.0, 160.0, 146.66666666666666)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 13.558441558441558)","(21.0, 42.0, 39.5)","(19.0, 32.0, 28.666666666666668)","(2.0, 2.1, 2.0895652173913044)","(8.5, 12.0, 10.235294117647058)","(21.0, 50.0, 43.142857142857146)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 44.36363636363636)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:34.911907,"(9.0, 14.5, 12.1)","(101.0, 160.0, 145.0)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 14.20855614973262)","(21.0, 42.0, 42.8)","(19.0, 32.0, 28.666666666666668)","(2.0, 2.1, 2.0895652173913044)","(8.5, 12.0, 11.357142857142858)","(21.0, 50.0, 45.714285714285715)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.735135135135137)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 45.333333333333336)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:36.576702,"(9.0, 14.5, 13.576923076923077)","(101.0, 170.0, 136.0)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 14.20855614973262)","(21.0, 46.0, 43.53846153846154)","(19.0, 32.0, 28.666666666666668)","(2.0, 2.1, 2.0895652173913044)","(8.5, 12.0, 11.112244897959183)","(21.0, 50.0, 45.714285714285715)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.751351351351351)","(31.0, 65.0, 50.25423728813559)","(21.0, 46.0, 45.333333333333336)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:38.231742,"(9.0, 14.5, 13.576923076923077)","(101.0, 160.0, 136.0)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 14.20855614973262)","(21.0, 46.0, 43.53846153846154)","(19.0, 32.0, 28.470588235294116)","(2.0, 2.1, 2.096065573770492)","(8.5, 12.0, 11.112244897959183)","(21.0, 50.0, 45.714285714285715)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.751351351351351)","(31.0, 65.0, 50.25423728813559)","(21.0, 75.0, 65.33333333333333)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:39.893172,"(9.0, 14.5, 13.576923076923077)","(101.0, 160.0, 136.0)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 14.20855614973262)","(21.0, 46.0, 43.53846153846154)","(19.0, 32.0, 28.470588235294116)","(2.0, 2.1, 2.096065573770492)","(8.5, 12.0, 11.112244897959183)","(21.0, 50.0, 45.714285714285715)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.751351351351351)","(31.0, 65.0, 50.25423728813559)","(21.0, 75.0, 60.57142857142857)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:41.575676,"(9.0, 14.5, 13.576923076923077)","(91.0, 160.0, 136.0)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 14.20855614973262)","(21.0, 46.0, 43.53846153846154)","(19.0, 32.0, 28.666666666666668)","(1.95, 2.1, 2.096065573770492)","(8.5, 12.0, 11.112244897959183)","(21.0, 50.0, 45.714285714285715)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.751351351351351)","(31.0, 65.0, 50.25423728813559)","(26.0, 70.0, 62.666666666666664)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:43.247893,"(9.0, 14.5, 13.576923076923077)","(91.0, 160.0, 136.0)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 14.20855614973262)","(21.0, 46.0, 43.53846153846154)","(19.0, 32.0, 28.666666666666668)","(1.95, 2.1, 2.0771739130434783)","(8.5, 12.0, 11.055555555555555)","(21.0, 50.0, 45.714285714285715)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.751351351351351)","(31.0, 65.0, 50.25423728813559)","(26.0, 65.0, 59.333333333333336)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:44.939070,"(9.0, 14.5, 13.0)","(91.0, 160.0, 130.0)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 14.20855614973262)","(21.0, 46.0, 41.2)","(19.0, 32.0, 28.666666666666668)","(1.95, 2.1, 2.0771739130434783)","(8.5, 12.0, 11.055555555555555)","(21.0, 50.0, 45.714285714285715)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.751351351351351)","(31.0, 65.0, 50.25423728813559)","(26.0, 65.0, 57.5)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:46.603307,"(9.0, 14.0, 12.666666666666666)","(91.0, 150.0, 133.33333333333334)","(101.0, 180.0, 170.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 14.20855614973262)","(21.0, 46.0, 41.2)","(19.0, 32.0, 28.666666666666668)","(1.95, 2.1, 2.0771739130434783)","(8.5, 12.0, 11.055555555555555)","(21.0, 50.0, 46.170212765957444)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.690909090909091)","(31.0, 65.0, 50.25423728813559)","(26.0, 65.0, 61.66666666666667)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:48.224583,"(9.0, 13.5, 12.666666666666666)","(91.0, 140.0, 130.0)","(101.0, 180.0, 162.5)","(101.0, 190.0, 152.5)","(8.5, 15.0, 14.20855614973262)","(21.0, 46.0, 41.2)","(19.0, 32.0, 28.470588235294116)","(1.95, 2.1, 2.0771739130434783)","(8.5, 12.0, 11.055555555555555)","(21.0, 50.0, 46.170212765957444)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.72)","(31.0, 65.0, 50.25423728813559)","(26.0, 65.0, 61.66666666666667)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:49.853758,"(9.0, 13.5, 12.666666666666666)","(91.0, 140.0, 130.0)","(101.0, 170.0, 140.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 14.20855614973262)","(21.0, 46.0, 42.0)","(19.0, 32.0, 28.470588235294116)","(1.95, 2.1, 2.0771739130434783)","(8.5, 12.0, 11.055555555555555)","(21.0, 50.0, 46.25)","(31.0, 48.0, 44.8235294117647)","(7.0, 8.8, 8.9)","(31.0, 65.0, 50.25423728813559)","(26.0, 65.0, 57.5)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:51.575428,"(9.0, 13.5, 12.666666666666666)","(91.0, 140.0, 130.0)","(101.0, 160.0, 140.0)","(101.0, 190.0, 152.5)","(8.5, 15.0, 14.20855614973262)","(21.0, 46.0, 42.0)","(19.0, 32.0, 28.1)","(1.95, 2.1, 2.0771739130434783)","(8.5, 12.0, 11.333333333333334)","(21.0, 50.0, 46.25)","(31.0, 48.0, 44.8235294117647)","(7.0, 9.2, 8.9)","(31.0, 65.0, 50.96774193548387)","(26.0, 65.0, 57.5)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:53.418609,"(9.0, 13.5, 12.571428571428571)","(91.0, 140.0, 130.0)","(101.0, 160.0, 140.0)","(101.0, 190.0, 165.0)","(8.5, 15.0, 14.464285714285714)","(21.0, 46.0, 42.0)","(19.0, 32.0, 28.4)","(1.95, 2.1, 2.081081081081081)","(8.5, 11.5, 11.214285714285714)","(21.0, 50.0, 46.25)","(31.0, 48.0, 44.8235294117647)","(7.0, 9.4, 8.950000000000001)","(31.0, 65.0, 50.96774193548387)","(26.0, 65.0, 57.5)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:55.214773,"(9.0, 13.0, 12.571428571428571)","(91.0, 140.0, 130.0)","(101.0, 160.0, 140.0)","(101.0, 190.0, 165.0)","(8.5, 14.5, 14.423913043478262)","(21.0, 46.0, 42.0)","(19.0, 30.0, 28.4)","(1.95, 2.1, 2.096279069767442)","(8.5, 11.5, 11.214285714285714)","(21.0, 50.0, 45.81395348837209)","(31.0, 48.0, 44.8235294117647)","(7.0, 9.4, 9.600000000000001)","(31.0, 65.0, 50.96774193548387)","(26.0, 65.0, 57.5)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:56.994786,"(9.0, 13.0, 12.25)","(91.0, 140.0, 130.0)","(101.0, 160.0, 140.0)","(101.0, 190.0, 165.0)","(9.0, 14.5, 14.423913043478262)","(21.0, 46.0, 42.0)","(19.0, 30.0, 26.666666666666668)","(1.95, 2.1, 2.096279069767442)","(8.5, 11.5, 11.214285714285714)","(21.0, 50.0, 45.81395348837209)","(31.0, 48.0, 44.8235294117647)","(7.0, 9.8, 9.600000000000001)","(31.0, 65.0, 50.96774193548387)","(26.0, 65.0, 57.5)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:47:58.652221,"(9.0, 13.0, 12.25)","(91.0, 140.0, 130.0)","(101.0, 160.0, 133.33333333333334)","(101.0, 190.0, 165.0)","(9.0, 14.5, 14.423913043478262)","(21.0, 46.0, 42.0)","(19.0, 30.0, 26.666666666666668)","(1.95, 2.1, 2.095862068965517)","(8.5, 11.5, 11.214285714285714)","(21.0, 50.0, 45.81395348837209)","(31.0, 48.0, 44.8235294117647)","(7.0, 9.8, 9.600000000000001)","(31.0, 65.0, 50.25423728813559)","(26.0, 65.0, 57.5)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:48:00.478001,"(9.0, 13.0, 12.25)","(91.0, 140.0, 120.0)","(101.0, 160.0, 133.33333333333334)","(101.0, 190.0, 150.0)","(9.0, 14.5, 14.405405405405405)","(21.0, 46.0, 42.0)","(19.0, 30.0, 26.666666666666668)","(1.95, 2.1, 2.02048)","(8.5, 11.5, 11.119047619047619)","(21.0, 50.0, 45.714285714285715)","(31.0, 48.0, 44.275862068965516)","(7.0, 9.8, 9.675)","(31.0, 65.0, 50.25423728813559)","(26.0, 65.0, 54.0)","(101.0, 230.0, 170.0)"
06-01-2023 13:48:02.184944,"(9.0, 13.0, 12.25)","(91.0, 140.0, 120.0)","(101.0, 160.0, 133.33333333333334)","(101.0, 190.0, 150.0)","(9.0, 14.5, 14.405405405405405)","(21.0, 46.0, 42.0)","(19.0, 30.0, 26.666666666666668)","(1.95, 2.04, 2.02048)","(8.5, 11.5, 11.119047619047619)","(21.0, 50.0, 45.714285714285715)","(31.0, 48.0, 44.275862068965516)","(7.0, 10.5, 9.7)","(31.0, 65.0, 50.96774193548387)","(26.0, 60.0, 54.0)","(101.0, 230.0, 170.0)"
06-01-2023 13:48:03.937991,"(9.0, 13.0, 12.25)","(91.0, 140.0, 130.0)","(101.0, 160.0, 146.66666666666666)","(101.0, 190.0, 140.0)","(9.0, 14.5, 13.961538461538462)","(21.0, 46.0, 42.0)","(19.0, 30.0, 26.923076923076923)","(1.95, 2.04, 2.02048)","(8.5, 11.5, 10.772727272727273)","(21.0, 50.0, 43.142857142857146)","(31.0, 48.0, 44.8235294117647)","(7.0, 10.0, 9.52)","(31.0, 65.0, 50.96774193548387)","(26.0, 60.0, 54.0)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:48:05.711692,"(9.0, 13.0, 12.25)","(91.0, 140.0, 130.0)","(101.0, 160.0, 146.66666666666666)","(101.0, 200.0, 150.0)","(9.0, 14.5, 13.961538461538462)","(21.0, 46.0, 42.0)","(19.0, 30.0, 26.923076923076923)","(1.95, 2.04, 2.02048)","(8.5, 11.5, 10.772727272727273)","(21.0, 50.0, 43.142857142857146)","(31.0, 48.0, 44.8235294117647)","(7.0, 10.0, 9.55)","(31.0, 65.0, 50.96774193548387)","(26.0, 60.0, 54.0)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:48:07.450165,"(9.0, 13.0, 12.25)","(91.0, 140.0, 130.0)","(101.0, 160.0, 146.66666666666666)","(101.0, 190.0, 150.0)","(9.0, 14.5, 13.961538461538462)","(21.0, 46.0, 42.0)","(19.0, 30.0, 26.923076923076923)","(1.95, 2.04, 2.02048)","(8.5, 11.5, 10.772727272727273)","(21.0, 50.0, 43.142857142857146)","(31.0, 48.0, 44.8235294117647)","(7.0, 10.0, 9.675)","(31.0, 65.0, 50.96774193548387)","(26.0, 60.0, 54.0)","(101.0, 230.0, 196.66666666666666)"
06-01-2023 13:48:09.186088,"(9.0, 13.0, 12.25)","(91.0, 140.0, 130.0)","(101.0, 160.0, 146.66666666666666)","(101.0, 190.0, 150.0)","(9.0, 14.5, 13.961538461538462)","(21.0, 46.0, 42.0)","(19.0, 30.0, 26.923076923076923)","(1.95, 2.04, 2.0230555555555556)","(8.5, 11.5, 10.772727272727273)","(21.0, 50.0, 44.0)","(31.0, 48.0, 44.8235294117647)","(7.0, 10.5, 9.675)","(31.0, 65.0, 50.96774193548387)","(26.0, 60.0, 54.0)","(101.0, 230.0, 196.66666666666666)"
