,Goodtime Libby,Shoobees Spirit,Rocknroll Gronk,Cincinnati,Layden,Starzzz Destiny
14-12-2022 14:18:27.121049,"(7.5, 10.5, 9.904166666666667)","(2.05, 2.4, 2.3588235294117648)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 49.75)","(15.0, 30.0, 29.0)","(7.0, 9.2, 9.144444444444444)"
14-12-2022 14:18:28.383504,"(7.5, 10.5, 9.904166666666667)","(2.05, 2.4, 2.34)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 49.75)","(15.0, 30.0, 29.0)","(7.0, 9.2, 9.144444444444444)"
14-12-2022 14:18:29.583984,"(7.5, 10.5, 9.904166666666667)","(2.05, 2.4, 2.316)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 48.5)","(15.0, 30.0, 29.0)","(7.0, 9.2, 9.144444444444444)"
14-12-2022 14:18:30.586353,"(7.5, 10.5, 9.904166666666667)","(2.05, 2.4, 2.316)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 45.5)","(15.0, 30.0, 29.0)","(7.0, 9.2, 9.10909090909091)"
14-12-2022 14:18:31.753935,"(7.5, 10.5, 10.045)","(2.05, 2.4, 2.316)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 45.5)","(15.0, 30.0, 29.0)","(7.0, 9.2, 9.10909090909091)"
14-12-2022 14:18:32.796361,"(7.5, 10.5, 10.045)","(2.05, 2.4, 2.316)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 47.0)","(15.0, 30.0, 29.0)","(7.0, 9.2, 9.10909090909091)"
14-12-2022 14:18:33.916475,"(7.5, 10.5, 10.045)","(2.05, 2.4, 2.316)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 47.0)","(15.0, 30.0, 29.0)","(7.0, 9.2, 9.1375)"
14-12-2022 14:18:35.073383,"(7.5, 10.5, 10.045)","(2.05, 2.4, 2.316)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 47.0)","(15.0, 30.0, 29.0)","(7.0, 9.2, 9.1375)"
14-12-2022 14:18:36.199526,"(7.5, 10.5, 10.045)","(2.05, 2.4, 2.316)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 47.0)","(15.0, 30.0, 29.0)","(7.0, 9.2, 9.1375)"
14-12-2022 14:18:37.280989,"(7.5, 10.5, 10.045)","(2.05, 2.4, 2.316)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 47.0)","(15.0, 30.0, 29.0)","(7.0, 9.2, 9.1375)"
14-12-2022 14:18:38.393186,"(7.5, 10.5, 10.045)","(2.05, 2.4, 2.316)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 47.0)","(15.0, 30.0, 25.0)","(7.0, 9.2, 9.033333333333333)"
14-12-2022 14:18:39.453995,"(7.5, 10.5, 10.045)","(2.05, 2.4, 2.373333333333333)","(2.6, 3.55, 3.4625000000000004)","(21.0, 50.0, 46.75)","(15.0, 30.0, 25.0)","(7.0, 9.2, 8.6)"
14-12-2022 14:18:40.523074,"(7.5, 10.5, 10.045)","(2.05, 2.42, 2.36)","(2.6, 3.55, 3.4625000000000004)","(21.0, 48.0, 46.75)","(15.0, 30.0, 25.0)","(7.0, 9.2, 8.6)"
14-12-2022 14:18:41.622709,"(7.5, 10.5, 9.904166666666667)","(2.05, 2.52, 2.4466666666666668)","(2.6, 3.55, 3.4625000000000004)","(21.0, 48.0, 46.75)","(15.0, 30.0, 25.0)","(7.0, 9.2, 8.799999999999999)"
14-12-2022 14:18:42.742577,"(7.5, 10.5, 10.045)","(2.05, 2.56, 2.522857142857143)","(2.6, 3.55, 3.4625000000000004)","(21.0, 48.0, 43.55555555555556)","(15.0, 30.0, 24.75)","(7.0, 9.2, 8.2)"
14-12-2022 14:18:43.774219,"(7.5, 10.5, 10.045)","(2.05, 2.56, 2.522857142857143)","(2.6, 3.55, 3.4625000000000004)","(21.0, 48.0, 43.55555555555556)","(15.0, 30.0, 24.75)","(7.0, 9.2, 8.2)"
14-12-2022 14:18:44.923839,"(7.5, 10.5, 10.045)","(2.05, 2.56, 2.522857142857143)","(2.6, 3.55, 3.4625000000000004)","(21.0, 48.0, 43.55555555555556)","(15.0, 30.0, 24.75)","(7.0, 9.2, 8.95)"
14-12-2022 14:18:46.113644,"(7.5, 10.5, 10.021052631578947)","(2.05, 2.58, 2.4527272727272726)","(2.6, 3.55, 3.4833333333333334)","(21.0, 48.0, 43.0)","(15.0, 30.0, 21.5)","(7.0, 9.2, 8.3)"
14-12-2022 14:18:47.511653,"(7.5, 10.5, 9.878260869565217)","(2.05, 2.58, 2.452)","(2.6, 3.55, 3.41)","(21.0, 48.0, 43.0)","(15.0, 29.0, 20.428571428571427)","(7.0, 9.2, 7.6000000000000005)"
14-12-2022 14:18:48.742983,"(7.5, 10.5, 9.878260869565217)","(2.05, 2.56, 2.452)","(2.6, 3.55, 3.41)","(21.0, 48.0, 43.0)","(15.0, 29.0, 20.5)","(7.0, 9.0, 7.571428571428572)"
14-12-2022 14:18:49.940506,"(7.5, 10.5, 9.878260869565217)","(2.05, 2.56, 2.506666666666667)","(2.6, 3.55, 3.41)","(21.0, 48.0, 43.0)","(15.0, 28.0, 20.333333333333332)","(7.0, 8.6, 7.50909090909091)"
14-12-2022 14:18:51.402418,"(7.5, 10.5, 9.878260869565217)","(2.05, 2.54, 2.5326315789473686)","(2.6, 3.55, 3.41)","(21.0, 48.0, 43.0)","(15.0, 27.0, 20.4)","(7.0, 8.6, 7.50909090909091)"
14-12-2022 14:18:52.614695,"(7.5, 10.5, 9.878260869565217)","(2.05, 2.54, 2.5326315789473686)","(2.6, 3.55, 3.41)","(21.0, 48.0, 43.0)","(15.0, 26.0, 20.0)","(7.0, 8.6, 7.50909090909091)"
14-12-2022 14:18:53.867697,"(7.5, 10.5, 10.066666666666666)","(2.05, 2.54, 2.5326315789473686)","(2.6, 3.55, 3.41)","(21.0, 48.0, 43.0)","(15.0, 25.0, 20.0)","(7.0, 8.6, 8.094736842105263)"
14-12-2022 14:18:55.038013,"(7.5, 10.5, 10.066666666666666)","(2.05, 2.54, 2.5095652173913043)","(2.6, 3.55, 3.41)","(21.0, 48.0, 43.0)","(15.0, 25.0, 19.714285714285715)","(7.0, 8.6, 8.094736842105263)"
14-12-2022 14:18:56.317937,"(7.5, 11.5, 11.441176470588236)","(2.05, 2.54, 2.5095652173913043)","(2.6, 3.55, 3.41)","(21.0, 48.0, 43.0)","(15.0, 24.0, 19.666666666666668)","(7.0, 8.6, 8.094736842105263)"
14-12-2022 14:18:57.439079,"(7.5, 11.5, 11.35)","(2.05, 2.54, 2.5095652173913043)","(2.6, 3.55, 3.41)","(21.0, 48.0, 41.5)","(15.0, 23.0, 20.916666666666668)","(7.0, 8.6, 8.035294117647059)"
14-12-2022 14:18:58.438994,"(7.5, 11.5, 10.9)","(2.05, 2.56, 2.5423529411764707)","(2.6, 3.55, 3.41)","(21.0, 46.0, 41.125)","(15.0, 23.0, 20.916666666666668)","(7.0, 8.6, 8.3)"
14-12-2022 14:18:59.545551,"(7.5, 11.0, 10.733333333333334)","(2.05, 2.56, 2.5423529411764707)","(2.6, 3.55, 3.41)","(21.0, 46.0, 41.125)","(15.0, 23.0, 20.916666666666668)","(7.0, 8.4, 8.3)"
14-12-2022 14:19:00.722492,"(7.5, 11.0, 10.563636363636364)","(2.05, 2.56, 2.5423529411764707)","(2.6, 3.55, 3.41)","(21.0, 46.0, 41.125)","(15.0, 23.0, 20.916666666666668)","(7.0, 8.4, 8.3)"
14-12-2022 14:19:01.845301,"(7.5, 11.5, 11.417391304347825)","(2.05, 2.56, 2.5423529411764707)","(2.6, 3.55, 3.41)","(21.0, 46.0, 41.125)","(15.0, 23.0, 20.916666666666668)","(7.0, 8.4, 8.042857142857143)"
14-12-2022 14:19:02.986245,"(7.5, 11.5, 11.272)","(2.05, 2.56, 2.5454545454545454)","(2.6, 3.55, 3.41)","(21.0, 46.0, 41.125)","(15.0, 23.0, 20.916666666666668)","(7.0, 8.4, 8.042857142857143)"
14-12-2022 14:19:04.065099,"(7.5, 10.0, 9.982608695652173)","(2.05, 2.56, 2.55)","(2.6, 3.55, 3.5210526315789474)","(21.0, 44.0, 42.0)","(15.0, 19.5, 18.5)","(7.0, 7.4, 7.36)"
14-12-2022 14:19:05.108527,"(7.5, 11.0, 10.883333333333333)","(2.05, 2.56, 2.5129411764705885)","(2.6, 3.55, 3.41)","(21.0, 42.0, 41.0)","(15.0, 23.0, 17.583333333333332)","(7.0, 8.2, 7.699999999999999)"
14-12-2022 14:19:06.171790,"(7.5, 11.0, 10.883333333333333)","(2.05, 2.56, 2.5364705882352943)","(2.6, 3.55, 3.41)","(21.0, 42.0, 40.6)","(15.0, 22.0, 18.5)","(7.0, 8.2, 7.366666666666667)"
14-12-2022 14:19:07.320789,"(7.5, 10.5, 10.425)","(2.05, 2.56, 2.5364705882352943)","(2.6, 3.55, 3.41)","(21.0, 42.0, 40.6)","(15.0, 21.0, 18.18181818181818)","(7.0, 8.2, 7.366666666666667)"
14-12-2022 14:19:08.453175,"(7.5, 10.5, 10.425)","(2.05, 2.56, 2.5364705882352943)","(2.6, 3.55, 3.41)","(21.0, 42.0, 40.6)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.2, 7.366666666666667)"
14-12-2022 14:19:09.647733,"(7.5, 10.5, 10.425)","(2.05, 2.56, 2.5508571428571427)","(2.6, 3.55, 3.41)","(21.0, 42.0, 40.6)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.2, 7.366666666666667)"
14-12-2022 14:19:10.759991,"(7.5, 10.5, 10.425)","(2.05, 2.56, 2.5508571428571427)","(2.6, 3.55, 3.355555555555555)","(21.0, 42.0, 40.6)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.2, 7.45)"
14-12-2022 14:19:11.899998,"(7.5, 10.5, 10.425)","(2.05, 2.56, 2.5508571428571427)","(2.6, 3.55, 3.4153846153846152)","(21.0, 42.0, 40.6)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.2, 7.45)"
14-12-2022 14:19:12.966865,"(7.5, 10.5, 10.425)","(2.05, 2.56, 2.512)","(2.6, 3.55, 3.4470588235294115)","(21.0, 42.0, 40.46153846153846)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.2, 7.45)"
14-12-2022 14:19:14.033443,"(7.5, 10.5, 10.425)","(2.05, 2.56, 2.512)","(2.6, 3.55, 3.4470588235294115)","(21.0, 42.0, 40.46153846153846)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.2, 7.45)"
14-12-2022 14:19:15.090165,"(7.5, 10.5, 10.2)","(2.05, 2.56, 2.5042857142857144)","(2.6, 3.55, 3.4470588235294115)","(21.0, 42.0, 40.46153846153846)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.2, 7.45)"
14-12-2022 14:19:16.205769,"(7.5, 10.5, 10.2)","(2.05, 2.56, 2.502608695652174)","(2.6, 3.55, 3.4625)","(21.0, 42.0, 40.46153846153846)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.2, 7.628571428571428)"
14-12-2022 14:19:17.303528,"(7.5, 10.5, 10.2)","(2.05, 2.56, 2.502608695652174)","(2.6, 3.55, 3.503125)","(21.0, 42.0, 40.46153846153846)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.2, 7.482352941176471)"
14-12-2022 14:19:18.424647,"(7.5, 10.5, 9.927272727272728)","(2.05, 2.56, 2.5031578947368422)","(2.6, 3.55, 3.46)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.0, 7.580952380952381)"
14-12-2022 14:19:19.566076,"(7.5, 10.5, 9.927272727272728)","(2.05, 2.56, 2.5031578947368422)","(2.6, 3.55, 3.521153846153846)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.541666666666668)","(7.0, 8.0, 7.685714285714286)"
14-12-2022 14:19:20.702437,"(7.5, 10.5, 9.927272727272728)","(2.05, 2.56, 2.5342857142857143)","(2.6, 3.55, 3.521153846153846)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.541666666666668)","(7.0, 8.0, 7.685714285714286)"
14-12-2022 14:19:21.781841,"(7.5, 10.5, 9.927272727272728)","(2.05, 2.56, 2.5436363636363635)","(2.6, 3.55, 3.485185185185185)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.541666666666668)","(7.0, 8.0, 7.685714285714286)"
14-12-2022 14:19:22.853324,"(7.5, 10.5, 9.84)","(2.05, 2.58, 2.5768)","(2.6, 3.55, 3.485185185185185)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.541666666666668)","(7.0, 8.0, 7.685714285714286)"
14-12-2022 14:19:23.962812,"(7.5, 10.5, 9.84)","(2.05, 2.58, 2.5700000000000003)","(2.6, 3.55, 3.425)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.541666666666668)","(7.0, 8.0, 7.685714285714286)"
14-12-2022 14:19:25.061473,"(7.5, 10.5, 9.84)","(2.05, 2.58, 2.5329411764705885)","(2.6, 3.55, 3.425)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.541666666666668)","(7.0, 8.0, 7.685714285714286)"
14-12-2022 14:19:26.196509,"(7.5, 10.5, 9.84)","(2.05, 2.58, 2.531111111111111)","(2.6, 3.55, 3.425)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.541666666666668)","(7.0, 8.0, 7.685714285714286)"
14-12-2022 14:19:27.399185,"(7.5, 10.5, 9.84)","(2.05, 2.58, 2.5105263157894737)","(2.6, 3.55, 3.4923076923076923)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.541666666666668)","(7.0, 8.0, 7.685714285714286)"
14-12-2022 14:19:28.590853,"(7.5, 10.5, 9.84)","(2.05, 2.58, 2.517391304347826)","(2.6, 3.55, 3.4923076923076923)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.541666666666668)","(7.0, 8.0, 7.685714285714286)"
14-12-2022 14:19:29.743047,"(7.5, 10.5, 9.84)","(2.05, 2.58, 2.517391304347826)","(2.6, 3.55, 3.4923076923076923)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.833333333333332)","(7.0, 8.0, 7.685714285714286)"
14-12-2022 14:19:30.850125,"(7.5, 10.5, 9.84)","(2.05, 2.58, 2.517391304347826)","(2.6, 3.55, 3.4923076923076923)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 17.142857142857142)","(7.0, 8.0, 7.482352941176471)"
14-12-2022 14:19:31.878908,"(7.5, 10.5, 9.978947368421052)","(2.05, 2.58, 2.4955555555555557)","(2.6, 3.75, 3.4642857142857144)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.0, 7.482352941176471)"
14-12-2022 14:19:32.848711,"(7.5, 10.5, 9.978947368421052)","(2.05, 2.58, 2.5)","(2.6, 3.75, 3.4642857142857144)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.0, 7.3)"
14-12-2022 14:19:33.948761,"(7.5, 10.5, 9.84)","(2.05, 2.58, 2.532)","(2.6, 3.75, 3.6062499999999997)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.18181818181818)","(7.0, 8.0, 7.3)"
14-12-2022 14:19:35.055178,"(7.5, 10.5, 9.84)","(2.05, 2.58, 2.556)","(2.6, 3.65, 3.6062499999999997)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.653846153846153)","(7.0, 8.0, 7.3)"
14-12-2022 14:19:36.186230,"(7.5, 10.5, 9.84)","(2.05, 2.4, 2.3402771362586603)","(2.6, 3.75, 3.6681818181818184)","(21.0, 42.0, 38.857142857142854)","(15.0, 20.0, 18.0)","(7.0, 8.0, 7.3)"
14-12-2022 14:19:37.255764,"(7.5, 10.5, 9.84)","(2.05, 2.4, 2.340414746543779)","(2.6, 3.75, 3.6545454545454543)","(21.0, 42.0, 38.857142857142854)","(15.0, 21.0, 18.0)","(7.0, 8.0, 7.3)"
14-12-2022 14:19:38.245152,"(7.5, 10.5, 9.84)","(2.05, 2.4, 2.340414746543779)","(2.6, 3.75, 3.6545454545454543)","(21.0, 42.0, 38.857142857142854)","(15.0, 21.0, 19.0)","(7.0, 8.0, 7.3)"
14-12-2022 14:19:39.280456,"(7.5, 10.5, 9.84)","(2.05, 2.4, 2.352)","(2.6, 3.75, 3.664285714285714)","(21.0, 42.0, 38.857142857142854)","(15.0, 21.0, 20.3)","(7.0, 8.0, 7.3)"
14-12-2022 14:19:40.335522,"(7.5, 10.5, 9.84)","(2.05, 2.44, 2.346086956521739)","(2.6, 3.75, 3.6882352941176473)","(21.0, 42.0, 38.857142857142854)","(15.0, 21.0, 19.6)","(7.0, 8.0, 7.3)"
14-12-2022 14:19:41.483577,"(7.5, 10.5, 9.84)","(2.05, 2.44, 2.424)","(2.6, 3.85, 3.7125)","(21.0, 42.0, 35.125)","(15.0, 21.0, 18.0)","(7.0, 8.0, 7.3)"
14-12-2022 14:19:42.610474,"(7.5, 10.5, 9.84)","(2.05, 2.44, 2.422222222222222)","(2.6, 3.8, 3.625)","(21.0, 42.0, 36.166666666666664)","(15.0, 21.0, 19.153846153846153)","(7.0, 8.0, 7.3)"
14-12-2022 14:19:43.767855,"(7.5, 10.5, 9.84)","(2.05, 2.44, 2.424444444444444)","(2.6, 3.8, 3.625)","(21.0, 42.0, 36.166666666666664)","(15.0, 21.0, 19.0)","(7.0, 8.0, 7.3)"
14-12-2022 14:19:44.912145,"(7.5, 10.5, 9.84)","(2.05, 2.44, 2.424444444444444)","(2.6, 3.8, 3.625)","(21.0, 42.0, 36.166666666666664)","(15.0, 20.0, 20.0)","(7.0, 8.0, 7.688888888888889)"
14-12-2022 14:19:45.962627,"(7.5, 10.5, 9.84)","(2.05, 2.44, 2.424444444444444)","(2.6, 3.8, 3.625)","(21.0, 42.0, 36.166666666666664)","(15.0, 21.0, 20.0)","(7.0, 8.0, 7.688888888888889)"
14-12-2022 14:19:46.975911,"(7.5, 10.5, 9.84)","(2.05, 2.4, 2.38)","(2.6, 3.8, 3.7666666666666666)","(21.0, 42.0, 35.0)","(15.0, 25.0, 24.928571428571427)","(7.0, 8.0, 7.688888888888889)"
14-12-2022 14:19:48.033169,"(7.5, 10.5, 9.674999999999999)","(2.05, 2.44, 2.424444444444444)","(2.6, 3.8, 3.66)","(21.0, 42.0, 35.0)","(15.0, 26.0, 20.15)","(7.0, 8.0, 7.533333333333333)"
14-12-2022 14:19:49.210448,"(7.5, 10.5, 9.674999999999999)","(2.05, 2.44, 2.439120879120879)","(2.6, 3.75, 3.6214285714285714)","(21.0, 42.0, 35.0)","(15.0, 26.0, 22.25)","(7.0, 8.0, 7.533333333333333)"
14-12-2022 14:19:50.370980,"(7.5, 10.5, 10.176470588235293)","(2.05, 2.44, 2.439120879120879)","(2.6, 3.85, 3.6214285714285714)","(21.0, 42.0, 35.0)","(15.0, 25.0, 22.5)","(7.0, 8.0, 7.5)"
14-12-2022 14:19:51.560774,"(7.5, 10.5, 10.176470588235293)","(2.05, 2.44, 2.41)","(2.6, 3.8, 3.6478260869565218)","(21.0, 42.0, 31.2)","(15.0, 24.0, 21.5)","(7.0, 8.0, 7.5)"
14-12-2022 14:19:52.697404,"(7.5, 10.5, 10.176470588235293)","(2.05, 2.44, 2.41)","(2.6, 3.8, 3.6185185185185187)","(21.0, 40.0, 30.285714285714285)","(15.0, 24.0, 21.5)","(7.0, 8.0, 7.222222222222222)"
14-12-2022 14:19:53.749503,"(7.5, 10.5, 10.176470588235293)","(2.05, 2.44, 2.4384615384615382)","(2.6, 3.8, 3.6185185185185187)","(21.0, 38.0, 32.5)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.222222222222222)"
14-12-2022 14:19:54.837697,"(7.5, 10.5, 10.176470588235293)","(2.05, 2.44, 2.4384615384615382)","(2.6, 3.8, 3.6185185185185187)","(21.0, 36.0, 32.5)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.222222222222222)"
14-12-2022 14:19:56.065284,"(7.5, 10.5, 9.904166666666667)","(2.05, 2.44, 2.4384615384615382)","(2.6, 3.8, 3.6185185185185187)","(21.0, 36.0, 32.5)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.377777777777778)"
14-12-2022 14:19:57.220529,"(7.5, 10.5, 9.989285714285714)","(2.05, 2.44, 2.4384615384615382)","(2.6, 3.8, 3.6185185185185187)","(21.0, 36.0, 32.5)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.377777777777778)"
14-12-2022 14:19:58.398704,"(7.5, 10.5, 9.989285714285714)","(2.05, 2.48, 2.4785405405405405)","(2.6, 3.8, 3.6638888888888888)","(21.0, 36.0, 34.0)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.377777777777778)"
14-12-2022 14:19:59.536462,"(7.5, 10.5, 9.989285714285714)","(2.05, 2.48, 2.4785405405405405)","(2.6, 3.8, 3.6638888888888888)","(21.0, 36.0, 34.0)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.5058823529411764)"
14-12-2022 14:20:00.704174,"(7.5, 10.5, 9.989285714285714)","(2.05, 2.48, 2.4785405405405405)","(2.6, 3.8, 3.6638888888888888)","(21.0, 36.0, 34.25)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.7375)"
14-12-2022 14:20:01.766118,"(7.5, 10.5, 9.989285714285714)","(2.05, 2.48, 2.4785405405405405)","(2.6, 3.8, 3.6638888888888888)","(21.0, 36.0, 31.1)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.222222222222222)"
14-12-2022 14:20:02.775514,"(7.5, 10.5, 9.989285714285714)","(2.05, 2.48, 2.4785405405405405)","(2.6, 3.8, 3.6638888888888888)","(21.0, 38.0, 33.8)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.222222222222222)"
14-12-2022 14:20:03.861072,"(7.5, 10.5, 9.989285714285714)","(2.05, 2.48, 2.4785405405405405)","(2.6, 3.8, 3.6638888888888888)","(21.0, 36.0, 33.09090909090909)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.222222222222222)"
14-12-2022 14:20:05.016243,"(7.5, 10.5, 9.989285714285714)","(2.05, 2.48, 2.4619999999999997)","(2.6, 3.8, 3.6638888888888888)","(21.0, 36.0, 33.09090909090909)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.222222222222222)"
14-12-2022 14:20:06.175255,"(7.5, 10.5, 9.989285714285714)","(2.05, 2.48, 2.4619999999999997)","(2.6, 3.8, 3.6638888888888888)","(21.0, 36.0, 33.09090909090909)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.710344827586207)"
14-12-2022 14:20:07.399680,"(7.5, 10.5, 9.989285714285714)","(2.05, 2.48, 2.4619999999999997)","(2.6, 3.8, 3.6638888888888888)","(21.0, 36.0, 33.0)","(15.0, 24.0, 22.3125)","(7.0, 8.0, 7.678787878787879)"
14-12-2022 14:20:08.593094,"(7.5, 10.5, 9.964705882352941)","(2.05, 2.48, 2.4619999999999997)","(2.6, 3.8, 3.600980392156863)","(21.0, 34.0, 33.0)","(15.0, 24.0, 22.3125)","(7.0, 7.8, 7.541935483870968)"
14-12-2022 14:20:09.649197,"(7.5, 10.5, 9.964705882352941)","(2.05, 2.48, 2.4725)","(2.6, 3.8, 3.600980392156863)","(21.0, 34.0, 33.0)","(15.0, 24.0, 22.3125)","(7.0, 7.8, 7.541935483870968)"
14-12-2022 14:20:10.623341,"(7.5, 10.5, 9.964705882352941)","(2.05, 2.48, 2.4725)","(2.7, 3.8, 3.600980392156863)","(21.0, 34.0, 33.0)","(15.0, 24.0, 22.3125)","(7.0, 7.8, 7.564705882352941)"
14-12-2022 14:20:11.731175,"(7.5, 10.5, 9.964705882352941)","(2.05, 2.48, 2.4725)","(2.7, 3.8, 3.600980392156863)","(21.0, 34.0, 32.6)","(15.0, 24.0, 22.3125)","(7.0, 7.8, 7.564705882352941)"
14-12-2022 14:20:12.805829,"(7.5, 10.5, 9.964705882352941)","(2.05, 2.48, 2.4619999999999997)","(2.7, 3.8, 3.6138297872340424)","(21.0, 34.0, 32.6)","(15.0, 24.0, 22.3125)","(7.0, 7.8, 7.564705882352941)"
14-12-2022 14:20:13.995936,"(7.5, 10.5, 9.964705882352941)","(2.05, 2.48, 2.4619999999999997)","(2.7, 3.8, 3.6138297872340424)","(21.0, 34.0, 32.6)","(15.0, 24.0, 22.3125)","(7.0, 7.8, 7.564705882352941)"
14-12-2022 14:20:15.046492,"(7.5, 10.5, 10.15)","(2.05, 2.48, 2.4619999999999997)","(2.7, 3.8, 3.6638888888888888)","(21.0, 34.0, 32.6)","(15.0, 24.0, 22.3125)","(7.0, 7.8, 7.541935483870968)"
14-12-2022 14:20:16.106813,"(7.5, 10.5, 10.15)","(2.05, 2.48, 2.4106666666666667)","(2.7, 3.8, 3.6638888888888888)","(21.0, 34.0, 33.0)","(15.0, 24.0, 23.75)","(7.0, 7.8, 7.822222222222222)"
14-12-2022 14:20:17.153241,"(7.5, 10.5, 10.272727272727273)","(2.05, 2.38, 2.2680000000000002)","(2.7, 3.85, 3.7045454545454546)","(21.0, 34.0, 32.666666666666664)","(15.0, 28.0, 24.857142857142858)","(7.0, 8.0, 7.809523809523809)"
14-12-2022 14:20:18.141379,"(7.5, 10.5, 10.321428571428571)","(2.05, 2.38, 2.31)","(2.7, 3.85, 3.7227272727272727)","(21.0, 34.0, 32.666666666666664)","(15.0, 27.0, 24.857142857142858)","(7.0, 8.0, 7.809523809523809)"
14-12-2022 14:20:19.271692,"(7.5, 10.5, 10.272727272727273)","(2.05, 2.38, 2.3266666666666667)","(2.7, 3.85, 3.791666666666667)","(21.0, 34.0, 32.666666666666664)","(15.0, 27.0, 24.857142857142858)","(7.0, 8.0, 7.857142857142857)"
14-12-2022 14:20:20.377865,"(7.5, 10.5, 10.272727272727273)","(2.05, 2.48, 2.4699999999999998)","(2.7, 3.75, 3.738095238095238)","(21.0, 34.0, 32.666666666666664)","(15.0, 27.0, 24.857142857142858)","(7.0, 8.0, 7.857142857142857)"
14-12-2022 14:20:21.502230,"(7.5, 10.5, 10.041666666666666)","(2.05, 2.48, 2.3466666666666667)","(2.7, 3.85, 3.791666666666667)","(21.0, 34.0, 32.666666666666664)","(15.0, 27.0, 24.857142857142858)","(7.0, 8.0, 7.857142857142857)"
14-12-2022 14:20:22.698829,"(7.5, 10.5, 10.15625)","(2.05, 2.48, 2.38)","(2.7, 3.85, 3.73)","(21.0, 34.0, 32.666666666666664)","(15.0, 26.0, 24.142857142857142)","(6.5, 8.0, 7.870967741935484)"
14-12-2022 14:20:23.823871,"(8.0, 10.5, 9.857142857142858)","(2.0, 2.46, 2.366086956521739)","(2.8, 3.85, 3.65)","(26.0, 34.0, 32.666666666666664)","(16.0, 26.0, 25.75)","(6.5, 8.0, 7.870967741935484)"
14-12-2022 14:20:24.938819,"(8.0, 10.5, 10.09090909090909)","(2.0, 2.46, 2.366086956521739)","(2.8, 3.85, 3.65)","(26.0, 34.0, 32.666666666666664)","(16.0, 27.0, 26.125)","(6.5, 8.0, 7.811764705882353)"
14-12-2022 14:20:26.044634,"(8.0, 10.5, 10.09090909090909)","(2.0, 2.46, 2.366086956521739)","(2.8, 3.85, 3.75)","(26.0, 34.0, 32.666666666666664)","(16.0, 27.0, 24.0)","(6.5, 8.0, 7.876923076923077)"
