,My Legacy,Hurricane Demi,Know Valour,Texas Jewel,Opawa Eric,Tin Lizzy,Idol Tayla,Know Dispute
09-01-2023 11:17:06.699695,"(3.6, 5.3, 4.214285714285714)","(10.0, 19.5, 12.9)","(12.0, 26.0, 18.5)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 10.5, 6.5625)"
09-01-2023 11:17:07.915483,"(3.6, 5.3, 4.214285714285714)","(10.0, 19.5, 12.9)","(12.0, 26.0, 18.5)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 10.5, 6.5625)"
09-01-2023 11:17:09.067458,"(3.6, 5.3, 4.214285714285714)","(10.0, 19.5, 12.9)","(12.0, 26.0, 18.5)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 10.5, 6.5625)"
09-01-2023 11:17:10.270297,"(3.6, 5.3, 4.214285714285714)","(10.0, 19.5, 12.9)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 10.5, 6.5625)"
09-01-2023 11:17:11.491235,"(3.6, 5.3, 4.214285714285714)","(10.0, 19.5, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 10.5, 6.5625)"
09-01-2023 11:17:12.650734,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 10.5, 6.5625)"
09-01-2023 11:17:13.831240,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 10.5, 6.5625)"
09-01-2023 11:17:15.005559,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 10.5, 6.5625)"
09-01-2023 11:17:16.172779,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 10.5, 6.5625)"
09-01-2023 11:17:17.365349,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 10.5, 6.5625)"
09-01-2023 11:17:18.594528,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 10.5, 5.914285714285715)"
09-01-2023 11:17:19.712631,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:20.899023,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:22.068502,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.6)"
09-01-2023 11:17:23.286969,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 6.0285714285714285)"
09-01-2023 11:17:24.444958,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 6.0285714285714285)"
09-01-2023 11:17:25.649325,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 6.0285714285714285)"
09-01-2023 11:17:26.831055,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.36)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 6.0285714285714285)"
09-01-2023 11:17:27.999611,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 6.0285714285714285)"
09-01-2023 11:17:29.130080,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 6.0285714285714285)"
09-01-2023 11:17:30.189631,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 6.0285714285714285)"
09-01-2023 11:17:31.277591,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 6.0285714285714285)"
09-01-2023 11:17:32.268410,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 6.1499999999999995)"
09-01-2023 11:17:33.271641,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:34.261899,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:35.274313,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:36.360522,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:37.475128,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:38.595703,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:39.773583,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:40.938070,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:42.128219,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:43.298315,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:44.478634,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:45.645661,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:46.823552,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 66.21428571428572)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:48.022894,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 75.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:49.227133,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:50.396793,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:51.587181,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:52.775526,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:53.974933,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:55.180793,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:56.384048,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:57.629575,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:17:58.815010,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:00.017221,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:01.209495,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:02.383713,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:03.636689,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:04.796580,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:05.985979,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:07.189046,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:08.386104,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 87.95454545454545)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:09.567513,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 150.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:10.760429,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:11.976951,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:13.207557,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:14.340230,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:15.435864,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.914285714285715)"
09-01-2023 11:18:16.539540,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 74.78571428571428)","(5.5, 9.4, 8.1)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.8)"
09-01-2023 11:18:17.603725,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:18.632639,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:19.594396,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:20.650985,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:21.741352,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:22.889571,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:24.041478,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:25.204772,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:26.373910,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:27.525750,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:28.713151,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 8.654545454545456)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 6.1)"
09-01-2023 11:18:29.898464,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 8.654545454545456)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:31.039971,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:32.197261,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:33.382250,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:34.558110,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:35.760873,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:36.977891,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.9714285714285715)"
09-01-2023 11:18:38.151470,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.866666666666666)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 6.1)"
09-01-2023 11:18:39.344509,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 8.654545454545456)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.857142857142857)"
09-01-2023 11:18:40.550995,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.933333333333334)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.2)","(4.2, 8.2, 5.857142857142857)"
09-01-2023 11:18:41.731045,"(3.6, 5.4, 4.323076923076924)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 49.5)","(5.5, 9.4, 6.933333333333334)","(3.6, 5.1, 4.3)","(10.0, 28.0, 14.45)","(4.2, 8.2, 5.857142857142857)"
09-01-2023 11:18:42.921043,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 85.0, 36.66666666666667)","(5.5, 9.4, 6.933333333333334)","(3.6, 5.1, 4.3)","(10.0, 29.0, 14.7)","(4.2, 8.2, 5.857142857142857)"
09-01-2023 11:18:44.100180,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 150.0, 36.66666666666667)","(5.5, 9.4, 6.933333333333334)","(3.6, 5.1, 4.3)","(10.0, 30.0, 14.7)","(4.2, 8.2, 5.857142857142857)"
09-01-2023 11:18:45.249985,"(3.6, 5.3, 4.214285714285714)","(10.0, 20.0, 13.066666666666666)","(12.0, 26.0, 16.0)","(16.0, 150.0, 36.66666666666667)","(5.5, 9.4, 6.933333333333334)","(3.6, 5.1, 4.3)","(10.0, 30.0, 14.7)","(4.2, 8.2, 5.857142857142857)"
