,Gold Mate,Milkman Neil,Miss Cosmic Lee,Jebrynah Sol,Ocean Explorer,Let Fly,Cypress Bale
07-12-2022 21:09:52.153282,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.0094117647058822)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:09:53.191645,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.66, 2.0984615384615384)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:09:54.262176,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.66, 2.0984615384615384)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:09:55.306124,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.66, 2.083076923076923)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:09:56.362227,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.0923076923076924)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:09:57.395746,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.64, 2.0316666666666667)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:09:58.362602,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.64, 2.071578947368421)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:09:59.307317,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.64, 2.071578947368421)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:00.300980,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.142857142857143)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:01.298962,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.142857142857143)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:02.347762,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.08)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:03.395586,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.055)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:04.360905,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 1.998181818181818)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:05.375100,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.66, 2.0984615384615384)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:06.338388,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.66, 2.083076923076923)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:07.323107,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.66, 2.083076923076923)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:08.357404,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.0923076923076924)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:09.335229,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.64, 2.071578947368421)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:10.408294,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.64, 2.071578947368421)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:11.451149,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.64, 2.071578947368421)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:12.585871,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.64, 2.142857142857143)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:13.964548,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.1076923076923078)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:15.587874,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.055)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:16.770893,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.1076923076923078)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:17.883304,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.0923076923076924)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:19.153700,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.0716666666666668)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:20.367305,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.0716666666666668)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:21.490099,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.0716666666666668)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:22.663605,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.1714285714285713)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:23.728498,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.1714285714285713)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:24.802451,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.111578947368421)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:25.935215,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.0883333333333334)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:26.996314,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.0883333333333334)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:28.107116,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.1384615384615384)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:29.177718,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.038333333333333)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.6875)","(13.0, 29.0, 14.6)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:30.296717,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.038333333333333)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:31.351866,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.08)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:32.435173,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.055)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:33.509423,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.1076923076923078)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:34.548939,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.1076923076923078)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:35.580265,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.7, 2.1076923076923078)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:36.625124,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.055)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:37.652437,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.0957894736842104)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:38.752250,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.0957894736842104)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:39.855227,"(12.0, 38.0, 35.33333333333333)","(1.9, 2.68, 2.0716666666666668)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:40.905345,"(12.0, 38.0, 36.22222222222222)","(1.9, 2.7, 2.123076923076923)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:42.079628,"(12.0, 38.0, 36.22222222222222)","(1.9, 2.68, 2.0716666666666668)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:43.187374,"(12.0, 38.0, 35.5)","(1.9, 2.68, 2.016363636363636)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:44.318437,"(12.0, 38.0, 35.5)","(1.9, 2.66, 2.1138461538461537)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:45.451239,"(12.0, 38.0, 35.5)","(1.9, 2.66, 2.083076923076923)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:46.562754,"(12.0, 38.0, 35.5)","(1.9, 2.66, 2.083076923076923)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:47.683575,"(12.0, 38.0, 34.0)","(1.9, 2.7, 2.142857142857143)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:48.702520,"(12.0, 38.0, 34.0)","(1.9, 2.7, 2.142857142857143)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:49.743364,"(12.0, 38.0, 34.0)","(1.9, 2.7, 2.142857142857143)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:50.741954,"(12.0, 38.0, 36.333333333333336)","(1.9, 2.68, 2.08)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:51.795877,"(12.0, 38.0, 36.333333333333336)","(1.9, 2.68, 2.055)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:52.787900,"(12.0, 38.0, 36.333333333333336)","(1.9, 2.68, 2.055)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:54.017208,"(12.0, 38.0, 34.25)","(1.9, 2.7, 2.0923076923076924)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 7.953846153846154)"
07-12-2022 21:10:55.089278,"(12.0, 38.0, 34.25)","(1.9, 2.7, 2.0923076923076924)","(3.7, 5.6, 4.625)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 8.8)"
07-12-2022 21:10:56.165441,"(12.0, 38.0, 35.85714285714286)","(1.9, 2.68, 2.1048648648648647)","(3.7, 5.6, 4.949999999999999)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 8.8)"
07-12-2022 21:10:57.261332,"(12.0, 38.0, 35.85714285714286)","(1.9, 2.68, 2.0515384615384615)","(3.7, 5.6, 4.949999999999999)","(10.0, 19.5, 12.59090909090909)","(12.0, 28.0, 26.625)","(13.0, 29.0, 14.777777777777779)","(6.0, 11.0, 8.8)"
