,Heza Western,Always A Celebrity,Pinkie Promise,Fortitudo,Bezzaboma,Classic Reactor,Robert Crocka,Gotonebettor,Jay Miller
10-01-2023 21:10:01.196919,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:02.792860,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:04.281191,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:05.777683,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:07.387194,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:08.891332,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:10.307638,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:11.663454,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:13.096841,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:14.605534,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:16.018639,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:17.370478,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:18.747185,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:20.125806,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:21.624241,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:23.258539,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:24.848762,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.8)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:26.561272,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 107.5)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:28.242023,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:29.720230,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:31.279728,"(4.2, 6.0, 5.3)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:32.859522,"(4.2, 6.0, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:34.566065,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:36.195879,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:37.845738,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:39.299058,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:40.932893,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:42.533429,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:44.070475,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:45.775028,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:47.440546,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:49.063929,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:50.648503,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:52.145085,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:53.773607,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:55.261246,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 13.0)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:56.666515,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:57.939874,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:10:59.306320,"(4.2, 5.9, 5.277777777777778)","(11.0, 18.5, 12.5)","(51.0, 160.0, 125.0)","(8.0, 13.0, 11.0)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.2, 8.0)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.72)"
10-01-2023 21:11:00.721106,"(4.2, 5.9, 5.38)","(11.0, 18.5, 13.125)","(51.0, 160.0, 125.0)","(8.0, 13.0, 10.4)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.2, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.4, 7.64)"
10-01-2023 21:11:02.110521,"(4.2, 5.8, 5.38)","(11.0, 18.0, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.5, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.2, 7.8)"
10-01-2023 21:11:03.460960,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:04.874074,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:06.276218,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:07.590737,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:09.182069,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:10.723824,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:12.184924,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:13.883298,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:15.528110,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:16.914837,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:18.218994,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:19.528898,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:21.034991,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:22.487763,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:23.910717,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:25.283729,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:26.521225,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:27.917480,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:29.211751,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:30.568207,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:31.883330,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:33.192942,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:34.584582,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:35.923683,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:37.202546,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:38.401004,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:39.575733,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:40.708934,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:41.952655,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 148.88888888888889)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:43.199757,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 7.8)"
10-01-2023 21:11:44.467696,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:45.748157,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:46.995203,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:48.256936,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:49.501360,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:50.875730,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:52.114223,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:53.391445,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:54.562575,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:55.794796,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:57.018254,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:58.188452,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
10-01-2023 21:11:59.496322,"(4.2, 5.8, 5.38)","(11.0, 17.5, 13.5)","(51.0, 160.0, 144.16666666666669)","(8.0, 12.0, 10.5)","(10.0, 17.0, 14.6)","(6.5, 9.2, 8.0)","(6.5, 9.0, 7.68)","(3.6, 4.4, 4.0)","(6.5, 9.0, 8.35)"
