,Idol First,Goldstar Noodle,Know Ego,Broken Bonds,Irish Coffee,Know Will,Infinity One,Got Faith
09-01-2023 10:30:26.228204,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:27.359457,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:28.396116,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:29.436526,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:30.446881,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:31.515824,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:32.605327,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:33.767162,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:34.913363,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:36.089023,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:37.218587,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:38.371252,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:39.531909,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:40.732896,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:41.876083,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:43.042204,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:44.214926,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.78875)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:45.336085,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:46.451875,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 4.592592592592593)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:47.531882,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:48.626532,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:49.810764,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:50.948343,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:52.296838,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:53.851144,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:55.137769,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:56.440639,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:57.614557,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 32.4)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.6, 3.2237837837837837)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:58.679988,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.6, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:30:59.806553,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:00.881545,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:01.902113,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:02.962563,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:04.035201,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:05.106951,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:06.275157,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:07.390948,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:08.552473,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:09.685385,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:10.815873,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:11.947367,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:13.061582,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:14.188609,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:15.337228,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:16.496770,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:17.684538,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:18.818389,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:20.006696,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.5544000000000002)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:21.183546,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.5, 3.6984000000000004)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:22.396027,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.6984000000000004)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:23.633574,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:24.802305,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:25.974899,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:27.182779,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:28.344108,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:29.466090,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:30.582650,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:31.712779,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:32.861606,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:33.996020,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:35.127121,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 5.61375)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:36.165666,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.0, 5.61375)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:37.224431,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:38.246969,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:39.252200,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:40.296947,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:41.586644,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:42.747650,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:43.889014,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:45.229226,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:46.462298,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:47.808957,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:48.945381,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:50.119170,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:51.293356,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:52.464476,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:53.585517,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:54.647705,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:55.774675,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:56.877930,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:57.948704,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:31:59.093838,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:32:00.164803,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:32:01.297601,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.8, 3.2724324324324323)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
