,Betterthanfederer,Rocktagonal,Despondent,Gottashopearly,Geldof,Surf Ace,Hy Voltage,Boyzhavtime Nz,Portalegre Nz,Johnson Step Nz
10-01-2023 19:08:45.217730,"(31.0, 65.0, 55.5)","(7.5, 12.0, 10.6)","(16.0, 29.0, 24.5)","(81.0, 95.0, 87.5)","(20.0, 48.0, 30.0)","(3.9, 4.9, 4.866666666666667)","(6.0, 9.0, 7.4)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:08:46.370385,"(31.0, 60.0, 46.8)","(7.5, 12.0, 10.6)","(16.0, 40.0, 29.166666666666664)","(81.0, 95.0, 87.5)","(20.0, 48.0, 30.0)","(3.9, 4.9, 4.644736842105264)","(6.0, 9.0, 7.5)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:08:47.505513,"(31.0, 60.0, 46.8)","(7.5, 12.0, 10.6)","(16.0, 36.0, 29.166666666666664)","(81.0, 95.0, 87.5)","(20.0, 48.0, 37.2)","(3.9, 4.7, 4.675)","(6.0, 9.0, 7.4)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:08:48.612378,"(31.0, 60.0, 52.666666666666664)","(7.5, 12.0, 11.3)","(16.0, 36.0, 30.875)","(81.0, 95.0, 87.5)","(20.0, 48.0, 39.0)","(3.9, 4.7, 4.65)","(6.0, 9.0, 7.4)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:08:50.031213,"(31.0, 60.0, 46.8)","(7.5, 12.0, 10.6)","(16.0, 34.0, 28.333333333333332)","(81.0, 95.0, 87.5)","(20.0, 48.0, 39.0)","(3.9, 4.8, 4.65)","(6.0, 9.0, 7.3500000000000005)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:08:51.247016,"(31.0, 60.0, 46.8)","(7.5, 12.0, 10.6)","(16.0, 32.0, 23.200000000000003)","(81.0, 95.0, 87.5)","(20.0, 48.0, 39.0)","(3.9, 4.8, 4.75)","(6.0, 9.0, 7.3500000000000005)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:08:52.666865,"(31.0, 60.0, 46.8)","(7.5, 12.0, 10.6)","(16.0, 32.0, 26.77777777777778)","(81.0, 95.0, 87.5)","(20.0, 48.0, 39.0)","(3.9, 5.0, 4.796666666666667)","(6.0, 9.0, 7.3500000000000005)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:08:53.920884,"(31.0, 60.0, 46.8)","(7.5, 12.0, 10.6)","(16.0, 30.0, 26.77777777777778)","(81.0, 95.0, 87.5)","(20.0, 48.0, 39.0)","(3.9, 4.8, 4.9526315789473685)","(6.0, 9.0, 7.3500000000000005)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:08:55.167162,"(31.0, 70.0, 59.25)","(7.5, 12.0, 10.6)","(16.0, 30.0, 26.77777777777778)","(81.0, 95.0, 87.5)","(20.0, 48.0, 39.0)","(3.9, 5.1, 4.9526315789473685)","(6.0, 9.0, 7.3500000000000005)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:08:56.390373,"(31.0, 70.0, 49.0)","(7.5, 12.0, 10.799999999999999)","(16.0, 29.0, 22.5)","(81.0, 95.0, 75.0)","(20.0, 48.0, 35.5)","(3.9, 5.0, 3.8210526315789473)","(6.0, 9.0, 7.8)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:08:57.604304,"(31.0, 70.0, 49.0)","(7.5, 12.0, 10.799999999999999)","(16.0, 28.0, 21.5)","(81.0, 95.0, 75.0)","(20.0, 48.0, 35.5)","(3.9, 5.1, 4.270833333333333)","(6.0, 9.0, 7.457142857142857)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:08:58.784996,"(31.0, 70.0, 49.0)","(7.5, 12.0, 10.32)","(16.0, 27.0, 21.5)","(81.0, 95.0, 75.0)","(20.0, 48.0, 32.2)","(3.9, 5.0, 5.081818181818181)","(6.0, 9.0, 7.5200000000000005)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:00.072744,"(31.0, 70.0, 49.0)","(7.5, 12.0, 10.799999999999999)","(16.0, 26.0, 21.0)","(81.0, 95.0, 75.0)","(20.0, 46.0, 33.5)","(3.9, 5.1, 5.050000000000001)","(6.0, 8.8, 7.5200000000000005)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:01.569714,"(31.0, 70.0, 49.0)","(7.5, 12.0, 10.799999999999999)","(16.0, 26.0, 22.25)","(81.0, 95.0, 93.33333333333334)","(20.0, 44.0, 32.5)","(3.9, 5.2, 3.977272727272727)","(6.0, 8.8, 7.885714285714286)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:02.866794,"(31.0, 70.0, 56.0)","(7.5, 12.0, 11.04)","(16.0, 26.0, 24.18181818181818)","(81.0, 95.0, 93.33333333333334)","(20.0, 42.0, 32.5)","(3.9, 5.0, 4.896428571428571)","(6.0, 8.8, 8.4)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:04.037454,"(31.0, 70.0, 56.0)","(7.5, 11.5, 11.04)","(16.0, 25.0, 23.5)","(81.0, 95.0, 93.33333333333334)","(20.0, 42.0, 28.666666666666668)","(3.9, 4.9, 5.08)","(6.0, 8.6, 7.963636363636364)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:05.420787,"(31.0, 70.0, 56.0)","(7.5, 12.5, 10.52)","(16.0, 24.0, 20.25)","(81.0, 95.0, 89.0)","(20.0, 40.0, 27.857142857142858)","(3.9, 5.1, 5.078571428571428)","(6.0, 8.6, 8.4)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:06.667703,"(31.0, 65.0, 46.5)","(7.5, 12.5, 10.52)","(16.0, 24.0, 20.25)","(81.0, 95.0, 89.0)","(20.0, 40.0, 34.333333333333336)","(3.9, 5.1, 4.533333333333333)","(6.0, 8.6, 9.6)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:07.958139,"(31.0, 65.0, 46.5)","(7.5, 12.5, 10.52)","(16.0, 23.0, 18.357142857142858)","(81.0, 95.0, 90.0)","(20.0, 38.0, 27.285714285714285)","(3.9, 5.0, 5.08125)","(6.0, 12.0, 8.057142857142857)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:09.321276,"(31.0, 65.0, 38.57142857142857)","(7.5, 12.0, 11.066666666666666)","(16.0, 23.0, 18.357142857142858)","(81.0, 95.0, 90.0)","(20.0, 38.0, 29.5)","(3.9, 5.1, 5.033333333333333)","(6.0, 12.0, 7.833333333333334)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:10.584684,"(31.0, 65.0, 38.57142857142857)","(7.5, 12.0, 11.04)","(16.0, 23.0, 18.714285714285715)","(81.0, 95.0, 90.0)","(20.0, 36.0, 26.714285714285715)","(3.9, 5.1, 4.895833333333334)","(6.0, 10.0, 8.600000000000001)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:11.812336,"(31.0, 60.0, 49.33333333333333)","(7.5, 11.5, 11.04)","(16.0, 23.0, 18.714285714285715)","(81.0, 95.0, 90.0)","(20.0, 36.0, 30.333333333333332)","(3.9, 4.9, 5.030769230769231)","(6.0, 9.8, 8.066666666666666)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:13.109547,"(31.0, 65.0, 46.5)","(7.5, 12.0, 11.066666666666666)","(16.0, 23.0, 21.0)","(81.0, 95.0, 90.0)","(20.0, 34.0, 27.125)","(3.9, 5.1, 4.987096774193549)","(6.0, 9.4, 8.5)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:14.432969,"(31.0, 65.0, 46.5)","(7.5, 12.0, 11.2)","(16.0, 23.0, 25.5)","(81.0, 95.0, 90.0)","(20.0, 34.0, 27.125)","(3.9, 5.0, 4.947368421052632)","(6.0, 9.4, 9.05)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:15.689994,"(31.0, 65.0, 46.5)","(7.5, 11.5, 11.116666666666667)","(16.0, 34.0, 25.5)","(81.0, 95.0, 90.0)","(20.0, 34.0, 27.125)","(3.9, 5.0, 4.896)","(6.0, 10.5, 8.7)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:17.001081,"(31.0, 60.0, 49.33333333333333)","(7.5, 11.5, 10.35)","(16.0, 34.0, 20.09090909090909)","(81.0, 95.0, 82.5)","(20.0, 34.0, 27.4)","(3.9, 4.9, 5.038461538461538)","(6.0, 9.8, 8.266666666666666)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:18.289979,"(31.0, 60.0, 40.8)","(7.5, 11.5, 10.35)","(16.0, 30.0, 22.454545454545453)","(81.0, 95.0, 82.5)","(20.0, 34.0, 27.4)","(3.9, 5.2, 5.085106382978724)","(6.0, 9.6, 7.8999999999999995)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:19.503356,"(31.0, 70.0, 61.6)","(7.5, 11.5, 10.35)","(16.0, 29.0, 22.454545454545453)","(81.0, 95.0, 82.5)","(20.0, 34.0, 27.4)","(3.9, 5.2, 5.085106382978724)","(6.0, 9.4, 8.3)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:20.792219,"(31.0, 70.0, 61.6)","(7.5, 11.5, 10.35)","(16.0, 28.0, 22.5)","(81.0, 95.0, 82.5)","(20.0, 34.0, 27.4)","(3.9, 5.2, 4.39)","(6.0, 9.0, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:22.144819,"(31.0, 70.0, 61.6)","(7.5, 11.5, 10.35)","(16.0, 28.0, 22.5)","(81.0, 95.0, 82.5)","(20.0, 34.0, 30.333333333333332)","(3.9, 5.2, 4.86)","(6.0, 9.0, 8.2)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:23.401533,"(31.0, 70.0, 61.6)","(7.5, 11.5, 11.116666666666667)","(16.0, 27.0, 22.0)","(81.0, 95.0, 82.5)","(20.0, 34.0, 28.5)","(3.9, 4.9, 5.055555555555555)","(6.0, 8.8, 7.933333333333333)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:24.689445,"(31.0, 70.0, 61.6)","(7.5, 12.0, 9.833333333333334)","(16.0, 27.0, 22.0)","(81.0, 95.0, 82.5)","(20.0, 34.0, 28.5)","(3.9, 5.1, 5.04)","(6.0, 9.6, 7.933333333333333)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:25.893870,"(31.0, 70.0, 56.0)","(7.5, 12.0, 9.833333333333334)","(16.0, 27.0, 24.5)","(81.0, 95.0, 82.5)","(20.0, 34.0, 27.5)","(3.9, 5.1, 5.06)","(6.0, 9.6, 8.5)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:27.117802,"(31.0, 70.0, 56.0)","(7.5, 11.5, 10.8)","(16.0, 26.0, 22.0)","(81.0, 95.0, 82.5)","(20.0, 32.0, 26.0)","(3.9, 5.1, 5.06)","(6.0, 9.4, 7.866666666666666)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:28.333552,"(31.0, 70.0, 56.0)","(7.5, 12.0, 10.7)","(16.0, 30.0, 24.22222222222222)","(81.0, 95.0, 82.5)","(20.0, 32.0, 26.6)","(3.9, 5.1, 5.06)","(6.0, 9.2, 7.866666666666666)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:29.598440,"(31.0, 60.0, 44.0)","(7.5, 12.0, 10.142857142857142)","(16.0, 30.0, 20.42105263157895)","(81.0, 95.0, 82.5)","(20.0, 32.0, 26.6)","(3.9, 5.1, 4.94)","(6.0, 9.2, 7.866666666666666)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:30.856305,"(31.0, 60.0, 44.0)","(7.5, 11.5, 10.8)","(16.0, 30.0, 20.42105263157895)","(81.0, 95.0, 82.5)","(20.0, 32.0, 26.6)","(3.9, 5.1, 4.796666666666667)","(6.0, 9.2, 7.866666666666666)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:32.142146,"(31.0, 60.0, 44.0)","(7.5, 11.5, 10.0)","(16.0, 29.0, 25.57142857142857)","(81.0, 95.0, 85.0)","(20.0, 32.0, 27.0)","(3.9, 4.8, 4.871428571428571)","(6.0, 9.2, 7.866666666666666)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:33.438834,"(31.0, 60.0, 49.33333333333333)","(7.5, 12.0, 10.7)","(16.0, 28.0, 22.0)","(81.0, 95.0, 85.0)","(20.0, 32.0, 27.0)","(3.9, 5.1, 4.896666666666667)","(6.0, 9.2, 7.866666666666666)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:34.679936,"(31.0, 60.0, 49.33333333333333)","(7.5, 12.0, 11.133333333333333)","(16.0, 27.0, 24.5)","(81.0, 95.0, 85.0)","(20.0, 32.0, 27.0)","(3.9, 4.9, 5.055555555555555)","(6.0, 9.2, 7.866666666666666)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:35.970929,"(31.0, 60.0, 49.33333333333333)","(7.5, 11.5, 10.7)","(16.0, 26.0, 22.833333333333336)","(81.0, 95.0, 85.0)","(20.0, 32.0, 27.0)","(3.9, 5.1, 5.074193548387097)","(6.0, 9.2, 7.866666666666666)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:37.232808,"(31.0, 60.0, 49.33333333333333)","(7.5, 12.0, 10.7)","(16.0, 24.0, 20.0)","(81.0, 95.0, 85.0)","(20.0, 32.0, 27.0)","(3.9, 5.1, 4.545454545454546)","(6.0, 9.2, 7.866666666666666)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:38.536004,"(31.0, 60.0, 49.33333333333333)","(7.5, 12.0, 10.7)","(16.0, 23.0, 21.166666666666668)","(81.0, 95.0, 85.0)","(20.0, 32.0, 30.2)","(3.9, 5.2, 4.98)","(6.0, 9.2, 8.399999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:39.818995,"(31.0, 60.0, 49.33333333333333)","(7.5, 12.0, 10.142857142857142)","(16.0, 22.0, 22.90909090909091)","(81.0, 95.0, 85.0)","(20.0, 32.0, 37.22222222222222)","(3.9, 5.0, 5.0)","(6.0, 9.2, 8.9)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:41.046395,"(31.0, 55.0, 46.0)","(7.5, 12.0, 10.0)","(16.0, 30.0, 25.57142857142857)","(81.0, 95.0, 85.0)","(20.0, 55.0, 39.66666666666667)","(3.9, 5.1, 4.915384615384616)","(6.0, 11.5, 7.977777777777778)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:42.373225,"(31.0, 55.0, 46.0)","(7.5, 11.5, 10.0)","(16.0, 29.0, 25.57142857142857)","(81.0, 95.0, 85.0)","(20.0, 48.0, 41.4)","(3.9, 5.1, 4.915384615384616)","(6.0, 11.0, 7.883333333333333)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:43.600588,"(31.0, 55.0, 46.0)","(7.5, 11.5, 10.0)","(16.0, 27.0, 24.142857142857142)","(81.0, 95.0, 85.0)","(20.0, 46.0, 37.0)","(3.9, 5.1, 4.993333333333333)","(6.0, 11.0, 8.083333333333332)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:44.896508,"(31.0, 95.0, 66.0)","(7.5, 11.5, 10.0)","(16.0, 26.0, 21.444444444444443)","(81.0, 95.0, 85.0)","(20.0, 44.0, 38.2)","(3.9, 5.0, 4.8)","(6.0, 10.5, 8.333333333333334)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:46.201911,"(31.0, 85.0, 69.33333333333334)","(7.5, 11.5, 10.8)","(16.0, 25.0, 20.18181818181818)","(81.0, 95.0, 85.0)","(20.0, 42.0, 38.83333333333333)","(3.9, 5.1, 4.666666666666667)","(6.0, 9.8, 7.822222222222222)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:47.417524,"(31.0, 90.0, 69.33333333333334)","(7.5, 11.5, 10.142857142857142)","(16.0, 24.0, 19.75)","(81.0, 95.0, 90.0)","(20.0, 42.0, 36.0)","(3.9, 4.9, 5.12)","(6.0, 9.6, 8.114285714285714)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:48.636723,"(31.0, 75.0, 46.8)","(7.5, 12.0, 11.133333333333333)","(16.0, 22.0, 19.833333333333332)","(81.0, 95.0, 90.0)","(20.0, 40.0, 43.5)","(3.9, 5.2, 5.08)","(6.0, 9.4, 8.114285714285714)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:49.872829,"(31.0, 70.0, 56.0)","(7.5, 11.5, 10.8)","(16.0, 21.0, 19.833333333333332)","(81.0, 95.0, 90.0)","(20.0, 50.0, 43.5)","(3.9, 5.2, 5.08)","(6.0, 9.4, 8.114285714285714)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:51.100052,"(31.0, 75.0, 59.33333333333333)","(7.5, 11.5, 10.0)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 5.074999999999999)","(6.0, 9.4, 8.2)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:52.523965,"(31.0, 70.0, 49.0)","(7.5, 11.5, 10.8)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.1, 5.074999999999999)","(6.0, 9.4, 8.2)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:53.803076,"(31.0, 70.0, 49.0)","(7.5, 12.0, 10.879999999999999)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.1, 4.8999999999999995)","(6.0, 9.4, 7.96)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:55.158123,"(31.0, 70.0, 49.0)","(7.5, 12.0, 11.116666666666667)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.1, 5.021052631578947)","(6.0, 9.4, 8.24)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:56.406467,"(31.0, 70.0, 49.0)","(7.5, 11.5, 11.2)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.1, 5.050000000000001)","(6.0, 9.2, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:57.627939,"(31.0, 70.0, 49.0)","(7.5, 12.0, 11.2)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 4.91875)","(6.0, 9.0, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:09:58.879218,"(31.0, 70.0, 49.0)","(7.5, 12.0, 11.2)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 5.08)","(6.0, 9.0, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:00.167969,"(31.0, 70.0, 49.0)","(7.5, 11.5, 11.116666666666667)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 5.041666666666666)","(6.0, 9.0, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:01.399225,"(31.0, 70.0, 49.0)","(7.5, 12.0, 11.2)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.1, 4.95)","(6.0, 9.0, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:02.624250,"(31.0, 70.0, 49.0)","(7.5, 12.0, 11.2)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 4.8933333333333335)","(6.0, 9.0, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:03.854558,"(31.0, 70.0, 49.0)","(7.5, 12.0, 11.2)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 4.9, 5.0875)","(6.0, 9.0, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:05.108428,"(31.0, 95.0, 61.5)","(7.5, 12.0, 11.533333333333333)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 5.086666666666666)","(6.0, 9.0, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:06.354358,"(31.0, 95.0, 61.5)","(7.5, 11.5, 11.116666666666667)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.1, 4.993333333333333)","(6.0, 9.0, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:07.589422,"(31.0, 95.0, 61.5)","(7.5, 12.0, 11.2)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.0, 5.050000000000001)","(6.0, 9.0, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:08.856957,"(31.0, 95.0, 61.5)","(7.5, 12.0, 11.116666666666667)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 5.038461538461538)","(6.0, 9.0, 7.949999999999999)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:10.136719,"(31.0, 95.0, 61.5)","(7.5, 11.5, 10.35)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 5.0875)","(6.0, 9.0, 7.833333333333333)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:11.353291,"(31.0, 95.0, 61.5)","(7.5, 11.5, 10.35)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 4.8933333333333335)","(6.0, 9.0, 8.08)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:12.534717,"(31.0, 95.0, 61.5)","(7.5, 11.5, 10.35)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 4.9, 4.754545454545455)","(6.0, 8.8, 8.08)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:13.713991,"(31.0, 95.0, 61.5)","(7.5, 11.5, 10.35)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 5.0600000000000005)","(6.0, 8.8, 8.08)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:14.933509,"(31.0, 95.0, 61.5)","(7.5, 11.5, 10.35)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 5.0600000000000005)","(6.0, 8.8, 8.08)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:16.216914,"(31.0, 95.0, 61.5)","(7.5, 11.5, 10.35)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 38.4)","(3.9, 5.2, 5.033333333333333)","(6.0, 8.8, 8.08)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:17.473237,"(31.0, 95.0, 61.5)","(7.5, 11.5, 11.2)","(16.0, 21.0, 18.5)","(81.0, 95.0, 90.0)","(20.0, 48.0, 32.666666666666664)","(3.9, 5.1, 4.9125)","(6.0, 8.8, 7.9)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:18.763577,"(31.0, 95.0, 47.14285714285714)","(7.5, 12.0, 11.2)","(16.0, 21.0, 17.666666666666668)","(81.0, 95.0, 90.0)","(20.0, 48.0, 32.666666666666664)","(3.9, 5.1, 4.986666666666666)","(6.0, 8.8, 8.36)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:10:20.029926,"(31.0, 90.0, 56.5)","(7.5, 11.5, 10.6375)","(16.0, 21.0, 17.142857142857142)","(81.0, 95.0, 90.0)","(20.0, 48.0, 29.6)","(3.9, 5.0, 4.993333333333333)","(6.0, 8.6, 10.133333333333333)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
