,Runaway To Mars,Fix You,Call Me Trinity,Canya Mia,Eugenius,Fortified Mack
07-12-2022 20:38:17.862761,"(1.8, 2.22, 2.0366666666666666)","(81.0, 460.0, 417.22222222222223)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.6, 5.366666666666666)","(11.0, 22.0, 19.75)","(3.3, 4.5, 4.341666666666667)"
07-12-2022 20:38:19.035846,"(1.8, 2.22, 2.0366666666666666)","(81.0, 460.0, 417.22222222222223)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.6, 4.7384615384615385)","(11.0, 22.0, 19.0)","(3.3, 4.5, 4.070833333333333)"
07-12-2022 20:38:20.193444,"(1.8, 2.22, 2.0628571428571427)","(81.0, 460.0, 417.22222222222223)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.6, 5.283333333333333)","(11.0, 22.0, 19.0)","(3.3, 4.8, 4.125)"
07-12-2022 20:38:21.219165,"(1.8, 2.22, 2.0628571428571427)","(81.0, 460.0, 417.22222222222223)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.5, 5.355555555555556)","(11.0, 22.0, 19.75)","(3.3, 4.7, 4.1)"
07-12-2022 20:38:22.310332,"(1.8, 2.4, 2.088888888888889)","(81.0, 460.0, 417.22222222222223)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.5, 5.266666666666667)","(11.0, 22.0, 19.75)","(3.3, 4.7, 4.508333333333334)"
07-12-2022 20:38:23.457362,"(1.8, 2.2, 2.0571428571428574)","(81.0, 460.0, 417.22222222222223)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.5, 4.8)","(11.0, 22.0, 18.5)","(3.3, 4.7, 4.508333333333334)"
07-12-2022 20:38:24.566463,"(1.8, 2.2, 2.0571428571428574)","(81.0, 460.0, 417.22222222222223)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.5, 4.8)","(11.0, 22.0, 19.333333333333332)","(3.3, 4.7, 4.125)"
07-12-2022 20:38:25.705419,"(1.8, 2.4, 2.088888888888889)","(81.0, 460.0, 417.22222222222223)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.5, 4.923076923076923)","(11.0, 22.0, 19.333333333333332)","(3.3, 4.7, 3.585714285714286)"
07-12-2022 20:38:26.840658,"(1.8, 2.4, 2.088888888888889)","(81.0, 460.0, 417.22222222222223)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.5, 5.183333333333334)","(11.0, 22.0, 18.25)","(3.3, 4.7, 3.9538461538461536)"
07-12-2022 20:38:27.998582,"(1.75, 2.4, 2.088888888888889)","(81.0, 460.0, 417.22222222222223)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.4, 5.183333333333334)","(12.0, 22.0, 18.5)","(3.3, 4.6, 4.341666666666667)"
07-12-2022 20:38:29.184964,"(1.75, 2.38, 2.0542857142857143)","(81.0, 460.0, 396.6666666666667)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.4, 5.183333333333334)","(12.0, 22.0, 18.5)","(3.3, 4.5, 4.025)"
07-12-2022 20:38:30.329388,"(1.75, 2.38, 2.042222222222222)","(81.0, 460.0, 396.6666666666667)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.4, 4.538461538461538)","(12.0, 22.0, 17.1)","(3.3, 4.5, 4.153846153846154)"
07-12-2022 20:38:31.430538,"(1.75, 2.38, 2.042222222222222)","(81.0, 460.0, 396.6666666666667)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.4, 5.083333333333333)","(12.0, 22.0, 18.25)","(3.3, 4.5, 4.153846153846154)"
07-12-2022 20:38:32.562341,"(1.75, 2.38, 2.0584615384615383)","(81.0, 460.0, 396.6666666666667)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.3, 4.699999999999999)","(12.0, 22.0, 19.75)","(3.3, 4.5, 4.358333333333333)"
07-12-2022 20:38:33.748204,"(1.75, 2.38, 2.0584615384615383)","(81.0, 460.0, 417.77777777777777)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.3, 4.699999999999999)","(12.0, 22.0, 16.75)","(3.3, 4.5, 4.125)"
07-12-2022 20:38:34.903103,"(1.75, 2.38, 2.0584615384615383)","(81.0, 460.0, 417.77777777777777)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.3, 4.699999999999999)","(12.0, 22.0, 17.916666666666668)","(3.3, 4.6, 4.125)"
07-12-2022 20:38:36.017546,"(1.75, 2.36, 2.072)","(81.0, 460.0, 417.77777777777777)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.3, 4.9625)","(12.0, 22.0, 17.916666666666668)","(3.3, 4.6, 4.253846153846154)"
07-12-2022 20:38:37.096416,"(1.75, 2.36, 2.037894736842105)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.3, 5.1875)","(12.0, 22.0, 17.916666666666668)","(3.3, 4.6, 4.175)"
07-12-2022 20:38:38.167901,"(1.75, 2.36, 2.037894736842105)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.6, 4.5285714285714285)","(12.0, 22.0, 17.153846153846153)","(3.3, 4.6, 4.175)"
07-12-2022 20:38:39.274891,"(1.75, 2.36, 2.0514285714285716)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.6, 4.5285714285714285)","(12.0, 22.0, 17.153846153846153)","(3.3, 4.6, 4.175)"
07-12-2022 20:38:40.501170,"(1.75, 2.36, 2.0553846153846154)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.6, 4.5285714285714285)","(12.0, 22.0, 16.4)","(3.3, 4.6, 3.683333333333333)"
07-12-2022 20:38:41.728543,"(1.75, 2.36, 2.0553846153846154)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.6, 4.872727272727273)","(12.0, 22.0, 18.0)","(3.3, 4.6, 3.683333333333333)"
07-12-2022 20:38:43.125079,"(1.75, 2.36, 2.068)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.6, 4.85)","(12.0, 22.0, 16.4)","(3.3, 4.6, 4.074999999999999)"
07-12-2022 20:38:44.461407,"(1.75, 2.34, 2.068)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.6, 4.85)","(12.0, 22.0, 16.4)","(3.3, 4.6, 4.074999999999999)"
07-12-2022 20:38:45.812068,"(1.75, 2.34, 2.068)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.0, 4.9818181818181815)","(12.0, 22.0, 16.4)","(3.3, 4.6, 3.775)"
07-12-2022 20:38:47.017480,"(1.75, 2.36, 2.144)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.8, 4.6)","(12.0, 22.0, 16.4)","(3.3, 4.6, 4.341666666666667)"
07-12-2022 20:38:48.366793,"(1.75, 2.34, 2.0755555555555554)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.8, 5.416666666666667)","(12.0, 22.0, 16.75)","(3.3, 4.5, 4.153846153846154)"
07-12-2022 20:38:49.725273,"(1.75, 2.34, 2.0755555555555554)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.7, 5.578571428571429)","(12.0, 22.0, 18.25)","(3.3, 4.5, 4.153846153846154)"
07-12-2022 20:38:50.863632,"(1.75, 2.34, 2.0755555555555554)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.7, 5.558333333333334)","(12.0, 22.0, 18.25)","(3.3, 4.5, 4.4)"
07-12-2022 20:38:51.973447,"(1.75, 2.34, 2.0523076923076924)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.7, 5.558333333333334)","(12.0, 22.0, 18.25)","(3.3, 5.0, 3.6875)"
07-12-2022 20:38:53.147920,"(1.75, 2.34, 2.0755555555555554)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.7, 5.433333333333334)","(12.0, 22.0, 18.25)","(3.3, 5.0, 4.033333333333333)"
07-12-2022 20:38:54.295501,"(1.75, 2.34, 2.0755555555555554)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.7, 5.433333333333334)","(12.0, 22.0, 18.25)","(3.3, 5.0, 4.033333333333333)"
07-12-2022 20:38:55.413002,"(1.75, 2.34, 2.0755555555555554)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.7, 5.35)","(12.0, 22.0, 18.25)","(3.3, 5.0, 4.033333333333333)"
07-12-2022 20:38:56.545550,"(1.75, 2.34, 2.0523076923076924)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.457142857142857)","(12.0, 22.0, 18.25)","(3.3, 5.0, 3.6363636363636362)"
07-12-2022 20:38:57.688739,"(1.75, 2.34, 2.0523076923076924)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 5.084375)","(12.0, 22.0, 19.75)","(3.3, 5.0, 4.591666666666667)"
07-12-2022 20:38:58.786249,"(1.75, 2.32, 2.091428571428571)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.933333333333334)","(12.0, 22.0, 19.75)","(3.3, 4.8, 4.118181818181818)"
07-12-2022 20:38:59.943624,"(1.75, 2.32, 2.091428571428571)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.933333333333334)","(12.0, 22.0, 19.375)","(3.3, 4.8, 4.285714285714286)"
07-12-2022 20:39:01.037291,"(1.75, 2.34, 2.097142857142857)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 5.303703703703704)","(12.0, 22.0, 17.916666666666668)","(3.3, 4.8, 4.338461538461538)"
07-12-2022 20:39:02.135325,"(1.75, 2.3, 2.0666666666666664)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 5.236363636363636)","(12.0, 22.0, 17.916666666666668)","(3.3, 4.8, 4.3999999999999995)"
07-12-2022 20:39:03.332040,"(1.75, 2.3, 2.0666666666666664)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.85)","(12.0, 22.0, 19.0)","(3.3, 4.6, 4.441666666666666)"
07-12-2022 20:39:04.460836,"(1.75, 2.3, 2.0666666666666664)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.85)","(12.0, 22.0, 19.0)","(3.3, 4.6, 4.441666666666666)"
07-12-2022 20:39:05.622158,"(1.75, 2.3, 2.0666666666666664)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.85)","(12.0, 22.0, 19.0)","(3.3, 4.6, 4.246153846153846)"
07-12-2022 20:39:06.707748,"(1.75, 2.3, 2.046153846153846)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 5.303703703703704)","(12.0, 22.0, 17.041666666666668)","(3.3, 5.2, 3.6454545454545455)"
07-12-2022 20:39:07.769286,"(1.75, 2.3, 2.046153846153846)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.85)","(12.0, 22.0, 19.333333333333332)","(3.3, 5.1, 4.758333333333333)"
07-12-2022 20:39:08.854855,"(1.75, 2.3, 2.0666666666666664)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 5.064285714285714)","(12.0, 22.0, 19.333333333333332)","(3.3, 5.0, 4.275)"
07-12-2022 20:39:10.121885,"(1.75, 2.28, 2.08)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 5.13125)","(12.0, 22.0, 19.333333333333332)","(3.3, 5.0, 4.275)"
07-12-2022 20:39:11.233683,"(1.75, 2.28, 2.08)","(81.0, 460.0, 395.83333333333337)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.918181818181818)","(12.0, 22.0, 17.692307692307693)","(3.3, 5.0, 3.625)"
07-12-2022 20:39:12.382070,"(1.75, 2.28, 2.056)","(81.0, 460.0, 432.85714285714283)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.9)","(12.0, 22.0, 19.333333333333332)","(3.3, 5.0, 4.003125)"
07-12-2022 20:39:13.446475,"(1.75, 2.54, 2.18)","(81.0, 460.0, 432.85714285714283)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.9)","(12.0, 22.0, 19.333333333333332)","(3.3, 5.0, 4.003125)"
07-12-2022 20:39:14.571573,"(1.75, 2.52, 2.052)","(81.0, 460.0, 432.85714285714283)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 5.1)","(12.0, 22.0, 19.333333333333332)","(3.3, 5.0, 4.003125)"
07-12-2022 20:39:15.647244,"(1.75, 2.52, 2.0433333333333334)","(81.0, 460.0, 365.0)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 5.1)","(12.0, 22.0, 17.692307692307693)","(3.3, 5.0, 4.591666666666667)"
07-12-2022 20:39:16.680430,"(1.75, 2.48, 2.048)","(81.0, 460.0, 417.22222222222223)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.822222222222222)","(12.0, 22.0, 17.692307692307693)","(3.3, 4.8, 3.716666666666667)"
07-12-2022 20:39:17.711662,"(1.75, 2.46, 2.0575)","(81.0, 460.0, 396.6666666666667)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.764285714285714)","(12.0, 22.0, 17.625)","(3.3, 4.8, 3.716666666666667)"
07-12-2022 20:39:18.660070,"(1.75, 2.44, 2.1466666666666665)","(81.0, 460.0, 396.6666666666667)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.6, 4.764285714285714)","(12.0, 22.0, 17.625)","(3.3, 4.8, 4.175)"
07-12-2022 20:39:19.625156,"(1.75, 2.44, 2.097777777777778)","(81.0, 460.0, 425.4545454545455)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.5, 5.3)","(12.0, 22.0, 17.625)","(3.3, 4.8, 4.175)"
07-12-2022 20:39:20.619004,"(1.75, 2.44, 2.097777777777778)","(81.0, 460.0, 425.4545454545455)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.5, 5.216666666666667)","(12.0, 22.0, 17.625)","(3.3, 4.8, 4.175)"
07-12-2022 20:39:21.652837,"(1.75, 2.44, 2.097777777777778)","(81.0, 460.0, 366.25)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.4, 4.677777777777778)","(12.0, 22.0, 17.625)","(3.3, 4.8, 3.716666666666667)"
07-12-2022 20:39:22.915630,"(1.75, 2.44, 2.3337931034482757)","(81.0, 460.0, 449.2857142857143)","(91.0, 630.0, 294.6153846153846)","(3.6, 5.4, 5.347619047619048)","(12.0, 22.0, 17.153846153846153)","(3.3, 4.8, 4.175)"
07-12-2022 20:39:24.208870,"(1.75, 2.44, 2.0725)","(81.0, 460.0, 449.2857142857143)","(91.0, 630.0, 304.2857142857143)","(3.6, 5.4, 5.364516129032259)","(12.0, 22.0, 14.35)","(3.3, 4.8, 3.70625)"
07-12-2022 20:39:25.456001,"(1.75, 2.44, 2.0725)","(81.0, 460.0, 368.75)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.4, 5.581818181818182)","(12.0, 22.0, 14.227272727272727)","(3.3, 4.8, 4.534375)"
07-12-2022 20:39:26.670931,"(1.75, 2.44, 2.0725)","(81.0, 460.0, 387.0)","(91.0, 630.0, 438.69565217391306)","(3.6, 5.7, 5.2)","(12.0, 22.0, 16.81818181818182)","(3.3, 4.6, 4.25)"
07-12-2022 20:39:28.009948,"(1.75, 2.44, 2.373684210526316)","(81.0, 460.0, 387.0)","(91.0, 630.0, 438.69565217391306)","(3.7, 5.7, 4.928571428571429)","(12.0, 20.0, 18.142857142857142)","(3.3, 4.6, 4.1)"
07-12-2022 20:39:29.224701,"(1.75, 2.44, 2.373684210526316)","(71.0, 460.0, 442.85714285714283)","(91.0, 630.0, 438.69565217391306)","(3.7, 5.7, 4.928571428571429)","(12.0, 19.0, 17.0)","(3.3, 4.6, 4.1)"
07-12-2022 20:39:30.495284,"(1.75, 2.44, 2.373684210526316)","(71.0, 460.0, 372.5)","(91.0, 630.0, 438.69565217391306)","(3.7, 5.7, 5.382352941176471)","(12.0, 19.0, 16.0)","(3.3, 4.6, 4.1)"
07-12-2022 20:39:31.772895,"(1.75, 2.44, 2.373684210526316)","(71.0, 460.0, 372.5)","(91.0, 630.0, 294.6153846153846)","(3.7, 5.7, 5.327586206896552)","(12.0, 18.5, 16.0)","(3.3, 4.6, 3.8499999999999996)"
07-12-2022 20:39:32.839102,"(1.75, 2.44, 2.396551724137931)","(71.0, 460.0, 435.0)","(91.0, 630.0, 294.6153846153846)","(3.7, 5.7, 5.15)","(12.0, 18.5, 16.0)","(3.3, 4.6, 3.7666666666666666)"
07-12-2022 20:39:34.082681,"(1.75, 2.42, 2.2736585365853657)","(71.0, 460.0, 435.0)","(91.0, 630.0, 387.77777777777777)","(3.7, 5.7, 5.15)","(12.0, 18.5, 14.571428571428571)","(3.3, 4.6, 3.725)"
07-12-2022 20:39:35.101851,"(1.75, 2.42, 2.2736585365853657)","(71.0, 460.0, 435.0)","(91.0, 630.0, 387.77777777777777)","(3.7, 5.7, 5.15)","(12.0, 18.5, 14.571428571428571)","(3.3, 4.6, 3.725)"
07-12-2022 20:39:36.240645,"(1.75, 2.42, 2.2736585365853657)","(71.0, 460.0, 403.3333333333333)","(91.0, 630.0, 304.2857142857143)","(3.7, 5.7, 5.245454545454546)","(12.0, 18.5, 14.571428571428571)","(3.3, 4.6, 3.725)"
07-12-2022 20:39:37.253530,"(1.75, 2.42, 2.2736585365853657)","(71.0, 460.0, 429.0909090909091)","(91.0, 630.0, 304.2857142857143)","(3.7, 5.7, 5.245454545454546)","(12.0, 18.5, 14.571428571428571)","(3.3, 4.6, 4.322727272727273)"
07-12-2022 20:39:38.339217,"(1.75, 2.42, 2.2736585365853657)","(71.0, 460.0, 449.0322580645161)","(91.0, 630.0, 304.2857142857143)","(3.7, 5.7, 5.55)","(12.0, 18.5, 14.571428571428571)","(3.3, 4.4, 4.0)"
07-12-2022 20:39:39.484051,"(1.75, 2.4, 2.25)","(71.0, 460.0, 446.9230769230769)","(91.0, 630.0, 304.2857142857143)","(3.7, 5.7, 5.3)","(12.0, 18.5, 13.804878048780488)","(3.3, 4.4, 4.0)"
07-12-2022 20:39:40.612857,"(1.75, 2.4, 2.094)","(71.0, 460.0, 446.9230769230769)","(91.0, 670.0, 317.0833333333333)","(3.7, 6.2, 5.188888888888889)","(12.0, 18.5, 16.857142857142858)","(3.3, 4.4, 4.0)"
07-12-2022 20:39:41.685884,"(1.75, 2.4, 2.094)","(71.0, 460.0, 449.0322580645161)","(91.0, 670.0, 317.0833333333333)","(3.7, 6.2, 5.188888888888889)","(12.0, 17.5, 16.857142857142858)","(3.3, 4.4, 3.89)"
07-12-2022 20:39:42.758334,"(1.75, 2.4, 2.094)","(71.0, 460.0, 449.0322580645161)","(91.0, 670.0, 317.0833333333333)","(3.7, 6.2, 5.266666666666667)","(12.0, 17.5, 15.454545454545455)","(3.3, 4.4, 3.8000000000000003)"
07-12-2022 20:39:43.806936,"(1.75, 2.4, 2.094)","(71.0, 460.0, 405.0)","(91.0, 670.0, 420.88235294117646)","(3.7, 6.2, 5.266666666666667)","(12.0, 17.5, 15.454545454545455)","(3.3, 4.4, 3.8000000000000003)"
07-12-2022 20:39:44.932546,"(1.75, 2.4, 2.08)","(71.0, 460.0, 430.0)","(91.0, 600.0, 243.33333333333334)","(3.7, 6.2, 5.16)","(12.0, 17.5, 16.696428571428573)","(3.3, 4.4, 3.8000000000000003)"
07-12-2022 20:39:46.150991,"(1.75, 2.4, 2.08)","(71.0, 460.0, 449.3548387096774)","(91.0, 590.0, 243.33333333333334)","(3.7, 6.2, 5.622222222222223)","(12.0, 17.5, 15.15625)","(3.3, 4.4, 3.8000000000000003)"
07-12-2022 20:39:47.249279,"(1.75, 2.4, 2.08)","(71.0, 460.0, 449.3548387096774)","(91.0, 590.0, 243.33333333333334)","(3.7, 6.2, 5.622222222222223)","(12.0, 17.5, 15.15625)","(3.3, 4.4, 3.8000000000000003)"
07-12-2022 20:39:48.241306,"(1.75, 2.4, 2.094)","(71.0, 460.0, 444.2857142857143)","(91.0, 590.0, 243.33333333333334)","(3.7, 6.2, 5.550000000000001)","(12.0, 17.5, 15.15625)","(3.3, 4.4, 3.7)"
07-12-2022 20:39:49.290854,"(1.75, 2.38, 2.1)","(71.0, 460.0, 449.3548387096774)","(91.0, 590.0, 153.33333333333331)","(3.7, 6.2, 5.5)","(12.0, 17.5, 14.78448275862069)","(3.3, 4.4, 4.1000000000000005)"
07-12-2022 20:39:50.374367,"(1.75, 2.36, 2.0975)","(71.0, 460.0, 406.6666666666667)","(91.0, 570.0, 153.33333333333331)","(3.7, 6.0, 5.833333333333333)","(12.0, 17.5, 14.916666666666666)","(3.3, 4.2, 4.1000000000000005)"
07-12-2022 20:39:51.477146,"(1.75, 2.36, 2.2)","(71.0, 460.0, 406.6666666666667)","(91.0, 570.0, 141.42857142857144)","(3.7, 6.0, 5.6)","(12.0, 17.5, 14.916666666666666)","(3.3, 4.2, 3.9000000000000004)"
07-12-2022 20:39:52.477656,"(1.75, 2.36, 2.2)","(71.0, 460.0, 406.6666666666667)","(91.0, 570.0, 141.42857142857144)","(3.7, 6.2, 5.867741935483871)","(12.0, 17.5, 14.916666666666666)","(3.3, 4.2, 3.9833333333333334)"
07-12-2022 20:39:53.521563,"(1.75, 2.38, 2.114375)","(71.0, 460.0, 444.76190476190476)","(91.0, 570.0, 141.42857142857144)","(3.7, 5.9, 5.816666666666666)","(12.0, 17.5, 14.916666666666666)","(3.3, 4.2, 4.183333333333334)"
07-12-2022 20:39:54.606184,"(1.75, 2.36, 2.2)","(71.0, 460.0, 444.76190476190476)","(91.0, 570.0, 141.42857142857144)","(3.7, 6.0, 5.833333333333333)","(12.0, 17.5, 16.066666666666666)","(3.3, 4.3, 3.95)"
07-12-2022 20:39:55.740043,"(1.75, 2.36, 2.137391304347826)","(71.0, 460.0, 444.76190476190476)","(91.0, 550.0, 138.57142857142856)","(3.7, 6.2, 5.428571428571429)","(12.0, 17.0, 16.833333333333332)","(3.3, 4.3, 3.95)"
07-12-2022 20:39:56.777514,"(1.75, 2.32, 2.1125925925925926)","(71.0, 460.0, 431.8181818181818)","(91.0, 550.0, 138.57142857142856)","(3.7, 6.2, 5.55)","(12.0, 16.5, 16.354166666666668)","(3.3, 4.3, 4.05)"
07-12-2022 20:39:57.756890,"(1.75, 2.3, 2.1916666666666664)","(71.0, 460.0, 440.625)","(91.0, 550.0, 138.57142857142856)","(3.7, 6.2, 5.662068965517242)","(12.0, 16.5, 16.354166666666668)","(3.3, 4.3, 4.05)"
07-12-2022 20:39:58.874683,"(1.75, 2.3, 2.1916666666666664)","(71.0, 460.0, 451.38888888888886)","(91.0, 550.0, 138.57142857142856)","(3.7, 6.2, 5.405555555555555)","(12.0, 16.5, 15.367647058823529)","(3.3, 4.3, 3.95)"
07-12-2022 20:40:00.056164,"(1.75, 2.3, 2.1916666666666664)","(71.0, 460.0, 451.38888888888886)","(91.0, 550.0, 138.57142857142856)","(3.7, 6.2, 5.405555555555555)","(12.0, 16.5, 14.49074074074074)","(3.3, 4.3, 3.95)"
07-12-2022 20:40:01.146773,"(1.75, 2.3, 2.1916666666666664)","(71.0, 460.0, 450.0)","(91.0, 530.0, 135.71428571428572)","(3.7, 6.2, 5.405555555555555)","(12.0, 16.5, 14.49074074074074)","(3.3, 4.3, 3.95)"
07-12-2022 20:40:02.347503,"(1.75, 2.3, 2.168333333333333)","(71.0, 460.0, 450.0)","(91.0, 530.0, 135.71428571428572)","(3.7, 5.9, 5.766666666666667)","(12.0, 16.5, 14.49074074074074)","(3.3, 4.3, 3.95)"
07-12-2022 20:40:03.391523,"(1.75, 2.26, 2.168333333333333)","(71.0, 460.0, 410.0)","(91.0, 530.0, 146.66666666666669)","(3.7, 5.9, 5.870967741935484)","(12.0, 16.5, 14.49074074074074)","(3.3, 4.3, 4.05)"
07-12-2022 20:40:04.511125,"(1.75, 2.26, 2.168333333333333)","(71.0, 460.0, 410.0)","(91.0, 530.0, 160.0)","(3.7, 5.9, 6.016666666666667)","(12.0, 16.5, 15.464285714285714)","(3.3, 4.3, 3.85)"
07-12-2022 20:40:05.675406,"(1.75, 2.26, 2.224285714285714)","(71.0, 460.0, 432.72727272727275)","(91.0, 520.0, 160.0)","(3.7, 6.2, 6.016666666666667)","(12.0, 16.0, 15.464285714285714)","(3.3, 4.3, 3.85)"
07-12-2022 20:40:06.702341,"(1.75, 2.26, 2.224285714285714)","(71.0, 460.0, 432.72727272727275)","(91.0, 510.0, 461.1111111111111)","(3.7, 6.2, 6.016666666666667)","(12.0, 16.0, 15.464285714285714)","(3.3, 4.3, 4.016666666666667)"
07-12-2022 20:40:07.664524,"(1.75, 2.26, 2.224285714285714)","(71.0, 460.0, 410.0)","(91.0, 510.0, 461.1111111111111)","(3.7, 6.2, 6.157692307692308)","(12.0, 16.0, 14.4375)","(3.3, 4.1, 4.05)"
07-12-2022 20:40:08.681193,"(1.75, 2.26, 2.168333333333333)","(71.0, 460.0, 450.0)","(91.0, 510.0, 461.1111111111111)","(3.7, 6.2, 6.147619047619048)","(12.0, 16.0, 14.4375)","(3.3, 4.1, 4.05)"
07-12-2022 20:40:09.768488,"(1.75, 2.26, 2.190769230769231)","(71.0, 460.0, 450.0)","(91.0, 510.0, 461.1111111111111)","(3.7, 6.2, 6.033333333333333)","(12.0, 16.0, 14.4375)","(3.3, 4.1, 3.7)"
07-12-2022 20:40:10.884210,"(1.75, 2.26, 2.246153846153846)","(71.0, 460.0, 450.0)","(91.0, 510.0, 482.5)","(3.7, 6.2, 5.7)","(12.0, 16.0, 14.189655172413794)","(3.3, 4.4, 3.95)"
07-12-2022 20:40:11.947358,"(1.75, 2.26, 2.242)","(71.0, 460.0, 410.0)","(71.0, 510.0, 482.5)","(3.9, 6.2, 6.033333333333333)","(12.0, 16.0, 14.189655172413794)","(3.3, 4.3, 3.7944444444444443)"
07-12-2022 20:40:12.902024,"(1.75, 2.26, 2.242)","(71.0, 460.0, 410.0)","(71.0, 510.0, 394.0)","(3.9, 6.2, 6.033333333333333)","(12.0, 16.0, 13.784090909090908)","(3.3, 4.3, 4.05)"
07-12-2022 20:40:13.969842,"(1.75, 2.26, 2.223333333333333)","(71.0, 460.0, 450.3225806451613)","(71.0, 510.0, 394.0)","(3.9, 6.2, 6.180392156862745)","(12.0, 16.0, 13.784090909090908)","(3.3, 4.2, 4.05)"
07-12-2022 20:40:15.024837,"(1.75, 2.26, 2.238)","(71.0, 460.0, 450.0)","(71.0, 510.0, 394.0)","(3.9, 6.2, 6.05)","(12.0, 16.0, 15.3)","(3.3, 4.1, 4.016666666666667)"
07-12-2022 20:40:16.177732,"(1.75, 2.26, 2.2466666666666666)","(71.0, 460.0, 408.3333333333333)","(71.0, 510.0, 216.66666666666666)","(3.9, 6.2, 6.05)","(12.0, 15.5, 15.3)","(3.3, 4.1, 3.8499999999999996)"
