,Olympic Gaze,Zegalo,Villaden,Shafty,Endorphins,Just Business,Lumber Dream,Real Peace
04-01-2023 14:54:24.038444,"(11.0, 13.0, 12.757847533632287)","(16.0, 21.0, 20.394736842105264)","(2.0, 2.16, 2.130120481927711)","(12.0, 18.5, 18.023809523809526)","(6.5, 8.0, 7.9801324503311255)","(18.0, 22.0, 21.652173913043477)","(15.0, 19.5, 18.746753246753247)","(7.0, 8.2, 8.194244604316546)"
04-01-2023 14:54:25.215395,"(11.0, 13.0, 12.720207253886011)","(16.0, 21.0, 20.394736842105264)","(2.0, 2.16, 2.130120481927711)","(12.0, 18.5, 18.318181818181817)","(6.5, 8.0, 7.9801324503311255)","(18.0, 22.0, 21.793650793650794)","(15.0, 19.0, 17.772727272727273)","(7.0, 8.2, 8.194244604316546)"
04-01-2023 14:54:26.396996,"(11.0, 13.0, 12.693181818181818)","(16.0, 21.0, 20.394736842105264)","(2.0, 2.16, 2.1362318840579713)","(12.0, 18.5, 18.318181818181817)","(6.5, 8.0, 7.9801324503311255)","(18.0, 22.0, 21.81967213114754)","(15.0, 19.0, 18.544303797468356)","(7.0, 8.2, 8.176811594202897)"
04-01-2023 14:54:27.602671,"(11.0, 13.0, 12.693181818181818)","(16.0, 21.0, 20.394736842105264)","(2.0, 2.16, 2.138125)","(12.0, 18.5, 18.357142857142858)","(6.5, 8.0, 7.9801324503311255)","(18.0, 22.0, 21.81967213114754)","(15.0, 19.0, 18.46153846153846)","(7.0, 8.2, 8.155555555555555)"
04-01-2023 14:54:28.778444,"(11.0, 13.0, 12.736585365853658)","(16.0, 21.0, 20.394736842105264)","(2.0, 2.14, 2.1472300469483567)","(12.0, 18.5, 18.208333333333332)","(6.5, 8.0, 7.9801324503311255)","(18.0, 22.0, 21.81967213114754)","(15.0, 19.0, 18.46153846153846)","(7.0, 8.2, 8.155555555555555)"
04-01-2023 14:54:29.934891,"(11.0, 13.0, 12.718468468468469)","(17.0, 21.0, 20.394736842105264)","(2.0, 2.16, 2.144093567251462)","(12.0, 18.5, 18.333333333333332)","(6.5, 8.0, 7.978102189781022)","(18.0, 22.0, 21.893719806763286)","(15.0, 19.0, 18.54054054054054)","(7.0, 8.2, 8.138461538461538)"
04-01-2023 14:54:31.033712,"(11.0, 13.0, 12.718468468468469)","(17.0, 21.0, 20.394736842105264)","(2.0, 2.14, 2.1329166666666666)","(12.0, 18.5, 18.333333333333332)","(6.5, 8.0, 7.978102189781022)","(18.0, 22.0, 21.915841584158414)","(15.0, 19.0, 18.295454545454547)","(7.0, 8.2, 8.331914893617022)"
04-01-2023 14:54:32.046123,"(11.0, 13.0, 12.763586956521738)","(17.0, 21.0, 20.394736842105264)","(2.0, 2.14, 2.131707317073171)","(12.0, 18.5, 18.333333333333332)","(6.5, 8.0, 7.978102189781022)","(18.0, 22.0, 21.915841584158414)","(15.0, 18.5, 18.295454545454547)","(7.0, 8.4, 8.371171171171172)"
04-01-2023 14:54:33.123858,"(11.0, 13.0, 12.763586956521738)","(17.0, 21.0, 20.394736842105264)","(2.0, 2.14, 2.138943396226415)","(12.0, 18.5, 18.333333333333332)","(6.5, 8.0, 7.978102189781022)","(18.0, 22.0, 21.915841584158414)","(15.0, 18.5, 18.295454545454547)","(7.0, 8.4, 8.19252336448598)"
04-01-2023 14:54:34.277062,"(11.0, 13.0, 12.763586956521738)","(17.0, 21.0, 20.97674418604651)","(2.0, 2.14, 2.139078947368421)","(12.0, 18.5, 18.333333333333332)","(6.5, 8.0, 7.978102189781022)","(18.0, 22.0, 21.915841584158414)","(15.0, 18.5, 17.463414634146343)","(7.0, 8.2, 8.194701986754966)"
04-01-2023 14:54:35.384072,"(11.0, 13.0, 12.763586956521738)","(17.0, 21.0, 20.560747663551403)","(2.0, 2.14, 2.1358620689655172)","(12.0, 18.5, 19.08823529411765)","(6.5, 8.0, 7.973214285714286)","(18.0, 22.0, 21.889423076923077)","(15.0, 18.0, 17.456)","(7.0, 8.2, 8.194405594405593)"
04-01-2023 14:54:36.529166,"(11.0, 13.5, 13.475903614457831)","(17.0, 22.0, 20.560747663551403)","(2.0, 2.16, 2.126666666666667)","(12.0, 19.5, 19.08823529411765)","(6.5, 8.0, 7.977443609022556)","(18.0, 22.0, 21.889423076923077)","(15.0, 18.0, 17.472868217054263)","(7.0, 8.2, 8.194405594405593)"
04-01-2023 14:54:37.663495,"(11.0, 13.5, 13.476470588235294)","(17.0, 22.0, 20.51923076923077)","(2.0, 2.14, 2.1252054794520547)","(12.0, 19.5, 19.08823529411765)","(6.5, 8.0, 7.9655172413793105)","(18.0, 22.0, 21.883248730964468)","(15.0, 18.0, 17.74778761061947)","(7.0, 8.2, 8.178378378378378)"
04-01-2023 14:54:38.771648,"(11.0, 13.5, 13.476470588235294)","(17.0, 22.0, 20.51923076923077)","(2.0, 2.14, 2.1252054794520547)","(12.0, 19.5, 19.08823529411765)","(6.5, 8.0, 7.9655172413793105)","(18.0, 22.0, 21.883248730964468)","(15.0, 18.0, 17.74778761061947)","(7.0, 8.2, 7.985139318885449)"
04-01-2023 14:54:39.927455,"(11.0, 13.5, 13.476470588235294)","(17.0, 22.0, 21.077844311377245)","(2.0, 2.14, 2.1373267326732677)","(12.0, 19.5, 19.166666666666668)","(6.5, 8.0, 7.9423076923076925)","(18.0, 22.0, 21.883248730964468)","(15.0, 18.0, 17.715)","(7.0, 8.0, 7.984713375796178)"
04-01-2023 14:54:41.094005,"(11.0, 13.5, 13.476470588235294)","(17.0, 22.0, 21.077844311377245)","(2.0, 2.14, 2.1375342465753424)","(12.0, 19.5, 19.821428571428573)","(6.5, 8.0, 7.932142857142857)","(18.0, 22.0, 22.148936170212767)","(15.0, 18.0, 17.64375)","(7.0, 8.0, 7.984466019417476)"
04-01-2023 14:54:42.266578,"(11.0, 13.5, 13.47452229299363)","(17.0, 22.0, 21.357142857142858)","(2.0, 2.14, 2.1102430243024304)","(12.0, 21.0, 19.821428571428573)","(6.5, 8.0, 7.932142857142857)","(18.0, 23.0, 22.2)","(15.0, 18.0, 17.64375)","(7.0, 8.0, 7.956875)"
04-01-2023 14:54:43.405919,"(11.0, 13.5, 13.47452229299363)","(17.0, 22.0, 21.357142857142858)","(2.0, 2.12, 2.1102430243024304)","(12.0, 21.0, 20.1875)","(6.5, 8.0, 7.932142857142857)","(18.0, 23.0, 22.2)","(15.0, 18.0, 17.64375)","(7.0, 8.0, 7.957798165137614)"
04-01-2023 14:54:44.505986,"(11.0, 13.5, 13.47452229299363)","(17.0, 22.0, 21.483870967741936)","(2.0, 2.12, 2.1514285714285717)","(12.0, 21.0, 19.695652173913043)","(6.5, 8.0, 8.017351598173516)","(18.0, 23.0, 22.57847533632287)","(15.0, 18.0, 17.56153846153846)","(7.0, 8.0, 7.946341463414634)"
04-01-2023 14:54:45.775292,"(11.0, 13.5, 13.439102564102564)","(17.0, 22.0, 21.36)","(2.0, 2.16, 2.1320727272727273)","(12.0, 20.0, 19.869565217391305)","(6.5, 8.2, 7.893220338983051)","(18.0, 23.0, 22.62264150943396)","(15.0, 18.0, 17.464788732394368)","(7.0, 8.0, 7.955483870967742)"
04-01-2023 14:54:47.050385,"(11.0, 13.5, 13.473333333333333)","(17.0, 22.0, 21.2)","(2.0, 2.14, 2.134292134831461)","(12.0, 21.0, 19.869565217391305)","(6.5, 8.2, 7.893220338983051)","(18.0, 23.0, 22.09090909090909)","(15.0, 17.5, 17.464788732394368)","(7.0, 8.0, 7.896240601503759)"
04-01-2023 14:54:48.175038,"(11.0, 13.5, 13.473333333333333)","(17.0, 22.0, 21.2)","(2.0, 2.14, 2.134292134831461)","(12.0, 21.0, 19.416666666666668)","(6.5, 8.2, 7.921546961325967)","(18.0, 23.0, 22.511627906976745)","(15.0, 17.5, 17.464788732394368)","(7.0, 8.0, 7.896240601503759)"
04-01-2023 14:54:49.372497,"(11.0, 13.5, 13.473333333333333)","(17.0, 22.0, 21.2)","(2.0, 2.14, 2.1352523364485982)","(12.0, 21.0, 19.05128205128205)","(6.5, 8.2, 7.941538461538461)","(18.0, 23.0, 22.511627906976745)","(15.0, 17.5, 17.464788732394368)","(7.0, 8.0, 7.931)"
04-01-2023 14:54:50.643783,"(11.0, 13.5, 13.473333333333333)","(17.0, 22.0, 21.2)","(2.0, 2.14, 2.1360629921259844)","(12.0, 21.0, 18.8)","(6.5, 8.2, 7.941538461538461)","(18.0, 23.0, 22.5531914893617)","(15.0, 17.5, 17.386363636363637)","(7.0, 8.0, 7.931)"
04-01-2023 14:54:51.884938,"(11.0, 13.5, 13.473333333333333)","(17.0, 22.0, 21.2)","(2.0, 2.14, 2.1327301092043682)","(12.0, 19.0, 18.776315789473685)","(6.5, 8.2, 7.941538461538461)","(18.0, 23.0, 22.5531914893617)","(15.0, 17.5, 17.5327868852459)","(7.0, 8.0, 7.933333333333334)"
04-01-2023 14:54:53.133079,"(11.0, 13.5, 13.473333333333333)","(17.0, 22.0, 21.2)","(2.0, 2.14, 2.132324159021407)","(12.0, 20.0, 18.892857142857142)","(6.5, 8.2, 7.941538461538461)","(18.0, 23.0, 22.674418604651162)","(15.0, 18.0, 17.5327868852459)","(7.0, 8.0, 7.933333333333334)"
04-01-2023 14:54:54.410638,"(11.0, 13.5, 13.473333333333333)","(17.0, 22.0, 21.181818181818183)","(2.0, 2.14, 2.1333003300330033)","(12.0, 20.0, 18.892857142857142)","(6.5, 8.2, 7.941538461538461)","(18.0, 23.0, 22.674418604651162)","(15.0, 18.0, 17.620689655172413)","(7.0, 8.0, 7.9389380530973455)"
04-01-2023 14:54:55.664502,"(11.0, 13.5, 13.471014492753623)","(17.0, 22.0, 21.684210526315788)","(2.0, 2.14, 2.134664914586071)","(12.0, 20.0, 19.217391304347824)","(6.5, 8.2, 7.941538461538461)","(18.0, 23.0, 22.674418604651162)","(15.0, 18.0, 17.639344262295083)","(7.0, 8.0, 7.9389380530973455)"
04-01-2023 14:54:56.898587,"(11.0, 13.5, 13.471014492753623)","(17.0, 22.0, 21.684210526315788)","(2.0, 2.14, 2.1366603415559773)","(12.0, 20.0, 18.902439024390244)","(6.5, 8.2, 7.941538461538461)","(18.0, 23.0, 22.674418604651162)","(15.0, 18.0, 17.64516129032258)","(7.0, 8.0, 7.944036697247706)"
04-01-2023 14:54:58.090951,"(11.0, 13.5, 13.471014492753623)","(17.0, 22.0, 21.684210526315788)","(2.0, 2.14, 2.1376)","(12.0, 20.0, 18.902439024390244)","(6.5, 8.2, 7.941538461538461)","(18.0, 23.0, 22.674418604651162)","(15.0, 18.0, 17.64516129032258)","(7.0, 8.0, 7.944036697247706)"
04-01-2023 14:54:59.249975,"(11.0, 13.5, 13.471014492753623)","(17.0, 22.0, 21.684210526315788)","(2.0, 2.14, 2.1376)","(12.0, 20.0, 18.902439024390244)","(6.5, 8.2, 7.941538461538461)","(18.0, 23.0, 22.674418604651162)","(15.0, 18.0, 17.782608695652176)","(7.0, 8.0, 7.976404494382022)"
04-01-2023 14:55:00.422244,"(11.0, 13.5, 13.471014492753623)","(17.0, 21.0, 20.864864864864863)","(2.0, 2.14, 2.1331891891891894)","(12.0, 20.0, 19.22)","(6.5, 8.2, 7.941538461538461)","(18.0, 23.0, 22.76)","(15.0, 18.0, 17.902439024390244)","(7.0, 8.0, 7.976404494382022)"
04-01-2023 14:55:01.937253,"(11.0, 13.5, 13.471014492753623)","(17.0, 21.0, 19.829545454545453)","(2.0, 2.14, 2.1377254901960785)","(13.0, 20.0, 19.32758620689655)","(6.5, 8.2, 7.941538461538461)","(18.0, 23.0, 22.833333333333332)","(15.0, 18.0, 17.92)","(7.0, 8.0, 8.107692307692307)"
04-01-2023 14:55:03.231296,"(11.0, 13.5, 13.471014492753623)","(17.0, 20.0, 19.80851063829787)","(2.0, 2.14, 2.137716535433071)","(13.0, 20.0, 19.670731707317074)","(6.5, 8.2, 7.850251256281407)","(18.0, 23.0, 22.3)","(15.0, 18.0, 17.92452830188679)","(7.0, 8.2, 8.168181818181818)"
04-01-2023 14:55:04.445392,"(11.0, 13.5, 13.471014492753623)","(17.0, 20.0, 19.80851063829787)","(2.0, 2.14, 2.1465806451612903)","(13.0, 20.0, 19.705128205128204)","(6.5, 8.0, 7.833513513513513)","(18.0, 23.0, 22.3)","(15.0, 18.0, 17.92452830188679)","(7.0, 8.2, 8.069322709163346)"
04-01-2023 14:55:05.822078,"(11.0, 13.5, 13.46875)","(17.0, 20.0, 19.82)","(2.0, 2.16, 2.1560629921259844)","(13.0, 20.0, 19.705128205128204)","(6.5, 8.0, 7.832124352331606)","(18.0, 23.0, 22.5)","(15.0, 18.0, 17.94871794871795)","(7.0, 8.2, 8.056573705179282)"
04-01-2023 14:55:07.219621,"(11.0, 13.5, 13.471223021582734)","(17.0, 20.0, 19.82)","(2.0, 2.16, 2.145524296675192)","(13.0, 20.0, 19.705128205128204)","(6.5, 8.0, 7.832124352331606)","(18.0, 23.0, 22.5)","(15.0, 18.0, 17.9625)","(7.0, 8.2, 8.056573705179282)"
04-01-2023 14:55:08.601323,"(11.0, 13.5, 13.471223021582734)","(17.0, 20.0, 19.82)","(1.95, 2.18, 2.1552000000000002)","(13.0, 20.0, 19.640625)","(6.5, 8.0, 7.831958762886598)","(18.0, 23.0, 22.291666666666668)","(15.0, 18.0, 17.9625)","(7.0, 8.2, 8.053543307086613)"
04-01-2023 14:55:09.803879,"(11.0, 13.5, 13.471223021582734)","(17.0, 20.0, 19.82)","(1.95, 2.18, 2.1549508196721314)","(13.0, 20.0, 19.732142857142858)","(6.5, 8.0, 7.831958762886598)","(18.0, 23.0, 22.291666666666668)","(15.0, 18.0, 17.95)","(7.0, 8.2, 8.053543307086613)"
04-01-2023 14:55:11.060506,"(11.0, 13.5, 13.471223021582734)","(17.0, 20.0, 19.82)","(1.95, 2.18, 2.144615384615385)","(13.0, 20.0, 19.642857142857142)","(6.5, 8.0, 7.833879781420765)","(18.0, 23.0, 22.291666666666668)","(15.0, 18.0, 17.40948275862069)","(7.0, 8.2, 8.053543307086613)"
04-01-2023 14:55:12.300650,"(11.0, 13.5, 13.471223021582734)","(17.0, 20.0, 19.82)","(1.95, 2.16, 2.1557142857142857)","(13.0, 20.0, 19.642857142857142)","(6.5, 8.0, 7.833879781420765)","(18.0, 23.0, 22.291666666666668)","(15.0, 17.5, 17.40948275862069)","(7.0, 8.2, 8.053543307086613)"
04-01-2023 14:55:13.512809,"(11.0, 13.5, 13.470588235294118)","(17.0, 20.0, 19.855555555555554)","(1.95, 2.16, 2.1566820276497696)","(13.0, 20.0, 19.676470588235293)","(6.5, 8.0, 7.833879781420765)","(18.0, 23.0, 23.466257668711656)","(15.0, 17.5, 17.405829596412556)","(7.0, 8.2, 8.029249011857708)"
04-01-2023 14:55:14.714207,"(11.0, 13.5, 13.468)","(17.0, 20.0, 19.848837209302324)","(1.95, 2.18, 2.1415686274509804)","(13.0, 20.0, 19.676470588235293)","(6.5, 8.0, 7.832044198895027)","(18.0, 24.0, 23.466257668711656)","(15.0, 17.5, 17.405829596412556)","(7.0, 8.2, 8.023853211009174)"
04-01-2023 14:55:15.939962,"(11.0, 13.5, 13.468)","(17.0, 20.0, 19.822580645161292)","(1.95, 2.18, 2.1422988505747127)","(13.0, 20.0, 19.850574712643677)","(6.5, 8.0, 7.832044198895027)","(18.0, 24.0, 23.47590361445783)","(15.0, 17.5, 17.405829596412556)","(7.0, 8.2, 8.038260869565217)"
04-01-2023 14:55:17.097011,"(11.0, 13.5, 13.47037037037037)","(17.0, 20.0, 19.822580645161292)","(1.95, 2.16, 2.1422988505747127)","(13.0, 20.0, 19.833333333333332)","(6.5, 8.0, 7.832044198895027)","(18.0, 24.0, 23.47590361445783)","(15.0, 17.5, 17.405829596412556)","(7.0, 8.2, 8.038260869565217)"
04-01-2023 14:55:18.356015,"(11.0, 13.5, 13.47037037037037)","(17.0, 20.0, 19.822580645161292)","(1.95, 2.16, 2.1421978021978023)","(13.0, 20.0, 19.945945945945947)","(6.5, 8.0, 7.8945454545454545)","(18.0, 24.0, 23.47590361445783)","(15.0, 17.5, 17.405829596412556)","(7.0, 8.2, 8.038260869565217)"
04-01-2023 14:55:19.673445,"(11.0, 13.5, 13.47037037037037)","(17.0, 20.0, 19.822580645161292)","(1.95, 2.16, 2.1336879432624114)","(13.0, 20.0, 19.727272727272727)","(6.5, 8.0, 7.906451612903226)","(18.0, 24.0, 23.47590361445783)","(15.0, 17.5, 17.405829596412556)","(7.0, 8.2, 8.038260869565217)"
04-01-2023 14:55:20.897799,"(11.0, 13.5, 13.47037037037037)","(17.0, 20.0, 19.822580645161292)","(1.95, 2.14, 2.1311680911680915)","(13.0, 20.0, 19.3)","(6.5, 8.0, 7.8584070796460175)","(18.0, 24.0, 23.46951219512195)","(15.0, 17.5, 17.404545454545456)","(7.0, 8.2, 8.041409691629955)"
04-01-2023 14:55:22.137156,"(11.0, 13.5, 13.47037037037037)","(17.0, 20.0, 19.801204819277107)","(1.95, 2.14, 2.135048231511254)","(13.0, 20.0, 18.763157894736842)","(6.5, 8.0, 7.517857142857143)","(18.0, 24.0, 23.387323943661972)","(15.0, 17.5, 17.401408450704224)","(7.0, 8.2, 8.087671232876712)"
04-01-2023 14:55:23.672264,"(11.0, 13.5, 13.423333333333334)","(17.0, 20.0, 19.801204819277107)","(1.95, 2.14, 2.1352422907488986)","(13.0, 19.5, 18.892857142857142)","(6.5, 7.8, 7.613385826771653)","(18.0, 24.0, 23.387323943661972)","(15.0, 17.5, 17.4475)","(7.0, 8.2, 8.085333333333333)"
04-01-2023 14:55:24.992068,"(11.0, 13.5, 13.423333333333334)","(17.0, 20.0, 19.801204819277107)","(1.95, 2.14, 2.1352212389380534)","(13.0, 19.5, 19.166666666666668)","(6.5, 7.8, 7.624285714285714)","(18.0, 24.0, 23.472727272727273)","(15.0, 17.5, 17.45138888888889)","(7.0, 8.2, 7.9668711656441715)"
04-01-2023 14:55:26.297869,"(11.0, 13.5, 13.435393258426966)","(17.0, 20.0, 19.87378640776699)","(1.95, 2.14, 2.1357976653696498)","(13.0, 19.5, 19.166666666666668)","(6.5, 7.8, 7.623021582733813)","(18.0, 24.0, 23.49122807017544)","(15.0, 17.5, 17.461009174311926)","(7.0, 8.0, 7.972448979591837)"
04-01-2023 14:55:27.535692,"(11.0, 13.5, 13.435393258426966)","(17.0, 20.0, 19.87735849056604)","(1.95, 2.14, 2.1373333333333333)","(13.0, 19.5, 18.29268292682927)","(6.5, 7.8, 7.632081911262798)","(18.0, 24.0, 23.49122807017544)","(15.0, 17.5, 17.461009174311926)","(7.0, 8.0, 7.95593220338983)"
04-01-2023 14:55:28.671310,"(11.0, 13.5, 13.43850267379679)","(17.0, 20.0, 19.87735849056604)","(1.95, 2.14, 2.137459016393443)","(13.0, 18.5, 18.41304347826087)","(6.5, 7.8, 7.62421875)","(18.0, 24.0, 23.541176470588237)","(15.0, 17.5, 17.884615384615383)","(7.0, 8.0, 7.758666666666667)"
04-01-2023 14:55:29.826321,"(11.0, 14.0, 13.73228346456693)","(17.0, 20.0, 19.98170731707317)","(1.95, 2.14, 2.137459016393443)","(13.0, 18.5, 18.427272727272726)","(6.5, 7.8, 7.62421875)","(18.0, 24.0, 23.554285714285715)","(15.0, 18.0, 17.729166666666668)","(7.0, 7.8, 7.759344262295082)"
04-01-2023 14:55:30.973704,"(11.0, 14.0, 13.747899159663865)","(17.0, 20.0, 19.948863636363637)","(1.95, 2.14, 2.136244897959184)","(13.0, 18.5, 18.427272727272726)","(6.5, 7.8, 7.640989399293286)","(18.0, 24.0, 23.47783251231527)","(15.0, 18.0, 17.80597014925373)","(7.0, 7.8, 7.7594771241830065)"
04-01-2023 14:55:32.125832,"(11.0, 14.0, 13.747899159663865)","(17.0, 20.0, 19.948863636363637)","(1.95, 2.14, 2.136244897959184)","(13.0, 18.5, 18.427272727272726)","(6.5, 7.8, 7.640989399293286)","(18.0, 24.0, 23.47783251231527)","(15.0, 18.0, 17.80597014925373)","(7.0, 7.8, 7.760383386581469)"
04-01-2023 14:55:33.269010,"(11.0, 14.0, 13.747899159663865)","(17.0, 20.0, 19.948863636363637)","(1.95, 2.14, 2.1375590551181105)","(13.0, 18.5, 18.427272727272726)","(6.5, 7.8, 7.640989399293286)","(18.0, 24.0, 23.47783251231527)","(15.0, 18.0, 17.80597014925373)","(7.0, 7.8, 7.774590163934426)"
04-01-2023 14:55:34.365966,"(11.0, 14.0, 13.747899159663865)","(17.0, 20.0, 19.948863636363637)","(1.95, 2.14, 2.135205479452055)","(13.0, 18.5, 18.214285714285715)","(6.5, 7.8, 7.62421875)","(18.0, 24.0, 23.47783251231527)","(15.0, 18.0, 17.80597014925373)","(7.0, 7.8, 7.7752)"
04-01-2023 14:55:35.493084,"(11.0, 14.0, 13.747899159663865)","(17.0, 20.0, 19.948863636363637)","(1.95, 2.14, 2.1347783251231527)","(13.0, 18.5, 18.46153846153846)","(6.5, 7.8, 7.62421875)","(18.0, 24.0, 23.47783251231527)","(15.0, 18.0, 17.80597014925373)","(7.0, 7.8, 7.773809523809524)"
04-01-2023 14:55:36.780525,"(11.0, 14.0, 13.747899159663865)","(17.0, 21.0, 20.638297872340427)","(1.95, 2.14, 2.134450261780105)","(13.0, 18.5, 17.797619047619047)","(6.5, 7.8, 7.613278008298755)","(18.0, 24.0, 23.47783251231527)","(15.0, 18.0, 17.80597014925373)","(7.0, 7.8, 7.77421875)"
04-01-2023 14:55:38.040786,"(11.0, 14.0, 13.747899159663865)","(17.0, 21.0, 20.638297872340427)","(1.95, 2.14, 2.134078212290503)","(13.0, 18.5, 17.7625)","(6.5, 7.8, 7.613278008298755)","(18.0, 24.0, 23.47783251231527)","(15.0, 18.0, 17.80597014925373)","(7.0, 7.8, 7.714285714285714)"
04-01-2023 14:55:39.248941,"(11.0, 14.0, 13.747899159663865)","(17.0, 21.0, 20.638297872340427)","(1.95, 2.14, 2.135502958579882)","(13.0, 18.5, 17.837078651685392)","(6.5, 7.8, 7.642657342657342)","(18.0, 24.0, 23.438356164383563)","(15.0, 18.0, 17.80597014925373)","(7.0, 7.8, 7.701492537313433)"
04-01-2023 14:55:40.257176,"(11.0, 14.0, 13.676724137931034)","(17.0, 21.0, 20.638297872340427)","(1.95, 2.14, 2.135502958579882)","(13.0, 18.5, 17.837078651685392)","(6.5, 7.8, 7.642657342657342)","(18.0, 24.0, 23.425233644859812)","(15.0, 18.0, 17.803030303030305)","(7.0, 7.8, 7.712582781456954)"
04-01-2023 14:55:41.314810,"(11.0, 14.0, 13.676724137931034)","(17.0, 21.0, 20.638297872340427)","(1.95, 2.16, 2.146666666666667)","(13.0, 18.5, 17.837078651685392)","(6.5, 7.8, 7.613278008298755)","(18.0, 24.0, 23.44090909090909)","(15.0, 18.0, 17.84426229508197)","(7.0, 7.8, 7.712582781456954)"
04-01-2023 14:55:42.394884,"(11.0, 14.0, 13.676724137931034)","(17.0, 21.0, 20.638297872340427)","(1.95, 2.16, 2.1511926605504588)","(13.0, 18.5, 17.928571428571427)","(6.5, 7.8, 7.613278008298755)","(18.0, 24.0, 23.453333333333333)","(15.0, 18.0, 17.84426229508197)","(7.0, 7.8, 7.712582781456954)"
04-01-2023 14:55:43.444232,"(11.0, 14.0, 13.676724137931034)","(17.0, 21.0, 20.638297872340427)","(1.95, 2.16, 2.1513513513513516)","(13.0, 18.5, 17.928571428571427)","(6.5, 7.8, 7.537301587301587)","(18.0, 24.0, 23.453333333333333)","(15.0, 18.0, 17.84426229508197)","(7.0, 7.8, 7.712)"
04-01-2023 14:55:44.549656,"(11.0, 14.0, 13.676724137931034)","(17.0, 21.0, 20.638297872340427)","(1.95, 2.16, 2.164266666666667)","(13.0, 18.5, 18.083333333333332)","(6.5, 7.6, 7.534439834024896)","(18.0, 24.0, 23.467532467532468)","(15.0, 18.0, 17.905)","(7.0, 7.8, 7.675324675324675)"
04-01-2023 14:55:45.652691,"(11.0, 14.0, 13.74390243902439)","(17.0, 21.0, 20.69090909090909)","(1.95, 2.18, 2.164266666666667)","(13.0, 18.5, 18.09090909090909)","(6.5, 7.6, 7.525853658536585)","(18.0, 24.0, 23.467532467532468)","(15.0, 18.0, 17.90909090909091)","(7.0, 7.8, 7.667289719626168)"
04-01-2023 14:55:46.742636,"(11.0, 14.0, 13.75609756097561)","(17.0, 21.0, 20.703703703703702)","(1.95, 2.18, 2.165266272189349)","(13.0, 18.5, 18.166666666666668)","(6.5, 7.6, 7.6169491525423725)","(18.0, 24.0, 23.467532467532468)","(15.0, 18.0, 17.90909090909091)","(7.0, 7.8, 7.667289719626168)"
04-01-2023 14:55:47.827479,"(11.0, 14.0, 13.75609756097561)","(17.0, 21.0, 20.703703703703702)","(1.95, 2.16, 2.12969696969697)","(13.0, 18.5, 18.214285714285715)","(6.5, 7.8, 7.642335766423358)","(18.0, 24.0, 23.467532467532468)","(15.0, 18.0, 17.90909090909091)","(7.0, 7.8, 7.667289719626168)"
04-01-2023 14:55:48.902485,"(11.0, 14.0, 13.78)","(17.0, 21.0, 20.75)","(1.95, 2.14, 2.135609756097561)","(13.0, 18.5, 18.23913043478261)","(6.5, 7.8, 7.747699757869249)","(18.0, 24.0, 23.478813559322035)","(15.0, 18.0, 17.944444444444443)","(7.0, 7.8, 7.720218579234972)"
04-01-2023 14:55:50.001355,"(11.0, 14.0, 13.838235294117647)","(17.0, 21.0, 20.658536585365855)","(1.95, 2.14, 2.130802139037433)","(13.0, 18.5, 18.227272727272727)","(6.5, 7.8, 8.168)","(18.0, 24.0, 23.478813559322035)","(15.0, 18.0, 17.944444444444443)","(7.0, 7.8, 7.86183574879227)"
04-01-2023 14:55:51.033858,"(11.0, 14.0, 13.838235294117647)","(17.0, 21.0, 20.658536585365855)","(1.95, 2.14, 2.130802139037433)","(13.0, 18.5, 18.227272727272727)","(6.5, 8.2, 8.187234042553191)","(18.0, 24.0, 23.478813559322035)","(15.0, 18.0, 17.933333333333334)","(7.0, 8.0, 7.875336322869955)"
04-01-2023 14:55:52.047961,"(11.0, 14.0, 13.788461538461538)","(17.0, 21.0, 20.658536585365855)","(1.95, 2.14, 2.1266187050359715)","(13.0, 18.5, 18.116071428571427)","(6.5, 8.2, 8.219108280254776)","(18.0, 24.0, 23.46186440677966)","(15.0, 18.0, 18.363636363636363)","(7.0, 8.0, 7.871489361702127)"
04-01-2023 14:55:53.226540,"(11.0, 14.0, 13.74025974025974)","(17.0, 21.0, 20.558139534883722)","(1.95, 2.14, 2.1236144578313256)","(13.0, 18.5, 18.116071428571427)","(6.5, 8.4, 8.218987341772152)","(18.0, 24.0, 23.450216450216452)","(15.0, 18.5, 18.38679245283019)","(7.0, 8.0, 7.862727272727272)"
04-01-2023 14:55:54.259259,"(11.0, 14.0, 13.74025974025974)","(17.0, 21.0, 20.558139534883722)","(1.95, 2.14, 2.1236144578313256)","(13.0, 18.5, 18.116071428571427)","(6.5, 8.4, 8.217045454545454)","(18.0, 24.0, 23.450216450216452)","(15.0, 18.5, 18.38235294117647)","(7.0, 8.0, 7.862727272727272)"
