,Evanlee,Mechanics Kismet,Lamont Bale,Our Watto,Forcefully,Sonic Sammy
12-01-2023 15:27:38.035905,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:27:39.193282,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:27:40.228742,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:27:41.315029,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:27:42.464123,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:43.614462,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:44.684462,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:45.853247,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:46.994495,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:47.975484,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:49.003564,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:50.090117,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:51.198515,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:52.320204,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:53.449403,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:54.434809,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:55.429057,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:56.550476,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:57.617777,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:58.633090,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:27:59.678839,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:00.774341,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:01.907628,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:02.950942,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:03.920802,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:05.070763,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:06.188404,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:07.207227,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:08.248683,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:09.295708,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:10.255163,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:11.335316,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:12.424790,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:13.413179,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:14.509514,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.26875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:15.617836,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.26875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:16.647778,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.311764705882353)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:17.725851,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.266666666666667)","(4.4, 8.6, 5.311764705882353)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:18.776024,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.266666666666667)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:19.659529,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:20.659703,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.944444444444445)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:21.676824,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:22.596882,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.882352941176471)","(4.4, 8.6, 5.935)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:23.567539,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.935)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:24.575099,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:25.505874,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:26.429897,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:27.404706,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.266666666666667)","(4.4, 8.6, 5.311764705882353)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:28.432866,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:29.540844,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.0)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:30.536767,"(15.0, 38.0, 22.375)","(5.5, 11.0, 5.909090909090909)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:31.465869,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.944444444444445)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:32.589860,"(15.0, 38.0, 22.375)","(5.5, 11.0, 9.035714285714285)","(4.4, 8.6, 5.935)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:33.656721,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.935)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:34.662155,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:35.759745,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:36.894045,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:37.910300,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:39.021933,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:40.082584,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:41.140309,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:42.249277,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.944444444444445)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:43.340131,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.882352941176471)","(4.4, 8.6, 5.935)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:44.402677,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:45.276435,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:46.305874,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:47.364327,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:48.418120,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.944444444444445)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:49.429931,"(15.0, 38.0, 22.375)","(5.5, 11.0, 5.909090909090909)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:50.508621,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.944444444444445)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:28:51.542867,"(15.0, 38.0, 22.375)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:28:52.550644,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.882352941176471)","(4.4, 8.6, 5.935)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:28:53.644341,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.935)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:28:54.752985,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:28:55.836439,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.5978947368421053)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:28:56.889608,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 4.0, 2.5978947368421053)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:28:57.954795,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 4.0, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:28:58.978488,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.0)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:00.039042,"(15.0, 38.0, 31.625)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:01.169152,"(15.0, 38.0, 31.625)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:02.233516,"(15.0, 38.0, 31.625)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:03.249125,"(15.0, 38.0, 31.625)","(5.5, 11.0, 6.846153846153846)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:04.254389,"(15.0, 38.0, 31.625)","(5.5, 11.0, 9.2)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:05.345424,"(15.0, 38.0, 31.625)","(5.5, 11.0, 9.2)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:06.322609,"(15.0, 38.0, 31.625)","(5.5, 11.0, 9.2)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:07.371189,"(15.0, 38.0, 31.625)","(5.5, 11.0, 9.2)","(4.4, 8.6, 5.35)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:08.567532,"(15.0, 38.0, 31.625)","(5.5, 11.0, 9.2)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:09.652296,"(15.0, 38.0, 31.625)","(5.5, 11.0, 9.2)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.7144444444444447)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:10.687453,"(15.0, 38.0, 31.625)","(5.5, 11.0, 9.2)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.95, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:29:11.702002,"(15.0, 38.0, 31.625)","(5.5, 11.0, 9.2)","(4.4, 8.6, 5.1875)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:12.786545,"(15.0, 38.0, 31.625)","(5.5, 11.0, 9.2)","(4.4, 8.4, 7.9125000000000005)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:13.880084,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.425000000000001)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:15.032636,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.45)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:16.251925,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.45)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:17.409151,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.45)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:18.348572,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.45)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:19.440783,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:20.527001,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:21.558563,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:22.631766,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:23.617062,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:24.631117,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:25.661672,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:26.739488,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:27.766221,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:28.747880,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:29.700363,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:30.671992,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:31.639062,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
12-01-2023 15:29:32.609095,"(15.0, 38.0, 31.625)","(5.5, 10.5, 10.266666666666666)","(4.4, 8.4, 7.4)","(3.1, 5.1, 3.8636363636363633)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 19.525)"
