,Redwana,Flaming Homer,City Mission,Pretty Slick,Twisted Sister,Levalet,Kingmate,Mishani Jet,Mishani Merlot
06-01-2023 13:32:03.951885,"(13.0, 25.0, 21.25287356321839)","(7.5, 9.2, 9.119047619047619)","(7.0, 8.8, 8.675598086124403)","(1.7, 1.9, 1.8979365079365078)","(4.6, 6.0, 5.93)","(31.0, 100.0, 97.0)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:32:05.205700,"(13.0, 23.0, 21.25287356321839)","(7.5, 9.2, 9.119047619047619)","(7.0, 8.8, 8.675598086124403)","(1.7, 1.9, 1.902987012987013)","(4.6, 6.0, 5.975)","(31.0, 100.0, 97.0)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:32:06.419430,"(13.0, 23.0, 21.536585365853657)","(7.5, 9.0, 8.943157894736842)","(7.0, 8.8, 8.675598086124403)","(1.7, 1.91, 1.902987012987013)","(4.6, 6.0, 5.975)","(31.0, 100.0, 97.0)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:32:07.602608,"(13.0, 23.0, 21.37837837837838)","(7.5, 9.2, 9.02)","(7.0, 8.8, 8.675598086124403)","(1.7, 1.9, 1.8983870967741934)","(4.6, 6.2, 5.939622641509434)","(31.0, 100.0, 97.0)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:32:08.704752,"(13.0, 23.0, 21.37837837837838)","(7.5, 9.2, 9.02)","(7.0, 8.8, 8.675598086124403)","(1.7, 1.91, 1.893125)","(4.6, 6.2, 5.939622641509434)","(31.0, 100.0, 97.5)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:32:09.778689,"(13.0, 22.0, 21.636363636363637)","(7.5, 9.2, 9.129411764705882)","(7.0, 8.8, 8.678217821782178)","(1.7, 1.89, 1.8897368421052632)","(4.6, 6.2, 5.939622641509434)","(31.0, 100.0, 97.5)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:32:11.008844,"(13.0, 22.0, 21.82608695652174)","(7.5, 9.2, 9.18904109589041)","(7.0, 8.8, 8.678217821782178)","(1.7, 1.9, 1.897452830188679)","(4.6, 6.2, 5.95)","(31.0, 100.0, 97.5)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:32:12.207937,"(13.0, 22.0, 21.82608695652174)","(7.5, 9.2, 9.126605504587156)","(7.0, 8.8, 8.70896551724138)","(1.7, 1.9, 1.8974407582938388)","(4.6, 6.2, 5.95)","(31.0, 100.0, 97.5)","(41.0, 85.0, 81.25)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:32:13.336677,"(13.0, 22.0, 21.82608695652174)","(7.5, 9.2, 9.128571428571428)","(7.0, 8.8, 8.70896551724138)","(1.7, 1.9, 1.8974407582938388)","(4.6, 6.2, 5.95)","(31.0, 100.0, 97.5)","(41.0, 85.0, 81.25)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:32:14.444208,"(13.0, 22.0, 21.82608695652174)","(7.5, 9.2, 9.125233644859813)","(7.0, 8.8, 8.715384615384616)","(1.7, 1.9, 1.8974407582938388)","(4.6, 6.2, 5.95)","(31.0, 100.0, 97.5)","(41.0, 85.0, 81.25)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:32:15.547853,"(13.0, 22.0, 21.833333333333332)","(7.5, 9.2, 9.125233644859813)","(7.0, 8.8, 8.783673469387756)","(1.7, 1.9, 1.8974407582938388)","(4.6, 6.2, 5.95)","(31.0, 100.0, 97.5)","(41.0, 85.0, 81.25)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 505.55555555555554)"
06-01-2023 13:32:16.716794,"(13.0, 22.0, 21.862068965517242)","(7.5, 9.2, 9.125233644859813)","(7.0, 8.8, 8.752542372881356)","(1.7, 1.9, 1.8974407582938388)","(4.6, 6.2, 5.95)","(31.0, 100.0, 97.5)","(41.0, 85.0, 81.25)","(101.0, 190.0, 188.1818181818182)","(101.0, 540.0, 427.6470588235294)"
06-01-2023 13:32:17.887549,"(13.0, 23.0, 21.93103448275862)","(7.5, 9.2, 9.186486486486485)","(7.0, 9.0, 8.916666666666668)","(1.7, 1.91, 1.9075)","(4.6, 5.7, 5.6021413276231256)","(31.0, 120.0, 110.0)","(41.0, 90.0, 85.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 427.6470588235294)"
06-01-2023 13:32:19.062341,"(13.0, 23.0, 21.94736842105263)","(7.5, 9.4, 9.375)","(7.0, 9.0, 8.981481481481481)","(1.7, 1.91, 1.9075)","(4.6, 5.7, 5.601508620689655)","(31.0, 120.0, 110.0)","(41.0, 90.0, 85.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 427.6470588235294)"
06-01-2023 13:32:20.209473,"(13.0, 23.0, 21.94736842105263)","(7.5, 9.4, 9.394520547945206)","(7.0, 9.0, 8.981481481481481)","(1.7, 1.91, 1.9075)","(4.6, 5.7, 5.601508620689655)","(31.0, 120.0, 110.0)","(41.0, 90.0, 85.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 427.6470588235294)"
06-01-2023 13:32:21.374514,"(13.0, 23.0, 21.94736842105263)","(7.5, 9.4, 9.394520547945206)","(7.0, 9.0, 8.981481481481481)","(1.7, 1.92, 1.9124999999999999)","(4.6, 5.7, 5.601508620689655)","(31.0, 120.0, 110.0)","(41.0, 90.0, 107.5)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 427.6470588235294)"
06-01-2023 13:32:22.552421,"(13.0, 23.0, 21.94736842105263)","(7.5, 9.4, 9.360526315789475)","(7.0, 9.2, 9.138461538461538)","(1.7, 1.93, 1.9031914893617021)","(4.6, 5.7, 5.601483050847457)","(31.0, 130.0, 110.0)","(41.0, 120.0, 103.33333333333334)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 427.6470588235294)"
06-01-2023 13:32:23.743168,"(13.0, 23.0, 21.94736842105263)","(7.5, 9.4, 9.360526315789475)","(7.0, 9.2, 9.120661157024793)","(1.7, 1.93, 1.9132)","(4.6, 5.7, 5.608823529411764)","(31.0, 130.0, 110.0)","(41.0, 120.0, 95.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 427.6470588235294)"
06-01-2023 13:32:24.913771,"(13.0, 23.0, 21.846153846153847)","(7.5, 9.4, 9.30625)","(7.0, 9.2, 9.108064516129032)","(1.7, 1.92, 1.9132)","(4.6, 5.7, 5.608823529411764)","(31.0, 130.0, 110.0)","(41.0, 120.0, 95.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:26.079112,"(13.0, 23.0, 22.361702127659573)","(7.5, 9.4, 9.35)","(7.0, 9.2, 9.123232323232322)","(1.7, 1.92, 1.9152112676056336)","(4.6, 5.7, 5.608823529411764)","(31.0, 130.0, 110.0)","(41.0, 120.0, 95.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:27.278999,"(13.0, 23.0, 22.361702127659573)","(7.5, 9.4, 9.35)","(7.0, 9.2, 9.123232323232322)","(1.7, 1.92, 1.9152112676056336)","(4.6, 5.7, 5.608823529411764)","(31.0, 130.0, 110.0)","(41.0, 120.0, 95.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:28.476934,"(13.0, 23.0, 22.361702127659573)","(7.5, 9.4, 9.35)","(7.0, 9.2, 9.123232323232322)","(1.7, 1.92, 1.9152112676056336)","(4.6, 5.7, 5.608823529411764)","(31.0, 130.0, 110.0)","(41.0, 120.0, 95.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:29.567151,"(13.0, 23.0, 22.354166666666668)","(7.5, 9.4, 9.35)","(7.0, 9.2, 9.123232323232322)","(1.7, 1.92, 1.9152112676056336)","(4.6, 5.7, 5.608823529411764)","(31.0, 130.0, 110.0)","(41.0, 120.0, 95.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:30.791027,"(13.0, 23.0, 22.071428571428573)","(7.5, 9.4, 9.331147540983606)","(7.0, 9.2, 9.125490196078431)","(1.65, 1.92, 1.9163636363636363)","(4.6, 5.7, 5.6087378640776695)","(31.0, 130.0, 110.0)","(41.0, 120.0, 103.33333333333334)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:31.987836,"(13.0, 23.0, 22.705882352941178)","(7.5, 9.4, 9.342857142857143)","(7.0, 9.2, 9.051724137931034)","(1.65, 1.93, 1.9087878787878787)","(4.6, 5.7, 5.6255150554675115)","(31.0, 120.0, 117.5)","(41.0, 95.0, 93.46153846153847)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:33.099938,"(13.0, 23.0, 22.705882352941178)","(7.5, 9.6, 9.533333333333333)","(7.0, 9.2, 9.045045045045045)","(1.65, 1.92, 1.9087878787878787)","(4.6, 5.7, 5.6255150554675115)","(31.0, 120.0, 117.5)","(41.0, 95.0, 93.46153846153847)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:34.233869,"(13.0, 23.0, 22.705882352941178)","(7.5, 9.6, 9.4)","(7.0, 9.2, 9.11264367816092)","(1.65, 1.92, 1.9176923076923076)","(4.6, 5.7, 5.625718849840255)","(31.0, 120.0, 117.5)","(41.0, 95.0, 92.14285714285714)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:35.394391,"(13.0, 23.0, 22.923076923076923)","(7.5, 9.4, 9.232142857142856)","(7.0, 9.2, 9.11264367816092)","(1.65, 1.93, 1.9176923076923076)","(4.6, 5.7, 5.6255150554675115)","(31.0, 120.0, 117.5)","(41.0, 95.0, 92.14285714285714)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:36.635258,"(13.0, 23.0, 22.923076923076923)","(7.5, 9.4, 9.232142857142856)","(7.0, 9.2, 9.11264367816092)","(1.65, 1.93, 1.9116554054054054)","(4.6, 5.7, 5.6255150554675115)","(31.0, 120.0, 117.5)","(41.0, 95.0, 92.14285714285714)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:37.785721,"(13.0, 24.0, 23.41176470588235)","(7.5, 9.4, 9.301052631578948)","(7.0, 9.2, 9.11264367816092)","(1.65, 1.93, 1.9116554054054054)","(4.6, 5.7, 5.6279141104294474)","(31.0, 120.0, 117.5)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:38.951104,"(13.0, 24.0, 23.41176470588235)","(7.5, 9.4, 9.301052631578948)","(7.0, 9.0, 8.96)","(1.65, 1.93, 1.9229768786127166)","(4.6, 5.7, 5.627786259541985)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:40.155735,"(13.0, 24.0, 23.0)","(7.5, 9.4, 9.321875)","(7.0, 9.0, 8.980645161290322)","(1.65, 1.93, 1.9259803921568628)","(4.6, 5.7, 5.6279141104294474)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:41.294431,"(13.0, 24.0, 23.423076923076923)","(7.5, 9.4, 9.327131782945736)","(7.0, 9.0, 8.980645161290322)","(1.65, 1.93, 1.9259803921568628)","(4.6, 5.7, 5.627368421052632)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:42.454600,"(13.0, 24.0, 23.423076923076923)","(7.5, 9.4, 9.397590361445783)","(7.0, 9.0, 8.951351351351352)","(1.65, 1.93, 1.9183391003460206)","(4.6, 5.7, 5.627123695976155)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:43.601346,"(13.0, 24.0, 23.423076923076923)","(7.5, 9.4, 9.397590361445783)","(7.0, 9.0, 8.951351351351352)","(1.65, 1.92, 1.9185756676557864)","(4.6, 5.7, 5.627123695976155)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:44.779162,"(13.0, 24.0, 23.423076923076923)","(7.5, 9.4, 9.397590361445783)","(7.0, 9.0, 8.951351351351352)","(1.65, 1.92, 1.9185756676557864)","(4.6, 5.7, 5.627123695976155)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:46.045106,"(13.0, 24.0, 23.423076923076923)","(7.5, 9.4, 9.397590361445783)","(7.0, 9.0, 8.951351351351352)","(1.65, 1.92, 1.9167567567567567)","(4.6, 5.7, 5.627123695976155)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:47.194488,"(13.0, 24.0, 23.1)","(7.5, 9.4, 9.397590361445783)","(7.0, 9.0, 8.951351351351352)","(1.65, 1.92, 1.916849315068493)","(4.6, 5.7, 5.627327327327327)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:48.418534,"(13.0, 24.0, 22.285714285714285)","(7.5, 9.4, 9.397590361445783)","(7.0, 9.0, 8.979310344827587)","(1.65, 1.92, 1.916849315068493)","(4.6, 5.7, 5.627327327327327)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:49.527283,"(13.0, 24.0, 22.285714285714285)","(7.5, 9.4, 9.397590361445783)","(7.0, 9.0, 8.979310344827587)","(1.65, 1.92, 1.916849315068493)","(4.6, 5.7, 5.627976190476191)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:50.633273,"(13.0, 23.0, 22.2)","(7.5, 9.6, 9.553191489361701)","(7.0, 9.0, 8.979310344827587)","(1.65, 1.92, 1.9167605633802816)","(4.6, 5.7, 5.622257551669316)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:51.773343,"(13.0, 23.0, 22.2)","(7.5, 9.6, 9.553191489361701)","(7.0, 9.0, 8.979310344827587)","(1.65, 1.92, 1.9167605633802816)","(4.6, 5.7, 5.622257551669316)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:53.042090,"(13.0, 23.0, 22.2)","(7.5, 9.6, 9.553191489361701)","(7.0, 9.0, 8.979310344827587)","(1.65, 1.92, 1.9167142857142856)","(4.6, 5.7, 5.622257551669316)","(31.0, 120.0, 117.6923076923077)","(41.0, 95.0, 85.0)","(101.0, 190.0, 189.0)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:54.326405,"(13.0, 23.0, 22.2)","(7.5, 9.6, 9.571875)","(7.0, 9.0, 8.992592592592592)","(1.65, 1.92, 1.9167142857142856)","(4.6, 5.7, 5.605294117647058)","(31.0, 120.0, 112.5)","(41.0, 95.0, 85.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:55.512760,"(13.0, 23.0, 22.2)","(7.5, 9.6, 9.571875)","(7.0, 9.0, 9.121649484536082)","(1.65, 1.92, 1.9167142857142856)","(4.6, 5.7, 5.511210762331839)","(31.0, 120.0, 112.5)","(41.0, 95.0, 85.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:56.725608,"(13.0, 24.0, 22.75)","(7.5, 9.8, 9.624489795918368)","(7.0, 9.2, 8.987951807228916)","(1.65, 1.92, 1.9167142857142856)","(4.6, 5.6, 5.50509977827051)","(31.0, 120.0, 112.5)","(41.0, 95.0, 85.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 416.66666666666663)"
06-01-2023 13:32:57.946690,"(13.0, 24.0, 22.75)","(7.5, 9.8, 9.644444444444446)","(7.0, 9.0, 8.983529411764707)","(1.65, 1.92, 1.9285204081632652)","(4.6, 5.6, 5.504872881355932)","(31.0, 120.0, 105.0)","(41.0, 95.0, 116.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 424.44444444444446)"
06-01-2023 13:32:59.125069,"(13.0, 21.0, 20.181818181818183)","(7.5, 9.8, 9.701408450704225)","(7.0, 9.0, 8.983529411764707)","(1.65, 1.93, 1.9431007751937983)","(4.6, 5.6, 5.505032822757111)","(31.0, 110.0, 115.0)","(41.0, 120.0, 108.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 431.9230769230769)"
06-01-2023 13:33:00.374710,"(12.0, 21.0, 20.0)","(7.5, 9.8, 9.58421052631579)","(7.0, 9.2, 9.086666666666666)","(1.65, 1.95, 1.9357575757575758)","(4.6, 5.6, 5.503125)","(31.0, 120.0, 110.0)","(41.0, 110.0, 120.0)","(101.0, 190.0, 188.1818181818182)","(101.0, 440.0, 431.6)"
06-01-2023 13:33:01.663180,"(12.0, 21.0, 19.5)","(7.5, 9.6, 9.671264367816093)","(7.0, 9.2, 9.157894736842104)","(1.65, 1.94, 1.9382417582417582)","(4.6, 5.6, 5.356470588235294)","(31.0, 120.0, 110.0)","(41.0, 130.0, 120.0)","(101.0, 190.0, 188.33333333333334)","(101.0, 440.0, 414.61538461538464)"
06-01-2023 13:33:02.835706,"(12.0, 22.0, 19.5)","(7.5, 9.8, 9.638709677419355)","(7.0, 9.2, 9.16144578313253)","(1.65, 1.94, 1.9306382978723404)","(4.6, 5.4, 5.344761904761905)","(31.0, 120.0, 110.0)","(41.0, 130.0, 124.0)","(101.0, 190.0, 188.46153846153845)","(101.0, 430.0, 414.61538461538464)"
06-01-2023 13:33:04.001443,"(12.0, 22.0, 19.1875)","(7.5, 9.8, 9.638709677419355)","(7.0, 9.2, 8.99736842105263)","(1.65, 1.94, 1.9489349112426035)","(4.4, 5.4, 5.341414141414141)","(31.0, 120.0, 112.5)","(41.0, 130.0, 120.0)","(101.0, 190.0, 188.46153846153845)","(101.0, 430.0, 414.61538461538464)"
06-01-2023 13:33:05.306495,"(12.0, 21.0, 19.333333333333332)","(7.5, 9.8, 9.664864864864866)","(7.0, 9.0, 8.99736842105263)","(1.65, 1.95, 1.9328571428571428)","(4.4, 5.4, 5.341836734693878)","(31.0, 120.0, 112.5)","(41.0, 130.0, 120.0)","(101.0, 190.0, 188.46153846153845)","(101.0, 430.0, 414.61538461538464)"
06-01-2023 13:33:06.457954,"(12.0, 21.0, 19.333333333333332)","(7.5, 9.8, 9.664864864864866)","(7.0, 9.0, 8.99736842105263)","(1.65, 1.95, 1.9328571428571428)","(4.4, 5.4, 5.385416666666667)","(31.0, 120.0, 112.5)","(41.0, 130.0, 120.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 414.61538461538464)"
06-01-2023 13:33:07.590791,"(13.0, 21.0, 19.333333333333332)","(8.0, 9.6, 9.4625)","(7.5, 9.6, 9.54975845410628)","(1.7, 1.95, 1.9305882352941175)","(4.6, 5.3, 5.23768115942029)","(31.0, 120.0, 112.5)","(51.0, 130.0, 120.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 414.61538461538464)"
06-01-2023 13:33:08.697974,"(13.0, 22.0, 19.5)","(8.0, 9.2, 9.100492610837438)","(7.5, 9.6, 9.561458333333333)","(1.7, 1.95, 1.9576415094339623)","(4.6, 5.3, 5.206040268456376)","(31.0, 120.0, 111.25)","(51.0, 130.0, 120.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 414.61538461538464)"
06-01-2023 13:33:09.826842,"(13.0, 21.0, 20.2)","(8.0, 9.6, 9.34054054054054)","(7.5, 9.6, 9.573333333333332)","(1.7, 1.96, 1.9335294117647057)","(4.6, 5.3, 5.131818181818182)","(31.0, 120.0, 111.25)","(51.0, 130.0, 120.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 303.3333333333333)"
06-01-2023 13:33:10.984455,"(13.0, 22.0, 20.125)","(8.0, 9.6, 9.4912)","(7.5, 10.0, 9.74054054054054)","(1.7, 1.96, 1.9428571428571428)","(4.6, 5.2, 5.109714285714285)","(31.0, 120.0, 111.25)","(51.0, 130.0, 120.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 303.3333333333333)"
06-01-2023 13:33:12.266320,"(13.0, 23.0, 21.88888888888889)","(8.0, 9.4, 9.334814814814814)","(7.5, 10.0, 9.891666666666667)","(1.7, 1.95, 1.929122807017544)","(4.6, 5.2, 5.11063829787234)","(31.0, 120.0, 111.25)","(51.0, 130.0, 110.9090909090909)","(101.0, 190.0, 187.5)","(101.0, 430.0, 411.81818181818187)"
06-01-2023 13:33:13.596045,"(13.0, 22.0, 21.5)","(8.0, 9.4, 9.30167597765363)","(7.5, 10.5, 9.975510204081633)","(1.7, 1.94, 1.9227397260273973)","(4.6, 5.2, 5.150295857988166)","(31.0, 120.0, 108.33333333333333)","(51.0, 130.0, 116.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 415.1851851851852)"
06-01-2023 13:33:14.921331,"(13.0, 22.0, 21.2)","(8.0, 9.4, 9.310294117647059)","(7.5, 10.0, 9.748000000000001)","(1.7, 1.94, 1.924255319148936)","(4.6, 5.2, 5.135384615384615)","(31.0, 120.0, 96.0)","(51.0, 120.0, 116.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 411.81818181818187)"
06-01-2023 13:33:16.147958,"(13.0, 22.0, 21.2)","(8.0, 9.4, 9.310294117647059)","(7.5, 9.8, 9.748000000000001)","(1.7, 1.94, 1.9244444444444444)","(4.6, 5.2, 5.135384615384615)","(31.0, 120.0, 96.0)","(51.0, 120.0, 116.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 411.81818181818187)"
06-01-2023 13:33:17.446201,"(13.0, 22.0, 21.2)","(8.0, 9.4, 9.310294117647059)","(7.5, 9.8, 9.710344827586207)","(1.7, 1.94, 1.9237037037037037)","(4.6, 5.2, 5.140425531914893)","(31.0, 120.0, 96.0)","(51.0, 120.0, 116.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 411.81818181818187)"
06-01-2023 13:33:18.805573,"(13.0, 22.0, 21.2)","(8.0, 9.6, 9.51025641025641)","(7.5, 9.8, 9.65)","(1.7, 1.93, 1.9318518518518517)","(4.6, 5.2, 4.912871287128713)","(31.0, 120.0, 93.33333333333333)","(51.0, 120.0, 116.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 411.81818181818187)"
06-01-2023 13:33:19.912685,"(13.0, 23.0, 22.65)","(8.0, 9.6, 9.51025641025641)","(7.5, 9.8, 9.65)","(1.7, 1.95, 1.9393749999999998)","(4.6, 5.0, 4.910508474576272)","(31.0, 100.0, 93.33333333333333)","(51.0, 120.0, 116.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 411.81818181818187)"
06-01-2023 13:33:21.029910,"(13.0, 23.0, 22.65)","(8.0, 9.6, 9.531428571428572)","(7.5, 9.8, 9.62439024390244)","(1.7, 1.95, 1.9340625)","(4.6, 5.0, 4.910508474576272)","(31.0, 100.0, 93.33333333333333)","(51.0, 120.0, 116.0)","(101.0, 190.0, 187.5)","(101.0, 430.0, 411.81818181818187)"
06-01-2023 13:33:22.117695,"(13.0, 24.0, 20.333333333333332)","(8.0, 10.0, 9.63921568627451)","(7.5, 9.8, 9.646808510638298)","(1.7, 1.92, 1.9175912408759124)","(4.6, 5.0, 4.913522012578617)","(31.0, 100.0, 95.0)","(51.0, 120.0, 116.0)","(101.0, 190.0, 188.0)","(101.0, 430.0, 413.33333333333337)"
06-01-2023 13:33:23.227662,"(13.0, 24.0, 21.847826086956523)","(8.0, 10.5, 9.883333333333333)","(7.5, 9.8, 9.628571428571428)","(1.7, 1.92, 1.9224999999999999)","(4.6, 5.0, 4.910679611650486)","(31.0, 100.0, 96.66666666666667)","(51.0, 120.0, 117.14285714285714)","(101.0, 190.0, 188.0)","(101.0, 430.0, 413.33333333333337)"
06-01-2023 13:33:24.330241,"(13.0, 24.0, 21.267857142857142)","(8.0, 10.0, 9.885714285714286)","(7.5, 9.8, 9.628571428571428)","(1.7, 1.93, 1.9224999999999999)","(4.6, 5.0, 4.910679611650486)","(31.0, 100.0, 93.33333333333333)","(51.0, 120.0, 117.14285714285714)","(101.0, 190.0, 188.0)","(101.0, 430.0, 413.33333333333337)"
06-01-2023 13:33:25.426358,"(13.0, 24.0, 21.267857142857142)","(8.0, 10.0, 9.885714285714286)","(7.5, 9.8, 9.685714285714285)","(1.7, 1.93, 1.9224999999999999)","(4.6, 5.0, 4.910679611650486)","(31.0, 100.0, 93.33333333333333)","(51.0, 120.0, 117.14285714285714)","(101.0, 190.0, 188.0)","(101.0, 430.0, 413.33333333333337)"
06-01-2023 13:33:26.506466,"(13.0, 24.0, 21.857142857142858)","(8.0, 10.0, 9.80967741935484)","(7.5, 9.8, 9.675862068965518)","(1.7, 1.93, 1.9228571428571428)","(4.6, 5.0, 4.910509554140128)","(31.0, 100.0, 93.33333333333333)","(51.0, 120.0, 117.14285714285714)","(101.0, 190.0, 188.0)","(101.0, 430.0, 413.33333333333337)"
06-01-2023 13:33:27.658034,"(13.0, 24.0, 22.59375)","(8.0, 9.8, 9.46896551724138)","(7.5, 9.8, 9.673684210526316)","(1.7, 1.94, 1.9253571428571428)","(4.6, 5.0, 4.911912225705329)","(31.0, 100.0, 93.33333333333333)","(51.0, 120.0, 117.14285714285714)","(101.0, 190.0, 188.0)","(101.0, 430.0, 413.33333333333337)"
06-01-2023 13:33:28.879575,"(13.0, 24.0, 22.676470588235293)","(8.0, 9.8, 9.565853658536586)","(7.5, 9.8, 9.673684210526316)","(1.7, 1.93, 1.9253571428571428)","(4.6, 5.0, 4.9186274509803924)","(31.0, 100.0, 93.33333333333333)","(51.0, 120.0, 117.14285714285714)","(101.0, 190.0, 188.0)","(101.0, 430.0, 413.33333333333337)"
06-01-2023 13:33:30.007477,"(13.0, 24.0, 22.676470588235293)","(8.0, 9.6, 9.57037037037037)","(7.5, 9.8, 9.762666666666668)","(1.7, 1.94, 1.9099622641509433)","(4.6, 5.0, 4.931578947368421)","(31.0, 100.0, 93.33333333333333)","(51.0, 120.0, 117.14285714285714)","(101.0, 190.0, 188.0)","(101.0, 430.0, 413.33333333333337)"
