,Yeva Bale,Jagora Bale,Blazing Tokyo,Under The Thumb,Mr Natural,Freeway Split,Zinnia Herrera
46,"[datetime.datetime(2022, 11, 28, 17, 55, 1, 169194), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 169194), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 169194), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 169194), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 169194), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 169194), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 169194), 10.0, 23.0]"
47,"[datetime.datetime(2022, 11, 28, 17, 55, 2, 284684), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 2, 284684), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 2, 284684), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 55, 2, 284684), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 2, 284684), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 2, 284684), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 2, 284684), 10.0, 23.0]"
48,"[datetime.datetime(2022, 11, 28, 17, 55, 3, 407227), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 407227), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 407227), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 407227), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 407227), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 407227), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 407227), 10.0, 23.0]"
49,"[datetime.datetime(2022, 11, 28, 17, 55, 4, 547613), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 547613), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 547613), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 547613), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 547613), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 547613), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 547613), 10.0, 23.0]"
50,"[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 691394), 10.0, 23.0]"
51,"[datetime.datetime(2022, 11, 28, 17, 55, 6, 831369), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 831369), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 831369), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 831369), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 831369), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 831369), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 831369), 10.0, 23.0]"
52,"[datetime.datetime(2022, 11, 28, 17, 55, 7, 943408), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 7, 943408), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 7, 943408), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 7, 943408), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 7, 943408), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 7, 943408), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 7, 943408), 10.0, 23.0]"
53,"[datetime.datetime(2022, 11, 28, 17, 55, 9, 56382), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 56382), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 56382), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 56382), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 56382), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 56382), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 56382), 10.0, 23.0]"
54,"[datetime.datetime(2022, 11, 28, 17, 55, 10, 169344), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 169344), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 169344), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 169344), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 169344), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 169344), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 169344), 10.0, 23.0]"
55,"[datetime.datetime(2022, 11, 28, 17, 55, 11, 321186), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 321186), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 321186), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 321186), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 321186), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 321186), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 321186), 10.0, 23.0]"
56,"[datetime.datetime(2022, 11, 28, 17, 55, 12, 434659), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 12, 434659), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 12, 434659), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 12, 434659), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 12, 434659), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 12, 434659), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 12, 434659), 10.0, 23.0]"
57,"[datetime.datetime(2022, 11, 28, 17, 55, 13, 601927), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 601927), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 601927), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 601927), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 601927), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 601927), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 601927), 10.0, 23.0]"
58,"[datetime.datetime(2022, 11, 28, 17, 55, 14, 721265), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 721265), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 721265), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 721265), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 721265), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 721265), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 721265), 10.0, 23.0]"
59,"[datetime.datetime(2022, 11, 28, 17, 55, 15, 856818), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 856818), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 856818), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 856818), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 856818), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 856818), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 856818), 10.0, 23.0]"
60,"[datetime.datetime(2022, 11, 28, 17, 55, 16, 978299), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 978299), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 978299), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 978299), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 978299), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 978299), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 978299), 10.0, 23.0]"
61,"[datetime.datetime(2022, 11, 28, 17, 55, 18, 117880), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 117880), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 117880), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 117880), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 117880), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 117880), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 117880), 10.0, 23.0]"
62,"[datetime.datetime(2022, 11, 28, 17, 55, 19, 266132), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 266132), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 266132), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 266132), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 266132), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 266132), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 266132), 10.0, 23.0]"
63,"[datetime.datetime(2022, 11, 28, 17, 55, 20, 385562), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 385562), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 385562), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 385562), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 385562), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 385562), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 385562), 10.0, 23.0]"
64,"[datetime.datetime(2022, 11, 28, 17, 55, 21, 498468), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 498468), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 498468), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 498468), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 498468), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 498468), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 498468), 10.0, 23.0]"
65,"[datetime.datetime(2022, 11, 28, 17, 55, 22, 626348), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 626348), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 626348), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 626348), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 626348), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 626348), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 626348), 10.0, 23.0]"
66,"[datetime.datetime(2022, 11, 28, 17, 55, 23, 755385), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 755385), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 755385), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 755385), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 755385), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 755385), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 755385), 10.0, 23.0]"
67,"[datetime.datetime(2022, 11, 28, 17, 55, 24, 873839), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 873839), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 873839), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 873839), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 873839), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 873839), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 873839), 10.0, 23.0]"
68,"[datetime.datetime(2022, 11, 28, 17, 55, 26, 19110), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 19110), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 19110), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 19110), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 19110), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 19110), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 19110), 10.0, 23.0]"
69,"[datetime.datetime(2022, 11, 28, 17, 55, 27, 140980), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 27, 140980), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 27, 140980), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 27, 140980), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 27, 140980), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 27, 140980), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 27, 140980), 10.0, 23.0]"
70,"[datetime.datetime(2022, 11, 28, 17, 55, 28, 277104), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 277104), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 277104), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 277104), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 277104), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 277104), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 277104), 10.0, 23.0]"
71,"[datetime.datetime(2022, 11, 28, 17, 55, 29, 391855), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 391855), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 391855), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 391855), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 391855), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 391855), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 391855), 10.0, 23.0]"
72,"[datetime.datetime(2022, 11, 28, 17, 55, 30, 539407), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 30, 539407), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 30, 539407), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 30, 539407), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 30, 539407), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 30, 539407), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 30, 539407), 10.0, 23.0]"
73,"[datetime.datetime(2022, 11, 28, 17, 55, 31, 669500), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 31, 669500), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 31, 669500), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 31, 669500), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 31, 669500), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 31, 669500), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 31, 669500), 10.0, 23.0]"
74,"[datetime.datetime(2022, 11, 28, 17, 55, 32, 792967), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 32, 792967), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 32, 792967), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 32, 792967), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 32, 792967), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 32, 792967), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 32, 792967), 10.0, 23.0]"
75,"[datetime.datetime(2022, 11, 28, 17, 55, 33, 919795), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 33, 919795), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 33, 919795), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 33, 919795), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 33, 919795), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 33, 919795), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 33, 919795), 10.0, 23.0]"
76,"[datetime.datetime(2022, 11, 28, 17, 55, 35, 43813), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 35, 43813), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 35, 43813), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 35, 43813), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 35, 43813), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 35, 43813), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 35, 43813), 10.0, 23.0]"
77,"[datetime.datetime(2022, 11, 28, 17, 55, 36, 162880), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 36, 162880), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 36, 162880), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 36, 162880), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 36, 162880), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 36, 162880), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 36, 162880), 10.0, 23.0]"
78,"[datetime.datetime(2022, 11, 28, 17, 55, 37, 312146), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 37, 312146), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 37, 312146), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 37, 312146), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 37, 312146), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 37, 312146), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 37, 312146), 10.0, 23.0]"
79,"[datetime.datetime(2022, 11, 28, 17, 55, 38, 442069), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 38, 442069), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 38, 442069), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 38, 442069), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 38, 442069), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 38, 442069), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 38, 442069), 10.0, 23.0]"
80,"[datetime.datetime(2022, 11, 28, 17, 55, 39, 569936), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 569936), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 569936), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 569936), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 569936), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 569936), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 569936), 10.0, 23.0]"
81,"[datetime.datetime(2022, 11, 28, 17, 55, 40, 696171), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 40, 696171), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 40, 696171), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 40, 696171), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 40, 696171), 2.4, 3.75]","[datetime.datetime(2022, 11, 28, 17, 55, 40, 696171), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 40, 696171), 10.0, 23.0]"
82,"[datetime.datetime(2022, 11, 28, 17, 55, 41, 838821), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 838821), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 838821), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 838821), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 838821), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 838821), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 838821), 10.0, 23.0]"
83,"[datetime.datetime(2022, 11, 28, 17, 55, 42, 977773), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 977773), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 977773), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 977773), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 977773), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 977773), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 977773), 10.0, 23.0]"
84,"[datetime.datetime(2022, 11, 28, 17, 55, 44, 110128), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 110128), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 110128), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 110128), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 110128), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 110128), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 110128), 10.0, 23.0]"
85,"[datetime.datetime(2022, 11, 28, 17, 55, 45, 237834), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 237834), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 237834), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 237834), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 237834), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 237834), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 237834), 10.0, 23.0]"
86,"[datetime.datetime(2022, 11, 28, 17, 55, 46, 375186), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 375186), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 375186), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 375186), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 375186), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 375186), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 375186), 10.0, 23.0]"
87,"[datetime.datetime(2022, 11, 28, 17, 55, 47, 494119), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 494119), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 494119), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 494119), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 494119), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 494119), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 494119), 10.0, 23.0]"
88,"[datetime.datetime(2022, 11, 28, 17, 55, 48, 613814), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 48, 613814), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 48, 613814), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 48, 613814), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 48, 613814), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 55, 48, 613814), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 48, 613814), 10.0, 23.0]"
89,"[datetime.datetime(2022, 11, 28, 17, 55, 49, 747725), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 747725), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 747725), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 747725), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 747725), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 747725), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 747725), 10.0, 23.0]"
90,"[datetime.datetime(2022, 11, 28, 17, 55, 50, 882305), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 882305), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 882305), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 882305), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 882305), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 882305), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 882305), 10.0, 23.0]"
91,"[datetime.datetime(2022, 11, 28, 17, 55, 52, 21871), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 21871), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 21871), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 21871), 2.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 21871), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 21871), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 21871), 10.0, 23.0]"
