,Over The Bridge,Sambuca Talks,Stimulus Package,Influencer,Chief In Charge,Lektra Asha
14-12-2022 14:06:44.332669,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.2, 4.488888888888889)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:45.310746,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.2, 4.488888888888889)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:46.182263,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.2, 4.488888888888889)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:47.063686,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.2, 4.488888888888889)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:47.973650,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.2, 4.488888888888889)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:48.824349,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.2, 4.488888888888889)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:49.703158,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:50.664705,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:51.605230,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:52.564387,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:53.482245,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:54.374546,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:55.268854,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:56.158761,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:57.066394,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:57.940628,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:58.820670,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:06:59.688623,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:00.605302,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:01.508417,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:02.401633,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:03.241603,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:04.070634,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:04.986324,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:06.048768,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:07.045589,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:08.028696,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:08.925401,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:09.803935,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:10.666495,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:11.657565,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:12.595195,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:13.477756,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:14.393971,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:15.288133,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:16.146586,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:17.061923,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:17.939611,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:18.797342,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:19.638472,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:20.491870,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:21.380459,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:22.263574,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:23.216349,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:24.062894,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:24.968457,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:26.050273,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:26.925142,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:27.827142,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:28.719099,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:29.683606,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:30.625233,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:31.568997,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:32.573373,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:33.610417,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:34.551692,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:35.463322,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:36.310057,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:37.258678,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:38.277496,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:39.271248,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:40.232029,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:41.191820,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:42.136825,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:43.076734,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:44.020929,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:45.012506,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:45.970133,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:46.898239,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:47.802720,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.1)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:07:48.762999,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 46.333333333333336)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:07:49.770172,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:07:50.728874,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:07:51.600210,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:07:52.517208,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:07:53.432017,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:07:54.374413,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:07:55.362105,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:07:56.288710,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:07:57.238343,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:07:58.210463,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:07:59.216722,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:00.170555,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:01.113329,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:02.075185,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:02.977668,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:03.872680,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:04.772699,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:05.687285,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:06.684649,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:07.656455,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:08.587912,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:09.470315,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:10.370441,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:11.300882,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:12.232268,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:13.151680,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:14.052671,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:14.919164,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:15.808408,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:16.689566,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:17.555971,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:18.477399,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
14-12-2022 14:08:19.400240,"(2.9, 4.5, 3.1420000000000003)","(4.4, 8.6, 7.5)","(16.0, 65.0, 48.2)","(2.6, 3.65, 2.7643750000000002)","(3.8, 6.2, 4.916666666666667)","(17.0, 90.0, 65.25)"
