,Aston Simpkin,Zac The Black,Master Mars,Minnesota Nights,Cockney Sparrow,Frankies Vision,Dixie Zambora,Spot On Ginger
09-01-2023 11:50:58.279719,"(8.5, 17.5, 13.9375)","(8.0, 19.5, 9.916666666666666)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 43.51851851851852)","(3.8, 7.2, 5.33)","(81.0, 570.0, 487.5)","(2.6, 4.1, 3.335483870967742)","(4.4, 8.6, 7.32)"
09-01-2023 11:50:59.452414,"(8.5, 17.5, 13.9375)","(8.0, 19.5, 16.421052631578945)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 7.2, 5.33)","(81.0, 570.0, 487.5)","(2.6, 4.1, 3.335483870967742)","(4.4, 8.6, 7.32)"
09-01-2023 11:51:00.697737,"(8.5, 17.5, 13.9375)","(8.0, 19.5, 16.421052631578945)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 7.2, 5.33)","(81.0, 570.0, 487.5)","(2.6, 4.1, 3.335483870967742)","(4.4, 8.6, 7.32)"
09-01-2023 11:51:01.899018,"(8.5, 17.5, 13.9375)","(8.0, 19.5, 16.421052631578945)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 7.2, 5.33)","(81.0, 570.0, 487.5)","(2.6, 4.1, 3.335483870967742)","(4.4, 8.6, 7.32)"
09-01-2023 11:51:03.071631,"(8.5, 17.5, 13.9375)","(8.0, 19.5, 16.421052631578945)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 7.2, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 4.1, 3.016)","(4.4, 8.6, 7.32)"
09-01-2023 11:51:04.255059,"(8.5, 17.0, 15.5)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:05.386527,"(8.5, 17.0, 15.5)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:06.580260,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:07.700828,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:08.833788,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:09.957582,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:11.028427,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:12.137880,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:13.273373,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:14.353510,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:15.401135,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:16.448052,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:17.438808,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:18.444619,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:19.478704,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:20.556614,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:21.667785,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:22.809904,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:23.953893,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:25.056143,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:26.194174,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:27.319082,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:28.448604,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 35.416666666666664)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:29.605041,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 32.25)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:30.747819,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 32.25)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:31.875706,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 32.25)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:33.015486,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 32.25)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:34.169137,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 13.266666666666666)","(16.0, 50.0, 32.25)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:35.320606,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 17.0, 11.507692307692308)","(16.0, 50.0, 34.583333333333336)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 515.625)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:36.456570,"(8.5, 16.5, 10.566666666666666)","(8.0, 15.0, 14.1)","(8.5, 17.0, 11.507692307692308)","(16.0, 50.0, 34.583333333333336)","(3.8, 6.6, 5.747368421052632)","(81.0, 780.0, 515.625)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:37.590406,"(8.5, 16.5, 10.566666666666666)","(8.0, 15.0, 14.1)","(8.5, 17.0, 11.507692307692308)","(16.0, 50.0, 34.583333333333336)","(3.8, 6.6, 5.747368421052632)","(81.0, 780.0, 515.625)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:38.695739,"(8.5, 16.5, 10.566666666666666)","(8.0, 15.0, 14.1)","(8.5, 17.0, 11.507692307692308)","(16.0, 50.0, 34.583333333333336)","(3.8, 6.6, 5.747368421052632)","(81.0, 780.0, 515.625)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:39.821274,"(8.5, 16.5, 10.566666666666666)","(8.0, 15.0, 14.1)","(8.5, 17.0, 11.507692307692308)","(16.0, 50.0, 33.125)","(3.8, 6.6, 5.747368421052632)","(81.0, 780.0, 515.625)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:40.944566,"(8.5, 16.5, 10.566666666666666)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 11.283333333333335)","(16.0, 36.0, 33.125)","(3.8, 6.6, 5.747368421052632)","(81.0, 780.0, 515.625)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:42.019348,"(8.5, 16.5, 10.566666666666666)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 11.283333333333335)","(16.0, 36.0, 33.125)","(3.8, 6.6, 5.747368421052632)","(81.0, 780.0, 515.625)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:43.098075,"(8.5, 16.5, 10.566666666666666)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 11.283333333333335)","(16.0, 36.0, 33.125)","(3.8, 6.6, 5.747368421052632)","(81.0, 780.0, 515.625)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:44.167598,"(8.5, 16.5, 10.566666666666666)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 11.283333333333335)","(16.0, 36.0, 33.125)","(3.8, 6.6, 5.747368421052632)","(81.0, 780.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:45.143040,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 13.266666666666666)","(16.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:46.154874,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 13.266666666666666)","(16.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:47.212598,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 13.266666666666666)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:48.340980,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 13.266666666666666)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:49.432422,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 13.266666666666666)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:50.581344,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 13.266666666666666)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:51.752572,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 13.266666666666666)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.016)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:52.932534,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 17.0, 13.877777777777778)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 3.1161538461538463)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:54.123604,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.638)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:55.289660,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.638)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:56.500112,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.638)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:57.669041,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.747368421052632)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.638)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:58.794389,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.442857142857143)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.638)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:51:59.909735,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.442857142857143)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.638)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:01.050054,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.442857142857143)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.638)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:02.184564,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.442857142857143)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.638)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:03.360504,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(15.0, 36.0, 32.41666666666667)","(3.8, 6.6, 5.442857142857143)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.638)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:04.533788,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(15.0, 36.0, 30.25)","(3.8, 6.6, 5.442857142857143)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.638)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:05.732208,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.1)","(8.5, 18.0, 13.877777777777778)","(15.0, 46.0, 30.25)","(3.8, 6.6, 5.442857142857143)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.638)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:06.919244,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.0, 14.5375)","(8.5, 18.0, 13.877777777777778)","(15.0, 46.0, 30.25)","(3.8, 6.6, 6.079411764705882)","(81.0, 570.0, 487.5)","(2.6, 3.45, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:08.135259,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 30.25)","(3.8, 6.6, 6.079411764705882)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:09.342916,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 30.25)","(3.8, 6.6, 6.079411764705882)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:10.573092,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 30.25)","(3.8, 6.6, 6.079411764705882)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:11.806844,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 30.25)","(3.8, 6.6, 6.079411764705882)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:13.069898,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 30.25)","(3.8, 6.6, 6.079411764705882)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:14.326889,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 30.25)","(3.8, 6.6, 6.079411764705882)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:15.597090,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.6, 6.213333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:16.867021,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.6, 6.213333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:18.156094,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.6, 6.213333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:19.437458,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.6, 6.213333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:20.715265,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.6, 6.213333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:21.974388,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.6, 6.213333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:23.161068,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 14.5375)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.6, 6.213333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:24.378751,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 10.5)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.6, 6.213333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:25.617133,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 10.5)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.6, 6.213333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:26.800550,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 10.5)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.6, 6.040000000000001)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:28.018854,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 10.5)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.4, 6.040000000000001)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:29.234134,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 10.5)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 36.73529411764706)","(3.8, 6.4, 6.040000000000001)","(81.0, 570.0, 487.5)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:30.472188,"(8.5, 16.5, 15.083333333333334)","(8.0, 15.5, 10.5)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 32.875)","(3.8, 6.4, 6.040000000000001)","(81.0, 570.0, 515.625)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:31.724709,"(8.5, 16.5, 10.566666666666666)","(8.0, 15.5, 10.5)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 32.875)","(3.8, 6.4, 6.040000000000001)","(81.0, 780.0, 515.625)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:32.912351,"(8.5, 16.5, 10.566666666666666)","(8.0, 15.5, 10.5)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 32.875)","(3.8, 6.4, 6.013333333333334)","(81.0, 780.0, 515.625)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
09-01-2023 11:52:34.103707,"(8.5, 16.5, 8.588888888888889)","(8.0, 15.5, 10.5)","(8.5, 18.0, 13.877777777777778)","(16.0, 46.0, 32.875)","(3.8, 6.4, 4.042857142857143)","(81.0, 780.0, 515.625)","(2.6, 3.5, 2.626)","(4.4, 8.6, 4.777777777777778)"
