,Goldstar Toby,Gitan,Humbling,Goldstar Carlito,Opawa Conan,Opawa Kyle,Zipping Ontario,Epic Cruze
15-12-2022 15:54:15.766525,"(6.5, 14.5, 12.744444444444444)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 25.375)","(4.6, 9.4, 8.057142857142857)","(3.4, 6.4, 5.284615384615385)","(8.5, 16.5, 13.6125)","(31.0, 330.0, 79.16666666666666)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:16.848183,"(6.5, 14.5, 12.744444444444444)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 25.375)","(4.6, 9.6, 8.46923076923077)","(3.4, 6.4, 5.284615384615385)","(8.5, 16.5, 13.6125)","(31.0, 330.0, 79.16666666666666)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:17.877580,"(6.5, 14.5, 12.744444444444444)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 25.375)","(4.6, 9.6, 7.58235294117647)","(3.4, 6.4, 5.675000000000001)","(8.5, 16.5, 13.6125)","(31.0, 330.0, 79.16666666666666)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:18.909759,"(6.5, 14.5, 12.744444444444444)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 25.375)","(4.6, 9.6, 7.58235294117647)","(3.4, 6.4, 5.675000000000001)","(8.5, 16.5, 13.6125)","(31.0, 330.0, 79.16666666666666)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:20.048897,"(6.5, 13.0, 11.577777777777778)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 25.375)","(4.6, 9.6, 7.199999999999999)","(3.4, 6.4, 5.191666666666666)","(8.5, 16.5, 13.6125)","(31.0, 330.0, 79.16666666666666)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:21.131576,"(6.5, 13.0, 11.577777777777778)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 25.375)","(4.6, 9.6, 7.5)","(3.4, 6.4, 5.191666666666666)","(8.5, 16.5, 13.6125)","(31.0, 330.0, 174.5)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:22.332992,"(6.5, 13.0, 11.577777777777778)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 24.857142857142858)","(4.6, 9.6, 7.5)","(3.4, 6.4, 5.509375)","(8.5, 16.5, 13.6875)","(31.0, 320.0, 174.5)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:23.361481,"(6.5, 13.0, 11.577777777777778)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 24.857142857142858)","(4.6, 9.6, 7.5)","(3.4, 6.4, 5.509375)","(8.5, 16.5, 13.6875)","(31.0, 320.0, 174.5)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:24.417100,"(6.5, 13.0, 11.577777777777778)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 24.857142857142858)","(4.6, 9.6, 7.5)","(3.4, 6.4, 5.509375)","(8.5, 16.5, 13.6875)","(31.0, 320.0, 174.5)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:25.475806,"(6.5, 13.0, 11.577777777777778)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 24.857142857142858)","(4.6, 9.6, 7.5)","(3.4, 6.4, 5.127272727272727)","(8.5, 16.5, 13.6875)","(31.0, 320.0, 174.5)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:26.541606,"(6.5, 13.0, 11.577777777777778)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 24.857142857142858)","(4.6, 9.6, 7.5)","(3.4, 6.4, 5.127272727272727)","(8.5, 16.5, 13.6875)","(31.0, 320.0, 174.5)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:27.562756,"(6.5, 13.0, 11.577777777777778)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 24.857142857142858)","(4.6, 9.6, 7.5)","(3.4, 6.4, 5.127272727272727)","(8.5, 16.5, 13.6875)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:28.712782,"(6.5, 13.0, 11.577777777777778)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 24.857142857142858)","(4.6, 9.6, 7.5)","(3.4, 6.4, 5.728571428571428)","(8.5, 16.5, 13.6875)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:29.832086,"(6.5, 13.0, 11.45)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 24.857142857142858)","(4.6, 9.6, 7.5)","(3.4, 6.6, 5.728571428571428)","(8.5, 16.5, 13.6875)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:30.885756,"(6.5, 13.0, 11.45)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 24.857142857142858)","(4.6, 9.6, 7.5)","(3.4, 6.6, 5.728571428571428)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:32.051379,"(6.5, 13.0, 11.45)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 24.857142857142858)","(4.6, 9.6, 5.3125)","(3.4, 6.6, 5.9111111111111105)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:33.103269,"(6.5, 13.0, 9.6)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 17.666666666666668)","(4.6, 9.6, 5.3125)","(3.4, 6.6, 5.9111111111111105)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:34.127309,"(6.5, 13.0, 9.6)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 17.666666666666668)","(4.6, 9.6, 5.3125)","(3.4, 6.6, 5.9111111111111105)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:35.235204,"(6.5, 13.0, 9.6)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 17.666666666666668)","(4.6, 9.6, 7.966666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:36.325169,"(6.5, 13.0, 9.6)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 17.666666666666668)","(4.6, 9.4, 7.833333333333334)","(3.4, 6.6, 4.903846153846153)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:37.322300,"(6.5, 13.0, 9.6)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 17.666666666666668)","(4.6, 9.4, 7.833333333333334)","(3.4, 6.6, 4.903846153846153)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:38.499552,"(6.5, 13.0, 9.6)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 17.666666666666668)","(4.6, 9.4, 7.833333333333334)","(3.4, 6.6, 4.903846153846153)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 16.4)"
15-12-2022 15:54:39.602495,"(6.5, 13.0, 9.6)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 17.666666666666668)","(4.6, 9.4, 6.949999999999999)","(3.4, 6.6, 4.903846153846153)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 24.0, 14.9)"
15-12-2022 15:54:40.641402,"(6.5, 13.0, 11.577777777777778)","(3.3, 6.2, 5.414285714285715)","(11.0, 30.0, 17.0)","(4.6, 9.2, 6.949999999999999)","(3.4, 6.6, 4.903846153846153)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:41.781339,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.6, 4.7625)","(11.0, 29.0, 16.666666666666668)","(4.6, 9.2, 6.949999999999999)","(3.4, 6.6, 4.903846153846153)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:42.863335,"(6.5, 14.0, 12.1)","(3.3, 6.4, 5.557142857142857)","(11.0, 29.0, 16.666666666666668)","(4.6, 9.2, 6.949999999999999)","(3.4, 6.6, 4.903846153846153)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:43.969240,"(6.5, 14.0, 10.3)","(3.3, 6.4, 5.557142857142857)","(11.0, 29.0, 17.666666666666668)","(4.6, 9.2, 6.949999999999999)","(3.4, 6.6, 4.903846153846153)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:45.073929,"(6.5, 14.0, 10.3)","(3.3, 6.4, 5.557142857142857)","(11.0, 29.0, 17.666666666666668)","(4.6, 9.0, 5.416666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 16.5, 13.7625)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:46.175281,"(6.5, 14.0, 10.3)","(3.3, 6.4, 5.557142857142857)","(11.0, 29.0, 17.666666666666668)","(4.6, 9.0, 5.416666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.757142857142856)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:47.207161,"(6.5, 14.0, 10.3)","(3.3, 6.4, 5.557142857142857)","(11.0, 29.0, 17.666666666666668)","(4.6, 9.0, 5.416666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.757142857142856)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:48.333430,"(6.5, 14.0, 10.3)","(3.3, 6.4, 5.557142857142857)","(11.0, 29.0, 17.666666666666668)","(4.6, 9.0, 5.416666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.757142857142856)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:49.337404,"(6.5, 14.0, 10.3)","(3.3, 6.4, 5.557142857142857)","(11.0, 29.0, 17.666666666666668)","(4.6, 9.0, 5.416666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.757142857142856)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:50.392353,"(6.5, 14.0, 10.3)","(3.3, 6.4, 5.557142857142857)","(11.0, 29.0, 17.666666666666668)","(4.6, 9.0, 5.416666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.757142857142856)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:51.503667,"(6.5, 14.0, 10.3)","(3.3, 6.4, 5.557142857142857)","(11.0, 29.0, 17.666666666666668)","(4.6, 9.0, 5.416666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.757142857142856)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:52.527023,"(6.5, 14.0, 10.3)","(3.3, 6.4, 5.557142857142857)","(11.0, 29.0, 17.666666666666668)","(4.6, 9.0, 5.416666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.757142857142856)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:53.652596,"(6.5, 14.0, 10.1)","(3.3, 6.4, 5.557142857142857)","(12.0, 29.0, 17.666666666666668)","(4.6, 9.0, 5.090909090909091)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.757142857142856)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:54.812057,"(6.5, 14.0, 10.1)","(3.3, 6.4, 5.557142857142857)","(12.0, 29.0, 17.666666666666668)","(4.6, 9.0, 5.090909090909091)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.757142857142856)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:56.007847,"(6.5, 14.0, 10.1)","(3.3, 6.4, 5.557142857142857)","(12.0, 29.0, 17.666666666666668)","(4.6, 9.0, 6.85)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.757142857142856)","(31.0, 320.0, 278.42857142857144)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:57.184070,"(6.5, 14.0, 10.1)","(3.3, 6.4, 5.557142857142857)","(12.0, 29.0, 17.666666666666668)","(4.6, 9.0, 6.85)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.757142857142856)","(31.0, 320.0, 141.4)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:58.348911,"(6.5, 14.0, 10.1)","(3.3, 6.4, 5.557142857142857)","(12.0, 29.0, 17.666666666666668)","(4.6, 9.0, 6.85)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.814285714285713)","(31.0, 310.0, 141.4)","(9.0, 21.0, 14.9)"
15-12-2022 15:54:59.440759,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.571428571428571)","(12.0, 29.0, 17.666666666666668)","(4.6, 7.2, 5.116666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.814285714285713)","(31.0, 310.0, 141.4)","(9.0, 21.0, 14.9)"
15-12-2022 15:55:00.588433,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.571428571428571)","(12.0, 29.0, 17.666666666666668)","(4.6, 7.2, 5.116666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.814285714285713)","(31.0, 310.0, 141.4)","(9.0, 21.0, 14.9)"
15-12-2022 15:55:01.700511,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.571428571428571)","(12.0, 29.0, 17.666666666666668)","(4.6, 7.2, 5.116666666666667)","(3.4, 6.6, 4.903846153846153)","(8.5, 15.5, 13.814285714285713)","(31.0, 310.0, 141.4)","(9.0, 21.0, 14.9)"
15-12-2022 15:55:02.777815,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.571428571428571)","(12.0, 29.0, 17.666666666666668)","(4.6, 7.2, 5.116666666666667)","(3.4, 6.4, 5.0590909090909095)","(8.5, 15.5, 13.814285714285713)","(31.0, 310.0, 141.4)","(9.0, 21.0, 14.9)"
15-12-2022 15:55:03.890020,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.571428571428571)","(12.0, 29.0, 17.666666666666668)","(4.6, 7.2, 5.116666666666667)","(3.4, 6.4, 5.0590909090909095)","(8.5, 15.5, 13.814285714285713)","(31.0, 310.0, 141.4)","(9.0, 21.0, 14.9)"
15-12-2022 15:55:04.980672,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.571428571428571)","(12.0, 29.0, 17.666666666666668)","(4.6, 7.2, 5.116666666666667)","(3.4, 6.4, 5.0590909090909095)","(8.5, 15.5, 13.814285714285713)","(31.0, 310.0, 141.4)","(9.0, 21.0, 14.9)"
15-12-2022 15:55:06.156732,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.571428571428571)","(12.0, 29.0, 17.666666666666668)","(4.6, 7.2, 5.116666666666667)","(3.4, 6.4, 5.0590909090909095)","(8.5, 15.5, 13.814285714285713)","(31.0, 310.0, 141.4)","(9.0, 21.0, 19.0)"
15-12-2022 15:55:07.268604,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.571428571428571)","(12.0, 29.0, 17.666666666666668)","(4.6, 7.2, 6.333333333333333)","(3.4, 6.4, 5.0590909090909095)","(8.5, 15.5, 13.814285714285713)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.1)"
15-12-2022 15:55:08.325810,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.571428571428571)","(12.0, 29.0, 17.666666666666668)","(4.6, 7.2, 6.307142857142857)","(3.4, 6.4, 5.0590909090909095)","(8.5, 15.5, 13.814285714285713)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.1)"
15-12-2022 15:55:09.372648,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.571428571428571)","(12.0, 29.0, 17.666666666666668)","(4.6, 7.2, 6.307142857142857)","(3.4, 6.4, 5.0590909090909095)","(8.5, 15.5, 11.566666666666666)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.1)"
15-12-2022 15:55:10.493462,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.557142857142857)","(12.0, 29.0, 17.666666666666668)","(4.6, 7.2, 6.307142857142857)","(3.4, 6.4, 5.0590909090909095)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 19.0)"
15-12-2022 15:55:11.615646,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.557142857142857)","(12.0, 29.0, 24.0)","(4.6, 7.2, 6.307142857142857)","(3.4, 6.4, 5.0590909090909095)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 19.0)"
15-12-2022 15:55:12.668483,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.7555555555555555)","(12.0, 29.0, 24.0)","(4.6, 7.2, 6.307142857142857)","(3.4, 6.4, 5.8125)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:13.815126,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.7555555555555555)","(12.0, 29.0, 18.0)","(4.6, 7.2, 5.575)","(3.4, 6.6, 4.9714285714285715)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:14.920980,"(6.5, 14.0, 12.355555555555556)","(3.3, 6.4, 5.7555555555555555)","(12.0, 29.0, 18.0)","(4.6, 7.2, 5.05)","(3.4, 7.0, 4.9714285714285715)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:16.000714,"(6.5, 14.0, 12.2)","(3.3, 6.4, 5.7555555555555555)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.05)","(3.4, 7.0, 4.9714285714285715)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:17.080540,"(6.5, 14.0, 12.2)","(3.3, 6.4, 5.7555555555555555)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.0)","(3.4, 7.0, 5.277272727272727)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:18.210954,"(6.5, 14.0, 12.2)","(3.3, 6.4, 5.7555555555555555)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.56)","(3.4, 6.8, 5.277272727272727)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:19.270677,"(6.5, 14.0, 12.2)","(3.3, 6.4, 5.7555555555555555)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.56)","(3.4, 6.8, 5.277272727272727)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:20.357465,"(6.5, 14.0, 12.2)","(3.3, 6.4, 5.7555555555555555)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.5625)","(3.4, 6.8, 5.277272727272727)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:21.440907,"(6.5, 14.0, 12.0)","(3.3, 6.4, 5.964285714285715)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.5625)","(3.4, 6.8, 5.277272727272727)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:22.431509,"(6.5, 14.0, 12.0)","(3.3, 6.4, 5.964285714285715)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.5625)","(3.4, 6.8, 5.277272727272727)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:23.476908,"(6.5, 14.0, 12.0)","(3.3, 6.4, 5.964285714285715)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.5625)","(3.4, 6.8, 5.277272727272727)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:24.583689,"(6.5, 14.0, 12.0)","(3.3, 6.4, 5.964285714285715)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.5625)","(3.4, 6.8, 5.277272727272727)","(8.5, 15.5, 13.871428571428572)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:25.707023,"(6.5, 14.0, 12.0)","(3.3, 6.4, 5.964285714285715)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.626923076923077)","(8.5, 15.5, 13.525)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:26.716981,"(6.5, 14.0, 12.0)","(3.3, 6.4, 5.964285714285715)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.626923076923077)","(8.5, 15.5, 13.525)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:27.789487,"(6.5, 14.0, 12.0)","(3.3, 6.4, 5.964285714285715)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.626923076923077)","(8.5, 15.5, 13.525)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:28.926158,"(6.5, 14.0, 12.0)","(3.3, 6.4, 5.964285714285715)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.653846153846154)","(8.5, 15.5, 13.525)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:29.971917,"(6.5, 14.0, 12.0)","(3.3, 6.4, 5.964285714285715)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.653846153846154)","(8.5, 15.5, 13.525)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:31.054358,"(6.5, 14.0, 12.0)","(3.3, 6.4, 5.964285714285715)","(12.0, 29.0, 18.0)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.653846153846154)","(8.5, 15.5, 13.3)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:32.190121,"(6.5, 14.0, 12.0)","(3.3, 6.4, 5.542857142857143)","(12.0, 29.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.680769230769231)","(8.5, 15.5, 13.3)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:33.270438,"(6.5, 14.0, 8.933333333333334)","(3.3, 6.4, 5.542857142857143)","(12.0, 29.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.680769230769231)","(8.5, 15.5, 13.3)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:34.312389,"(6.5, 14.0, 8.933333333333334)","(3.3, 6.4, 5.542857142857143)","(12.0, 29.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.680769230769231)","(8.5, 15.5, 13.3)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.2)"
15-12-2022 15:55:35.394946,"(6.5, 14.0, 8.933333333333334)","(3.3, 6.4, 5.542857142857143)","(12.0, 29.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.680769230769231)","(8.5, 15.5, 13.3)","(31.0, 310.0, 141.4)","(9.0, 21.0, 19.0)"
15-12-2022 15:55:36.499644,"(6.5, 14.0, 8.933333333333334)","(3.3, 6.4, 5.542857142857143)","(12.0, 29.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.680769230769231)","(8.5, 15.5, 13.3)","(31.0, 310.0, 141.4)","(9.0, 21.0, 19.0)"
15-12-2022 15:55:37.581340,"(6.5, 14.0, 8.933333333333334)","(3.3, 6.4, 5.542857142857143)","(12.0, 29.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.680769230769231)","(8.5, 15.5, 13.3)","(31.0, 310.0, 141.4)","(9.0, 21.0, 19.0)"
15-12-2022 15:55:38.638078,"(6.5, 14.0, 8.933333333333334)","(3.3, 6.4, 5.542857142857143)","(12.0, 29.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.680769230769231)","(8.5, 15.5, 13.3)","(31.0, 310.0, 141.4)","(9.0, 21.0, 19.0)"
15-12-2022 15:55:39.809146,"(6.5, 14.0, 8.933333333333334)","(3.3, 6.4, 5.542857142857143)","(12.0, 29.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.626923076923077)","(8.5, 15.5, 13.3)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.1)"
15-12-2022 15:55:40.871219,"(6.5, 14.0, 10.6)","(3.3, 6.4, 5.542857142857143)","(12.0, 29.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.626923076923077)","(8.5, 15.5, 13.3)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.1)"
15-12-2022 15:55:41.863800,"(6.5, 14.0, 8.933333333333334)","(3.3, 6.4, 4.763636363636364)","(12.0, 30.0, 25.625)","(4.6, 7.0, 5.0)","(3.4, 6.0, 4.626923076923077)","(8.5, 15.5, 12.6125)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.1)"
15-12-2022 15:55:42.974425,"(6.5, 14.5, 10.55)","(3.3, 6.4, 4.763636363636364)","(12.0, 32.0, 25.5)","(4.6, 7.0, 5.0)","(3.4, 6.2, 4.719230769230769)","(8.5, 15.5, 12.6875)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.1)"
15-12-2022 15:55:44.087318,"(6.5, 14.5, 10.55)","(3.3, 6.4, 5.383333333333333)","(12.0, 32.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.2, 4.719230769230769)","(8.5, 15.5, 12.6875)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.1)"
15-12-2022 15:55:45.115082,"(6.5, 14.5, 10.55)","(3.3, 6.4, 5.383333333333333)","(12.0, 32.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.2, 4.746153846153846)","(8.5, 15.5, 12.6875)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.1)"
15-12-2022 15:55:46.160130,"(6.5, 14.5, 10.55)","(3.3, 6.4, 5.383333333333333)","(12.0, 32.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.2, 4.271428571428571)","(8.5, 15.5, 12.6875)","(31.0, 310.0, 141.4)","(9.0, 21.0, 15.1)"
15-12-2022 15:55:47.238562,"(6.5, 14.5, 10.55)","(3.3, 6.4, 5.383333333333333)","(12.0, 32.0, 24.875)","(4.6, 7.0, 5.0)","(3.4, 6.2, 4.078571428571428)","(8.5, 15.5, 12.6875)","(31.0, 310.0, 176.8181818181818)","(9.0, 21.0, 19.0)"
