,Choir Boy,Dixon Bay,Sarodec,Liability,Elected,Hokahey,Ready For Better,Wickedn Lovinit
08-01-2023 14:06:17.290221,"(7.0, 10.5, 10.1)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 85.58823529411765)","(6.5, 8.6, 8.56875)","(6.0, 5.9, 5.942424242424242)","(4.2, 5.3, 5.183333333333334)","(3.7, 4.4, 4.352941176470589)","(8.5, 10.5, 10.27659574468085)"
08-01-2023 14:06:18.418696,"(7.0, 10.5, 10.006818181818183)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 85.58823529411765)","(6.5, 8.6, 8.56875)","(6.0, 6.0, 5.9875)","(4.2, 5.2, 5.182089552238806)","(3.7, 4.4, 4.323333333333333)","(8.5, 10.5, 10.295454545454545)"
08-01-2023 14:06:19.580814,"(7.0, 10.5, 10.069444444444445)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 85.58823529411765)","(6.5, 8.6, 8.56875)","(6.0, 6.0, 5.9875)","(4.2, 5.2, 5.182608695652174)","(3.7, 4.4, 4.323333333333333)","(8.5, 10.5, 10.295454545454545)"
08-01-2023 14:06:20.779115,"(7.0, 10.5, 10.069444444444445)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 85.66666666666667)","(6.5, 8.6, 8.56875)","(6.0, 6.0, 5.945161290322581)","(4.2, 5.2, 5.182608695652174)","(3.8, 4.4, 4.323333333333333)","(8.5, 10.5, 10.295454545454545)"
08-01-2023 14:06:21.908927,"(7.0, 10.5, 10.075757575757576)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 85.66666666666667)","(6.5, 8.6, 8.56875)","(5.5, 6.0, 5.945161290322581)","(4.2, 5.2, 5.182608695652174)","(3.8, 4.4, 4.323333333333333)","(8.5, 10.5, 10.295454545454545)"
08-01-2023 14:06:23.095016,"(7.0, 10.5, 10.25609756097561)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 85.66666666666667)","(6.5, 8.6, 8.56875)","(5.5, 6.0, 5.948275862068965)","(4.2, 5.2, 5.182608695652174)","(3.8, 4.4, 4.323333333333333)","(8.5, 10.5, 10.295454545454545)"
08-01-2023 14:06:24.296559,"(7.0, 10.5, 10.194444444444445)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 85.66666666666667)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.88)","(4.2, 5.2, 5.18125)","(3.8, 4.4, 4.323333333333333)","(8.5, 10.5, 10.295454545454545)"
08-01-2023 14:06:25.593030,"(7.0, 10.5, 10.238095238095237)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 85.66666666666667)","(6.5, 8.6, 8.53170731707317)","(5.5, 5.9, 5.99672131147541)","(4.2, 5.2, 5.184)","(3.8, 4.4, 4.323333333333333)","(8.5, 10.5, 10.295454545454545)"
08-01-2023 14:06:26.848585,"(7.0, 10.5, 10.288461538461538)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 86.42857142857143)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.998550724637681)","(4.2, 5.2, 5.19)","(3.8, 4.4, 4.323333333333333)","(8.5, 10.5, 10.295454545454545)"
08-01-2023 14:06:27.939965,"(7.0, 10.5, 10.419642857142858)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 86.42857142857143)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.998550724637681)","(4.2, 5.2, 5.19)","(3.8, 4.4, 4.323333333333333)","(8.5, 10.5, 10.295454545454545)"
08-01-2023 14:06:29.045665,"(7.0, 10.5, 10.419642857142858)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 86.42857142857143)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.930434782608696)","(4.2, 5.2, 5.19)","(3.8, 4.4, 4.323333333333333)","(8.5, 10.5, 10.28048780487805)"
08-01-2023 14:06:30.130890,"(7.0, 10.5, 10.419642857142858)","(10.0, 12.5, 12.30952380952381)","(51.0, 95.0, 86.42857142857143)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.957983193277311)","(4.2, 5.2, 5.19)","(3.8, 4.4, 4.323333333333333)","(8.5, 10.5, 10.21)"
08-01-2023 14:06:31.231271,"(7.0, 10.5, 10.419642857142858)","(10.0, 12.5, 12.30952380952381)","(51.0, 100.0, 87.5)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.2, 5.955)","(4.2, 5.2, 5.19)","(3.8, 4.4, 4.323333333333333)","(8.5, 10.5, 10.075471698113208)"
08-01-2023 14:06:32.320383,"(7.0, 10.5, 10.42741935483871)","(10.0, 12.5, 12.30952380952381)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.955)","(4.2, 5.2, 5.19)","(3.8, 4.4, 4.323333333333333)","(8.5, 10.5, 10.075471698113208)"
08-01-2023 14:06:33.394019,"(7.0, 10.5, 10.42741935483871)","(10.0, 12.5, 12.23015873015873)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.955)","(4.2, 5.2, 5.19)","(3.8, 4.4, 4.333928571428571)","(8.5, 10.5, 10.075471698113208)"
08-01-2023 14:06:34.452131,"(7.0, 10.5, 10.42741935483871)","(10.0, 12.5, 12.157142857142857)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.921794871794872)","(4.2, 5.2, 5.248387096774193)","(3.8, 4.4, 4.292857142857143)","(8.5, 10.5, 10.075471698113208)"
08-01-2023 14:06:35.467440,"(7.0, 10.5, 10.42741935483871)","(10.0, 12.5, 12.188311688311689)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.922077922077922)","(4.2, 5.3, 5.242857142857143)","(3.8, 4.3, 4.296296296296296)","(8.5, 10.5, 10.258064516129032)"
08-01-2023 14:06:36.537611,"(7.0, 10.5, 10.422413793103448)","(10.0, 12.5, 12.188311688311689)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.922077922077922)","(4.2, 5.3, 5.241463414634146)","(3.8, 4.3, 4.301333333333333)","(8.5, 10.5, 10.258064516129032)"
08-01-2023 14:06:37.654082,"(7.0, 10.5, 10.422413793103448)","(10.0, 12.5, 12.188311688311689)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.934782608695652)","(4.2, 5.3, 5.200869565217391)","(3.8, 4.4, 4.301333333333333)","(8.5, 10.5, 10.25531914893617)"
08-01-2023 14:06:38.759347,"(7.0, 10.5, 10.422413793103448)","(10.0, 12.5, 12.188311688311689)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.931372549019608)","(4.2, 5.3, 5.202564102564103)","(3.8, 4.4, 4.301333333333333)","(8.5, 10.5, 10.25531914893617)"
08-01-2023 14:06:39.880068,"(7.0, 10.5, 10.42741935483871)","(10.0, 12.0, 11.889705882352942)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.931372549019608)","(4.2, 5.3, 5.202564102564103)","(3.8, 4.4, 4.301333333333333)","(8.5, 10.5, 10.25531914893617)"
08-01-2023 14:06:40.905294,"(7.0, 10.5, 10.42741935483871)","(10.0, 12.0, 11.889705882352942)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.931372549019608)","(4.2, 5.3, 5.202564102564103)","(3.8, 4.4, 4.301333333333333)","(8.5, 10.5, 10.25531914893617)"
08-01-2023 14:06:41.979031,"(7.0, 10.5, 10.42741935483871)","(10.0, 12.0, 11.889705882352942)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.931372549019608)","(4.2, 5.3, 5.202564102564103)","(3.8, 4.4, 4.301333333333333)","(8.5, 10.5, 10.25531914893617)"
08-01-2023 14:06:42.999263,"(7.0, 10.5, 10.42741935483871)","(10.0, 12.0, 11.889705882352942)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.53170731707317)","(5.5, 6.0, 5.931372549019608)","(4.2, 5.3, 5.220833333333333)","(3.8, 4.4, 4.304516129032258)","(8.5, 10.5, 10.25531914893617)"
08-01-2023 14:06:44.148896,"(7.0, 10.5, 10.42741935483871)","(10.0, 12.0, 11.889705882352942)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.56875)","(5.5, 6.0, 5.939655172413794)","(4.2, 5.3, 5.08125)","(3.8, 4.4, 4.321818181818181)","(8.5, 10.5, 10.25531914893617)"
08-01-2023 14:06:45.270720,"(7.0, 10.5, 10.44915254237288)","(10.0, 12.0, 11.920634920634921)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.54)","(5.5, 6.0, 5.996951219512195)","(4.2, 5.1, 5.0765625)","(3.8, 4.4, 4.347008547008547)","(8.5, 10.5, 10.311111111111112)"
08-01-2023 14:06:46.420142,"(7.0, 11.0, 10.464912280701755)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.54782608695652)","(5.5, 6.2, 5.998181818181818)","(4.2, 5.1, 5.076923076923077)","(3.8, 4.4, 4.348333333333334)","(8.5, 10.5, 10.315217391304348)"
08-01-2023 14:06:47.531643,"(7.0, 11.0, 10.464912280701755)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.54782608695652)","(5.5, 6.2, 6.024806201550388)","(4.2, 5.1, 4.937777777777778)","(3.8, 4.4, 4.355555555555556)","(8.5, 10.5, 10.284810126582279)"
08-01-2023 14:06:48.589613,"(7.0, 11.0, 10.464912280701755)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.8, 8.679069767441861)","(5.5, 6.2, 6.024806201550388)","(4.2, 5.0, 4.931521739130435)","(3.8, 4.4, 4.369306930693069)","(8.5, 10.5, 10.284810126582279)"
08-01-2023 14:06:49.607025,"(7.0, 10.5, 10.222222222222221)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.8, 8.679069767441861)","(5.5, 6.2, 6.081675392670157)","(4.2, 5.0, 4.885981308411215)","(3.8, 4.4, 4.352238805970149)","(8.5, 10.5, 10.284810126582279)"
08-01-2023 14:06:50.631506,"(7.0, 10.5, 10.196969696969697)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.8, 8.67)","(5.5, 6.2, 6.102325581395349)","(4.2, 4.9, 4.859574468085107)","(3.8, 4.4, 4.352238805970149)","(8.5, 10.5, 10.284810126582279)"
08-01-2023 14:06:51.648538,"(7.0, 10.5, 10.25609756097561)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.8, 8.67)","(5.5, 6.2, 6.193406593406594)","(4.2, 4.9, 4.856818181818182)","(3.8, 4.4, 4.349397590361446)","(8.5, 10.5, 10.284810126582279)"
08-01-2023 14:06:52.659940,"(7.0, 10.5, 10.362068965517242)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.8, 8.67)","(5.5, 6.2, 6.193406593406594)","(4.2, 4.9, 4.856818181818182)","(3.8, 4.4, 4.349397590361446)","(8.5, 10.5, 10.284810126582279)"
08-01-2023 14:06:53.683665,"(7.0, 10.5, 10.36111111111111)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.52)","(5.5, 6.4, 6.269629629629629)","(4.2, 4.9, 4.884693877551021)","(3.8, 4.4, 4.349397590361446)","(8.5, 10.5, 10.271084337349398)"
08-01-2023 14:06:54.668324,"(7.0, 10.5, 10.36111111111111)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.52)","(5.5, 6.4, 6.269629629629629)","(4.2, 4.9, 4.884693877551021)","(3.8, 4.4, 4.349397590361446)","(8.5, 10.5, 10.271084337349398)"
08-01-2023 14:06:55.757250,"(7.0, 10.5, 10.36111111111111)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.52)","(5.5, 6.4, 6.280575539568345)","(4.2, 4.9, 4.832727272727273)","(3.8, 4.4, 4.3431578947368426)","(8.5, 11.0, 10.542056074766355)"
08-01-2023 14:06:56.881313,"(7.0, 10.5, 10.36111111111111)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.52)","(5.5, 6.4, 6.280575539568345)","(4.2, 4.9, 4.832727272727273)","(3.8, 4.4, 4.3431578947368426)","(8.5, 11.0, 10.542056074766355)"
08-01-2023 14:06:57.994875,"(7.0, 11.0, 10.46078431372549)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.54)","(5.5, 6.4, 6.276119402985075)","(4.4, 4.9, 4.827692307692308)","(3.7, 4.4, 4.3393258426966295)","(8.5, 11.0, 10.61111111111111)"
08-01-2023 14:06:59.058760,"(7.0, 11.0, 10.45631067961165)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.6, 8.457142857142857)","(5.5, 6.4, 6.12018779342723)","(4.4, 4.9, 4.832758620689655)","(3.7, 4.4, 4.3431578947368426)","(8.5, 11.0, 10.61111111111111)"
08-01-2023 14:07:00.079680,"(7.0, 11.0, 10.481481481481481)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.8, 8.514285714285714)","(5.5, 6.2, 6.118269230769231)","(4.4, 4.9, 4.846575342465753)","(3.7, 4.4, 4.3431578947368426)","(8.5, 11.0, 10.61111111111111)"
08-01-2023 14:07:01.104810,"(7.0, 11.0, 10.481481481481481)","(10.0, 12.5, 12.106741573033707)","(51.0, 100.0, 90.0)","(6.5, 8.8, 8.514285714285714)","(5.5, 6.2, 6.118269230769231)","(4.4, 4.9, 4.8632911392405065)","(3.7, 4.4, 4.3431578947368426)","(8.5, 11.0, 10.546296296296296)"
08-01-2023 14:07:02.161883,"(7.0, 11.0, 10.45631067961165)","(10.0, 12.5, 12.073170731707318)","(51.0, 100.0, 90.0)","(6.5, 8.8, 8.514285714285714)","(5.5, 6.2, 6.118269230769231)","(4.4, 4.9, 4.87936507936508)","(3.7, 4.4, 4.3431578947368426)","(8.5, 11.0, 10.546296296296296)"
08-01-2023 14:07:03.222277,"(7.0, 11.0, 10.45631067961165)","(10.0, 12.5, 12.073170731707318)","(51.0, 100.0, 90.0)","(6.5, 8.8, 8.514285714285714)","(5.5, 6.2, 6.118269230769231)","(4.4, 4.9, 4.858461538461539)","(3.7, 4.4, 4.3431578947368426)","(8.5, 11.0, 10.61111111111111)"
08-01-2023 14:07:04.279758,"(7.0, 11.0, 10.44)","(10.0, 12.5, 12.066265060240964)","(51.0, 100.0, 90.0)","(6.5, 8.8, 8.514285714285714)","(5.5, 6.2, 6.108602150537634)","(4.4, 4.9, 4.858461538461539)","(3.7, 4.4, 4.377358490566038)","(8.5, 11.0, 10.58974358974359)"
08-01-2023 14:07:05.332099,"(7.0, 11.0, 10.44)","(10.0, 12.5, 12.066265060240964)","(51.0, 100.0, 88.75)","(6.5, 8.8, 8.66)","(5.5, 6.2, 6.108602150537634)","(4.4, 4.9, 4.844776119402985)","(3.7, 4.4, 4.377358490566038)","(8.5, 11.0, 10.58974358974359)"
08-01-2023 14:07:06.351560,"(7.0, 11.0, 10.44)","(10.0, 12.5, 12.066265060240964)","(51.0, 100.0, 88.75)","(6.5, 8.8, 8.654166666666667)","(5.5, 6.2, 6.097)","(4.4, 4.9, 4.844776119402985)","(3.7, 4.4, 4.386315789473684)","(8.5, 11.0, 10.58974358974359)"
08-01-2023 14:07:07.471199,"(7.0, 11.0, 10.44)","(10.0, 12.5, 12.066265060240964)","(51.0, 100.0, 88.75)","(6.5, 8.8, 8.754285714285714)","(5.5, 6.2, 6.097)","(4.4, 4.9, 4.844776119402985)","(3.7, 4.4, 4.386315789473684)","(8.5, 11.0, 10.53623188405797)"
08-01-2023 14:07:08.579989,"(7.0, 11.0, 10.44)","(10.0, 12.5, 12.066265060240964)","(51.0, 100.0, 88.75)","(6.5, 9.0, 8.754285714285714)","(5.5, 6.2, 6.097)","(4.4, 4.9, 4.775)","(3.7, 4.4, 4.386315789473684)","(8.5, 11.0, 10.53623188405797)"
08-01-2023 14:07:09.659042,"(7.0, 11.0, 10.44)","(10.0, 12.5, 12.066265060240964)","(51.0, 100.0, 88.75)","(6.5, 9.0, 8.754285714285714)","(5.5, 6.2, 6.094358974358975)","(4.4, 4.8, 4.78395061728395)","(3.7, 4.4, 4.392134831460674)","(8.5, 11.0, 10.53623188405797)"
08-01-2023 14:07:10.783335,"(7.5, 11.0, 10.44)","(10.0, 12.5, 12.066265060240964)","(61.0, 100.0, 88.75)","(7.0, 9.0, 8.754285714285714)","(5.5, 6.2, 6.094358974358975)","(4.2, 4.8, 4.790909090909091)","(3.7, 4.4, 4.392134831460674)","(8.5, 11.0, 10.53623188405797)"
08-01-2023 14:07:11.839242,"(7.5, 11.0, 10.44)","(10.0, 12.5, 12.066265060240964)","(61.0, 100.0, 88.75)","(7.0, 9.0, 8.754285714285714)","(5.5, 6.2, 6.094358974358975)","(4.2, 4.8, 4.7877551020408164)","(3.7, 4.4, 4.392134831460674)","(8.5, 11.0, 10.53623188405797)"
08-01-2023 14:07:12.938945,"(7.5, 11.0, 10.384615384615385)","(10.0, 12.5, 12.066265060240964)","(61.0, 100.0, 88.75)","(7.0, 9.0, 8.754285714285714)","(5.5, 6.2, 6.094358974358975)","(4.2, 4.8, 4.788)","(3.7, 4.4, 4.392134831460674)","(8.5, 11.0, 10.53623188405797)"
08-01-2023 14:07:14.007863,"(7.5, 11.0, 10.461538461538462)","(10.0, 12.5, 12.066265060240964)","(61.0, 100.0, 88.75)","(7.0, 9.0, 8.766153846153847)","(5.5, 6.2, 6.094358974358975)","(4.2, 4.8, 4.788)","(3.7, 4.4, 4.416806722689076)","(8.5, 11.0, 10.53623188405797)"
08-01-2023 14:07:15.147235,"(7.5, 11.0, 10.461538461538462)","(10.0, 12.5, 12.066265060240964)","(61.0, 100.0, 88.75)","(7.0, 9.0, 8.766153846153847)","(5.5, 6.2, 6.095431472081218)","(4.2, 4.8, 4.766666666666667)","(3.7, 4.5, 4.417391304347826)","(8.5, 11.0, 10.53623188405797)"
08-01-2023 14:07:16.254259,"(7.5, 11.0, 10.461538461538462)","(10.0, 12.5, 12.066265060240964)","(61.0, 90.0, 76.66666666666667)","(7.0, 9.0, 8.766153846153847)","(5.5, 6.2, 6.095431472081218)","(4.2, 4.8, 4.766666666666667)","(3.7, 4.5, 4.417391304347826)","(8.5, 11.0, 10.555555555555555)"
08-01-2023 14:07:17.354360,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.066265060240964)","(61.0, 90.0, 82.5)","(7.0, 9.0, 8.773134328358209)","(5.5, 6.2, 6.097916666666666)","(4.2, 4.8, 4.766666666666667)","(3.7, 4.5, 4.4517766497461935)","(8.5, 11.0, 10.555555555555555)"
08-01-2023 14:07:18.411658,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.066265060240964)","(61.0, 90.0, 76.66666666666667)","(7.0, 9.0, 8.773134328358209)","(5.5, 6.2, 6.097916666666666)","(4.2, 4.8, 4.7877551020408164)","(3.7, 4.5, 4.462921348314607)","(8.5, 11.0, 10.555555555555555)"
08-01-2023 14:07:19.454075,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.060975609756097)","(61.0, 85.0, 80.0)","(7.0, 9.0, 8.773134328358209)","(5.5, 6.2, 6.092307692307692)","(4.2, 4.8, 4.7877551020408164)","(3.7, 4.5, 4.462921348314607)","(8.5, 11.0, 10.555555555555555)"
08-01-2023 14:07:20.505196,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.117021276595745)","(61.0, 85.0, 80.0)","(7.0, 9.0, 8.733333333333333)","(5.5, 6.2, 6.0868131868131865)","(4.2, 4.8, 4.7875)","(3.7, 4.5, 4.465263157894737)","(8.5, 11.0, 10.555555555555555)"
08-01-2023 14:07:21.554698,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.117021276595745)","(61.0, 85.0, 80.9090909090909)","(7.0, 9.0, 8.733333333333333)","(5.5, 6.2, 6.080612244897959)","(4.2, 4.8, 4.77)","(3.7, 4.5, 4.459047619047619)","(8.5, 11.0, 10.555555555555555)"
08-01-2023 14:07:22.633624,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.096774193548388)","(61.0, 85.0, 80.9090909090909)","(7.0, 8.8, 8.752)","(5.5, 6.2, 6.080612244897959)","(4.2, 4.8, 4.77)","(3.7, 4.5, 4.459047619047619)","(8.5, 11.0, 10.555555555555555)"
08-01-2023 14:07:23.713472,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.06)","(61.0, 75.0, 74.44444444444444)","(7.0, 8.8, 8.752)","(5.5, 6.2, 6.080612244897959)","(4.2, 4.8, 4.77)","(3.7, 4.5, 4.459047619047619)","(8.5, 11.0, 10.555555555555555)"
08-01-2023 14:07:24.743277,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.058823529411764)","(61.0, 75.0, 74.44444444444444)","(7.0, 8.8, 8.790000000000001)","(5.5, 6.2, 6.054658385093168)","(4.2, 4.8, 4.769491525423729)","(3.7, 4.5, 4.459047619047619)","(8.5, 11.0, 10.673469387755102)"
08-01-2023 14:07:25.788177,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.058823529411764)","(51.0, 85.0, 80.9090909090909)","(7.0, 8.8, 8.790000000000001)","(5.5, 6.2, 6.031654676258992)","(4.2, 4.8, 4.783673469387755)","(3.7, 4.5, 4.461691542288557)","(9.0, 11.0, 10.670103092783505)"
08-01-2023 14:07:26.861778,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.058823529411764)","(51.0, 85.0, 80.9090909090909)","(7.0, 8.8, 8.790000000000001)","(5.5, 6.2, 6.070718232044199)","(4.2, 4.8, 4.749397590361446)","(3.7, 4.5, 4.461691542288557)","(9.0, 11.0, 10.670103092783505)"
08-01-2023 14:07:28.015919,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.058823529411764)","(51.0, 85.0, 77.5)","(7.0, 8.8, 8.624516129032259)","(5.5, 6.2, 6.075132275132275)","(4.2, 4.8, 4.75)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.67741935483871)"
08-01-2023 14:07:29.130648,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.058823529411764)","(51.0, 85.0, 76.0)","(7.0, 8.6, 8.426751592356688)","(5.5, 6.2, 6.03134328358209)","(4.2, 4.8, 4.756944444444445)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.651162790697674)"
08-01-2023 14:07:30.245658,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.090909090909092)","(51.0, 85.0, 76.0)","(6.5, 8.6, 8.484255319148936)","(5.5, 6.2, 6.03134328358209)","(4.2, 4.8, 4.756944444444445)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.651162790697674)"
08-01-2023 14:07:31.335383,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.090909090909092)","(51.0, 85.0, 76.0)","(6.5, 8.6, 8.368510638297872)","(5.5, 6.2, 6.0306569343065695)","(4.2, 4.8, 4.777536231884058)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.651162790697674)"
08-01-2023 14:07:32.441319,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.090909090909092)","(51.0, 85.0, 76.0)","(6.5, 8.6, 8.309278350515463)","(5.5, 6.2, 6.006504065040651)","(4.2, 4.8, 4.817647058823529)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.651162790697674)"
08-01-2023 14:07:33.536825,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.090909090909092)","(51.0, 85.0, 76.0)","(6.5, 8.6, 8.309278350515463)","(5.5, 6.2, 6.0096)","(4.2, 4.9, 4.817647058823529)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.651162790697674)"
08-01-2023 14:07:34.612156,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.090909090909092)","(51.0, 85.0, 76.0)","(6.5, 8.4, 8.307142857142857)","(5.5, 6.2, 6.0096)","(4.2, 4.9, 4.817647058823529)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.651162790697674)"
08-01-2023 14:07:35.777332,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.090909090909092)","(51.0, 85.0, 76.0)","(6.5, 8.4, 8.307142857142857)","(5.5, 6.2, 6.0096)","(4.2, 4.9, 4.817647058823529)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.651162790697674)"
08-01-2023 14:07:36.908604,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.090909090909092)","(51.0, 85.0, 80.9090909090909)","(6.5, 8.4, 8.294339622641509)","(5.5, 6.2, 6.001666666666667)","(4.2, 4.9, 4.817647058823529)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.651162790697674)"
08-01-2023 14:07:38.003592,"(7.5, 11.0, 10.45631067961165)","(10.0, 12.5, 12.090909090909092)","(51.0, 85.0, 80.9090909090909)","(6.5, 8.4, 8.294339622641509)","(5.5, 6.2, 6.0196969696969695)","(4.2, 4.9, 4.817647058823529)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.666666666666666)"
08-01-2023 14:07:39.100333,"(7.5, 11.0, 10.486238532110091)","(10.0, 12.5, 12.090909090909092)","(51.0, 100.0, 86.42857142857143)","(6.5, 8.4, 8.335135135135134)","(5.5, 6.2, 6.012598425196851)","(4.2, 4.9, 4.817647058823529)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.666666666666666)"
08-01-2023 14:07:40.166882,"(7.5, 11.0, 10.486238532110091)","(10.0, 12.5, 12.090909090909092)","(51.0, 95.0, 86.42857142857143)","(6.5, 8.4, 8.335135135135134)","(5.5, 6.2, 6.013675213675214)","(4.2, 4.9, 4.817647058823529)","(3.7, 4.5, 4.453937007874016)","(9.0, 11.0, 10.666666666666666)"
08-01-2023 14:07:41.212005,"(7.5, 11.0, 10.486238532110091)","(10.0, 12.5, 12.090909090909092)","(51.0, 95.0, 86.42857142857143)","(6.5, 8.4, 8.335135135135134)","(5.5, 6.2, 6.013675213675214)","(4.2, 4.9, 4.817647058823529)","(3.7, 4.5, 4.438700564971752)","(9.0, 11.0, 10.666666666666666)"
08-01-2023 14:07:42.208452,"(7.5, 11.0, 10.486238532110091)","(10.0, 12.5, 12.090909090909092)","(51.0, 95.0, 86.42857142857143)","(6.5, 8.4, 8.335135135135134)","(5.5, 6.2, 6.013675213675214)","(4.2, 4.9, 4.817647058823529)","(3.7, 4.5, 4.438700564971752)","(9.0, 11.0, 10.666666666666666)"
08-01-2023 14:07:43.269648,"(7.5, 11.0, 10.486238532110091)","(10.0, 12.5, 12.090909090909092)","(51.0, 95.0, 86.42857142857143)","(6.5, 8.4, 8.335135135135134)","(5.5, 6.2, 6.048571428571429)","(4.2, 4.9, 4.837430167597765)","(3.7, 4.5, 4.451670378619154)","(9.0, 11.0, 10.666666666666666)"
