,Delightful Mia,Jilliby Willow,Ajay Breezy Rose,Story To Tell,Gossip Girl Nz,Lady Lani,Ruby Wingate,Celestialfragrance,Sassyola,Orbie
07-01-2023 17:23:08.849845,"(41.0, 65.0, 45.714285714285715)","(2.7, 3.25, 3.1392857142857142)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 106.0)","(14.0, 26.0, 22.5)","(4.8, 6.8, 6.675)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:10.048804,"(41.0, 60.0, 44.285714285714285)","(2.7, 3.25, 3.1392857142857142)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 106.0)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.675)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:11.268364,"(41.0, 60.0, 44.285714285714285)","(2.7, 3.25, 3.1392857142857142)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 106.0)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:12.748424,"(41.0, 60.0, 44.285714285714285)","(2.7, 3.25, 3.1392857142857142)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 106.0)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:13.945375,"(41.0, 60.0, 44.285714285714285)","(2.7, 3.25, 3.1392857142857142)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 106.0)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:15.511758,"(41.0, 60.0, 44.285714285714285)","(2.7, 3.15, 3.085384615384615)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 106.0)","(14.0, 25.0, 21.25)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:16.733440,"(41.0, 60.0, 50.0)","(2.7, 3.15, 3.085384615384615)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 106.0)","(14.0, 25.0, 21.25)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:17.953221,"(41.0, 60.0, 50.0)","(2.7, 3.15, 3.085384615384615)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 106.0)","(14.0, 25.0, 21.25)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:19.184564,"(41.0, 60.0, 50.0)","(2.7, 3.15, 3.129)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 21.25)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:20.291468,"(41.0, 60.0, 56.85714285714286)","(2.7, 3.15, 3.129)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 21.25)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:21.622246,"(41.0, 60.0, 56.85714285714286)","(2.7, 3.15, 2.9979999999999998)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 21.25)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:22.927226,"(41.0, 60.0, 56.85714285714286)","(2.7, 3.15, 2.9979999999999998)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:24.108376,"(41.0, 60.0, 56.85714285714286)","(2.7, 3.15, 2.9979999999999998)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.5)"
07-01-2023 17:23:25.370515,"(41.0, 65.0, 56.0)","(2.7, 3.15, 2.9979999999999998)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:26.613437,"(41.0, 60.0, 56.85714285714286)","(2.7, 3.15, 2.9979999999999998)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:27.835332,"(41.0, 65.0, 54.5)","(2.7, 3.15, 2.9979999999999998)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.635294117647058)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:29.134499,"(41.0, 65.0, 54.5)","(2.7, 3.15, 2.9979999999999998)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.5)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:30.349238,"(41.0, 65.0, 54.5)","(2.7, 3.15, 2.9979999999999998)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.6, 6.5)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:31.613109,"(41.0, 65.0, 54.5)","(2.7, 3.35, 3.340909090909091)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.6, 6.421052631578948)","(6.0, 7.4, 7.04)","(14.0, 22.0, 16.555555555555557)"
07-01-2023 17:23:33.344778,"(41.0, 65.0, 55.5)","(2.7, 3.4, 3.336842105263158)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.421052631578948)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:34.940150,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.336842105263158)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.421052631578948)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:36.438986,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3583333333333334)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.8, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:38.087923,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3583333333333334)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:39.948937,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3583333333333334)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 17.333333333333332)"
07-01-2023 17:23:41.495205,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3583333333333334)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.0)"
07-01-2023 17:23:43.127586,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3583333333333334)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.0)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:44.563136,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3583333333333334)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 28.0, 23.0)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:46.074004,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.342857142857143)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 26.0, 21.714285714285715)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:47.586662,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.342857142857143)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 26.0, 21.714285714285715)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:49.054567,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.342857142857143)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 26.0, 21.714285714285715)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:50.463289,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.342857142857143)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 26.0, 21.714285714285715)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:51.758942,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.342857142857143)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 26.0, 21.714285714285715)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:53.104936,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.342857142857143)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 26.0, 22.5)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:54.502588,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.342857142857143)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:55.807748,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.342857142857143)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:57.071506,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.342857142857143)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:58.332562,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.342857142857143)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:23:59.656612,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.342857142857143)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:00.964656,"(41.0, 65.0, 58.2)","(2.7, 3.4, 2.9966666666666666)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.5)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 22.5)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:02.347434,"(41.0, 65.0, 58.2)","(2.7, 3.35, 3.2961538461538464)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 25.0, 24.0)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:03.720868,"(41.0, 65.0, 58.2)","(2.7, 3.35, 3.191176470588235)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 28.0, 24.0)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:04.901368,"(41.0, 65.0, 58.2)","(2.7, 3.35, 3.191176470588235)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 28.0, 24.0)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:06.110062,"(41.0, 65.0, 58.2)","(2.7, 3.35, 3.191176470588235)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 28.0, 24.0)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:07.399209,"(41.0, 65.0, 58.2)","(2.7, 3.35, 3.191176470588235)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 28.0, 22.666666666666668)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:08.766859,"(41.0, 65.0, 58.2)","(2.7, 3.35, 3.191176470588235)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 28.0, 23.5)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:10.100707,"(41.0, 65.0, 58.2)","(2.7, 3.35, 3.17)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.75)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.04)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:11.371653,"(41.0, 65.0, 58.2)","(2.7, 3.35, 3.1333333333333333)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.75)","(4.8, 6.4, 6.294736842105263)","(6.0, 7.4, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:12.621170,"(41.0, 65.0, 58.2)","(2.7, 3.3, 3.03)","(41.0, 95.0, 77.5)","(5.5, 8.4, 8.133333333333333)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.75)","(4.8, 6.4, 6.294736842105263)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:14.038924,"(41.0, 65.0, 58.2)","(2.7, 3.3, 3.190909090909091)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.75)","(4.8, 6.4, 6.294736842105263)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:15.241167,"(41.0, 65.0, 58.2)","(2.7, 3.3, 3.0384615384615383)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.4, 6.2823529411764705)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:16.539574,"(41.0, 65.0, 58.2)","(2.7, 3.3, 3.0875)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.4, 6.2823529411764705)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:17.770959,"(41.0, 65.0, 58.2)","(2.7, 3.3, 3.0875)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.4, 6.2823529411764705)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:19.052635,"(41.0, 65.0, 58.2)","(2.7, 3.3, 3.0875)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.4, 6.2823529411764705)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:20.243501,"(41.0, 65.0, 58.2)","(2.7, 3.3, 3.0875)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.4, 6.2823529411764705)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:21.439339,"(41.0, 65.0, 58.2)","(2.7, 3.3, 3.0866666666666664)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.4, 6.1)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:22.666337,"(41.0, 65.0, 58.2)","(2.7, 3.3, 3.0866666666666664)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.2, 6.1)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:23.905640,"(41.0, 65.0, 58.2)","(2.7, 3.3, 3.0866666666666664)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.2, 6.1)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:25.107990,"(41.0, 65.0, 58.2)","(2.7, 3.25, 3.064375)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.2, 6.1)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:26.296159,"(41.0, 65.0, 58.2)","(2.7, 3.25, 3.064375)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.2, 6.1)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:27.549621,"(41.0, 65.0, 58.2)","(2.7, 3.25, 3.0594117647058825)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.2, 6.1)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:28.772229,"(41.0, 65.0, 58.2)","(2.7, 3.25, 3.0594117647058825)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.2, 6.1)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:29.984765,"(41.0, 65.0, 58.2)","(2.7, 3.25, 3.0594117647058825)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.2, 6.1)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:31.212003,"(41.0, 65.0, 58.2)","(2.7, 3.25, 3.0594117647058825)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.2, 6.1)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:32.452539,"(41.0, 65.0, 58.2)","(2.7, 3.25, 3.2047169811320755)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.2, 6.1)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:33.648103,"(41.0, 65.0, 58.2)","(2.7, 3.25, 3.218)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.2, 6.1)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:34.893768,"(41.0, 65.0, 58.2)","(2.7, 3.25, 3.3854838709677417)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.257142857142857)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 6.2, 5.654545454545454)","(6.0, 8.0, 7.964)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:36.024081,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3854838709677417)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 5.7, 5.546153846153846)","(6.0, 8.0, 7.85)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:37.145926,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3285714285714283)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 5.7, 5.546153846153846)","(6.0, 8.0, 7.85)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:38.295630,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3375)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 5.7, 5.546153846153846)","(6.0, 8.0, 7.85)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:39.500165,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3375)","(41.0, 95.0, 77.5)","(5.5, 8.4, 7.866666666666667)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 5.7, 5.546153846153846)","(6.0, 8.0, 7.95)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:40.729045,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3375)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.199999999999999)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 21.0)","(4.8, 5.7, 5.423076923076923)","(6.0, 8.4, 7.875)","(14.0, 22.0, 18.285714285714285)"
07-01-2023 17:24:41.914448,"(41.0, 65.0, 58.2)","(2.7, 3.4, 3.3375)","(41.0, 95.0, 77.5)","(5.5, 8.2, 7.7333333333333325)","(7.0, 99999, 99990)","(41.0, 120.0, 87.5)","(14.0, 27.0, 22.333333333333332)","(4.8, 5.5, 5.15)","(6.0, 8.4, 7.95)","(14.0, 22.0, 18.285714285714285)"
