,Comical Cyndie,Go Hard Son,Thumbs Up,Mahuika,Once Again,Clever Eva,Trinity Ann,Shes A Cracker
11-01-2023 14:20:42.079163,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:43.146329,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:44.206998,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:45.273187,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:46.358226,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:47.507575,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:48.586397,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:49.676848,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:50.782759,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:51.899930,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:53.013263,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:54.328884,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:55.520865,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:56.677903,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:57.868703,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:20:59.018975,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:21:00.102080,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:21:01.242999,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:21:02.265856,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:21:03.355100,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:21:04.565909,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:21:05.807845,"(1.35, 1.7, 1.4352941176470588)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 123.8125)"
11-01-2023 14:21:06.945722,"(1.35, 1.7, 1.4352941176470588)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 123.8125)"
11-01-2023 14:21:08.105654,"(1.35, 1.7, 1.4352941176470588)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 123.8125)"
11-01-2023 14:21:09.177846,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 123.8125)"
11-01-2023 14:21:10.291551,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 123.8125)"
11-01-2023 14:21:11.342237,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:12.427693,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 309.6666666666667)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:13.562024,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 309.6666666666667)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:14.716039,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 309.6666666666667)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:15.819375,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 309.6666666666667)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:16.946972,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 309.6666666666667)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:18.089616,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 309.6666666666667)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:19.192595,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 309.6666666666667)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:20.415476,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 309.6666666666667)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:21.580642,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:22.694459,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:23.734638,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:24.784505,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:25.825992,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:26.910471,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:28.089078,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:29.246707,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:30.421324,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:31.547642,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:32.589145,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:33.632053,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:34.709020,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:35.786300,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:36.937440,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:38.189772,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:39.382251,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:40.545205,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:41.618871,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:42.736112,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.508333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:43.802715,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.25)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:44.967531,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:46.058717,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:47.246798,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:48.452828,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:49.587939,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:50.675984,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:51.707187,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:52.823977,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:53.966370,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:55.399802,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:21:56.607246,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 39.285714285714285)"
11-01-2023 14:21:57.883551,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 55.0, 39.285714285714285)"
11-01-2023 14:21:59.071889,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 55.0, 39.285714285714285)"
11-01-2023 14:22:00.105690,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 55.0, 39.285714285714285)"
11-01-2023 14:22:01.188297,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 55.0, 39.285714285714285)"
11-01-2023 14:22:02.283486,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 55.0, 39.285714285714285)"
11-01-2023 14:22:03.460647,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:04.637897,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:05.834257,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:07.055324,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:08.273507,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:09.416274,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:10.593256,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 6.1)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:11.820275,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 4.883333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:13.011062,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 4.883333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:14.075290,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 4.883333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:15.224133,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 4.883333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:16.442283,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 366.0)","(8.5, 17.0, 15.5)","(4.6, 7.8, 4.883333333333333)","(18.0, 190.0, 155.7)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 127.10000000000001)"
11-01-2023 14:22:17.693591,"(1.35, 1.69, 1.4516666666666667)","(31.0, 450.0, 216.66666666666666)","(8.5, 17.0, 15.925)","(4.6, 7.8, 7.351282051282051)","(18.0, 190.0, 43.611111111111114)","(13.0, 32.0, 30.86111111111111)","(101.0, 750.0, 640.0)","(14.0, 140.0, 39.230769230769226)"
