,Scarletts Gem,Raja Ampat,His Keen,Seabrook Baker,Tommy Tuna,Im Full On,Chilli Cherry
12-01-2023 14:20:04.935059,"(6.5, 14.0, 13.777777777777779)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7660655737704918)","(81.0, 390.0, 256.6666666666667)","(7.0, 7.6, 7.533333333333333)","(41.0, 130.0, 88.0)","(4.2, 5.1, 5.086363636363636)"
12-01-2023 14:20:06.116626,"(6.5, 14.0, 13.777777777777779)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7659322033898306)","(81.0, 390.0, 305.0)","(7.0, 7.6, 7.533333333333333)","(41.0, 130.0, 90.83333333333333)","(4.2, 5.1, 5.086363636363636)"
12-01-2023 14:20:07.390437,"(7.0, 14.0, 13.777777777777779)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7660655737704918)","(91.0, 380.0, 305.0)","(7.0, 7.6, 7.533333333333333)","(41.0, 120.0, 88.5)","(4.2, 5.1, 5.086363636363636)"
12-01-2023 14:20:08.688866,"(7.0, 14.0, 13.777777777777779)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7660655737704918)","(91.0, 380.0, 355.0)","(7.0, 7.6, 7.6)","(41.0, 120.0, 88.5)","(4.2, 5.1, 5.086363636363636)"
12-01-2023 14:20:09.901534,"(8.0, 14.0, 13.6)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7675)","(101.0, 380.0, 350.0)","(7.0, 7.8, 7.586666666666667)","(41.0, 120.0, 87.27272727272727)","(4.2, 5.1, 5.086363636363636)"
12-01-2023 14:20:11.448685,"(8.0, 14.0, 13.777777777777779)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7696)","(101.0, 380.0, 355.0)","(7.0, 7.8, 7.533333333333333)","(41.0, 120.0, 87.27272727272727)","(4.2, 5.1, 5.086363636363636)"
12-01-2023 14:20:12.732633,"(8.0, 14.0, 13.777777777777779)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.7696)","(101.0, 380.0, 355.0)","(7.0, 7.6, 7.533333333333333)","(41.0, 120.0, 87.27272727272727)","(4.2, 5.1, 5.06)"
12-01-2023 14:20:14.030283,"(8.0, 14.0, 13.777777777777779)","(51.0, 90.0, 85.55555555555556)","(1.45, 1.77, 1.768)","(101.0, 380.0, 355.0)","(7.0, 7.6, 7.527272727272727)","(41.0, 120.0, 87.27272727272727)","(4.2, 5.1, 5.06)"
12-01-2023 14:20:15.376098,"(8.0, 14.0, 13.777777777777779)","(51.0, 90.0, 84.28571428571429)","(1.45, 1.78, 1.768)","(101.0, 380.0, 355.0)","(7.0, 7.6, 7.533333333333333)","(41.0, 120.0, 87.27272727272727)","(4.2, 5.1, 5.06)"
12-01-2023 14:20:16.683849,"(8.0, 14.0, 13.727272727272727)","(51.0, 90.0, 78.88888888888889)","(1.45, 1.78, 1.7658823529411765)","(101.0, 380.0, 350.0)","(7.0, 7.6, 7.5)","(41.0, 120.0, 84.0)","(4.2, 5.1, 5.023404255319148)"
12-01-2023 14:20:18.062496,"(8.0, 14.0, 13.666666666666666)","(51.0, 90.0, 78.0)","(1.45, 1.77, 1.766)","(101.0, 380.0, 305.0)","(7.0, 7.6, 7.5874999999999995)","(41.0, 120.0, 87.5)","(4.2, 5.1, 4.94375)"
12-01-2023 14:20:19.448358,"(8.0, 14.0, 13.636363636363637)","(51.0, 90.0, 78.0)","(1.45, 1.77, 1.7656666666666667)","(101.0, 380.0, 310.0)","(7.0, 7.6, 7.75)","(41.0, 110.0, 87.5)","(4.2, 5.0, 4.945454545454545)"
12-01-2023 14:20:20.862805,"(8.0, 14.0, 13.555555555555555)","(51.0, 90.0, 78.0)","(1.45, 1.77, 1.7656666666666667)","(101.0, 390.0, 330.0)","(7.0, 7.8, 7.75)","(41.0, 110.0, 88.0)","(4.2, 5.0, 4.957142857142857)"
12-01-2023 14:20:22.210759,"(8.0, 14.0, 13.777777777777779)","(51.0, 90.0, 78.0)","(1.45, 1.77, 1.765438596491228)","(101.0, 390.0, 330.0)","(7.0, 7.8, 7.685714285714285)","(41.0, 100.0, 84.44444444444444)","(4.2, 5.0, 4.957142857142857)"
12-01-2023 14:20:23.452120,"(8.0, 14.0, 13.777777777777779)","(51.0, 90.0, 77.5)","(1.45, 1.77, 1.765438596491228)","(101.0, 390.0, 320.0)","(7.0, 8.0, 7.72)","(41.0, 100.0, 84.44444444444444)","(4.2, 5.0, 4.957142857142857)"
12-01-2023 14:20:24.844463,"(8.0, 14.0, 13.8)","(51.0, 85.0, 75.0)","(1.45, 1.77, 1.7656666666666667)","(101.0, 380.0, 325.0)","(7.0, 7.8, 7.5636363636363635)","(41.0, 100.0, 84.44444444444444)","(4.2, 5.0, 4.962962962962963)"
12-01-2023 14:20:26.188058,"(8.0, 14.0, 13.8)","(51.0, 85.0, 75.76923076923077)","(1.45, 1.77, 1.7656666666666667)","(101.0, 380.0, 315.0)","(7.0, 7.8, 7.5636363636363635)","(41.0, 100.0, 84.44444444444444)","(4.2, 5.0, 4.967741935483871)"
12-01-2023 14:20:27.513369,"(8.0, 14.0, 13.636363636363637)","(51.0, 85.0, 75.76923076923077)","(1.45, 1.77, 1.7656666666666667)","(101.0, 370.0, 320.0)","(7.0, 7.8, 7.626666666666667)","(41.0, 100.0, 84.44444444444444)","(4.2, 5.0, 4.967741935483871)"
12-01-2023 14:20:28.840499,"(8.0, 14.0, 13.636363636363637)","(51.0, 85.0, 75.76923076923077)","(1.45, 1.77, 1.7656666666666667)","(101.0, 370.0, 315.0)","(7.0, 7.8, 7.626666666666667)","(41.0, 100.0, 84.44444444444444)","(4.2, 5.0, 4.967741935483871)"
12-01-2023 14:20:30.004914,"(8.0, 14.0, 13.777777777777779)","(51.0, 85.0, 75.76923076923077)","(1.45, 1.77, 1.7656666666666667)","(101.0, 370.0, 320.0)","(7.0, 7.8, 7.565853658536586)","(41.0, 100.0, 83.75)","(4.2, 5.0, 4.967741935483871)"
12-01-2023 14:20:31.288790,"(8.5, 14.0, 13.777777777777779)","(51.0, 85.0, 75.76923076923077)","(1.45, 1.77, 1.766734693877551)","(101.0, 370.0, 320.0)","(6.5, 7.8, 7.490322580645161)","(51.0, 95.0, 83.75)","(4.0, 5.0, 4.973333333333334)"
12-01-2023 14:20:32.734217,"(8.5, 14.0, 13.777777777777779)","(51.0, 85.0, 74.33333333333333)","(1.45, 1.77, 1.7651851851851852)","(101.0, 370.0, 320.0)","(6.5, 7.8, 7.50909090909091)","(51.0, 95.0, 82.72727272727273)","(4.0, 5.0, 4.976470588235294)"
12-01-2023 14:20:34.127946,"(8.5, 14.0, 13.777777777777779)","(51.0, 85.0, 74.33333333333333)","(1.45, 1.77, 1.7595348837209301)","(101.0, 370.0, 315.0)","(6.5, 7.8, 7.50909090909091)","(51.0, 95.0, 82.72727272727273)","(4.0, 5.0, 4.993333333333333)"
12-01-2023 14:20:35.451462,"(8.5, 14.0, 13.666666666666666)","(51.0, 85.0, 74.33333333333333)","(1.45, 1.76, 1.755)","(101.0, 370.0, 320.0)","(6.5, 7.8, 7.50909090909091)","(51.0, 95.0, 82.14285714285714)","(4.0, 5.1, 5.059090909090909)"
12-01-2023 14:20:36.733455,"(8.5, 14.0, 13.636363636363637)","(51.0, 85.0, 74.33333333333333)","(1.45, 1.77, 1.741111111111111)","(101.0, 370.0, 350.0)","(6.5, 7.8, 7.5473684210526315)","(51.0, 95.0, 85.52631578947368)","(4.0, 5.1, 5.095)"
12-01-2023 14:20:38.072087,"(8.5, 14.0, 13.75)","(51.0, 85.0, 77.0)","(1.45, 1.75, 1.7385714285714287)","(101.0, 370.0, 352.5)","(6.5, 7.8, 7.52)","(51.0, 95.0, 88.79310344827586)","(4.0, 5.2, 5.1085714285714285)"
12-01-2023 14:20:39.607117,"(8.5, 14.0, 14.125)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.75, 1.721111111111111)","(101.0, 370.0, 360.0)","(6.5, 7.6, 7.652631578947369)","(51.0, 95.0, 90.38461538461539)","(4.0, 5.2, 5.117948717948718)"
12-01-2023 14:20:40.883933,"(8.5, 14.5, 14.21875)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.721111111111111)","(101.0, 390.0, 360.0)","(6.5, 7.8, 7.558490566037736)","(51.0, 95.0, 90.38461538461539)","(4.0, 5.2, 5.160869565217391)"
12-01-2023 14:20:42.226090,"(8.5, 14.5, 14.285714285714286)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.721111111111111)","(101.0, 390.0, 355.0)","(6.5, 7.8, 7.586666666666667)","(51.0, 95.0, 90.38461538461539)","(4.0, 5.2, 5.160869565217391)"
12-01-2023 14:20:43.603633,"(8.5, 14.5, 14.285714285714286)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.7230434782608695)","(101.0, 390.0, 373.3333333333333)","(6.5, 7.8, 7.444444444444445)","(51.0, 95.0, 90.38461538461539)","(4.0, 5.2, 5.160869565217391)"
12-01-2023 14:20:44.943121,"(8.5, 14.5, 14.295454545454545)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.7230434782608695)","(101.0, 390.0, 355.0)","(6.5, 7.6, 7.444444444444445)","(51.0, 95.0, 90.38461538461539)","(4.0, 5.2, 5.160869565217391)"
12-01-2023 14:20:46.236576,"(8.5, 14.5, 14.295454545454545)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.721111111111111)","(101.0, 370.0, 332.5)","(6.5, 7.6, 7.492307692307692)","(51.0, 95.0, 83.75)","(4.0, 5.2, 5.160869565217391)"
12-01-2023 14:20:47.485224,"(8.5, 14.5, 14.333333333333334)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.721111111111111)","(101.0, 360.0, 295.0)","(6.5, 7.6, 7.457142857142857)","(51.0, 95.0, 83.75)","(4.0, 5.2, 5.160869565217391)"
12-01-2023 14:20:48.773184,"(8.5, 14.5, 14.333333333333334)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.721111111111111)","(101.0, 360.0, 332.5)","(6.5, 7.6, 7.423529411764706)","(51.0, 95.0, 85.35714285714286)","(4.0, 5.2, 5.160869565217391)"
12-01-2023 14:20:50.150718,"(8.5, 14.5, 14.333333333333334)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.7236363636363636)","(101.0, 360.0, 332.5)","(6.5, 7.6, 7.423529411764706)","(51.0, 95.0, 90.38461538461539)","(4.0, 5.2, 5.231578947368421)"
12-01-2023 14:20:51.435230,"(8.5, 14.5, 14.333333333333334)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.74, 1.727741935483871)","(101.0, 360.0, 305.0)","(6.5, 7.6, 7.4125000000000005)","(51.0, 95.0, 87.89473684210526)","(4.0, 5.3, 5.285185185185185)"
12-01-2023 14:20:52.786501,"(8.5, 14.0, 13.875)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.74, 1.727741935483871)","(101.0, 360.0, 346.25)","(6.0, 7.6, 7.45)","(51.0, 95.0, 85.35714285714286)","(4.0, 5.3, 5.285185185185185)"
12-01-2023 14:20:54.178057,"(8.5, 14.0, 13.9)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.74, 1.726896551724138)","(101.0, 360.0, 334.54545454545456)","(6.0, 7.6, 7.571428571428571)","(51.0, 95.0, 86.0)","(4.0, 5.3, 5.258620689655173)"
12-01-2023 14:20:55.457993,"(8.5, 14.5, 14.2)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.74, 1.728125)","(101.0, 350.0, 300.0)","(6.0, 7.6, 7.45)","(51.0, 95.0, 88.25)","(4.0, 5.3, 5.258620689655173)"
12-01-2023 14:20:56.761834,"(8.5, 14.5, 14.263157894736842)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.74, 1.728125)","(101.0, 350.0, 325.0)","(6.0, 7.6, 7.45)","(51.0, 95.0, 87.89473684210526)","(4.0, 5.3, 5.258620689655173)"
12-01-2023 14:20:58.201712,"(8.5, 14.5, 14.263157894736842)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.74, 1.7266666666666666)","(101.0, 350.0, 300.0)","(6.0, 7.6, 7.45)","(51.0, 95.0, 85.35714285714286)","(4.0, 5.3, 5.270731707317073)"
12-01-2023 14:20:59.629012,"(8.5, 14.5, 14.178571428571429)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.7211764705882353)","(101.0, 350.0, 300.0)","(6.0, 7.6, 7.48)","(51.0, 95.0, 85.35714285714286)","(4.0, 5.3, 5.28974358974359)"
12-01-2023 14:21:00.993688,"(8.5, 14.5, 14.178571428571429)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.7211764705882353)","(101.0, 350.0, 335.7142857142857)","(6.0, 7.6, 7.48)","(51.0, 95.0, 85.35714285714286)","(4.0, 5.3, 5.28974358974359)"
12-01-2023 14:21:02.558247,"(8.5, 14.5, 14.108695652173914)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.7202702702702704)","(101.0, 350.0, 395.45454545454544)","(6.0, 7.6, 7.45)","(51.0, 95.0, 86.0)","(4.0, 5.3, 5.28974358974359)"
12-01-2023 14:21:03.823511,"(8.5, 14.5, 14.090909090909092)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.7202702702702704)","(101.0, 410.0, 395.45454545454544)","(6.0, 7.6, 7.45)","(51.0, 95.0, 88.25)","(4.0, 5.3, 5.28974358974359)"
12-01-2023 14:21:05.450165,"(8.5, 14.5, 14.2)","(51.0, 85.0, 77.38095238095238)","(1.45, 1.73, 1.7202702702702704)","(101.0, 410.0, 395.45454545454544)","(6.0, 7.6, 7.4941176470588236)","(51.0, 95.0, 88.25)","(4.0, 5.3, 5.28974358974359)"
12-01-2023 14:21:06.811860,"(8.5, 14.5, 14.2)","(51.0, 85.0, 75.0)","(1.45, 1.73, 1.7202702702702704)","(101.0, 410.0, 395.45454545454544)","(6.0, 7.6, 7.51)","(51.0, 95.0, 85.35714285714286)","(4.0, 5.3, 5.28974358974359)"
12-01-2023 14:21:08.186950,"(8.5, 14.5, 14.275)","(51.0, 85.0, 80.29411764705883)","(1.45, 1.73, 1.7202702702702704)","(101.0, 410.0, 395.45454545454544)","(6.0, 7.6, 7.446153846153846)","(51.0, 95.0, 85.35714285714286)","(4.0, 5.3, 5.28974358974359)"
12-01-2023 14:21:09.594470,"(8.5, 14.5, 14.108695652173914)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.73, 1.72)","(101.0, 410.0, 335.0)","(6.0, 7.6, 7.446153846153846)","(51.0, 95.0, 85.35714285714286)","(4.0, 5.3, 5.283333333333333)"
12-01-2023 14:21:11.061566,"(8.5, 14.5, 14.108695652173914)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.73, 1.72)","(101.0, 410.0, 305.0)","(6.0, 7.6, 7.475)","(51.0, 95.0, 87.89473684210526)","(4.0, 5.3, 5.28695652173913)"
12-01-2023 14:21:12.381432,"(8.5, 14.5, 14.178571428571429)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.73, 1.716)","(101.0, 350.0, 305.0)","(6.0, 7.6, 7.475)","(51.0, 95.0, 89.13043478260869)","(4.0, 5.3, 5.28695652173913)"
12-01-2023 14:21:13.575765,"(8.5, 14.5, 14.263157894736842)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.72, 1.7135714285714285)","(101.0, 350.0, 300.0)","(6.0, 7.6, 7.446153846153846)","(51.0, 95.0, 89.13043478260869)","(4.0, 5.3, 5.28695652173913)"
12-01-2023 14:21:14.833283,"(8.5, 14.5, 14.304347826086957)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.72, 1.7113636363636364)","(101.0, 340.0, 300.0)","(6.0, 7.6, 7.653333333333333)","(51.0, 95.0, 89.375)","(4.0, 5.3, 5.262962962962963)"
12-01-2023 14:21:16.110071,"(8.5, 14.5, 14.304347826086957)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.72, 1.7111627906976743)","(101.0, 340.0, 300.0)","(6.0, 7.8, 7.651612903225806)","(51.0, 95.0, 89.375)","(4.0, 5.3, 5.262962962962963)"
12-01-2023 14:21:17.387081,"(8.5, 14.5, 14.304347826086957)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.72, 1.7111627906976743)","(101.0, 340.0, 300.0)","(6.0, 7.8, 7.651612903225806)","(51.0, 95.0, 89.375)","(4.2, 5.3, 5.268)"
12-01-2023 14:21:18.702939,"(9.0, 14.5, 14.090909090909092)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.72, 1.7111627906976743)","(101.0, 340.0, 320.0)","(6.0, 7.8, 7.651612903225806)","(51.0, 95.0, 89.375)","(4.2, 5.3, 5.268)"
12-01-2023 14:21:19.981753,"(9.0, 14.5, 14.090909090909092)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.72, 1.7048979591836735)","(101.0, 340.0, 320.0)","(6.0, 7.8, 7.651612903225806)","(51.0, 95.0, 89.375)","(4.2, 5.3, 5.268)"
12-01-2023 14:21:21.272074,"(9.0, 14.5, 14.304347826086957)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.71, 1.7)","(101.0, 340.0, 320.0)","(6.0, 7.8, 7.978947368421053)","(51.0, 95.0, 89.375)","(4.2, 5.3, 5.271428571428571)"
12-01-2023 14:21:22.640485,"(9.0, 14.5, 14.304347826086957)","(51.0, 85.0, 81.66666666666667)","(1.45, 1.7, 1.6874074074074072)","(101.0, 340.0, 320.0)","(6.0, 8.0, 7.978947368421053)","(51.0, 95.0, 89.375)","(4.2, 5.3, 5.275757575757575)"
12-01-2023 14:21:23.971231,"(9.0, 14.5, 14.304347826086957)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.69, 1.6841538461538461)","(101.0, 340.0, 320.0)","(6.0, 8.2, 7.9222222222222225)","(51.0, 95.0, 89.375)","(4.2, 5.3, 5.345000000000001)"
12-01-2023 14:21:25.246205,"(9.0, 15.0, 14.714285714285714)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.69, 1.6847222222222222)","(101.0, 340.0, 320.0)","(6.0, 8.0, 7.768888888888888)","(51.0, 95.0, 89.375)","(4.2, 5.4, 5.345000000000001)"
12-01-2023 14:21:26.529415,"(9.0, 15.0, 14.6)","(51.0, 85.0, 81.52173913043478)","(1.45, 1.69, 1.684794520547945)","(101.0, 340.0, 357.5)","(6.0, 8.0, 7.7407407407407405)","(51.0, 95.0, 85.35714285714286)","(4.2, 5.4, 5.345000000000001)"
12-01-2023 14:21:27.772608,"(9.0, 15.0, 14.6)","(51.0, 85.0, 81.66666666666667)","(1.45, 1.69, 1.6847619047619047)","(101.0, 390.0, 356.0)","(6.0, 8.0, 7.8062499999999995)","(51.0, 95.0, 87.89473684210526)","(4.2, 5.4, 5.2875)"
12-01-2023 14:21:29.044087,"(9.0, 15.0, 14.454545454545455)","(51.0, 85.0, 81.66666666666667)","(1.45, 1.69, 1.6863636363636363)","(101.0, 420.0, 384.44444444444446)","(6.0, 8.0, 7.8062499999999995)","(51.0, 95.0, 87.89473684210526)","(4.2, 5.3, 5.29)"
12-01-2023 14:21:30.271334,"(9.0, 15.0, 14.866666666666667)","(51.0, 85.0, 82.41935483870968)","(1.45, 1.69, 1.688095238095238)","(101.0, 420.0, 373.75)","(6.0, 8.0, 7.7615384615384615)","(51.0, 95.0, 86.25)","(4.2, 5.3, 5.288235294117647)"
12-01-2023 14:21:31.673558,"(9.0, 15.0, 14.866666666666667)","(51.0, 85.0, 82.41935483870968)","(1.45, 1.7, 1.688095238095238)","(101.0, 390.0, 373.75)","(6.0, 8.0, 7.7615384615384615)","(51.0, 95.0, 85.35714285714286)","(4.2, 5.3, 5.288235294117647)"
12-01-2023 14:21:33.028784,"(9.0, 15.0, 14.866666666666667)","(51.0, 85.0, 82.41935483870968)","(1.45, 1.7, 1.6924242424242424)","(101.0, 390.0, 373.75)","(6.0, 8.0, 7.790909090909091)","(51.0, 95.0, 85.35714285714286)","(4.2, 5.3, 5.277272727272727)"
12-01-2023 14:21:34.254357,"(9.0, 15.0, 14.894736842105264)","(51.0, 85.0, 82.41935483870968)","(1.45, 1.7, 1.6883720930232557)","(101.0, 390.0, 373.75)","(6.0, 7.8, 7.752)","(51.0, 95.0, 87.89473684210526)","(4.2, 5.3, 5.309677419354839)"
12-01-2023 14:21:35.531681,"(9.0, 15.0, 14.75)","(51.0, 85.0, 82.64705882352942)","(1.45, 1.7, 1.6861111111111111)","(101.0, 390.0, 330.0)","(6.0, 8.0, 7.752)","(51.0, 95.0, 87.89473684210526)","(4.2, 5.4, 5.309677419354839)"
12-01-2023 14:21:36.920883,"(9.0, 15.0, 14.75)","(51.0, 85.0, 80.71428571428571)","(1.45, 1.7, 1.6843478260869564)","(101.0, 340.0, 373.75)","(6.0, 8.0, 7.743396226415094)","(51.0, 95.0, 85.35714285714286)","(4.2, 5.4, 5.3100000000000005)"
12-01-2023 14:21:38.183908,"(9.0, 15.0, 14.894736842105264)","(51.0, 85.0, 80.71428571428571)","(1.45, 1.7, 1.6858823529411764)","(101.0, 390.0, 321.25)","(6.0, 8.0, 7.722448979591836)","(51.0, 95.0, 85.35714285714286)","(4.2, 5.4, 5.297560975609756)"
12-01-2023 14:21:39.515462,"(9.0, 15.0, 14.894736842105264)","(51.0, 85.0, 80.71428571428571)","(1.45, 1.7, 1.6858823529411764)","(101.0, 330.0, 321.25)","(6.0, 8.0, 7.722448979591836)","(51.0, 95.0, 87.89473684210526)","(4.2, 5.4, 5.297560975609756)"
12-01-2023 14:21:40.830964,"(9.0, 15.0, 14.894736842105264)","(51.0, 85.0, 80.71428571428571)","(1.45, 1.7, 1.68625)","(101.0, 330.0, 321.25)","(6.0, 8.0, 7.722448979591836)","(51.0, 95.0, 87.89473684210526)","(4.2, 5.4, 5.306666666666667)"
12-01-2023 14:21:42.032553,"(9.0, 15.0, 14.894736842105264)","(51.0, 85.0, 80.71428571428571)","(1.45, 1.7, 1.68625)","(101.0, 330.0, 321.25)","(6.0, 8.0, 7.722448979591836)","(51.0, 95.0, 87.89473684210526)","(4.2, 5.4, 5.290566037735849)"
12-01-2023 14:21:43.259323,"(9.0, 15.0, 14.916666666666666)","(51.0, 85.0, 80.71428571428571)","(1.45, 1.7, 1.6937837837837837)","(101.0, 330.0, 321.25)","(6.0, 8.0, 7.666666666666667)","(51.0, 95.0, 88.57142857142857)","(4.2, 5.4, 5.271111111111112)"
12-01-2023 14:21:44.525182,"(9.0, 15.5, 15.333333333333334)","(51.0, 85.0, 81.66666666666667)","(1.45, 1.7, 1.6866666666666665)","(101.0, 330.0, 321.25)","(6.0, 7.8, 7.722448979591836)","(51.0, 95.0, 92.0)","(4.2, 5.4, 5.335555555555556)"
12-01-2023 14:21:45.764226,"(10.0, 15.5, 15.375)","(51.0, 85.0, 81.66666666666667)","(1.5, 1.7, 1.6876923076923076)","(101.0, 330.0, 321.25)","(6.0, 8.0, 7.66)","(51.0, 95.0, 87.5)","(4.2, 5.4, 5.335555555555556)"
12-01-2023 14:21:47.115479,"(10.0, 15.5, 15.466666666666667)","(51.0, 85.0, 81.66666666666667)","(1.5, 1.7, 1.6857142857142857)","(101.0, 330.0, 321.25)","(6.0, 7.8, 7.926315789473684)","(51.0, 95.0, 90.0)","(4.2, 5.4, 5.335555555555556)"
12-01-2023 14:21:48.442706,"(10.0, 15.5, 15.4375)","(51.0, 85.0, 82.14285714285714)","(1.5, 1.69, 1.688448275862069)","(101.0, 330.0, 321.25)","(6.0, 8.0, 8.135714285714286)","(51.0, 95.0, 87.5)","(4.2, 5.4, 5.273684210526316)"
12-01-2023 14:21:49.852883,"(10.0, 15.5, 15.466666666666667)","(51.0, 85.0, 80.55555555555556)","(1.5, 1.69, 1.6909375)","(101.0, 330.0, 321.25)","(6.0, 8.2, 8.188235294117646)","(51.0, 95.0, 89.23076923076923)","(4.2, 5.3, 5.167741935483871)"
12-01-2023 14:21:51.358259,"(10.0, 15.5, 15.0)","(51.0, 85.0, 77.22222222222223)","(1.5, 1.7, 1.6908108108108109)","(101.0, 330.0, 391.25)","(6.0, 8.2, 8.281818181818181)","(51.0, 95.0, 90.83333333333333)","(4.2, 5.2, 5.167741935483871)"
12-01-2023 14:21:52.791026,"(10.0, 15.0, 14.884615384615385)","(51.0, 85.0, 77.22222222222223)","(1.5, 1.7, 1.6908108108108109)","(101.0, 410.0, 391.25)","(6.0, 8.4, 8.276190476190475)","(51.0, 95.0, 87.5)","(4.2, 5.2, 5.154545454545454)"
12-01-2023 14:21:54.251762,"(10.0, 15.0, 14.931818181818182)","(51.0, 85.0, 78.33333333333333)","(1.5, 1.7, 1.6908108108108109)","(101.0, 410.0, 341.66666666666663)","(6.0, 8.4, 8.24705882352941)","(51.0, 95.0, 92.43589743589743)","(4.2, 5.2, 5.141379310344828)"
12-01-2023 14:21:55.468943,"(10.0, 15.5, 15.25)","(51.0, 85.0, 78.33333333333333)","(1.5, 1.7, 1.6908108108108109)","(101.0, 400.0, 373.75)","(6.0, 8.4, 8.24705882352941)","(51.0, 95.0, 92.43589743589743)","(4.2, 5.2, 5.135483870967742)"
12-01-2023 14:21:56.691711,"(10.0, 15.5, 15.257575757575758)","(51.0, 85.0, 78.33333333333333)","(1.5, 1.7, 1.6908108108108109)","(101.0, 390.0, 321.25)","(6.0, 8.4, 8.27)","(51.0, 95.0, 90.83333333333333)","(4.2, 5.2, 5.159259259259259)"
12-01-2023 14:21:57.923733,"(10.0, 15.5, 15.257575757575758)","(51.0, 85.0, 78.33333333333333)","(1.5, 1.7, 1.6924444444444444)","(101.0, 330.0, 305.0)","(6.0, 8.4, 8.281818181818181)","(51.0, 95.0, 87.5)","(4.2, 5.2, 5.13)"
12-01-2023 14:21:59.174351,"(10.0, 15.5, 15.214285714285714)","(51.0, 85.0, 75.45454545454545)","(1.5, 1.7, 1.6928205128205127)","(101.0, 320.0, 307.5)","(6.0, 8.4, 8.186666666666666)","(51.0, 95.0, 87.5)","(4.2, 5.2, 5.131578947368421)"
12-01-2023 14:22:00.464849,"(10.0, 15.5, 15.196969696969697)","(51.0, 85.0, 78.4375)","(1.5, 1.7, 1.6922916666666665)","(101.0, 320.0, 295.0)","(6.0, 8.2, 8.186666666666666)","(51.0, 95.0, 90.0)","(4.2, 5.2, 5.148)"
12-01-2023 14:22:01.685794,"(10.0, 15.5, 15.196969696969697)","(51.0, 85.0, 78.4375)","(1.5, 1.7, 1.6922916666666665)","(101.0, 320.0, 295.0)","(6.0, 8.2, 8.186666666666666)","(51.0, 95.0, 90.83333333333333)","(4.2, 5.2, 5.148)"
12-01-2023 14:22:03.255710,"(10.0, 15.5, 15.236842105263158)","(51.0, 85.0, 75.45454545454545)","(1.5, 1.7, 1.6925)","(101.0, 320.0, 275.0)","(6.0, 8.2, 8.333333333333334)","(51.0, 95.0, 90.83333333333333)","(4.2, 5.2, 5.124137931034483)"
12-01-2023 14:22:04.993471,"(10.0, 15.5, 15.586206896551724)","(51.0, 85.0, 82.75)","(1.5, 1.7, 1.6868243243243242)","(101.0, 320.0, 265.0)","(6.0, 8.4, 8.333333333333334)","(51.0, 95.0, 91.42857142857143)","(4.2, 5.2, 5.118918918918919)"
12-01-2023 14:22:06.420193,"(10.0, 16.0, 15.708333333333334)","(51.0, 85.0, 77.5)","(1.5, 1.69, 1.664642857142857)","(101.0, 320.0, 265.0)","(6.0, 8.4, 8.428571428571429)","(51.0, 95.0, 89.23076923076923)","(4.2, 5.2, 5.185294117647059)"
