,Peking Goose,Shutdown,Farmor Order,Free Drop,Just Like Honey,Money Tears,Skyline,Big Nose Ted
07-01-2023 17:39:36.644940,"(51.0, 100.0, 96.11111111111111)","(2.9, 3.15, 3.1217557251908397)","(18.0, 32.0, 29.75)","(8.0, 10.5, 10.117647058823529)","(4.6, 5.3, 5.240298507462686)","(6.0, 8.0, 7.805882352941176)","(8.5, 11.0, 10.833333333333334)","(6.0, 8.0, 7.833333333333333)"
07-01-2023 17:39:37.558878,"(51.0, 100.0, 98.33333333333333)","(2.9, 3.15, 3.1217557251908397)","(18.0, 32.0, 29.75)","(8.0, 10.5, 10.13888888888889)","(4.6, 5.3, 5.242857142857143)","(6.0, 8.0, 7.804761904761905)","(8.5, 11.0, 10.741935483870968)","(6.0, 8.0, 7.9)"
07-01-2023 17:39:38.474687,"(51.0, 100.0, 98.0)","(2.9, 3.15, 3.124516129032258)","(18.0, 32.0, 29.75)","(8.0, 10.5, 10.080645161290322)","(4.6, 5.3, 5.253846153846154)","(6.0, 8.0, 7.804761904761905)","(8.5, 11.0, 10.741935483870968)","(6.0, 8.0, 7.9)"
07-01-2023 17:39:39.449607,"(51.0, 100.0, 96.66666666666667)","(2.8, 3.15, 3.1243506493506494)","(18.0, 32.0, 29.75)","(8.0, 10.5, 10.15)","(4.6, 5.3, 5.192452830188679)","(6.0, 8.0, 7.804878048780488)","(8.5, 11.0, 10.763157894736842)","(6.0, 8.0, 7.984615384615385)"
07-01-2023 17:39:40.392912,"(51.0, 100.0, 96.66666666666667)","(2.8, 3.15, 3.1243506493506494)","(18.0, 32.0, 30.666666666666668)","(8.0, 10.5, 10.129411764705882)","(4.6, 5.2, 5.192452830188679)","(6.0, 8.0, 7.804878048780488)","(8.5, 11.0, 10.767241379310345)","(6.0, 8.0, 7.984615384615385)"
07-01-2023 17:39:41.330203,"(51.0, 100.0, 96.66666666666667)","(2.8, 3.15, 3.126433121019108)","(18.0, 32.0, 30.5)","(8.0, 10.5, 10.014705882352942)","(4.6, 5.2, 5.183050847457627)","(6.0, 8.0, 7.762962962962963)","(8.5, 11.0, 10.849056603773585)","(6.0, 8.0, 7.8999999999999995)"
07-01-2023 17:39:42.316251,"(51.0, 100.0, 97.14285714285714)","(2.8, 3.15, 3.132677165354331)","(18.0, 32.0, 30.5)","(8.0, 10.5, 10.35)","(4.6, 5.2, 5.085185185185185)","(6.0, 8.0, 7.771428571428571)","(8.5, 11.0, 10.857142857142858)","(6.0, 8.2, 7.913333333333333)"
07-01-2023 17:39:43.487237,"(51.0, 100.0, 92.5)","(2.8, 3.2, 3.182291666666667)","(18.0, 32.0, 30.8)","(8.0, 10.0, 9.885714285714286)","(4.6, 5.1, 5.096296296296296)","(6.0, 8.0, 7.754838709677419)","(8.5, 11.0, 10.916666666666666)","(6.0, 8.0, 7.685714285714285)"
07-01-2023 17:39:44.416157,"(51.0, 100.0, 92.5)","(2.8, 3.25, 3.2183168316831683)","(18.0, 32.0, 30.8)","(8.0, 10.0, 9.885714285714286)","(4.6, 5.1, 5.096296296296296)","(6.0, 8.0, 7.754838709677419)","(8.5, 11.0, 10.916666666666666)","(6.0, 7.8, 7.685714285714285)"
07-01-2023 17:39:45.381475,"(51.0, 100.0, 95.0)","(2.8, 3.1, 3.0823529411764707)","(18.0, 34.0, 32.4)","(8.0, 10.5, 9.90566037735849)","(4.6, 5.2, 5.166666666666667)","(6.0, 8.0, 7.95)","(8.5, 11.5, 11.068181818181818)","(6.0, 8.0, 7.875)"
07-01-2023 17:39:46.339194,"(51.0, 100.0, 92.5)","(2.8, 3.1, 3.052)","(18.0, 36.0, 31.636363636363637)","(8.0, 10.5, 9.90566037735849)","(4.6, 5.2, 5.171428571428572)","(6.0, 8.2, 7.907692307692307)","(8.5, 11.5, 11.020833333333334)","(6.0, 8.0, 7.841666666666667)"
07-01-2023 17:39:47.298304,"(51.0, 100.0, 89.28571428571429)","(2.8, 3.1, 3.0604545454545455)","(18.0, 34.0, 32.0)","(8.0, 10.5, 10.005172413793105)","(4.6, 5.2, 5.148148148148148)","(6.0, 8.2, 7.9037037037037035)","(8.5, 11.5, 11.416666666666666)","(6.0, 8.0, 7.832)"
07-01-2023 17:39:48.239191,"(51.0, 95.0, 90.0)","(2.8, 3.1, 3.0572916666666665)","(18.0, 34.0, 32.333333333333336)","(8.0, 10.5, 10.005172413793105)","(4.6, 5.1, 5.016666666666667)","(6.0, 8.2, 8.149999999999999)","(8.5, 11.5, 11.50632911392405)","(6.0, 8.0, 7.804651162790697)"
07-01-2023 17:39:49.168725,"(51.0, 95.0, 91.66666666666667)","(2.8, 3.05, 3.0195121951219512)","(18.0, 34.0, 32.333333333333336)","(8.0, 10.5, 10.102272727272728)","(4.6, 5.1, 5.016666666666667)","(6.0, 8.2, 8.149999999999999)","(8.5, 12.0, 11.520833333333334)","(6.0, 8.0, 7.847058823529411)"
07-01-2023 17:39:50.117097,"(51.0, 95.0, 90.0)","(2.8, 3.05, 3.017808219178082)","(18.0, 34.0, 32.758620689655174)","(8.0, 10.5, 10.076923076923077)","(4.6, 5.1, 5.015)","(6.0, 8.4, 8.24)","(8.5, 12.0, 11.53735632183908)","(6.0, 8.0, 7.607476635514018)"
07-01-2023 17:39:51.047635,"(51.0, 110.0, 93.33333333333333)","(2.8, 3.05, 3.0108333333333333)","(18.0, 34.0, 31.647058823529413)","(8.0, 10.5, 10.217948717948717)","(4.6, 5.1, 5.015)","(6.0, 8.4, 8.24)","(8.5, 12.0, 11.538690476190476)","(6.0, 7.8, 7.4768)"
07-01-2023 17:39:52.058862,"(51.0, 100.0, 91.0)","(2.8, 3.05, 3.008904109589041)","(19.0, 34.0, 32.285714285714285)","(8.0, 10.5, 10.22972972972973)","(4.6, 5.2, 5.034782608695652)","(6.0, 8.4, 8.327272727272728)","(9.0, 12.0, 11.538690476190476)","(6.0, 7.8, 7.458064516129032)"
07-01-2023 17:39:52.973242,"(51.0, 100.0, 91.0)","(2.8, 3.05, 3.009154929577465)","(19.0, 34.0, 32.8)","(8.0, 10.5, 10.222222222222221)","(4.6, 5.2, 5.046666666666667)","(6.0, 8.4, 8.327272727272728)","(9.0, 12.0, 11.562874251497005)","(6.0, 7.8, 7.441025641025641)"
07-01-2023 17:39:53.894134,"(51.0, 95.0, 90.71428571428571)","(2.8, 3.1, 3.0581395348837206)","(19.0, 36.0, 33.0)","(8.0, 10.5, 10.305555555555555)","(4.6, 5.0, 4.994366197183099)","(6.0, 8.4, 8.366666666666667)","(9.0, 12.0, 11.577639751552795)","(6.0, 7.8, 7.427272727272728)"
07-01-2023 17:39:54.815267,"(51.0, 110.0, 105.45454545454545)","(2.8, 3.1, 3.0529761904761905)","(19.0, 36.0, 33.6)","(8.0, 10.5, 10.282051282051283)","(4.6, 5.1, 4.960869565217392)","(6.0, 8.6, 8.545454545454545)","(9.0, 12.0, 11.576219512195122)","(6.0, 7.6, 7.346938775510204)"
07-01-2023 17:39:55.772124,"(51.0, 110.0, 100.0)","(2.7, 3.1, 3.051829268292683)","(19.0, 36.0, 33.6)","(8.0, 10.5, 10.255555555555556)","(4.6, 5.1, 4.966666666666667)","(6.0, 8.6, 8.545454545454545)","(9.0, 12.0, 11.576219512195122)","(6.0, 7.6, 7.346938775510204)"
07-01-2023 17:39:56.703228,"(51.0, 110.0, 96.36363636363636)","(2.7, 3.1, 3.0784615384615384)","(19.0, 36.0, 33.68421052631579)","(8.0, 10.5, 10.231707317073171)","(4.6, 5.0, 4.994509803921568)","(6.0, 8.6, 8.56)","(9.0, 12.0, 11.595541401273886)","(6.0, 7.6, 7.352727272727273)"
07-01-2023 17:39:57.695238,"(51.0, 100.0, 94.375)","(2.7, 3.1, 3.0787999999999998)","(19.0, 36.0, 33.8)","(8.0, 10.5, 10.217948717948717)","(4.6, 5.0, 4.9991869918699186)","(6.0, 8.6, 8.589285714285714)","(9.0, 12.0, 11.582236842105264)","(6.0, 7.6, 7.383333333333334)"
07-01-2023 17:39:58.644512,"(51.0, 100.0, 93.07692307692308)","(2.7, 3.1, 3.0857723577235774)","(19.0, 36.0, 34.15384615384615)","(8.0, 10.0, 9.80232558139535)","(4.4, 5.0, 4.985714285714286)","(6.0, 8.6, 8.700000000000001)","(9.0, 12.0, 11.594594594594595)","(6.0, 7.4, 7.35)"
07-01-2023 17:39:59.671574,"(51.0, 100.0, 96.66666666666667)","(2.7, 3.1, 3.0895604395604397)","(19.0, 36.0, 34.46153846153846)","(8.0, 10.0, 9.664761904761905)","(4.4, 5.1, 4.966666666666667)","(6.0, 8.8, 8.68)","(9.0, 12.0, 11.565217391304348)","(6.0, 7.6, 7.2727272727272725)"
07-01-2023 17:40:00.592697,"(51.0, 100.0, 94.44444444444444)","(2.7, 3.1, 3.085227272727273)","(19.0, 36.0, 33.833333333333336)","(8.0, 10.0, 9.604651162790697)","(4.4, 5.1, 4.985714285714286)","(6.0, 8.8, 8.68)","(9.0, 12.0, 11.565217391304348)","(6.0, 7.6, 7.2727272727272725)"
07-01-2023 17:40:01.522087,"(51.0, 100.0, 94.54545454545455)","(2.7, 3.1, 3.0825842696629215)","(19.0, 36.0, 33.833333333333336)","(8.0, 9.8, 9.733333333333334)","(4.4, 5.1, 4.985714285714286)","(6.0, 8.8, 8.690909090909091)","(9.0, 12.0, 11.583333333333334)","(6.0, 7.6, 7.2823529411764705)"
07-01-2023 17:40:02.444364,"(51.0, 100.0, 97.14285714285714)","(2.7, 3.1, 3.0803191489361703)","(19.0, 36.0, 33.833333333333336)","(8.0, 9.8, 9.591304347826087)","(4.4, 5.1, 4.985714285714286)","(6.0, 8.8, 8.72)","(9.0, 12.0, 11.590909090909092)","(6.0, 7.6, 7.2823529411764705)"
07-01-2023 17:40:03.409440,"(51.0, 100.0, 95.55555555555556)","(2.7, 3.1, 3.0614864864864866)","(19.0, 36.0, 35.2)","(8.0, 9.8, 9.571428571428571)","(4.4, 5.1, 5.0)","(6.0, 9.0, 8.625)","(9.0, 12.0, 11.579310344827586)","(6.0, 7.6, 7.655737704918033)"
07-01-2023 17:40:04.372452,"(51.0, 100.0, 91.42857142857143)","(2.7, 3.1, 3.0591954022988506)","(19.0, 38.0, 33.84615384615385)","(8.0, 9.8, 9.571428571428571)","(4.4, 5.1, 5.013636363636364)","(6.0, 9.0, 8.6875)","(9.0, 12.0, 12.027777777777779)","(6.0, 7.8, 7.4363636363636365)"
07-01-2023 17:40:05.274279,"(51.0, 100.0, 93.57142857142857)","(2.7, 2.98, 2.965841121495327)","(19.0, 36.0, 35.2)","(8.0, 9.8, 9.714285714285715)","(4.4, 5.1, 5.013636363636364)","(6.0, 8.8, 8.6875)","(9.0, 12.5, 12.027777777777779)","(6.0, 7.6, 7.4363636363636365)"
07-01-2023 17:40:06.200867,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.05, 3.031060606060606)","(19.0, 36.0, 35.25)","(8.0, 10.0, 9.668085106382978)","(4.4, 5.0, 4.991891891891892)","(6.0, 9.2, 9.117948717948718)","(9.0, 12.5, 11.607913669064748)","(6.0, 7.6, 7.442857142857143)"
07-01-2023 17:40:07.102854,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.05, 3.0083333333333333)","(19.0, 36.0, 35.333333333333336)","(8.0, 10.0, 9.653333333333332)","(4.4, 5.1, 5.0212765957446805)","(6.0, 9.2, 9.117948717948718)","(9.0, 12.5, 11.857142857142858)","(6.0, 7.6, 7.312)"
07-01-2023 17:40:08.003534,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.1, 3.074)","(19.0, 36.0, 34.8)","(8.0, 10.0, 9.653333333333332)","(4.4, 5.1, 5.016666666666667)","(6.0, 9.2, 9.117948717948718)","(9.0, 12.0, 11.857142857142858)","(6.0, 7.6, 7.312)"
07-01-2023 17:40:08.935763,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.1, 3.0795698924731183)","(19.0, 36.0, 35.25)","(8.0, 10.0, 9.496774193548388)","(4.4, 5.1, 5.036363636363636)","(6.0, 9.2, 9.117948717948718)","(9.0, 12.0, 11.78125)","(6.0, 7.6, 7.292307692307692)"
07-01-2023 17:40:09.865654,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.1, 3.0794871794871796)","(19.0, 36.0, 35.25)","(8.0, 10.0, 9.479591836734695)","(4.4, 5.1, 5.036363636363636)","(6.0, 9.2, 9.117948717948718)","(9.0, 12.0, 11.78125)","(6.0, 7.6, 7.324137931034483)"
07-01-2023 17:40:10.816229,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.05, 3.0487341772151897)","(19.0, 36.0, 35.142857142857146)","(8.0, 9.2, 9.05054945054945)","(4.4, 5.1, 5.074999999999999)","(6.0, 9.2, 9.316666666666666)","(9.0, 12.0, 11.571428571428571)","(6.0, 7.6, 7.3)"
07-01-2023 17:40:11.743869,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.1, 3.0539682539682538)","(19.0, 36.0, 35.45454545454545)","(8.0, 9.0, 8.857142857142858)","(4.4, 5.2, 5.08235294117647)","(6.0, 9.4, 9.16842105263158)","(9.0, 12.0, 11.857142857142858)","(6.0, 7.6, 7.252631578947368)"
07-01-2023 17:40:12.653789,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.1, 3.0540983606557375)","(19.0, 36.0, 35.45454545454545)","(8.0, 9.0, 8.670588235294117)","(4.4, 5.2, 5.140000000000001)","(6.0, 9.4, 9.49090909090909)","(9.0, 12.0, 11.55)","(6.0, 7.6, 7.142857142857143)"
07-01-2023 17:40:13.586758,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.1, 3.0582089552238805)","(21.0, 36.0, 35.45454545454545)","(8.0, 8.8, 8.60431654676259)","(4.4, 5.2, 5.116666666666667)","(6.0, 9.6, 9.434782608695652)","(9.0, 12.5, 11.973684210526315)","(6.0, 7.4, 6.977777777777778)"
07-01-2023 17:40:14.499905,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.1, 3.0625)","(21.0, 36.0, 35.45454545454545)","(8.0, 8.8, 8.43489932885906)","(4.4, 5.2, 5.127272727272727)","(6.0, 9.8, 9.45)","(9.0, 12.0, 11.676100628930818)","(6.0, 7.2, 6.972972972972973)"
07-01-2023 17:40:15.419180,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.1, 3.0609375)","(21.0, 38.0, 35.371428571428574)","(8.0, 8.8, 8.43489932885906)","(4.4, 5.2, 5.138461538461539)","(6.0, 9.6, 9.525)","(9.0, 12.5, 11.676100628930818)","(6.0, 7.2, 6.976)"
07-01-2023 17:40:16.368137,"(51.0, 100.0, 91.66666666666667)","(2.7, 3.1, 3.0609375)","(21.0, 38.0, 36.0)","(8.0, 8.8, 8.460526315789474)","(4.4, 5.2, 5.158823529411765)","(6.0, 9.6, 9.525)","(9.0, 12.5, 11.676100628930818)","(6.0, 7.2, 6.976)"
07-01-2023 17:40:17.310435,"(51.0, 100.0, 95.0)","(2.7, 3.1, 3.0576271186440676)","(21.0, 38.0, 36.0)","(8.0, 8.8, 8.463448275862069)","(4.4, 5.2, 5.158823529411765)","(6.0, 9.6, 9.557142857142857)","(9.0, 12.5, 11.642857142857142)","(6.0, 7.2, 6.976)"
07-01-2023 17:40:18.223124,"(51.0, 110.0, 105.0)","(2.7, 3.1, 3.0576271186440676)","(21.0, 38.0, 36.0)","(8.0, 8.8, 8.609803921568627)","(4.4, 5.2, 5.158823529411765)","(6.0, 9.6, 9.557142857142857)","(9.0, 12.5, 11.642857142857142)","(6.0, 7.2, 6.976)"
07-01-2023 17:40:19.163821,"(51.0, 110.0, 105.0)","(2.7, 3.1, 3.0576271186440676)","(21.0, 38.0, 36.36363636363637)","(8.0, 8.8, 8.61010101010101)","(4.4, 5.3, 5.225)","(6.0, 9.8, 9.553846153846154)","(9.0, 12.5, 11.637254901960784)","(6.0, 6.8, 6.741176470588235)"
07-01-2023 17:40:20.107840,"(51.0, 110.0, 105.0)","(2.7, 3.15, 3.111016949152542)","(21.0, 38.0, 36.43478260869565)","(7.5, 8.8, 8.61086956521739)","(4.4, 5.2, 5.165)","(6.0, 9.8, 9.553846153846154)","(9.0, 12.5, 11.681818181818182)","(6.0, 6.8, 6.723076923076923)"
07-01-2023 17:40:21.044385,"(51.0, 110.0, 105.0)","(2.7, 3.15, 3.1072463768115943)","(21.0, 38.0, 36.476190476190474)","(7.5, 8.8, 8.608791208791208)","(4.4, 5.2, 5.165)","(6.0, 9.8, 8.897368421052631)","(9.0, 12.5, 12.015151515151516)","(6.0, 6.8, 6.7749999999999995)"
07-01-2023 17:40:22.003847,"(51.0, 110.0, 105.0)","(2.7, 3.15, 3.107857142857143)","(21.0, 38.0, 36.526315789473685)","(7.5, 8.8, 8.625242718446602)","(4.4, 5.3, 5.218518518518518)","(6.0, 9.0, 8.886956521739132)","(9.0, 12.5, 12.018796992481203)","(6.0, 6.8, 6.792)"
07-01-2023 17:40:22.935817,"(51.0, 110.0, 98.46153846153847)","(2.7, 3.15, 3.110144927536232)","(21.0, 38.0, 36.90909090909091)","(7.5, 8.8, 8.47857142857143)","(4.4, 5.3, 5.218518518518518)","(6.0, 9.0, 8.933333333333334)","(9.0, 12.5, 12.018796992481203)","(6.0, 7.0, 6.76)"
07-01-2023 17:40:23.866646,"(51.0, 110.0, 98.46153846153847)","(2.7, 3.15, 3.1049180327868853)","(21.0, 42.0, 38.526315789473685)","(7.5, 8.8, 8.489655172413794)","(4.4, 5.4, 5.259574468085106)","(6.0, 9.0, 8.933333333333334)","(9.0, 12.5, 12.018939393939394)","(6.0, 7.0, 6.793548387096774)"
07-01-2023 17:40:24.812457,"(51.0, 110.0, 98.46153846153847)","(2.7, 3.15, 3.111267605633803)","(21.0, 40.0, 38.666666666666664)","(7.5, 8.8, 8.489655172413794)","(4.4, 5.3, 5.288888888888889)","(6.0, 9.0, 9.187096774193547)","(9.0, 12.5, 12.022556390977444)","(6.0, 7.0, 6.827586206896552)"
07-01-2023 17:40:25.760300,"(51.0, 110.0, 98.46153846153847)","(2.7, 3.1, 3.054838709677419)","(21.0, 40.0, 39.142857142857146)","(7.5, 8.8, 8.608791208791208)","(4.4, 5.3, 5.23125)","(6.0, 9.2, 9.152380952380952)","(9.0, 12.5, 12.032142857142857)","(6.0, 7.0, 6.88235294117647)"
07-01-2023 17:40:26.698852,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.0850649350649353)","(21.0, 42.0, 40.333333333333336)","(7.5, 8.8, 8.626923076923077)","(4.4, 5.4, 5.345000000000001)","(6.0, 9.2, 9.188235294117646)","(9.0, 12.5, 12.048275862068966)","(6.0, 7.0, 6.88235294117647)"
07-01-2023 17:40:27.602276,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.0793333333333335)","(21.0, 42.0, 39.75)","(7.5, 8.8, 8.626923076923077)","(4.4, 5.4, 5.340540540540541)","(6.0, 9.2, 9.183333333333334)","(9.0, 12.5, 12.048275862068966)","(6.0, 7.0, 6.886792452830188)"
07-01-2023 17:40:28.531869,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.0793333333333335)","(21.0, 42.0, 39.64705882352941)","(7.5, 8.8, 8.636363636363637)","(4.4, 5.4, 5.351111111111112)","(6.0, 9.2, 9.177777777777777)","(9.0, 12.5, 12.048275862068966)","(6.0, 7.0, 6.886792452830188)"
07-01-2023 17:40:29.487058,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.0767857142857142)","(21.0, 42.0, 39.64705882352941)","(7.5, 8.8, 8.630188679245283)","(4.4, 5.4, 5.37)","(6.0, 9.2, 9.1875)","(9.0, 12.5, 12.063758389261745)","(6.0, 7.0, 6.708474576271186)"
07-01-2023 17:40:30.398662,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.072289156626506)","(21.0, 42.0, 39.86666666666667)","(7.5, 8.8, 8.630188679245283)","(4.4, 5.4, 5.37)","(6.0, 9.2, 9.181818181818182)","(9.0, 12.5, 12.0625)","(6.0, 6.8, 6.706896551724138)"
07-01-2023 17:40:31.350132,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.0695652173913044)","(21.0, 42.0, 39.86666666666667)","(7.5, 8.8, 8.630188679245283)","(4.4, 5.4, 5.341666666666667)","(6.0, 9.2, 9.181818181818182)","(9.0, 12.5, 12.0625)","(6.0, 6.8, 6.706060606060606)"
07-01-2023 17:40:32.277321,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.0708333333333333)","(21.0, 42.0, 39.75)","(7.5, 8.8, 8.634862385321101)","(4.4, 5.5, 5.408333333333333)","(6.0, 9.2, 9.181818181818182)","(9.0, 12.5, 12.0625)","(6.0, 6.8, 6.695890410958904)"
07-01-2023 17:40:33.192503,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.074390243902439)","(21.0, 42.0, 39.75)","(7.5, 8.8, 8.634862385321101)","(4.4, 5.5, 5.421428571428572)","(6.0, 9.2, 9.181818181818182)","(9.0, 12.5, 12.0625)","(6.0, 6.8, 6.695890410958904)"
07-01-2023 17:40:34.146748,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.0850877192982455)","(21.0, 42.0, 39.86666666666667)","(7.5, 8.6, 8.437362637362638)","(4.4, 5.5, 5.429032258064516)","(6.0, 9.2, 9.181818181818182)","(9.0, 12.5, 12.046762589928058)","(6.0, 6.8, 6.691428571428571)"
07-01-2023 17:40:35.047858,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.085714285714286)","(21.0, 42.0, 39.86666666666667)","(7.5, 8.6, 8.437362637362638)","(4.4, 5.5, 5.429032258064516)","(6.0, 9.2, 9.181818181818182)","(9.0, 12.5, 12.046762589928058)","(6.0, 6.8, 6.691428571428571)"
07-01-2023 17:40:35.953654,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.085714285714286)","(21.0, 42.0, 39.86666666666667)","(7.5, 8.6, 8.363636363636363)","(4.4, 5.5, 5.415384615384616)","(6.0, 9.4, 9.114285714285714)","(9.0, 12.5, 12.046762589928058)","(6.0, 6.8, 6.691428571428571)"
07-01-2023 17:40:36.861791,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.085714285714286)","(21.0, 42.0, 39.86666666666667)","(7.5, 8.6, 8.411764705882353)","(4.4, 5.5, 5.415384615384616)","(6.0, 9.4, 9.105263157894736)","(9.0, 12.5, 12.046762589928058)","(6.0, 6.8, 6.691428571428571)"
07-01-2023 17:40:37.785688,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.094326241134752)","(21.0, 42.0, 39.86666666666667)","(7.5, 8.6, 8.411764705882353)","(4.4, 5.5, 5.424137931034482)","(6.0, 9.4, 9.105263157894736)","(9.0, 12.5, 12.046762589928058)","(6.0, 6.8, 6.691428571428571)"
07-01-2023 17:40:38.697215,"(51.0, 110.0, 92.85714285714286)","(2.7, 3.1, 3.0601694915254236)","(21.0, 42.0, 39.86666666666667)","(7.5, 8.6, 8.414285714285715)","(4.4, 5.5, 5.424137931034482)","(6.0, 9.4, 9.105263157894736)","(9.0, 12.5, 12.046762589928058)","(6.0, 6.8, 6.689855072463768)"
07-01-2023 17:40:39.637032,"(51.0, 110.0, 93.33333333333333)","(2.7, 3.05, 3.04)","(21.0, 42.0, 40.0)","(7.5, 8.6, 8.458823529411765)","(4.4, 5.6, 5.428571428571428)","(6.0, 9.4, 9.275)","(9.0, 12.5, 12.06474820143885)","(6.0, 6.8, 6.712)"
07-01-2023 17:40:40.592302,"(51.0, 110.0, 93.33333333333333)","(2.7, 3.05, 3.006)","(21.0, 46.0, 42.0)","(7.5, 8.6, 8.505882352941176)","(4.4, 5.5, 5.409090909090909)","(6.0, 9.4, 9.32)","(9.0, 12.5, 12.06474820143885)","(6.0, 6.8, 6.755)"
07-01-2023 17:40:41.524774,"(51.0, 110.0, 93.33333333333333)","(2.7, 3.05, 3.002586206896552)","(21.0, 46.0, 42.0)","(7.5, 8.6, 8.505882352941176)","(4.4, 5.5, 5.409090909090909)","(6.0, 9.4, 9.32)","(9.0, 12.5, 12.06474820143885)","(6.0, 6.8, 6.757142857142857)"
07-01-2023 17:40:42.449881,"(51.0, 110.0, 93.33333333333333)","(2.7, 3.05, 3.004918032786885)","(21.0, 44.0, 43.25)","(7.5, 8.6, 8.505882352941176)","(4.4, 5.5, 5.423076923076923)","(6.0, 9.4, 9.32)","(9.0, 12.5, 12.06474820143885)","(6.0, 6.8, 6.731999999999999)"
07-01-2023 17:40:43.440382,"(51.0, 110.0, 93.33333333333333)","(2.7, 3.05, 3.004918032786885)","(21.0, 46.0, 40.94736842105263)","(7.5, 8.6, 8.546666666666667)","(4.4, 5.5, 5.409090909090909)","(6.0, 9.4, 9.32)","(9.0, 12.5, 12.06474820143885)","(6.0, 6.8, 6.731999999999999)"
07-01-2023 17:40:44.349303,"(51.0, 110.0, 93.33333333333333)","(2.7, 3.05, 3.004918032786885)","(21.0, 46.0, 40.94736842105263)","(7.5, 8.6, 8.546666666666667)","(4.4, 5.5, 5.409090909090909)","(6.0, 9.4, 9.32)","(9.0, 12.5, 12.06474820143885)","(6.0, 6.8, 6.731999999999999)"
07-01-2023 17:40:45.307700,"(51.0, 110.0, 93.33333333333333)","(2.7, 3.05, 3.0083333333333333)","(21.0, 46.0, 40.94736842105263)","(7.5, 8.6, 8.546666666666667)","(4.4, 5.5, 5.409090909090909)","(6.0, 9.4, 9.355555555555556)","(9.0, 12.5, 12.06474820143885)","(6.0, 6.8, 6.731999999999999)"
07-01-2023 17:40:46.207402,"(51.0, 110.0, 105.45454545454545)","(2.7, 3.05, 3.0083333333333333)","(21.0, 46.0, 41.63636363636364)","(7.5, 8.6, 8.546666666666667)","(4.4, 5.5, 5.409090909090909)","(6.0, 9.4, 9.355555555555556)","(9.0, 12.5, 12.06474820143885)","(6.0, 6.8, 6.731999999999999)"
07-01-2023 17:40:47.139001,"(51.0, 110.0, 103.0)","(2.7, 3.05, 3.0077464788732393)","(21.0, 46.0, 41.63636363636364)","(7.5, 8.8, 8.446808510638299)","(4.4, 5.5, 5.409090909090909)","(6.0, 9.4, 9.355555555555556)","(9.0, 12.5, 12.06474820143885)","(6.0, 6.8, 6.731999999999999)"
07-01-2023 17:40:48.050570,"(51.0, 110.0, 103.0)","(2.7, 3.05, 3.0077464788732393)","(21.0, 46.0, 41.63636363636364)","(7.5, 8.8, 8.456)","(4.4, 5.5, 5.409090909090909)","(6.0, 9.4, 9.355555555555556)","(9.0, 12.5, 12.06474820143885)","(6.0, 6.8, 6.731999999999999)"
07-01-2023 17:40:48.953967,"(51.0, 110.0, 103.0)","(2.7, 3.05, 3.0077464788732393)","(21.0, 46.0, 44.285714285714285)","(7.5, 8.8, 8.456)","(4.4, 5.5, 5.409090909090909)","(6.0, 9.4, 9.266666666666666)","(9.0, 12.5, 12.067164179104477)","(6.0, 6.8, 6.731999999999999)"
07-01-2023 17:40:49.845331,"(51.0, 110.0, 103.0)","(2.7, 3.05, 3.0077464788732393)","(21.0, 46.0, 44.15384615384615)","(7.5, 8.8, 8.456)","(4.4, 5.5, 5.409090909090909)","(6.0, 9.4, 9.070588235294117)","(9.0, 12.5, 12.117021276595745)","(6.0, 6.8, 6.7370370370370365)"
07-01-2023 17:40:50.767540,"(51.0, 110.0, 103.26923076923077)","(2.7, 3.05, 3.0159090909090907)","(21.0, 46.0, 44.4)","(7.5, 8.8, 8.473394495412844)","(4.4, 5.5, 5.444444444444445)","(6.0, 9.2, 8.89655172413793)","(9.0, 12.5, 12.127906976744185)","(6.0, 6.8, 6.838095238095238)"
