,Divine Flirt,Blue Eyed Girl,Distorted Secrets,Scenic Eclipse,Startedwithakiss,Red Cadillac,See Ya Champ,Lady Tornado,Fire And Gold,Heartly,Luna Nobel
14-12-2022 19:05:13.536747,"(6.5, 8.4, 8.371428571428572)","(3.0, 3.25, 3.217391304347826)","(51.0, 100.0, 76.66666666666667)","(4.6, 5.2, 5.010526315789473)","(26.0, 55.0, 52.5)","(5.5, 6.4, 5.828571428571428)","(20.0, 42.0, 41.2)","(6.0, 8.2, 8.1)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 88.75)"
14-12-2022 19:05:15.112381,"(6.5, 8.4, 8.371428571428572)","(3.0, 3.25, 3.13)","(51.0, 100.0, 76.66666666666667)","(4.6, 5.2, 5.0125)","(26.0, 55.0, 52.5)","(5.5, 6.4, 5.830508474576271)","(20.0, 42.0, 41.2)","(6.0, 8.4, 8.25)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 88.75)"
14-12-2022 19:05:16.647147,"(6.5, 8.4, 8.2)","(3.0, 3.25, 3.13)","(51.0, 100.0, 76.66666666666667)","(4.6, 5.2, 5.0125)","(26.0, 55.0, 52.5)","(5.5, 6.4, 5.830508474576271)","(20.0, 42.0, 41.2)","(6.0, 8.4, 8.25)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 88.75)"
14-12-2022 19:05:18.148126,"(6.5, 8.4, 8.2)","(3.0, 3.2, 3.1333333333333333)","(51.0, 100.0, 76.66666666666667)","(4.6, 5.2, 5.0125)","(26.0, 55.0, 52.5)","(5.5, 6.4, 5.858064516129033)","(20.0, 42.0, 41.2)","(6.0, 8.4, 8.25)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 88.75)"
14-12-2022 19:05:19.651652,"(6.5, 8.4, 8.2)","(3.0, 3.2, 3.1333333333333333)","(51.0, 100.0, 76.66666666666667)","(4.6, 5.2, 5.0125)","(26.0, 55.0, 52.5)","(5.5, 6.4, 5.858064516129033)","(20.0, 42.0, 41.0)","(6.0, 8.4, 8.25)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 88.75)"
14-12-2022 19:05:21.194801,"(6.5, 8.4, 8.2)","(3.0, 3.2, 3.178571428571429)","(51.0, 100.0, 76.66666666666667)","(4.6, 5.2, 5.0125)","(26.0, 55.0, 52.5)","(5.5, 6.4, 5.858064516129033)","(20.0, 42.0, 41.0)","(6.0, 8.4, 8.25)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 88.75)"
14-12-2022 19:05:22.758185,"(6.5, 8.4, 8.35)","(3.0, 3.2, 3.1142857142857143)","(51.0, 100.0, 90.0)","(4.6, 5.2, 5.0125)","(26.0, 55.0, 52.5)","(5.5, 6.4, 5.858064516129033)","(20.0, 42.0, 41.0)","(6.0, 8.4, 8.25)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 88.75)"
14-12-2022 19:05:24.412774,"(6.5, 8.4, 8.35)","(3.0, 3.2, 3.055555555555556)","(51.0, 100.0, 85.0)","(4.6, 5.2, 5.042105263157895)","(26.0, 55.0, 52.5)","(5.5, 6.4, 5.978947368421053)","(21.0, 42.0, 41.0)","(6.0, 8.4, 8.25)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 88.75)"
14-12-2022 19:05:25.995145,"(6.5, 8.4, 8.375)","(3.0, 3.1, 3.2552631578947366)","(51.0, 100.0, 85.0)","(4.6, 5.2, 5.042105263157895)","(26.0, 55.0, 51.111111111111114)","(5.5, 6.4, 6.560869565217391)","(21.0, 42.0, 41.0)","(6.0, 8.4, 8.25)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 87.85714285714286)"
14-12-2022 19:05:27.929075,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.35, 3.2857142857142856)","(51.0, 100.0, 84.44444444444444)","(4.6, 5.2, 5.036363636363636)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.6, 6.370588235294117)","(21.0, 42.0, 41.0)","(6.0, 8.4, 8.16)","(101.0, 290.0, 250.0)","(51.0, 95.0, 75.0)","(71.0, 90.0, 87.5)"
14-12-2022 19:05:29.716828,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.35, 3.3)","(51.0, 100.0, 86.42857142857143)","(4.6, 5.2, 5.036363636363636)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.6, 6.370588235294117)","(21.0, 42.0, 41.0)","(6.0, 8.4, 8.16)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.66666666666667)","(71.0, 90.0, 87.5)"
14-12-2022 19:05:31.240412,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.35, 3.3)","(51.0, 95.0, 92.27272727272727)","(4.6, 5.2, 5.036363636363636)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.6, 6.370588235294117)","(21.0, 42.0, 41.0)","(6.0, 8.4, 8.16)","(101.0, 290.0, 250.0)","(51.0, 90.0, 75.0)","(71.0, 90.0, 87.5)"
14-12-2022 19:05:32.752923,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.35, 3.3)","(51.0, 95.0, 84.28571428571429)","(4.6, 5.2, 5.036363636363636)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.6, 6.370588235294117)","(21.0, 42.0, 41.333333333333336)","(6.0, 8.4, 8.16)","(101.0, 290.0, 250.0)","(51.0, 85.0, 75.0)","(71.0, 90.0, 87.5)"
14-12-2022 19:05:34.579316,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.35, 3.283333333333333)","(51.0, 90.0, 87.85714285714286)","(4.6, 5.2, 5.036363636363636)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.6, 6.370588235294117)","(21.0, 42.0, 38.714285714285715)","(6.0, 8.4, 8.1)","(101.0, 290.0, 250.0)","(51.0, 80.0, 71.42857142857143)","(71.0, 90.0, 87.5)"
14-12-2022 19:05:36.299543,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.35, 3.283333333333333)","(51.0, 95.0, 87.85714285714286)","(4.6, 5.2, 5.036363636363636)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.6, 6.528)","(21.0, 40.0, 37.6)","(6.0, 8.4, 8.1)","(101.0, 290.0, 250.0)","(51.0, 80.0, 71.42857142857143)","(71.0, 90.0, 87.5)"
14-12-2022 19:05:38.064356,"(6.5, 8.4, 8.371428571428572)","(3.0, 3.35, 3.283333333333333)","(51.0, 95.0, 87.85714285714286)","(4.6, 5.2, 5.036363636363636)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.6, 6.528)","(21.0, 40.0, 38.5)","(6.0, 8.4, 8.2)","(101.0, 290.0, 250.0)","(51.0, 80.0, 71.42857142857143)","(71.0, 90.0, 87.5)"
14-12-2022 19:05:39.782957,"(6.5, 8.4, 8.371428571428572)","(3.0, 3.35, 3.283333333333333)","(51.0, 95.0, 87.85714285714286)","(4.6, 5.2, 5.036363636363636)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.6, 6.528)","(21.0, 40.0, 38.5)","(6.0, 8.4, 8.2)","(101.0, 290.0, 250.0)","(51.0, 80.0, 71.42857142857143)","(71.0, 90.0, 87.5)"
14-12-2022 19:05:41.503815,"(6.5, 8.4, 8.371428571428572)","(3.0, 3.35, 3.283333333333333)","(51.0, 95.0, 87.85714285714286)","(4.6, 5.2, 5.022727272727273)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.6, 6.628571428571428)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.2)","(101.0, 290.0, 250.0)","(51.0, 80.0, 68.75)","(71.0, 90.0, 87.85714285714286)"
14-12-2022 19:05:43.107024,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.15, 3.1444444444444444)","(51.0, 95.0, 87.85714285714286)","(4.6, 5.2, 5.022727272727273)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.8, 6.65)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.2875)","(101.0, 290.0, 250.0)","(51.0, 80.0, 65.55555555555556)","(71.0, 90.0, 87.85714285714286)"
14-12-2022 19:05:44.722352,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.15, 3.1444444444444444)","(51.0, 95.0, 87.85714285714286)","(4.6, 5.2, 5.022727272727273)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.8, 6.65)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.2875)","(101.0, 290.0, 318.8235294117647)","(51.0, 80.0, 65.55555555555556)","(71.0, 90.0, 87.85714285714286)"
14-12-2022 19:05:46.347296,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.15, 3.1444444444444444)","(51.0, 95.0, 87.85714285714286)","(4.6, 5.2, 4.963636363636364)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.8, 6.65)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.2875)","(101.0, 320.0, 417.89473684210526)","(51.0, 80.0, 72.89473684210526)","(71.0, 90.0, 87.85714285714286)"
14-12-2022 19:05:47.792309,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.15, 3.1444444444444444)","(51.0, 95.0, 87.85714285714286)","(4.6, 5.2, 4.963636363636364)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.8, 6.65)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.2875)","(101.0, 440.0, 417.89473684210526)","(51.0, 75.0, 72.89473684210526)","(71.0, 90.0, 87.85714285714286)"
14-12-2022 19:05:49.227267,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.45, 3.4379310344827587)","(51.0, 95.0, 87.85714285714286)","(4.6, 5.2, 4.963636363636364)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.8, 6.65)","(21.0, 40.0, 37.23076923076923)","(6.0, 8.4, 8.294117647058822)","(101.0, 430.0, 399.04761904761904)","(51.0, 75.0, 72.0)","(71.0, 90.0, 87.85714285714286)"
14-12-2022 19:05:50.726368,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.45, 3.4379310344827587)","(51.0, 95.0, 87.85714285714286)","(4.6, 5.2, 4.963636363636364)","(26.0, 55.0, 51.111111111111114)","(5.0, 6.8, 6.65)","(21.0, 40.0, 37.23076923076923)","(6.0, 8.4, 8.294117647058822)","(101.0, 430.0, 392.63157894736844)","(51.0, 75.0, 72.0)","(71.0, 90.0, 87.85714285714286)"
14-12-2022 19:05:52.282055,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.45, 3.4390625000000004)","(51.0, 95.0, 87.85714285714286)","(4.6, 5.2, 4.963636363636364)","(26.0, 55.0, 51.42857142857143)","(5.0, 6.8, 6.65)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.294117647058822)","(101.0, 400.0, 375.29411764705884)","(51.0, 75.0, 68.33333333333333)","(71.0, 90.0, 87.85714285714286)"
14-12-2022 19:05:53.698580,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.45, 3.4390625000000004)","(51.0, 95.0, 98.33333333333333)","(4.6, 5.2, 4.963636363636364)","(26.0, 55.0, 51.42857142857143)","(5.0, 6.8, 6.46)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.294117647058822)","(101.0, 380.0, 360.95238095238096)","(51.0, 75.0, 68.33333333333333)","(71.0, 90.0, 85.0)"
14-12-2022 19:05:55.176015,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.45, 3.25)","(51.0, 110.0, 98.33333333333333)","(4.6, 5.2, 5.096)","(26.0, 55.0, 51.42857142857143)","(5.0, 6.6, 6.46)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.294117647058822)","(101.0, 380.0, 360.95238095238096)","(51.0, 75.0, 68.33333333333333)","(71.0, 90.0, 88.92857142857143)"
14-12-2022 19:05:56.649358,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.45, 3.2884615384615383)","(51.0, 110.0, 98.33333333333333)","(4.6, 5.2, 5.096)","(26.0, 55.0, 51.42857142857143)","(5.0, 6.6, 6.46)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.294117647058822)","(101.0, 380.0, 360.95238095238096)","(51.0, 75.0, 68.33333333333333)","(71.0, 90.0, 88.92857142857143)"
14-12-2022 19:05:58.185514,"(6.5, 8.4, 8.333333333333334)","(3.0, 3.45, 3.2884615384615383)","(51.0, 110.0, 98.33333333333333)","(4.6, 5.2, 5.096)","(26.0, 55.0, 51.42857142857143)","(5.0, 6.6, 6.46)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.133333333333333)","(101.0, 380.0, 360.95238095238096)","(51.0, 75.0, 67.0)","(71.0, 90.0, 88.92857142857143)"
14-12-2022 19:05:59.717271,"(6.5, 8.4, 8.285714285714285)","(3.0, 3.4, 3.3642857142857143)","(51.0, 110.0, 98.33333333333333)","(4.6, 5.2, 5.096)","(26.0, 55.0, 51.42857142857143)","(5.0, 6.6, 6.288888888888889)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.133333333333333)","(101.0, 380.0, 360.95238095238096)","(51.0, 75.0, 68.33333333333333)","(71.0, 90.0, 88.92857142857143)"
14-12-2022 19:06:01.196468,"(6.5, 8.4, 8.17142857142857)","(3.0, 3.4, 3.39)","(51.0, 110.0, 98.33333333333333)","(4.6, 5.2, 5.096)","(26.0, 55.0, 51.42857142857143)","(5.0, 6.6, 6.333333333333334)","(21.0, 40.0, 37.42857142857143)","(6.0, 8.4, 8.133333333333333)","(101.0, 380.0, 360.95238095238096)","(51.0, 75.0, 68.33333333333333)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:02.673327,"(6.5, 8.4, 8.133333333333333)","(3.0, 3.45, 3.39)","(51.0, 110.0, 98.33333333333333)","(4.6, 5.2, 5.096)","(26.0, 55.0, 51.42857142857143)","(5.5, 6.4, 6.333333333333334)","(21.0, 40.0, 38.0)","(6.0, 8.4, 8.133333333333333)","(101.0, 380.0, 360.95238095238096)","(51.0, 75.0, 65.58823529411765)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:04.183089,"(6.5, 8.6, 8.15)","(3.0, 3.45, 3.35625)","(51.0, 110.0, 98.33333333333333)","(4.6, 5.2, 5.096)","(26.0, 55.0, 51.42857142857143)","(5.5, 6.4, 6.333333333333334)","(21.0, 40.0, 38.0)","(6.0, 8.4, 8.133333333333333)","(101.0, 380.0, 360.95238095238096)","(51.0, 75.0, 64.0)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:05.772978,"(6.5, 8.4, 8.028571428571428)","(3.0, 3.45, 3.338888888888889)","(51.0, 110.0, 98.33333333333333)","(4.6, 5.2, 5.096)","(26.0, 55.0, 51.42857142857143)","(5.5, 6.4, 6.333333333333334)","(21.0, 40.0, 38.0)","(6.0, 8.4, 8.133333333333333)","(101.0, 380.0, 360.95238095238096)","(51.0, 75.0, 71.47058823529412)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:07.345676,"(6.5, 8.4, 8.023529411764706)","(3.0, 3.45, 3.338888888888889)","(51.0, 110.0, 98.33333333333333)","(4.6, 5.2, 5.10188679245283)","(26.0, 55.0, 51.42857142857143)","(5.5, 6.4, 6.333333333333334)","(21.0, 40.0, 36.8)","(6.0, 8.4, 8.133333333333333)","(101.0, 380.0, 360.95238095238096)","(51.0, 75.0, 70.5)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:08.918619,"(6.5, 8.2, 7.909090909090909)","(3.0, 3.45, 3.35625)","(51.0, 110.0, 98.33333333333333)","(4.6, 5.2, 5.10188679245283)","(26.0, 55.0, 51.42857142857143)","(5.5, 6.4, 6.333333333333334)","(21.0, 40.0, 36.8)","(6.0, 8.4, 8.133333333333333)","(101.0, 380.0, 246.66666666666666)","(51.0, 75.0, 70.5)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:10.477568,"(6.5, 8.2, 8.049999999999999)","(3.0, 3.45, 3.4222222222222225)","(51.0, 110.0, 92.5)","(4.6, 5.2, 5.10188679245283)","(26.0, 55.0, 51.666666666666664)","(5.5, 6.4, 6.333333333333334)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.288888888888888)","(101.0, 380.0, 255.0)","(51.0, 75.0, 70.0)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:11.996877,"(6.5, 8.2, 8.062857142857142)","(3.0, 3.45, 3.4222222222222225)","(51.0, 100.0, 87.5)","(4.6, 5.2, 5.10188679245283)","(26.0, 55.0, 51.666666666666664)","(5.5, 6.4, 6.333333333333334)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.288888888888888)","(101.0, 360.0, 240.0)","(51.0, 80.0, 70.0)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:13.393587,"(6.5, 8.2, 8.062857142857142)","(3.0, 3.45, 3.2625)","(51.0, 100.0, 87.5)","(4.6, 5.2, 5.10188679245283)","(26.0, 55.0, 52.77777777777778)","(5.5, 6.4, 6.333333333333334)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.288888888888888)","(101.0, 360.0, 240.0)","(51.0, 80.0, 70.0)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:14.874713,"(6.5, 8.2, 7.857142857142857)","(3.0, 3.45, 3.3125)","(51.0, 100.0, 87.5)","(4.6, 5.2, 5.10188679245283)","(26.0, 55.0, 52.77777777777778)","(5.5, 6.4, 6.333333333333334)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.288888888888888)","(101.0, 350.0, 270.0)","(51.0, 80.0, 70.0)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:16.252560,"(6.5, 8.2, 7.8)","(3.0, 3.45, 3.3125)","(51.0, 100.0, 87.5)","(4.6, 5.2, 5.10188679245283)","(26.0, 65.0, 52.5)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.288888888888888)","(101.0, 420.0, 237.27272727272728)","(51.0, 80.0, 66.875)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:17.678466,"(6.5, 8.0, 7.670588235294117)","(3.0, 3.45, 3.305555555555556)","(51.0, 100.0, 85.0)","(4.6, 5.1, 4.98)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.15)","(101.0, 410.0, 305.0)","(51.0, 80.0, 66.875)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:19.144523,"(6.5, 8.0, 7.670588235294117)","(3.0, 3.45, 3.3125)","(51.0, 100.0, 85.0)","(4.6, 5.1, 4.98)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.114285714285714)","(101.0, 390.0, 246.66666666666666)","(51.0, 80.0, 66.875)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:20.590708,"(6.5, 8.0, 7.670588235294117)","(3.0, 3.4, 3.3125)","(51.0, 100.0, 85.0)","(4.6, 5.1, 4.98)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.114285714285714)","(101.0, 380.0, 290.0)","(51.0, 80.0, 66.875)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:22.040836,"(6.5, 8.0, 7.670588235294117)","(3.0, 3.4, 3.2916666666666665)","(51.0, 100.0, 85.0)","(4.6, 5.1, 4.98)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.114285714285714)","(101.0, 360.0, 290.0)","(51.0, 80.0, 66.875)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:23.532196,"(6.5, 8.0, 7.670588235294117)","(3.0, 3.4, 3.2916666666666665)","(51.0, 100.0, 85.0)","(4.6, 5.1, 4.98)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.114285714285714)","(101.0, 350.0, 263.3333333333333)","(51.0, 80.0, 66.875)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:24.960645,"(6.5, 8.0, 7.66)","(3.0, 3.4, 3.2916666666666665)","(51.0, 100.0, 85.0)","(4.6, 5.1, 4.98)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.114285714285714)","(101.0, 350.0, 294.0)","(51.0, 80.0, 66.875)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:26.396195,"(6.5, 8.0, 7.66)","(3.0, 3.4, 3.3125)","(51.0, 100.0, 73.75)","(4.6, 5.1, 4.98)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.114285714285714)","(101.0, 350.0, 294.0)","(51.0, 80.0, 66.875)","(71.0, 90.0, 88.33333333333333)"
14-12-2022 19:06:27.847641,"(6.5, 8.0, 7.66)","(3.0, 3.4, 3.3125)","(51.0, 90.0, 77.5)","(4.6, 5.1, 4.98)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.114285714285714)","(101.0, 350.0, 294.0)","(51.0, 80.0, 70.45454545454545)","(71.0, 90.0, 90.38461538461539)"
14-12-2022 19:06:29.350428,"(6.5, 8.0, 7.670588235294117)","(3.0, 3.4, 3.272727272727273)","(51.0, 100.0, 88.33333333333333)","(4.6, 5.1, 5.084615384615384)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.276190476190475)","(101.0, 350.0, 294.0)","(51.0, 80.0, 74.0)","(71.0, 100.0, 92.1875)"
14-12-2022 19:06:30.855877,"(6.5, 8.0, 7.66)","(2.9, 3.4, 3.272727272727273)","(51.0, 100.0, 88.33333333333333)","(4.6, 5.1, 5.084615384615384)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.094117647058823)","(101.0, 350.0, 294.0)","(51.0, 80.0, 74.0)","(71.0, 100.0, 92.1875)"
14-12-2022 19:06:32.339764,"(6.5, 8.0, 7.66)","(2.9, 3.4, 3.272727272727273)","(51.0, 100.0, 95.0)","(4.6, 5.1, 4.939285714285714)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.0, 8.4, 8.094117647058823)","(101.0, 350.0, 294.0)","(51.0, 80.0, 74.0)","(71.0, 100.0, 92.1875)"
14-12-2022 19:06:33.798279,"(6.5, 8.0, 7.66)","(2.9, 3.4, 3.272727272727273)","(51.0, 110.0, 103.57142857142857)","(4.6, 5.1, 4.887096774193548)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.5, 8.4, 8.094117647058823)","(101.0, 350.0, 294.0)","(51.0, 80.0, 74.0)","(71.0, 100.0, 92.1875)"
14-12-2022 19:06:35.299040,"(6.5, 8.0, 7.66)","(2.9, 3.4, 3.272727272727273)","(51.0, 110.0, 103.57142857142857)","(4.6, 5.1, 4.887096774193548)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.5, 8.4, 8.2)","(101.0, 350.0, 294.0)","(51.0, 80.0, 74.0)","(71.0, 100.0, 92.1875)"
14-12-2022 19:06:36.783724,"(6.5, 8.0, 7.66)","(2.9, 3.4, 3.272727272727273)","(51.0, 110.0, 106.0)","(4.6, 5.0, 4.733333333333333)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.5, 8.4, 8.066666666666666)","(101.0, 350.0, 263.3333333333333)","(51.0, 80.0, 74.0)","(71.0, 100.0, 92.1875)"
14-12-2022 19:06:38.230097,"(6.5, 8.0, 7.670588235294117)","(3.0, 3.4, 3.272727272727273)","(51.0, 110.0, 106.0)","(4.6, 5.0, 4.733333333333333)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.5, 8.4, 8.066666666666666)","(101.0, 350.0, 285.0)","(51.0, 80.0, 74.0)","(71.0, 100.0, 92.1875)"
14-12-2022 19:06:39.653160,"(6.5, 8.0, 7.670588235294117)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.699999999999999)","(26.0, 65.0, 57.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.5, 8.4, 8.066666666666666)","(101.0, 350.0, 285.0)","(51.0, 80.0, 75.0)","(71.0, 100.0, 92.1875)"
14-12-2022 19:06:41.056998,"(6.5, 8.0, 7.66)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.699999999999999)","(26.0, 65.0, 60.5)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.5, 8.4, 8.066666666666666)","(101.0, 350.0, 263.3333333333333)","(51.0, 80.0, 75.0)","(71.0, 100.0, 85.71428571428571)"
14-12-2022 19:06:42.497624,"(6.5, 8.0, 7.670588235294117)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.699999999999999)","(26.0, 65.0, 60.5)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.53846153846154)","(6.5, 8.4, 8.04)","(101.0, 350.0, 248.33333333333334)","(51.0, 80.0, 75.0)","(71.0, 100.0, 93.75)"
14-12-2022 19:06:43.893481,"(6.5, 8.0, 7.670588235294117)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.64)","(26.0, 65.0, 60.5)","(5.5, 6.4, 6.3882352941176475)","(21.0, 40.0, 37.45454545454545)","(6.5, 8.2, 8.088888888888889)","(101.0, 390.0, 305.0)","(51.0, 80.0, 75.0)","(71.0, 100.0, 89.28571428571429)"
14-12-2022 19:06:45.263439,"(6.5, 8.0, 7.692307692307692)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.672727272727273)","(26.0, 65.0, 60.0)","(5.5, 6.4, 6.3882352941176475)","(21.0, 40.0, 37.45454545454545)","(6.5, 8.2, 8.088888888888889)","(101.0, 380.0, 305.0)","(51.0, 80.0, 75.0)","(71.0, 100.0, 89.28571428571429)"
14-12-2022 19:06:46.667518,"(6.5, 8.0, 7.692307692307692)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.672727272727273)","(26.0, 65.0, 62.0)","(5.5, 6.4, 6.3882352941176475)","(21.0, 40.0, 37.45454545454545)","(6.5, 8.2, 8.088888888888889)","(101.0, 370.0, 300.0)","(51.0, 80.0, 73.75)","(71.0, 100.0, 89.28571428571429)"
