,Golden Skyrocket,Deadly Rookie,Egyptian Tiger,Dundee Hornet,Pacific Rock,Bankrupt,Superior Tom,Glyos Move
05-01-2023 15:46:00.188729,"(5.0, 9.2, 8.654545454545454)","(1.65, 1.75, 1.7349999999999999)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.7)","(12.0, 22.0, 20.333333333333332)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.1125)","(13.0, 60.0, 56.66666666666667)"
05-01-2023 15:46:01.265246,"(5.0, 9.2, 8.654545454545454)","(1.65, 1.75, 1.7349999999999999)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.7)","(12.0, 22.0, 21.666666666666668)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.1125)","(13.0, 60.0, 56.66666666666667)"
05-01-2023 15:46:02.328290,"(5.0, 9.2, 8.654545454545454)","(1.65, 1.75, 1.7349999999999999)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.7)","(12.0, 24.0, 21.666666666666668)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.311111111111111)","(13.0, 60.0, 52.0)"
05-01-2023 15:46:03.372445,"(5.0, 9.2, 8.654545454545454)","(1.65, 1.75, 1.73625)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.7)","(12.0, 24.0, 21.666666666666668)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.311111111111111)","(13.0, 55.0, 52.0)"
05-01-2023 15:46:04.564103,"(5.0, 9.2, 8.17142857142857)","(1.65, 1.75, 1.7333333333333334)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.7)","(12.0, 24.0, 21.666666666666668)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.311111111111111)","(13.0, 55.0, 52.0)"
05-01-2023 15:46:05.763585,"(5.0, 9.2, 8.654545454545454)","(1.65, 1.75, 1.6866666666666665)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.7)","(12.0, 24.0, 21.666666666666668)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.311111111111111)","(13.0, 55.0, 52.0)"
05-01-2023 15:46:06.914744,"(5.0, 9.2, 8.654545454545454)","(1.65, 1.76, 1.6866666666666665)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.7)","(12.0, 24.0, 21.11764705882353)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.311111111111111)","(13.0, 55.0, 52.0)"
05-01-2023 15:46:08.093069,"(5.0, 9.2, 8.654545454545454)","(1.65, 1.76, 1.684375)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.57142857142857)","(12.0, 26.0, 22.294117647058822)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 6.671428571428571)","(13.0, 55.0, 52.0)"
05-01-2023 15:46:09.240271,"(5.0, 9.2, 8.654545454545454)","(1.65, 1.76, 1.6683333333333332)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.57142857142857)","(12.0, 26.0, 21.363636363636363)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.022222222222222)","(13.0, 55.0, 52.0)"
05-01-2023 15:46:10.375235,"(5.0, 9.2, 8.654545454545454)","(1.65, 1.76, 1.6683333333333332)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.57142857142857)","(12.0, 26.0, 21.565217391304348)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.022222222222222)","(13.0, 55.0, 52.0)"
05-01-2023 15:46:11.500103,"(5.0, 9.2, 8.17142857142857)","(1.65, 1.77, 1.7057142857142857)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.57142857142857)","(12.0, 26.0, 21.565217391304348)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.022222222222222)","(13.0, 55.0, 52.0)"
05-01-2023 15:46:12.573715,"(5.0, 9.2, 8.17142857142857)","(1.65, 1.77, 1.7057142857142857)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.57142857142857)","(12.0, 26.0, 21.565217391304348)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.022222222222222)","(13.0, 55.0, 52.0)"
05-01-2023 15:46:13.678708,"(5.0, 9.2, 8.17142857142857)","(1.65, 1.77, 1.7057142857142857)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.57142857142857)","(12.0, 26.0, 21.565217391304348)","(31.0, 120.0, 58.333333333333336)","(6.5, 7.6, 7.022222222222222)","(13.0, 55.0, 52.0)"
05-01-2023 15:46:14.858750,"(5.0, 9.2, 8.17142857142857)","(1.65, 1.77, 1.7057142857142857)","(15.0, 42.0, 35.68421052631579)","(15.0, 28.0, 21.526315789473685)","(12.0, 26.0, 22.710526315789473)","(31.0, 120.0, 55.84615384615385)","(6.5, 7.6, 7.022222222222222)","(13.0, 55.0, 60.0)"
05-01-2023 15:46:16.037672,"(5.0, 9.2, 8.17142857142857)","(1.65, 1.77, 1.689)","(15.0, 42.0, 35.68421052631579)","(15.0, 27.0, 20.066666666666666)","(12.0, 23.0, 22.5)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.022222222222222)","(13.0, 65.0, 60.0)"
05-01-2023 15:46:17.232226,"(5.0, 9.2, 8.17142857142857)","(1.65, 1.77, 1.689)","(15.0, 42.0, 35.68421052631579)","(15.0, 27.0, 20.066666666666666)","(12.0, 23.0, 22.5)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.022222222222222)","(13.0, 65.0, 61.42857142857143)"
05-01-2023 15:46:18.489092,"(5.0, 9.2, 8.17142857142857)","(1.65, 1.77, 1.689)","(15.0, 42.0, 35.68421052631579)","(15.0, 27.0, 20.066666666666666)","(12.0, 23.0, 20.5)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.022222222222222)","(13.0, 65.0, 61.42857142857143)"
05-01-2023 15:46:19.663639,"(5.0, 9.2, 8.17142857142857)","(1.65, 1.77, 1.689)","(15.0, 42.0, 34.94117647058823)","(15.0, 27.0, 20.066666666666666)","(12.0, 22.0, 20.5)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.4818181818181815)","(13.0, 65.0, 61.42857142857143)"
05-01-2023 15:46:20.906863,"(5.0, 9.2, 8.17142857142857)","(1.65, 1.77, 1.689)","(15.0, 42.0, 34.94117647058823)","(15.0, 27.0, 20.066666666666666)","(12.0, 22.0, 19.142857142857142)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.4818181818181815)","(13.0, 65.0, 61.42857142857143)"
05-01-2023 15:46:22.114765,"(5.0, 9.2, 8.6)","(1.65, 1.77, 1.71)","(15.0, 42.0, 34.94117647058823)","(15.0, 27.0, 20.066666666666666)","(12.0, 22.0, 19.142857142857142)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.4781249999999995)","(13.0, 65.0, 61.42857142857143)"
05-01-2023 15:46:23.379676,"(5.0, 9.2, 8.6)","(1.65, 1.77, 1.71)","(15.0, 42.0, 34.94117647058823)","(15.0, 27.0, 20.066666666666666)","(12.0, 22.0, 20.57142857142857)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.4781249999999995)","(13.0, 65.0, 61.42857142857143)"
05-01-2023 15:46:24.644044,"(5.0, 9.2, 8.666666666666666)","(1.65, 1.77, 1.71)","(15.0, 42.0, 34.94117647058823)","(15.0, 27.0, 20.066666666666666)","(12.0, 22.0, 20.57142857142857)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.311111111111111)","(13.0, 65.0, 61.42857142857143)"
05-01-2023 15:46:25.921423,"(5.0, 9.2, 8.666666666666666)","(1.65, 1.77, 1.71)","(15.0, 42.0, 34.94117647058823)","(15.0, 27.0, 20.066666666666666)","(12.0, 22.0, 21.857142857142858)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.311111111111111)","(13.0, 65.0, 61.42857142857143)"
05-01-2023 15:46:27.123193,"(5.0, 9.2, 8.666666666666666)","(1.65, 1.77, 1.694705882352941)","(15.0, 42.0, 34.94117647058823)","(15.0, 27.0, 20.066666666666666)","(12.0, 24.0, 21.857142857142858)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.311111111111111)","(13.0, 65.0, 61.42857142857143)"
05-01-2023 15:46:28.261337,"(5.0, 9.2, 8.666666666666666)","(1.65, 1.77, 1.694705882352941)","(15.0, 42.0, 34.94117647058823)","(15.0, 27.0, 20.066666666666666)","(12.0, 24.0, 21.857142857142858)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.311111111111111)","(13.0, 65.0, 61.42857142857143)"
05-01-2023 15:46:29.481606,"(5.0, 9.2, 8.666666666666666)","(1.65, 1.77, 1.694705882352941)","(15.0, 42.0, 34.94117647058823)","(15.0, 27.0, 20.066666666666666)","(12.0, 24.0, 21.857142857142858)","(31.0, 110.0, 55.84615384615385)","(6.5, 7.6, 7.311111111111111)","(13.0, 65.0, 61.42857142857143)"
05-01-2023 15:46:30.705135,"(5.0, 9.2, 8.666666666666666)","(1.65, 1.77, 1.694705882352941)","(15.0, 40.0, 38.7)","(15.0, 26.0, 23.666666666666668)","(12.0, 23.0, 22.5)","(31.0, 100.0, 53.2)","(6.5, 7.6, 7.430434782608695)","(13.0, 65.0, 58.75)"
05-01-2023 15:46:31.897072,"(5.0, 9.2, 8.666666666666666)","(1.65, 1.77, 1.698)","(15.0, 40.0, 38.7)","(15.0, 25.0, 22.9375)","(12.0, 23.0, 22.5)","(31.0, 100.0, 53.2)","(6.5, 7.6, 7.352380952380952)","(13.0, 65.0, 58.75)"
05-01-2023 15:46:33.030939,"(5.0, 9.2, 8.666666666666666)","(1.65, 1.67, 1.6698979591836733)","(15.0, 40.0, 38.7)","(15.0, 25.0, 23.5)","(12.0, 23.0, 22.5)","(31.0, 100.0, 53.2)","(6.5, 7.6, 7.352380952380952)","(13.0, 65.0, 58.75)"
05-01-2023 15:46:34.232816,"(5.0, 9.2, 8.666666666666666)","(1.65, 1.67, 1.6698979591836733)","(15.0, 40.0, 38.7)","(15.0, 25.0, 21.7)","(12.0, 22.0, 20.57142857142857)","(31.0, 100.0, 53.2)","(6.5, 7.6, 7.352380952380952)","(13.0, 65.0, 63.07692307692308)"
05-01-2023 15:46:35.322876,"(5.0, 9.2, 8.666666666666666)","(1.65, 1.67, 1.6698979591836733)","(15.0, 40.0, 38.7)","(15.0, 25.0, 21.7)","(12.0, 22.0, 20.57142857142857)","(31.0, 100.0, 53.2)","(6.5, 7.6, 7.352380952380952)","(13.0, 65.0, 63.07692307692308)"
05-01-2023 15:46:36.481809,"(5.0, 9.2, 8.472727272727273)","(1.65, 1.67, 1.6698979591836733)","(15.0, 38.0, 35.25)","(15.0, 25.0, 21.7)","(12.0, 22.0, 20.57142857142857)","(31.0, 100.0, 53.2)","(6.5, 8.0, 7.7555555555555555)","(13.0, 65.0, 55.8)"
05-01-2023 15:46:37.687187,"(5.0, 9.0, 8.2)","(1.65, 1.67, 1.6698979591836733)","(15.0, 36.0, 35.1)","(15.0, 25.0, 21.7)","(12.0, 22.0, 20.57142857142857)","(31.0, 100.0, 53.2)","(6.5, 8.2, 7.5200000000000005)","(13.0, 65.0, 52.45454545454545)"
05-01-2023 15:46:38.909553,"(5.0, 9.0, 8.533333333333333)","(1.65, 1.67, 1.6698979591836733)","(15.0, 34.0, 32.25)","(15.0, 25.0, 21.470588235294116)","(12.0, 22.0, 20.57142857142857)","(31.0, 100.0, 54.8421052631579)","(6.5, 8.2, 7.5200000000000005)","(13.0, 65.0, 52.45454545454545)"
05-01-2023 15:46:40.133395,"(5.0, 9.0, 8.588235294117647)","(1.65, 1.67, 1.6699382716049382)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.0)","(12.0, 22.0, 20.57142857142857)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.5200000000000005)","(13.0, 65.0, 57.333333333333336)"
05-01-2023 15:46:41.224610,"(5.0, 9.0, 8.588235294117647)","(1.65, 1.67, 1.6699382716049382)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.0)","(12.0, 24.0, 21.6)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.5200000000000005)","(13.0, 65.0, 57.333333333333336)"
05-01-2023 15:46:42.246875,"(5.0, 8.8, 8.65)","(1.65, 1.67, 1.6699382716049382)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.0)","(12.0, 24.0, 21.6)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.5200000000000005)","(13.0, 65.0, 58.2)"
05-01-2023 15:46:43.327389,"(5.0, 8.8, 8.16)","(1.65, 1.67, 1.6699382716049382)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.0)","(12.0, 24.0, 21.6)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.608695652173913)","(13.0, 60.0, 58.2)"
05-01-2023 15:46:44.535621,"(5.0, 8.8, 8.2)","(1.65, 1.67, 1.6699382716049382)","(15.0, 34.0, 32.25)","(15.0, 25.0, 21.0)","(12.0, 24.0, 21.6)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.5200000000000005)","(13.0, 55.0, 49.5)"
05-01-2023 15:46:45.733770,"(5.0, 8.8, 8.2)","(1.65, 1.67, 1.6699382716049382)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.473684210526315)","(12.0, 24.0, 21.6)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.5200000000000005)","(13.0, 55.0, 49.5)"
05-01-2023 15:46:46.890495,"(5.0, 8.8, 8.2)","(1.65, 1.68, 1.675478260869565)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.473684210526315)","(12.0, 24.0, 21.6)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.5200000000000005)","(13.0, 55.0, 49.5)"
05-01-2023 15:46:48.106727,"(5.0, 8.8, 8.2)","(1.65, 1.68, 1.675478260869565)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.473684210526315)","(12.0, 22.0, 21.6)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.5200000000000005)","(13.0, 55.0, 53.9)"
05-01-2023 15:46:49.281351,"(5.0, 8.8, 8.2)","(1.65, 1.68, 1.675478260869565)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.473684210526315)","(12.0, 22.0, 21.6)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.832432432432432)","(13.0, 55.0, 53.9)"
05-01-2023 15:46:50.410129,"(5.0, 8.8, 8.2)","(1.65, 1.68, 1.675478260869565)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.473684210526315)","(12.0, 22.0, 21.6)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.714285714285714)","(13.0, 55.0, 53.9)"
05-01-2023 15:46:51.563644,"(5.0, 8.8, 8.2)","(1.65, 1.68, 1.6797927461139897)","(15.0, 34.0, 32.25)","(15.0, 25.0, 21.571428571428573)","(12.0, 22.0, 21.6)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.663157894736842)","(13.0, 55.0, 53.9)"
05-01-2023 15:46:52.709230,"(5.0, 8.8, 8.2)","(1.65, 1.68, 1.6797927461139897)","(15.0, 34.0, 32.25)","(15.0, 25.0, 21.571428571428573)","(12.0, 22.0, 21.6)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.663157894736842)","(13.0, 55.0, 53.9)"
05-01-2023 15:46:53.898742,"(5.0, 8.8, 8.042105263157895)","(1.65, 1.71, 1.7097860962566844)","(15.0, 34.0, 32.25)","(15.0, 25.0, 21.571428571428573)","(12.0, 22.0, 19.928571428571427)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.663157894736842)","(13.0, 55.0, 53.42857142857143)"
05-01-2023 15:46:55.090283,"(5.0, 8.8, 8.042105263157895)","(1.65, 1.74, 1.7397087378640776)","(15.0, 34.0, 32.25)","(15.0, 25.0, 21.571428571428573)","(12.0, 21.0, 19.928571428571427)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.663157894736842)","(13.0, 55.0, 53.42857142857143)"
05-01-2023 15:46:56.304570,"(5.0, 8.8, 8.042105263157895)","(1.65, 1.75, 1.7496891191709845)","(15.0, 34.0, 32.25)","(15.0, 25.0, 20.833333333333332)","(12.0, 21.0, 19.928571428571427)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.657142857142857)","(13.0, 55.0, 53.42857142857143)"
05-01-2023 15:46:57.423236,"(5.0, 8.8, 8.042105263157895)","(1.65, 1.76, 1.712)","(15.0, 34.0, 32.25)","(15.0, 25.0, 20.833333333333332)","(12.0, 21.0, 19.928571428571427)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.657142857142857)","(13.0, 55.0, 53.42857142857143)"
05-01-2023 15:46:58.500081,"(5.0, 8.8, 8.042105263157895)","(1.65, 1.76, 1.7584357541899442)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.272727272727273)","(12.0, 21.0, 19.928571428571427)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.657142857142857)","(13.0, 55.0, 53.42857142857143)"
05-01-2023 15:46:59.560962,"(5.0, 8.8, 8.042105263157895)","(1.65, 1.76, 1.7584357541899442)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.272727272727273)","(12.0, 21.0, 19.928571428571427)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.657142857142857)","(13.0, 55.0, 53.42857142857143)"
05-01-2023 15:47:00.771749,"(5.0, 8.8, 8.042105263157895)","(1.65, 1.75, 1.7459591836734694)","(15.0, 34.0, 32.25)","(15.0, 25.0, 22.272727272727273)","(12.0, 21.0, 19.928571428571427)","(31.0, 130.0, 55.88235294117647)","(6.5, 8.2, 7.657142857142857)","(13.0, 55.0, 53.42857142857143)"
05-01-2023 15:47:01.991211,"(5.0, 8.8, 8.2)","(1.65, 1.75, 1.7452073732718894)","(15.0, 34.0, 30.75)","(15.0, 25.0, 22.77777777777778)","(12.0, 21.0, 20.869565217391305)","(31.0, 130.0, 65.26315789473685)","(6.5, 8.2, 7.646153846153846)","(13.0, 55.0, 49.5)"
05-01-2023 15:47:03.251299,"(5.0, 8.8, 8.2)","(1.65, 1.75, 1.7452073732718894)","(15.0, 32.0, 29.8125)","(15.0, 25.0, 22.77777777777778)","(12.0, 24.0, 20.57142857142857)","(31.0, 130.0, 55.0)","(6.5, 8.2, 7.646153846153846)","(13.0, 55.0, 53.42857142857143)"
05-01-2023 15:47:04.547135,"(5.0, 8.8, 8.2)","(1.65, 1.75, 1.68)","(15.0, 32.0, 29.36842105263158)","(15.0, 25.0, 22.75)","(12.0, 24.0, 21.23076923076923)","(31.0, 130.0, 95.0)","(6.5, 8.2, 7.816)","(13.0, 55.0, 51.5)"
05-01-2023 15:47:05.820255,"(5.0, 8.8, 8.376470588235295)","(1.65, 1.68, 1.675658914728682)","(15.0, 32.0, 29.36842105263158)","(15.0, 23.0, 22.333333333333332)","(12.0, 24.0, 20.57142857142857)","(31.0, 120.0, 95.0)","(6.5, 8.2, 7.817391304347826)","(13.0, 55.0, 51.5)"
05-01-2023 15:47:07.029776,"(5.0, 8.8, 8.125)","(1.65, 1.68, 1.6618461538461538)","(15.0, 32.0, 29.36842105263158)","(15.0, 23.0, 22.333333333333332)","(12.0, 24.0, 20.57142857142857)","(31.0, 120.0, 95.0)","(6.5, 8.2, 7.817391304347826)","(13.0, 55.0, 51.5)"
05-01-2023 15:47:08.210546,"(5.0, 8.8, 8.38)","(1.65, 1.68, 1.6618461538461538)","(15.0, 32.0, 29.36842105263158)","(15.0, 23.0, 22.333333333333332)","(12.0, 24.0, 20.57142857142857)","(31.0, 120.0, 95.0)","(6.5, 8.2, 7.817391304347826)","(13.0, 55.0, 51.5)"
05-01-2023 15:47:09.524262,"(5.0, 8.8, 8.38)","(1.65, 1.68, 1.6618461538461538)","(15.0, 32.0, 29.36842105263158)","(15.0, 23.0, 21.77777777777778)","(12.0, 22.0, 20.57142857142857)","(31.0, 120.0, 95.0)","(6.5, 8.2, 7.817391304347826)","(13.0, 70.0, 49.1)"
05-01-2023 15:47:10.677154,"(5.0, 8.8, 8.309090909090909)","(1.65, 1.68, 1.6618461538461538)","(15.0, 32.0, 29.36842105263158)","(15.0, 23.0, 21.363636363636363)","(12.0, 22.0, 20.57142857142857)","(31.0, 120.0, 111.42857142857143)","(6.5, 8.2, 7.6499999999999995)","(13.0, 70.0, 53.111111111111114)"
05-01-2023 15:47:11.763557,"(5.0, 8.8, 8.363636363636363)","(1.65, 1.72, 1.6845833333333333)","(15.0, 32.0, 31.0)","(15.0, 23.0, 21.363636363636363)","(12.0, 22.0, 20.57142857142857)","(31.0, 120.0, 111.42857142857143)","(6.5, 8.2, 7.6499999999999995)","(13.0, 70.0, 52.46153846153846)"
05-01-2023 15:47:12.803120,"(5.0, 8.8, 7.96)","(1.65, 1.72, 1.6716129032258065)","(15.0, 32.0, 30.0)","(15.0, 23.0, 22.666666666666668)","(12.0, 22.0, 20.57142857142857)","(31.0, 120.0, 100.0)","(6.5, 8.2, 7.6499999999999995)","(13.0, 70.0, 55.14285714285714)"
05-01-2023 15:47:13.870112,"(5.0, 8.6, 7.975)","(1.65, 1.69, 1.672)","(15.0, 32.0, 30.46153846153846)","(15.0, 22.0, 21.90909090909091)","(12.0, 22.0, 20.57142857142857)","(31.0, 120.0, 113.33333333333334)","(6.5, 8.2, 7.6499999999999995)","(13.0, 70.0, 49.1)"
05-01-2023 15:47:15.017307,"(5.0, 8.6, 7.975)","(1.65, 1.69, 1.667894736842105)","(15.0, 36.0, 31.695652173913043)","(15.0, 22.0, 21.833333333333332)","(12.0, 22.0, 19.928571428571427)","(31.0, 120.0, 114.54545454545453)","(6.5, 8.2, 7.6499999999999995)","(13.0, 70.0, 51.0)"
05-01-2023 15:47:16.144333,"(5.0, 8.6, 7.766666666666667)","(1.65, 1.69, 1.6752631578947368)","(15.0, 36.0, 31.695652173913043)","(15.0, 22.0, 21.90909090909091)","(12.0, 21.0, 19.8)","(31.0, 120.0, 114.54545454545453)","(6.5, 8.2, 7.6499999999999995)","(13.0, 70.0, 51.0)"
05-01-2023 15:47:17.320756,"(5.0, 8.6, 8.17142857142857)","(1.65, 1.69, 1.6752631578947368)","(15.0, 36.0, 32.6)","(15.0, 22.0, 21.833333333333332)","(12.0, 21.0, 19.8)","(31.0, 120.0, 76.84210526315789)","(6.5, 8.2, 7.6499999999999995)","(13.0, 70.0, 54.285714285714285)"
05-01-2023 15:47:18.414467,"(5.0, 8.6, 8.17142857142857)","(1.65, 1.69, 1.6752631578947368)","(15.0, 34.0, 32.6)","(15.0, 22.0, 21.833333333333332)","(12.0, 21.0, 19.8)","(31.0, 110.0, 76.84210526315789)","(6.5, 8.2, 7.6499999999999995)","(13.0, 70.0, 54.285714285714285)"
05-01-2023 15:47:19.497684,"(5.0, 8.6, 8.2)","(1.65, 1.69, 1.6776923076923076)","(15.0, 34.0, 30.31578947368421)","(15.0, 23.0, 21.41176470588235)","(12.0, 21.0, 19.8)","(31.0, 110.0, 75.71428571428571)","(6.5, 8.2, 7.6499999999999995)","(13.0, 70.0, 51.0)"
05-01-2023 15:47:20.604666,"(5.0, 8.6, 8.2)","(1.65, 1.69, 1.6824999999999999)","(15.0, 34.0, 30.31578947368421)","(15.0, 23.0, 22.05263157894737)","(12.0, 21.0, 19.8)","(31.0, 110.0, 76.89655172413794)","(6.5, 8.2, 7.6499999999999995)","(13.0, 70.0, 51.0)"
05-01-2023 15:47:21.788330,"(5.0, 8.6, 8.2)","(1.65, 1.69, 1.6776923076923076)","(15.0, 34.0, 30.31578947368421)","(15.0, 23.0, 21.90909090909091)","(12.0, 21.0, 19.285714285714285)","(31.0, 110.0, 76.89655172413794)","(6.5, 8.2, 7.817391304347826)","(13.0, 70.0, 51.904761904761905)"
05-01-2023 15:47:22.827943,"(5.0, 8.6, 8.266666666666666)","(1.65, 1.69, 1.6557142857142857)","(15.0, 34.0, 30.31578947368421)","(15.0, 22.0, 21.90909090909091)","(12.0, 20.0, 19.285714285714285)","(31.0, 110.0, 76.89655172413794)","(6.5, 8.2, 7.817391304347826)","(13.0, 70.0, 51.904761904761905)"
05-01-2023 15:47:23.980077,"(5.0, 8.6, 7.957142857142857)","(1.65, 1.69, 1.6524999999999999)","(15.0, 34.0, 29.17241379310345)","(15.0, 22.0, 21.952380952380953)","(12.0, 20.0, 19.375)","(31.0, 110.0, 76.89655172413794)","(6.5, 8.2, 7.817391304347826)","(13.0, 70.0, 51.904761904761905)"
05-01-2023 15:47:25.073254,"(5.0, 8.6, 7.957142857142857)","(1.65, 1.69, 1.6536363636363636)","(15.0, 34.0, 29.17241379310345)","(15.0, 22.0, 21.952380952380953)","(12.0, 20.0, 19.464285714285715)","(31.0, 110.0, 76.4)","(6.5, 8.2, 7.817391304347826)","(13.0, 70.0, 51.904761904761905)"
05-01-2023 15:47:26.196980,"(5.0, 8.6, 7.957142857142857)","(1.65, 1.69, 1.665)","(15.0, 34.0, 29.17241379310345)","(15.0, 22.0, 21.9375)","(12.0, 20.0, 19.464285714285715)","(31.0, 110.0, 86.0)","(6.5, 8.2, 7.817391304347826)","(13.0, 70.0, 51.904761904761905)"
05-01-2023 15:47:27.394434,"(5.0, 8.6, 7.88)","(1.65, 1.69, 1.65)","(15.0, 34.0, 29.17241379310345)","(15.0, 22.0, 22.25)","(12.0, 20.0, 19.464285714285715)","(31.0, 110.0, 87.35294117647058)","(6.5, 8.2, 7.941176470588235)","(13.0, 70.0, 51.0)"
05-01-2023 15:47:28.599827,"(5.0, 8.6, 7.88)","(1.65, 1.69, 1.6746153846153846)","(15.0, 34.0, 29.17241379310345)","(15.0, 23.0, 21.896551724137932)","(12.0, 20.0, 23.633333333333333)","(31.0, 110.0, 87.35294117647058)","(6.5, 8.2, 7.941176470588235)","(13.0, 70.0, 60.172413793103445)"
05-01-2023 15:47:29.857294,"(5.0, 8.4, 7.816666666666667)","(1.65, 1.69, 1.6746153846153846)","(15.0, 34.0, 29.17241379310345)","(15.0, 23.0, 21.928571428571427)","(12.0, 24.0, 21.363636363636363)","(31.0, 110.0, 87.35294117647058)","(6.5, 8.2, 7.925)","(13.0, 70.0, 60.172413793103445)"
05-01-2023 15:47:31.090438,"(5.0, 8.4, 7.98)","(1.6, 1.69, 1.67)","(17.0, 34.0, 29.17241379310345)","(15.0, 22.0, 21.928571428571427)","(13.0, 23.0, 21.363636363636363)","(31.0, 110.0, 87.35294117647058)","(6.5, 8.2, 7.896551724137931)","(16.0, 70.0, 60.172413793103445)"
05-01-2023 15:47:32.351138,"(5.0, 8.4, 8.120000000000001)","(1.6, 1.69, 1.6617647058823528)","(17.0, 34.0, 29.17241379310345)","(15.0, 22.0, 21.928571428571427)","(13.0, 23.0, 21.363636363636363)","(31.0, 110.0, 87.35294117647058)","(6.5, 8.2, 7.872727272727272)","(16.0, 70.0, 60.172413793103445)"
05-01-2023 15:47:33.497975,"(5.0, 8.4, 7.98)","(1.6, 1.69, 1.6617647058823528)","(17.0, 34.0, 29.17241379310345)","(15.0, 22.0, 21.928571428571427)","(13.0, 23.0, 21.363636363636363)","(31.0, 110.0, 87.35294117647058)","(6.5, 8.2, 7.861538461538461)","(16.0, 70.0, 60.172413793103445)"
