,Big Brew,Smiling Spaniard,Jaggers Lady,Myola Red Boy,All Inn Maggie,Mr Deeds,Speedy Muffin,Slingshot Bruno
09-01-2023 16:18:13.967991,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:15.134801,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:16.348218,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:17.560099,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:18.794193,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:20.042193,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:21.276193,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:22.434493,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:23.597286,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:24.900531,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:26.291834,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:27.622164,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:29.015164,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:30.462101,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:31.918811,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:33.223122,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:34.509328,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:35.767207,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:37.835249,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:39.433996,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:40.692849,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:41.968269,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:43.259319,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:44.558751,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:45.875717,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:47.206030,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:48.516505,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:18:49.812932,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.703846153846154)"
09-01-2023 16:18:51.038571,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.703846153846154)"
09-01-2023 16:18:52.407001,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.703846153846154)"
09-01-2023 16:18:53.770465,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.703846153846154)"
09-01-2023 16:18:55.154820,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.703846153846154)"
09-01-2023 16:18:56.651323,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.703846153846154)"
09-01-2023 16:18:58.029183,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.703846153846154)"
09-01-2023 16:18:59.370759,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:00.729370,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:01.974635,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:03.412079,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:04.713120,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:06.092866,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:07.514836,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:08.880877,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:10.265709,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:11.612901,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:12.902719,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:14.212097,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:15.561396,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:16.933979,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:18.312977,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:19.720047,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:21.090591,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:22.440933,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:23.717613,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:24.895467,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:26.153027,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:27.426552,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:28.713134,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:30.119506,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:31.410295,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:32.784291,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:34.241980,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:35.656250,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:37.210759,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:38.561266,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:39.832617,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:41.163207,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:42.620166,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:43.966667,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:45.499495,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:47.073518,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:48.425577,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:49.823263,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:51.119368,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:52.489901,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:53.872699,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:55.218086,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:56.522992,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:57.815255,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:19:59.138731,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:00.465987,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:01.770479,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:03.103403,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:04.391864,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:05.675457,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:06.954856,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:08.485675,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:09.881858,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:11.219194,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:12.633031,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:13.993141,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
09-01-2023 16:20:15.230252,"(3.4, 4.9, 3.611111111111111)","(6.5, 11.0, 7.4)","(8.0, 16.5, 8.5375)","(61.0, 520.0, 442.5)","(18.0, 50.0, 32.75)","(4.8, 8.4, 4.76)","(12.0, 29.0, 28.5)","(2.6, 4.3, 2.691875)"
