,Avery Blue,Mischievous Curlin,Rose Dawson,Luxury Liner,The Great Haynes,Sheza Girly Girl,Shezarunaway,Angels Advocate
08-01-2023 09:57:50.368739,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:57:51.526935,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:57:52.688838,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:57:53.851392,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:57:55.007273,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:57:56.173260,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:57:57.332852,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:57:58.506136,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:57:59.638909,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:00.785209,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:01.972973,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:03.116257,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:04.255249,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:05.412575,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:06.577380,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:07.721198,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:08.884563,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:10.038568,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:11.187913,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:12.384443,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:13.577619,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:14.736742,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:15.896487,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:17.101894,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:18.288465,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:19.439733,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:20.603893,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:21.766729,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:22.917210,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:24.080188,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:25.268588,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:26.453382,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:27.662929,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:28.849188,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:30.089744,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:31.297527,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:32.476270,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:33.664427,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:34.877492,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:36.068003,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:37.273828,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:38.436410,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:39.613233,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:40.788848,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:41.967367,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:43.142349,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:44.332915,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:45.517258,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:46.677235,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:47.842619,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:49.098750,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:50.436260,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:51.581316,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:52.764593,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:53.993785,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:55.220552,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:56.401207,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:57.567438,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:58.739290,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:58:59.970454,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:01.150621,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:02.317706,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:03.475395,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:04.643346,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:05.803380,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:06.969270,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:08.132704,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:09.316949,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:10.478042,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:11.634954,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:12.803081,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:13.968880,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:15.117531,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:16.277807,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:17.445973,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:18.613274,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:19.766716,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:20.980400,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:22.232336,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:23.448464,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:24.698057,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:25.992088,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:27.147746,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:28.327108,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:29.551669,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:30.734093,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:31.905920,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:33.078657,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:34.284895,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:35.432212,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:36.601225,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:37.776658,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:38.914548,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:40.075274,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:41.240445,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:42.432076,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:43.587744,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:44.747661,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:45.921760,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:47.073860,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:48.265307,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:49.489716,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:50.695862,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:51.915779,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:53.067240,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:54.216896,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 09:59:55.364612,"(15.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
